_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,1.511322021484375,0,1763260043.639532,,,,,,,,,,,
7,2.5826940536499023,123,1763260044.7109041,11.0,11.0,,,,,,,,,
33,3.0961546897888184,621,1763260045.2243648,13.0,13.0,,,,,,,,,
41,3.222978353500366,747,1763260045.3511884,14.0,14.0,,,,,,,,,
47,3.3313076496124268,821,1763260045.4595177,11.0,11.0,,,,,,,,,
64,3.593137741088867,1083,1763260045.7213478,10.0,10.0,,,,,,,,,
74,3.7240891456604004,1204,1763260045.8522992,13.0,13.0,,,,,,,,,
77,3.747251033782959,1257,1763260045.875461,9.0,9.0,,,,,,,,,
88,3.9190256595611572,1397,1763260046.0472357,11.0,11.0,,,,,,,,,
102,4.157517671585083,1589,1763260046.2857277,13.0,13.0,,,,,,,,,
104,4.17072057723999,1617,1763260046.2989306,12.0,12.0,,,,,,,,,
133,4.544668436050415,1941,1763260046.6728785,10.0,10.0,,,,,,,,,
147,4.693865537643433,2086,1763260046.8220756,9.0,9.0,,,,,,,,,
149,4.707903146743774,2116,1763260046.8361132,17.0,17.0,,,,,,,,,
150,4.712992429733276,2127,1763260046.8412025,11.0,11.0,,,,,,,,,
155,4.806711673736572,2176,1763260046.9349217,,,0.0004576072096824646,0.0714946985244751,-0.0003807768225669861,0.0,-0.003330947831273079,0.3285048007965088,0.00029877113411203027,953.0,0.8592047691345215
157,4.8169262409210205,2191,1763260046.9451363,9.0,9.0,,,,,,,,,
195,5.314789772033691,2607,1763260047.4429998,10.0,10.0,,,,,,,,,
203,5.427452564239502,2693,1763260047.5556626,11.0,11.0,,,,,,,,,
213,5.484862327575684,2801,1763260047.6130724,15.0,15.0,,,,,,,,,
217,5.573071002960205,2831,1763260047.701281,9.0,9.0,,,,,,,,,
228,5.70879864692688,2965,1763260047.8370087,15.0,15.0,,,,,,,,,
233,5.740781307220459,3025,1763260047.8689914,11.0,11.0,,,,,,,,,
251,5.984203577041626,3239,1763260048.1124136,9.0,9.0,,,,,,,,,
259,6.154729843139648,3351,1763260048.28294,13.0,13.0,,,,,,,,,
265,6.203645706176758,3452,1763260048.3318558,22.0,22.0,,,,,,,,,
273,6.327726125717163,3567,1763260048.4559362,13.0,13.0,,,,,,,,,
