_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,2.3784708976745605,0,1763260044.5471148,,,,,,,,,,,
7,3.523017406463623,128,1763260045.6916614,0.0006032437086105347,0.7043425440788269,0.001480892300605774,0.0,-0.012708330526947975,0.692566990852356,0.0003000000142492354,1010.0,0.6422916650772095,,
33,3.9641075134277344,636,1763260046.1327515,,,,,,,,,,12.0,12.0
41,4.158811807632446,768,1763260046.3274558,0.001307021826505661,0.6076985001564026,-0.0004576742649078369,0.0,-0.029815468937158585,0.685602068901062,0.0002996159892063588,1007.0,0.545599639415741,,
47,4.284144639968872,896,1763260046.4527886,0.0009689806029200554,-0.11274874210357666,-0.009325944818556309,0.0,-0.021034181118011475,0.6822568774223328,0.00029953918419778347,1009.0,0.6175735592842102,,
64,4.566389799118042,1219,1763260046.7350338,,,,,,,,,,34.0,34.0
74,4.722354412078857,1380,1763260046.8909984,,,,,,,,,,18.0,18.0
77,4.837542772293091,1420,1763260047.0061867,,,,,,,,,,21.0,21.0
88,4.984242677688599,1555,1763260047.1528866,,,,,,,,,,13.0,13.0
102,5.141226053237915,1730,1763260047.30987,,,,,,,,,,9.0,9.0
104,5.155841827392578,1765,1763260047.3244858,,,,,,,,,,19.0,19.0
133,5.536948919296265,2096,1763260047.7055929,,,,,,,,,,12.0,12.0
147,5.684232950210571,2254,1763260047.852877,,,,,,,,,,10.0,10.0
149,5.697134256362915,2279,1763260047.8657782,,,,,,,,,,14.0,14.0
150,5.702489376068115,2290,1763260047.8711333,,,,,,,,,,11.0,11.0
155,5.795485258102417,2337,1763260047.9641292,,,,,,,,,,11.0,11.0
157,5.806529521942139,2359,1763260047.9751735,,,,,,,,,,9.0,9.0
195,6.364980459213257,2816,1763260048.5336244,0.007333660498261452,0.24968713521957397,0.012035265564918518,0.01171875,0.02967335283756256,0.6105596423149109,0.00029838710906915367,948.0,0.7915927171707153,,
203,6.414705276489258,2916,1763260048.5833492,,,,,,,,,,19.0,19.0
213,6.548476219177246,3043,1763260048.7171202,,,,,,,,,,14.0,14.0
217,6.638286590576172,3087,1763260048.8069305,,,,,,,,,,17.0,17.0
228,6.774855375289917,3227,1763260048.9434993,,,,,,,,,,9.0,9.0
233,6.8107380867004395,3304,1763260048.979382,,,,,,,,,,14.0,14.0
251,7.190243482589722,3584,1763260049.3588874,0.004115087911486626,0.26953238248825073,-0.02246934361755848,0.009765625,0.0017603952437639236,0.5975722074508667,0.00029792627901770175,944.0,0.7661887407302856,,
259,7.318604230880737,3712,1763260049.4872482,0.0014143744483590126,0.1980665922164917,-0.007333756424486637,0.0,-0.020397689193487167,0.5848235487937927,0.0002978494740091264,946.0,0.41766253113746643,,
