_timestamp,_runtime,charts/SPS,losses/clipfrac,_step,losses/explained_variance,losses/value_loss,losses/policy_loss,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/old_approx_kl,global_step,losses/entropy,charts/learning_rate
1763260261.842942,219.68663692474365,709.0,0.03515625,2295,0.011145174503326416,140.52105712890625,0.0028314106166362762,,,0.006894245743751526,0.03854745253920555,153984,0.15641938149929047,0.00020768049580510706
1763260262.5245962,220.36829113960266,709.0,0.03515625,2298,-0.09016561508178711,0.001662575756199658,0.009493008255958557,,,0.0068419938907027245,0.012584155425429344,154368,0.21769219636917114,0.0002074500807793811
1763260264.7683244,222.61201930046082,707.0,0.021484375,2310,0.02662789821624756,5.3821024894714355,-0.026873759925365448,,,0.00470441859215498,-0.01763746328651905,155520,0.22187909483909607,0.00020675883570220321
1763260265.2313962,223.07509112358093,707.0,0.11328125,2312,0.874219536781311,0.0034015311393886805,-0.01600555330514908,,,0.04033544287085533,0.08875561505556107,155776,0.1939040571451187,0.00020660522568505257
1763260266.3010936,224.14478850364685,,,2318,,,,500.0,500.0,,,156399,,
1763260267.2155592,225.0592541694641,705.0,0.01171875,2322,0.8771219849586487,0.0009451956721022725,0.0013412423431873322,,,0.003037339076399803,-0.0035258159041404724,156800,0.14300639927387238,0.00020599078561645
1763260267.5036912,225.34738612174988,704.0,0.009765625,2324,0.009568929672241211,140.25599670410156,-0.005991771817207336,,,0.005536474287509918,-0.04048064351081848,156928,0.2278083860874176,0.0002059139806078747
1763260268.5405517,226.3842465877533,703.0,0.060546875,2329,0.009201109409332275,0.01928269863128662,0.006176114082336426,,,0.01056031882762909,-0.004777189344167709,157440,0.1654675453901291,0.0002056067605735734
1763260270.5318193,228.37551426887512,702.0,0.01953125,2339,0.00845038890838623,0.021853087469935417,-0.040297411382198334,,,0.008057513274252415,0.015582115389406681,158464,0.1879022717475891,0.00020499232050497085
1763260272.3045783,230.148273229599,,,2348,,,,500.0,500.0,,,159399,,
1763260273.5424998,231.38619470596313,699.0,0.048828125,2354,0.0164908766746521,146.6795654296875,-0.004208860918879509,,,0.006903485395014286,0.022432884201407433,160000,0.18815405666828156,0.000204070660402067
1763260275.3003893,233.14408421516418,,,2363,,,,500.0,500.0,,,160899,,
1763260280.4230006,238.26669549942017,694.0,0.037109375,2389,0.9793948531150818,0.0002575691614765674,-0.041060350835323334,,,0.016121894121170044,0.055431704968214035,163584,0.15521356463432312,0.00020192012016195804
1763260287.83797,245.68166494369507,,,2426,,,,500.0,500.0,,,167399,,
1763260288.78902,246.63271498680115,688.0,0.109375,2430,0.9250609278678894,0.003398774890229106,-0.0037995576858520508,,,0.05597834289073944,-0.04753173515200615,167808,0.2506348192691803,0.00019938555487897247
1763260292.5520551,250.39575004577637,685.0,0.15234375,2449,0.942255973815918,0.005440175533294678,-0.06524942070245743,,,0.06002575904130936,0.07055068761110306,169728,0.22901804745197296,0.00019823347975034267
1763260295.0782015,252.92189645767212,685.0,0.0572916679084301,2465,0.9145529866218567,0.0036267561372369528,-0.0076298825442790985,,,0.030103109776973724,0.030907325446605682,171392,0.22228841483592987,0.00019723502919077873
1763260299.094574,256.9382688999176,685.0,0.1171875,2493,0.9906920790672302,0.0004828962846659124,-0.014086779206991196,,,0.001557113602757454,0.006624212488532066,174208,0.1196780800819397,0.0001955453190021217
1763260301.408126,259.2518210411072,684.0,0.0963541641831398,2506,0.15468406677246094,0.007586851716041565,-0.027491852641105652,,,0.06023455783724785,0.00496435072273016,175488,0.15692110359668732,0.00019477726891636848
1763260302.9747326,260.8184275627136,683.0,0.05859375,2514,0.984284520149231,0.0015175342559814453,-0.013260692358016968,,,0.005155944265425205,0.013652236200869083,176384,0.24038781225681305,0.00019423963385634124
1763260303.0252006,260.8688955307007,,,2515,,,,500.0,500.0,,,176399,,
1763260303.9325495,261.77624440193176,,,2520,,,,500.0,500.0,,,176899,,
1763260306.0509806,263.89467549324036,682.0,0.078125,2533,0.8918570876121521,0.0008918287931010127,-0.025293417274951935,,,0.00397802609950304,-0.003816966898739338,178304,0.24274200201034546,0.00019308755872771144
1763260306.8349788,264.67867374420166,683.0,0.0,2540,0.022242248058319092,5.798520565032959,-0.01703202724456787,,,0.001510433852672577,0.015046626329421997,178944,0.23044835031032562,0.00019270353368483484
1763260307.6652827,265.50897765159607,683.0,0.130859375,2547,0.9307401180267334,0.0009288475848734379,-0.046137817203998566,,,0.019267136231064796,0.08106917887926102,179712,0.26029011607170105,0.00019224270363338292
1763260311.4919016,269.3355965614319,682.0,0.009765625,2570,0.056046903133392334,5.730729579925537,-0.03341173380613327,,,0.00442282110452652,0.013558316975831985,182016,0.21181830763816833,0.00019086021347902715
1763260311.723665,269.5673599243164,682.0,0.0546875,2571,0.9807801842689514,0.0008540618000552058,0.025254826992750168,,,0.02214520424604416,0.03678244724869728,182144,0.23469969630241394,0.00019078340847045183
1763260312.8580654,270.7017602920532,682.0,0.095703125,2577,0.9767341017723083,0.002656051190569997,-0.0637073665857315,,,0.08411391079425812,0.21556666493415833,182784,0.2675693929195404,0.00019039938342757523
1763260318.2538419,276.09753680229187,680.0,0.126953125,2610,0.9929447770118713,0.0003983116475865245,0.0057944655418396,,,0.0474042072892189,-0.002525659278035164,186112,0.22812096774578094,0.0001884024532046169
1763260320.6382806,278.4819755554199,682.0,0.0885416641831398,2630,0.9913777709007263,0.000583343324251473,-0.041474271565675735,,,0.03200187906622887,-0.052812471985816956,188160,0.22377854585647583,0.00018717357306741178
1763260321.390269,279.23396396636963,682.0,0.0078125,2636,0.9865299463272095,0.0006821711431257427,-0.000255391001701355,,,4.715006798505783e-05,-0.002609007991850376,188800,0.248061865568161,0.00018678954802453518
1763260322.56909,280.4127848148346,683.0,0.11328125,2646,0.9953290224075317,0.0009693831671029329,-0.045353569090366364,,,0.029163846746087074,0.05274087190628052,189824,0.21049727499485016,0.00018617510795593262
1763260322.5988445,280.44253945350647,,,2647,,,,500.0,500.0,,,189899,,
1763260322.7068877,280.5505826473236,683.0,0.041015625,2648,0.12087142467498779,134.558837890625,0.000499362125992775,,,0.008243684656918049,-0.006358894519507885,189952,0.2190513163805008,0.00018609831749927253
1763260325.527269,283.3709638118744,684.0,0.041015625,2668,0.07697516679763794,140.78741455078125,0.004430465400218964,,,0.0036802850663661957,0.028394727036356926,192000,0.2160714566707611,0.0001848694373620674
1763260326.4657981,284.30949306488037,683.0,0.0546875,2673,0.06522661447525024,0.006832614541053772,0.004523966461420059,,,0.007339721545577049,0.020536787807941437,192512,0.2338661253452301,0.00018456221732776612
1763260328.3566334,286.20032835006714,682.0,0.0390625,2683,0.9946598410606384,0.00043089143582619727,-0.04302103817462921,,,0.015490555204451084,0.04438300430774689,193536,0.21029263734817505,0.00018394777725916356
1763260329.019921,286.86361598968506,682.0,0.1328125,2687,0.04020208120346069,5.434526443481445,-0.02526768296957016,,,0.061366017907857895,0.08640106767416,193920,0.22263941168785095,0.0001837173622334376
1763260329.456071,287.2997658252716,682.0,0.01953125,2689,0.9955365657806396,0.00017625742475502193,-0.020844876766204834,,,0.0027858177199959755,0.00986859854310751,194176,0.18209706246852875,0.00018356375221628696
1763260329.9181895,287.7618844509125,682.0,0.130859375,2692,0.03944891691207886,5.740102767944336,-0.030027341097593307,,,0.013658445328474045,0.025261668488383293,194432,0.32622355222702026,0.00018341014219913632
1763260336.870437,294.7141318321228,,,2732,,,,500.0,500.0,,,198412,,
1763260339.3916883,297.235383272171,681.0,0.078125,2752,0.9931544065475464,0.00029095695936121047,0.01783677190542221,,,0.039023153483867645,-0.02318350039422512,200576,0.2460237741470337,0.00017972350178752095
1763260340.01617,297.85986495018005,681.0,0.001953125,2757,0.9977404475212097,0.0009123512427322567,-0.003763827495276928,,,0.0002834480255842209,-0.00012086890637874603,201088,0.21513855457305908,0.00017941628175321966
1763260341.8470638,299.69075870513916,682.0,0.095703125,2772,0.9979953169822693,0.0005122085567563772,-0.048947300761938095,,,0.024822896346449852,0.08298145234584808,202624,0.17589111626148224,0.00017849462165031582
1763260343.0803237,300.9240186214447,682.0,0.0859375,2782,0.9986449480056763,0.000638710567727685,0.013837100937962532,,,0.028234580531716347,-0.03019191324710846,203648,0.21747323870658875,0.00017788018158171326
1763260344.3162513,302.1599462032318,683.0,0.0963541641831398,2793,0.9976844191551208,0.0007063077646307647,-0.039103299379348755,,,0.05292939394712448,0.03787505254149437,204672,0.21713250875473022,0.0001772657415131107
1763260348.0102127,305.85390758514404,685.0,0.171875,2824,0.9509217143058777,0.0010288809426128864,-0.06701640784740448,,,0.05856184661388397,0.18514487147331238,207872,0.21680547297000885,0.0001753456162987277
1763260350.0193095,307.86300444602966,687.0,0.00390625,2843,0.9974554777145386,0.0006245900294743478,-0.012846514582633972,,,0.0027891919016838074,0.0044091325253248215,209664,0.20879465341567993,0.0001742703461786732
1763260352.093969,309.9376640319824,687.0,0.060546875,2857,0.997737467288971,7.526729314122349e-05,0.01881563663482666,,,0.007075444795191288,-0.020851587876677513,211072,0.17714497447013855,0.0001734255056362599
1763260356.153661,313.99735593795776,685.0,0.1458333283662796,2882,0.307590126991272,4.895467281341553,-0.02089729905128479,,,0.06244424730539322,0.14129601418972015,213504,0.22834382951259613,0.00017196621047332883
1763260357.4954755,315.3391704559326,685.0,0.1354166716337204,2890,0.996795654296875,0.0008114069350995123,-0.06699366867542267,,,0.053846489638090134,0.05335548520088196,214272,0.2826313376426697,0.0001715053804218769
1763260366.6072602,324.4509551525116,,,2949,,,,500.0,500.0,,,220005,,
1763260367.9852648,325.82895970344543,684.0,0.107421875,2960,0.05927854776382446,0.015570349991321564,-0.03758937120437622,,,0.013850990682840347,0.02255883812904358,221056,0.26032763719558716,0.00016743471496738493
1763260369.6855078,327.52920269966125,684.0,0.111328125,2975,0.987683892250061,0.00043110104161314666,-0.01971323788166046,,,0.008183092810213566,0.00256981048732996,222464,0.18968434631824493,0.0001665898598730564
1763260372.110848,329.9545428752899,686.0,0.033203125,2997,0.08946090936660767,0.18469049036502838,-0.00010958313941955566,,,0.0012109633535146713,0.00011207722127437592,224640,0.1929270625114441,0.00016528417472727597
1763260373.627275,331.47096991539,,,3011,,,,500.0,500.0,,,226046,,
1763260380.4056156,338.24931049346924,685.0,0.13671875,3051,0.9814287424087524,0.0009225463727489114,0.052124686539173126,,,0.039954617619514465,0.060194797813892365,230016,0.2912862002849579,0.00016205837891902775
1763260380.6588166,338.50251150131226,685.0,0.0,3053,0.08324623107910156,0.01851595751941204,-0.011178933084011078,,,0.0006566122174263,0.01049826480448246,230144,0.19990849494934082,0.00016198157391045243
1763260382.3319728,340.17566776275635,685.0,0.01171875,3066,0.9931168556213379,0.0003153931174892932,0.019385550171136856,,,0.007853852584958076,-0.008350305259227753,231424,0.18900227546691895,0.00016121352382469922
1763260382.7889056,340.6326005458832,686.0,0.109375,3070,0.9958816170692444,0.00030961341690272093,-0.07218285650014877,,,0.06721270829439163,0.19596600532531738,231808,0.23978231847286224,0.00016098310879897326
1763260384.157727,342.00142192840576,,,3083,,,,500.0,500.0,,,233086,,
1763260386.0800486,343.9237434864044,,,3098,,,,500.0,500.0,,,234586,,
1763260391.1457057,348.9894006252289,686.0,0.1692708283662796,3127,0.9976375102996826,0.0022057003807276487,-0.03865915164351463,,,0.05344383046030998,0.04145047068595886,237568,0.22002214193344116,0.00015752688341308385
1763260391.2047174,349.04841232299805,,,3129,,,,11.0,11.0,,,237597,,
1763260392.3367355,350.1804304122925,686.0,0.21875,3141,0.9979216456413269,0.0011470661265775561,-0.08312005549669266,,,0.09066784381866455,0.19026856124401093,238592,0.19811178743839264,0.0001569124433444813
1763260392.8552046,350.6988995075226,687.0,0.16796875,3146,0.9952804446220398,0.007346171420067549,-0.09677984565496445,,,0.07664743065834045,0.04117223247885704,239104,0.2882550060749054,0.00015660522331018
1763260394.835762,352.679456949234,,,3170,,,,13.0,13.0,,,240729,,
1763260396.0478883,353.8915832042694,,,3183,,,,11.0,11.0,,,241764,,
1763260396.6138434,354.45753836631775,,,3188,,,,500.0,500.0,,,242264,,
1763260399.9814398,357.8251347541809,689.0,0.08203125,3217,0.9995399713516235,0.0005938371759839356,-0.03871311992406845,,,0.01375507190823555,0.04410749673843384,244992,0.1851721704006195,0.00015307219291571528
1763260401.17101,359.01470494270325,689.0,0.125,3224,0.9991967678070068,0.001073270570486784,-0.01760498434305191,,,0.019598200917243958,-0.029705706983804703,245760,0.2752750813961029,0.00015261136286426336
1763260404.2192163,362.06291127204895,690.0,0.078125,3247,0.9983029961585999,0.0002549393102526665,-0.06557826697826385,,,0.06986849009990692,-0.009720969945192337,247936,0.2330131232738495,0.0001513056777184829
1763260404.5233223,362.3670172691345,,,3250,,,,474.0,474.0,,,248275,,
1763260405.0913756,362.93507051467896,690.0,0.0,3255,0.6747781038284302,0.007991751655936241,-0.0022953306324779987,,,2.6093795895576477e-05,0.0006137434393167496,248704,0.11315133422613144,0.000150844847667031
1763260405.5267296,363.37042450904846,690.0,0.03125,3259,0.6400172710418701,0.10480049252510071,-0.0032252073287963867,,,0.008753512054681778,-0.012846618890762329,249088,0.28534042835235596,0.00015061443264130503
1763260407.5421143,365.3858091831207,689.0,0.11328125,3272,0.5664510726928711,80.65532684326172,-0.0282271858304739,,,0.044326052069664,0.02004082500934601,250112,0.3275904655456543,0.0001500000071246177
1763260408.0477386,365.89143347740173,,,3275,,,,326.0,326.0,,,250426,,
1763260408.101114,365.94480895996094,,,3276,,,,14.0,14.0,,,250440,,
1763260410.9763587,368.8200535774231,,,3296,,,,244.0,244.0,,,252088,,
1763260415.5744152,373.4181101322174,,,3338,,,,248.0,248.0,,,255401,,
1763260417.0515916,374.8952865600586,688.0,0.0885416641831398,3351,0.9999319314956665,0.00043590509449131787,-0.01899394579231739,,,0.05404739826917648,0.021408354863524437,256384,0.19614343345165253,0.000146236561704427
1763260417.9863048,375.8299996852875,688.0,0.09765625,3357,0.9999330639839172,0.0005991542129777372,-0.037355829030275345,,,0.0031247157603502274,0.009235039353370667,256896,0.2710437774658203,0.00014592934167012572
1763260418.3940284,376.2377233505249,688.0,0.0625,3360,0.9999629259109497,8.560378046240658e-05,-0.0006794258952140808,,,0.0008001290261745453,-0.009555252268910408,257152,0.12166225910186768,0.00014577573165297508
1763260422.379524,380.2232189178467,,,3398,,,,225.0,225.0,,,260312,,
1763260422.62374,380.4674348831177,,,3401,,,,217.0,217.0,,,260529,,
1763260422.9552832,380.79897809028625,,,3406,,,,223.0,223.0,,,260775,,
1763260424.1542416,381.9979364871979,,,3419,,,,209.0,209.0,,,261856,,
1763260424.8436806,382.6873755455017,690.0,0.0859375,3426,0.7355149388313293,0.10913816839456558,0.006358692422509193,,,0.012717423029243946,0.06783777475357056,262400,0.18326103687286377,0.00014262672630138695
1763260425.0117571,382.85545206069946,690.0,0.044921875,3428,0.7995380163192749,59.97099304199219,0.0018027834594249725,,,0.004401623271405697,-0.0013548033311963081,262528,0.21067330241203308,0.00014254992129281163
1763260425.4216654,383.2653603553772,690.0,0.009765625,3435,0.2338618040084839,145.09986877441406,0.0029520299285650253,,,0.0009325006976723671,-0.0005908599123358727,262784,0.1997024565935135,0.000142396311275661
1763260426.534182,384.377876996994,,,3450,,,,12.0,12.0,,,263677,,
1763260426.675952,384.51964688301086,690.0,0.001953125,3451,0.32302284240722656,291.7296142578125,0.0038737282156944275,,,0.0016629938036203384,0.01762816309928894,263680,0.22011736035346985,0.00014185867621563375
1763260427.6432574,385.4869523048401,,,3462,,,,209.0,209.0,,,264545,,
1763260428.8054407,386.6491355895996,,,3476,,,,216.0,216.0,,,265434,,
1763260429.0767593,386.92045426368713,691.0,0.033203125,3479,0.9997222423553467,0.0023396750912070274,0.014998503029346466,,,0.004728010855615139,0.009097065776586533,265600,0.14665456116199493,0.00014070660108700395
1763260431.6882215,389.5319163799286,690.0,0.001953125,3498,0.9998008608818054,0.006396511569619179,-0.0052757784724235535,,,0.0005762595683336258,0.004065742716193199,267136,0.2456398457288742,0.0001397849409841001
1763260432.370232,390.21392703056335,690.0,0.09375,3503,0.9995357990264893,0.000589323986787349,-0.02684890478849411,,,0.0028172293677926064,0.029699202626943588,267520,0.2488822042942047,0.00013955452595837414
1763260433.6693292,391.5130240917206,,,3513,,,,11.0,11.0,,,268218,,
1763260435.5726779,393.4163727760315,689.0,0.037109375,3525,0.999477207660675,0.0008378488128073514,-0.01065119355916977,,,0.0067404210567474365,0.024715261533856392,269184,0.22497285902500153,0.00013855606084689498
1763260437.2384222,395.0821170806885,,,3537,,,,214.0,214.0,,,270098,,
1763260439.5693724,397.41306734085083,,,3554,,,,12.0,12.0,,,271338,,
1763260439.761626,397.60532093048096,687.0,0.021484375,3555,0.7392470836639404,138.29083251953125,0.002648979425430298,,,0.002848351374268532,0.02163580246269703,271360,0.2520707845687866,0.00013725039025302976
1763260441.8862286,399.7299234867096,687.0,0.009765625,3576,0.9997062683105469,0.003992170095443726,-0.009099163115024567,,,0.0016299998387694359,-0.0013647312298417091,272896,0.16620901226997375,0.00013632873015012592
1763260442.0281396,399.87183451652527,687.0,0.060546875,3578,0.9688187837600708,25.149499893188477,0.004477296024560928,,,0.018221957609057426,0.011078493669629097,273024,0.20574314892292023,0.0001362519251415506
1763260442.3182218,400.1619167327881,687.0,0.021484375,3581,0.9996618628501892,0.0015213742153719068,0.008412286639213562,,,0.004441407509148121,0.030905548483133316,273280,0.20871733129024506,0.00013609831512439996
1763260443.1182592,400.9619541168213,687.0,0.0,3589,0.9998912811279297,0.008806111291050911,-0.00015609338879585266,,,7.908325642347336e-05,-0.003045673482120037,273920,0.25433552265167236,0.00013571429008152336
1763260445.2168021,403.06049704551697,,,3613,,,,182.0,182.0,,,275489,,
1763260446.3409953,404.1846902370453,687.0,0.02734375,3622,0.9692793488502502,0.013257925398647785,-7.544457912445068e-05,,,0.005325609818100929,0.03146788477897644,276096,0.16266262531280518,0.00013440860493574291
1763260448.7747855,406.61848044395447,686.0,0.00390625,3640,0.6999601125717163,19.25872802734375,0.019295576959848404,,,0.0010277722030878067,-0.0034389719367027283,277248,0.25336647033691406,0.00013371735985856503
1763260451.0700054,408.91370034217834,,,3656,,,,198.0,198.0,,,278401,,
1763260452.8942895,410.737984418869,684.0,0.009765625,3669,0.9852365851402283,0.5876466035842896,-0.020902002230286598,,,0.0027724625542759895,0.007538200356066227,279296,0.27244579792022705,0.0001324884797213599
1763260454.21344,412.0571348667145,,,3679,,,,15.0,15.0,,,279981,,
1763260454.7909374,412.6346323490143,,,3683,,,,200.0,200.0,,,280194,,
1763260455.0463145,412.89000940322876,683.0,0.025390625,3684,0.9436385035514832,0.0027744653634727,-0.01623784750699997,,,0.001849696971476078,0.014690706506371498,280320,0.17586106061935425,0.00013187403965275735
1763260459.4222026,417.2658975124359,681.0,0.08984375,3711,0.9881178140640259,0.46505552530288696,-0.005299180746078491,,,0.032044634222984314,0.07061701267957687,282368,0.3156251311302185,0.00013064515951555222
1763260459.6997392,417.5434341430664,681.0,0.056640625,3713,0.9824197888374329,0.006601543165743351,0.01766727864742279,,,0.0023520076647400856,-0.00916996132582426,282496,0.2196202576160431,0.0001305683545069769
1763260459.9835377,417.8272325992584,680.0,0.02734375,3715,0.3450719118118286,0.01827806420624256,-0.00776667520403862,,,0.0005714595317840576,-0.006354613229632378,282624,0.15280373394489288,0.00013049154949840158
1763260462.5613315,420.40502643585205,679.0,0.048828125,3731,0.9999079704284668,0.001863609766587615,-0.0299306008964777,,,0.009533319622278214,-0.0019635483622550964,283776,0.24925276637077332,0.0001298003044212237
1763260462.8801763,420.7238712310791,679.0,0.0,3734,0.8761054873466492,5.463054656982422,0.00017689913511276245,,,0.0005960864946246147,-0.004913416691124439,283904,0.23408830165863037,0.00012972349941264838
1763260465.2136533,423.0573482513428,,,3755,,,,182.0,182.0,,,285471,,
1763260467.0424407,424.8861355781555,,,3775,,,,172.0,172.0,,,286859,,
1763260467.4051876,425.24888253211975,,,3779,,,,180.0,180.0,,,287209,,
1763260469.7503567,427.59405159950256,,,3804,,,,194.0,194.0,,,289065,,
1763260470.016208,427.85990285873413,680.0,0.025390625,3807,0.9893156290054321,9.078323364257812,0.014043765142560005,,,0.007731002755463123,0.005093756131827831,289280,0.32359686493873596,0.00012649768905248493
1763260473.8038929,431.6475877761841,681.0,0.0,3847,0.9892744421958923,7.589282989501953,0.00044903717935085297,,,0.00014045275747776031,0.002722064033150673,292480,0.3188677132129669,0.00012457757839001715
1763260476.9883728,434.8320677280426,683.0,0.005859375,3879,0.9924873113632202,0.006040552165359259,0.008692696690559387,,,0.00017930753529071808,0.0034198593348264694,295296,0.19815951585769653,0.0001228878682013601
1763260477.4186873,435.26238226890564,683.0,0.068359375,3883,0.9998152852058411,0.0015355587238445878,-0.06061901897192001,,,0.03352395445108414,0.008340472355484962,295680,0.2314682900905609,0.00012265745317563415
1763260477.5639822,435.4076771736145,683.0,0.14453125,3884,0.9999592900276184,0.001435189857147634,-0.017789795994758606,,,0.007721086032688618,-0.03684868663549423,295808,0.32355672121047974,0.00012258064816705883
1763260477.8325057,435.67620062828064,683.0,0.16015625,3887,0.9999228119850159,0.0005459729582071304,-0.054847538471221924,,,0.0236226674169302,-0.025076553225517273,296064,0.228837251663208,0.00012242703814990819
1763260478.2414343,436.08512926101685,684.0,0.091796875,3891,0.9996224045753479,0.0020124888978898525,-0.07550452649593353,,,0.061534807085990906,0.07198154926300049,296448,0.2376086711883545,0.00012219662312418222
1763260478.9649045,436.8085994720459,684.0,0.203125,3898,0.9941918849945068,0.01499217189848423,-0.015782831236720085,,,0.05710025876760483,0.11237160861492157,297088,0.3171631991863251,0.00012181259808130562
1763260480.5216036,438.3652985095978,,,3912,,,,500.0,500.0,,,298557,,
1763260480.913606,438.75730085372925,685.0,0.048828125,3915,0.9988893270492554,0.000662792706862092,-0.0814826637506485,,,0.018830668181180954,0.01096753403544426,298880,0.30614250898361206,0.00012073732796125114
1763260482.3313637,440.17505860328674,686.0,0.0078125,3928,0.2114269733428955,114.3055648803711,-0.006776047870516777,,,0.0018455255776643753,-0.007394503802061081,300160,0.28125911951065063,0.00011996927787549794
1763260484.1626017,442.0062966346741,687.0,0.140625,3944,0.9883994460105896,0.0003108554519712925,-0.02195240929722786,,,0.05044553428888321,-0.005990577861666679,301824,0.26557767391204834,0.00011897081276401877
1763260484.344311,442.18800592422485,,,3946,,,,500.0,500.0,,,302057,,
1763260485.261765,443.1054599285126,687.0,0.099609375,3954,0.9998089075088501,0.000754247943405062,-0.09320928156375885,,,0.044082753360271454,0.08887021988630295,302848,0.2525157332420349,0.00011835637269541621
1763260486.2761023,444.11979722976685,688.0,0.083984375,3963,0.9994637370109558,0.00019447339582256973,-0.01913089118897915,,,0.021163608878850937,0.011147180572152138,303744,0.24967825412750244,0.00011781873763538897
1763260486.9770594,444.8207542896271,688.0,0.072265625,3969,0.9974702596664429,0.00067933090031147,-0.0958704873919487,,,0.030991390347480774,0.07251070439815521,304384,0.2764400541782379,0.00011743471259251237
1763260488.2764487,446.1201436519623,,,3981,,,,500.0,500.0,,,305557,,
1763260488.5767977,446.42049264907837,689.0,0.029296875,3983,0.984242856502533,0.0005442641559056938,-0.03691922128200531,,,0.011750332079827785,0.009817457757890224,305792,0.2814011573791504,0.00011658986477414146
1763260490.3907776,448.23447251319885,689.0,0.06640625,3997,0.9939846992492676,0.0016801886959001422,-0.023752354085445404,,,0.006761688739061356,0.008875047788023949,307200,0.23838262259960175,0.00011574500967981294
1763260498.5647027,456.40839767456055,,,4059,,,,500.0,500.0,,,313557,,
1763260503.1382346,460.98192954063416,690.0,0.0,4087,0.719629168510437,0.0006522270850837231,-0.01248608436435461,,,0.0007829703390598297,0.005794411525130272,316416,0.13878026604652405,0.0001102150563383475
1763260503.8286755,461.6723704338074,690.0,0.01953125,4091,0.9699954986572266,0.0033189451787620783,-0.0007252950454130769,,,0.0021012648940086365,-0.002677828073501587,316800,0.1861102133989334,0.00010998464131262153
1763260505.3454628,463.1891577243805,691.0,0.005859375,4105,0.9827576279640198,0.0032101746182888746,0.0010233502835035324,,,0.00030597858130931854,0.002514595165848732,318208,0.21621939539909363,0.00010913978621829301
1763260505.7660518,463.6097466945648,691.0,0.0,4109,0.005385339260101318,0.008434377610683441,0.002155989408493042,,,0.00019846390932798386,-0.002053198404610157,318592,0.17525023221969604,0.00010890937119256705
1763260506.4102154,464.25391030311584,691.0,0.03515625,4115,0.9462495446205139,0.004062325228005648,0.007085531949996948,,,0.0055775875225663185,-0.008915563113987446,319232,0.1837492138147354,0.00010852534614969045
1763260506.817045,464.66073989868164,691.0,0.0,4119,0.00698620080947876,0.012767922133207321,0.0021521002054214478,,,0.00036844611167907715,0.007538100704550743,319616,0.20968683063983917,0.00010829493112396449
1763260510.2563162,468.1000111103058,693.0,0.005859375,4150,0.7470242977142334,0.0003580452757887542,-0.015928255394101143,,,0.003206387162208557,0.016816772520542145,322816,0.23758040368556976,0.00010637480590958148
1763260512.1752493,470.01894426345825,694.0,0.0,4168,0.015130221843719482,0.018433276563882828,0.0003806576132774353,,,0.0007967492565512657,-0.011184914968907833,324608,0.31028324365615845,0.000105299535789527
1763260513.9477983,471.79149317741394,695.0,0.041015625,4184,0.9629322290420532,0.0036637550219893456,0.010742023587226868,,,0.007578966207802296,-0.011368217878043652,326272,0.16766130924224854,0.00010430107795400545
1763260515.0356917,472.8793866634369,696.0,0.01171875,4194,0.9243990778923035,0.003447731724008918,-0.011672481894493103,,,0.006018591113388538,0.010662785731256008,327296,0.1798730045557022,0.00010368663788540289
1763260515.5676563,473.41135120391846,696.0,0.025390625,4199,0.7871840000152588,0.004133268259465694,-0.03945140168070793,,,0.006059315055608749,0.0302080400288105,327808,0.21813473105430603,0.00010337941785110161
1763260518.2841287,476.1278235912323,697.0,0.0,4224,0.786849856376648,0.0010846570366993546,0.005324311554431915,,,0.0003779241815209389,-0.003968528471887112,330368,0.297137975692749,0.0001018433176795952
1763260518.834566,476.67826104164124,698.0,0.0,4229,0.8830081820487976,0.0007986882701516151,-0.01464877650141716,,,0.0008818488568067551,0.005720263347029686,330880,0.1404399871826172,0.00010153609764529392
1763260520.5356162,478.3793110847473,698.0,0.029296875,4243,0.9511948227882385,0.002110928064212203,-0.0015305259730666876,,,0.0064979372546076775,0.003818514756858349,332288,0.1972716897726059,0.0001006912425509654
1763260520.8313327,478.67502760887146,,,4246,,,,500.0,500.0,,,332557,,
1763260521.518945,479.3626399040222,699.0,0.03515625,4252,0.023665666580200195,0.0014668921940028667,-0.019039392471313477,,,0.010332265868782997,0.04445710778236389,333184,0.3194862902164459,0.00010015360749093816
1763260521.8011892,479.64488410949707,699.0,0.037109375,4254,0.7629872560501099,0.0010930860880762339,0.05531954765319824,,,0.008083488792181015,-0.041015904396772385,333440,0.1524527370929718,9.999999747378752e-05
1763260523.8958635,481.73955845832825,700.0,0.08203125,4273,-0.2800365686416626,0.002857327926903963,-0.0471680611371994,,,0.01444057933986187,0.03978859260678291,335360,0.23547755181789398,9.884792962111533e-05
1763260524.1737275,482.01742243766785,700.0,0.0,4276,0.03098195791244507,0.19459690153598785,0.0011116359382867813,,,0.0003162538632750511,0.007429460994899273,335616,0.20090897381305695,9.869431960396469e-05
1763260524.3110733,482.1547682285309,700.0,0.0390625,4277,0.9647250771522522,0.002803974086418748,-0.015831876546144485,,,0.010188019834458828,-0.0070433178916573524,335744,0.22795559465885162,9.861751459538937e-05
1763260524.445916,482.28961086273193,700.0,0.107421875,4278,0.6907789707183838,0.00395146943628788,-0.020211108028888702,,,0.016956279054284096,-0.0016837604343891144,335872,0.1960057020187378,9.854070958681405e-05
1763260525.701007,483.5447018146515,,,4290,,,,500.0,500.0,,,337057,,
