_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,1.0233795642852783,0,1763260043.1516645,,,,,,,,,,,
7,2.0304296016693115,126,1763260044.1587145,15.0,15.0,,,,,,,,,
33,2.525315999984741,563,1763260044.653601,13.0,13.0,,,,,,,,,
41,2.6665287017822266,726,1763260044.7948136,12.0,12.0,,,,,,,,,
47,2.7842812538146973,835,1763260044.9125662,13.0,13.0,,,,,,,,,
64,3.064481258392334,1151,1763260045.1927662,16.0,16.0,,,,,,,,,
74,3.1976168155670166,1268,1763260045.3259017,8.0,8.0,,,,,,,,,
77,3.2851836681365967,1301,1763260045.4134686,23.0,23.0,,,,,,,,,
88,3.4775466918945312,1456,1763260045.6058316,18.0,18.0,,,,,,,,,
102,3.7173757553100586,1677,1763260045.8456607,14.0,14.0,,,,,,,,,
104,3.729402780532837,1698,1763260045.8576877,12.0,12.0,,,,,,,,,
133,4.16428542137146,2090,1763260046.2925704,17.0,17.0,,,,,,,,,
147,4.327369928359985,2290,1763260046.4556549,14.0,14.0,,,,,,,,,
149,4.420338153839111,2304,1763260046.548623,,,0.005119509994983673,0.033400118350982666,-0.008303361013531685,0.009765625,0.025064654648303986,0.5716828107833862,0.00029869432910345495,941.0,0.7203049659729004
150,4.441503286361694,2324,1763260046.5697882,23.0,23.0,,,,,,,,,
155,4.48270058631897,2386,1763260046.6109855,17.0,17.0,,,,,,,,,
157,4.4926323890686035,2405,1763260046.6209173,10.0,10.0,,,,,,,,,
195,5.017163038253784,2898,1763260047.145448,14.0,14.0,,,,,,,,,
203,5.138086318969727,3007,1763260047.2663713,13.0,13.0,,,,,,,,,
213,5.285632848739624,3184,1763260047.4139178,14.0,14.0,,,,,,,,,
217,5.388166189193726,3256,1763260047.5164511,15.0,15.0,,,,,,,,,
228,5.57404637336731,3416,1763260047.7023313,23.0,23.0,,,,,,,,,
233,5.682364225387573,3503,1763260047.8106492,20.0,20.0,,,,,,,,,
251,6.070284843444824,3916,1763260048.1985698,19.0,19.0,,,,,,,,,
259,6.283697843551636,4107,1763260048.4119828,16.0,16.0,,,,,,,,,
