_step,losses/entropy,_timestamp,losses/value_loss,global_step,charts/learning_rate,charts/episodic_length,losses/policy_loss,losses/explained_variance,losses/clipfrac,losses/old_approx_kl,_runtime,charts/SPS,losses/approx_kl,charts/episodic_return
2339,0.18100103735923767,1763260224.5007293,0.00034975321614183486,126080,0.0002244239585706964,,-0.026158958673477173,0.4484788179397583,0.0703125,0.06293749809265137,182.32605624198914,701.0,0.02385661005973816,
2348,,1763260226.1582816,,126879,,78.0,,,,,183.9836084842682,,,78.0
2354,0.17724378407001495,1763260227.2729483,0.0010043801739811897,127360,0.0002236559084849432,,-0.021441210061311722,0.005586206912994385,0.033203125,0.010005500167608261,185.09827518463135,697.0,0.0015458203852176666,
2363,0.266419917345047,1763260228.9455688,0.18554751574993134,128128,0.0002231950784334913,,0.0019391253590583801,2.5033950805664062e-06,0.0,0.0054628606885671616,186.7708957195282,695.0,0.00036025047302246094,
2389,0.29263725876808167,1763260233.2948782,128.31396484375,130048,0.00022204301785677671,,-2.284906804561615e-05,2.86102294921875e-06,0.013671875,0.020548492670059204,191.1202051639557,689.0,0.0055664656683802605,
2426,0.1845339685678482,1763260239.6130996,129.03298950195312,132864,0.00022035330766811967,,-0.0064451321959495544,-2.7179718017578125e-05,0.0078125,-0.03337400406599045,197.4384264945984,682.0,0.0034268777817487717,
2430,,1763260240.400468,,133278,,500.0,,,,,198.22579503059387,,,500.0
2449,0.16972783207893372,1763260243.5023088,0.005524313542991877,134656,0.00021927803754806519,,0.048072412610054016,3.1888484954833984e-05,0.0234375,-0.0238956306129694,201.32763576507568,677.0,0.006417820230126381,
2465,,1763260245.7711422,,135569,,85.0,,,,,203.59646916389465,,,85.0
2493,,1763260250.6640458,,137947,,78.0,,,,,208.48937273025513,,,78.0
2506,,1763260252.7111683,,138869,,21.0,,,,,210.53649520874023,,,21.0
2514,,1763260253.5388143,,139135,,23.0,,,,,211.36414122581482,,,23.0
2515,0.16446979343891144,1763260253.7783852,9.708196640014648,139136,0.00021658986224792898,,-0.004464089870452881,-4.6253204345703125e-05,0.0,-0.0007726522162556648,211.60371208190918,665.0,8.819904178380966e-05,
2520,,1763260254.2364118,,139348,,24.0,,,,,212.06173872947693,,,24.0
2533,0.20950685441493988,1763260256.0889404,0.0036804291885346174,140032,0.00021605222718790174,,-0.007527388632297516,0.7719144225120544,0.048828125,0.053097788244485855,213.91426730155945,662.0,0.0312698595225811,
2540,0.24371585249900818,1763260257.251602,0.0013466072268784046,140544,0.00021574500715360045,,0.01843780279159546,0.6705565452575684,0.09375,-0.021955149248242378,215.07692885398865,661.0,0.008308074437081814,
2547,,1763260258.2095985,,141003,,79.0,,,,,216.03492546081543,,,79.0
2570,0.20519770681858063,1763260261.3759844,0.0029704170301556587,142208,0.0002147465420421213,,-0.04751104116439819,0.9462108016014099,0.08984375,0.07033178210258484,219.20131134986877,656.0,0.025746041908860207,
2571,,1763260261.436582,,142311,,296.0,,,,,219.26190900802612,,,296.0
2577,0.17958678305149078,1763260262.5474007,0.0453885942697525,142720,0.00021443932200782,,-0.03872498869895935,0.03254234790802002,0.0833333358168602,0.06988343596458435,220.37272763252258,655.0,0.03205838054418564,
2610,0.21370583772659302,1763260267.0574455,4.605696201324463,144512,0.00021336405188776553,,0.0013209618628025055,-0.003963947296142578,0.029296875,-0.008356630802154541,224.8827724456787,650.0,0.014335477724671364,
2630,0.20825836062431335,1763260269.9302826,4.767040729522705,145664,0.00021267280681058764,,-0.0007970407605171204,-0.00011372566223144531,0.0,-0.0015954403206706047,227.7556095123291,647.0,0.0009550424292683601,
2636,,1763260270.608298,,146018,,22.0,,,,,228.43362498283386,,,22.0
2646,,1763260271.9267943,,146439,,28.0,,,,,229.75212121009827,,,28.0
2647,0.2326369285583496,1763260272.1699462,118.91089630126953,146560,0.0002121351717505604,,-0.0007732454687356949,-0.002512335777282715,0.00390625,-0.0068799881264567375,229.99527311325073,644.0,0.0031102458015084267,
2648,,1763260272.2253156,,146616,,177.0,,,,,230.05064249038696,,,177.0
2668,0.24838648736476898,1763260275.041769,3.734297275543213,147712,0.00021144392667338252,,0.008428022265434265,0.28138649463653564,0.080078125,-0.004042765125632286,232.86709594726562,641.0,0.002941647544503212,
2683,,1763260277.0165434,,148561,,21.0,,,,,234.84187030792236,,,21.0
2687,0.29036858677864075,1763260277.8077803,0.004527846351265907,148864,0.00021075268159620464,,-0.02623753994703293,0.990954577922821,0.0546875,0.016420241445302963,235.63310718536377,638.0,0.01787339150905609,
2689,0.20518644154071808,1763260278.1200728,79.1711196899414,148992,0.00021067587658762932,,0.000985151156783104,0.4562700390815735,0.0078125,0.005080052651464939,235.94539976119995,638.0,0.0022157644852995872,
2692,,1763260278.480549,,149196,,155.0,,,,,236.30587601661682,,,155.0
2732,,1763260284.5215843,,151826,,25.0,,,,,242.3469111919403,,,25.0
2752,0.2178972214460373,1763260287.5173113,0.014176793396472931,153088,0.0002082181308651343,,-0.0005869995802640915,0.6479790806770325,0.01171875,-0.004709523171186447,245.34263825416565,630.0,0.00019055046141147614,
2757,,1763260288.1716304,,153390,,167.0,,,,,245.9969573020935,,,167.0
2782,,1763260292.1559045,,155217,,182.0,,,,,249.98123145103455,,,182.0
2793,,1763260293.7719972,,156023,,25.0,,,,,251.5973241329193,,,25.0
2824,,1763260297.545721,,158596,,500.0,,,,,255.3710479736328,,,500.0
2843,,1763260301.018726,,160596,,500.0,,,,,258.84405303001404,,,500.0
2857,0.19842827320098877,1763260303.7427602,0.0010224690195173025,162048,0.00020284178026486188,,-0.03551672399044037,0.8179807066917419,0.0546875,0.03598738834261894,261.56808710098267,625.0,0.030990494415163994,
2890,0.20223641395568848,1763260308.563452,0.00031257219961844385,165504,0.00020076804503332824,,-0.010981418192386627,0.5467205047607422,0.0390625,0.0014601480215787888,266.388778924942,627.0,0.004404610022902489,
2949,0.2287054806947708,1763260318.3817239,0.000787842262070626,171008,0.0001974654442165047,,-0.03807049244642258,0.9638040065765381,0.07421875,0.004748450592160225,276.2070508003235,625.0,0.015390768647193909,
2960,0.19727686047554016,1763260319.6975164,0.0008654090925119817,172032,0.00019685100414790213,,-0.01129266619682312,0.9666396975517273,0.015625,0.018778733909130096,277.5228433609009,625.0,0.005581422708928585,
2975,0.2720440924167633,1763260321.5060577,0.0024637815076857805,173440,0.0001960061490535736,,-0.0696294978260994,0.9381680488586426,0.1171875,0.09497810900211334,279.3313846588135,626.0,0.03549591451883316,
2997,0.1895701289176941,1763260324.308314,0.00012856318789999932,175744,0.00019462365889921784,,-0.011024665087461472,0.3413203954696655,0.037109375,0.004306369461119175,282.1336410045624,628.0,0.0012487741187214851,
3011,0.22392013669013977,1763260326.8506587,0.000791482743807137,177152,0.00019377880380488932,,-0.0454612597823143,0.910313606262207,0.130859375,0.05484448000788689,284.6759855747223,628.0,0.017222043126821518,
3051,0.167568638920784,1763260333.7350464,136.54898071289062,180864,0.00019155145855620503,,-0.000554308295249939,0.0033927559852600098,0.01171875,-0.003689269535243511,291.5603733062744,625.0,0.0014452459290623665,
3066,0.19055894017219543,1763260336.4387288,0.013074162416160107,182400,0.0001906297984533012,,-0.0013642776757478714,0.0028305649757385254,0.041015625,0.0036483434960246086,294.26405572891235,625.0,0.00721586961299181,
3070,,1763260336.989003,,182806,,500.0,,,,,294.8143298625946,,,500.0
3083,0.1653745472431183,1763260338.5540528,0.0023206293117254972,184064,0.00018963133334182203,,-0.0014379806816577911,0.9746826887130737,0.0234375,0.002334248274564743,296.3793797492981,626.0,0.00032979436218738556,
3098,0.20824237167835236,1763260340.486513,0.0007582890102639794,185600,0.00018870967323891819,,-0.01266695186495781,0.9547358751296997,0.046875,0.014978704042732716,298.31183981895447,627.0,0.004443335346877575,
3127,,1763260344.033557,,188464,,500.0,,,,,301.85888385772705,,,500.0
3129,0.1907738745212555,1763260344.32294,0.002822624985128641,188672,0.0001868663530331105,,-0.027729881927371025,0.9755542874336243,0.01953125,0.04427485913038254,302.14826703071594,629.0,0.007893047295510769,
3141,0.1983443647623062,1763260346.018049,0.0015304576372727752,189952,0.00018609831749927253,,-0.015077183023095131,0.5901991128921509,0.01953125,0.010522148571908474,303.8433759212494,630.0,0.0007899841293692589,
3146,0.2075454294681549,1763260346.662923,0.047964513301849365,190464,0.00018579109746497124,500.0,-0.01454567164182663,0.00037616491317749023,0.017578125,0.019848978146910667,304.48825001716614,630.0,0.006428771652281284,500.0
3170,,1763260349.5507472,,192988,,500.0,,,,,307.37607407569885,,,500.0
3183,0.22216102480888367,1763260351.2937229,0.0012858205009251833,194304,0.00018348694720771164,,-0.007386067882180214,0.8717185258865356,0.083984375,0.061928100883960724,309.11904978752136,633.0,0.026708479970693588,
3188,0.24672774970531464,1763260352.1734793,0.0020261150784790516,194816,0.00018317972717341036,,0.023170828819274902,0.16783815622329712,0.07421875,-0.01663927175104618,309.99880623817444,633.0,0.01953776739537716,
3217,0.2062591165304184,1763260357.327351,0.0022404328919947147,197760,0.000181413211976178,,0.01466074213385582,0.9827817678451538,0.037109375,-0.0006561484187841415,315.1526780128479,632.0,0.001482287421822548,
3224,,1763260358.5166292,,198488,,500.0,,,,,316.34195613861084,,,500.0
3247,0.15310993790626526,1763260361.8658226,0.034352365881204605,200576,0.00017972350178752095,,0.009598612785339355,0.024873733520507812,0.037109375,0.004709737375378609,319.6911494731903,632.0,0.006376205012202263,
3250,0.2462305873632431,1763260362.3286488,0.0025713741779327393,200960,0.00017949308676179498,,-0.0002133101224899292,0.7986202239990234,0.0625,-0.00023341551423072815,320.15397572517395,632.0,0.00036150403320789337,
3255,0.12104471027851105,1763260363.1972423,0.0014568528858944774,201472,0.0001791858667274937,,-0.04468788951635361,0.9048824906349182,0.0625,0.09927640855312347,321.0225691795349,632.0,0.04315589740872383,
3259,0.19133172929286957,1763260363.9069388,0.0008781901560723782,201856,0.00017895545170176774,,-0.01058250293135643,0.6505764126777649,0.017578125,0.008400443941354752,321.7322657108307,632.0,0.003167135640978813,
3275,,1763260366.0381217,,203106,,500.0,,,,,323.86344861984253,,,500.0
3276,0.22487883269786835,1763260366.2204547,0.01883784681558609,203136,0.00017818740161601454,,-0.027068249881267548,0.002911508083343506,0.044921875,0.03059680014848709,324.04578161239624,632.0,0.010251547209918499,
3296,0.23087255656719208,1763260368.7069721,0.0011171192163601518,205056,0.00017703532648738474,,0.009604675695300102,0.9112430810928345,0.07421875,-0.041889164596796036,326.53229904174805,633.0,0.015483726747334003,
3338,0.12446236610412598,1763260373.9104261,0.000957436568569392,209280,0.00017450076120439917,,-0.013212420046329498,0.9863361716270447,0.05859375,0.03884454071521759,331.7357530593872,635.0,0.013529058545827866,
3351,,1763260376.056774,,210643,,500.0,,,,,333.8821008205414,,,500.0
3357,0.14677755534648895,1763260377.1150143,0.009529223665595055,211200,0.0001733487006276846,,0.008141770958900452,0.002773880958557129,0.01171875,-0.008178984746336937,334.94034123420715,635.0,0.00044934824109077454,
3360,0.21661244332790375,1763260377.6922338,0.00011626582272583619,211584,0.00017311828560195863,,-0.029475638642907143,0.13805192708969116,0.064453125,0.0391562357544899,335.5175607204437,635.0,0.0067716725170612335,
3398,0.15001527965068817,1763260383.3644886,0.00021662298240698874,215424,0.00017081413534469903,,0.011071451008319855,0.9667795896530151,0.109375,-0.00639700423926115,341.18981552124023,636.0,0.008072392083704472,
3401,0.1226952075958252,1763260383.6653535,5.640420436859131,215680,0.00017066052532754838,,9.801238775253296e-05,0.0036998987197875977,0.0,0.006467195227742195,341.4906804561615,636.0,0.00016270577907562256,
3406,0.11945510655641556,1763260384.2869473,140.3187713623047,216192,0.0001703533052932471,,0.001142214983701706,0.005123138427734375,0.046875,0.01144232228398323,342.1122741699219,636.0,0.004812968894839287,
3419,0.23536838591098785,1763260386.146931,0.00021693253074772656,217600,0.00016950845019891858,,-0.02855895459651947,-0.8128006458282471,0.12109375,0.022339429706335068,343.9722578525543,637.0,0.008915076032280922,
3426,0.14147146046161652,1763260387.2961361,0.20888946950435638,218240,0.00016912442515604198,,0.00019389577209949493,0.008807539939880371,0.033203125,-0.010271829552948475,345.121463060379,637.0,0.006885086186230183,
3428,0.17000870406627655,1763260387.762364,0.0009693842730484903,218496,0.00016897081513889134,,-0.03722734749317169,0.024826228618621826,0.078125,0.052964989095926285,345.5876908302307,637.0,0.029806779697537422,
3435,,1763260388.913323,,219143,,500.0,,,,,346.7386498451233,,,500.0
3450,0.11913947016000748,1763260391.2866461,0.024943064898252487,220672,0.0001676651299931109,,0.028965044766664505,0.00925213098526001,0.033203125,-0.005718261934816837,349.11197304725647,636.0,0.0031410297378897667,
3451,0.17407730221748352,1763260391.4305537,0.0005237027071416378,220800,0.00016758832498453557,,-0.004575513303279877,0.9856033325195312,0.068359375,-0.04279995709657669,349.25588059425354,636.0,0.020914310589432716,
3462,0.24325422942638397,1763260392.6746523,0.003884032368659973,221952,0.0001668970799073577,,-0.03758642077445984,-0.7469698190689087,0.162109375,0.03184736520051956,350.4999792575836,638.0,0.03810025006532669,
3476,0.13078269362449646,1763260394.3662252,0.0012860806891694665,223360,0.00016605222481302917,,-0.005999509245157242,0.970517098903656,0.07421875,0.0062234066426754,352.1915521621704,638.0,0.018430784344673157,
3479,,1763260394.661639,,223643,,500.0,,,,,352.4869658946991,,,500.0
3498,,1763260396.8161619,,225643,,500.0,,,,,354.6414887905121,,,500.0
3503,,1763260397.405223,,226143,,500.0,,,,,355.2305498123169,,,500.0
3513,0.1495314985513687,1763260398.5973048,0.000475034408736974,227072,0.00016382487956434488,,0.0008229315280914307,0.9500392079353333,0.0,0.0019760355353355408,356.42263174057007,641.0,0.0006176233291625977,
3525,,1763260400.0721142,,228183,,500.0,,,,,357.89744114875793,,,500.0
3537,0.16528353095054626,1763260402.1621358,0.0017802976071834564,229376,0.00016244238940998912,,-0.026687461882829666,0.9901368618011475,0.099609375,0.01986667513847351,359.98746275901794,641.0,0.015994971618056297,
3554,0.24465905129909515,1763260404.415062,0.001495912205427885,231168,0.00016136713384184986,,-0.018632810562849045,0.8947914242744446,0.15625,0.04930642992258072,362.24038887023926,642.0,0.03297557309269905,
3555,,1763260404.444323,,231183,,500.0,,,,,362.2696499824524,,,500.0
3576,0.20824353396892548,1763260407.8989406,0.0008647895883768797,233344,0.00016006144869606942,,-0.009637841954827309,0.9921817183494568,0.048828125,0.03387352451682091,365.72426748275757,642.0,0.007550239562988281,
3578,0.18272042274475098,1763260408.3425272,0.001372781815007329,233600,0.00015990783867891878,,-0.0029726289212703705,0.9364287853240967,0.06640625,0.0024849548935890198,366.16785407066345,642.0,0.004231998696923256,
3581,0.2191884070634842,1763260408.7842934,0.0014214253751561046,233856,0.00015975422866176814,,-0.0015012286603450775,0.9923137426376343,0.033203125,0.01835089921951294,366.6096203327179,642.0,0.005095799453556538,
3589,,1763260410.0667152,,234683,,500.0,,,,,367.8920421600342,,,500.0
3613,0.13088299334049225,1763260413.7193048,0.0012925376649945974,236928,0.00015791090845596045,,-0.019283894449472427,0.9869023561477661,0.044921875,0.017029771581292152,371.54463171958923,642.0,0.006556877866387367,
3640,0.19189578294754028,1763260416.9798217,0.0017321666236966848,239488,0.00015637480828445405,,-0.03443479165434837,0.9852324724197388,0.12890625,0.01478247158229351,374.805148601532,643.0,0.06652256846427917,
3656,0.23825183510780334,1763260419.5578701,0.0022990575525909662,241024,0.0001554531481815502,,-0.07380734384059906,0.9595920443534851,0.109375,0.07290290296077728,377.3831970691681,643.0,0.03075450100004673,
3669,,1763260420.9765515,,242300,,500.0,,,,,378.801878452301,,,500.0
3679,,1763260422.1448758,,243300,,500.0,,,,,379.97020268440247,,,500.0
3683,0.19096069037914276,1763260422.6627502,0.000644077081233263,243712,0.00015384024300146848,,-0.018914062529802322,0.9320618510246277,0.15625,0.017035333439707756,380.4880771636963,644.0,0.011671795509755611,
3684,,1763260422.705928,,243800,,500.0,,,,,380.53125500679016,,,500.0
3711,0.22127246856689453,1763260425.8957825,0.0006927801296114922,246528,0.00015215053281281143,,0.018812812864780426,0.9747653007507324,0.056640625,-0.01475406251847744,383.7211093902588,646.0,0.007952285930514336,
3713,0.34207648038864136,1763260426.1753669,7.778330473229289e-05,246784,0.0001519969227956608,,-0.0500698946416378,0.2823839783668518,0.130859375,0.06611934304237366,384.0006937980652,647.0,0.025897959247231483,
3715,0.17968006432056427,1763260426.334983,142.5315704345703,246912,0.00015192011778708547,,0.000263754278421402,0.003779768943786621,0.005859375,0.006446747109293938,384.1603100299835,647.0,0.004410812631249428,
3731,0.12245988845825195,1763260428.2318773,9.936273272614926e-05,248576,0.0001509216526756063,,-0.009764537215232849,0.9815071225166321,0.02734375,0.002845337614417076,386.057204246521,648.0,0.002180023118853569,
3734,0.12761592864990234,1763260428.5516186,0.012504148297011852,248832,0.00015076804265845567,,-0.0001211315393447876,0.00624614953994751,0.0,0.0005605295300483704,386.37694549560547,648.0,2.421438694000244e-06,
3755,0.19445087015628815,1763260431.7993255,0.0014226156054064631,251008,0.00014946237206459045,,-0.032693568617105484,0.9892800450325012,0.064453125,0.06027279794216156,389.62465238571167,648.0,0.02121291682124138,
3775,0.22239570319652557,1763260435.4864924,0.000805044430308044,253184,0.00014815668691881,,-0.033418674021959305,0.9848098754882812,0.03125,0.037290364503860474,393.31181931495667,648.0,0.013214167207479477,
3779,0.19050316512584686,1763260436.1635456,0.0027952776290476322,253568,0.00014792627189308405,,-0.05571882426738739,0.8371615409851074,0.0755208358168602,0.06006968766450882,393.9888725280762,647.0,0.03476840257644653,
3804,0.27281898260116577,1763260440.5154912,0.0010348553769290447,256128,0.00014639017172157764,,0.0007522553205490112,0.7613328695297241,0.04296875,0.015739640220999718,398.3408181667328,647.0,0.009259218350052834,
3807,0.1831047087907791,1763260440.8225589,0.009022988379001617,256384,0.000146236561704427,,-0.008315853774547577,0.029525697231292725,0.021484375,0.026080669835209846,398.64788579940796,647.0,0.004305517300963402,
3847,,1763260445.615071,,260367,,500.0,,,,,403.440397977829,,,500.0
3879,0.13843432068824768,1763260451.578724,0.0008611647645011544,263680,0.00014185867621563375,,0.00019462034106254578,0.9350953102111816,0.083984375,0.023082653060555458,409.40405082702637,648.0,0.03000614233314991,
3884,0.2544567883014679,1763260452.4753127,0.0008636536076664925,264192,0.00014155145618133247,,-0.017804022878408432,0.9664063453674316,0.0,0.020293503999710083,410.300639629364,648.0,0.0012309448793530464,
3887,0.18702395260334015,1763260452.9493499,0.009162351489067078,264448,0.00014139784616418183,,0.009075071662664413,0.020143210887908936,0.021484375,0.01898358017206192,410.77467679977417,647.0,0.005381937138736248,
3891,,1763260453.6177597,,264867,,500.0,,,,,411.4430866241455,,,500.0
3898,0.18104331195354462,1763260455.0382104,0.0020837208721786737,265600,0.00014070660108700395,,-0.0016175806522369385,0.9833755493164062,0.0,0.00674339197576046,412.86353731155396,647.0,0.0012660641223192215,
3912,0.1764604151248932,1763260457.6795988,0.0008440805831924081,267008,0.00013986174599267542,,-0.003295324742794037,0.9957377314567566,0.06640625,-0.017676658928394318,415.50492572784424,646.0,0.014450580812990665,
3915,,1763260458.1717684,,267367,,500.0,,,,,415.9970953464508,,,500.0
3928,0.13474097847938538,1763260460.7358515,0.0011316528543829918,268672,0.00013886328088119626,,-0.02470805123448372,0.9249616265296936,0.06640625,0.013275379315018654,418.56117844581604,645.0,0.0021147970110177994,
3944,0.2108878642320633,1763260463.7000027,0.001335167558863759,270336,0.00013786483032163233,,0.03043794073164463,0.8379398584365845,0.0390625,-0.029618043452501297,421.52532958984375,645.0,0.003985028713941574,
3946,0.14853720366954803,1763260463.9289339,137.62896728515625,270464,0.000137788025313057,,-0.0014514867216348648,0.040365636348724365,0.0,-0.007767518982291222,421.7542607784271,645.0,0.0004654787480831146,
3963,0.24285943806171417,1763260466.0455205,0.0006995201110839844,272256,0.00013671275519300252,,-0.040404923260211945,0.9159846305847168,0.107421875,0.0279025100171566,423.8708474636078,646.0,0.006799889728426933,
3981,0.18626756966114044,1763260468.126373,0.000743274053093046,274048,0.00013563748507294804,,-0.0038437768816947937,0.9921778440475464,0.021484375,0.014791726134717464,425.9516999721527,647.0,0.005137830041348934,
3997,0.37312188744544983,1763260470.0555136,0.0020479343365877867,275712,0.00013463901996146888,,0.009329425171017647,0.9109221696853638,0.158203125,0.02554989606142044,427.88084053993225,648.0,0.04882022365927696,
4059,0.23981571197509766,1763260477.204259,0.20689696073532104,281984,0.00013087557454127818,,0.0011458098888397217,0.011038243770599365,0.001953125,0.011209717951714993,435.02958583831787,652.0,0.0016447408124804497,
4087,,1763260480.4369907,,284867,,500.0,,,,,438.2623176574707,,,500.0
4091,0.20981988310813904,1763260480.9663053,0.0011725540971383452,285312,0.00012887864431831986,,-0.022317176684737206,-0.3462456464767456,0.13671875,0.036883510649204254,438.79163217544556,654.0,0.019609155133366585,
4105,0.22819286584854126,1763260482.5713437,0.0008738826145417988,286720,0.00012803378922399133,,0.015058654360473156,0.8359518051147461,0.091796875,-0.028479117900133133,440.3966705799103,654.0,0.012606910429894924,
4109,0.1421966254711151,1763260483.0228565,0.00344666326418519,287104,0.00012780337419826537,,-0.016749173402786255,0.9545056819915771,0.044921875,0.010753674432635307,440.8481833934784,655.0,0.024244681000709534,
4115,0.16666117310523987,1763260483.7928839,0.0025554962921887636,287744,0.00012741934915538877,,-0.0115288645029068,-0.7262829542160034,0.09765625,0.022972024977207184,441.6182107925415,655.0,0.014604226686060429,
4119,0.16690215468406677,1763260484.2167645,0.0010773759568110108,288128,0.0001271889341296628,,0.007290840148925781,0.975858747959137,0.03125,-0.018276870250701904,442.0420913696289,655.0,0.003266499377787113,
4150,0.23604002594947815,1763260487.88567,0.002668638015165925,291328,0.00012526882346719503,,-0.0025799069553613663,0.91925448179245,0.001953125,0.0009023761376738548,445.7109968662262,657.0,0.0003458550199866295,
4168,0.19615711271762848,1763260490.1824687,0.0019862554036080837,293120,0.00012419355334714055,,-0.020761344581842422,0.9706822037696838,0.033203125,0.00613618828356266,448.0077955722809,658.0,0.014627939090132713,
4184,0.14358989894390106,1763260492.0473168,0.0003138852771371603,294784,0.0001231950882356614,,1.547485589981079e-05,0.9443359971046448,0.021484375,-0.00334329716861248,449.87264370918274,659.0,0.0023759622126817703,
4194,0.28240975737571716,1763260493.2744615,0.0003130163240712136,295808,0.00012258064816705883,,-0.013732559978961945,0.5374226570129395,0.123046875,-0.023593654856085777,451.0997884273529,659.0,0.017404453828930855,
4224,,1763260497.5261896,,298867,,500.0,,,,,455.35151648521423,,,500.0
4229,,1763260498.3256285,,299367,,500.0,,,,,456.1509554386139,,,500.0
4243,0.18899859488010406,1763260500.2389176,0.001967019634321332,300800,0.00011958525283262134,,0.008570845238864422,0.6127480268478394,0.12109375,0.00978459045290947,458.0642445087433,660.0,0.018578948453068733,
4246,0.14181898534297943,1763260500.6931055,0.002287577372044325,301056,0.0001194316428154707,,-0.02312736213207245,0.9906362295150757,0.02734375,0.021050922572612762,458.5184323787689,660.0,0.008574437350034714,
4252,0.22596168518066406,1763260501.7403271,0.001160921761766076,301696,0.0001190476177725941,,-0.0399082712829113,0.6661498546600342,0.064453125,0.025782529264688492,459.56565403938293,660.0,0.018753264099359512,
4254,,1763260501.9773066,,301867,,500.0,,,,,459.80263352394104,,,500.0
4276,0.20123054087162018,1763260505.1332219,0.0006119860918261111,304128,0.00011758832260966301,,-0.031845573335886,0.9668277502059937,0.03125,0.02927330695092678,462.958548784256,660.0,0.0034756744280457497,
4277,0.18922504782676697,1763260505.2606575,0.00040234808693639934,304256,0.00011751151760108769,,-0.01945265755057335,0.9487109780311584,0.083984375,0.026867982000112534,463.0859844684601,660.0,0.012499136850237846,
4278,,1763260505.310485,,304367,,500.0,,,,,463.1358118057251,,,500.0
4290,0.2473851442337036,1763260506.7040615,0.000932279450353235,305536,0.0001167434747912921,,-0.003230579197406769,0.9847046732902527,0.01171875,0.010945959948003292,464.5293884277344,661.0,0.00584602914750576,
4292,0.20541615784168243,1763260506.9800737,0.0008938835235312581,305792,0.00011658986477414146,,-0.04033445566892624,0.9246300458908081,0.087890625,0.01280643418431282,464.8054006099701,661.0,0.01560242474079132,
4314,0.13933423161506653,1763260509.388524,5.314253807067871,307968,0.00011528417962836102,,0.013790782541036606,0.057878971099853516,0.0,0.0029768887907266617,467.2138509750366,662.0,0.00036217086017131805,
4318,,1763260509.8071647,,308367,,500.0,,,,,467.63249158859253,,,500.0
4346,0.2213187962770462,1763260512.9995456,0.0013892713468521833,311296,0.00011328724940540269,,0.008602136746048927,0.8023922443389893,0.115234375,-0.006867223419249058,470.8248724937439,664.0,0.015890972688794136,
4366,0.3252819776535034,1763260515.2311137,0.0005039556417614222,313344,0.00011205836926819757,,-0.042730264365673065,0.5124915838241577,0.033203125,0.04568196088075638,473.05644059181213,666.0,0.009138933382928371,
4372,,1763260515.8145788,,313867,,500.0,,,,,473.63990569114685,,,500.0
4387,0.21919646859169006,1763260517.4831371,0.013339715078473091,315392,0.00011082949640695006,,-0.008966045454144478,0.006356000900268555,0.0546875,0.049201566725969315,475.30846405029297,667.0,0.018292786553502083,
4396,,1763260518.4636807,,316367,,500.0,,,,,476.2890076637268,,,500.0
4415,0.16279961168766022,1763260520.81882,0.0011396377813071012,318336,0.00010906298120971769,,-0.02686372771859169,0.7332327365875244,0.025390625,0.02036433294415474,478.6441469192505,668.0,0.002290526404976845,
4456,0.1402464359998703,1763260525.341914,0.006102888844907284,322432,0.00010660522093530744,,0.014006651937961578,0.01757192611694336,0.001953125,-0.0024208221584558487,483.167240858078,670.0,0.0009910278022289276,
4478,0.16815656423568726,1763260527.9378717,0.000493693514727056,324736,0.00010522273078095168,,0.004279628396034241,0.9535756707191467,0.025390625,0.007401191629469395,485.7631986141205,672.0,0.0009196652099490166,
4480,,1763260528.1035757,,324867,,500.0,,,,,485.9289026260376,,,500.0
4492,0.13705319166183472,1763260529.4890578,0.0006626644753850996,326144,0.00010437788296258077,,-0.006964951753616333,0.660881757736206,0.041015625,-0.0005518458783626556,487.3143846988678,672.0,0.005692914128303528,
4498,0.09256088733673096,1763260530.2005954,0.00023702657199464738,326784,0.00010399385791970417,,0.019299760460853577,0.9499831199645996,0.05078125,-0.008499715477228165,488.0259222984314,673.0,0.0032098200172185898,
4522,0.146283358335495,1763260532.938671,0.0019158824579790235,329216,0.00010253456275677308,,0.011548984795808792,0.5529611110687256,0.0390625,-0.012339064851403236,490.7639980316162,674.0,0.004362571053206921,
4524,,1763260533.1170754,,329367,,500.0,,,,,490.9424023628235,,,500.0
4525,0.18649622797966003,1763260533.252543,0.018483402207493782,329472,0.00010238095273962244,,0.039881736040115356,0.03721886873245239,0.041015625,0.04353724792599678,491.07786989212036,674.0,0.01401987113058567,
4527,0.12793894112110138,1763260533.5210624,0.0015193229774013162,329728,0.0001022273427224718,,-0.0328732430934906,0.9448650479316711,0.048828125,0.017591634765267372,491.34638929367065,674.0,0.004720595665276051,
4531,0.12539489567279816,1763260533.9445126,0.005185313988476992,330112,0.00010199692769674584,,-0.010230325162410736,0.7573904991149902,0.046875,0.010192587040364742,491.7698395252228,674.0,0.0039020730182528496,
4533,,1763260534.1927106,,330367,,500.0,,,,,492.01803755760193,,,500.0
4534,0.3098002076148987,1763260534.2682552,0.2155546396970749,330368,0.0001018433176795952,,-0.0005723163485527039,0.005663156509399414,0.0,0.005396771244704723,492.0935821533203,674.0,0.0026114629581570625,
4555,0.13065747916698456,1763260536.512424,0.0005579692660830915,332544,0.00010053763253381476,,-0.011077355593442917,0.9872141480445862,0.017578125,0.0017338767647743225,494.33775091171265,676.0,0.0007652118802070618,
4562,0.19092245399951935,1763260537.3603575,0.0009849339257925749,333312,0.00010007680248236284,,-0.0004217233508825302,0.7397090196609497,0.0,0.000151168555021286,495.18568444252014,676.0,2.3301690816879272e-06,
