charts/episodic_return,global_step
18,18
14,32
10,42
18,60
71,131
17,148
18,166
13,179
30,209
26,235
23,258
32,290
26,316
23,339
20,359
15,374
34,408
37,445
34,479
21,500
10,510
12,522
33,555
44,599
10,609
22,631
54,685
12,697
12,709
14,723
47,770
24,794
13,807
13,820
9,829
60,889
19,908
11,919
11,930
16,946
12,958
13,971
12,983
19,1002
12,1014
20,1034
10,1044
25,1069
12,1081
14,1095
10,1105
16,1121
11,1132
20,1152
19,1171
20,1191
16,1207
30,1237
13,1250
10,1260
17,1277
11,1288
16,1304
10,1314
12,1326
13,1339
12,1351
18,1369
8,1377
21,1398
20,1418
11,1429
10,1439
11,1450
15,1465
11,1476
9,1485
12,1497
21,1518
9,1527
11,1538
17,1555
13,1568
10,1578
15,1593
11,1604
14,1618
13,1631
9,1640
10,1650
15,1665
9,1674
10,1684
9,1693
14,1707
12,1719
10,1729
14,1743
16,1759
15,1774
10,1784
11,1795
10,1805
10,1815
9,1824
8,1832
12,1844
11,1855
12,1867
13,1880
13,1893
10,1903
24,1927
10,1937
11,1948
10,1958
9,1967
9,1976
10,1986
11,1997
10,2007
11,2018
10,2028
12,2040
10,2050
9,2059
11,2070
11,2081
11,2092
10,2102
10,2112
10,2122
11,2133
11,2144
11,2155
8,2163
11,2174
12,2186
14,2200
12,2212
12,2224
13,2237
12,2249
10,2259
11,2270
10,2280
12,2292
11,2303
9,2312
8,2320
12,2332
11,2343
11,2354
11,2365
11,2376
11,2387
12,2399
12,2411
9,2420
13,2433
16,2449
10,2459
12,2471
14,2485
15,2500
11,2511
15,2526
10,2536
12,2548
8,2556
11,2567
11,2578
12,2590
10,2600
9,2609
10,2619
10,2629
11,2640
15,2655
10,2665
11,2676
10,2686
10,2696
10,2706
8,2714
10,2724
9,2733
13,2746
19,2765
13,2778
14,2792
12,2804
12,2816
10,2826
12,2838
10,2848
15,2863
10,2873
15,2888
12,2900
11,2911
14,2925
14,2939
14,2953
9,2962
13,2975
16,2991
11,3002
10,3012
12,3024
11,3035
9,3044
9,3053
13,3066
12,3078
10,3088
8,3096
14,3110
14,3124
16,3140
11,3151
11,3162
10,3172
10,3182
19,3201
12,3213
8,3221
14,3235
13,3248
11,3259
10,3269
15,3284
17,3301
14,3315
15,3330
13,3343
14,3357
16,3373
20,3393
15,3408
11,3419
13,3432
17,3449
15,3464
24,3488
15,3503
16,3519
9,3528
18,3546
16,3562
14,3576
16,3592
25,3617
22,3639
27,3666
16,3682
22,3704
32,3736
27,3763
19,3782
14,3796
23,3819
24,3843
20,3863
33,3896
27,3923
43,3966
40,4006
13,4019
35,4054
56,4110
33,4143
40,4183
49,4232
33,4265
58,4323
103,4426
37,4463
70,4533
29,4562
50,4612
76,4688
58,4746
178,4924
132,5056
55,5111
121,5232
139,5371
125,5496
71,5567
57,5624
53,5677
102,5779
102,5881
89,5970
161,6131
174,6305
61,6366
70,6436
41,6477
39,6516
50,6566
40,6606
83,6689
44,6733
73,6806
41,6847
53,6900
40,6940
36,6976
48,7024
46,7070
50,7120
37,7157
69,7226
84,7310
64,7374
31,7405
58,7463
46,7509
62,7571
31,7602
62,7664
29,7693
31,7724
37,7761
59,7820
35,7855
40,7895
50,7945
42,7987
34,8021
40,8061
31,8092
47,8139
29,8168
25,8193
36,8229
37,8266
40,8306
35,8341
44,8385
46,8431
35,8466
40,8506
41,8547
39,8586
50,8636
29,8665
46,8711
37,8748
32,8780
41,8821
32,8853
41,8894
43,8937
23,8960
36,8996
33,9029
36,9065
24,9089
28,9117
31,9148
42,9190
48,9238
32,9270
23,9293
29,9322
29,9351
21,9372
29,9401
34,9435
31,9466
31,9497
28,9525
29,9554
35,9589
26,9615
37,9652
31,9683
27,9710
24,9734
28,9762
21,9783
25,9808
24,9832
31,9863
36,9899
29,9928
27,9955
32,9987
42,10029
34,10063
32,10095
39,10134
43,10177
29,10206
27,10233
34,10267
38,10305
43,10348
33,10381
38,10419
23,10442
41,10483
31,10514
21,10535
26,10561
20,10581
37,10618
32,10650
34,10684
39,10723
28,10751
34,10785
37,10822
21,10843
21,10864
24,10888
36,10924
31,10955
23,10978
25,11003
29,11032
21,11053
24,11077
20,11097
33,11130
26,11156
21,11177
29,11206
24,11230
27,11257
26,11283
30,11313
23,11336
29,11365
33,11398
26,11424
27,11451
32,11483
20,11503
29,11532
28,11560
33,11593
34,11627
33,11660
19,11679
28,11707
23,11730
19,11749
22,11771
23,11794
37,11831
25,11856
28,11884
29,11913
28,11941
42,11983
39,12022
23,12045
35,12080
30,12110
27,12137
31,12168
27,12195
28,12223
28,12251
40,12291
28,12319
37,12356
32,12388
31,12419
31,12450
25,12475
39,12514
22,12536
47,12583
34,12617
24,12641
31,12672
39,12711
22,12733
36,12769
35,12804
27,12831
39,12870
36,12906
56,12962
27,12989
34,13023
36,13059
28,13087
38,13125
32,13157
27,13184
53,13237
29,13266
38,13304
24,13328
45,13373
44,13417
42,13459
30,13489
32,13521
29,13550
35,13585
42,13627
42,13669
34,13703
28,13731
46,13777
39,13816
24,13840
24,13864
35,13899
45,13944
31,13975
30,14005
30,14035
28,14063
44,14107
38,14145
37,14182
42,14224
25,14249
42,14291
30,14321
37,14358
27,14385
41,14426
27,14453
32,14485
28,14513
43,14556
28,14584
37,14621
28,14649
23,14672
29,14701
34,14735
26,14761
22,14783
29,14812
31,14843
39,14882
27,14909
31,14940
33,14973
27,15000
47,15047
40,15087
35,15122
23,15145
34,15179
46,15225
40,15265
41,15306
27,15333
35,15368
31,15399
30,15429
32,15461
23,15484
27,15511
25,15536
32,15568
41,15609
39,15648
30,15678
40,15718
36,15754
24,15778
30,15808
30,15838
48,15886
43,15929
40,15969
41,16010
39,16049
29,16078
26,16104
31,16135
23,16158
36,16194
43,16237
28,16265
43,16308
30,16338
35,16373
24,16397
49,16446
34,16480
36,16516
26,16542
39,16581
30,16611
34,16645
42,16687
37,16724
43,16767
32,16799
32,16831
29,16860
39,16899
43,16942
36,16978
46,17024
29,17053
35,17088
33,17121
32,17153
41,17194
56,17250
45,17295
29,17324
43,17367
50,17417
47,17464
27,17491
26,17517
26,17543
28,17571
33,17604
34,17638
43,17681
38,17719
41,17760
34,17794
38,17832
52,17884
45,17929
29,17958
37,17995
25,18020
29,18049
76,18125
41,18166
37,18203
29,18232
36,18268
39,18307
42,18349
52,18401
44,18445
51,18496
35,18531
40,18571
53,18624
53,18677
61,18738
34,18772
45,18817
46,18863
35,18898
48,18946
40,18986
42,19028
58,19086
45,19131
50,19181
53,19234
46,19280
45,19325
53,19378
50,19428
45,19473
57,19530
42,19572
51,19623
163,19786
147,19933
61,19994
85,20079
114,20193
85,20278
78,20356
141,20497
112,20609
61,20670
99,20769
128,20897
112,21009
63,21072
51,21123
70,21193
71,21264
84,21348
58,21406
36,21442
61,21503
94,21597
72,21669
57,21726
