losses/old_approx_kl,global_step,charts/SPS,charts/episodic_return,charts/learning_rate,losses/approx_kl,_step,_timestamp,losses/explained_variance,losses/entropy,losses/clipfrac,losses/policy_loss,_runtime,losses/value_loss,charts/episodic_length
0.002619902603328228,170112,636.0,,0.00019800307927653193,0.0011283354833722115,1856,1763260328.0935214,-0.02116250991821289,0.5133296847343445,0.0,0.011905176565051079,294.5705363750458,6.508916703751311e-05,
,171344,,500.0,,,1868,1763260329.784347,,,,,296.26136207580566,,500.0
,171844,,500.0,,,1873,1763260330.6788013,,,,,297.1558163166046,,500.0
-0.003787549212574959,172288,636.0,,0.0001966973941307515,0.0005285907536745071,1877,1763260331.5186548,-0.1027456521987915,0.500622570514679,0.0,0.001978769898414612,297.99566984176636,7.641530828550458e-05,
,173064,,500.0,,,1886,1763260332.893831,,,,,299.3708460330963,,500.0
0.0015055853873491287,173952,635.0,,0.00019569892901927233,0.000519484281539917,1895,1763260334.4314122,-0.024861812591552734,0.5558559894561768,0.0,-0.0022966116666793823,300.90842723846436,0.00042363052489235997,
-0.008603011257946491,174720,635.0,,0.0001952380989678204,0.0008619828149676323,1903,1763260335.7904098,-0.4377439022064209,0.4944009780883789,0.0,-0.003526143729686737,302.26742482185364,0.0054223183542490005,
,175090,,500.0,,,1906,1763260336.2555687,,,,,302.7325837612152,,500.0
0.003347596153616905,176256,634.0,,0.00019431643886491656,0.0005904436111450195,1918,1763260338.4633155,-0.38115715980529785,0.5622417330741882,0.0,0.0015985071659088135,304.9403305053711,0.0043453555554151535,
-0.0005338825285434723,176512,634.0,,0.00019416282884776592,0.0019365474581718445,1920,1763260338.8238077,-0.04136669635772705,0.583856463432312,0.00390625,-0.002115868031978607,305.30082273483276,0.00022143406386021525,
,178527,,500.0,,,1945,1763260341.7213688,,,,,308.198383808136,,500.0
,179889,,500.0,,,1959,1763260343.833481,,,,,310.31049609184265,,500.0
,180873,,13.0,,,1973,1763260345.2868478,,,,,311.76386284828186,,13.0
,181978,,15.0,,,1985,1763260346.4343219,,,,,312.9113368988037,,15.0
0.013022010214626789,182528,637.0,,0.00019055299344472587,0.0016413284465670586,1991,1763260347.1324558,-0.5627925395965576,0.5531553030014038,0.0,-0.024401769042015076,313.6094708442688,0.0004621450789272785,
-0.0032802363857626915,183552,638.0,,0.0001899385533761233,0.0005689160898327827,2002,1763260348.1794677,-0.0003993511199951172,0.58570396900177,0.0,0.004133507609367371,314.6564826965332,148.2763214111328,
0.0079623619094491,184064,639.0,,0.00018963133334182203,0.0005497513338923454,2007,1763260348.7275214,0.0025005340576171875,0.5513792634010315,0.0,-0.0021975114941596985,315.2045364379883,87.82731628417969,
0.010812796652317047,184832,639.0,,0.0001891705032903701,0.0009318869560956955,2016,1763260349.5782115,-0.0047484636306762695,0.488212525844574,0.0,-0.01146954670548439,316.05522656440735,358.8721008300781,
7.454119622707367e-05,185088,640.0,,0.00018901689327321947,0.00012227334082126617,2019,1763260349.8544755,-0.0031218528747558594,0.4720853269100189,0.0,-0.00031156837940216064,316.3314905166626,282.3214111328125,
,185558,,170.0,,,2024,1763260350.294598,,,,,316.7716131210327,,170.0
,185730,,172.0,,,2027,1763260350.584549,,,,,317.06156396865845,,172.0
,185888,,158.0,,,2029,1763260350.7604783,,,,,317.23749327659607,,158.0
,186334,,282.0,,,2034,1763260351.21504,,,,,317.69205498695374,,282.0
-0.0013826973736286163,187136,641.0,,0.00018778801313601434,0.00038113445043563843,2045,1763260352.659468,0.7169883847236633,0.5212162137031555,0.0,-0.005904529243707657,319.13648295402527,104.05686950683594,
-0.004490348510444164,187648,641.0,,0.00018748079310171306,0.0004154229536652565,2051,1763260353.480352,0.9277756810188293,0.49850955605506897,0.0,-0.005214650183916092,319.9573669433594,0.24972082674503326,
,187745,,315.0,,,2052,1763260353.5366917,,,,,320.01370668411255,,315.0
0.004239178262650967,189184,640.0,,0.00018655913299880922,0.002104879356920719,2070,1763260356.000921,0.23756253719329834,0.49294430017471313,0.001953125,0.005006304010748863,322.4779360294342,199.89825439453125,
0.0013255812227725983,189696,640.0,,0.00018625191296450794,4.2496249079704285e-05,2076,1763260356.8601158,0.5837689638137817,0.43475812673568726,0.0,-0.00047061219811439514,323.3371307849884,2.807884693145752,
0.038664255291223526,190976,640.0,,0.00018548387743066996,0.0021234815940260887,2093,1763260359.1301603,0.23292750120162964,0.45243486762046814,0.0,-0.017139770090579987,325.6071753501892,137.95254516601562,
,191082,,200.0,,,2094,1763260359.1879935,,,,,325.6650085449219,,200.0
0.0027442052960395813,193280,642.0,,0.0001841013872763142,0.0027808621525764465,2117,1763260361.6275072,0.8678958415985107,0.4528229236602783,0.001953125,-0.015465840697288513,328.10452222824097,0.8353021740913391,
0.06939727067947388,195712,643.0,,0.00018264209211338311,0.01378598716109991,2141,1763260364.6956449,0.48450350761413574,0.5143669247627258,0.048828125,-0.021349959075450897,331.1726598739624,0.04953896626830101,
0.0012022694572806358,196224,643.0,,0.00018233487207908183,0.0011109085753560066,2146,1763260365.5281248,0.648003339767456,0.5366649627685547,0.0,-0.012942638248205185,332.00513982772827,0.0766318216919899,
-0.03273960202932358,196352,643.0,,0.0001822580670705065,0.008335230872035027,2147,1763260365.733063,0.866391658782959,0.5837397575378418,0.021484375,0.018969954922795296,332.21007800102234,0.019610311836004257,
,196412,,500.0,,,2148,1763260365.7756813,,,,,332.25269627571106,,500.0
0.004852701909840107,197120,643.0,,0.0001817972370190546,0.003192027099430561,2155,1763260367.0033104,0.9000081419944763,0.4713141918182373,0.0,-0.010077942162752151,333.48032546043396,0.019424138590693474,
0.0006881793960928917,198912,644.0,500.0,0.0001807219668990001,2.5047920644283295e-05,2172,1763260369.5802004,0.0009385347366333008,0.429518461227417,0.0,-0.00023321807384490967,336.0572154521942,285.4015197753906,500.0
0.0016127564013004303,200320,645.0,,0.00017987711180467159,0.00023489072918891907,2185,1763260371.109494,-0.7425611019134521,0.5012539625167847,0.0,-0.002086123451590538,337.5865089893341,0.0009166679810732603,
0.006950942799448967,200960,646.0,,0.00017949308676179498,0.007043659687042236,2192,1763260371.8254142,0.014166295528411865,0.5095988512039185,0.0234375,-0.007891969755291939,338.30242919921875,396.75579833984375,
0.07308803498744965,201600,646.0,,0.00017910906171891838,0.012837969698011875,2198,1763260372.5538015,0.9012834429740906,0.4425947964191437,0.06640625,-0.02934315800666809,339.0308165550232,0.004138545598834753,
0.029493987560272217,201728,646.0,,0.00017903225671034306,0.005911325104534626,2199,1763260372.6894646,0.9602751731872559,0.46825796365737915,0.013671875,-0.007199726998806,339.16647958755493,0.002539812121540308,
,202912,,500.0,,,2211,1763260373.9339678,,,,,340.41098284721375,,500.0
0.05554095655679703,203264,648.0,,0.00017811059660743922,0.013599246740341187,2214,1763260374.3374,0.8112302422523499,0.45721447467803955,0.15234375,0.008333835750818253,340.81441497802734,0.005493572913110256,
0.0013131164014339447,203904,648.0,,0.00017772657156456262,0.0018140897154808044,2220,1763260375.0115235,0.3957470655441284,0.42297834157943726,0.00390625,-0.0013573020696640015,341.48853850364685,0.004708578810095787,
-0.0020331405103206635,204160,649.0,,0.00017757296154741198,0.00027952902019023895,2223,1763260375.3346524,0.9633626341819763,0.45106378197669983,0.0,0.0014473311603069305,341.8116674423218,0.0007117183995433152,
,204412,,500.0,,,2225,1763260375.5209987,,,,,341.9980137348175,,500.0
0.0026512816548347473,204416,649.0,,0.00017741935153026134,0.0018789898604154587,2226,1763260375.622826,0.005273401737213135,0.5186440348625183,0.0,-0.007454659789800644,342.0998411178589,228.00730895996094,
0.025135217234492302,204544,649.0,,0.00017734254652168602,0.00866466760635376,2227,1763260375.7515366,0.8574066162109375,0.40487682819366455,0.046875,-0.035576172173023224,342.22855162620544,0.0027957893908023834,
0.0015756906941533089,204928,649.0,,0.00017711213149596006,0.0011278754100203514,2231,1763260376.180716,0.02084338665008545,0.3885684311389923,0.0,0.010085776448249817,342.6577310562134,194.6988525390625,
,205412,,500.0,,,2235,1763260376.6239314,,,,,343.1009464263916,,500.0
-0.0009117620065808296,205952,650.0,,0.0001764976914273575,0.0002777194604277611,2241,1763260377.294959,0.010580182075500488,0.43363767862319946,0.0,-0.005696501582860947,343.7719740867615,138.2896728515625,
0.03576330840587616,206720,650.0,,0.00017603686137590557,0.017964739352464676,2248,1763260378.5387015,0.9132901430130005,0.34872838854789734,0.1171875,-0.008785858750343323,345.0157165527344,0.00032760974136181176,
,206912,,500.0,,,2250,1763260378.7642233,,,,,345.2412383556366,,500.0
0.003945142030715942,207232,650.0,,0.0001757296413416043,3.7806108593940735e-05,2253,1763260379.311169,0.985661506652832,0.3911372721195221,0.0,-0.0034286007285118103,345.788183927536,0.000770492188166827,
0.004377598874270916,209152,651.0,,0.0001745775662129745,0.0001259399577975273,2272,1763260381.8634644,0.9880315661430359,0.3530575633049011,0.0,-0.00466715544462204,348.3404793739319,0.0014420079533010721,
0.01496127713471651,209920,652.0,,0.0001741167507134378,0.004504616372287273,2280,1763260382.6066272,0.016337156295776367,0.3735518455505371,0.01171875,0.016526635736227036,349.083642244339,427.7421875,
0.0031267041340470314,211456,652.0,,0.00017319509061053395,0.0002535274252295494,2295,1763260384.6838958,0.046294450759887695,0.3969944715499878,0.0,-0.0028408877551555634,351.16091084480286,223.65182495117188,
-0.022071171551942825,211840,652.0,,0.000172964675584808,0.0021158093586564064,2298,1763260385.2948651,0.02476590871810913,0.348289430141449,0.01953125,-0.002296013757586479,351.7718801498413,0.004373523406684399,
0.0009651212021708488,212992,652.0,,0.0001722734305076301,5.9149228036403656e-05,2310,1763260387.1750503,0.05378222465515137,0.35882702469825745,0.0,-0.0002167876809835434,353.6520652770996,63.11193084716797,
0.027084261178970337,213248,652.0,,0.00017211982049047947,0.005469849333167076,2312,1763260387.5556068,0.8882770538330078,0.41958433389663696,0.0625,-0.009247653186321259,354.03262186050415,0.0026191456709057093,
0.0013997843489050865,213888,652.0,,0.00017173579544760287,0.0032796552404761314,2318,1763260388.5314949,0.9502163529396057,0.40040406584739685,0.00390625,0.006093651056289673,355.0085098743439,0.002389463596045971,
-0.0035761939361691475,214272,652.0,,0.0001715053804218769,0.00011075381189584732,2322,1763260389.0813696,0.7000731229782104,0.4824393391609192,0.0,0.0018448121845722198,355.5583846569061,0.002093877410516143,
,214412,,500.0,,,2324,1763260389.2831209,,,,,355.76013588905334,,500.0
0.009128859266638756,215040,652.0,,0.00017104455037042499,0.00036375410854816437,2329,1763260390.2648919,0.9737457036972046,0.3825729787349701,0.0,-0.009887725114822388,356.7419068813324,0.000894631608389318,
0.013735700398683548,216064,653.0,,0.00017043011030182242,0.0011978838592767715,2339,1763260391.5544543,0.9906517863273621,0.3525582253932953,0.0,-0.017984561622142792,358.0314693450928,0.00032632541842758656,
0.009446307085454464,216448,653.0,,0.00017019969527609646,0.00030572619289159775,2343,1763260391.9712412,0.021864473819732666,0.360074907541275,0.0,0.0032690726220607758,358.44825625419617,364.38092041015625,
0.0006558168679475784,216960,653.0,,0.00016989247524179518,6.245449185371399e-06,2348,1763260392.519606,0.04252195358276367,0.32900190353393555,0.0,0.0005378611385822296,358.996621131897,107.30397033691406,
0.012619572691619396,217600,654.0,,0.00016950845019891858,0.003534863702952862,2354,1763260393.188884,0.9907598495483398,0.3444284200668335,0.001953125,-0.006304219365119934,359.6658990383148,0.00045167029020376503,
0.004946518689393997,218496,655.0,,0.00016897081513889134,0.00042471475899219513,2363,1763260394.1015873,0.029717981815338135,0.3503483831882477,0.0,-0.008052749559283257,360.57860231399536,257.88818359375,
0.0065360767766833305,221184,656.0,,0.00016735790995880961,0.0006582485511898994,2389,1763260397.8513975,0.9132854342460632,0.3391569256782532,0.0,-0.0059962198138237,364.3284125328064,0.001029557315632701,
0.024853229522705078,221696,656.0,,0.00016705068992450833,0.001460222527384758,2394,1763260398.3785715,0.9709510207176208,0.33199381828308105,0.0,-0.0004282202571630478,364.8555865287781,0.0013414075365290046,
0.002677665092051029,223232,658.0,,0.0001661290298216045,0.0010711131617426872,2409,1763260400.0279362,0.0127449631690979,0.35304784774780273,0.0,-0.004097886383533478,366.5049512386322,0.001040136907249689,
,224912,,500.0,,,2426,1763260401.670804,,,,,368.1478190422058,,500.0
0.013367149978876114,225408,660.0,,0.00016482334467582405,0.0014516748487949371,2430,1763260402.2021563,0.4786713123321533,0.35088080167770386,0.001953125,-0.003680288791656494,368.67917132377625,0.0020660797599703074,
0.0037684254348278046,227328,661.0,,0.00016367126954719424,0.00017355754971504211,2449,1763260404.2252266,0.3384479880332947,0.25142309069633484,0.0,-0.002656497061252594,370.70224165916443,0.006853647530078888,
,228912,,500.0,,,2465,1763260405.826476,,,,,372.30349111557007,,500.0
-0.007920016534626484,231680,664.0,,0.00016105991380754858,0.003173266537487507,2491,1763260409.6519773,0.8504915237426758,0.25762659311294556,0.005859375,-0.006734875962138176,376.12899231910706,0.0023663202300667763,
,231912,,500.0,,,2493,1763260409.9069145,,,,,376.3839294910431,,500.0
0.004895356483757496,233216,663.0,,0.00016013825370464474,0.0009731566533446312,2506,1763260412.197162,0.9641756415367126,0.28311505913734436,0.001953125,0.009076602756977081,378.6741769313812,0.0011134669184684753,
-0.002245417796075344,233984,663.0,,0.00015967742365319282,0.00386675912886858,2514,1763260413.4759157,0.021176517009735107,0.38065874576568604,0.0,0.014158040285110474,379.95293068885803,166.1977996826172,
0.016820859163999557,234112,663.0,,0.0001596006186446175,0.0022785738110542297,2515,1763260413.6776392,0.9699479937553406,0.2825201153755188,0.00390625,-0.0019619837403297424,380.1546542644501,0.0016489095287397504,
0.013963375240564346,234624,663.0,,0.00015929339861031622,0.004236161708831787,2520,1763260414.529622,0.9692339897155762,0.2801451086997986,0.005859375,-0.02161160483956337,381.00663709640503,0.0007793682161718607,
,235912,,500.0,,,2533,1763260416.7317472,,,,,383.2087621688843,,500.0
0.017334509640932083,236672,662.0,,0.0001580645184731111,0.003939440473914146,2540,1763260417.9937983,0.8507061004638672,0.3251214921474457,0.0,-0.01894274912774563,384.47081327438354,0.0003973962739109993,
,237412,,500.0,,,2547,1763260418.7909546,,,,,385.2679696083069,,500.0
0.00401920173317194,239744,664.0,,0.0001562211982673034,0.002987598069012165,2570,1763260421.4116826,-0.001392960548400879,0.270963579416275,0.00390625,-0.0051827700808644295,387.88869762420654,0.0022204748820513487,
0.0016361773014068604,239872,664.0,,0.0001561443932587281,0.0017612725496292114,2571,1763260421.5345662,0.8417812585830688,0.22981774806976318,0.0,-0.017093272879719734,388.01158118247986,0.0014161659637466073,
0.022089308127760887,240384,665.0,,0.0001558371732244268,0.0016307858750224113,2576,1763260422.0454047,0.5430914163589478,0.28343310952186584,0.009765625,0.01949111372232437,388.5224196910858,0.0004564586852211505,
,240412,,500.0,,,2577,1763260422.0695667,,,,,388.5465817451477,,500.0
0.010387418791651726,243584,666.0,,0.0001539170480100438,0.0009381771087646484,2608,1763260426.5105844,0.9399541020393372,0.2702558934688568,0.0,-0.016503311693668365,392.98759937286377,0.0029447986744344234,
-0.005238513462245464,243840,665.0,,0.00015376343799289316,0.003533768467605114,2610,1763260426.902075,0.7285133600234985,0.3164689540863037,0.015625,-0.012079570442438126,393.3790900707245,0.0012266344856470823,
-0.004142078571021557,245888,665.0,,0.00015253455785568804,0.0005704006180167198,2630,1763260430.3356316,0.3407115340232849,0.3049938380718231,0.0,-0.0018956651911139488,396.81264662742615,0.0005638097645714879,
,246412,,500.0,,,2636,1763260431.1927397,,,,,397.66975474357605,,500.0
0.012114720419049263,247552,664.0,,0.00015153609274420887,0.003301311284303665,2646,1763260433.147338,0.9570177793502808,0.28777799010276794,0.0,-0.007944811135530472,399.6243529319763,0.004069620743393898,
0.0314638577401638,247680,664.0,,0.00015145928773563355,0.004895585589110851,2647,1763260433.362457,0.9027634263038635,0.30738216638565063,0.01171875,-0.02728661149740219,399.8394720554352,0.0003178306214977056,
0.010850080288946629,247808,664.0,,0.00015138248272705823,0.0013735657557845116,2648,1763260433.5917196,-1.5827159881591797,0.3660874366760254,0.0,-0.006126360967755318,400.0687346458435,0.0005187169299460948,
0.005171734839677811,249856,664.0,,0.0001501536025898531,0.0002518072724342346,2668,1763260437.053373,0.8683438897132874,0.3703761696815491,0.0,-0.008207789622247219,403.53038811683655,0.00021852727513760328,
0.010294347070157528,250368,663.0,,0.00014984639710746706,0.0019152844324707985,2673,1763260437.8935487,0.9100854396820068,0.24005521833896637,0.0,-0.0002416372299194336,404.37056374549866,0.0010049898410215974,
0.0027511613443493843,251392,663.0,,0.0001492319570388645,0.00023632217198610306,2683,1763260439.699157,0.7807789444923401,0.31501495838165283,0.0,-0.0026418566703796387,406.17617201805115,0.002128207590430975,
0.00820865761488676,251776,663.0,,0.00014900154201313853,0.0013729548081755638,2687,1763260440.3950455,0.9599430561065674,0.19927045702934265,0.0,-0.015411734580993652,406.87206053733826,0.0016515173483639956,
,251912,,500.0,,,2689,1763260440.6387372,,,,,407.1157522201538,,500.0
-0.0058975787833333015,252288,663.0,,0.00014869432197883725,0.0003025447949767113,2692,1763260441.190432,0.41409051418304443,0.3025325834751129,0.0,0.0010251197963953018,407.6674470901489,0.0021730822045356035,
0.01202811673283577,256384,665.0,,0.000146236561704427,0.0024707671254873276,2732,1763260445.802325,0.29944777488708496,0.3139614462852478,0.005859375,-0.0025251880288124084,412.2793400287628,0.0016872143605723977,
,258412,,500.0,,,2752,1763260447.9263535,,,,,414.403368473053,,500.0
,258912,,500.0,,,2757,1763260448.450519,,,,,414.92753410339355,,500.0
,260412,,500.0,,,2772,1763260450.13308,,,,,416.6100950241089,,500.0
,261412,,500.0,,,2782,1763260451.1935709,,,,,417.6705858707428,,500.0
-0.00505509227514267,261504,669.0,,0.0001431643613614142,0.00024532340466976166,2783,1763260451.3074589,0.026282191276550293,0.3179357647895813,0.0,-0.0027787499129772186,417.7844738960266,117.51665496826172,
0.0037578167393803596,262528,670.0,,0.00014254992129281163,0.0014047501608729362,2793,1763260452.425015,0.04331117868423462,0.36205145716667175,0.017578125,-0.003551650792360306,418.9020299911499,409.16009521484375,
0.011480177752673626,265856,672.0,,0.0001405529910698533,0.0010535744950175285,2824,1763260455.9520473,0.7323055863380432,0.2929634153842926,0.0,-0.005654726177453995,422.4290623664856,0.0014821039512753487,
0.006474211812019348,267776,674.0,,0.0001394009159412235,0.00100637786090374,2843,1763260458.0212681,0.4487401247024536,0.2492341697216034,0.0,-0.004469197243452072,424.4982831478119,0.0007095490582287312,
0.0050845518708229065,269184,674.0,,0.00013855606084689498,0.0003824979066848755,2857,1763260459.6445146,0.9469333291053772,0.2979496717453003,0.0,0.002245556563138962,426.1215295791626,0.00027903367299586535,
0.0017697950825095177,271744,676.0,,0.0001370199752273038,0.0008820677176117897,2882,1763260462.207684,0.7992128133773804,0.29915446043014526,0.0,-2.400251105427742e-05,428.6846990585327,0.0030503333546221256,
-0.0003103082999587059,272512,677.0,,0.00013655914517585188,4.2951665818691254e-05,2890,1763260463.0370734,0.022868871688842773,0.24776215851306915,0.0,0.00025233346968889236,429.5140883922577,119.14454650878906,
-0.0033826669678092003,274688,679.0,,0.00013525346003007144,0.0012822886928915977,2911,1763260465.2663074,0.9613960981369019,0.3086344599723816,0.0,-0.005490213632583618,431.7433223724365,0.0012812383938580751,
-0.004688807763159275,277120,680.0,,0.00013379416486714035,0.0001719677820801735,2935,1763260468.0225163,0.9753060340881348,0.24052296578884125,0.0,0.0009471960365772247,434.4995312690735,0.0011233917903155088,
3.316625952720642e-05,278528,681.0,,0.00013294930977281183,8.625909686088562e-06,2949,1763260469.4363241,0.012800872325897217,0.25277990102767944,0.0,-0.00016038306057453156,435.913339138031,282.67144775390625,
-0.002617725171148777,279808,682.0,,0.00013218125968705863,0.00025617610663175583,2960,1763260470.732875,0.35475409030914307,0.24869723618030548,0.0,-0.003357086330652237,437.209890127182,0.00039983392343856394,
-0.025285331532359123,281344,683.0,,0.00013125959958415478,0.005228118970990181,2975,1763260472.2885752,0.4199190139770508,0.28504571318626404,0.013671875,-0.01167280226945877,438.76559019088745,0.0004450605483725667,
-0.0035703321918845177,282752,683.0,,0.00013041474448982626,0.00429354514926672,2989,1763260474.1974277,-0.2535359859466553,0.23157213628292084,0.01171875,-0.019926898181438446,440.6744427680969,0.0005774017772637308,
-0.0028562787920236588,283520,683.0,,0.00012995391443837434,2.533942461013794e-05,2997,1763260475.4131417,0.0020488500595092773,0.19234302639961243,0.0,0.0027747340500354767,441.89015674591064,222.5626678466797,
0.001500668004155159,284928,684.0,,0.00012910905934404582,3.7258490920066833e-05,3011,1763260477.1016507,-0.005556344985961914,0.1905977874994278,0.0,0.0008643902838230133,443.5786657333374,270.3250732421875,
0.010222877375781536,289024,684.0,,0.00012665129906963557,0.0009395210072398186,3051,1763260482.8822238,0.00756460428237915,0.2178201675415039,0.0,-0.0061248429119586945,449.35923886299133,164.2791748046875,
0.02126375585794449,289280,684.0,,0.00012649768905248493,0.003997469320893288,3053,1763260483.1373513,-0.6744489669799805,0.2503330409526825,0.015625,-0.005171187222003937,449.6143662929535,0.000721248856279999,
-0.0019814036786556244,290560,685.0,,0.00012572965351864696,5.836598575115204e-05,3066,1763260484.4554224,0.6335551738739014,0.3004375994205475,0.0,0.000951625406742096,450.93243741989136,0.003475124714896083,
0.009968086145818233,290944,686.0,,0.000125499238492921,0.00033766496926546097,3070,1763260484.839779,0.0014598965644836426,0.2159474790096283,0.0,-0.0030224714428186417,451.3167939186096,136.22171020507812,
0.0016913888975977898,292352,687.0,,0.00012465438339859247,0.0001661023125052452,3083,1763260486.2716475,0.5478118658065796,0.25351205468177795,0.0,-0.0018568187952041626,452.74866247177124,0.0002566800976637751,
-0.0002855556085705757,293888,688.0,,0.00012373272329568863,0.0002559265121817589,3098,1763260487.8588653,0.8134546875953674,0.2669881284236908,0.0,0.0032671838998794556,454.335880279541,0.0002543223090469837,
0.0148411700502038,294400,688.0,,0.00012342550326138735,0.000803154893219471,3103,1763260488.3831663,0.718720555305481,0.3034035563468933,0.0,-0.011892864480614662,454.8601813316345,0.00020077600493095815,
,296912,,500.0,,,3127,1763260490.9748297,,,,,457.4518446922302,,500.0
0.001345447264611721,297088,690.0,,0.00012181259808130562,0.00029574986547231674,3129,1763260491.2135315,-0.772671103477478,0.25587353110313416,0.0,-0.003460817039012909,457.69054651260376,0.006772669497877359,
0.00842994824051857,298368,691.0,,0.00012104454799555242,0.0008093398064374924,3141,1763260492.54694,0.8329570293426514,0.2526703476905823,0.0,0.0037950053811073303,459.02395510673523,0.00025633437326177955,
0.00020674895495176315,298496,691.0,,0.0001209677429869771,1.2108124792575836e-05,3143,1763260492.712864,0.009566664695739746,0.23539656400680542,0.0,-0.00013194605708122253,459.1898789405823,201.75018310546875,
0.008884129114449024,298880,691.0,,0.00012073732796125114,0.0011314572766423225,3146,1763260493.103697,-3.0125584602355957,0.213240385055542,0.0,-0.004322430118918419,459.58071208000183,0.00021053652744740248,
,300412,,500.0,,,3161,1763260494.6479418,,,,,461.1249568462372,,500.0
0.021453484892845154,301312,692.0,,0.00011927803279832006,0.005138224922120571,3170,1763260495.7168713,-0.2035752534866333,0.25453463196754456,0.015625,-0.010293729603290558,462.1938862800598,0.00016125859110616148,
0.007018480449914932,302592,693.0,,0.00011850998271256685,0.0002428162842988968,3183,1763260496.9797378,0.5071860551834106,0.27821987867355347,0.0,-0.0017091920599341393,463.4567527770996,0.004417181946337223,
-0.0011399369686841965,303104,693.0,,0.00011820276267826557,6.431899964809418e-05,3188,1763260497.6070325,0.21871262788772583,0.2558753192424774,0.0,0.0018720850348472595,464.08404755592346,0.004174676723778248,
0.0026058638468384743,306048,695.0,,0.00011643625475699082,0.00033155176788568497,3217,1763260500.7557633,0.3993263840675354,0.28077298402786255,0.0,-0.0032218359410762787,467.23277831077576,0.0074540479108691216,
0.00035782530903816223,306816,696.0,,0.0001159754247055389,0.0002032145857810974,3224,1763260501.4782631,-0.6869043111801147,0.22074681520462036,0.0,-0.0013607079163193703,467.95527815818787,0.00029565964359790087,
0.008836077526211739,309120,697.0,,0.00011459293455118313,0.0007962808012962341,3247,1763260503.9625313,-0.9415929317474365,0.278456449508667,0.0,-0.008236274123191833,470.43954634666443,0.005199046339839697,
,309412,,500.0,,,3250,1763260504.201161,,,,,470.6781759262085,,500.0
0.02347549982368946,309632,697.0,,0.00011428571451688185,0.0012163035571575165,3252,1763260504.4542856,0.8580540418624878,0.27425673604011536,0.0,-0.013044528663158417,470.9313006401062,0.011153447441756725,
,309912,,500.0,,,3255,1763260504.7169876,,,,,471.1940026283264,,500.0
-0.0051371268928050995,310400,698.0,,0.00011382488446542993,0.0010376907885074615,3259,1763260505.2336218,0.11641263961791992,0.14695152640342712,0.001953125,-0.006554465740919113,471.71063685417175,0.00039227819070219994,
0.01814594306051731,311808,699.0,,0.00011298002937110141,0.002806747332215309,3272,1763260506.6505873,-0.6217501163482666,0.2475951910018921,0.001953125,-0.013363182544708252,473.1276023387909,0.0003085363714490086,
0.0038320664316415787,312064,699.0,,0.00011282641935395077,5.433894693851471e-05,3275,1763260506.923372,0.7948989272117615,0.23250670731067657,0.0,-0.0014096759259700775,473.4003870487213,0.009783690795302391,
0.006587984040379524,312192,699.0,,0.00011274961434537545,0.0005289539694786072,3276,1763260507.0664797,0.16471022367477417,0.28055843710899353,0.0,-0.002938535064458847,473.5434947013855,0.00029462313978001475,
-0.005078529007732868,314240,700.0,,0.00011152073420817032,0.0025078030303120613,3296,1763260509.2094977,-0.18241214752197266,0.2559405565261841,0.001953125,-0.0037163347005844116,475.68651270866394,0.0004372481198515743,
-0.0010384172201156616,314496,700.0,,0.00011136712419101968,7.531233131885529e-05,3299,1763260509.4756908,-0.008625268936157227,0.2664252519607544,0.0,-0.00021017342805862427,475.95270586013794,143.79148864746094,
0.00784311629831791,318464,703.0,,0.00010898617620114237,0.00021520070731639862,3338,1763260513.7161357,-0.0047452449798583984,0.28427746891975403,0.0,0.00027202069759368896,480.1931507587433,85.96051788330078,
0.011226820759475231,319872,703.0,,0.00010814132110681385,0.0005948701873421669,3351,1763260515.1513443,-1.1399955749511719,0.23308055102825165,0.0,-0.000887921079993248,481.62835931777954,0.00033297191839665174,
,320412,,500.0,,,3357,1763260515.716253,,,,,482.1932680606842,,500.0
0.02227286994457245,320768,704.0,,0.0001076036860467866,0.0033472804352641106,3360,1763260516.099868,0.3881798982620239,0.2692042887210846,0.013671875,-0.013749122619628906,482.57688307762146,0.00029383460059762,
-0.006628336384892464,322432,705.0,,0.00010660522093530744,0.0007499214261770248,3377,1763260517.8875303,-0.0016154050827026367,0.3547325134277344,0.0,0.0006045699119567871,484.3645453453064,143.6450958251953,
-0.000858701765537262,324608,706.0,,0.000105299535789527,0.0003521498292684555,3398,1763260520.2609959,-0.20941197872161865,0.3225666284561157,0.0,-0.004701077938079834,486.7380108833313,0.005935349967330694,
,324912,,500.0,,,3401,1763260520.5707033,,,,,487.0477182865143,,500.0
,325412,,500.0,,,3406,1763260521.3484073,,,,,487.8254222869873,,500.0
0.008227085694670677,325504,706.0,,0.00010476190800545737,0.0009513162076473236,3407,1763260521.6863983,-0.009585142135620117,0.36950480937957764,0.0,0.008981369435787201,488.1634132862091,319.8808898925781,
0.0016360217705368996,326784,706.0,,0.00010399385791970417,0.00023551005870103836,3419,1763260523.0644045,-0.09623289108276367,0.23531973361968994,0.0,-0.009379950352013111,489.541419506073,0.0004568831354845315,
-0.00459634605795145,327552,707.0,,0.00010353302786825225,0.00036227796226739883,3426,1763260523.98424,0.6923195719718933,0.21723760664463043,0.0,-0.0020794235169887543,490.46125507354736,0.006525044329464436,
