_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,25.90771174430847,0,1763260059.5343187,,,,,,,,,,,
7,27.231661558151245,123,1763260060.8582685,11.0,11.0,,,,,,,,,
33,27.923434257507324,762,1763260061.5500412,27.0,27.0,,,,,,,,,
41,28.16559863090515,947,1763260061.7922056,22.0,22.0,,,,,,,,,
47,28.32599425315857,1086,1763260061.9526012,28.0,28.0,,,,,,,,,
64,28.92686367034912,1699,1763260062.5534706,97.0,97.0,,,,,,,,,
74,29.398675441741943,2176,1763260063.0252824,,,0.0017066635191440582,0.19321733713150024,0.002313513308763504,0.0,-2.711080014705658e-06,0.6166070699691772,0.00029877113411203027,967.0,34.74722671508789
77,29.522507429122925,2327,1763260063.1491144,77.0,77.0,,,,,,,,,
88,29.995748043060303,2858,1763260063.622355,29.0,29.0,,,,,,,,,
102,31.01990032196045,3968,1763260064.6465073,,,0.0002816617488861084,0.42991936206817627,-0.004040241241455078,0.0,0.006757874041795731,0.5835407376289368,0.0002976958639919758,1025.0,34.42350769042969
104,31.132335424423218,4096,1763260064.7589424,,,0.0008477857336401939,-0.27103328704833984,0.006493537686765194,0.0,0.0026951320469379425,0.5986242294311523,0.00029761905898340046,1028.0,31.191829681396484
133,32.76925039291382,5888,1763260066.3958573,,,2.457480877637863e-05,-0.016545653343200684,0.0003521358594298363,0.0,-0.0012018345296382904,0.5266609191894531,0.000296543788863346,1047.0,23.647445678710938
147,33.69357252120972,6912,1763260067.3201795,,,0.0002865595743060112,0.6560678482055664,0.00041786301881074905,0.0,0.0015350356698036194,0.578951895236969,0.0002959293487947434,1056.0,21.036109924316406
149,33.80886769294739,7040,1763260067.4354746,,,2.0227394998073578e-05,0.6506163477897644,0.0012442069128155708,0.0,-0.0006819739937782288,0.5655288100242615,0.0002958525437861681,1057.0,21.235157012939453
