losses/explained_variance,charts/learning_rate,charts/episodic_return,_step,global_step,charts/episodic_length,losses/approx_kl,losses/clipfrac,charts/SPS,_timestamp,losses/value_loss,losses/policy_loss,losses/entropy,losses/old_approx_kl,_runtime
,,300.0,172,8801,300.0,,,,1763260121.7632978,,,,,36.601425886154175
-0.004918813705444336,0.00029347158852033317,,195,11008,,3.277324140071869e-06,0.0,950.0,1763260124.3817213,65.46713256835938,0.0005420073866844177,0.5759797692298889,0.0010576462373137474,39.21984934806824
-0.1037299633026123,0.00029301075846888125,,203,11776,,0.000889102928340435,0.0,950.0,1763260125.1973755,73.93734741210938,-0.007568132132291794,0.5453639030456543,-0.0007127271965146065,40.03550362586975
,,491.0,213,12785,491.0,,,,1763260126.1729255,,,,,41.01105356216431
0.0007401108741760254,0.00029224270838312805,,217,13056,,2.4810433387756348e-06,0.0,953.0,1763260126.496055,47.961936950683594,3.676861524581909e-05,0.5323094129562378,0.00027064792811870575,41.33418297767639
0.0011692047119140625,0.0002917050733231008,,228,13952,,6.4373016357421875e-06,0.0,956.0,1763260127.399398,49.91086196899414,-0.0007178857922554016,0.57990562915802,0.00013095326721668243,42.237526178359985
0.005094170570373535,0.00029147465829737484,,233,14336,,0.00011202134191989899,0.0,958.0,1763260127.7639015,68.52926635742188,-0.006335236132144928,0.49856114387512207,0.0026983562856912613,42.60202956199646
,,170.0,251,15987,170.0,,,,1763260129.3191721,,,,,44.15730023384094
0.02126777172088623,0.0002900921681430191,,259,16640,,4.9338676035404205e-05,0.0,966.0,1763260130.0167403,45.88352584838867,-0.0010593868792057037,0.5456947684288025,0.002680969424545765,44.85486841201782
0.011173486709594727,0.0002897081431001425,,265,17280,,0.00046755559742450714,0.0,970.0,1763260130.6183598,49.706504821777344,0.0025684908032417297,0.5814279317855835,0.00220629945397377,45.45648789405823
0.024595320224761963,0.00028924731304869056,,273,18048,,7.916241884231567e-07,0.0,971.0,1763260131.3904176,42.9246940612793,0.00018540024757385254,0.5441486835479736,0.00043264031410217285,46.22854566574097
0.04243004322052002,0.00028917050804011524,,274,18176,,0.000428834930062294,0.0,971.0,1763260131.515651,42.17862319946289,1.0244548320770264e-05,0.5977417230606079,-0.006304224953055382,46.35377907752991
-0.0027217864990234375,0.00028809523792006075,,292,19968,,0.00012021511793136597,0.0,975.0,1763260133.2711382,38.198856353759766,-0.006506007164716721,0.574987530708313,0.00046010129153728485,48.10926628112793
-0.014615178108215332,0.0002864055277314037,,321,22784,,5.157850682735443e-05,0.0,982.0,1763260135.9937882,29.344942092895508,-0.002037474885582924,0.5516946911811829,-0.00021682865917682648,50.83191633224487
,,380.0,327,23331,380.0,,,,1763260136.5268588,,,,,51.36498689651489
0.001727759838104248,0.00028586789267137647,,330,23680,,0.00018170010298490524,0.0,983.0,1763260136.870426,31.817171096801758,0.0008186288177967072,0.4966570734977722,0.0005454355850815773,51.70855402946472
,,500.0,332,23831,500.0,,,,1763260137.0059042,,,,,51.844032287597656
,,500.0,337,24331,500.0,,,,1763260137.5344646,,,,,52.37259268760681
-0.03681838512420654,0.0002852534526027739,,340,24704,,0.0006009703502058983,0.0,984.0,1763260137.9077125,27.607873916625977,-0.0002501942217350006,0.53853440284729,0.001382206566631794,52.745840549468994
0.005810678005218506,0.0002834101323969662,,370,27776,,0.002338915131986141,0.0078125,984.0,1763260141.0109243,23.486177444458008,-0.010800380259752274,0.5384862422943115,0.00020010117441415787,55.84905242919922
,,500.0,375,28279,500.0,,,,1763260141.4365697,,,,,56.27469778060913
0.004410386085510254,0.0002818740322254598,,396,30336,,2.717692404985428e-05,0.0,984.0,1763260143.6337485,19.51100730895996,-0.001161135733127594,0.5266528129577637,0.0025402577593922615,58.47187662124634
-0.00701904296875,0.00028010751702822745,,425,33280,,1.4059245586395264e-05,0.0,986.0,1763260146.5537188,15.454254150390625,-0.00015806593000888824,0.4941410720348358,0.0010627023875713348,61.391846895217896
,,460.0,441,34938,460.0,,,,1763260148.1355948,,,,,62.9737229347229
0.298961341381073,0.00027864822186529636,,450,35712,,0.0019341688603162766,0.0,986.0,1763260149.0105064,224.9623565673828,-0.022549808025360107,0.5403481721878052,0.011475859209895134,63.848634481430054
0.7061315774917603,0.0002775729517452419,,471,37504,,0.005136682651937008,0.0390625,988.0,1763260150.7317982,82.73351287841797,0.008772872388362885,0.49518081545829773,0.02371334657073021,65.56992626190186
0.06617826223373413,0.00027703531668521464,,481,38400,,8.942559361457825e-06,0.0,989.0,1763260151.6107075,9.873828887939453,0.001401970162987709,0.5738147497177124,-0.00042920932173728943,66.44883561134338
,,320.0,490,39202,320.0,,,,1763260152.368651,,,,,67.20677900314331
,,500.0,504,40553,500.0,,,,1763260153.651045,,,,,68.48917317390442
-0.00021386146545410156,0.0002751152205746621,,515,41600,,0.0004219645634293556,0.0,992.0,1763260154.7038012,117.09614562988281,-0.003813907504081726,0.542215883731842,0.00029166508466005325,69.54192924499512
,,243.0,530,43044,243.0,,,,1763260156.1465569,,,,,70.98468494415283
0.00873643159866333,0.000273655925411731,,539,44032,,5.058944225311279e-06,0.0,994.0,1763260157.095769,4.9350504875183105,0.00011817365884780884,0.5532113909721375,-0.0008208509534597397,71.93389701843262
0.010229349136352539,0.0002732719003688544,,547,44672,,0.0001474432647228241,0.0,994.0,1763260157.7182388,387.06268310546875,-0.0036377422511577606,0.5690538287162781,-0.00200759619474411,72.55636692047119
0.38091176748275757,0.00027273426530882716,,555,45568,,9.999051690101624e-05,0.0,995.0,1763260158.584328,4.214292526245117,-0.004893545061349869,0.6044530272483826,0.0013549812138080597,73.42245602607727
0.1436629295349121,0.0002725038502831012,,559,45952,,0.0001282552257180214,0.0,996.0,1763260158.9353228,4.170650482177734,-5.985237658023834e-05,0.5048303604125977,0.0011470308527350426,73.77345085144043
-0.07824862003326416,0.00027196621522307396,,568,46848,,0.0002645989879965782,0.0,997.0,1763260159.78878,3.1330204010009766,0.0031219124794006348,0.5822491645812988,0.0005789296701550484,74.62690806388855
-0.006118416786193848,0.00027035331004299223,,595,49536,,1.948513090610504e-05,0.0,996.0,1763260162.5015352,2.3272602558135986,0.0018218159675598145,0.5605198740959167,6.157346069812775e-05,77.33966326713562
0.039112746715545654,0.00026935484493151307,,612,51200,,2.142973244190216e-06,0.0,995.0,1763260164.2461698,1.7791211605072021,-1.9498169422149658e-05,0.6108378171920776,-0.00015010777860879898,79.08429789543152
,,500.0,614,51347,500.0,,,,1763260164.3753679,,,,,79.21349596977234
-0.01110219955444336,0.0002682795748114586,,630,52992,,1.9756145775318146e-05,0.0,995.0,1763260166.0370097,1.393471121788025,0.0007768347859382629,0.5839320421218872,0.0015122843906283379,80.87513780593872
0.15889889001846313,0.000267895549768582,,636,53632,,0.00018277298659086227,0.0,995.0,1763260166.6896014,0.9589420557022095,-0.0048604607582092285,0.5395880341529846,-0.0036172186955809593,81.52772951126099
-0.016254067420959473,0.000267665134742856,,640,54016,,0.00011569913476705551,0.0,995.0,1763260167.0694098,1.0392345190048218,0.0001475401222705841,0.5557119846343994,-0.0032738791778683662,81.9075379371643
0.0385662317276001,0.00026705069467425346,,650,55040,,0.0002516061067581177,0.0,996.0,1763260168.0588639,0.7067577838897705,-0.006579309701919556,0.5619623064994812,0.0015782155096530914,82.89699196815491
,,318.0,664,56324,318.0,,,,1763260169.2851439,,,,,84.12327194213867
-0.04277503490447998,0.00026505376445129514,,684,58368,,0.00022958964109420776,0.0,997.0,1763260171.307489,0.36306315660476685,-0.009172864258289337,0.5720382928848267,0.0027812663465738297,86.14561700820923
0.06954342126846313,0.00026474654441699386,,689,58880,,0.00022416375577449799,0.0,997.0,1763260171.8151693,0.24541959166526794,-0.005880463868379593,0.5613940954208374,-0.002381620928645134,86.6532974243164
0.022273540496826172,0.0002642089093569666,,698,59776,,0.0014576287940144539,0.0,998.0,1763260172.695953,0.11883130669593811,-0.00923912227153778,0.5386725664138794,-0.00266378466039896,87.53408098220825
-0.0027338266372680664,0.00026397849433124065,,702,60160,,8.38451087474823e-05,0.0,998.0,1763260173.0858438,0.11184419691562653,-0.0014761537313461304,0.5815137028694153,0.0032181404531002045,87.9239718914032
0.12935125827789307,0.0002636712742969394,,707,60672,,0.0002771923318505287,0.0,998.0,1763260173.5616531,0.0750829204916954,-0.006128598004579544,0.5575350522994995,0.001486348919570446,88.39978122711182
-0.616081953048706,0.0002622887841425836,,729,62976,,0.0007249722257256508,0.0,999.0,1763260175.811295,0.00489324564114213,-0.008164910599589348,0.5559573769569397,-0.005326670594513416,90.649423122406
,,167.0,757,65264,167.0,,,,1763260178.0029774,,,,,92.8411054611206
,,169.0,762,65539,169.0,,,,1763260178.3836665,,,,,93.22179460525513
0.2426435351371765,0.00026052226894535124,,767,65920,,0.0069975946098566055,0.041015625,999.0,1763260178.7706327,465.51861572265625,-0.033937498927116394,0.6140521764755249,0.0311133936047554,93.60876083374023
0.9012577533721924,0.00026013824390247464,,775,66560,,0.008125939406454563,0.05859375,998.0,1763260179.4373276,0.3179680407047272,-0.008981429040431976,0.5085878372192383,-0.021329756826162338,94.2754557132721
0.40864866971969604,0.0002595238038338721,,788,67584,,0.0023691849783062935,0.0,998.0,1763260180.4784021,88.06228637695312,-0.01248139888048172,0.55348801612854,0.02086469903588295,95.31653022766113
0.9175953269004822,0.00025944699882529676,,789,67712,,0.0055038416758179665,0.025390625,998.0,1763260180.604323,0.12760311365127563,-0.0158114954829216,0.5322596430778503,0.01299192849546671,95.44245100021362
0.4876279830932617,0.00025898616877384484,,797,68480,,7.87070021033287e-05,0.0,998.0,1763260181.3708057,0.03570221737027168,-0.0014990642666816711,0.5235756039619446,0.0003905976191163063,96.20893383026123
0.11668223142623901,0.0002584485337138176,,806,69376,,0.0014168163761496544,0.001953125,999.0,1763260182.2089393,161.87033081054688,0.02941671572625637,0.5582186579704285,-0.0040358370169997215,97.04706740379333
-1.092411756515503,0.00025791089865379035,,815,70272,,0.0003956397995352745,0.0,999.0,1763260183.111564,0.04702627658843994,0.0021264441311359406,0.5401571393013,-0.0003688940778374672,97.94969201087952
0.5589209794998169,0.0002549923083279282,,863,75136,,0.0016856594011187553,0.0,998.0,1763260188.0412078,0.004287490155547857,0.001894945278763771,0.5520201921463013,0.0076332008466124535,102.87933588027954
-6.866455078125e-05,0.00025445467326790094,,872,76032,,0.00022691581398248672,0.0,999.0,1763260188.8991272,124.93116760253906,0.006458595395088196,0.5133196115493774,-0.005946316756308079,103.73725533485413
,,500.0,876,76422,500.0,,,,1763260189.2526796,,,,,104.09080767631531
-0.00012373924255371094,0.0002517665270715952,,916,80512,,0.00020708516240119934,0.0,1000.0,1763260193.2676358,500.621826171875,0.0012455582618713379,0.5167680978775024,0.005205832421779633,108.10576391220093
0.32455986738204956,0.0002513825020287186,,922,81152,,0.0011692037805914879,0.0,1001.0,1763260193.8574169,0.003301747841760516,-0.014994567260146141,0.4793611168861389,-0.007996018044650555,108.69554495811462
,,500.0,930,81922,500.0,,,,1763260194.6197531,,,,,109.4578812122345
-0.19815564155578613,0.00025038403691723943,,938,82816,,0.0010313550010323524,0.0,1001.0,1763260195.5072029,8.729349065106362e-05,0.017755024135112762,0.5859677791595459,0.007399431429803371,110.34533095359802
0.2767171859741211,0.0002502304269000888,,941,83072,,0.0021160682663321495,0.0,1001.0,1763260195.7580552,0.004197073169052601,0.010349612683057785,0.529900312423706,0.020786801353096962,110.59618330001831
-0.4550706148147583,0.00025015362189151347,,942,83200,,0.003235161304473877,0.0,1001.0,1763260195.880095,0.000684426398947835,-0.0006560385227203369,0.5658804178237915,-0.014722762629389763,110.71822309494019
-0.17794740200042725,0.00024976959684863687,,948,83840,,0.0006876131519675255,0.0,1001.0,1763260196.5403268,0.00011027978325728327,-0.013900190591812134,0.49914318323135376,-0.001522214151918888,111.37845492362976
,,500.0,974,86422,500.0,,,,1763260199.0642595,,,,,113.90238761901855
-0.3830195665359497,0.0002479262766428292,,980,86912,,0.0006589898839592934,0.0,1001.0,1763260199.5804214,0.007088766898959875,0.0019139014184474945,0.5046576857566833,-0.0016230447217822075,114.41854953765869
-0.5283334255218506,0.0002476190566085279,,985,87424,,0.0008852081373333931,0.0,1001.0,1763260200.0744143,0.0089467354118824,-0.004947479814291,0.4695710837841034,0.011761629022657871,114.91254234313965
-0.11084592342376709,0.00024700461653992534,,995,88448,,0.0011473316699266434,0.0,1001.0,1763260201.102145,0.006320444867014885,-0.011051599867641926,0.5230485200881958,0.0053916871547698975,115.94027304649353
-0.08337736129760742,0.0002468510065227747,,997,88704,,0.002219362184405327,0.001953125,1001.0,1763260201.3694842,0.0002500390983186662,-0.012625060975551605,0.5518456697463989,-0.016941731795668602,116.20761227607727
0.05492335557937622,0.0002457757364027202,,1015,90496,,0.004650161601603031,0.0078125,1002.0,1763260203.0965972,0.0007309510838240385,0.01588863506913185,0.5055513381958008,-0.002583748660981655,117.93472528457642
-0.05671799182891846,0.00024546851636841893,,1020,91008,,0.0016382355242967606,0.001953125,1001.0,1763260203.6323328,0.00044062224333174527,0.001466892659664154,0.514485239982605,-0.0021701008081436157,118.47046089172363
-0.007769942283630371,0.00024477727129124105,,1031,92160,,0.001978866755962372,0.0,1001.0,1763260204.7893777,0.000152407621499151,0.013220734894275665,0.5032356977462769,0.002031879499554634,119.62750577926636
0.2123420238494873,0.0002445468562655151,,1035,92544,,0.00017674732953310013,0.0,1002.0,1763260205.151166,0.0008797770133242011,-0.00016466528177261353,0.5075370669364929,-0.005401615984737873,119.98929405212402
-0.03287184238433838,0.00024362519616261125,,1050,94080,,0.00031600333750247955,0.0,1002.0,1763260206.664961,0.0009185360977426171,-0.003653496503829956,0.4734865427017212,0.003507843241095543,121.50308918952942
-0.49289846420288086,0.0002434715861454606,,1053,94336,,0.00017742067575454712,0.0,1002.0,1763260206.9199386,0.00613359734416008,-0.002706095576286316,0.5203749537467957,-0.001313885673880577,121.75806665420532
0.10173046588897705,0.00024316436611115932,,1058,94848,,0.0002597132697701454,0.0,1002.0,1763260207.419547,0.006662380415946245,0.0031280191615223885,0.5133026838302612,-0.011516815982758999,122.25767517089844
9.626150131225586e-05,0.00024170507094822824,,1082,97280,,0.0004105120897293091,0.0,1002.0,1763260209.8500037,251.43165588378906,-0.000632263720035553,0.5023407936096191,0.003750259056687355,124.68813180923462
-0.012188196182250977,0.00024162826593965292,,1083,97408,,5.356408655643463e-05,0.0,1002.0,1763260209.9683776,0.006371309515088797,-0.0003245025873184204,0.48062536120414734,0.002006072551012039,124.80650568008423
,,500.0,1091,98205,500.0,,,,1763260210.7296689,,,,,125.5677969455719
3.522634506225586e-05,0.00024024577578529716,,1106,99712,,0.00042542722076177597,0.0,1002.0,1763260212.2246966,439.36297607421875,0.0021868115290999413,0.5304126739501953,-0.003931903280317783,127.06282472610474
-0.10436022281646729,0.00023947772569954395,,1118,100992,,0.005169969983398914,0.01953125,1003.0,1763260213.4746552,0.00043914210982620716,0.018505334854125977,0.5339106917381287,-0.006858834996819496,128.31278324127197
,,500.0,1125,101705,500.0,,,,1763260214.1382506,,,,,128.9763786792755
-2.7359211444854736,0.0002385560655966401,,1133,102528,,0.0017926162108778954,0.0,1003.0,1763260214.9785292,0.0008025472052395344,-0.0075055803172290325,0.5158567428588867,0.007077866233885288,129.8166573047638
,,500.0,1145,103705,500.0,,,,1763260216.08486,,,,,130.92298817634583
,,500.0,1164,105705,500.0,,,,1763260217.9603868,,,,,132.79851484298706
6.270408630371094e-05,0.0002366359403822571,,1165,105728,,0.00014467909932136536,0.0,1004.0,1763260218.0413568,354.9006652832031,-0.00018155574798583984,0.5350757241249084,-0.0005907360464334488,132.87948489189148
0.1353859305381775,0.00023617511033080518,,1172,106496,,0.0004409300163388252,0.0,1005.0,1763260218.7504554,0.0008906191796995699,0.0012348443269729614,0.5536686778068542,-0.003858710639178753,133.58858346939087
-0.07117879390716553,0.00023563747527077794,,1181,107392,,0.0006888275966048241,0.0,1005.0,1763260219.6356063,0.0037713362835347652,-0.00797192007303238,0.6063070893287659,0.0035634366795420647,134.4737343788147
-0.040990352630615234,0.00023533025523647666,,1186,107904,,0.002210613340139389,0.001953125,1005.0,1763260220.1598237,0.006378321908414364,-0.02381318435072899,0.5382490158081055,-0.019862443208694458,134.99795174598694
-0.11911511421203613,0.00023463901015929878,,1197,109056,,0.0005672862753272057,0.0,1005.0,1763260221.2819579,0.0006016836268827319,-0.010792848654091358,0.5684717297554016,-0.0046120258048176765,136.12008595466614
,,500.0,1213,110705,500.0,,,,1763260222.8723907,,,,,137.7105188369751
0.07416492700576782,0.00023356375459115952,,1215,110848,,0.000813574530184269,0.0,1004.0,1763260223.1113348,0.005581760313361883,-0.010486096143722534,0.5614320635795593,-0.00018030498176813126,137.949462890625
0.11719298362731934,0.00023287250951398164,,1226,112000,,0.0030549466609954834,0.005859375,1004.0,1763260224.2783694,0.000400140299461782,0.008065670728683472,0.5268532633781433,0.011410718783736229,139.11649751663208
0.08379483222961426,0.00023264209448825568,,1230,112384,,0.0005721738561987877,0.0,1004.0,1763260224.6596622,0.00763233657926321,-0.0019295848906040192,0.5234646797180176,-0.005135939456522465,139.4977903366089
-1.5616416931152344e-05,0.00023241167946252972,,1234,112768,,0.0015910426154732704,0.0,1004.0,1763260225.0336616,355.67449951171875,0.018616750836372375,0.5643571019172668,0.0071548158302903175,139.8717896938324
-0.3961193561553955,0.00023172043438535184,,1245,113920,,0.0014303158968687057,0.0,1004.0,1763260226.2077029,0.0065718456171453,-0.016296565532684326,0.5273827314376831,0.0036427751183509827,141.04583096504211
-5.614757537841797e-05,0.0002311827993253246,,1254,114816,,2.787448465824127e-06,0.0,1004.0,1763260227.0714788,576.2832641601562,0.0003329440951347351,0.5729379653930664,1.1936761438846588e-05,141.90960693359375
-0.280495285987854,0.0002301075292052701,,1271,116608,,0.004379237070679665,0.005859375,1005.0,1763260228.8248274,0.0004262886359356344,0.008036261424422264,0.5547906160354614,-0.010847682133316994,143.66295552253723
0.1502942442893982,0.00022841781901661307,,1299,119424,,0.00045364443212747574,0.0,1004.0,1763260231.690862,0.008852566592395306,-0.005546584725379944,0.5208614468574524,0.008704361505806446,146.5289900302887
-0.009398818016052246,0.00022596005874220282,,1339,123520,,0.0002095550298690796,0.0,1004.0,1763260235.7959795,0.00037820913712494075,-0.0021566320210695267,0.602203905582428,-0.0015245378017425537,150.63410758972168
-0.2587696313858032,0.0002258832537336275,,1340,123648,,0.0007388098165392876,0.0,1004.0,1763260235.9159162,0.00016900704940780997,-0.0032301656901836395,0.5432717800140381,0.00059522595256567,150.7540442943573
0.053782641887664795,0.00022534561867360026,,1349,124544,,0.0006841206923127174,0.0,1004.0,1763260236.7836258,0.0005071758641861379,0.016093343496322632,0.5350227952003479,0.0022421246394515038,151.62175393104553
-0.04171144962310791,0.00022450076357927173,,1363,125952,,0.0004499657079577446,0.0,1005.0,1763260238.128957,0.0021421373821794987,0.0011444911360740662,0.5665148496627808,0.0042229583486914635,152.96708512306213
,,500.0,1365,126205,500.0,,,,1763260238.3065398,,,,,153.14466786384583
,,500.0,1370,126705,500.0,,,,1763260238.84044,,,,,153.67856812477112
,,500.0,1380,127705,500.0,,,,1763260239.848759,,,,,154.68688702583313
7.855892181396484e-05,0.00022342549345921725,,1381,127744,,0.00046369899064302444,0.0,1004.0,1763260239.9584994,172.89305114746094,-0.004306204617023468,0.5879275798797607,-0.006990089081227779,154.7966275215149
0.000950932502746582,0.00022296466340776533,,1388,128512,,0.002666573040187359,0.0,1005.0,1763260240.665813,0.000961868732701987,-0.008192506618797779,0.48476269841194153,0.03588782623410225,155.50394105911255
,,500.0,1395,129205,500.0,,,,1763260241.3195066,,,,,156.15763473510742
-0.30851423740386963,0.00022227341833058745,,1399,129664,,0.00024327542632818222,0.0,1005.0,1763260241.7713602,7.202414417406544e-05,-0.00429844856262207,0.5101558566093445,0.003040534444153309,156.60948824882507
,,500.0,1405,130205,500.0,,,,1763260242.296032,,,,,157.13416004180908
0.01756000518798828,0.00022027650265954435,,1432,132992,,0.004448732361197472,0.005859375,1005.0,1763260245.0504558,0.0005188193754293025,-0.012863144278526306,0.4765728712081909,0.003725023940205574,159.8885838985443
-0.3125506639480591,0.00022019969765096903,,1433,133120,,0.0008622109889984131,0.0,1005.0,1763260245.215234,0.00012474310642573982,0.0018530748784542084,0.5029800534248352,-0.007269708439707756,160.05336213111877
-0.00016009807586669922,0.00021889401250518858,,1455,135296,,0.00047095585614442825,0.0,1005.0,1763260247.2967684,506.5174255371094,0.000807344913482666,0.5412395000457764,0.0016582487151026726,162.13489651679993
0.025931239128112793,0.00021881720749661326,,1456,135424,,3.451108932495117e-05,0.0,1006.0,1763260247.4158769,0.003924360498785973,-0.00019904226064682007,0.5020766258239746,0.0007844623178243637,162.25400495529175
-0.051598548889160156,0.00021874040248803794,,1457,135552,,0.0027089864015579224,0.001953125,1006.0,1763260247.5317762,0.000259088643360883,-0.010906137526035309,0.4732072949409485,0.00910002551972866,162.36990427970886
2.4020671844482422e-05,0.00021528417710214853,,1514,141312,,0.0006296634674072266,0.0,1006.0,1763260253.149009,352.3749084472656,0.0032905787229537964,0.5230529308319092,0.007979292422533035,167.9871370792389
-0.10638833045959473,0.0002148233470506966,,1521,142080,,0.00015267543494701385,0.0,1007.0,1763260253.8883128,0.0006001625442877412,-0.0017194971442222595,0.5490058064460754,0.002483868971467018,168.72644090652466
0.42335307598114014,0.00021459293202497065,,1525,142464,,0.00047824252396821976,0.0,1007.0,1763260254.2422707,0.0007889829576015472,-0.0009794533252716064,0.5434138178825378,-0.0002198321744799614,169.0803987979889
,,500.0,1527,142705,500.0,,,,1763260254.4017155,,,,,169.23984360694885
-0.09258079528808594,0.0002143625169992447,,1529,142848,,0.00041205156594514847,0.0,1007.0,1763260254.635071,0.004496833309531212,-0.005541287362575531,0.5430100560188293,0.005425102077424526,169.47319912910461
0.2033940553665161,0.0002140552969649434,,1534,143360,,0.0006067818030714989,0.0,1007.0,1763260255.1050453,0.005000238306820393,0.00154191255569458,0.5164806842803955,-0.004430356435477734,169.9431734085083
-0.004996538162231445,0.00021390168694779277,,1536,143616,,0.000298953615128994,0.0,1007.0,1763260255.337844,0.00018645871023181826,-0.0014285342767834663,0.48945584893226624,0.007688327692449093,170.17597198486328
-8.881092071533203e-05,0.00021351766190491617,,1543,144256,,0.0008098650723695755,0.0,1007.0,1763260255.9680347,496.4042663574219,0.00982075184583664,0.556119441986084,-0.00939532183110714,170.80616283416748
-0.23671305179595947,0.00021336405188776553,,1545,144512,,0.0012843860313296318,0.0,1007.0,1763260256.2003448,0.00024029328778851777,0.006244871765375137,0.554680347442627,-0.01084666047245264,171.03847289085388
-0.056427001953125,0.0002132872468791902,,1546,144640,,0.0007018381729722023,0.0,1007.0,1763260256.3191907,0.00023292911646422,-0.0030580423772335052,0.5573782920837402,-0.011647087521851063,171.1573188304901
-9.298324584960938e-06,0.00021259600180201232,,1558,145792,,0.0002478901296854019,0.0,1008.0,1763260257.4170623,377.6150207519531,0.0054800137877464294,0.5375560522079468,-0.0016570277512073517,172.25519037246704
0.0673404335975647,0.000212519196793437,,1559,145920,,0.0001111794263124466,0.0,1008.0,1763260257.5331333,0.005700904875993729,-0.00013106316328048706,0.5509464144706726,-0.0050155650824308395,172.3712613582611
6.92605972290039e-05,0.00021228878176771104,,1563,146304,,0.00037371180951595306,0.0,1008.0,1763260257.927611,209.70372009277344,-0.0052778348326683044,0.46818166971206665,0.007849063724279404,172.7657392024994
-0.04154694080352783,0.00021205836674198508,,1566,146688,,0.00023298617452383041,0.0,1008.0,1763260258.2767239,0.00024754402693361044,-0.004119116812944412,0.4774823784828186,0.005440753884613514,173.11485195159912
0.23744451999664307,0.00021075268159620464,,1588,148864,,0.00036274921149015427,0.0,1008.0,1763260260.3817701,0.005528443958610296,0.0028354451060295105,0.5299490690231323,0.002565269358456135,175.21989822387695
-0.06220054626464844,0.00021067587658762932,,1589,148992,,0.0008108047768473625,0.0,1008.0,1763260260.5019786,0.00026512210024520755,0.0007398128509521484,0.5133665204048157,-0.013414577580988407,175.34010672569275
0.00022083520889282227,0.0002102150465361774,,1597,149760,,0.0002152109518647194,0.0,1008.0,1763260261.2631285,620.3601684570312,-0.0006133019924163818,0.5198783278465271,-0.0009201066568493843,176.101256608963
-2.110004425048828e-05,0.00020960062101949006,,1607,150784,,0.00010616611689329147,0.0,1008.0,1763260262.291266,493.8992004394531,-0.002153497189283371,0.5240236520767212,0.007463124580681324,177.12939405441284
0.19394999742507935,0.00020944701100233942,,1609,151040,,0.0018545957282185555,0.00390625,1008.0,1763260262.5347183,0.0006125243962742388,-0.01542520523071289,0.47766223549842834,0.005063007585704327,177.37284636497498
-0.08038127422332764,0.0002093702059937641,,1610,151168,,0.0038583269342780113,0.01171875,1008.0,1763260262.660433,0.00020709761884063482,0.027913644909858704,0.4944708049297333,-0.01942818984389305,177.49856114387512
0.0002384185791015625,0.00020929340098518878,,1612,151296,,0.0011389488354325294,0.0,1008.0,1763260262.812099,383.93133544921875,-0.004974380135536194,0.5773030519485474,0.0064150067046284676,177.65022706985474
,,500.0,1626,152705,500.0,,,,1763260264.221335,,,,,179.0594630241394
