losses/explained_variance,global_step,charts/episodic_length,losses/policy_loss,losses/approx_kl,_step,losses/entropy,losses/value_loss,charts/SPS,losses/clipfrac,_timestamp,losses/old_approx_kl,_runtime,charts/learning_rate,charts/episodic_return
0.12382221221923828,25344,,-0.0043929219245910645,0.0005000410601496696,396,0.588982105255127,26.68121337890625,468.0,0.0,1763260138.8852746,-0.016388848423957825,80.4135046005249,0.0002848694275598973,
,27989,392.0,,,425,,,,,1763260144.2925642,,85.82079410552979,,392.0
0.9137638807296753,29056,,0.0011591911315917969,2.6339665055274963e-05,441,0.5585591197013855,16.940786361694336,468.0,0.0,1763260146.8142908,-0.0005851872265338898,88.34252071380615,0.000282642082311213,
0.1399223804473877,29696,,-0.04506421089172363,0.0022217296063899994,450,0.47730621695518494,42.62568283081055,468.0,0.0,1763260148.2107074,0.019982438534498215,89.73893737792969,0.0002822580572683364,
,31080,109.0,,,471,,,,,1763260151.2140818,,92.74231171607971,,109.0
,31681,153.0,,,481,,,,,1763260152.6731381,,94.2013680934906,,153.0
0.9722965955734253,32384,,-0.0003712959587574005,6.514228880405426e-05,490,0.5382059812545776,7.4648847579956055,465.0,0.0,1763260154.3227053,0.00044275447726249695,95.85093522071838,0.0002806451520882547,
0.9575406312942505,33664,,0.015311647206544876,0.0019608261063694954,504,0.5506505370140076,14.428544044494629,466.0,0.0,1763260156.9298744,-0.005064436234533787,98.45810437202454,0.0002798771020025015,
-0.19049715995788574,34816,,0.018950503319501877,0.0018769009038805962,515,0.5279287695884705,13.068203926086426,468.0,0.0,1763260159.1628225,-0.009823192842304707,100.69105243682861,0.0002791858569253236,
0.10203886032104492,36096,,-0.0016067884862422943,0.00031306222081184387,530,0.48902302980422974,191.02606201171875,468.0,0.0,1763260161.8126273,0.00015708617866039276,103.34085726737976,0.0002784178068395704,
0.007988333702087402,36992,,-0.0006697401404380798,0.0002491353079676628,539,0.539651095867157,147.7928466796875,469.0,0.0,1763260163.5992525,-0.0031165992841124535,105.1274824142456,0.00027788017177954316,
,37702,406.0,,,547,,,,,1763260165.0089557,,106.53718566894531,,406.0
-0.005093812942504883,38400,,0.0013117864727973938,3.746058791875839e-05,555,0.485039085149765,55.928810119628906,469.0,0.0,1763260166.5882163,0.0017938511446118355,108.11644625663757,0.00027703531668521464,
0.2612302899360657,38784,,-0.002429261803627014,6.732530891895294e-06,559,0.5856996178627014,10.701653480529785,469.0,0.0,1763260167.3941877,0.0009583113715052605,108.92241764068604,0.0002768049016594887,
,39617,500.0,,,568,,,,,1763260169.0233161,,110.55154609680176,,500.0
0.06390631198883057,42368,,0.0008770376443862915,4.7540292143821716e-05,595,0.5105980634689331,7.318386077880859,470.0,0.0,1763260174.7835996,-0.0012114569544792175,116.31182956695557,0.00027465439052321017,
0.5674401521682739,43904,,0.0005129780620336533,5.253590643405914e-06,612,0.5237308144569397,8.610284805297852,471.0,0.0,1763260178.0048363,0.00032542552798986435,119.5330662727356,0.0002737327304203063,
-0.4030478000640869,44160,,-0.0008088350296020508,6.37546181678772e-05,614,0.5541291832923889,6.0662970542907715,471.0,0.0,1763260178.4814026,0.00104428268969059,120.00963258743286,0.0002735791204031557,
0.08262842893600464,45696,,0.002267034724354744,0.0003270525485277176,630,0.5297778248786926,5.340329170227051,471.0,0.0,1763260181.654152,0.0019667763262987137,123.18238186836243,0.00027265746030025184,
,46145,113.0,,,636,,,,,1763260182.5136597,,124.04188966751099,,113.0
-0.12266993522644043,46592,,0.0042928727343678474,0.0013139843940734863,640,0.5629230737686157,4.985129356384277,472.0,0.001953125,1763260183.5057929,0.020785734057426453,125.03402280807495,0.0002721198252402246,
0.5544661283493042,47488,,-0.0005359053611755371,0.0012987246736884117,650,0.5388266444206238,69.5831298828125,472.0,0.0,1763260185.382852,-0.0012037372216582298,126.91108202934265,0.00027158219018019736,
0.07253634929656982,48640,,-0.005826104432344437,0.00014294497668743134,664,0.5215895771980286,3.6241841316223145,471.0,0.0,1763260187.8993251,0.0012035239487886429,129.42755508422852,0.0002708909451030195,
-0.0024995803833007812,50432,,0.0010307766497135162,4.103407263755798e-06,684,0.586055338382721,174.26185607910156,471.0,0.0,1763260191.7073743,3.4049153327941895e-06,133.23560428619385,0.000269815674982965,
-0.0009481906890869141,50816,,-0.0020317472517490387,0.00014151912182569504,689,0.5601916313171387,2.5343284606933594,471.0,0.0,1763260192.550143,0.0035123536363244057,134.07837295532227,0.00026958525995723903,
-0.06900584697723389,51712,,0.001286972314119339,0.0042336974292993546,698,0.5389021635055542,13.96666431427002,471.0,0.0078125,1763260194.4311526,0.006113506853580475,135.9593825340271,0.0002690476248972118,
,52070,166.0,,,702,,,,,1763260195.051758,,136.5799880027771,,166.0
,52475,224.0,,,707,,,,,1763260195.9395332,,137.4677631855011,,224.0
0.9646850228309631,54272,,-0.020218975841999054,0.0009942445904016495,729,0.5712713599205017,0.755567729473114,470.0,0.0,1763260200.0429442,-0.01941044256091118,141.57117414474487,0.0002675115247257054,
0.9848234057426453,56576,,0.004393748939037323,0.0018923291936516762,757,0.5182583332061768,1.5228108167648315,469.0,0.00390625,1763260205.2495096,-0.004378090612590313,146.7777395248413,0.0002661290345713496,
0.631695032119751,56960,,-0.0010882876813411713,0.0006928183138370514,762,0.4971240758895874,148.64332580566406,469.0,0.0,1763260206.1384714,-0.011558882892131805,147.6667013168335,0.00026589861954562366,
0.46854132413864136,57472,,1.2762844562530518e-05,0.0004924237728118896,767,0.4899806082248688,9.156371116638184,469.0,0.0,1763260207.1851723,-0.0049935076385736465,148.71340227127075,0.0002655913995113224,
0.910903811454773,58240,,-0.0032468996942043304,9.490735828876495e-05,775,0.5106053352355957,1.2016520500183105,469.0,0.0,1763260208.882829,0.0005344487726688385,150.41105890274048,0.00026513056945987046,
0.14387285709381104,59520,,0.004395008087158203,0.00035893451422452927,788,0.4815330505371094,212.89138793945312,468.0,0.0,1763260211.7157497,-0.0039141541346907616,153.2439796924591,0.00026436251937411726,
-1.3167314529418945,59648,,0.0004869326949119568,3.219768404960632e-05,789,0.5174962878227234,1.0307254791259766,469.0,0.0,1763260211.975134,0.00011565163731575012,153.50336384773254,0.00026428571436554193,
,60513,500.0,,,797,,,,,1763260213.6736662,,155.2018961906433,,500.0
0.5563647747039795,61440,,-0.02943124622106552,0.008857269771397114,806,0.506850004196167,0.5042924880981445,469.0,0.021484375,1763260215.7843106,-0.03445766121149063,157.31254053115845,0.00026321044424548745,
0.5607082843780518,62336,,-0.004193030297756195,0.001721976324915886,815,0.5342286825180054,0.27015575766563416,469.0,0.0,1763260217.7103033,0.0029281135648489,159.2385332584381,0.0002626728091854602,
-0.0005445480346679688,67200,,0.012603186070919037,0.0026881908997893333,863,0.5579132437705994,565.65576171875,468.0,0.001953125,1763260228.3384874,0.004181713797152042,169.866717338562,0.00025975421885959804,
,68133,500.0,,,872,,,,,1763260230.2479105,,171.77614045143127,,500.0
,68572,439.0,,,876,,,,,1763260231.0900657,,172.61829566955566,,439.0
8.493661880493164e-05,72576,,-0.001224067062139511,0.0006786948069930077,916,0.5491665601730347,403.1445007324219,468.0,0.0,1763260239.8580062,-0.01691943220794201,181.3862361907959,0.0002565284084994346,
0.045415282249450684,73216,,-0.012444641441106796,0.004037271253764629,922,0.5276623368263245,0.006381670478731394,468.0,0.001953125,1763260241.2232304,0.020298372954130173,182.751460313797,0.000256144383456558,
,74072,500.0,,,930,,,,,1763260242.9308298,,184.459059715271,,500.0
-0.14729070663452148,74880,,-0.005472093820571899,0.0005821743980050087,938,0.5549705028533936,0.00037365336902439594,467.0,0.0,1763260244.821158,0.005254547111690044,186.34938788414001,0.0002551459183450788,
0.00020545721054077148,75136,,0.0001780390739440918,7.251463830471039e-05,941,0.5069884657859802,435.7633361816406,467.0,0.0,1763260245.384416,0.002535047009587288,186.91264605522156,0.0002549923083279282,
-0.09910082817077637,75264,,9.891390800476074e-05,0.0005152756348252296,942,0.46844959259033203,0.00605046795681119,467.0,0.0,1763260245.6365728,-0.008686806075274944,187.1648027896881,0.00025491550331935287,
0.30956244468688965,75904,,0.004295773804187775,0.000643603503704071,948,0.49748513102531433,0.0003706840507220477,467.0,0.0,1763260247.0011964,0.0007232353091239929,188.52942633628845,0.00025453147827647626,
,78572,500.0,,,974,,,,,1763260252.6424859,,194.1707158088684,,500.0
-0.00012683868408203125,79104,,0.003152906894683838,0.0003425097092986107,980,0.4769851565361023,321.469970703125,467.0,0.0,1763260254.038556,-0.004832747392356396,195.5667860507965,0.00025261135306209326,
0.0003501772880554199,79616,,0.0009856484830379486,0.00029506906867027283,985,0.47672462463378906,711.0626220703125,467.0,0.0,1763260255.153889,0.005180148407816887,196.68211889266968,0.000252304133027792,
7.325410842895508e-05,80640,,-0.003855496644973755,0.0008952915668487549,995,0.5566335916519165,497.1279296875,467.0,0.0,1763260257.3681846,0.005953015759587288,198.89641451835632,0.00025168972206301987,
-0.32588720321655273,80896,,-0.04325628653168678,0.005179424770176411,997,0.4950917363166809,0.000460677343653515,467.0,0.01171875,1763260257.8865554,-0.00869723316282034,199.41478538513184,0.00025153611204586923,
-0.00014734268188476562,82688,,-0.013318372890353203,0.0006689894944429398,1015,0.48206251859664917,402.0470275878906,469.0,0.0,1763260260.8611255,0.0007121153175830841,202.38935542106628,0.00025046084192581475,
-0.15027451515197754,83328,,0.011397352442145348,0.0015085125342011452,1020,0.5587689280509949,0.0004831948026549071,471.0,0.0,1763260261.5856507,0.01902943104505539,203.11388063430786,0.00025007681688293815,
0.10300546884536743,84352,,-0.018447961658239365,0.0020062969997525215,1031,0.4949182868003845,0.004944346845149994,473.0,0.0,1763260262.969815,0.005862331949174404,204.49804496765137,0.0002494623768143356,
2.1278858184814453e-05,86272,,0.0011174269020557404,0.0004639672115445137,1050,0.4166271686553955,313.9779357910156,474.0,0.0,1763260266.7819114,0.004956620745360851,208.31014132499695,0.0002483103016857058,
-0.22957587242126465,86656,,-0.00023841112852096558,0.002272197976708412,1053,0.4112336039543152,0.00021893945813644677,474.0,0.0,1763260267.4889505,0.022936172783374786,209.01718044281006,0.0002480798866599798,
-0.12002241611480713,87168,,-0.00320707680657506,0.0003895806148648262,1058,0.5170522928237915,0.00012967348448000848,474.0,0.00390625,1763260268.4670243,0.005230124108493328,209.99525427818298,0.00024777266662567854,
,89713,500.0,,,1083,,,,,1763260272.3997924,,213.92802238464355,,500.0
-0.5033557415008545,90496,,0.008467376232147217,0.002684163860976696,1091,0.4618755280971527,0.00043767737224698067,480.0,0.00390625,1763260273.3272207,-0.014780155383050442,214.855450630188,0.0002457757364027202,
-0.432517409324646,92032,,-0.0015879124402999878,0.0014022262766957283,1106,0.541351854801178,0.0011627610074356198,482.0,0.0,1763260275.7419612,0.007058045826852322,217.27019119262695,0.00024485407629981637,
,93213,500.0,,,1118,,,,,1763260278.1050265,,219.6332564353943,,500.0
-0.23240149021148682,93952,,0.0012269504368305206,4.068482667207718e-05,1125,0.46920669078826904,0.005909365601837635,482.0,0.0,1763260279.5511131,-3.315601497888565e-05,221.07934308052063,0.00024370200117118657,
-0.00014674663543701172,94720,,0.0031968578696250916,0.0008558034896850586,1133,0.5244070887565613,181.41561889648438,481.0,0.0,1763260281.449131,0.0003908034414052963,222.9773609638214,0.00024324117111973464,
-0.15312182903289795,96000,,0.001476731151342392,0.0013331444934010506,1145,0.49449631571769714,0.0005925617297179997,482.0,0.0,1763260283.8348768,0.0014595435932278633,225.3631067276001,0.00024247312103398144,
-0.06037414073944092,97920,,-0.004069585353136063,0.0005011642351746559,1164,0.43972423672676086,0.00432787649333477,486.0,0.0,1763260286.056124,-0.011553366668522358,227.5843539237976,0.00024132104590535164,
-0.04086005687713623,98048,,0.0029660016298294067,0.0005674697458744049,1165,0.4624709188938141,0.00042945906170643866,486.0,0.0,1763260286.189965,-0.004348857328295708,227.71819496154785,0.00024124424089677632,
,98713,500.0,,,1172,,,,,1763260287.0065408,,228.5347707271576,,500.0
0.09505069255828857,99712,,-0.0447719432413578,0.006950137205421925,1181,0.4746560752391815,0.00029967029695399106,490.0,0.046875,1763260288.1163414,0.0023951735347509384,229.6445713043213,0.00024024577578529716,
,100213,500.0,,,1186,,,,,1763260288.614954,,230.1431839466095,,500.0
-5.638599395751953e-05,101248,,2.1189451217651367e-05,0.0002818852663040161,1197,0.4137152433395386,464.4826965332031,493.0,0.0,1763260289.9041193,-0.007525341585278511,231.4323492050171,0.0002393241156823933,
0.05280846357345581,102912,,-0.002459973096847534,0.0005023200064897537,1213,0.5549792051315308,0.006998672150075436,494.0,0.0,1763260293.0566018,-0.009301446378231049,234.58483171463013,0.00023832565057091415,
-0.10835552215576172,103168,,-0.006422039121389389,0.002301495522260666,1215,0.5392712950706482,0.00029779347823932767,494.0,0.00390625,1763260293.5534601,-0.0059507861733436584,235.0816900730133,0.0002381720405537635,
,104213,500.0,,,1226,,,,,1763260295.573028,,237.1012580394745,,500.0
-0.019925475120544434,104704,,-0.012488536536693573,0.001564573496580124,1230,0.5008188486099243,0.00022043928038328886,494.0,0.005859375,1763260296.479092,-0.011826438829302788,238.0073218345642,0.00023725038045085967,
-0.17157506942749023,105088,,-0.012876316905021667,0.0008149426430463791,1234,0.4508098363876343,0.0006968386005610228,494.0,0.00390625,1763260297.2320127,-0.0055108461529016495,238.76024270057678,0.0002370199654251337,
,106213,500.0,,,1245,,,,,1763260299.278928,,240.80715799331665,,500.0
0.13657110929489136,107136,,0.0058088526129722595,0.0002828221768140793,1254,0.5885164141654968,0.0003172841970808804,495.0,0.0,1763260301.2093644,-0.0018534697592258453,242.7375943660736,0.00023579108528792858,
-2.8967857360839844e-05,108800,,-0.0016167759895324707,0.002291690558195114,1271,0.570111095905304,458.01312255859375,497.0,0.0,1763260303.6358416,0.004607383161783218,245.164071559906,0.00023479262017644942,
,111713,500.0,,,1299,,,,,1763260307.1411734,,248.66940331459045,,500.0
,115306,500.0,,,1339,,,,,1763260311.553176,,253.08140587806702,,500.0
-0.0003629922866821289,115328,,-0.0003315359354019165,8.46758484840393e-06,1340,0.5300737619400024,183.02951049804688,508.0,0.0,1763260311.6873574,-1.3835728168487549e-05,253.21558737754822,0.00023087557929102331,
,116306,500.0,,,1349,,,,,1763260312.7608037,,254.28903365135193,,500.0
-0.03848433494567871,117760,,-0.006944835186004639,0.0005725072696805,1363,0.5266942381858826,0.0005121476715430617,512.0,0.0,1763260314.4074554,-0.0028020767495036125,255.93568539619446,0.00022941628412809223,
-0.00023567676544189453,117888,,0.0013174936175346375,0.00014774128794670105,1365,0.5038925409317017,345.93988037109375,513.0,0.0,1763260314.5704544,0.0026084426790475845,256.0986843109131,0.0002293394791195169,
2.09808349609375e-05,118400,,-0.006258007138967514,0.0011282730847597122,1370,0.5122206211090088,372.4558410644531,514.0,0.0,1763260315.087832,0.013597892597317696,256.61606192588806,0.00022903225908521563,
-0.00016641616821289062,119424,,-0.0040238723158836365,0.0006792712956666946,1380,0.48437023162841797,251.48220825195312,516.0,0.0,1763260316.1935914,0.009137069806456566,257.721821308136,0.00022841781901661307,
-0.13793349266052246,119552,,-0.0024863164871931076,0.002463197335600853,1381,0.4865577816963196,0.005560661666095257,516.0,0.0,1763260316.315911,0.00124325230717659,257.8441410064697,0.00022834101400803775,
,120306,500.0,,,1388,,,,,1763260317.4475334,,258.97576332092285,,500.0
-0.07476305961608887,120960,,-0.005420401692390442,0.0009828144684433937,1395,0.5040726661682129,0.006635465659201145,517.0,0.0,1763260318.7388127,-0.0031739892438054085,260.26704263687134,0.00022749615891370922,
4.4345855712890625e-05,121344,,0.014938484877347946,0.0008323574438691139,1399,0.5195196866989136,305.55047607421875,517.0,0.0,1763260319.3953445,0.005292610265314579,260.92357444763184,0.00022726574388798326,
-0.06613385677337646,121984,,-0.008918342180550098,0.0005699712783098221,1405,0.508851945400238,0.006997741758823395,517.0,0.0,1763260320.5070417,0.004926960915327072,262.0352716445923,0.00022688171884510666,
-0.05058562755584717,124800,,0.0003306642174720764,4.7550536692142487e-05,1432,0.4825713038444519,0.0001225501619046554,518.0,0.0,1763260325.585329,0.00010103266686201096,267.11355900764465,0.00022519200865644962,
,124806,500.0,,,1433,,,,,1763260325.6355026,,267.1637325286865,,500.0
-0.047678470611572266,127104,,-8.155032992362976e-05,2.6152469217777252e-05,1455,0.4554397165775299,0.0003117476881016046,520.0,0.0,1763260328.8022008,-0.00011080782860517502,270.3304307460785,0.00022380951850209385,
0.07264679670333862,127232,,-0.03314542770385742,0.0020400509238243103,1456,0.36766237020492554,0.0002805461408570409,520.0,0.0,1763260329.0387099,-0.010794322937726974,270.56693983078003,0.00022373271349351853,
,127306,500.0,,,1457,,,,,1763260329.0702922,,270.5985221862793,,500.0
-0.21713805198669434,133120,,0.003514915704727173,0.003236217424273491,1514,0.4606499969959259,0.0006064724293537438,527.0,0.009765625,1763260336.9367554,-0.011542676016688347,278.464985370636,0.00022019969765096903,
,133806,500.0,,,1521,,,,,1763260337.6524544,,279.1806843280792,,500.0
0.1389903426170349,134272,,-0.011329513043165207,0.013315977528691292,1525,0.46936556696891785,0.00024408314493484795,530.0,0.033203125,1763260338.1408525,0.042326346039772034,279.669082403183,0.00021950845257379115,
6.270408630371094e-05,134400,,-0.011921241879463196,0.0014223335310816765,1527,0.5158571600914001,304.37554931640625,530.0,0.0,1763260338.2911646,0.008722464554011822,279.81939458847046,0.00021943164756521583,
0.09916627407073975,134656,,0.002031683921813965,0.0031662164255976677,1529,0.5366730093955994,0.0003382275754120201,530.0,0.0,1763260338.5668733,-0.0200309157371521,280.095103263855,0.00021927803754806519,
-0.027997255325317383,135168,,-0.007899440824985504,0.0005772886797785759,1534,0.508012056350708,0.00024474321980960667,531.0,0.0,1763260339.1851676,-0.0046379705891013145,280.71339750289917,0.0002189708175137639,
,135306,500.0,,,1536,,,,,1763260339.4692562,,280.99748611450195,,500.0
0.04764610528945923,136064,,-0.02173803001642227,0.002292782999575138,1543,0.48491084575653076,0.000606674060691148,531.0,0.00390625,1763260340.8408704,0.0077580539509654045,282.36910033226013,0.00021843318245373666,
,136306,500.0,,,1545,,,,,1763260341.095775,,282.62400484085083,,500.0
1.1324882507324219e-05,136320,,-0.0007581599056720734,1.8124468624591827e-05,1546,0.433611124753952,39.29378890991211,531.0,0.0,1763260341.2986672,0.001003769226372242,282.8268971443176,0.00021827957243658602,
-0.07296061515808105,137600,,-0.012117691338062286,0.0019338130950927734,1558,0.5649265646934509,0.00037758168764412403,531.0,0.0,1763260343.4551885,0.010175017639994621,284.98341846466064,0.00021751152235083282,
0.08197975158691406,137728,,0.006377972662448883,0.0009067719802260399,1559,0.5117364525794983,0.00018218169861938804,532.0,0.0,1763260343.664169,-0.007456083782017231,285.1923990249634,0.0002174347173422575,
-0.12910020351409912,138112,,-0.015118196606636047,0.005659141577780247,1563,0.4663695991039276,0.00026240726583637297,532.0,0.009765625,1763260344.3716614,0.013850951567292213,285.89989137649536,0.00021720430231653154,
-0.0001074075698852539,138368,,0.005986001342535019,0.0016272347420454025,1566,0.5143203139305115,163.8971405029297,532.0,0.0,1763260344.8456008,0.0020872410386800766,286.3738307952881,0.0002170506922993809,
-0.07505631446838379,140672,,-0.00543367862701416,0.0011435337364673615,1588,0.47713571786880493,0.00024755712365731597,533.0,0.0,1763260348.252261,-0.003232227638363838,289.78049087524414,0.00021566820214502513,
-0.09196233749389648,140800,,0.007050611078739166,0.0008823489770293236,1589,0.5464494228363037,0.00013244162255432457,534.0,0.00390625,1763260348.3976421,0.0014603761956095695,289.92587208747864,0.00021559139713644981,
0.2829354405403137,141568,,-0.029980771243572235,0.0033542877063155174,1597,0.5967720746994019,0.00017481525719631463,535.0,0.0,1763260349.291939,-0.003079855814576149,290.8201689720154,0.0002151305670849979,
-0.0697166919708252,142592,,-0.0076384879648685455,0.0016072774305939674,1607,0.5303776860237122,0.0006236113840714097,536.0,0.0078125,1763260350.4867609,-0.00026366766542196274,292.0149908065796,0.00021451612701639533,
,142806,500.0,,,1609,,,,,1763260350.6356688,,292.16389870643616,,500.0
0.0001074671745300293,142848,,0.008015558123588562,0.0012076972052454948,1610,0.5389116406440735,399.75848388671875,537.0,0.0,1763260350.7573519,0.012973190285265446,292.2855818271637,0.0002143625169992447,
-0.1789153814315796,143104,,-0.029477551579475403,0.0027483031153678894,1612,0.5373760461807251,0.0006739372620359063,537.0,0.001953125,1763260351.026752,-0.001244785264134407,292.5549819469452,0.00021420890698209405,
-0.0024743080139160156,144512,,-0.029422577470541,0.0025213537737727165,1626,0.5481085777282715,0.00935929175466299,537.0,0.001953125,1763260353.6560621,-0.01985669508576393,295.1842920780182,0.00021336405188776553,
-0.124015212059021,145792,,-0.017279114574193954,0.0017220200970768929,1638,0.42119303345680237,0.00026761641493067145,537.0,0.001953125,1763260355.8889341,-0.014553100802004337,297.41716408729553,0.00021259600180201232,
-0.10869240760803223,150784,,-0.00574377179145813,0.004302855581045151,1687,0.5050387382507324,0.00025458549498580396,544.0,0.0,1763260361.625711,0.011737309396266937,303.1539409160614,0.00020960062101949006,
,155306,500.0,,,1732,,,,,1763260367.3494608,,308.87769079208374,,500.0
0.022945046424865723,156672,,-0.014257088303565979,0.002647147513926029,1745,0.5113494992256165,0.00024204017245210707,550.0,0.001953125,1763260369.3265603,-0.013055327348411083,310.8547902107239,0.00020606759062502533,
0.05130511522293091,157440,,-0.007968436926603317,0.00040626339614391327,1753,0.4916805624961853,0.004361342638731003,551.0,0.0,1763260370.1303632,-0.00024117715656757355,311.6585931777954,0.0002056067605735734,
0.056949496269226074,157568,,-0.016879916191101074,0.0024534277617931366,1754,0.5371374487876892,0.0002348539710510522,552.0,0.001953125,1763260370.2541432,1.7315149307250977e-05,311.78237318992615,0.0002055299555649981,
-0.01117408275604248,158592,,-0.016986612230539322,0.0038586948066949844,1765,0.5378665924072266,0.0028195378836244345,552.0,0.009765625,1763260371.605716,0.03086940012872219,313.13394594192505,0.00020491551549639553,
,158851,500.0,,,1768,,,,,1763260372.1391838,,313.66741371154785,,500.0
-0.3031958341598511,159744,,-0.001461811363697052,0.0006320923566818237,1777,0.5374650955200195,0.0005248113302513957,552.0,0.0,1763260373.8570366,0.0023336168378591537,315.3852665424347,0.00020422427041921765,
