_runtime,losses/entropy,losses/policy_loss,losses/value_loss,charts/episodic_length,charts/SPS,charts/learning_rate,_step,_timestamp,losses/old_approx_kl,losses/explained_variance,global_step,losses/clipfrac,charts/episodic_return,losses/approx_kl
88.06180357933044,,,,272.0,,,441,1763260146.4982495,,,30492,,272.0,
89.63141512870789,0.528419017791748,0.008266691118478775,116.11485290527344,,494.0,0.00028133639716543257,450,1763260148.067861,-0.006219676695764065,0.11221593618392944,31232,0.0,,0.0004957420751452446
93.44236445426941,0.5842975378036499,0.00760481134057045,21.32988166809082,,495.0,0.00028018432203680277,471,1763260151.8788104,0.009233123622834682,0.600405216217041,33152,0.0,,0.0025245947763323784
95.24583005905151,,,,379.0,,,481,1763260153.682276,,,34135,,379.0,
96.97351408004761,0.5216349363327026,-0.01599656417965889,11.957710266113281,,496.0,0.0002791090519167483,490,1763260155.40996,-0.0032628634944558144,0.5511482357978821,34944,0.0,,0.0004611080512404442
99.28678965568542,0.5523092150688171,-0.0026106983423233032,10.583354949951172,,496.0,0.0002784178068395704,504,1763260157.7232356,-0.002058626152575016,0.03802913427352905,36096,0.0,,0.0002469336614012718
101.43522310256958,0.5929888486862183,0.003053516149520874,9.366424560546875,,497.0,0.0002777265617623925,515,1763260159.871669,-0.0029828939586877823,0.16922175884246826,37248,0.0,,0.00014479458332061768
104.15531158447266,0.5346146821975708,0.002456948161125183,7.753567218780518,,498.0,0.000276881706668064,530,1763260162.5917575,0.0025942595675587654,-0.03268587589263916,38656,0.0,,0.0002744821831583977
105.61225008964539,0.5044630765914917,-0.0028167441487312317,7.631458759307861,,498.0,0.0002764208766166121,539,1763260164.048696,-0.000827619805932045,0.20010459423065186,39424,0.0,,0.00034091435372829437
107.11150979995728,0.5285022258758545,0.001523435115814209,5.9072442054748535,,498.0,0.0002759600756689906,547,1763260165.5479558,0.0011556213721632957,0.1923390030860901,40192,0.0,,0.0003337925300002098
108.39077520370483,,,,500.0,,,555,1763260166.8272212,,,40929,,500.0,
109.36305642127991,0.5335267186164856,0.0032791364938020706,5.351686477661133,,499.0,0.00027526883059181273,559,1763260167.7995024,0.0016294857487082481,-0.004448294639587402,41344,0.0,,0.00010677520185709
110.91837644577026,,,,446.0,,,568,1763260169.3548224,,,42145,,446.0,
115.73933386802673,0.5593954920768738,-0.0033142119646072388,31.531841278076172,,497.0,0.00027342551038600504,595,1763260174.1757798,0.0003148391842842102,0.6888266801834106,44416,0.0,,0.00031065382063388824
118.8340175151825,0.4966498911380768,-0.01669946312904358,93.4729232788086,,497.0,0.0002725038502831012,612,1763260177.2704635,0.005121566355228424,0.7041816711425781,45952,0.0,,0.0018351338803768158
119.12081503868103,,,,257.0,,,614,1763260177.557261,,,46161,,257.0,
122.16255187988281,,,,130.0,,,630,1763260180.5989978,,,47618,,130.0,
123.06274962425232,,,,158.0,,,636,1763260181.4991956,,,48008,,158.0,
123.8011474609375,0.5897504091262817,0.009570587426424026,43.311546325683594,,497.0,0.0002710445551201701,640,1763260182.2375934,-0.005368019454181194,0.8319569230079651,48384,0.0,,0.0004810681566596031
125.45367527008057,0.5879283547401428,0.00652165524661541,58.361785888671875,,496.0,0.0002705837250687182,650,1763260183.8901212,0.032695867121219635,0.062143027782440186,49152,0.025390625,,0.013915331102907658
128.01277089118958,0.5540511608123779,-0.001230146735906601,22.737995147705078,,496.0,0.000269815674982965,664,1763260186.4492168,0.005374415777623653,-0.1877608299255371,50432,0.0,,0.00038397032767534256
131.85325717926025,0.5717413425445557,0.001389428973197937,4.271243095397949,,497.0,0.0002686635998543352,684,1763260190.2897031,-0.0003803791478276253,-1.6156268119812012,52352,0.0,,1.166854053735733e-05
132.8749852180481,0.5530449748039246,-0.004837210290133953,3.7669880390167236,,497.0,0.0002683563798200339,689,1763260191.3114312,0.007144702598452568,-0.9839061498641968,52864,0.0,,0.0001944173127412796
134.48878121376038,0.6327886581420898,-0.0016758963465690613,0.9604354500770569,,496.0,0.000267895549768582,698,1763260192.9252272,0.00088447704911232,0.9640353918075562,53632,0.0,,1.735985279083252e-05
135.07932424545288,0.5974329113960266,-0.0034521794877946377,3.8819494247436523,,496.0,0.00026774193975143135,702,1763260193.5157702,-0.008845441974699497,-0.041020750999450684,53888,0.0,,0.0008864710107445717
135.75542664527893,,,,209.0,,,707,1763260194.1918726,,,54270,,209.0,
139.60059118270874,0.6201996207237244,-0.0017212070524692535,226.28546142578125,,494.0,0.0002665130596142262,729,1763260198.0370371,0.0016124909743666649,0.0007738471031188965,55936,0.0,,3.905314952135086e-05
144.60177659988403,0.5129375457763672,-0.0048118457198143005,172.826416015625,,494.0,0.00026505376445129514,757,1763260203.0382226,0.0034051528200507164,0.010412812232971191,58368,0.0,,0.00011692102998495102
145.6479434967041,0.5683309435844421,0.005821928381919861,1.4347800016403198,,494.0,0.00026474654441699386,762,1763260204.0843894,0.002359975129365921,-0.6489342451095581,58880,0.0,,0.0006621330976486206
146.46020436286926,0.49925264716148376,0.0005386881530284882,372.8589172363281,,494.0,0.0002645161293912679,767,1763260204.8966503,-0.0016142353415489197,0.10909056663513184,59264,0.0,,0.00012467801570892334
148.0128288269043,0.5608142018318176,-0.006624191999435425,0.582561731338501,,494.0,0.000264055299339816,775,1763260206.4492748,0.004646610468626022,0.7727738618850708,60032,0.0,,0.00035930611193180084
150.31242561340332,,,,500.0,,,788,1763260208.7488716,,,61197,,500.0,
150.5497281551361,0.5288916826248169,-0.004926957190036774,345.7331237792969,,494.0,0.00026328724925406277,789,1763260208.986174,0.004722279496490955,0.0047830939292907715,61312,0.0,,0.0002643214538693428
151.90427136421204,0.5406049489974976,-0.005746660754084587,356.5652160644531,,494.0,0.00026290322421118617,797,1763260210.3407173,0.00080119539052248,0.006919205188751221,61952,0.0,,5.2119605243206024e-05
153.69134068489075,,,,500.0,,,806,1763260212.1277866,,,62905,,500.0,
155.6547336578369,0.5582261085510254,-0.0015519224107265472,0.13202044367790222,,494.0,0.00026175114908255637,815,1763260214.0911796,0.001991475000977516,-0.8232139348983765,63872,0.0,,0.0009711980819702148
164.84976649284363,,,,500.0,,,863,1763260223.2862124,,,68697,,500.0,
166.7884440422058,0.4633539021015167,-0.008077804930508137,0.00028620316879823804,,496.0,0.00025829492369666696,872,1763260225.22489,-0.059685397893190384,-0.04042696952819824,69632,0.0546875,,0.013788015581667423
167.54297494888306,0.5338435173034668,0.0032895710319280624,0.0004099470388609916,,496.0,0.000258064508670941,876,1763260225.979421,0.0009528910741209984,-0.16901814937591553,70016,0.001953125,,0.0019676322117447853
175.56060671806335,0.5306768417358398,0.004176456481218338,0.00040291401091963053,,497.0,0.00025560674839653075,916,1763260233.9970527,-0.011259250342845917,-0.47216033935546875,74112,0.001953125,,0.0013288967311382294
176.58780002593994,,,,500.0,,,922,1763260235.024246,,,74697,,500.0,
178.27364110946655,0.5014960765838623,-0.0027854889631271362,0.000792651204392314,,497.0,0.0002547618933022022,930,1763260236.710087,-0.007992450147867203,-0.49906420707702637,75520,0.0,,0.0005372483283281326
179.822815656662,0.5208790302276611,-0.004660520702600479,558.703369140625,,497.0,0.0002543010632507503,938,1763260238.2592616,-0.009533298201858997,5.936622619628906e-05,76288,0.0,,0.0004191948100924492
180.5369303226471,0.49504324793815613,-0.004231803119182587,0.00014213350368663669,,497.0,0.00025407064822502434,941,1763260238.9733763,-0.004876649007201195,-0.753169059753418,76672,0.0,,0.0010255761444568634
180.58983635902405,,,,500.0,,,942,1763260239.0262823,,,76697,,500.0,
181.79149174690247,0.41752341389656067,0.0022260919213294983,312.08697509765625,,497.0,0.00025368662318214774,948,1763260240.2279377,-0.006505357101559639,-0.0002741813659667969,77312,0.0,,0.001328328624367714
186.97260975837708,0.5414801836013794,-0.0030722692608833313,0.0007191352196969092,,498.0,0.0002520737471058965,974,1763260245.4090557,-0.0009809043258428574,-0.03688061237335205,80000,0.0,,0.00033731386065483093
188.15807223320007,0.4994661211967468,-0.0015734396874904633,0.00025712279602885246,,498.0,0.00025168972206301987,980,1763260246.5945182,0.005584876984357834,-0.4032491445541382,80640,0.0,,0.001393621787428856
189.16317510604858,0.5337309837341309,-0.0005759857594966888,0.00016943014634307474,,498.0,0.0002513825020287186,985,1763260247.599621,-0.0009348206222057343,-0.42756378650665283,81152,0.0,,0.0015563815832138062
191.19935488700867,0.45095911622047424,-0.007064959034323692,0.00020791104179807007,,499.0,0.00025076806196011603,995,1763260249.6358008,0.002557528205215931,-0.360912561416626,82176,0.0,,0.00038631167262792587
191.5010645389557,0.499802827835083,-0.0006283391267061234,553.4474487304688,,498.0,0.0002506912569515407,997,1763260249.9375105,-0.0028818948194384575,-0.0001882314682006836,82304,0.0,,8.833687752485275e-05
195.08929419517517,,,,500.0,,,1015,1763260253.5257401,,,84197,,500.0,
196.08687257766724,,,,500.0,,,1020,1763260254.5233185,,,84697,,500.0,
198.33403515815735,0.41185539960861206,0.00496259331703186,215.88421630859375,,499.0,0.00024861752172000706,1031,1763260256.770481,-0.0022529438138008118,0.00024187564849853516,85760,0.0,,0.00012280046939849854
201.73607730865479,,,,500.0,,,1050,1763260260.1725233,,,87697,,500.0,
202.13785123825073,0.5435240864753723,-0.0036655813455581665,0.0005455972859635949,,501.0,0.0002472350315656513,1053,1763260260.5742972,0.0049990275874733925,-0.2966679334640503,88064,0.0,,0.0006193546578288078
202.70576286315918,0.5844740867614746,-0.003268800675868988,0.00023784246877767146,,502.0,0.00024692781153135,1058,1763260261.1422088,0.0075797224417328835,0.2616002559661865,88576,0.0,,0.0012761028483510017
206.19567799568176,0.4570816159248352,-0.042874131351709366,0.0007344416226260364,,506.0,0.00024546851636841893,1082,1763260264.632124,0.011281432583928108,0.08330535888671875,91008,0.03515625,,0.009501324966549873
206.40502858161926,0.4776510000228882,-0.009932730346918106,0.00025835674023255706,,506.0,0.0002453917113598436,1083,1763260264.8414745,0.015259694308042526,-0.002831697463989258,91136,0.005859375,,0.002216516062617302
207.75706720352173,0.4929591417312622,-0.034644320607185364,0.006534052547067404,,507.0,0.0002449308813083917,1091,1763260266.1935132,0.023059457540512085,0.00433194637298584,91904,0.005859375,,0.004530382342636585
210.4365701675415,0.4965333342552185,-0.024701453745365143,0.006305141374468803,,508.0,0.00024400922120548785,1106,1763260268.873016,0.0060353633016347885,0.054069459438323975,93440,0.00390625,,0.0019026510417461395
212.44763612747192,,,,500.0,,,1118,1763260270.884082,,,94697,,500.0,
213.37165689468384,0.5173724293708801,-0.0026229433715343475,0.0064962576143443584,,510.0,0.00024285714607685804,1125,1763260271.8081028,0.00023264437913894653,-0.13883233070373535,95360,0.0078125,,0.0007713828235864639
214.21411299705505,,,,500.0,,,1133,1763260272.650559,,,96197,,500.0,
215.5801076889038,0.4696025252342224,-0.012165732681751251,0.006377596408128738,,515.0,0.00024162826593965292,1145,1763260274.0165536,0.003192989155650139,-0.1824181079864502,97408,0.0,,0.0013953614979982376
219.02508020401,0.5013086795806885,-0.00525970384478569,0.007885461673140526,,516.0,0.00024047619081102312,1164,1763260277.4615262,0.004623882472515106,0.005644440650939941,99328,0.0,,0.0004412885755300522
219.24274277687073,0.5325345993041992,-0.018360449001193047,0.0009179782937280834,,516.0,0.0002403993858024478,1165,1763260277.6791887,0.011358445510268211,0.19235575199127197,99456,0.0,,0.0022599995136260986
220.394953250885,,,,500.0,,,1172,1763260278.8313992,,,100197,,500.0,
222.11647272109985,0.5732936859130859,0.0019341371953487396,0.00022017092851456255,,517.0,0.00023940092069096863,1181,1763260280.5529187,-0.0008126422762870789,-0.0456390380859375,101120,0.0,,2.979673445224762e-05
223.6219310760498,0.5621195435523987,-0.00965428352355957,0.00031456162105314434,,515.0,0.00023909370065666735,1186,1763260282.058377,0.0012661106884479523,-0.12339913845062256,101632,0.0,,0.0002537928521633148
225.2726652622223,,,,500.0,,,1197,1763260283.7091112,,,102697,,500.0,
227.1337697505951,0.5207974910736084,0.0012787282466888428,232.4253387451172,,520.0,0.00023748079547658563,1213,1763260285.5702157,0.002060520462691784,-8.940696716308594e-05,104320,0.0,,0.00024079624563455582
227.42755150794983,0.49897894263267517,-0.00469270721077919,0.00031296053202822804,,520.0,0.00023732718545943499,1215,1763260285.8639975,0.010753358714282513,-0.19276058673858643,104576,0.0078125,,0.003235948272049427
228.6521635055542,,,,500.0,,,1226,1763260287.0886095,,,105697,,500.0,
229.1731414794922,0.5138078927993774,-0.012473095208406448,0.00017640466103330255,,523.0,0.00023640552535653114,1230,1763260287.6095874,0.005529094487428665,0.07682746648788452,106112,0.0,,0.0011547133326530457
229.6203212738037,0.5750998854637146,0.0009926259517669678,0.0005982132279314101,,524.0,0.00023617511033080518,1234,1763260288.0567672,-0.0004732813686132431,-0.08961009979248047,106496,0.0,,0.00029129907488822937
230.89815163612366,0.436367928981781,-0.015175163745880127,0.00022800937585998327,,526.0,0.0002354838652536273,1245,1763260289.3345976,-0.008288262411952019,0.2240479588508606,107648,0.044921875,,0.007668633013963699
231.98685717582703,0.5853898525238037,0.00024197250604629517,0.00076249148696661,,528.0,0.00023494623019360006,1254,1763260290.4233031,-0.0006924020126461983,-1.2765462398529053,108544,0.0,,0.0002904040738940239
235.1687045097351,0.4444543719291687,-0.004144713282585144,147.66976928710938,,528.0,0.00023394777963403612,1271,1763260293.6051505,0.02256026491522789,-0.00018930435180664062,110208,0.0,,0.0015783905982971191
240.30468654632568,0.506282389163971,-0.0018218215554952621,0.0001344557385891676,,529.0,0.00023218126443680376,1299,1763260298.7411325,-0.000468703918159008,-0.08401679992675781,113152,0.0,,0.000699254684150219
246.20470333099365,,,,500.0,,,1339,1763260304.6411493,,,117197,,500.0,
246.34641456604004,0.4478060305118561,-0.001438995823264122,419.3921813964844,,533.0,0.0002297235041623935,1340,1763260304.7828605,0.00068699661642313,-0.00016677379608154297,117248,0.0,,0.000584983266890049
247.42523980140686,,,,500.0,,,1349,1763260305.8616858,,,118197,,500.0,
249.17210054397583,0.5525363087654114,-0.004880212247371674,0.000293643242912367,,537.0,0.00022826420899946243,1363,1763260307.6085465,-0.005768529139459133,-0.6044232845306396,119680,0.0078125,,0.002853154204785824
249.3292441368103,0.5208299160003662,0.009958989918231964,189.8680419921875,,537.0,0.0002281874039908871,1365,1763260307.76569,-0.005367189645767212,-0.00015652179718017578,119808,0.0,,0.0006837919354438782
249.90831565856934,0.4985571503639221,-0.001179160550236702,121.12799072265625,,538.0,0.00022788018395658582,1370,1763260308.3447616,0.0153768640011549,-6.270408630371094e-05,120320,0.005859375,,0.0006985682994127274
251.09378290176392,0.5360969305038452,-0.0098411925137043,0.0054964590817689896,,540.0,0.00022726574388798326,1380,1763260309.5302289,0.0051007745787501335,0.012115061283111572,121344,0.0,,0.0003176489844918251
251.22134852409363,0.5333210229873657,-0.011002793908119202,0.00035609991755336523,,540.0,0.00022718893887940794,1381,1763260309.6577945,0.002106107771396637,0.07243180274963379,121472,0.0,,0.00018128566443920135
252.0063259601593,,,,500.0,,,1388,1763260310.442772,,,122197,,500.0,
252.89660239219666,0.5349981188774109,-0.012509047985076904,0.005079231224954128,,542.0,0.00022634408378507942,1395,1763260311.3330483,-0.006823042407631874,-0.06944119930267334,122880,0.0,,0.00045922212302684784
253.32888507843018,0.5526391863822937,-0.0018331855535507202,516.5086669921875,,543.0,0.00022611366875935346,1399,1763260311.765331,0.007223374210298061,6.669759750366211e-05,123264,0.0,,0.0006532622501254082
253.97695422172546,0.5274398326873779,0.007213864475488663,0.006751569919288158,,544.0,0.00022572964371647686,1405,1763260312.4134002,-0.0021827351301908493,0.06143081188201904,123904,0.00390625,,0.0010820403695106506
256.91635942459106,,,,500.0,,,1432,1763260315.3528054,,,126697,,500.0,
257.00767755508423,0.5584512948989868,0.00041050463914871216,382.655517578125,,549.0,0.0002240399335278198,1433,1763260315.4441235,-0.007279150187969208,0.000118255615234375,126720,0.0,,0.0007805824279785156
260.5113959312439,0.504768431186676,-0.0029636267572641373,0.0004603660781867802,,551.0,0.00022265744337346405,1455,1763260318.947842,-0.0062734270468354225,-0.08989429473876953,129024,0.0,,0.0007272334769368172
260.72623443603516,0.567936360836029,-0.010511346161365509,0.00028809189097955823,,551.0,0.00022258063836488873,1456,1763260319.1626804,0.025630276650190353,-0.09413576126098633,129152,0.001953125,,0.004281843081116676
260.7625575065613,,,,500.0,,,1457,1763260319.1990035,,,129197,,500.0,
270.811226606369,0.5580039024353027,-0.00884513184428215,0.00024905387545004487,,552.0,0.00021904762252233922,1514,1763260329.2476726,-0.008525636978447437,-0.24636971950531006,135040,0.0,,0.0006531784310936928
272.0085277557373,,,,500.0,,,1521,1763260330.4449737,,,135697,,500.0,
272.85324144363403,0.515811562538147,-0.012431804090738297,0.00021423397993203253,,552.0,0.00021835637744516134,1525,1763260331.2896874,0.009183262474834919,-1.3652968406677246,136192,0.0,,0.001211634837090969
273.1047914028168,0.5710080862045288,-0.0006097406148910522,287.2972717285156,,552.0,0.00021827957243658602,1527,1763260331.5412374,0.004298835061490536,1.043081283569336e-05,136320,0.0,,0.0005019484087824821
273.5339689254761,0.4558437168598175,0.009619166143238544,0.00039849570021033287,,552.0,0.00021812596241943538,1529,1763260331.9704149,0.0038677919656038284,-1.0132043361663818,136576,0.0,,0.0005170535296201706
274.2834062576294,0.46549853682518005,-0.015041264705359936,0.00013177082291804254,,553.0,0.0002178187423851341,1534,1763260332.7198522,-0.008866890333592892,-0.45259416103363037,137088,0.001953125,,0.003630966879427433
274.43165731430054,0.48527127504348755,0.011389657855033875,301.4508361816406,,553.0,0.00021774193737655878,1536,1763260332.8681033,0.004998046904802322,-0.0003745555877685547,137216,0.0,,0.0007650610059499741
275.30289006233215,0.5320943593978882,0.00011749379336833954,0.0008249556412920356,,554.0,0.00021728110732510686,1543,1763260333.739336,7.661338895559311e-05,-0.0047338008880615234,137984,0.0,,2.0607374608516693e-05
275.50367975234985,,,,500.0,,,1545,1763260333.9401257,,,138197,,500.0,
275.6152639389038,0.49109166860580444,-0.010259196162223816,327.3221130371094,,554.0,0.00021712749730795622,1546,1763260334.05171,0.007643820717930794,0.0002345442771911621,138240,0.0,,0.0008582435548305511
277.00991106033325,0.5134050250053406,0.0045975372195243835,0.0007073456072248518,,557.0,0.00021635944722220302,1558,1763260335.446357,-0.00360247865319252,-0.4865156412124634,139520,0.0,,0.00040670856833457947
277.16712069511414,0.5192763805389404,-0.005667881108820438,0.0003879695141222328,,557.0,0.0002162826422136277,1559,1763260335.6035666,0.006724350154399872,0.10900568962097168,139648,0.0,,0.0025880392640829086
277.6219952106476,0.5077165961265564,-0.003097647801041603,0.0005212338292039931,,557.0,0.00021605222718790174,1563,1763260336.0584412,0.0029124589636921883,-1.1432995796203613,140032,0.0,,0.00015302840620279312
277.93973422050476,0.5406423211097717,-0.0012437738478183746,450.5074768066406,,558.0,0.0002158986171707511,1566,1763260336.3761802,-0.0017682230100035667,0.00025540590286254883,140288,0.0,,7.45551660656929e-05
280.42416286468506,0.4765288233757019,-0.002007320523262024,0.00011438033834565431,,561.0,0.00021451612701639533,1588,1763260338.8606088,0.0013681361451745033,-0.29276013374328613,142592,0.0,,2.1091662347316742e-05
280.4721055030823,,,,500.0,,,1589,1763260338.9085515,,,142697,,500.0,
281.8875894546509,0.5504688620567322,-0.0026545431464910507,0.0002485854201950133,,561.0,0.0002139784919563681,1597,1763260340.3240354,0.007309634238481522,-0.1181257963180542,143488,0.001953125,,0.0005632061511278152
283.6820704936981,0.5172680616378784,0.012329631485044956,0.00014126268797554076,,561.0,0.00021336405188776553,1607,1763260342.1185164,0.008424447849392891,-0.09131693840026855,144512,0.0078125,,0.005685207433998585
283.96278977394104,,,,500.0,,,1609,1763260342.3992357,,,144697,,500.0,
284.17007279396057,0.5313231348991394,-0.0003161206841468811,212.76121520996094,,561.0,0.00021321044187061489,1610,1763260342.6065187,-0.008993278257548809,0.0002289414405822754,144768,0.0,,0.000483768992125988
284.6198499202728,0.515495777130127,-0.00861288607120514,0.0004694545641541481,,561.0,0.00021305683185346425,1612,1763260343.0562959,-0.0003889845684170723,-0.03427410125732422,145024,0.001953125,,0.0019772695377469063
287.1800494194031,0.5258282423019409,-0.006298881024122238,0.005209705792367458,,561.0,0.00021221197675913572,1626,1763260345.6164954,0.0006067920476198196,-0.10764563083648682,146432,0.0078125,,0.0015820376574993134
289.1150188446045,,,,500.0,,,1638,1763260347.5514648,,,147697,,500.0,
295.84450244903564,,,,500.0,,,1687,1763260354.2809484,,,152697,,500.0,
301.7305815219879,,,,500.0,,,1732,1763260360.1670275,,,157197,,500.0,
303.1438956260681,0.43385180830955505,-0.0062734950333833694,0.00010863399074878544,,573.0,0.00020491551549639553,1745,1763260361.5803416,-0.000533214770257473,-0.11956202983856201,158592,0.0,,0.00026047322899103165
303.9333279132843,0.5074577331542969,-0.002039089798927307,0.0036217651795595884,,574.0,0.0002044546854449436,1753,1763260362.3697739,0.001394554041326046,0.41675251722335815,159360,0.0,,6.15948811173439e-05
304.06452107429504,0.482125848531723,-0.005658641457557678,0.0004281502333469689,,574.0,0.0002043778804363683,1754,1763260362.500967,-0.009763432666659355,0.26192551851272583,159488,0.00390625,,0.0011091474443674088
305.2776429653168,0.4697001874446869,-0.01297391951084137,0.0002089164190692827,,576.0,0.0002036866353591904,1765,1763260363.714089,0.00399794802069664,-0.34490907192230225,160640,0.0,,0.0027348920702934265
305.5691919326782,0.5473997592926025,-0.004516970366239548,0.0032093687914311886,,576.0,0.00020353302534203976,1768,1763260364.005638,-0.0010394202545285225,0.19903802871704102,160896,0.0,,0.0003898767754435539
306.5179409980774,0.5732998251914978,0.003493078052997589,186.72560119628906,,577.0,0.00020299539028201252,1777,1763260364.954387,-0.00260783638805151,0.00047397613525390625,161792,0.001953125,,0.0007404489442706108
312.54185676574707,0.5369417071342468,0.007438093423843384,0.0004980136291123927,,580.0,0.00020046082499902695,1818,1763260370.9783027,-0.0028699003159999847,0.2095353603363037,166016,0.0,,0.0019118841737508774
313.4187424182892,0.5584849119186401,0.0009728781878948212,0.0003368361503817141,,580.0,0.00020015360496472567,1823,1763260371.8551884,-0.0007455199956893921,-0.0436098575592041,166528,0.0,,0.0023756586015224457
