_step,_runtime,global_step,_timestamp,charts/episodic_length,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,25.710303783416748,0,1763260110.9680429,,,,,,,,,,,
7,27.74256706237793,128,1763260113.0003061,29.0,7.178634405136108e-06,-0.0015206336975097656,-0.00013529881834983826,29.0,0.0,0.00011560507118701935,0.6931458711624146,0.0003000000142492354,656.0,34.24939727783203
33,28.263195037841797,640,1763260113.520934,,0.0003715008497238159,0.008882462978363037,0.003378693014383316,,0.0,-0.010332729667425156,0.6923151612281799,0.0002996927942149341,894.0,20.851694107055664
41,28.42475199699402,827,1763260113.682491,75.0,,,,75.0,,,,,,
47,28.537091732025146,925,1763260113.7948308,19.0,,,,19.0,,,,,,
64,28.906891107559204,1306,1763260114.1646302,26.0,,,,26.0,,,,,,
74,29.283292293548584,1664,1763260114.5410314,,9.89837571978569e-05,-0.0053282976150512695,-0.0007562367245554924,,0.0,0.0009709242731332779,0.6347165107727051,0.00029907835414633155,958.0,70.25770568847656
77,29.402479887008667,1806,1763260114.660219,107.0,,,,107.0,,,,,,
88,29.751864910125732,2176,1763260115.009604,,0.0006705876439809799,-0.023338794708251953,0.006259225308895111,,0.0,-0.007218671962618828,0.5774049162864685,0.00029877113411203027,987.0,55.4766731262207
102,30.36685872077942,2816,1763260115.6245978,94.0,0.00039625633507966995,-0.04383265972137451,0.00401799101382494,94.0,0.0,-0.005941886454820633,0.6208394169807434,0.00029838710906915367,998.0,76.22280883789062
104,30.481475353240967,2944,1763260115.7392144,,3.334414213895798e-05,0.07263988256454468,0.0008128928020596504,,0.0,-0.0025895386934280396,0.6019141674041748,0.00029831030406057835,1003.0,82.48133087158203
133,32.342008113861084,4992,1763260117.5997472,,0.000102178193628788,0.13358110189437866,0.00041648466140031815,,0.0,0.0006224736571311951,0.5928899645805359,0.0002970814239233732,1041.0,71.4857177734375
147,33.19824981689453,5888,1763260118.455989,,1.4551915228366852e-05,-0.05449831485748291,-0.0006696796044707298,,0.0,0.0012863501906394958,0.6136077642440796,0.000296543788863346,1042.0,66.71141052246094
149,33.339925050735474,6016,1763260118.597664,,8.53370875120163e-05,0.3855268359184265,-0.002627728506922722,,0.0,0.0030576959252357483,0.6143954396247864,0.00029646698385477066,1038.0,66.76094055175781
150,33.36864900588989,6085,1763260118.626388,95.0,,,,95.0,,,,,,
155,33.741506814956665,6517,1763260118.999246,169.0,,,,169.0,,,,,,
157,33.82582926750183,6553,1763260119.0835683,36.0,,,,36.0,,,,,,
172,34.657623052597046,7482,1763260119.9153621,33.0,,,,33.0,,,,,,
195,36.524659156799316,9088,1763260121.7823982,,0.002724684774875641,0.2716800570487976,0.0010054055601358414,,0.0,-0.011616438627243042,0.6130214929580688,0.000294623663648963,1012.0,77.22882080078125
203,37.07210111618042,9600,1763260122.3298402,,0.0001775762066245079,0.3591495752334595,0.004843282513320446,,0.0,-0.0011600609868764877,0.6304699182510376,0.0002943164436146617,1007.0,77.65643310546875
213,37.72534370422363,10190,1763260122.9830828,77.0,,,,77.0,,,,,,
217,38.00809454917908,10368,1763260123.2658336,,0.00015326030552387238,0.09883815050125122,-0.002357322722673416,,0.0,-0.002288132905960083,0.5818374156951904,0.00029385561356320977,991.0,48.94091796875
228,38.73350262641907,11020,1763260123.9912417,138.0,,,,138.0,,,,,,
233,39.15419387817383,11392,1763260124.411933,,2.2127293050289154e-05,0.0020186901092529297,-0.0005630431696772575,,0.0,3.7153251469135284e-05,0.5828088521957397,0.0002932411734946072,981.0,55.878971099853516
251,40.42905783653259,12672,1763260125.686797,,0.000525718554854393,0.1598416566848755,0.003316964954137802,,0.0,-0.0030186325311660767,0.5747426152229309,0.000292473123408854,983.0,69.10856628417969
259,41.16724109649658,13440,1763260126.4249802,,1.116190105676651e-05,0.7410271167755127,-0.00103698018938303,,0.0,0.0015273001044988632,0.5876705050468445,0.0002920122933574021,986.0,52.355892181396484
265,41.436020612716675,13798,1763260126.6937597,99.0,,,,99.0,,,,,,
273,42.043102741241455,14336,1763260127.3008418,,1.4209188520908356e-05,0.01395571231842041,-0.0011150194332003593,,0.0,-0.0008643642067909241,0.6270976066589355,0.00029147465829737484,989.0,48.45111083984375
274,42.16133379936218,14464,1763260127.4190729,,2.1037645637989044e-05,-0.007086515426635742,-9.387265890836716e-05,,0.0,4.369020462036133e-05,0.6290895938873291,0.0002913978532887995,989.0,57.70518112182617
292,43.38314986228943,15823,1763260128.640889,260.0,,,,260.0,,,,,,
321,45.498594999313354,18075,1763260130.756334,198.0,,,,198.0,,,,,,
327,46.00210618972778,18560,1763260131.2598453,,0.00021726731210947037,0.5822481513023376,0.0014888616278767586,,0.0,-0.0030584782361984253,0.5657211542129517,0.0002889400930143893,1005.0,40.46319580078125
330,46.15944695472717,18770,1763260131.417186,98.0,,,,98.0,,,,,,
332,46.2817108631134,18882,1763260131.53945,112.0,,,,112.0,,,,,,
337,46.64955449104309,19258,1763260131.9072936,198.0,,,,198.0,,,,,,
340,46.868518352508545,19456,1763260132.1262574,,6.551295518875122e-05,0.08639824390411377,0.0008165091276168823,,0.0,-0.0065629128366708755,0.5866298675537109,0.00028840245795436203,1006.0,54.47996139526367
370,48.89648222923279,21632,1763260134.1542213,,1.4164485037326813e-05,0.019269704818725586,0.00020833034068346024,,0.0,-0.0005918843671679497,0.5382732152938843,0.0002870967728085816,1013.0,67.71497344970703
375,49.189976930618286,21947,1763260134.447716,87.0,,,,87.0,,,,,,
396,50.70161700248718,23552,1763260135.959356,,0.0007730266079306602,-0.18178212642669678,0.005143062211573124,,0.0,-0.011735610663890839,0.5430011749267578,0.0002859446976799518,1017.0,54.84593200683594
425,52.734275817871094,25769,1763260137.992015,160.0,,,,160.0,,,,,,
441,54.05929923057556,27136,1763260139.3170383,,0.000273791141808033,-0.013453841209411621,-0.007392446510493755,,0.0,-0.0019844025373458862,0.5984103083610535,0.0002837941574398428,1023.0,24.642122268676758
450,54.78192472457886,27904,1763260140.0396638,,4.540197551250458e-06,0.23819208145141602,-0.00046846363693475723,,0.0,-0.0004485771059989929,0.6075561046600342,0.0002833333273883909,1024.0,22.554668426513672
471,56.54941534996033,29824,1763260141.8071544,,0.0008193831890821457,-0.2385345697402954,-0.006501602008938789,,0.0,0.020662769675254822,0.5592979788780212,0.0002821812522597611,1028.0,23.184297561645508
481,57.34194731712341,30720,1763260142.5996864,,0.0010060425847768784,0.610621452331543,0.0005497541278600693,,0.0,0.0008235499262809753,0.5967287421226501,0.00028164361719973385,1031.0,58.44612503051758
490,58.06046533584595,31488,1763260143.3182044,,3.427919000387192e-05,0.3171524405479431,-0.00030960235744714737,,0.0,-8.650124073028564e-06,0.6240990161895752,0.00028118278714828193,1031.0,19.681415557861328
504,59.14218592643738,32699,1763260144.399925,500.0,,,,500.0,,,,,,
515,60.07000660896301,33664,1763260145.3277457,,0.0004869559779763222,0.2194247841835022,-0.007960722781717777,,0.0,0.0029570162296295166,0.5882495045661926,0.0002798771020025015,1035.0,16.92032814025879
530,61.305763959884644,34995,1763260146.563503,429.0,,,,429.0,,,,,,
539,62.11525201797485,35840,1763260147.372991,,0.00030499696731567383,0.6803977489471436,-0.001580517739057541,,0.0,-0.0007099807262420654,0.5999263525009155,0.00027857141685672104,1036.0,12.250777244567871
547,62.82674765586853,36608,1763260148.0844867,,0.0012327395379543304,-0.5961644649505615,0.004733344539999962,,0.0,0.0015865713357925415,0.5829471945762634,0.0002781105868052691,1037.0,16.33670425415039
555,63.40114450454712,37273,1763260148.6588836,383.0,,,,383.0,,,,,,
559,63.81142783164978,37759,1763260149.069167,486.0,,,,486.0,,,,,,
568,64.57479286193848,38528,1763260149.832532,,0.00016386620700359344,-0.05087316036224365,-0.0004039611667394638,,0.0,-0.0006924830377101898,0.5831465721130371,0.0002769585116766393,1040.0,11.461771965026855
595,66.63574028015137,40704,1763260151.8934793,,0.003878316842019558,0.9588241577148438,0.011874404735863209,,0.0078125,-0.02279616892337799,0.5448169112205505,0.00027565285563468933,1041.0,13.212936401367188
612,67.96955394744873,42112,1763260153.227293,,0.00032162759453058243,0.9758619070053101,0.004374892450869083,,0.0,-0.002290342003107071,0.5297982692718506,0.0002748080005403608,1041.0,1.5796830654144287
614,68.08360552787781,42240,1763260153.3413446,,0.0050568245351314545,0.9726134538650513,0.012132568284869194,,0.00390625,-0.0008393153548240662,0.5752478241920471,0.0002747311955317855,1042.0,4.873256206512451
630,69.46456909179688,43776,1763260154.7223082,,0.0012704050168395042,-0.1865520477294922,0.006715035997331142,,0.0,0.01951614022254944,0.5421754717826843,0.00027380953542888165,1044.0,26.513416290283203
636,69.91721868515015,44288,1763260155.1749578,,0.0014685951173305511,0.12880223989486694,-0.007975870743393898,,0.0,0.0037065520882606506,0.5199806690216064,0.00027350231539458036,1045.0,134.21102905273438
