_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,24.432903289794922,0,1763260045.5163522,,,,,,,,,,,
7,25.79379677772522,128,1763260046.8772457,0.00033708661794662476,0.020925521850585938,-0.0049538686871528625,0.0,-0.002772718667984009,0.6927987933158875,0.0003000000142492354,791.0,18.75387191772461,,
33,26.26078224182129,612,1763260047.3442311,,,,,,,,,,20.0,20.0
41,26.525452852249146,890,1763260047.6089017,,,,,,,,,,57.0,57.0
47,26.643049478530884,976,1763260047.7264984,,,,,,,,,,19.0,19.0
64,27.088926315307617,1395,1763260048.1723752,,,,,,,,,,54.0,54.0
74,27.450631856918335,1734,1763260048.5340807,,,,,,,,,,57.0,57.0
77,27.59121346473694,1832,1763260048.6746624,,,,,,,,,,33.0,33.0
88,28.14646577835083,2429,1763260049.2299147,,,,,,,,,,79.0,79.0
102,28.738173484802246,2944,1763260049.8216224,0.0007192175835371017,0.016005635261535645,0.00811743177473545,0.0,-0.013577602803707123,0.6135590076446533,0.00029831030406057835,947.0,28.110668182373047,,
104,28.76361608505249,3005,1763260049.847065,,,,,,,,,,57.0,57.0
133,30.167797803878784,4366,1763260051.2512467,,,,,,,,,,90.0,90.0
147,30.92507004737854,5177,1763260052.008519,,,,,,,,,,41.0,41.0
149,31.062631607055664,5297,1763260052.1460805,,,,,,,,,,120.0,120.0
150,31.162124395370483,5376,1763260052.2455733,4.046596586704254e-05,0.12339872121810913,-0.0054321810603141785,0.0,0.001849709078669548,0.6116399168968201,0.00029685100889764726,972.0,19.58997917175293,,
155,31.43353033065796,5697,1763260052.5169792,,,,,,,,,,141.0,141.0
157,31.54987382888794,5810,1763260052.6333227,,,,,,,,,,113.0,113.0
172,32.41067814826965,6656,1763260053.494127,0.0012259101495146751,-0.03880965709686279,-0.009338616393506527,0.0078125,0.012001201510429382,0.5421855449676514,0.00029608295881189406,981.0,27.479042053222656,,
195,33.77846026420593,8064,1763260054.8619092,0.0019387900829315186,0.5739667415618896,-0.0020829979330301285,0.0,0.02865038812160492,0.5458904504776001,0.00029523810371756554,989.0,21.360898971557617,,
203,34.203895568847656,8550,1763260055.2873445,,,,,,,,,,113.0,113.0
213,35.18760561943054,9088,1763260056.2710545,9.560305625200272e-05,0.21014881134033203,0.0015884889289736748,0.0,-0.005079057067632675,0.5748001933097839,0.000294623663648963,951.0,22.976848602294922,,
217,35.53766918182373,9344,1763260056.621118,0.001679898239672184,0.2164294719696045,-0.0007163630798459053,0.0078125,0.014591045677661896,0.5397814512252808,0.00029447005363181233,943.0,31.874759674072266,,
228,36.71847367286682,9984,1763260057.8019226,0.0001559155061841011,0.3124641180038452,-0.000704585574567318,0.0,-0.002469494938850403,0.5808152556419373,0.00029408602858893573,900.0,22.214738845825195,,
233,37.25943684577942,10240,1763260058.3428857,0.0002091098576784134,0.028903603553771973,0.0047989655286073685,0.0,-0.007063955068588257,0.5065667033195496,0.0002939324185717851,880.0,28.64234733581543,,
251,39.52663803100586,11325,1763260060.610087,,,,,,,,,,43.0,43.0
259,40.74645781517029,12007,1763260061.8299067,,,,,,,,,,277.0,277.0
265,41.49253463745117,12416,1763260062.5759835,0.0015012184157967567,0.530605137348175,-0.008979993872344494,0.0,-0.002985231578350067,0.5257490873336792,0.00029262673342600465,782.0,14.479179382324219,,
273,42.379765033721924,13056,1763260063.463214,8.792616426944733e-06,0.8196259140968323,8.446630090475082e-05,0.0,-0.0005313903093338013,0.5675567984580994,0.00029224270838312805,779.0,15.0673828125,,
274,42.51326942443848,13184,1763260063.5967183,7.281824946403503e-05,-0.07241213321685791,0.002414833754301071,0.0,0.002227896824479103,0.5613373517990112,0.0002921659033745527,780.0,17.49980926513672,,
292,44.054858684539795,14720,1763260065.1383076,9.415484964847565e-05,0.920871376991272,5.6510791182518005e-05,0.0,-0.000176355242729187,0.5966176390647888,0.0002912442432716489,799.0,13.910534858703613,,
321,46.39140510559082,17037,1763260067.474854,,,,,,,,,,361.0,361.0
327,46.79828381538391,17522,1763260067.8817327,,,,,,,,,,181.0,181.0
330,47.04425001144409,17664,1763260068.127699,8.389167487621307e-05,0.7201322317123413,0.0032275263220071793,0.0,0.0016414150595664978,0.5451333522796631,0.0002894777280744165,824.0,14.621318817138672,,
332,47.19694137573242,17874,1763260068.2803903,,,,,,,,,,223.0,223.0
337,47.65046310424805,18304,1763260068.733912,0.0001463908702135086,0.8700187802314758,-0.0019899439066648483,0.0,-0.0006355810910463333,0.605994462966919,0.0002890937030315399,831.0,8.88554573059082,,
340,47.774412631988525,18432,1763260068.8578615,0.00037097372114658356,0.7438332438468933,0.0003874432295560837,0.0,-0.0009090974926948547,0.5836217403411865,0.0002890168980229646,832.0,18.811986923217773,,
370,49.830525636672974,20485,1763260070.9139745,,,,,,,,,,102.0,102.0
375,50.24704337120056,20864,1763260071.3304923,0.00014147814363241196,0.8553013801574707,0.0010554948821663857,0.0,0.0011380407959222794,0.5341640710830688,0.0002875576028600335,847.0,8.565381050109863,,
396,51.84692454338074,22480,1763260072.9303734,,,,,,,,,,235.0,235.0
