charts/episodic_return,global_step
23,23
19,42
28,70
15,85
11,96
15,111
15,126
29,155
22,177
28,205
18,223
26,249
17,266
37,303
10,313
15,328
13,341
11,352
16,368
20,388
27,415
31,446
53,499
14,513
16,529
9,538
12,550
15,565
27,592
19,611
46,657
20,677
35,712
18,730
12,742
36,778
14,792
70,862
26,888
20,908
42,950
31,981
55,1036
25,1061
60,1121
29,1150
80,1230
80,1310
76,1386
43,1429
28,1457
89,1546
36,1582
37,1619
26,1645
49,1694
57,1751
29,1780
22,1802
65,1867
146,2013
12,2025
58,2083
57,2140
91,2231
85,2316
79,2395
49,2444
70,2514
95,2609
98,2707
71,2778
127,2905
82,2987
42,3029
68,3097
213,3310
264,3574
53,3627
133,3760
18,3778
257,4035
251,4286
131,4417
208,4625
143,4768
102,4870
102,4972
147,5119
90,5209
60,5269
62,5331
181,5512
50,5562
156,5718
140,5858
100,5958
110,6068
248,6316
207,6523
349,6872
207,7079
466,7545
152,7697
134,7831
112,7943
212,8155
130,8285
80,8365
177,8542
235,8777
148,8925
116,9041
122,9163
193,9356
233,9589
186,9775
144,9919
216,10135
206,10341
59,10400
80,10480
307,10787
133,10920
79,10999
127,11126
189,11315
191,11506
131,11637
183,11820
189,12009
155,12164
159,12323
213,12536
53,12589
147,12736
339,13075
143,13218
109,13327
126,13453
243,13696
214,13910
171,14081
120,14201
200,14401
93,14494
48,14542
135,14677
119,14796
167,14963
149,15112
45,15157
130,15287
151,15438
221,15659
142,15801
208,16009
173,16182
340,16522
191,16713
133,16846
176,17022
122,17144
237,17381
159,17540
200,17740
141,17881
128,18009
179,18188
161,18349
127,18476
114,18590
113,18703
59,18762
122,18884
158,19042
166,19208
144,19352
124,19476
275,19751
137,19888
126,20014
122,20136
193,20329
133,20462
106,20568
139,20707
109,20816
120,20936
298,21234
126,21360
144,21504
189,21693
28,21721
137,21858
175,22033
135,22168
185,22353
101,22454
117,22571
104,22675
110,22785
177,22962
143,23105
145,23250
152,23402
123,23525
124,23649
93,23742
151,23893
113,24006
147,24153
135,24288
105,24393
120,24513
168,24681
157,24838
134,24972
198,25170
162,25332
157,25489
135,25624
174,25798
144,25942
176,26118
153,26271
138,26409
151,26560
115,26675
104,26779
104,26883
119,27002
49,27051
100,27151
98,27249
93,27342
110,27452
49,27501
130,27631
169,27800
117,27917
132,28049
46,28095
127,28222
120,28342
153,28495
180,28675
222,28897
189,29086
316,29402
500,29902
294,30196
342,30538
209,30747
386,31133
316,31449
500,31949
348,32297
500,32797
500,33297
500,33797
224,34021
500,34521
272,34793
359,35152
196,35348
204,35552
171,35723
500,36223
500,36723
500,37223
280,37503
377,37880
344,38224
138,38362
233,38595
500,39095
500,39595
398,39993
367,40360
444,40804
363,41167
391,41558
294,41852
253,42105
319,42424
430,42854
256,43110
295,43405
127,43532
138,43670
154,43824
167,43991
153,44144
159,44303
165,44468
220,44688
166,44854
126,44980
138,45118
141,45259
130,45389
195,45584
132,45716
149,45865
137,46002
133,46135
129,46264
152,46416
159,46575
166,46741
161,46902
209,47111
243,47354
191,47545
180,47725
196,47921
432,48353
500,48853
187,49040
500,49540
500,50040
500,50540
367,50907
500,51407
473,51880
500,52380
500,52880
187,53067
500,53567
500,54067
500,54567
500,55067
500,55567
165,55732
500,56232
489,56721
500,57221
500,57721
500,58221
500,58721
500,59221
500,59721
500,60221
440,60661
293,60954
385,61339
413,61752
372,62124
275,62399
302,62701
263,62964
443,63407
500,63907
175,64082
500,64582
500,65082
396,65478
500,65978
186,66164
227,66391
164,66555
332,66887
280,67167
275,67442
191,67633
186,67819
134,67953
196,68149
163,68312
282,68594
229,68823
281,69104
238,69342
179,69521
254,69775
161,69936
164,70100
175,70275
422,70697
294,70991
108,71099
315,71414
189,71603
475,72078
144,72222
139,72361
207,72568
446,73014
74,73088
500,73588
252,73840
71,73911
225,74136
500,74636
237,74873
431,75304
177,75481
50,75531
178,75709
61,75770
500,76270
500,76770
500,77270
500,77770
500,78270
500,78770
500,79270
500,79770
500,80270
500,80770
500,81270
500,81770
500,82270
500,82770
500,83270
500,83770
500,84270
500,84770
500,85270
500,85770
500,86270
500,86770
500,87270
500,87770
500,88270
500,88770
500,89270
500,89770
500,90270
500,90770
500,91270
500,91770
500,92270
500,92770
500,93270
500,93770
