charts/SPS,losses/clipfrac,losses/explained_variance,losses/approx_kl,losses/entropy,charts/learning_rate,losses/old_approx_kl,global_step,charts/episodic_return,_runtime,_step,_timestamp,losses/policy_loss,charts/episodic_length,losses/value_loss
625.0,0.0,0.3328985571861267,0.001149829477071762,0.4568518400192261,0.00020391705038491637,-0.0030840039253234863,160256,,281.8875937461853,1818,1763260303.0647988,-0.01752864569425583,,0.0048772478476166725
626.0,0.005859375,-0.015683531761169434,0.0025915177538990974,0.5554202198982239,0.00020360983035061508,-0.006239606998860836,160768,,282.48068165779114,1823,1763260303.6578867,-0.012940723448991776,,0.00022485126100946218
628.0,0.0,7.706880569458008e-05,0.00014566443860530853,0.5302806496620178,0.00020192012016195804,0.0007527824491262436,163584,,285.86885929107666,1851,1763260307.0460644,-0.0018373969942331314,,39.62269973754883
629.0,0.0,7.063150405883789e-05,0.0006744815036654472,0.5820983648300171,0.00020161290012765676,-0.005983944050967693,164096,,286.4191973209381,1856,1763260307.5964024,-0.005727887153625488,,319.9984436035156
630.0,0.005859375,-0.1574866771697998,0.0024022553116083145,0.5119285583496094,0.00020084485004190356,-3.076903522014618e-05,165376,,287.92418599128723,1868,1763260309.101391,-0.014374541118741035,,0.0002821554080583155
631.0,0.0,-0.4364433288574219,0.0008720941841602325,0.5035649538040161,0.00020053763000760227,0.010407442227005959,165888,,288.528058052063,1873,1763260309.7052631,-0.004815442953258753,,0.00011612525122473016
631.0,0.013671875,-0.7713390588760376,0.0040009282529354095,0.5219728350639343,0.00020030721498187631,-0.00600646436214447,166272,,289.01818346977234,1877,1763260310.1953886,0.0005818493664264679,,0.00016824729391373694
632.0,0.0,-0.11736345291137695,9.14745032787323e-06,0.5418285131454468,0.00019976957992184907,9.045563638210297e-05,167168,,290.16099643707275,1886,1763260311.3382015,-0.001043819822371006,,0.0047370498068630695
632.0,0.0,0.0002123713493347168,0.0005182176828384399,0.482195109128952,0.00019923194486182183,-0.0008615497499704361,168064,,291.2477650642395,1895,1763260312.4249701,0.015748776495456696,,369.87017822265625
633.0,0.001953125,-0.03853738307952881,0.001081950031220913,0.5305379629135132,0.0001986943098017946,0.005973639898002148,168960,,292.2152330875397,1903,1763260313.3924382,-0.007223010063171387,,0.0001226512686116621
634.0,0.0,-0.12254130840301514,6.27804547548294e-05,0.5034163594245911,0.00019854069978464395,0.0008293818682432175,169216,,292.5346887111664,1906,1763260313.7118938,-0.0013264641165733337,,0.005679214373230934
635.0,0.0,0.016619503498077393,0.0020259125158190727,0.4605010151863098,0.00019777266425080597,-0.007905772887170315,170496,,294.0054349899292,1918,1763260315.18264,-0.029513519257307053,,5.716377927456051e-05
635.0,0.001953125,-7.724761962890625e-05,0.002289143390953541,0.5611951351165771,0.00019769585924223065,0.018138326704502106,170624,,294.18185329437256,1920,1763260315.3590584,0.02628234401345253,,161.8007354736328
636.0,0.0,-1.1206369400024414,2.040620893239975e-05,0.5487530827522278,0.00019615975907072425,0.000973244197666645,173184,,297.807492017746,1945,1763260318.984697,0.0014254599809646606,,0.004695557989180088
636.0,0.0,0.0001246333122253418,0.001985004171729088,0.5478769540786743,0.00019531490397639573,-0.005896346643567085,174592,,299.97628474235535,1959,1763260321.1534898,0.015898853540420532,,374.9638671875
,,,,,,,176009,500.0,302.1618456840515,1973,1763260323.3390508,,500.0,
636.0,0.0,-0.1010211706161499,0.00022263545542955399,0.5432544350624084,0.000193701998796314,-0.0013594431802630424,177280,,304.11669921875,1985,1763260325.2939043,-0.004739820957183838,,0.0002454455243423581
636.0,0.0,0.07879149913787842,0.0002952106297016144,0.5092676281929016,0.0001933179737534374,0.002017233520746231,177920,,305.0658597946167,1991,1763260326.2430649,-0.002830673009157181,,5.011232860852033e-05
,,,,,,,179009,500.0,306.347110748291,2002,1763260327.5243158,,500.0,
,,,,,,,179509,500.0,306.9681761264801,2007,1763260328.1453812,,500.0,
638.0,0.0,0.19990777969360352,8.477829396724701e-05,0.5000963807106018,0.000191781873581931,0.0006729457527399063,180480,,308.47589206695557,2016,1763260329.6530972,0.0019614696502685547,,0.00013991475861985236
638.0,0.0,-0.16181206703186035,0.00020494218915700912,0.5823309421539307,0.00019162826356478035,-0.00037689972668886185,180736,,308.83642840385437,2019,1763260330.0136335,0.0028664330020546913,,0.0038090720772743225
638.0,0.0,-0.4287163019180298,0.0004766453057527542,0.5380144119262695,0.00019132104353047907,0.011364910751581192,181248,,309.5516302585602,2024,1763260330.7288353,0.01106935366988182,,0.004535060841590166
,,,,,,,181509,500.0,309.9288499355316,2027,1763260331.106055,,500.0,
638.0,0.005859375,0.2826085686683655,0.005439424887299538,0.5561193823814392,0.0001910138234961778,-0.019124722108244896,181760,,310.270055770874,2029,1763260331.4472609,-0.04586643725633621,,0.0019303846638649702
638.0,0.0,0.038874804973602295,0.0002805860713124275,0.5395892262458801,0.0001907066034618765,-0.0038626128807663918,182272,,311.0026648044586,2034,1763260332.17987,0.0013926438987255096,,5.5078922741813585e-05
639.0,0.01171875,-0.03279554843902588,0.0037520192563533783,0.5288708209991455,0.00019001535838469863,-0.014805000275373459,183424,,312.3590235710144,2045,1763260333.5362287,0.00047602131962776184,,0.00010045399540103972
,,,,,,,184009,500.0,313.0322666168213,2051,1763260334.2094717,,500.0,
640.0,0.0,-9.5367431640625e-06,0.0018678903579711914,0.5514602065086365,0.00018963133334182203,0.0012916158884763718,184064,,313.1471529006958,2052,1763260334.324358,-0.015754297375679016,,160.86123657226562
641.0,0.0,0.00029402971267700195,0.0012553529813885689,0.5673694014549255,0.00018855606322176754,-0.00585962925106287,185856,,315.2769846916199,2070,1763260336.4541898,0.009043563157320023,,233.59768676757812
642.0,0.0,0.013017594814300537,3.4052878618240356e-05,0.5526661276817322,0.00018817203817889094,0.0004175454378128052,186496,,316.02300691604614,2076,1763260337.200212,0.0009749643504619598,,0.005869552027434111
643.0,0.017578125,-0.09344601631164551,0.00639757513999939,0.5611974596977234,0.00018709676805883646,-0.0011189589276909828,188288,,318.1316773891449,2093,1763260339.3088825,0.0011393260210752487,,5.9724017773987725e-05
,,,,,,,188339,500.0,318.1814970970154,2094,1763260339.3587022,,500.0,
644.0,0.0,-0.16128766536712646,0.00014620553702116013,0.538148820400238,0.0001856374874478206,-0.006043720059096813,190720,,321.6435880661011,2117,1763260342.8207932,0.000595754012465477,,8.52180237416178e-05
644.0,0.0,0.18804359436035156,0.0015923650935292244,0.5853451490402222,0.00018417819228488952,-0.008464057929813862,193152,,325.2177996635437,2141,1763260346.3950047,-0.011669870465993881,,0.00016784947365522385
645.0,0.0,0.4834787845611572,0.00029485486447811127,0.5165053009986877,0.00018387097225058824,0.0004508849233388901,193664,,325.91845631599426,2146,1763260347.0956614,-0.00762195885181427,,0.00017219498113263398
645.0,0.0,-0.3780388832092285,0.00032827816903591156,0.5242413878440857,0.00018379416724201292,0.0009844675660133362,193792,,326.06359481811523,2147,1763260347.2408,0.003892103210091591,,0.00010030840348917991
,,,,,,,193795,500.0,326.09546279907227,2148,1763260347.272668,,500.0,
645.0,0.0,0.2962839603424072,0.00023338478058576584,0.5104546546936035,0.000183333337190561,0.000988793559372425,194560,,326.97698044776917,2155,1763260348.1541855,-0.0019872188568115234,,5.825464177178219e-05
,,,,,,,196295,500.0,329.0086259841919,2172,1763260350.185831,,500.0,
647.0,0.0,0.20060694217681885,0.0008698161691427231,0.5534529685974121,0.0001814900169847533,-0.003809679299592972,197632,,330.8829514980316,2185,1763260352.0601566,-0.01007911842316389,,8.545134915038943e-05
,,,,,,,198295,500.0,331.86607217788696,2192,1763260353.0432773,,500.0,
647.0,0.0,-0.0006115436553955078,0.0005750041455030441,0.5677180290222168,0.0001807219668990001,0.00038693472743034363,198912,,332.85385155677795,2198,1763260354.0310566,0.002438697963953018,,66.12388610839844
647.0,0.0,-2.322765588760376,0.0007520457729697227,0.5972834229469299,0.0001806451618904248,-0.001550327055156231,199040,,333.02190375328064,2199,1763260354.1991088,-0.011870725080370903,,0.0043858727440238
,,,,,,,200295,500.0,334.7298219203949,2211,1763260355.907027,,500.0,
647.0,0.0,-0.21278059482574463,0.0006561595946550369,0.5715246200561523,0.00017972350178752095,-0.008094964548945427,200576,,335.2868812084198,2214,1763260356.4640863,-0.007272053509950638,,0.00028126765391789377
648.0,0.0234375,0.6382958889007568,0.007567969150841236,0.5305178165435791,0.00017933947674464434,0.0010603899136185646,201216,,336.0698037147522,2220,1763260357.2470088,-0.01724667102098465,,0.00014429178554564714
648.0,0.0,-0.4680851697921753,0.0005293888971209526,0.5348170399665833,0.0001791858667274937,0.0011571375653147697,201472,,336.38155937194824,2223,1763260357.5587645,-0.0180637426674366,,0.004080213140696287
648.0,0.0,0.06446844339370728,0.0007072305306792259,0.5061916708946228,0.00017903225671034306,0.006326262839138508,201728,,336.70633816719055,2225,1763260357.8835433,-0.0056324303150177,,0.00014780696074012667
,,,,,,,201795,500.0,336.74395060539246,2226,1763260357.9211557,,500.0,
648.0,0.0,-0.0007383823394775391,0.0002754330635070801,0.46968793869018555,0.00017895545170176774,-0.005121665075421333,201856,,336.8649842739105,2227,1763260358.0421894,-0.0023019537329673767,,119.42129516601562
,,,,,,,202295,500.0,337.3761866092682,2231,1763260358.5533917,,500.0,
649.0,0.0,-0.17017340660095215,0.00046780891716480255,0.5383515357971191,0.0001784178166417405,0.00454958900809288,202752,,337.9704375267029,2235,1763260359.1476426,-0.010274633765220642,,7.409397221636027e-05
,,,,,,,203295,500.0,338.6674897670746,2241,1763260359.8446949,,500.0,
649.0,0.0,0.007057368755340576,0.00042001064866781235,0.5456706285476685,0.0001776497665559873,-0.0022782543674111366,204032,,339.6024537086487,2248,1763260360.7796588,-0.010774068534374237,,0.003596194554120302
650.0,0.0,-0.12940692901611328,0.0016512079164385796,0.5595849752426147,0.00017749615653883666,-0.002082924358546734,204288,,339.90511536598206,2250,1763260361.0823205,0.002875683829188347,,7.347797509282827e-05
650.0,0.0,0.08082062005996704,0.00013856496661901474,0.5519028306007385,0.00017734254652168602,0.0006266394630074501,204544,,340.21397852897644,2253,1763260361.3911836,-0.002437308430671692,,0.0020632806699723005
651.0,0.0,0.15629082918167114,0.0005707135424017906,0.5019950270652771,0.00017619047139305621,0.006100143305957317,206464,,342.53910088539124,2272,1763260363.716306,0.0014120377600193024,,0.0029662747401744127
,,,,,,,207295,500.0,343.47238540649414,2280,1763260364.6495905,,500.0,
,,,,,,,208795,500.0,345.5567786693573,2295,1763260366.7339838,,500.0,
652.0,0.0,-0.08760809898376465,0.00020196381956338882,0.6097468733787537,0.0001745775662129745,-0.0008469624444842339,209152,,346.08419966697693,2298,1763260367.2614048,0.0038751326501369476,,0.0001038790142047219
653.0,0.0,-2.384185791015625e-05,0.00033686403185129166,0.61196368932724,0.00017388633568771183,-0.008740662597119808,210304,,347.5433647632599,2310,1763260368.7205698,0.004068605601787567,,210.57566833496094
653.0,0.0,-0.06184887886047363,0.00027011241763830185,0.6319848299026489,0.0001737327256705612,0.002101578749716282,210560,,347.8917167186737,2312,1763260369.0689218,-0.0018230155110359192,,0.0001676070678513497
,,,,,,,211189,394.0,348.5386245250702,2318,1763260369.7158296,,394.0,
654.0,0.005859375,-2.26029372215271,0.002579866908490658,0.49195346236228943,0.00017311828560195863,0.00038825254887342453,211584,,349.0210864543915,2322,1763260370.1982915,-0.023609571158885956,,0.0045357029885053635
654.0,0.0,0.00015032291412353516,0.0008345525711774826,0.5377845764160156,0.0001730414805933833,-0.004118841141462326,211712,,349.19930720329285,2324,1763260370.3765123,0.0032395273447036743,,108.5984878540039
654.0,0.0,3.921985626220703e-05,2.4396926164627075e-05,0.5671590566635132,0.00017273426055908203,0.0007328242063522339,212224,,349.7604887485504,2329,1763260370.9376938,-0.0006239525973796844,,358.35491943359375
655.0,0.0,-0.00013780593872070312,0.0001341942697763443,0.5604978799819946,0.00017211982049047947,0.002598462626338005,213248,,351.22763895988464,2339,1763260372.404844,-0.0031085237860679626,,376.80499267578125
,,,,,,,213689,500.0,351.83057975769043,2343,1763260373.0077848,,500.0,
,,,,,,,214189,500.0,352.63179206848145,2348,1763260373.8089972,,500.0,
655.0,0.0,-5.245208740234375e-05,3.375578671693802e-05,0.5534354448318481,0.00017119816038757563,-0.0010881172493100166,214784,,353.50667929649353,2354,1763260374.6838844,-0.0016697272658348083,,83.5523452758789
,,,,,,,215689,500.0,354.81819200515747,2363,1763260375.995397,,500.0,
656.0,0.0,-0.23247110843658447,0.0005099838599562645,0.5614641904830933,0.00016904762014746666,0.0031531350687146187,218368,,358.46025824546814,2389,1763260379.6374633,-0.0006035417318344116,,0.0038010417483747005
656.0,0.0,-0.18588316440582275,0.0004883576184511185,0.5970088839530945,0.00016874040011316538,-0.0009411871433258057,218880,,359.0825672149658,2394,1763260380.2597723,-0.0015224060043692589,,0.0031966152600944042
657.0,0.0,-0.005515336990356445,0.0007909908890724182,0.5670609474182129,0.00016781874001026154,0.003977259621024132,220416,,360.88057351112366,2409,1763260382.0577786,-0.015631213784217834,,0.004519644193351269
,,,,,,,222189,500.0,363.30987071990967,2426,1763260384.4870758,,500.0,
657.0,0.0,-0.029325008392333984,0.0007610581815242767,0.5464982390403748,0.0001665130548644811,-0.0022976770997047424,222592,,363.9684455394745,2430,1763260385.1456506,0.0033987313508987427,,6.931507959961891e-05
659.0,0.001953125,-0.06851446628570557,0.0007053520530462265,0.5962830781936646,0.0001653609797358513,0.01871219277381897,224512,,366.2216954231262,2449,1763260387.3989005,0.0041527338325977325,,5.17197186127305e-05
660.0,0.0,-0.14928698539733887,0.0004422888159751892,0.5696379542350769,0.00016436251462437212,-0.0005653873085975647,226176,,368.11354756355286,2465,1763260389.2907526,-0.005740838125348091,,6.801144627388567e-05
662.0,0.0,2.4437904357910156e-05,0.0006968723610043526,0.559588611125946,0.00016290321946144104,-0.0026644645258784294,228608,,370.95725083351135,2491,1763260392.134456,0.001999901607632637,,6.151362895965576
662.0,0.0,0.08290356397628784,0.0001727147027850151,0.5768958330154419,0.0001627496094442904,0.005997353233397007,228864,,371.23886346817017,2493,1763260392.4160686,-0.00477750226855278,,8.606298069935292e-05
663.0,0.0,-3.4570693969726562e-06,8.501484990119934e-05,0.5497665405273438,0.00016198157391045243,0.0008571986109018326,230144,,372.7125036716461,2506,1763260393.8897088,0.0012109633535146713,,137.1486358642578
,,,,,,,231037,500.0,373.6343410015106,2514,1763260394.811546,,500.0,
663.0,0.0,0.00031435489654541016,0.00012599769979715347,0.46811771392822266,0.00016144393885042518,-0.002698310650885105,231040,,373.74941658973694,2515,1763260394.9266217,-0.0020104199647903442,,216.46527099609375
663.0,0.0,7.343292236328125e-05,0.00022164639085531235,0.5233664512634277,0.0001611367188161239,-0.001237303949892521,231552,,374.4727692604065,2520,1763260395.6499743,-0.0037420056760311127,,264.4957275390625
663.0,0.0,0.0066874027252197266,0.0010043205693364143,0.5019082427024841,0.00016029186372179538,-0.012619215063750744,232960,,376.5878200531006,2533,1763260397.7650251,0.0033736489713191986,,6.8066714447923e-05
663.0,0.0,0.00024586915969848633,0.0003589596599340439,0.5630590915679932,0.00015990783867891878,0.003156416118144989,233600,,377.6312401294708,2540,1763260398.8084452,-1.0844320058822632e-05,,482.00823974609375
663.0,0.0,0.12910109758377075,4.2212195694446564e-05,0.5617727637290955,0.00015944700862746686,-0.0013394253328442574,234368,,378.85427951812744,2547,1763260400.0314846,-0.004291608929634094,,0.00013522952212952077
663.0,0.0,0.23675507307052612,4.892796277999878e-05,0.5683913230895996,0.0001580645184731111,-0.002435600385069847,236672,,382.4376440048218,2570,1763260403.614849,0.003411911427974701,,0.0027414895594120026
663.0,0.0,-0.126145601272583,0.0001467512920498848,0.5745816826820374,0.00015798771346453577,-0.003700188361108303,236800,,382.61477756500244,2571,1763260403.7919827,0.0005231909453868866,,0.00014518326497636735
663.0,0.0,-0.8774763345718384,6.903056055307388e-05,0.569053053855896,0.0001576804934302345,0.0013828082010149956,237312,,383.43508553504944,2576,1763260404.6122906,-0.0049506425857543945,,0.00017149600898846984
663.0,0.0,-2.3332176208496094,0.0003092018887400627,0.5115679502487183,0.00015760368842165917,-0.007318762131035328,237440,,383.6161949634552,2577,1763260404.7934,-0.008735723793506622,,6.112131086410955e-05
,,,,,,,240537,500.0,387.4069743156433,2608,1763260408.5841794,,500.0,
665.0,0.0,-0.9020740985870361,0.00019897427409887314,0.5214961767196655,0.00015560675819870085,0.0041799964383244514,240768,,387.6600887775421,2610,1763260408.8372939,-0.0035942215472459793,,0.0034021588508039713
666.0,0.0,0.2707405686378479,0.0002415776252746582,0.4960614740848541,0.00015437787806149572,0.005461651831865311,242816,,389.9358365535736,2630,1763260411.1130416,-9.61199402809143e-05,,0.00019454551511444151
666.0,0.0,0.6294306516647339,0.0012768907472491264,0.5513986349105835,0.00015399385301861912,-0.008269072510302067,243456,,390.8273639678955,2636,1763260412.004569,-0.006761197000741959,,7.914441084722057e-05
666.0,0.0,0.17488723993301392,0.0003134794533252716,0.5417448878288269,0.00015337941295001656,-0.0031348392367362976,244480,,392.3590621948242,2646,1763260413.5362673,-0.003533649258315563,,7.661834388272837e-05
,,,,,,,244537,500.0,392.40022325515747,2647,1763260413.5774283,,500.0,
666.0,0.0,-0.00013148784637451172,1.2038275599479675e-05,0.5470978617668152,0.00015330260794144124,0.0010403767228126526,244608,,392.5459122657776,2648,1763260413.7231174,-0.000921301543712616,,181.91517639160156
667.0,0.0,-0.00015854835510253906,0.00027375761419534683,0.513736367225647,0.00015207372780423611,0.000308462418615818,246656,,395.4544529914856,2668,1763260416.631658,-0.00021707266569137573,,194.18740844726562
667.0,0.0,-0.17432045936584473,0.000266040675342083,0.5646834969520569,0.00015176650776993483,0.0012665661051869392,247168,,396.21542716026306,2673,1763260417.3926322,0.001375509425997734,,0.003399896202608943
667.0,0.0,0.19711393117904663,9.51932743191719e-05,0.5001391172409058,0.00015115206770133227,-0.0008816132321953773,248192,,397.6701593399048,2683,1763260418.8473644,-0.0011328887194395065,,0.003552595153450966
667.0,0.0,-0.00011360645294189453,0.00038090813905000687,0.5817570686340332,0.0001509216526756063,0.0031871935352683067,248576,,398.2448298931122,2687,1763260419.422035,-0.005362600088119507,,295.83935546875
667.0,0.0,-0.15373361110687256,0.0002880329266190529,0.5280828475952148,0.00015076804265845567,0.0004512360319495201,248832,,398.61712074279785,2689,1763260419.7943258,-0.0023250989615917206,,3.82220750907436e-05
667.0,0.0,-0.0004482269287109375,0.0002642553299665451,0.4789094030857086,0.00015061443264130503,-0.003262516111135483,249088,,399.02534222602844,2692,1763260420.2025473,2.4553388357162476e-05,,3.3454437255859375
666.0,0.0,-0.3815441131591797,0.0005946727469563484,0.5627233386039734,0.00014815668691881,0.0022068144753575325,253184,,405.3102672100067,2732,1763260426.4874723,-0.012120968662202358,,0.004575046245008707
666.0,0.0,0.12089473009109497,0.0010160990059375763,0.5370421409606934,0.00014692780678160489,0.001187637448310852,255232,,408.33768582344055,2752,1763260429.514891,-0.004996500909328461,,0.003445402719080448
667.0,0.0,-0.4688986539840698,7.334351539611816e-05,0.5934445858001709,0.0001466205867473036,-0.0023424867540597916,255744,,408.9543628692627,2757,1763260430.131568,-0.0009594578295946121,,0.002876033540815115
668.0,0.0,-0.17213523387908936,1.7715618014335632e-05,0.582316517829895,0.00014569892664439976,0.0024276133626699448,257280,,410.77058029174805,2772,1763260431.9477854,0.0001267511397600174,,0.0032346269581466913
668.0,0.0,-0.14052271842956543,0.0002309633418917656,0.6272236108779907,0.0001450844865757972,0.0039549050852656364,258304,,411.95189118385315,2782,1763260433.1290963,-0.002530444413423538,,5.500519910128787e-05
668.0,0.0,0.005880475044250488,0.0001925574615597725,0.5799235105514526,0.00014500768156722188,0.003489912487566471,258432,,412.08574056625366,2783,1763260433.2629457,0.0009535886347293854,,8.122723374981433e-05
669.0,0.0,-0.041541337966918945,0.0007145339623093605,0.6066490411758423,0.00014439324149861932,-0.003607966937124729,259456,,413.2894597053528,2793,1763260434.4666648,-0.013356417417526245,,3.609919804148376e-05
671.0,0.0,-0.0002048015594482422,4.4187530875205994e-05,0.5460641384124756,0.00014254992129281163,-0.0013036280870437622,262528,,416.92539286613464,2824,1763260438.102598,-0.0007780781015753746,,293.779541015625
672.0,0.0,-0.0004144906997680664,5.6541524827480316e-05,0.5332079529762268,0.00014139784616418183,0.002359560690820217,264448,,419.12404799461365,2843,1763260440.301253,0.0003538094460964203,,83.8217544555664
,,,,,,,265914,500.0,420.76854944229126,2857,1763260441.9457545,,500.0,
674.0,0.0,0.0001850128173828125,0.0005254223942756653,0.4826420843601227,0.0001390168908983469,-0.007458396255970001,268416,,423.7208776473999,2882,1763260444.8980827,-0.00010472908616065979,,194.13119506835938
674.0,0.0,-0.0383448600769043,0.0003475835546851158,0.5505200624465942,0.00013847925583831966,0.0031427787616848946,269312,,424.72447419166565,2890,1763260445.9016793,-0.003872290253639221,,3.0110142688499764e-05
,,,,,,,271414,500.0,427.0278916358948,2911,1763260448.2050967,,500.0,
,,,,,,,273914,500.0,429.76237654685974,2935,1763260450.9395816,,500.0,
678.0,0.0,-0.2963426113128662,0.00194453913718462,0.4907642602920532,0.00013486943498719484,-0.006875085644423962,275328,,431.43632531166077,2949,1763260452.6135304,-0.01722763478755951,,0.00029871208244003356
,,,,,,,276414,500.0,432.6322066783905,2960,1763260453.8094118,,500.0,
,,,,,,,277914,500.0,434.51050543785095,2975,1763260455.6877105,,500.0,
,,,,,,,279414,500.0,436.05820202827454,2989,1763260457.235407,,500.0,
681.0,0.0,-0.39771199226379395,0.0002971738576889038,0.5809237957000732,0.00013195084466133267,0.0016409475356340408,280192,,437.0308256149292,2997,1763260458.2080307,-0.0033619552850723267,,4.847787204198539e-05
681.0,0.0,-0.5920203924179077,0.0006684800609946251,0.4959649443626404,0.00013110598956700414,-0.005920414812862873,281600,,438.6177201271057,3011,1763260459.7949252,0.0005782861262559891,,0.004324476234614849
683.0,0.0,-0.2738460302352905,0.0002885377034544945,0.5250807404518127,0.0001286482292925939,0.002158823423087597,285696,,443.7344424724579,3051,1763260464.9116476,-0.0011840686202049255,,6.535369902849197e-05
,,,,,,,285914,500.0,443.8863549232483,3053,1763260465.06356,,500.0,
683.0,0.0,-0.04365384578704834,0.0006509432569146156,0.5030543804168701,0.00012772656918969005,0.009737689979374409,287232,,445.84494137763977,3066,1763260467.0221465,-0.011075064539909363,,0.00012159039033576846
683.0,0.0,0.0008191466331481934,6.497558206319809e-05,0.5231737494468689,0.0001274961541639641,-0.0034850267693400383,287616,,446.3663218021393,3070,1763260467.543527,-0.0011417726054787636,,0.00345417857170105
,,,,,,,288914,500.0,448.2376322746277,3083,1763260469.4148374,,500.0,
684.0,0.0,-6.699562072753906e-05,1.8588267266750336e-05,0.5292536616325378,0.00012580645852722228,0.0007362933829426765,290432,,449.9689738750458,3098,1763260471.146179,0.000475909560918808,,197.01296997070312
684.0,0.0,0.0004425048828125,4.052184522151947e-05,0.5037514567375183,0.000125499238492921,0.0018683485686779022,290944,,450.554336309433,3103,1763260471.7315414,-0.0032487651333212852,,199.24305725097656
686.0,0.0,0.10695558786392212,0.00010789744555950165,0.5091996788978577,0.0001240399433299899,-0.002290762960910797,293376,,453.2386996746063,3127,1763260474.4159048,-0.0028682760894298553,,0.003290743101388216
686.0,0.0,0.04960989952087402,0.00036875903606414795,0.5505735278129578,0.00012388633331283927,0.0068873632699251175,293632,,453.52897357940674,3129,1763260474.7061787,0.0073905629105865955,,0.00011134659143863246
686.0,0.0,-0.00014972686767578125,0.0004796115681529045,0.4736085534095764,0.0001231950882356614,0.004497920162975788,294784,,454.82469391822815,3141,1763260476.001899,0.003315545618534088,,300.6258544921875
687.0,0.0,-0.051102280616760254,1.2755393981933594e-05,0.5871057510375977,0.00012304147821851075,-0.0004277992993593216,295040,,455.08738017082214,3143,1763260476.2645853,0.0006323475390672684,,8.910340693546459e-05
687.0,0.0,-6.687641143798828e-05,9.93926078081131e-05,0.5480155348777771,0.0001228878682013601,0.0003691054880619049,295296,,455.3654146194458,3146,1763260476.5426197,-0.00621379166841507,,180.5537109375
688.0,0.0,-0.21820068359375,3.778096288442612e-05,0.5593979358673096,0.00012196620809845626,-0.0012004217132925987,296832,,457.02754831314087,3161,1763260478.2047534,0.0028366558253765106,,0.003005453385412693
688.0,0.0,-0.0002161264419555664,3.7678517401218414e-05,0.529381513595581,0.00012142857303842902,-0.00035333912819623947,297728,,458.0132009983063,3170,1763260479.190406,0.002159673720598221,,251.1838836669922
689.0,0.0,-0.2749178409576416,0.00022093020379543304,0.5071666240692139,0.0001205837179441005,-0.006387898698449135,299136,,459.5265612602234,3183,1763260480.7037663,0.0021730661392211914,,0.00010954131721518934
689.0,0.0,0.09533387422561646,1.9225291907787323e-05,0.5058076977729797,0.00012027649790979922,0.000968283973634243,299648,,460.100709438324,3188,1763260481.2779145,2.177804708480835e-05,,9.555280848871917e-05
691.0,0.0,-0.05322468280792236,0.0008593238890171051,0.5426623821258545,0.00011850998271256685,0.006477845832705498,302592,,463.2636020183563,3217,1763260484.440807,-0.00975431501865387,,7.239344267873093e-05
691.0,0.0,-8.952617645263672e-05,4.950817674398422e-05,0.5231711268424988,0.00011812595766969025,0.0013446072116494179,303232,,463.95260977745056,3224,1763260485.1298149,-0.00026997923851013184,,316.7994384765625
693.0,0.0,0.17583531141281128,7.111020386219025e-05,0.5803444385528564,0.00011666666978271678,-0.0006133932620286942,305664,,466.58711528778076,3247,1763260487.7643204,0.00026867538690567017,,0.00013193360064178705
693.0,0.0,-0.5278815031051636,3.195274621248245e-05,0.5114268660545349,0.00011651305976556614,0.00012406427413225174,305920,,466.88278102874756,3250,1763260488.059986,0.0004425346851348877,,0.002617004793137312
693.0,0.0,0.11126452684402466,0.00015981867909431458,0.5427717566490173,0.0001163594497484155,0.002395646646618843,306176,,467.1760630607605,3252,1763260488.3532681,-0.0034193769097328186,,0.00015440848073922098
693.0,0.0,0.019234538078308105,9.465496987104416e-05,0.557030439376831,0.00011620583973126486,-0.001044505275785923,306432,,467.449179649353,3255,1763260488.6263847,-0.003519747406244278,,0.0032821400091052055
693.0,0.0,-4.649162292480469e-06,0.00011695642024278641,0.5203444361686707,0.0001159754247055389,-1.2849457561969757e-05,306816,,467.85576462745667,3259,1763260489.0329697,-0.0012430530041456223,,151.20484924316406
,,,,,,,308190,500.0,469.28686332702637,3272,1763260490.4640684,,500.0,
694.0,0.0,-0.34682655334472656,2.1970830857753754e-05,0.5554301738739014,0.00011497695959405974,0.0006452137604355812,308480,,469.69644713401794,3275,1763260490.8736522,-0.0006320774555206299,,9.531842079013586e-05
694.0,0.0,0.08473938703536987,5.969591438770294e-05,0.5689845085144043,0.00011490015458548442,-0.0020808596163988113,308608,,469.8174810409546,3276,1763260490.9946861,-0.001621786504983902,,8.984962914837524e-05
695.0,0.0,-0.043241262435913086,0.00020506791770458221,0.5618797540664673,0.00011367127444827929,0.004209093749523163,310656,,472.0416507720947,3296,1763260493.2188559,-0.008893661201000214,,0.00016119318024720997
696.0,0.0,0.035466909408569336,0.0004149973392486572,0.5391839742660522,0.00011351766443112865,0.002806607633829117,310912,,472.3336441516876,3299,1763260493.5108492,-0.012906122952699661,,0.0036257789470255375
698.0,0.0,-0.08915174007415771,0.00030208565294742584,0.5349855422973633,0.00011113670916529372,-0.004012167453765869,314880,,476.76781821250916,3338,1763260497.9450233,0.0029957033693790436,,0.003072770545259118
,,,,,,,316190,500.0,478.20226764678955,3351,1763260499.3794727,,500.0,
698.0,0.0,-7.021427154541016e-05,0.00044805463403463364,0.5861837267875671,0.00010998464131262153,0.002503550611436367,316800,,478.9149944782257,3357,1763260500.0921996,0.009532451629638672,,95.0682144165039
