losses/policy_loss,_runtime,losses/old_approx_kl,charts/SPS,charts/episodic_return,losses/explained_variance,charts/learning_rate,_timestamp,global_step,losses/value_loss,charts/episodic_length,_step,losses/clipfrac,losses/approx_kl,losses/entropy
-0.002166188322007656,520.5952169895172,-0.0006646327674388885,728.0,,0.173021137714386,8.379416249226779e-05,1763260541.736675,360448,0.0005611374508589506,,3713,0.0,0.0004326608031988144,0.41705122590065
,520.7537357807159,,,500.0,,,1763260541.8951938,360609,,500.0,3715,,,
4.9073249101638794e-05,522.5091524124146,0.0006923126056790352,729.0,,0.9874193668365479,8.27188923722133e-05,1763260543.6506104,362240,0.0038270794320851564,,3731,0.0,1.855473965406418e-05,0.35123926401138306
,522.8210849761963,,,500.0,,,1763260543.962543,362609,,500.0,3734,,,
0.001089099794626236,524.9476721286774,0.001820603385567665,730.0,,0.007965087890625,8.125959720928222e-05,1763260546.0891302,364672,199.6765594482422,,3755,0.0,0.00011053681373596191,0.3597148060798645
0.004213415086269379,526.9617488384247,-0.001028573140501976,732.0,,0.007311880588531494,8.003072434803471e-05,1763260548.1032069,366720,221.7293701171875,,3775,0.0,6.603263318538666e-05,0.38093647360801697
,527.3443319797516,,,500.0,,,1763260548.48579,367109,,500.0,3779,,,
-0.0004000309854745865,529.9657101631165,-0.0013595754280686378,733.0,,0.0036190152168273926,7.826420915080234e-05,1763260551.1071682,369664,13.310342788696289,,3804,0.0,4.2214058339595795e-05,0.39846062660217285
-0.00032384879887104034,530.342271566391,-0.0016026943922042847,733.0,,0.33529049158096313,7.803379412507638e-05,1763260551.4837296,370048,0.0006899182917550206,,3807,0.0,0.0007966980338096619,0.4303196370601654
,534.2972598075867,,,500.0,,,1763260555.4387178,374109,,500.0,3847,,,
-0.002926759421825409,537.5874602794647,0.0008394671604037285,737.0,,0.23309272527694702,7.365591591224074e-05,1763260558.7289183,377344,0.005423995200544596,,3879,0.0,7.530581206083298e-05,0.4743739664554596
-0.0002399943768978119,537.9748044013977,0.0009546326473355293,737.0,,0.007990837097167969,7.342550088651478e-05,1763260559.1162624,377728,156.4246368408203,,3883,0.0,2.7650967240333557e-06,0.41938817501068115
-0.006058592349290848,538.0966784954071,0.0036371061578392982,737.0,,0.8680120706558228,7.334869587793946e-05,1763260559.2381365,377856,0.004751344211399555,,3884,0.0,0.00029909517616033554,0.3742751181125641
0.0008555352687835693,538.3736283779144,-0.0055339038372039795,737.0,,-0.0030312538146972656,7.319508586078882e-05,1763260559.5150864,378112,26.058719635009766,,3887,0.0,0.000585116446018219,0.41004207730293274
,538.7908535003662,,,500.0,,,1763260559.9323115,378609,,500.0,3891,,,
-0.004549100995063782,539.5180768966675,-0.006142722442746162,738.0,,0.9247961044311523,7.250384078361094e-05,1763260560.659535,379264,0.0033222653437405825,,3898,0.0,0.00017255544662475586,0.414617121219635
-4.060566425323486e-05,540.9065492153168,-0.0038044610992074013,739.0,,0.007395267486572266,7.165898568928242e-05,1763260562.0480072,380672,120.17572021484375,,3912,0.0,8.537899702787399e-05,0.37058594822883606
-0.006667902693152428,541.276876449585,-0.0019218074157834053,739.0,,0.7911826968193054,7.142857066355646e-05,1763260562.4183345,381056,0.0010135774500668049,,3915,0.0,0.0006461916491389275,0.3744046092033386
-0.00981973111629486,542.6113266944885,0.009898019023239613,740.0,,0.9300051331520081,7.066052057780325e-05,1763260563.7527847,382336,0.005438516382128,,3928,0.0,0.0011597191914916039,0.3692212402820587
-0.008597633801400661,544.2829260826111,0.002006828784942627,740.0,,-1.0444903373718262,6.966205546632409e-05,1763260565.424384,384000,0.001416180981323123,,3944,0.001953125,0.0029498059302568436,0.3375657796859741
,544.320797920227,,,500.0,,,1763260565.462256,384109,,500.0,3945,,,
0.0006656870245933533,544.4228882789612,0.005054939538240433,740.0,,0.006890714168548584,6.958525045774877e-05,1763260565.5643463,384128,45.71163558959961,,3946,0.0,0.0007719341665506363,0.35671931505203247
-6.958097219467163e-05,545.2818202972412,0.0076081352308392525,741.0,,0.9457865953445435,6.904762267367914e-05,1763260566.4232783,385024,0.00040619345963932574,,3954,0.0,0.00025400612503290176,0.40466204285621643
-0.0043876394629478455,546.1764690876007,-0.008320655673742294,741.0,,-0.015190958976745605,6.85099876136519e-05,1763260567.3179271,385920,0.0016523038502782583,,3963,0.0,0.0005843751132488251,0.39613497257232666
