losses/policy_loss,losses/value_loss,charts/episodic_return,charts/SPS,charts/learning_rate,losses/explained_variance,global_step,losses/clipfrac,losses/entropy,losses/old_approx_kl,_timestamp,charts/episodic_length,losses/approx_kl,_step,_runtime
-0.0019949916750192642,663.2274169921875,,1086.0,0.00020506912551354617,0.00012201070785522461,158336,0.0,0.48189684748649597,0.0016812719404697418,1763260258.524472,,0.00016912445425987244,1768,173.33922290802002
,,500.0,,,,159326,,,,1763260259.3760047,500.0,,1777,174.19075560569763
-0.02350480854511261,0.006772987544536591,,1087.0,0.00020199692517053336,0.207724928855896,163456,0.005859375,0.46112221479415894,-0.0017176475375890732,1763260263.177988,,0.002912905067205429,1818,177.99273896217346
0.0013726651668548584,0.007151666563004255,,1087.0,0.00020168970513623208,-0.2117995023727417,163968,0.0,0.547119677066803,-0.006651373580098152,1763260263.6236107,,0.0007404815405607224,1823,178.43836164474487
,,500.0,,,,166826,,,,1763260266.19993,500.0,,1851,181.01468086242676
,,500.0,,,,167326,,,,1763260266.639469,500.0,,1856,181.45421981811523
-0.003400847315788269,0.0061407191678881645,,1087.0,0.00019892472482752055,-0.8486478328704834,168576,0.0,0.4394836127758026,-0.0014903722330927849,1763260267.7841403,,0.0003883121535181999,1868,182.59889125823975
-0.006754303351044655,0.0005001265672035515,,1087.0,0.00019861750479321927,-0.11094188690185547,169088,0.0,0.49926063418388367,-0.007337633520364761,1763260268.2696064,,0.0017690099775791168,1873,183.08435726165771
0.0012238547205924988,0.00658397888764739,,1087.0,0.0001983870897674933,0.08277696371078491,169472,0.0,0.4885547161102295,-0.01437557116150856,1763260268.6037724,,0.0007271599024534225,1877,183.418523311615
-0.0009252429008483887,284.98699951171875,,1087.0,0.0001978494692593813,0.0002326369285583496,170368,0.0,0.4929864704608917,0.004737792536616325,1763260269.4224231,,0.00043947435915470123,1886,184.23717403411865
,,500.0,,,,171326,,,,1763260270.2565372,500.0,,1895,185.07128810882568
0.0006165392696857452,0.0004508845740929246,,1088.0,0.0001967741991393268,-0.7852131128311157,172160,0.0,0.4674485921859741,0.011522659100592136,1763260271.0179017,,0.0008526099845767021,1903,185.83265256881714
-0.0016838088631629944,502.35626220703125,,1087.0,0.00019662058912217617,0.0009225606918334961,172416,0.0,0.4725494384765625,-0.006408464163541794,1763260271.27643,,0.0001846402883529663,1906,186.0911808013916
-0.0025732964277267456,0.00046190209104679525,,1088.0,0.00019585253903642297,-0.10644662380218506,173696,0.0,0.46919041872024536,0.0007684146985411644,1763260272.42867,,0.0015271874144673347,1918,187.2434208393097
,,500.0,,,,173826,,,,1763260272.541498,500.0,,1920,187.35624885559082
0.000359170138835907,248.43838500976562,,1088.0,0.00019423963385634124,0.00018918514251708984,176384,0.0,0.5146874785423279,0.0019120164215564728,1763260274.8445709,,0.0004108734428882599,1945,189.65932178497314
,,500.0,,,,177826,,,,1763260276.118602,500.0,,1959,190.9333529472351
,,500.0,,,,179326,,,,1763260277.409213,500.0,,1973,192.22396397590637
-0.029377397149801254,0.006619758903980255,,1088.0,0.000191781873581931,0.1186951994895935,180480,0.00390625,0.4245339632034302,0.045044027268886566,1763260278.5430295,,0.004927902482450008,1985,193.35778045654297
-0.012062577530741692,0.00040571752469986677,,1089.0,0.0001913978485390544,-0.07545363903045654,181120,0.00390625,0.4705332815647125,-0.00783753301948309,1763260279.1182323,,0.002223801799118519,1991,193.93298316001892
0.00024236738681793213,0.00017786072567105293,,1089.0,0.0001907066034618765,-0.06237292289733887,182272,0.017578125,0.4589664936065674,0.0007211929187178612,1763260280.154892,,0.004831838421523571,2002,194.96964287757874
-0.0009114649146795273,0.00038709319778718054,,1089.0,0.00019039938342757523,-0.46966373920440674,182784,0.0,0.5001720786094666,-0.0040376316756010056,1763260280.5967727,,0.0005435533821582794,2007,195.41152358055115
-0.0018575936555862427,0.0003380567650310695,,1089.0,0.000189861748367548,-0.06079423427581787,183680,0.0,0.527854859828949,-0.005856646224856377,1763260281.417607,,7.823854684829712e-05,2016,196.2323579788208
0.0071191005408763885,213.20945739746094,,1089.0,0.00018970813835039735,0.00017201900482177734,183936,0.00390625,0.4487541913986206,-0.011273548007011414,1763260281.643788,,0.0027119461447000504,2019,196.45853900909424
-0.005759701132774353,412.38568115234375,,1089.0,0.00018940091831609607,0.00042814016342163086,184448,0.0,0.4065931439399719,0.0011440832167863846,1763260282.1486468,,0.0002318248152732849,2024,196.96339774131775
,,500.0,,,,184826,,,,1763260282.410964,500.0,,2027,197.2257149219513
0.004412040114402771,0.006216129753738642,,1089.0,0.0001890936982817948,0.34924548864364624,184960,0.0,0.40700677037239075,0.0008791284635663033,1763260282.5936444,,0.0005375063046813011,2029,197.40839529037476
0.0025744400918483734,0.006164653226733208,,1089.0,0.0001887864782474935,0.4598659873008728,185472,0.0,0.49249109625816345,-0.0012183720245957375,1763260283.0714374,,0.0004840148612856865,2034,197.8861882686615
-0.003313499502837658,0.00047101001837290823,,1089.0,0.00018809523317031562,0.07409274578094482,186624,0.0,0.4990631937980652,0.0007008332759141922,1763260284.1105542,,0.0001827199012041092,2045,198.92530512809753
-0.002798086032271385,0.00021205228404141963,,1089.0,0.00018771120812743902,0.031966209411621094,187264,0.0,0.5058519840240479,0.004555012099444866,1763260284.6684382,,0.00022048596292734146,2051,199.48318910598755
,,500.0,,,,187326,,,,1763260284.6903799,500.0,,2052,199.50513076782227
0.0006819367408752441,0.0002282430650666356,,1089.0,0.00018655913299880922,-0.019527554512023926,189184,0.0,0.4649346172809601,0.00960651133209467,1763260286.4098203,,0.00025297608226537704,2070,201.22457122802734
0.010229144245386124,0.00019839101878460497,,1089.0,0.00018617510795593262,-0.14536607265472412,189824,0.0,0.45530015230178833,0.0061465296894311905,1763260287.0101879,,0.0005747955292463303,2076,201.8249387741089
-0.00721905380487442,0.006265734322369099,,1089.0,0.00018517665739636868,0.4846615195274353,191488,0.0,0.4283547103404999,-0.0013732556253671646,1763260288.5074506,,0.00012348033487796783,2093,203.32220149040222
0.00517344381660223,0.00024449086049571633,,1089.0,0.00018509985238779336,-0.04569673538208008,191616,0.0,0.3922228515148163,-0.010341125540435314,1763260288.6182754,,0.00034449901431798935,2094,203.43302631378174
0.0011960417032241821,392.2289733886719,,1089.0,0.0001837173622334376,0.00020122528076171875,193920,0.0,0.4408687949180603,-0.0006070071831345558,1763260290.7146823,,0.00010689068585634232,2117,205.52943325042725
0.006878972053527832,657.3941040039062,,1090.0,0.0001822580670705065,0.0011752843856811523,196352,0.0,0.3431946635246277,0.0024981116876006126,1763260292.9088633,,0.000659978948533535,2141,207.72361421585083
0.000567704439163208,262.0265808105469,,1090.0,0.00018195084703620523,0.001116931438446045,196864,0.0,0.3279415965080261,-0.0026037385687232018,1763260293.392675,,5.7534314692020416e-05,2146,208.2074258327484
-0.00015616044402122498,0.0054702674970030785,,1090.0,0.0001818740420276299,-0.05258834362030029,196992,0.0,0.33655568957328796,0.001427406445145607,1763260293.5053854,,3.3099204301834106e-06,2147,208.32013630867004
-0.0025665797293186188,0.0008703645435161889,,1090.0,0.0001817972370190546,0.6796000599861145,197120,0.0,0.35343486070632935,-0.0028100227937102318,1763260293.616059,,0.0006540091708302498,2148,208.4308099746704
,,500.0,,,,197826,,,,1763260294.2321768,500.0,,2155,209.04692769050598
0.00020252913236618042,0.007177042309194803,,1090.0,0.0001803379418561235,0.43068385124206543,199552,0.0,0.3899793028831482,-0.0006927847862243652,1763260295.8125267,,0.00016986392438411713,2172,210.62727761268616
-0.010154768824577332,309.066162109375,,1090.0,0.0001795698917703703,-0.00028395652770996094,200832,0.0,0.5310591459274292,0.007982118986546993,1763260296.9683435,,0.0009944969788193703,2185,211.78309440612793
-0.005475685000419617,0.0006872518570162356,,1090.0,0.00017910906171891838,-0.3211097717285156,201600,0.0,0.5472164154052734,-0.00014464091509580612,1763260297.6741145,,0.0002021854743361473,2192,212.4888653755188
0.0018965285271406174,0.00027779402444139123,,1090.0,0.00017872503667604178,-0.2791506052017212,202240,0.0,0.4837450683116913,0.00115155428647995,1763260298.2304878,,0.0001730937510728836,2198,213.04523873329163
,,500.0,,,,202326,,,,1763260298.2597997,500.0,,2199,213.0745506286621
-0.010773362591862679,0.007381307426840067,,1090.0,0.00017795698659028858,0.2903979420661926,203520,0.0,0.5324346423149109,-0.0027680648490786552,1763260299.3864377,,0.001016777940094471,2211,214.20118856430054
,,500.0,,,,203826,,,,1763260299.663193,500.0,,2214,214.47794389724731
-0.006975352764129639,533.1143798828125,,1090.0,0.00017741935153026134,0.000974118709564209,204416,0.0,0.5266308188438416,0.00889709684997797,1763260300.2058616,,0.0007677236571907997,2220,215.02061247825623
-0.001331828534603119,0.0001988589356187731,,1090.0,0.00017718893650453538,-0.18366777896881104,204800,0.001953125,0.4801989793777466,-0.009832462295889854,1763260300.5740755,,0.0020645111799240112,2223,215.38882637023926
0.004369866102933884,234.48321533203125,,1090.0,0.00017711213149596006,0.0006374120712280273,204928,0.0,0.4537968039512634,0.00533357635140419,1763260300.687091,,0.0006765443831682205,2225,215.50184202194214
0.002348722890019417,0.007534909062087536,,1090.0,0.00017703532648738474,-0.8915175199508667,205056,0.00390625,0.47845086455345154,-0.000749640166759491,1763260300.7979014,,0.001287689432501793,2226,215.61265230178833
0.004527172073721886,0.00017543362628202885,,1090.0,0.00017695852147880942,-1.3561649322509766,205184,0.00390625,0.4431403875350952,-0.001538149081170559,1763260300.9099965,,0.0010572215542197227,2227,215.7247474193573
0.003827366977930069,0.006129728630185127,,1090.0,0.00017672810645308346,-0.17207884788513184,205568,0.00390625,0.5230079293251038,0.012712148018181324,1763260301.2447531,,0.0006648087874054909,2231,216.059504032135
-0.00843001902103424,0.0030168124940246344,,1090.0,0.0001764976914273575,0.0004659891128540039,205952,0.0,0.5322317481040955,-0.007251964882016182,1763260301.6534371,,0.00041320547461509705,2235,216.46818804740906
0.0017052963376045227,0.00022246250591706485,,1090.0,0.0001761136663844809,-0.10286486148834229,206592,0.0,0.512080729007721,-0.0017903009429574013,1763260302.2176368,,0.0001742960885167122,2241,217.03238773345947
,,500.0,,,,207326,,,,1763260302.8452747,500.0,,2248,217.66002559661865
0.0014299377799034119,0.004499208647757769,,1090.0,0.00017557603132445365,0.13179171085357666,207488,0.0,0.483036071062088,0.011610533110797405,1763260303.035915,,0.001332865096628666,2250,217.850665807724
,,500.0,,,,207826,,,,1763260303.2881885,500.0,,2253,218.1029393672943
0.0010616295039653778,0.00018379160610493273,,1090.0,0.0001741935411700979,0.15800029039382935,209792,0.0,0.4595133364200592,-0.004829886369407177,1763260305.1298223,,0.00013178307563066483,2272,219.9445731639862
-0.0022814571857452393,0.005164083559066057,,1090.0,0.0001737327256705612,-0.2448580265045166,210560,0.0,0.45740213990211487,0.0021705124527215958,1763260305.8641982,,0.0006488524377346039,2280,220.67894911766052
0.007621176540851593,0.00023167644394561648,,1090.0,0.00017281106556765735,0.3064192533493042,212096,0.0,0.40643367171287537,0.005959200672805309,1763260307.2625353,,0.0005501778796315193,2295,222.07728624343872
-0.0009381100535392761,313.5617980957031,,1090.0,0.0001726574555505067,0.0006060600280761719,212352,0.0,0.42677414417266846,0.0034159189090132713,1763260307.4868078,,6.477441638708115e-05,2298,222.30155873298645
0.0041524916887283325,0.0003125803195871413,,1090.0,0.0001718894054647535,-0.11866891384124756,213632,0.0,0.4670383334159851,0.01219908520579338,1763260308.6383042,,0.0014635492116212845,2310,223.45305514335632
,,500.0,,,,213826,,,,1763260308.773818,500.0,,2312,223.58856892585754
-0.0034911558032035828,291.4584045410156,,1090.0,0.0001714285754133016,0.0013456940650939941,214400,0.0,0.4616091847419739,0.0013989657163619995,1763260309.3497496,,0.0009971670806407928,2318,224.1645004749298
,,500.0,,,,214826,,,,1763260309.6991022,500.0,,2322,224.51385307312012
-0.001280754804611206,0.006276467349380255,,1091.0,0.00017104455037042499,-0.01582813262939453,215040,0.0,0.44894617795944214,0.004545220173895359,1763260309.9066875,,8.021760731935501e-05,2324,224.72143840789795
-0.00958191603422165,0.007445271126925945,,1090.0,0.0001707373303361237,-0.5593974590301514,215552,0.0,0.4826919436454773,0.0048963287845253944,1763260310.3895679,,0.0012202365323901176,2329,225.20431876182556
-0.0017190054059028625,0.004234160762280226,,1090.0,0.00017012289026752114,-0.8841326236724854,216576,0.0,0.4730362892150879,-0.019218480214476585,1763260311.3195508,,0.001618676818907261,2339,226.13430166244507
0.0008981414139270782,0.006840257439762354,,1091.0,0.00016989247524179518,0.051223814487457275,216960,0.0,0.5167847871780396,0.0026049045845866203,1763260311.6539898,,0.00039177294820547104,2343,226.46874070167542
-0.0004925131797790527,0.006109770853072405,,1090.0,0.0001695852552074939,0.16730982065200806,217472,0.0,0.4876161217689514,0.00048676878213882446,1763260312.1430936,,4.8488378524780273e-05,2348,226.95784449577332
-0.005347087979316711,0.00014204334001988173,,1091.0,0.0001692012301646173,-0.7718963623046875,218112,0.0,0.4498189687728882,-0.0010265400633215904,1763260312.698937,,0.0006666472181677818,2354,227.5136878490448
-0.003062501549720764,0.0061095538549125195,,1091.0,0.00016866359510459006,-0.044646620750427246,219008,0.0,0.5513864159584045,0.006530436687171459,1763260313.5145566,,0.0006601316854357719,2363,228.32930755615234
-0.016596704721450806,0.0004427165840752423,,1090.0,0.00016705068992450833,-0.11501562595367432,221696,0.00390625,0.5281122922897339,0.015375522896647453,1763260316.0135612,,0.0026106005534529686,2389,230.8283121585846
-0.009520865976810455,0.0002011889300774783,,1090.0,0.00016674346989020705,-0.19343328475952148,222208,0.0,0.5438525676727295,0.013866862282156944,1763260316.4911447,,0.0014372970908880234,2394,231.3058955669403
-0.002477206289768219,0.00012081400927854702,,1091.0,0.0001658218097873032,-0.19285547733306885,223744,0.0,0.5227837562561035,0.0005600005388259888,1763260317.8634918,,0.0006575323641300201,2409,232.67824268341064
-0.006068535149097443,484.78778076171875,,1091.0,0.00016482334467582405,-0.0003072023391723633,225408,0.0,0.5209711790084839,0.003033543936908245,1763260319.3706954,,0.0005185855552554131,2426,234.18544626235962
,,500.0,,,,225826,,,,1763260319.7193172,500.0,,2430,234.53406810760498
,,500.0,,,,227826,,,,1763260321.4849563,500.0,,2449,236.29970717430115
-0.0007851980626583099,306.9577941894531,,1091.0,0.00016244238940998912,8.827447891235352e-05,229376,0.0,0.49073171615600586,-0.002296394668519497,1763260323.0087237,,0.000390700064599514,2465,237.82347464561462
-0.0014485418796539307,0.004764717537909746,,1091.0,0.00016082949878182262,0.09701615571975708,232064,0.0,0.5316029787063599,0.005107955075800419,1763260325.430828,,0.0006352970376610756,2491,240.24557900428772
0.004980340600013733,0.00019525797688402236,,1091.0,0.00016067588876467198,-0.20097625255584717,232320,0.0,0.5558715462684631,0.003063286654651165,1763260325.6870294,,0.0009683733806014061,2493,240.50178027153015
-0.015175706706941128,0.0003555755829438567,,1091.0,0.00015990783867891878,0.12524276971817017,233600,0.0,0.51658034324646,-0.011017709039151669,1763260326.8385623,,0.0024311942979693413,2506,241.65331315994263
0.00029069744050502777,604.305419921875,,1091.0,0.00015944700862746686,-6.580352783203125e-05,234368,0.0,0.5168757438659668,-0.0005244100466370583,1763260327.5116386,,5.67268580198288e-06,2514,242.32638955116272
-0.00020825862884521484,0.004575333558022976,,1091.0,0.00015937020361889154,-0.16091585159301758,234496,0.0,0.4644065797328949,-0.0014402763918042183,1763260327.622695,,5.658622831106186e-05,2515,242.43744587898254
-0.014854978770017624,0.00768735446035862,,1091.0,0.00015906298358459026,0.10512572526931763,235008,0.0,0.42301124334335327,0.002607479691505432,1763260328.102702,,0.0018865838646888733,2520,242.91745281219482
,,500.0,,,,236326,,,,1763260329.2699704,500.0,,2533,244.084721326828
-0.0005488842725753784,0.004000770393759012,,1091.0,0.00015783410344738513,0.17285430431365967,237056,0.0,0.4616885483264923,0.003436541184782982,1763260329.962449,,4.1404739022254944e-05,2540,244.7771999835968
-0.01206427812576294,0.00013683020370081067,,1091.0,0.0001573732733959332,-0.03909444808959961,237824,0.0,0.49522635340690613,0.00682955514639616,1763260330.6305778,,0.0007156664505600929,2547,245.44532871246338
-0.0011243224143981934,0.0001966876588994637,,1092.0,0.00015599078324157745,0.12987488508224487,240128,0.0,0.5615178942680359,-0.0033802976831793785,1763260332.700836,,0.00015747454017400742,2570,247.51558685302734
0.0036441460251808167,0.0001352996041532606,,1092.0,0.00015591397823300213,-0.106406569480896,240256,0.0,0.5011643767356873,-0.00037777796387672424,1763260332.812317,,5.127117037773132e-05,2571,247.62706780433655
-0.008334418758749962,0.0002570113865658641,,1091.0,0.00015560675819870085,-0.26062774658203125,240768,0.0,0.4848315119743347,-0.009881158359348774,1763260333.2908955,,0.00070903729647398,2576,248.10564637184143
,,500.0,,,,240826,,,,1763260333.3148985,500.0,,2577,248.12964940071106
-0.0033121593296527863,0.0035124169662594795,,1092.0,0.00015368663298431784,-0.26070284843444824,243968,0.0,0.5242742300033569,-0.005369917489588261,1763260336.1611087,,0.0005337847396731377,2608,250.9758596420288
-0.015723951160907745,0.0001986566057894379,,1092.0,0.0001535330229671672,0.10391747951507568,244224,0.0,0.434028297662735,0.011796670034527779,1763260336.381752,,0.0010385606437921524,2610,251.19650292396545
-0.007977001368999481,0.00018564837228041142,,1092.0,0.00015230414282996207,-0.10274231433868408,246272,0.0,0.574558436870575,0.001995369791984558,1763260338.2258294,,0.001744801178574562,2630,253.04058027267456
,,500.0,,,,246826,,,,1763260338.6878805,500.0,,2636,253.50263142585754
,,500.0,,,,247826,,,,1763260339.6070402,500.0,,2646,254.42179107666016
-0.0066995806992053986,252.52330017089844,,1092.0,0.0001513056777184829,-0.00011539459228515625,247936,0.0,0.5542234182357788,-0.002058034762740135,1763260339.712603,,0.00025103241205215454,2647,254.5273540019989
-0.003490656614303589,0.0037403434980660677,,1092.0,0.0001512288727099076,0.06931215524673462,248064,0.0,0.5563936233520508,-0.002287093549966812,1763260339.823295,,0.0003496464341878891,2648,254.63804602622986
0.005309686064720154,0.00025353868841193616,,1092.0,0.0001500000071246177,0.05150967836380005,250112,0.0,0.47762492299079895,-0.0030814344063401222,1763260341.6800418,,0.0007830550894141197,2668,256.49479269981384
-0.006979364901781082,0.00023874394537415355,,1092.0,0.00014969278709031641,-0.033896565437316895,250624,0.0,0.5494074821472168,-0.0033955397084355354,1763260342.1372015,,0.0003717346116900444,2673,256.951952457428
-0.007660815492272377,0.0003708552976604551,,1092.0,0.00014907834702171385,-0.1474076509475708,251648,0.0,0.5070487856864929,-0.0002450235188007355,1763260343.0600789,,0.0007519889622926712,2683,257.8748297691345
-0.002673925831913948,0.003545980202034116,,1092.0,0.0001488479319959879,0.05078768730163574,252032,0.0,0.5476043224334717,0.0027090338990092278,1763260343.4347892,,0.0003173528239130974,2687,258.2495400905609
-0.0034239739179611206,0.00013109450810588896,,1092.0,0.00014869432197883725,-0.04395294189453125,252288,0.0,0.48097676038742065,0.0015889257192611694,1763260343.6548736,,0.000596996396780014,2689,258.46962451934814
-0.0015936493873596191,0.003496983088552952,,1092.0,0.0001485407119616866,-0.009222626686096191,252544,0.0,0.5337671041488647,0.001046610064804554,1763260343.8798692,,8.151959627866745e-05,2692,258.6946201324463
-0.004398558288812637,0.00023509723541792482,,1093.0,0.00014608295168727636,0.09487473964691162,256640,0.0,0.4773758351802826,0.008209282532334328,1763260347.5787244,,0.0006698537617921829,2732,262.39347529411316
0.0006782859563827515,0.00017682346515357494,,1093.0,0.00014485407155007124,-0.48574209213256836,258688,0.0,0.4735679030418396,0.005029933527112007,1763260349.455682,,0.000836007297039032,2752,264.27043294906616
-0.008489366620779037,0.0002326083485968411,,1093.0,0.00014454685151576996,0.037955284118652344,259200,0.0,0.5262596607208252,0.002934129908680916,1763260349.9371855,,0.0007467735558748245,2757,264.75193643569946
0.0013793837279081345,0.00011458958761068061,,1093.0,0.00014362519141286612,-0.06523513793945312,260736,0.0,0.5321023464202881,0.0012318911030888557,1763260351.3144624,,9.270105510950089e-05,2772,266.1292133331299
-0.009326282888650894,9.602230420568958e-05,,1093.0,0.00014301075134426355,-0.21813428401947021,261760,0.0,0.5931202173233032,0.0060264719650149345,1763260352.2447727,,0.0009720372036099434,2782,267.0595235824585
,,500.0,,,,261826,,,,1763260352.2689204,500.0,,2783,267.08367133140564
,,500.0,,,,262826,,,,1763260353.1910536,500.0,,2793,268.0058045387268
-0.008542671799659729,0.0037557228934019804,,1093.0,0.00014047618606127799,-0.06889474391937256,265984,0.0,0.58826744556427,0.0030357781797647476,1763260356.071771,,0.000262601301074028,2824,270.88652181625366
0.0036741308867931366,0.00027889633201994,,1093.0,0.00013932411093264818,0.007837176322937012,267904,0.0,0.5718605518341064,-0.012707415036857128,1763260357.7841113,,0.001862035132944584,2843,272.5988621711731
-0.008003264665603638,0.0006362941931001842,,1093.0,0.00013847925583831966,0.1942915916442871,269312,0.005859375,0.518293023109436,-0.0017093745991587639,1763260359.044338,,0.002970361150801182,2857,273.8590888977051
-0.005702447146177292,0.00014310385449789464,,1093.0,0.00013694317021872848,-0.3099278211593628,271872,0.0,0.5870062112808228,-0.00782262347638607,1763260361.3887577,,0.00028511323034763336,2882,276.2035086154938
-0.004240013659000397,0.003490409115329385,,1093.0,0.00013648234016727656,-0.15061306953430176,272640,0.0,0.6046643257141113,0.0014627370983362198,1763260362.060378,,0.00036515481770038605,2890,276.8751289844513
-0.01979922130703926,0.00017072868649847806,,1093.0,0.00013517665502149612,-0.305076003074646,274816,0.0,0.5927045345306396,0.00920736975967884,1763260364.0176854,,0.0015255864709615707,2911,278.8324363231659
,,500.0,,,,277190,,,,1763260366.1086836,500.0,,2935,280.9234344959259
,,500.0,,,,278405,,,,1763260367.2351613,500.0,,2949,282.0499122142792
0.003533370792865753,636.9212646484375,,1094.0,0.0001324116747127846,0.010799705982208252,279424,0.0,0.5151737928390503,0.0008379919454455376,1763260368.153349,,0.0003424612805247307,2960,282.9680998325348
,,205.0,,,,280756,,,,1763260369.3245213,205.0,,2975,284.1392722129822
-0.0060716308653354645,0.03337632119655609,,1094.0,0.00013087557454127818,0.8801047205924988,281984,0.0,0.5565871000289917,0.003643317148089409,1763260370.46647,,0.0001759398728609085,2989,285.28122091293335
0.011761561036109924,0.12994712591171265,,1094.0,0.00013041474448982626,0.9002485275268555,282752,0.0,0.6081244945526123,0.0031630508601665497,1763260371.174431,,0.001899275928735733,2997,285.98918199539185
0.001471593976020813,0.17156705260276794,,1094.0,0.00012964669440407306,0.15123945474624634,284032,0.0,0.5289427042007446,0.010462535545229912,1763260372.3332996,,0.0020722541958093643,3011,287.1480505466461
-0.022430825978517532,0.005940136965364218,,1094.0,0.00012726573913823813,0.09426897764205933,288000,0.0,0.5438264012336731,0.007855657488107681,1763260375.945598,,0.002562878653407097,3051,290.7603487968445
,,500.0,,,,288148,,,,1763260376.0646827,500.0,,3053,290.879433631897
-0.04599384218454361,0.0005720215267501771,,1094.0,0.0001263440790353343,-1.4340784549713135,289536,0.001953125,0.5482709407806396,0.015108343213796616,1763260377.315473,,0.005891014821827412,3066,292.1302239894867
-0.0038443803787231445,0.0002520432462915778,,1094.0,0.00012611366400960833,-0.3628058433532715,289920,0.0,0.5052446126937866,-0.004917427897453308,1763260377.6497295,,0.00040365569293498993,3070,292.46448040008545
-0.002321399748325348,323.86053466796875,,1094.0,0.00012534562847577035,0.00015616416931152344,291200,0.0,0.5759182572364807,0.0007970118895173073,1763260378.7954211,,5.224626511335373e-05,3083,293.61017203330994
0.002269655466079712,434.70623779296875,,1094.0,0.0001244239683728665,0.001970827579498291,292736,0.0,0.535740852355957,-0.0045056454837322235,1763260380.1947732,,0.0007363017648458481,3098,295.00952410697937
-0.001970674842596054,289.97943115234375,,1094.0,0.00012411674833856523,-1.1324882507324219e-05,293248,0.0,0.5103263854980469,-0.004921245388686657,1763260380.6388984,,0.00018511246889829636,3103,295.45364928245544
-0.0045541152358055115,412.332763671875,,1095.0,0.00012265745317563415,-0.00011837482452392578,295680,0.0,0.5125105977058411,0.00017206929624080658,1763260382.8275337,,0.0002070832997560501,3127,297.6422846317291
-0.0017726123332977295,0.00016766306362114847,,1095.0,0.0001225038431584835,-0.17296981811523438,295936,0.0,0.5145202279090881,0.0016492726281285286,1763260383.0491714,,6.05238601565361e-05,3129,297.8639223575592
,,500.0,,,,297148,,,,1763260384.1091352,500.0,,3141,298.9238860607147
-0.0044219717383384705,0.0030675295274704695,,1095.0,0.00012165898806415498,-0.11420273780822754,297344,0.0,0.5467668175697327,0.0033195028081536293,1763260384.346055,,0.000128147192299366,3143,299.16080594062805
,,500.0,,,,297648,,,,1763260384.590631,500.0,,3146,299.4053819179535
,,500.0,,,,299148,,,,1763260386.006206,500.0,,3161,300.8209569454193
-0.001355850137770176,441.58343505859375,,1094.0,0.00011996927787549794,-9.000301361083984e-05,300160,0.0,0.5592750906944275,0.0011103544384241104,1763260386.9332178,,7.96634703874588e-05,3170,301.74796867370605
-0.004128947854042053,0.00014026756980456412,,1095.0,0.00011912442278116941,-0.5708597898483276,301568,0.0,0.5548457503318787,-0.005878918804228306,1763260388.1824112,,0.00035557616502046585,3183,302.99716210365295
-0.011488700285553932,0.00022011908004060388,,1095.0,0.00011881720274686813,-0.028851628303527832,302080,0.0,0.5819857120513916,0.00700248870998621,1763260388.6615174,,0.0006629442796111107,3188,303.4762682914734
-0.0032348409295082092,0.00024720688816159964,,1095.0,0.00011705069482559338,0.39729708433151245,305024,0.0,0.5581134557723999,-0.0006635813042521477,1763260391.2727728,,0.0006154784932732582,3217,306.08752369880676
-0.00011204928159713745,288.5121765136719,,1095.0,0.00011666666978271678,-0.00010097026824951172,305664,0.0,0.4830726981163025,4.867278039455414e-05,1763260391.8601792,,1.305900514125824e-05,3224,306.6749300956726
0.0005240291357040405,0.0002138320414815098,,1095.0,0.0001152073746197857,-0.11283695697784424,308096,0.0,0.5481128096580505,-0.00043926481157541275,1763260394.025998,,1.4047138392925262e-05,3247,308.84074902534485
-0.00017776526510715485,0.003484172746539116,,1095.0,0.00011505376460263506,-0.06644725799560547,308352,0.0,0.5330991148948669,0.000681193545460701,1763260394.2484527,,0.00023114867508411407,3250,309.06320357322693
0.0004613026976585388,0.000178074580617249,,1095.0,0.00011490015458548442,-0.77005934715271,308608,0.0,0.4762818515300751,-0.005788978189229965,1763260394.467076,,0.0007539223879575729,3252,309.2818269729614
0.0019735954701900482,0.0030120820738375187,,1095.0,0.00011474654456833377,-0.404643177986145,308864,0.0,0.49732738733291626,-0.0007186587899923325,1763260394.7285197,,5.9837475419044495e-05,3255,309.54327058792114
0.004512801766395569,401.80999755859375,,1095.0,0.00011451612954260781,0.0001112222671508789,309248,0.0,0.556740939617157,-0.006480038166046143,1763260395.0640388,,0.0002240389585494995,3259,309.8787896633148
,,500.0,,,,310648,,,,1763260396.2561524,500.0,,3272,311.070903301239
0.0020968616008758545,0.00015111264656297863,,1095.0,0.00011351766443112865,-0.08745789527893066,310912,0.0,0.5216910243034363,0.001063259318470955,1763260396.5497706,,0.0002148076891899109,3275,311.3645215034485
-0.009599260054528713,0.00017586340254638344,,1095.0,0.00011344085942255333,-0.22415554523468018,311040,0.0,0.5785294771194458,-0.0021218666806817055,1763260396.6905475,,0.0002708984538912773,3276,311.5052983760834
-0.0014416985213756561,0.00018898560665547848,,1095.0,0.0001122119792853482,-0.00537562370300293,313088,0.0,0.5240412354469299,0.003643524833023548,1763260398.5112731,,0.0005248496308922768,3296,313.32602405548096
-0.017054006457328796,0.003584285732358694,,1095.0,0.00011205836926819757,-0.15701770782470703,313344,0.0,0.5445900559425354,0.002038652077317238,1763260398.7715037,,0.000481167808175087,3299,313.5862545967102
