losses/approx_kl,losses/explained_variance,_step,losses/policy_loss,losses/entropy,charts/episodic_length,_timestamp,charts/learning_rate,charts/episodic_return,losses/value_loss,losses/old_approx_kl,global_step,losses/clipfrac,_runtime,charts/SPS
0.0003398759290575981,-0.08956003189086914,1765,-0.009746398776769638,0.5268148183822632,,1763260259.529714,0.00020430107542779297,,0.0004715097020380199,0.0038955407217144966,159616,0.0,174.24995303153992,1087.0
0.0005905367434024811,-0.01734316349029541,1768,-0.0032479651272296906,0.5711684226989746,,1763260259.7521696,0.00020414746541064233,,0.006629727315157652,0.008428702130913734,159872,0.0,174.4724085330963,1087.0
0.0007036188617348671,-8.52346420288086e-05,1777,0.005621887743473053,0.6046392917633057,,1763260260.5719275,0.00020360983035061508,,254.02243041992188,0.010821438394486904,160768,0.0,175.29216647148132,1087.0
0.000907321460545063,-0.015640854835510254,1818,-0.0008377842605113983,0.5168319344520569,,1763260264.4050307,0.00020107526506762952,,0.00022806004562880844,-0.0010851481929421425,164992,0.0,179.12526965141296,1088.0
0.001236187294125557,-0.049007415771484375,1823,-0.006757622584700584,0.4965081512928009,,1763260264.8495986,0.00020076804503332824,,0.0004456496681086719,-0.0007580853998661041,165504,0.0,179.56983757019043,1088.0
0.002038166858255863,-2.384185791015625e-06,1851,-0.010097669437527657,0.5380896329879761,,1763260267.4111025,0.0001990783348446712,,261.3853759765625,0.01219081785529852,168320,0.0,182.13134145736694,1088.0
7.57463276386261e-05,-0.5433841943740845,1856,0.000814288854598999,0.48726481199264526,,1763260267.8631997,0.0001987711148103699,,0.0065886275842785835,0.0015660766512155533,168832,0.0,182.58343863487244,1088.0
,,1868,,,298.0,1763260268.9061878,,298.0,,,169993,,183.62642669677734,
0.001435103826224804,-0.0003814697265625,1873,-0.011173740029335022,0.558805525302887,,1763260269.3504333,0.00019777266425080597,,305.7821960449219,-0.0032529057934880257,170496,0.0,184.07067227363586,1089.0
,,1877,,,500.0,1763260269.7604036,,500.0,,,170993,,184.48064255714417,
0.001032109372317791,0.1922582983970642,1886,-0.008288877084851265,0.5522609949111938,,1763260270.6480007,0.00019692780915647745,,9.341030818177387e-05,-0.004838370718061924,171904,0.0,185.36823964118958,1089.0
,,1895,,,205.0,1763260271.3328166,,205.0,,,172698,,186.05305552482605,
0.0017148405313491821,0.25062108039855957,1903,-0.01698189228773117,0.5508594512939453,,1763260272.1404426,0.0001959293440449983,,0.00046535718138329685,0.013651987537741661,173568,0.0,186.86068153381348,1089.0
0.00043188873678445816,0.00015980005264282227,1906,0.0034001395106315613,0.5596725344657898,,1763260272.3654692,0.00019577573402784765,,151.90792846679688,-0.004752875305712223,173824,0.0,187.0857081413269,1089.0
0.0005247639492154121,-1.2177000045776367,1918,-0.009334839880466461,0.5546900033950806,,1763260273.4088144,0.00019508448895066977,,0.005783325061202049,0.006998044438660145,174976,0.0,188.1290533542633,1089.0
0.0005812449380755424,-0.8526657819747925,1920,-0.00946517288684845,0.5190355181694031,,1763260273.662339,0.00019493087893351912,,0.000585059286095202,-0.0027895765379071236,175232,0.0,188.38257789611816,1089.0
0.0007897289469838142,0.14131534099578857,1945,-0.004533144645392895,0.5101274847984314,,1763260275.9762924,0.00019339477876201272,,0.00020620996656361967,-0.0035148700699210167,177792,0.0,190.69653129577637,1089.0
0.00019870512187480927,-0.4117910861968994,1959,0.0031141377985477448,0.4838106632232666,,1763260277.2392445,0.0001925499236676842,,0.00018080313748214394,-0.004601627588272095,179200,0.0,191.95948338508606,1089.0
0.00017135590314865112,0.014145255088806152,1973,-0.0014405027031898499,0.5109163522720337,,1763260278.5046449,0.00019170506857335567,,0.00037845177575945854,-0.004122085869312286,180608,0.0,193.22488379478455,1089.0
,,1985,,,500.0,1763260279.5547957,,500.0,,,181796,,194.2750346660614,
0.0003471067175269127,-1.6689300537109375e-06,1991,-0.0011929571628570557,0.5197294354438782,,1763260280.1360078,0.0001906297984533012,,332.71551513671875,0.0009949831292033195,182400,0.0,194.8562467098236,1090.0
0.0016479380428791046,0.31675076484680176,2002,0.001987505704164505,0.4798050820827484,,1763260281.3023307,0.000189861748367548,,0.00016588463040534407,0.01884276047348976,183680,0.001953125,196.02256965637207,1090.0
0.0005058739334344864,0.2645999789237976,2007,-0.009526878595352173,0.5061089992523193,,1763260281.7502182,0.0001895545283332467,,0.00011922292469535023,-0.0028816889971494675,184192,0.0,196.47045707702637,1090.0
0.00014609098434448242,-0.2837705612182617,2016,0.0026817070320248604,0.4981624484062195,,1763260282.5681095,0.00018901689327321947,,0.0003327858867123723,0.0090556088835001,185088,0.0,197.2883484363556,1090.0
0.00013273395597934723,-1.919269561767578e-05,2019,-0.0011882372200489044,0.5353556275367737,,1763260282.7955205,0.00018886328325606883,,519.3338623046875,0.00015500374138355255,185344,0.0,197.5157594680786,1090.0
0.0007300712168216705,6.16312026977539e-05,2024,0.006932124495506287,0.5251768827438354,,1763260283.278175,0.00018855606322176754,,537.2626342773438,0.005489284172654152,185856,0.0,197.99841403961182,1090.0
0.0021399492397904396,0.17993122339248657,2027,-0.01816606894135475,0.5229274034500122,,1763260283.61251,0.00018832564819604158,,0.00025200319942086935,0.014775299467146397,186240,0.0,198.3327488899231,1090.0
0.0012156805023550987,7.62939453125e-06,2029,0.01363912969827652,0.53050696849823,,1763260283.7266543,0.00018824884318746626,,548.3375854492188,-0.003579803742468357,186368,0.0,198.44689321517944,1090.0
1.9351020455360413e-05,-2.86102294921875e-06,2034,0.000729437917470932,0.5217559933662415,,1763260284.2138362,0.00018794162315316498,,381.7192687988281,-0.0009764563292264938,186880,0.0,198.9340751171112,1090.0
0.0005625700578093529,0.09431874752044678,2045,0.0028378143906593323,0.5270254611968994,,1763260285.2547543,0.0001872503780759871,,0.0046188924461603165,-0.0022694068029522896,188032,0.0,199.97499322891235,1090.0
0.0015717511996626854,-0.7147766351699829,2051,-0.00808170810341835,0.4459272623062134,,1763260285.809825,0.0001868663530331105,,0.0010560869704931974,-0.0060381656512618065,188672,0.001953125,200.53006386756897,1090.0
,,2052,,,386.0,1763260285.8155994,,386.0,,,188682,,200.5358383655548,
1.7083249986171722e-05,0.002222716808319092,2070,4.2907893657684326e-05,0.5878304839134216,,1763260287.5600226,0.00018571429245639592,,0.00020758609753102064,-0.0005664089694619179,190592,0.0,202.28026151657104,1090.0
,,2076,,,500.0,1763260288.036041,,500.0,,,191182,,202.75627994537354,
0.00033108144998550415,-0.10245871543884277,2093,-0.0013653188943862915,0.5455455183982849,,1763260289.6433403,0.00018433180230204016,,0.005445119924843311,-0.0011600945144891739,192896,0.0,204.36357927322388,1090.0
0.0021208515390753746,-0.06429576873779297,2094,-0.012805383652448654,0.5599251985549927,,1763260289.7547963,0.00018425499729346484,,0.00030418578535318375,-0.013251560740172863,193024,0.005859375,204.47503519058228,1090.0
0.003643590025603771,0.06590819358825684,2117,-0.03341617435216904,0.5170489549636841,,1763260291.8373182,0.00018287250713910908,,0.0056961700320243835,0.025491483509540558,195328,0.0078125,206.55755710601807,1091.0
0.00023866072297096252,2.5093555450439453e-05,2141,0.003152325749397278,0.5263223648071289,,1763260294.0314782,0.000181413211976178,,283.98052978515625,-0.007976846769452095,197760,0.0,208.7517170906067,1091.0
3.515463322401047e-05,-0.00013124942779541016,2146,-0.0010658502578735352,0.530092716217041,,1763260294.5109203,0.0001811059919418767,,281.61773681640625,-0.002441129647195339,198272,0.0,209.23115921020508,1091.0
0.0005059586837887764,-0.14704930782318115,2147,0.002377226948738098,0.5662339925765991,,1763260294.6268632,0.0001810291869333014,,0.0056805843487381935,0.006920344196259975,198400,0.0,209.34710216522217,1091.0
0.010135393589735031,-0.0038416385650634766,2148,-0.030543252825737,0.580023467540741,,1763260294.7387664,0.00018095238192472607,,0.00024041361757554114,-0.0162806436419487,198528,0.009765625,209.45900535583496,1091.0
,,2155,,,500.0,1763260295.3025203,,500.0,,,199182,,210.02275919914246,
0.001142263412475586,-1.728534698486328e-05,2172,-0.007063508033752441,0.6245969533920288,,1763260296.8202677,0.0001795698917703703,,597.35546875,0.006472097709774971,200832,0.0,211.54050660133362,1091.0
0.0011583538725972176,-0.152052640914917,2185,-0.00839279592037201,0.4996274709701538,,1763260298.0766022,0.00017872503667604178,,0.0001435818412574008,-0.005873898975551128,202240,0.0,212.79684114456177,1091.0
6.094109266996384e-05,-9.930133819580078e-05,2192,0.0001313537359237671,0.500216543674469,,1763260298.687454,0.00017834101163316518,,310.8579406738281,7.482711225748062e-05,202880,0.0,213.40769290924072,1091.0
0.00012172386050224304,-0.030556559562683105,2198,-0.003336383029818535,0.5150190591812134,,1763260299.281157,0.00017795698659028858,,0.0050161490216851234,-0.003439219668507576,203520,0.0,214.00139594078064,1091.0
0.002533039078116417,-0.058791279792785645,2199,-0.017017357051372528,0.5382159352302551,,1763260299.3930624,0.00017788018158171326,,0.00032062100945040584,0.005058391019701958,203648,0.0,214.11330127716064,1091.0
0.00018895510584115982,-8.976459503173828e-05,2211,0.004160299897193909,0.5095851421356201,,1763260300.4326408,0.00017718893650453538,,563.4487915039062,0.002292945049703121,204800,0.0,215.15287971496582,1091.0
2.76053324341774e-05,-0.11027336120605469,2214,-0.0007571931928396225,0.5832088589668274,,1763260300.7653508,0.00017695852147880942,,0.00010578806541161612,-0.0009930310770869255,205184,0.0,215.48558974266052,1091.0
,,2220,,,500.0,1763260301.2788165,,500.0,,,205780,,215.9990553855896,
0.010049531236290932,-0.015451908111572266,2223,-0.002072177827358246,0.5211270451545715,,1763260301.5861099,0.00017642088641878217,,0.00010952754382742569,-0.024680955335497856,206080,0.03515625,216.30634880065918,1091.0
,,2225,,,500.0,1763260301.7243412,,500.0,,,206280,,216.444580078125,
0.0017007840797305107,1.1920928955078125e-06,2226,-0.01356099545955658,0.5393245220184326,,1763260301.810546,0.00017626727640163153,,542.4420776367188,-0.020342746749520302,206336,0.0,216.53078484535217,1091.0
0.0011887401342391968,-0.11700475215911865,2227,-0.006036285310983658,0.5033373236656189,,1763260301.959343,0.00017619047139305621,,0.004235411528497934,0.011774521321058273,206464,0.0,216.67958188056946,1091.0
0.00016294047236442566,-0.00010037422180175781,2231,-0.001440705731511116,0.5558568239212036,,1763260302.2957363,0.00017596005636733025,,311.4277038574219,0.0020152200013399124,206848,0.0,217.0159752368927,1091.0
,,2235,,,500.0,1763260302.6482577,,500.0,,,207280,,217.36849665641785,
0.00017369631677865982,1.2099742889404297e-05,2241,0.0011622682213783264,0.5764315128326416,,1763260303.2243404,0.0001753456162987277,,259.8445129394531,0.004794756881892681,207872,0.0,217.94457936286926,1091.0
0.0002819979563355446,0.0016448497772216797,2248,-0.0020459555089473724,0.5561275482177734,,1763260303.8920722,0.00017488478624727577,,0.00045942384167574346,0.0064687831327319145,208640,0.0,218.61231112480164,1091.0
,,2250,,,500.0,1763260304.0436368,,500.0,,,208780,,218.76387572288513,
0.0007788538932800293,-0.003838181495666504,2253,0.002815054729580879,0.577164351940155,,1763260304.372821,0.0001745775662129745,,0.0003526586224325001,0.00305745005607605,209152,0.0,219.09306001663208,1091.0
9.433366358280182e-06,0.003017127513885498,2272,-0.000921938568353653,0.5088241100311279,,1763260306.226964,0.0001733487006276846,,0.00013854820281267166,-0.0001176660880446434,211200,0.0,220.9472029209137,1091.0
0.00031700823456048965,0.018999993801116943,2280,-0.002866983413696289,0.540252685546875,,1763260306.8972688,0.00017288787057623267,,0.0034558710176497698,0.00998010952025652,211968,0.0,221.61750769615173,1092.0
0.001881428062915802,0.05481743812561035,2295,-0.007738169282674789,0.5129150152206421,,1763260308.3068914,0.00017196621047332883,,0.004667279776185751,-0.003384217619895935,213504,0.00390625,223.0271303653717,1092.0
,,2298,,,500.0,1763260308.5396755,,500.0,,,213780,,223.25991439819336,
0.00237212423235178,-0.042317748069763184,2310,-0.0075741298496723175,0.5346059799194336,,1763260309.6829216,0.00017104455037042499,,0.0002741696953307837,0.010012052021920681,215040,0.001953125,224.403160572052,1092.0
,,2312,,,500.0,1763260309.8314526,,500.0,,,215280,,224.551691532135,
0.0003834599629044533,2.205371856689453e-05,2318,-0.0053406283259391785,0.5673950910568237,,1763260310.387546,0.00017058372031897306,,601.2344970703125,-0.005391323007643223,215808,0.0,225.10778498649597,1092.0
,,2322,,,500.0,1763260310.751176,,500.0,,,216280,,225.4714150428772,
0.00024672504514455795,-0.05444824695587158,2324,-0.0009905621409416199,0.573154866695404,,1763260310.9452183,0.00017019969527609646,,0.004406116437166929,0.0024963868781924248,216448,0.0,225.66545724868774,1092.0
,,2329,,,75.0,1763260311.328022,,75.0,,,216855,,226.04826092720032,
0.0006131734699010849,0.00013595819473266602,2339,0.004864424467086792,0.5613659024238586,,1763260312.2131824,0.00016935484018176794,,132.6774444580078,0.011365469545125961,217856,0.0,226.9334213733673,1092.0
,,2343,,,500.0,1763260312.6214256,,500.0,,,218355,,227.3416645526886,
,,2348,,,500.0,1763260313.0637417,,500.0,,,218855,,227.78398060798645,
0.0002879900857806206,1.7642974853515625e-05,2354,0.003813486546278,0.57112717628479,,1763260313.6191745,0.0001684331800788641,,557.4826049804688,-0.0007800394669175148,219392,0.0,228.33941340446472,1092.0
,,2363,,,500.0,1763260314.4549348,,500.0,,,220355,,229.17517375946045,
9.176880121231079e-05,-7.581710815429688e-05,2389,-0.0009565390646457672,0.5471131801605225,,1763260316.8866456,0.00016628263983875513,,320.79339599609375,-0.0007069483399391174,222976,0.0,231.6068844795227,1092.0
0.0002874266356229782,-0.1831873655319214,2394,0.00012257322669029236,0.5618865489959717,,1763260317.3352475,0.00016597541980445385,,0.006324253045022488,0.002334360033273697,223488,0.0,232.05548644065857,1092.0
0.0013888059183955193,-0.036054372787475586,2409,-0.004456814378499985,0.5568134188652039,,1763260318.7700295,0.00016505375970155,,0.004820388276129961,-0.0048418110236525536,225024,0.0,233.4902684688568,1092.0
0.0002113133668899536,4.1544437408447266e-05,2426,0.0038585886359214783,0.5862205624580383,,1763260320.2522507,0.00016405529459007084,,382.73095703125,0.0020706355571746826,226688,0.0,234.9724895954132,1092.0
,,2430,,,500.0,1763260320.6242223,,500.0,,,227097,,235.34446120262146,
,,2449,,,500.0,1763260322.3726804,,500.0,,,229097,,237.0929193496704,
0.00040730182081460953,1.4841556549072266e-05,2465,0.006093351170420647,0.5239152908325195,,1763260323.865741,0.00016167435387615114,,531.1443481445312,0.006641804240643978,230656,0.0,238.58597993850708,1092.0
0.0015868330374360085,-0.021030187606811523,2491,-0.0033796001225709915,0.5295416712760925,,1763260326.2871711,0.00016006144869606942,,0.003577246330678463,-0.00816283281892538,233344,0.0,241.00741004943848,1093.0
,,2493,,,500.0,1763260326.443361,,500.0,,,233597,,241.16359996795654,
0.00044116564095020294,-0.06763601303100586,2506,-0.005078986287117004,0.5172477960586548,,1763260327.6705694,0.00015913978859316558,,0.00016013960703276098,0.0010023638606071472,234880,0.0,242.39080834388733,1093.0
0.0005417158827185631,5.066394805908203e-06,2514,-0.002759164199233055,0.5246275067329407,,1763260328.3774703,0.00015867895854171365,,143.7298126220703,-0.008130020461976528,235648,0.0,243.09770917892456,1093.0
0.00047361385077238083,-0.0760267972946167,2515,-0.0094708651304245,0.549019455909729,,1763260328.4899,0.00015860215353313833,,0.004075313918292522,0.006001275964081287,235776,0.0,243.2101390361786,1093.0
0.00018624216318130493,-0.0021059513092041016,2520,-0.0014917589724063873,0.5713011026382446,,1763260328.9368072,0.00015829493349883705,,0.0032746882643550634,0.002056041732430458,236288,0.0,243.65704607963562,1093.0
,,2533,,,500.0,1763260330.1344502,,500.0,,,237597,,244.85468912124634,
0.00025357678532600403,-0.06607925891876221,2540,0.0020555704832077026,0.5516208410263062,,1763260330.7902725,0.00015706605336163193,,0.0032741830218583345,-0.0025309380143880844,238336,0.0,245.51051139831543,1093.0
,,2547,,,500.0,1763260331.4269211,,500.0,,,239097,,246.14716005325317,
0.0009376462548971176,0.014921784400939941,2570,0.007597077637910843,0.5687437057495117,,1763260333.5713882,0.00015522273315582424,,0.0003034971305169165,0.010952845215797424,241408,0.0,248.2916271686554,1093.0
0.00016461778432130814,0.13674867153167725,2571,-0.005460023880004883,0.5249001383781433,,1763260333.6801877,0.00015514592814724892,,0.00011572273797355592,0.0010530399158596992,241536,0.0,248.40042662620544,1093.0
0.00055686105042696,-0.0029011964797973633,2576,-0.012514576315879822,0.4996708333492279,,1763260334.1266384,0.00015483870811294764,,0.00010869881953112781,0.012784079648554325,242048,0.0,248.84687733650208,1093.0
,,2577,,,500.0,1763260334.1458018,,500.0,,,242097,,248.86604070663452,
0.00027209334075450897,-0.07750451564788818,2608,0.0053427815437316895,0.5797649621963501,,1763260337.0225105,0.00015291858289856464,,0.0030207475647330284,-0.006114218384027481,245248,0.0,251.74274945259094,1093.0
0.00046040117740631104,-0.15931320190429688,2610,0.000771988183259964,0.5386286973953247,,1763260337.2443247,0.000152764972881414,,9.37518198043108e-05,-0.003184964880347252,245504,0.0,251.96456360816956,1093.0
0.00047334935516119003,-0.340958833694458,2630,0.006365692242980003,0.5849862098693848,,1763260339.131216,0.00015153609274420887,,7.13033732608892e-05,0.0014945464208722115,247552,0.0,253.85145497322083,1093.0
,,2636,,,500.0,1763260339.6283662,,500.0,,,248097,,254.34860515594482,
,,2646,,,500.0,1763260340.5467372,,500.0,,,249097,,255.26697611808777,
0.0003349464386701584,-3.600120544433594e-05,2647,-0.0006122738122940063,0.5565252900123596,,1763260340.653799,0.0001505376276327297,,310.5017395019531,0.0017681382596492767,249216,0.0,255.37403798103333,1093.0
0.0006950153037905693,-0.0021712779998779297,2648,0.003157183527946472,0.5656652450561523,,1763260340.76555,0.0001504608226241544,,0.0031664171256124973,0.0009407689794898033,249344,0.0,255.48578882217407,1093.0
0.001198061741888523,-0.08327674865722656,2668,-0.00024909526109695435,0.5409146547317505,,1763260342.655909,0.0001492319570388645,,0.00010825946810655296,0.0004569338634610176,251392,0.0,257.3761479854584,1093.0
0.00187696423381567,-0.04094529151916504,2673,-0.00551808625459671,0.5319464206695557,,1763260343.1069348,0.0001489247370045632,,0.00018912933592218906,-0.0013620322570204735,251904,0.0,257.8271737098694,1093.0
0.0004099486395716667,0.012067854404449463,2683,0.0022264719009399414,0.5239593386650085,,1763260344.048469,0.00014831029693596065,,0.00019517357577569783,0.003209230490028858,252928,0.0,258.76870799064636,1093.0
0.00017073657363653183,-0.007165789604187012,2687,-0.0017102211713790894,0.6064233779907227,,1763260344.3868043,0.0001480798819102347,,0.0024284461978822947,0.00651912484318018,253312,0.0,259.1070432662964,1093.0
0.00036244094371795654,-0.11527252197265625,2689,-0.006712779402732849,0.5697512626647949,,1763260344.6216304,0.00014792627189308405,,8.683068881509826e-05,0.0023300331085920334,253568,0.0,259.34186935424805,1093.0
0.00028697215020656586,-0.05228900909423828,2692,0.002532264217734337,0.5378430485725403,,1763260344.8677409,0.0001477726618759334,,0.0035600056871771812,0.006763741374015808,253824,0.0,259.5879797935486,1093.0
0.00021089520305395126,3.2782554626464844e-06,2732,0.0033226944506168365,0.5190086960792542,,1763260348.4384189,0.00014539170661009848,,248.94677734375,-0.005112809129059315,257792,0.0,263.15865778923035,1094.0
0.0009907437488436699,-0.026923298835754395,2752,-0.009030155837535858,0.5189588069915771,,1763260350.302132,0.00014416282647289336,,0.004927336238324642,-0.005978398956358433,259840,0.0,265.0223708152771,1094.0
0.0010249167680740356,-0.031209707260131836,2757,-0.014375865459442139,0.556907594203949,,1763260350.7483697,0.00014385560643859208,,0.003532913513481617,-0.004173630848526955,260352,0.0,265.4686086177826,1094.0
0.0006428975611925125,-0.16787326335906982,2772,-0.0021722540259361267,0.5679606199264526,,1763260352.1681957,0.00014293394633568823,,0.003963598515838385,-0.011713067069649696,261888,0.0,266.8884346485138,1094.0
0.0005103163421154022,0.27040356397628784,2782,-0.004196379333734512,0.5052316188812256,,1763260353.1460118,0.00014231950626708567,,0.00413909088820219,-0.0008688792586326599,262912,0.0,267.8662507534027,1093.0
0.0010908953845500946,-0.10651147365570068,2783,-0.003819964826107025,0.4617888927459717,,1763260353.2642555,0.00014224270125851035,,0.00014068013115320355,0.0022236425429582596,263040,0.0,267.98449444770813,1093.0
0.0005260072648525238,-0.010545492172241211,2793,-0.006404206156730652,0.5603227019309998,,1763260354.1865203,0.0001416282611899078,,0.00018885481404140592,-0.003495600074529648,264064,0.0,268.90675926208496,1093.0
1.11311674118042e-05,0.016284048557281494,2824,0.00022291764616966248,0.4891074299812317,,1763260356.8467798,0.00013986174599267542,,218.42092895507812,0.00019901245832443237,267008,0.0,271.5670187473297,1094.0
1.1960044503211975e-05,-0.00029158592224121094,2843,0.0005808174610137939,0.5510642528533936,,1763260358.5955195,0.00013870967086404562,,381.334716796875,2.755783498287201e-05,268928,0.0,273.3157584667206,1094.0
,,2857,,,500.0,1763260359.881108,,500.0,,,270395,,274.6013469696045,
6.368570029735565e-05,1.1682510375976562e-05,2882,0.00028754398226737976,0.5240157246589661,,1763260362.1632614,0.00013632873015012592,,114.1706314086914,-0.0017520822584629059,272896,0.0,276.8835003376007,1094.0
0.0012662289664149284,-1.488675832748413,2890,-0.0049014613032341,0.5092147588729858,,1763260362.985783,0.00013579109509009868,,0.00017970817862078547,-0.009015738032758236,273792,0.0,277.70602202415466,1094.0
6.589293479919434e-05,-0.22126054763793945,2911,-0.0031921789050102234,0.47755178809165955,,1763260364.8460574,0.00013456221495289356,,0.004090378060936928,-0.0034193675965070724,275840,0.0,279.56629633903503,1094.0
0.0003889128565788269,0.15479838848114014,2935,-0.0001404881477355957,0.4525870084762573,,1763260367.03573,0.00013310291978996247,,0.0036101965233683586,-0.009085359051823616,278272,0.0,281.7559688091278,1094.0
0.0006264727562665939,-4.996585845947266,2949,-0.006841249763965607,0.51314377784729,,1763260368.2911441,0.00013225806469563395,,0.0015414132503792644,-0.005633968859910965,279680,0.0,283.0113830566406,1094.0
0.00011971034109592438,-0.6249939203262329,2960,0.00020386651158332825,0.5603785514831543,,1763260369.3332772,0.00013156681961845607,,0.00021673075389117002,0.00047383084893226624,280832,0.0,284.0535161495209,1094.0
0.0005250535905361176,-0.16301918029785156,2975,0.0008092154748737812,0.5009986162185669,,1763260370.7087424,0.00013064515951555222,,0.0002810924197547138,0.0018486641347408295,282368,0.0,285.4289813041687,1094.0
0.0001663006842136383,-0.03373575210571289,2989,-0.00017036497592926025,0.5787671208381653,,1763260372.0148911,0.0001298003044212237,,0.00017484405543655157,0.0031880419701337814,283776,0.0,286.73513007164,1094.0
0.00012679491192102432,0.0002887248992919922,2997,-0.00017427653074264526,0.5288899540901184,,1763260372.684937,0.00012933947436977178,,350.4800109863281,-0.0012361900880932808,284544,0.0,287.40517592430115,1094.0
3.727339208126068e-05,-0.00010395050048828125,3011,0.0001602470874786377,0.48311343789100647,,1763260373.9848046,0.00012849461927544326,,393.79644775390625,0.0005284938961267471,285952,0.0,288.70504355430603,1094.0
0.00014801695942878723,7.402896881103516e-05,3051,0.0009917262941598892,0.5371718406677246,,1763260377.6695056,0.00012603687355294824,,152.32008361816406,0.001493658870458603,290048,0.0,292.3897445201874,1095.0
0.0011294037103652954,-0.4921145439147949,3053,-0.008983466774225235,0.5262733101844788,,1763260377.8915257,0.0001258832635357976,,8.775955939199775e-05,-0.00629139319062233,290304,0.0,292.61176466941833,1095.0
0.00015850551426410675,0.29177284240722656,3066,-0.0048851147294044495,0.5551462769508362,,1763260379.0430403,0.0001251152134500444,,0.002916294615715742,-0.00040630996227264404,291584,0.0,293.7632791996002,1095.0
1.5346333384513855e-05,-6.842613220214844e-05,3070,-0.0015904009342193604,0.5533564686775208,,1763260379.4105847,0.00012488479842431843,,689.392822265625,0.00011719949543476105,291968,0.0,294.13082361221313,1095.0
4.708394408226013e-05,-0.7520211935043335,3083,-0.0005396530032157898,0.5671371817588806,,1763260380.6726322,0.0001240399433299899,,0.00023227339261211455,-0.0013410840183496475,293376,0.0,295.3928711414337,1095.0
2.298317849636078e-05,0.033674418926239014,3098,8.188188076019287e-05,0.5394009947776794,,1763260382.0577848,0.00012311828322708607,,0.00015856613754294813,-0.0010230597108602524,294912,0.0,296.7780237197876,1095.0
,,3103,,,500.0,1763260382.47052,,500.0,,,295421,,297.19075894355774,
0.0004296842962503433,-0.2900862693786621,3127,0.0041107237339019775,0.5006237626075745,,1763260384.765902,0.0001213517680298537,,0.00020803892402909696,0.00946299359202385,297856,0.0,299.4861409664154,1095.0
6.405729800462723e-05,2.7239322662353516e-05,3129,-0.0028803423047065735,0.5161661505699158,,1763260384.8797603,0.00012127496302127838,,365.94256591796875,-0.0008608503267168999,297984,0.0,299.59999918937683,1095.0
0.0036026155576109886,-0.7251806259155273,3141,-0.021606937050819397,0.4831378161907196,,1763260386.032688,0.00012050691293552518,,0.0005617581773549318,-0.010424305684864521,299264,0.005859375,300.75292682647705,1095.0
,,3143,,,500.0,1763260386.1558743,,500.0,,,299421,,300.8761131763458,
0.00030173640698194504,0.0685320496559143,3146,0.003565896302461624,0.5749988555908203,,1763260386.5122986,0.0001201996929012239,,0.0001874911686172709,-0.003239699639379978,299776,0.0,301.23253750801086,1095.0
0.00047147274017333984,-0.09172821044921875,3161,0.009080499410629272,0.5803132057189941,,1763260387.8801239,0.00011927803279832006,,0.00023605016758665442,0.009954970329999924,301312,0.0,302.60036277770996,1095.0
0.00023661088198423386,-0.013681530952453613,3170,0.0025748908519744873,0.5832920074462891,,1763260388.6933396,0.00011874039773829281,,0.0002497253881301731,0.008471046574413776,302208,0.0,303.4135785102844,1095.0
0.0020873090252280235,-0.0001373291015625,3183,0.01119055226445198,0.5360922813415527,,1763260389.8470783,0.00011797234765253961,,272.0949401855469,0.0040358370169997215,303488,0.001953125,304.56731724739075,1095.0
6.793253123760223e-05,0.0006151795387268066,3188,5.709938704967499e-05,0.4895170331001282,,1763260390.2907672,0.00011766512761823833,,383.70751953125,-0.0017287582159042358,304000,0.0,305.01100611686707,1095.0
5.756411701440811e-05,-0.3773031234741211,3217,0.001322634518146515,0.6235036253929138,,1763260392.9551756,0.00011589861969696358,,0.000514569110237062,0.0031590620055794716,306944,0.0,307.67541456222534,1095.0
,,3224,,,500.0,1763260393.5135815,,500.0,,,307588,,308.233820438385,
0.0005328943952918053,-0.3729008436203003,3247,-0.0023553799837827682,0.6001936793327332,,1763260395.6975837,0.00011405529949115589,,0.00030027303728275,0.0047941142693161964,310016,0.0,310.417822599411,1095.0
0.0004250854253768921,-4.9948692321777344e-05,3250,0.003957809880375862,0.5368958711624146,,1763260395.85252,0.00011397849448258057,,835.474365234375,0.001914091408252716,310144,0.0,310.57275891304016,1095.0
0.0007015150040388107,-0.19164490699768066,3252,0.008847668766975403,0.5800541639328003,,1763260396.074718,0.00011382488446542993,,0.00024564695195294917,0.002611599862575531,310400,0.0,310.7949569225311,1095.0
8.971430361270905e-05,-0.0001506805419921875,3255,0.0019790194928646088,0.558613657951355,,1763260396.2980323,0.00011367127444827929,,626.978271484375,-0.0009227395057678223,310656,0.0,311.01827120780945,1095.0
,,3259,,,500.0,1763260396.665042,,500.0,,,311128,,311.38528084754944,
0.00035541970282793045,-0.23124730587005615,3272,-0.0013926252722740173,0.5460134148597717,,1763260397.93762,0.00011259600432822481,,0.0003791423514485359,0.0003229910507798195,312448,0.0,312.6578588485718,1095.0
7.514655590057373e-05,8.946657180786133e-05,3275,0.003532588481903076,0.5319781303405762,,1763260398.1614661,0.00011244239431107417,,438.5168151855469,0.0017515067011117935,312704,0.0,312.8817050457001,1095.0
0.00022837426513433456,-0.07651746273040771,3276,-0.0031749941408634186,0.5344075560569763,,1763260398.2728512,0.00011236558930249885,,0.003447240684181452,0.00553272757679224,312832,0.0,312.9930901527405,1095.0
