charts/learning_rate,global_step,losses/entropy,charts/episodic_length,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/policy_loss,losses/explained_variance,charts/SPS,charts/episodic_return,losses/old_approx_kl,_step,_runtime,_timestamp
0.00028118278714828193,31488,0.5160587430000305,,0.0,0.00025122612714767456,19.765865325927734,-0.0063833147287368774,0.08051496744155884,1027.0,,0.008729642257094383,471,58.505152463912964,1763260143.4475036
0.0002806451520882547,32384,0.5496250987052917,,0.0,0.0003867233172059059,47.18886947631836,-0.011927139014005661,0.6485879421234131,1029.0,,0.0012213615700602531,481,59.32300877571106,1763260144.2653599
0.00028010751702822745,33280,0.538174033164978,,0.0,2.3582950234413147e-05,16.239107131958008,0.0004414096474647522,0.008779406547546387,1031.0,,0.0009536556899547577,490,60.139108419418335,1763260145.0814595
0.00027941627195104957,34432,0.540821373462677,,0.0,0.00013289321213960648,62.40744400024414,-0.007905134931206703,0.6661444902420044,1033.0,,0.0010839970782399178,504,61.18531394004822,1763260146.127665
0.000278801831882447,35456,0.465972363948822,,0.0,0.000360855832695961,22.48427391052246,0.006044864654541016,-1.5281403064727783,1035.0,,0.00850742869079113,515,62.09257388114929,1763260147.034925
0.0002779569767881185,36864,0.5628611445426941,,0.0,0.002007889561355114,133.62062072753906,0.00042839348316192627,0.49443626403808594,1036.0,,-0.00925819855183363,530,63.41463255882263,1763260148.3569837
0.00027741934172809124,37760,0.5173290967941284,,0.0,0.00040463730692863464,9.632024765014648,0.004085853695869446,0.15660429000854492,1039.0,,-0.006867833435535431,539,64.18964171409607,1763260149.1319928
,38471,,500.0,,,,,,,500.0,,547,64.80940222740173,1763260149.7517533
0.0002765744866337627,39168,0.46361517906188965,,0.0,0.0008488697931170464,56.84122848510742,-0.0044921040534973145,0.7043436765670776,1040.0,,0.004428165964782238,555,65.49460744857788,1763260150.4369586
0.00027634407160803676,39552,0.4964503347873688,,0.0,0.0003608623519539833,6.860413074493408,-0.006329994648694992,0.4635493755340576,1041.0,,0.006740008480846882,559,65.8256447315216,1763260150.7679958
,40319,,126.0,,,,,,,126.0,,568,66.45425200462341,1763260151.396603
0.0002744239754974842,42752,0.5013024806976318,,0.0,0.0006245514377951622,0.35889291763305664,-0.0016216188669204712,0.9856314063072205,1046.0,,-0.004747343249619007,595,68.70319485664368,1763260153.645546
0.00027350231539458036,44288,0.49350789189338684,,0.0,0.0003989068791270256,51.0832633972168,0.0003686174750328064,-0.28614282608032227,1049.0,,-0.005247618071734905,612,70.06693577766418,1763260155.0092869
0.00027342551038600504,44416,0.4836597740650177,,0.0,0.00011299736797809601,216.63632202148438,-0.0005300166085362434,0.05309051275253296,1049.0,,0.0031914375722408295,614,70.17975497245789,1763260155.122106
,45993,,475.0,,,,,,,475.0,,630,71.55433917045593,1763260156.4966903
0.0002721198252402246,46592,0.4740230143070221,,0.0,0.00019604060798883438,235.45068359375,0.007681508548557758,0.0001831650733947754,1052.0,,0.0024191560223698616,636,72.12184858322144,1763260157.0641997
,46993,,500.0,,,,,,,500.0,,640,72.4607925415039,1763260157.4031436
0.0002712749701458961,48000,0.57484370470047,,0.001953125,0.002735346555709839,146.9022674560547,-0.03399357199668884,-0.004114627838134766,1054.0,,0.010508893057703972,650,73.3686773777008,1763260158.3110285
0.00027043011505156755,49408,0.4930826425552368,,0.0,1.4901161193847656e-05,1.5554460287094116,0.0009805373847484589,0.23022377490997314,1056.0,,0.0011298228055238724,664,74.62447047233582,1763260159.5668216
,51441,,348.0,,,,,,,348.0,,684,76.43083238601685,1763260161.3731835
0.00026897081988863647,51840,0.5410999655723572,,0.0,0.00012205634266138077,1.1517159938812256,-0.0022474434226751328,0.008275866508483887,1056.0,,-0.006063905544579029,689,76.93401336669922,1763260161.8763645
0.00026843318482860923,52736,0.526146650314331,,0.0,9.152106940746307e-06,1.0178725719451904,0.0003796517848968506,-0.001756906509399414,1054.0,,0.00011469516903162003,698,77.88112783432007,1763260162.823479
0.00026820276980288327,53120,0.5056639909744263,,0.001953125,0.0017986055463552475,482.1253356933594,-0.007025614380836487,-0.0005774497985839844,1052.0,,0.008472371846437454,702,78.33590602874756,1763260163.2782571
0.000267895549768582,53632,0.4894706606864929,,0.0,0.0006872368976473808,220.0017547607422,-0.01803665980696678,3.987550735473633e-05,1050.0,,-0.0004338165745139122,707,78.9116861820221,1763260163.8540373
0.0002665130596142262,55936,0.4647694528102875,,0.0,1.0048039257526398e-05,0.28319910168647766,-0.0006583854556083679,0.24688684940338135,1050.0,,-0.0005283588543534279,729,81.11156678199768,1763260166.053918
0.0002649001544341445,58624,0.5650583505630493,,0.0,0.002646815963089466,347.4141845703125,0.012654421851038933,0.5284767746925354,1052.0,,0.000649583525955677,757,83.5731554031372,1763260168.5155065
0.00026466973940841854,59008,0.5503451228141785,,0.005859375,0.004578127525746822,210.33641052246094,-0.009484654292464256,0.7046615481376648,1052.0,,0.009770532138645649,762,83.9099428653717,1763260168.852294
0.0002644393243826926,59392,0.4499504566192627,,0.005859375,0.005351162515580654,63.455177307128906,-0.00359329953789711,0.844145655632019,1053.0,,-0.001363770104944706,767,84.24485540390015,1763260169.1872065
0.0002641321043483913,59904,0.5108692646026611,,0.03515625,0.012759516946971416,79.46231842041016,-0.02579648792743683,0.9366757869720459,1053.0,,0.029998168349266052,775,84.73760890960693,1763260169.67996
,60633,,62.0,,,,,,,62.0,,788,85.37648963928223,1763260170.3188407
0.0002633640542626381,61184,0.5571702718734741,,0.001953125,0.00264680664986372,130.51321411132812,0.00262480229139328,0.9202074408531189,1053.0,,0.0012980466708540916,797,85.92715454101562,1763260170.8695056
0.0002630568342283368,61696,0.45105046033859253,,0.001953125,0.0017623743042349815,19.32029914855957,-0.005743704736232758,0.9675992131233215,1053.0,,0.009932602755725384,806,86.3986189365387,1763260171.34097
,62105,,86.0,,,,,,,86.0,,815,86.7852520942688,1763260171.7276032
,65583,,249.0,,,,,,,249.0,,863,89.97179698944092,1763260174.914148
0.0002602918539196253,66304,0.6004224419593811,,0.0,0.0007854625582695007,15.345210075378418,-0.007306138053536415,0.9082496762275696,1056.0,,-0.004534030333161354,872,90.62760853767395,1763260175.5699596
,66638,,286.0,,,,,,,286.0,,876,90.92008304595947,1763260175.8624341
0.00025752687361091375,70912,0.5473689436912537,,0.0,0.0004630954936146736,6.046300888061523,-0.004216047935187817,-0.7846113443374634,1059.0,,-0.0010905442759394646,922,94.79514575004578,1763260179.7374969
0.00025706604355946183,71680,0.5817158222198486,,0.0,3.015901893377304e-05,80.8552474975586,0.0005163401365280151,0.28591519594192505,1059.0,,0.0030398285016417503,930,95.49817419052124,1763260180.4405253
,72554,,500.0,,,,,,,500.0,,938,96.23331260681152,1763260181.1756637
0.00025637479848228395,72832,0.592125654220581,,0.005859375,0.0042671943083405495,0.8073006868362427,-0.003089931793510914,0.8345689177513123,1060.0,,0.02315804734826088,941,96.53092217445374,1763260181.4732733
0.00025629799347370863,72960,0.6058707237243652,,0.0,0.0023355744779109955,2.3998637199401855,-0.005685513839125633,0.4750000238418579,1060.0,,0.03045450523495674,942,96.63904929161072,1763260181.5814004
0.00025599077343940735,73472,0.6045200228691101,,0.001953125,0.002344556152820587,294.35888671875,-0.004420006647706032,-0.004025816917419434,1060.0,,-0.0029322393238544464,948,97.11819124221802,1763260182.0605423
0.00025483869831077754,75392,0.4953588843345642,,0.0,0.00015178509056568146,236.4011993408203,-0.004452407360076904,0.01649940013885498,1062.0,,0.0016399044543504715,974,98.84689593315125,1763260183.789247
,75953,,168.0,,,,,,,168.0,,980,99.348641872406,1763260184.290993
,76453,,500.0,,,,,,,500.0,,985,99.78660297393799,1763260184.728954
,77453,,500.0,,,,,,,500.0,,995,100.70353317260742,1763260185.6458843
0.0002534562081564218,77696,0.6336452960968018,,0.0,5.868449807167053e-05,0.6204879283905029,-0.00047495216131210327,-1.105219841003418,1063.0,,0.0017525069415569305,997,100.91858887672424,1763260185.86094
0.0002524577430449426,79360,0.5541340112686157,,0.052734375,0.003804165869951248,327.3404541015625,0.023343294858932495,0.007479846477508545,1064.0,,-0.007975648157298565,1015,102.43653297424316,1763260187.378884
0.00025222732801921666,79744,0.5583311319351196,,0.0,0.0006372677162289619,310.11492919921875,0.006012860685586929,0.02192866802215576,1064.0,,-0.004636744968593121,1020,102.77170944213867,1763260187.7140605
,80853,,500.0,,,,,,,500.0,,1031,103.73074960708618,1763260188.6731007
0.00025038403691723943,82816,0.572877049446106,,0.0,0.00037001725286245346,0.021521950140595436,-0.0050080083310604095,-0.14987564086914062,1065.0,,-0.004483948461711407,1050,105.55184555053711,1763260190.4941967
0.0002502304269000888,83072,0.5662920475006104,,0.025390625,0.004615165293216705,0.04507182165980339,-0.013810992240905762,-1.2385642528533936,1066.0,,-0.007169743999838829,1053,105.77345991134644,1763260190.715811
0.0002499232068657875,83584,0.5394274592399597,,0.0078125,0.007063369266688824,0.024376029148697853,0.04320468008518219,0.5656723380088806,1066.0,,-0.01624700054526329,1058,106.21493625640869,1763260191.1572874
0.0002483871066942811,86144,0.48956534266471863,,0.0,0.0010243160650134087,0.0006327878800220788,-0.0030432604253292084,-1.1888198852539062,1067.0,,-0.015086921863257885,1083,108.5443103313446,1763260193.4866614
0.0002479262766428292,86912,0.4463241696357727,,0.0,0.000275331549346447,392.3077392578125,-0.001349039375782013,9.721517562866211e-05,1068.0,,-0.0011500855907797813,1091,109.21382093429565,1763260194.156172
0.00024700461653992534,88448,0.47269582748413086,,0.0,0.0002489779144525528,286.6846618652344,0.00022856518626213074,0.002704024314880371,1068.0,,-0.0017159711569547653,1106,110.61817646026611,1763260195.5605276
0.00024623656645417213,89728,0.4386737048625946,,0.017578125,0.008599226363003254,0.0008012742036953568,-0.014394164085388184,0.17553681135177612,1069.0,,0.007307914085686207,1118,111.765061378479,1763260196.7074125
0.00024585254141129553,90368,0.43145835399627686,,0.0,0.000232672318816185,346.8060302734375,0.001032322645187378,0.0009984970092773438,1069.0,,-0.0031998921185731888,1125,112.3217146396637,1763260197.2640657
0.0002453149063512683,91264,0.37595486640930176,,0.0,0.0007543135434389114,0.00013253212091512978,-0.0007231757044792175,0.19033080339431763,1070.0,,0.008054740726947784,1133,113.13483023643494,1763260198.0771813
0.0002446236612740904,92416,0.3638608455657959,,0.0,0.0032010218128561974,480.5406188964844,0.01800507865846157,0.0014262199401855469,1070.0,,-0.008033421821892262,1145,114.16951203346252,1763260199.1118631
,94353,,500.0,,,,,,,500.0,,1164,115.92052149772644,1763260200.8628726
0.00024339478113688529,94464,0.4819815158843994,,0.0,0.0017880676314234734,140.6880340576172,0.01910383440554142,0.0007454752922058105,1071.0,,0.012440009973943233,1165,116.0248908996582,1763260200.967242
0.00024293395108543336,95232,0.3971825838088989,,0.0,0.0004117758944630623,0.0005952947540208697,8.106231689453125e-05,-0.25339388847351074,1072.0,,-0.011719702742993832,1172,116.69064593315125,1763260201.632997
0.00024239631602540612,96128,0.4458591341972351,,0.0,0.00018332991749048233,0.0005562178557738662,-0.0033446848392486572,-0.10238158702850342,1072.0,,-0.0031758593395352364,1181,117.50569105148315,1763260202.4480422
0.00024208909599110484,96640,0.39821749925613403,,0.0,0.0014468776062130928,0.0006598415202461183,-0.0005755014717578888,0.38454097509384155,1072.0,,0.0013977447524666786,1186,117.98584771156311,1763260202.9281988
0.00024139785091392696,97792,0.4114949703216553,,0.005859375,0.00643862783908844,0.00022779220307711512,-0.015364632941782475,0.35621440410614014,1072.0,,-0.03465752303600311,1197,119.01639199256897,1763260203.958743
,99353,,500.0,,,,,,,500.0,,1213,120.39697217941284,1763260205.3393233
0.00024032258079387248,99584,0.4576945900917053,,0.013671875,0.0062592485919594765,0.008227651938796043,-0.024086903780698776,0.06998968124389648,1073.0,,0.007604706101119518,1215,120.60951542854309,1763260205.5518665
0.0002396313357166946,100736,0.49400594830513,,0.03125,0.006772398948669434,0.0004591334145516157,-0.03772047907114029,-1.9591708183288574,1073.0,,0.0324823334813118,1226,121.7008752822876,1763260206.6432264
0.00023940092069096863,101120,0.38833650946617126,,0.02734375,0.01331266388297081,0.0005924580036662519,-0.015277793630957603,-0.2609063386917114,1073.0,,0.023122567683458328,1230,122.03588914871216,1763260206.9782403
0.00023917050566524267,101504,0.47574877738952637,,0.0,0.000586729496717453,0.005362702999264002,-0.0033548399806022644,-0.06854236125946045,1073.0,,0.0032624900341033936,1234,122.40158915519714,1763260207.3439403
0.0002384792605880648,102656,0.5074812173843384,,0.0,0.0014583347365260124,0.0006635565077885985,-0.001703798770904541,-0.4017847776412964,1074.0,,0.0072602396830916405,1245,123.43919968605042,1763260208.3815508
0.00023794162552803755,103552,0.47660180926322937,,0.0,0.0007262425497174263,0.0074925972148776054,0.002267686650156975,-0.40467822551727295,1074.0,,-0.0035052141174674034,1254,124.24726247787476,1763260209.1896136
0.00023686635540798306,105344,0.4584503769874573,,0.0,0.0005016578361392021,0.0003445933398324996,0.005443952977657318,-0.5989416837692261,1075.0,,0.0011857962235808372,1271,125.84176564216614,1763260210.7841167
0.00023517664521932602,108160,0.44033652544021606,,0.001953125,0.0011772708967328072,0.0009857361437752843,-0.004567399621009827,-0.6090425252914429,1075.0,,0.0005736062303185463,1299,128.42088389396667,1763260213.363235
0.000232718899496831,112256,0.501274585723877,,0.001953125,0.0020942743867635727,0.00037398075801320374,0.001595967449247837,0.09328937530517578,1077.0,,0.0010713189840316772,1339,132.07888841629028,1763260217.0212395
,112353,,500.0,,,,,,,500.0,,1340,132.11264514923096,1763260217.0549963
0.00023210445942822844,113280,0.4863922595977783,,0.001953125,0.002075089141726494,0.0004114435869269073,0.001416325569152832,0.09009844064712524,1077.0,,0.0027250442653894424,1349,132.99871683120728,1763260217.941068
0.00023125960433389992,114688,0.4020228087902069,,0.0,0.00048294011503458023,0.0006001972942613065,-0.007941976189613342,-0.24099981784820557,1077.0,,0.004387118853628635,1363,134.25863003730774,1763260219.2009811
,114853,,500.0,,,,,,,500.0,,1365,134.38162350654602,1763260219.3239746
,115353,,500.0,,,,,,,500.0,,1370,134.85599160194397,1763260219.7983427
,116353,,500.0,,,,,,,500.0,,1380,135.77124452590942,1763260220.7135956
0.00023018433421384543,116480,0.34216418862342834,,0.0,0.0012203352525830269,0.00174559629522264,-0.00795046053826809,-0.00034630298614501953,1078.0,,0.011158145032823086,1381,135.88314032554626,1763260220.8254914
0.0002297235041623935,117248,0.3379727900028229,,0.0,0.0005039544776082039,9.374542423756793e-05,-0.0045294687151908875,0.26033085584640503,1078.0,,0.0010683974251151085,1388,136.57128977775574,1763260221.5136409
0.0002293394791195169,117888,0.34987467527389526,,0.0,0.0006971852853894234,333.4167785644531,-0.007846124470233917,-0.00040924549102783203,1078.0,,-0.010909286327660084,1395,137.16517853736877,1763260222.1075296
,118353,,500.0,,,,,,,500.0,,1399,137.52616667747498,1763260222.4685178
0.00022872503905091435,118912,0.40165647864341736,,0.0,0.0006904890760779381,681.853271484375,-0.004745982587337494,0.0006110072135925293,1078.0,,-0.004420463927090168,1405,138.08952975273132,1763260223.0318809
0.0002270353288622573,121728,0.41709235310554504,,0.0,0.0015767887234687805,0.0008495007641613483,0.0001978948712348938,-0.1924290657043457,1079.0,,0.005812646821141243,1432,140.59907865524292,1763260225.5414298
,121853,,500.0,,,,,,,500.0,,1433,140.64058756828308,1763260225.5829387
0.00022565283870790154,124032,0.3971232771873474,,0.009765625,0.0035606296733021736,0.008848835714161396,0.006194815039634705,-0.9103785753250122,1080.0,,-0.01933903619647026,1455,142.6750192642212,1763260227.6173704
0.00022557603369932622,124160,0.4256558418273926,,0.00390625,0.0010230261832475662,0.0006477971910499036,-0.00014365464448928833,-0.36507725715637207,1080.0,,0.004458872601389885,1456,142.78469014167786,1763260227.7270412
0.0002254992286907509,124288,0.376071035861969,,0.001953125,0.0027382373809814453,0.0002259604079881683,-0.018868640065193176,-0.087943434715271,1080.0,,0.017596082761883736,1457,142.92194533348083,1763260227.8642964
0.00022204301785677671,130048,0.3884037435054779,,0.0,0.00028534047305583954,0.007251006551086903,0.004561558365821838,-0.7928508520126343,1081.0,,0.0036110300570726395,1514,148.09944009780884,1763260233.0417912
0.0002215821878053248,130816,0.45817825198173523,,0.005859375,0.0006720414385199547,0.00021441734861582518,-0.0007372424006462097,0.06975829601287842,1081.0,,0.023286407813429832,1521,148.78273797035217,1763260233.725089
0.00022135177277959883,131200,0.4413800835609436,,0.01171875,0.005772639065980911,0.0006592343561351299,-0.014835000038146973,-0.5463285446166992,1082.0,,-0.0003153569996356964,1525,149.11609864234924,1763260234.0584497
,131353,,500.0,,,,,,,500.0,,1527,149.27347540855408,1763260234.2158265
0.00022112135775387287,131584,0.4211898148059845,,0.0,0.002308071590960026,0.009899728000164032,-0.02509523183107376,0.2378697395324707,1081.0,,-0.0045657092705369,1529,149.48489785194397,1763260234.427249
0.0002208141377195716,132096,0.38543349504470825,,0.0,0.0010757604613900185,0.008677053265273571,-0.005188100039958954,-0.09365761280059814,1082.0,,0.020912107080221176,1534,149.928067445755,1763260234.8704185
0.00022066052770242095,132352,0.4025021195411682,,0.041015625,0.008755042217671871,0.0005601709708571434,0.0027708932757377625,0.16815853118896484,1082.0,,0.04762432724237442,1536,150.14745903015137,1763260235.0898101
0.00022027650265954435,132992,0.4825073480606079,,0.0,0.000234995037317276,0.006239582318812609,-0.006896123290061951,-0.8738822937011719,1082.0,,-0.00039680860936641693,1543,150.74139213562012,1763260235.6837432
0.0002201228926423937,133248,0.4291340112686157,,0.0,0.0005449587479233742,0.00020438642241060734,-0.005850154906511307,-0.06579983234405518,1082.0,,0.004792802967131138,1545,150.96259093284607,1763260235.904942
,133353,,500.0,,,,,,,500.0,,1546,150.99802780151367,1763260235.940379
0.0002193548425566405,134528,0.45853713154792786,,0.0,0.0008517885580658913,0.0076462943106889725,-0.011447980999946594,-0.1014789342880249,1082.0,,-0.003555591218173504,1558,152.13864707946777,1763260237.0809982
0.00021927803754806519,134656,0.4215553402900696,,0.021484375,0.004661348648369312,0.0007117959321476519,-0.00986673403531313,-0.017710089683532715,1082.0,,0.04412729665637016,1559,152.248272895813,1763260237.190624
0.00021904762252233922,135040,0.4081723690032959,,0.0,0.0013490766286849976,0.011888574808835983,-0.0029371045529842377,-0.333528995513916,1082.0,,-0.002262307330965996,1563,152.61644554138184,1763260237.5587966
,135353,,500.0,,,,,,,500.0,,1566,152.85671377182007,1763260237.7990649
0.00021751152235083282,137600,0.4179283678531647,,0.0,0.0005214698612689972,0.0038360573817044497,-0.005620338022708893,-0.6195313930511475,1083.0,,-0.001105206087231636,1588,154.903977394104,1763260239.8463285
0.0002174347173422575,137728,0.4423489570617676,,0.015625,0.001454109326004982,0.000491639890242368,-0.0034989938139915466,-0.10158431529998779,1083.0,,0.009323842823505402,1589,155.01492547988892,1763260239.9572766
0.00021697388729080558,138496,0.41782331466674805,,0.0,0.0005489178001880646,0.011701189912855625,-0.007079862058162689,-0.45169270038604736,1083.0,,0.01084035076200962,1597,155.71892380714417,1763260240.661275
0.00021635944722220302,139520,0.4033993184566498,,0.0,5.587935447692871e-06,0.006912772543728352,0.000936649739742279,-0.3070089817047119,1083.0,,-0.0009998716413974762,1607,156.6449453830719,1763260241.5872965
0.00021620583720505238,139776,0.3573809266090393,,0.0,0.00028006546199321747,0.0002442259283270687,-0.00259418785572052,-0.014432907104492188,1083.0,,0.008810954168438911,1609,156.86618542671204,1763260241.8085365
,139853,,500.0,,,,,,,500.0,,1610,156.89323019981384,1763260241.8355813
0.00021605222718790174,140032,0.45057010650634766,,0.001953125,0.0010079992935061455,0.0058489274233579636,-0.010270312428474426,-0.16827595233917236,1083.0,,0.0029707523062825203,1612,157.08820843696594,1763260242.0305595
0.0002152073720935732,141440,0.4166642725467682,,0.0,0.0006431443616747856,282.803466796875,-0.007044512778520584,-0.00028765201568603516,1083.0,,0.006144284270703793,1626,158.3495910167694,1763260243.2919421
0.00021443932200782,142720,0.4109911322593689,,0.0,0.0005485555157065392,0.00046129690599627793,-0.0017769597470760345,-0.19449758529663086,1084.0,,-0.001186310313642025,1638,159.50642824172974,1763260244.4487793
,147575,,500.0,,,,,,,500.0,,1687,163.83015751838684,1763260248.7725086
,152075,,500.0,,,,,,,500.0,,1732,167.9525818824768,1763260252.894933
0.00020798771583940834,153472,0.4628719687461853,,0.0,0.0004279688000679016,0.00028218471561558545,2.8535723686218262e-05,-0.031097412109375,1085.0,,-0.014131629839539528,1745,169.24064183235168,1763260254.182993
0.00020752688578795642,154240,0.4466373920440674,,0.0,0.0004586232826113701,0.007336950395256281,-0.007754851132631302,-0.2425990104675293,1085.0,,-0.0016161156818270683,1753,169.90905570983887,1763260254.8514068
0.0002074500807793811,154368,0.48997074365615845,,0.0,0.0005316901952028275,0.0004519100475590676,0.0014634877443313599,-0.31996846199035645,1085.0,,-0.0036672409623861313,1754,170.01983642578125,1763260254.9621875
0.00020675883570220321,155520,0.4209446609020233,,0.0,3.863312304019928e-05,0.00028074393048882484,5.120784044265747e-05,-0.02521836757659912,1086.0,,0.0012034326791763306,1765,171.05392146110535,1763260255.9962726
0.00020660522568505257,155776,0.39614662528038025,,0.0,6.884802132844925e-05,0.006058980245143175,0.0010943710803985596,-0.07854640483856201,1085.0,,0.0023712115362286568,1768,171.31712079048157,1763260256.259472
0.00020606759062502533,156672,0.5186194181442261,,0.005859375,0.0010963678359985352,213.31883239746094,-0.0021133385598659515,-0.0002459287643432617,1086.0,,0.008001387119293213,1777,172.0940613746643,1763260257.0364125
0.00020353302534203976,160896,0.5395736694335938,,0.015625,0.009645257145166397,0.0002894810459110886,-0.0356394499540329,-0.2866647243499756,1086.0,,-0.018095849081873894,1818,175.94063186645508,1763260260.882983
0.00020322580530773848,161408,0.4009130895137787,,0.03125,0.003503580577671528,0.0009669521823525429,-0.025567851960659027,-0.25046300888061523,1086.0,,0.026165993884205818,1823,176.38269352912903,1763260261.3250446
0.00020153609511908144,164224,0.5939173102378845,,0.0,0.00034661591053009033,0.009942146018147469,0.0011706296354532242,-0.12130236625671387,1087.0,,-9.359419345855713e-05,1851,178.93399953842163,1763260263.8763506
0.00020122887508478016,164736,0.5082218050956726,,0.0,0.0016112234443426132,0.008236467838287354,-0.026787491515278816,-0.08907830715179443,1087.0,,0.01262304000556469,1856,179.37878346443176,1763260264.3211346
