episodic_return,global_step
12,12
32,44
36,80
54,134
13,147
27,174
35,209
21,230
16,246
10,256
20,276
31,307
13,320
18,338
14,352
28,380
36,416
42,458
29,487
26,513
29,542
54,596
19,615
41,656
15,671
20,691
27,718
28,746
16,762
32,794
19,813
46,859
28,887
16,903
17,920
26,946
33,979
24,1003
27,1030
28,1058
52,1110
32,1142
35,1177
56,1233
36,1269
87,1356
15,1371
27,1398
36,1434
46,1480
22,1502
19,1521
34,1555
87,1642
46,1688
44,1732
31,1763
38,1801
83,1884
62,1946
94,2040
33,2073
44,2117
57,2174
34,2208
22,2230
15,2245
35,2280
63,2343
27,2370
42,2412
64,2476
57,2533
32,2565
104,2669
103,2772
255,3027
63,3090
83,3173
136,3309
116,3425
125,3550
126,3676
159,3835
143,3978
41,4019
104,4123
139,4262
43,4305
114,4419
150,4569
122,4691
80,4771
21,4792
51,4843
108,4951
125,5076
102,5178
89,5267
59,5326
182,5508
104,5612
128,5740
79,5819
82,5901
258,6159
75,6234
84,6318
114,6432
117,6549
214,6763
88,6851
62,6913
113,7026
69,7095
205,7300
142,7442
117,7559
66,7625
52,7677
82,7759
116,7875
173,8048
131,8179
130,8309
161,8470
57,8527
63,8590
78,8668
133,8801
39,8840
37,8877
198,9075
208,9283
143,9426
94,9520
200,9720
56,9776
54,9830
79,9909
142,10051
69,10120
145,10265
143,10408
122,10530
108,10638
150,10788
136,10924
71,10995
260,11255
248,11503
218,11721
149,11870
263,12133
187,12320
85,12405
61,12466
178,12644
198,12842
151,12993
176,13169
225,13394
167,13561
130,13691
45,13736
173,13909
211,14120
177,14297
500,14797
190,14987
126,15113
168,15281
135,15416
202,15618
107,15725
180,15905
60,15965
151,16116
219,16335
44,16379
171,16550
161,16711
145,16856
130,16986
213,17199
340,17539
378,17917
302,18219
317,18536
179,18715
111,18826
289,19115
289,19404
147,19551
190,19741
138,19879
200,20079
185,20264
69,20333
25,20358
158,20516
174,20690
170,20860
132,20992
199,21191
135,21326
343,21669
220,21889
170,22059
207,22266
141,22407
174,22581
25,22606
34,22640
162,22802
89,22891
143,23034
161,23195
196,23391
137,23528
219,23747
246,23993
200,24193
147,24340
166,24506
77,24583
30,24613
289,24902
318,25220
107,25327
280,25607
127,25734
121,25855
158,26013
208,26221
199,26420
74,26494
220,26714
169,26883
163,27046
312,27358
500,27858
234,28092
143,28235
167,28402
154,28556
193,28749
183,28932
163,29095
207,29302
97,29399
332,29731
373,30104
332,30436
420,30856
428,31284
156,31440
382,31822
249,32071
369,32440
411,32851
359,33210
500,33710
334,34044
248,34292
295,34587
157,34744
216,34960
345,35305
225,35530
152,35682
319,36001
184,36185
378,36563
239,36802
126,36928
265,37193
476,37669
257,37926
245,38171
191,38362
137,38499
181,38680
361,39041
159,39200
176,39376
123,39499
231,39730
272,40002
223,40225
201,40426
124,40550
118,40668
145,40813
231,41044
134,41178
147,41325
202,41527
329,41856
137,41993
223,42216
150,42366
82,42448
102,42550
118,42668
180,42848
437,43285
117,43402
137,43539
270,43809
355,44164
313,44477
253,44730
231,44961
173,45134
194,45328
164,45492
391,45883
190,46073
209,46282
211,46493
367,46860
114,46974
148,47122
346,47468
296,47764
48,47812
286,48098
500,48598
244,48842
500,49342
179,49521
194,49715
448,50163
482,50645
243,50888
277,51165
103,51268
432,51700
203,51903
500,52403
500,52903
500,53403
179,53582
228,53810
203,54013
282,54295
500,54795
326,55121
309,55430
358,55788
500,56288
185,56473
500,56973
394,57367
330,57697
273,57970
421,58391
170,58561
418,58979
291,59270
298,59568
333,59901
500,60401
360,60761
286,61047
314,61361
370,61731
441,62172
500,62672
500,63172
500,63672
500,64172
500,64672
500,65172
500,65672
305,65977
464,66441
500,66941
500,67441
500,67941
500,68441
500,68941
500,69441
498,69939
249,70188
116,70304
500,70804
500,71304
500,71804
262,72066
500,72566
500,73066
500,73566
500,74066
500,74566
500,75066
500,75566
500,76066
500,76566
500,77066
500,77066
500,77566
500,78066
500,78566
500,79066
500,79566
500,80066
500,80566
500,81066
500,81566
500,82066
500,82566
500,83066
500,83566
500,84066
500,84566
500,85066
500,85566
500,86066
500,86566
500,87066
500,87566
500,88066
500,88566
500,89066
500,89566
500,90066
500,90566
500,91066
500,91566
500,92066
500,92566
500,93066
500,93566
500,94066
500,94566
500,95066
500,95566
500,96066
500,96566
500,97066
500,97566
500,98066
500,98566
500,99066
500,99566
500,100066
500,100566
500,101066
500,101566
500,102066
500,102566
500,103066
500,103566
500,104066
500,104566
500,105066
500,105566
500,106066
500,106566
500,107066
500,107566
500,108066
500,108566
500,109066
500,109566
500,110066
500,110566
500,111066
500,111566
500,112066
500,112566
500,113066
500,113566
500,114066
500,114566
500,115066
500,115566
500,116066
500,116566
500,117066
500,117566
500,118066
500,118566
500,119066
500,119566
500,120066
500,120566
500,121066
500,121566
500,122066
500,122566
500,123066
500,123566
500,124066
500,124566
500,125066
500,125566
500,126066
500,126566
500,127066
500,127566
500,128066
500,128566
500,129066
500,129566
500,130066
500,130566
500,131066
500,131566
500,132066
500,132566
500,133066
500,133566
500,134066
500,134566
500,135066
500,135566
500,136066
500,136566
500,137066
500,137566
500,138066
500,138566
500,139066
500,139566
500,140066
500,140566
500,141066
500,141566
500,142066
500,142566
500,143066
500,143566
500,144066
500,144566
500,145066
500,145566
500,146066
500,146566
500,147066
500,147566
500,148066
500,148566
500,149066
500,149566
500,150066
500,150566
500,151066
500,151566
500,152066
500,152566
500,153066
500,153566
500,154066
500,154566
500,155066
500,155566
500,156066
500,156566
500,157066
500,157566
500,158066
500,158566
500,159066
500,159566
500,160066
500,160566
500,161066
500,161566
500,162066
500,162566
500,163066
500,163566
500,164066
500,164566
500,165066
500,165566
500,166066
500,166566
500,167066
500,167566
500,168066
500,168566
500,169066
500,169566
500,170066
500,170566
500,171066
500,171566
500,172066
500,172566
500,173066
500,173566
500,174066
500,174566
500,175066
500,175566
500,176066
500,176566
500,177066
500,177566
500,178066
500,178566
500,179066
500,179066
500,179566
500,180066
500,180566
500,181066
500,181566
500,182066
500,182566
500,183066
500,183566
500,184066
500,184566
500,185066
500,185566
500,186066
500,186566
500,187066
500,187566
500,188066
500,188566
500,189066
500,189566
500,190066
500,190566
500,191066
500,191566
500,192066
500,192566
500,193066
500,193566
500,194066
500,194566
500,195066
500,195566
500,196066
500,196566
500,197066
500,197566
500,198066
500,198566
500,199066
500,199566
500,200066
500,200566
500,201066
500,201566
500,202066
500,202566
500,203066
500,203566
500,204066
500,204566
500,205066
500,205566
500,206066
500,206566
500,207066
500,207566
500,208066
500,208566
500,209066
500,209566
500,210066
500,210566
500,211066
500,211566
500,212066
500,212566
500,213066
500,213566
500,214066
500,214566
500,215066
500,215566
500,216066
500,216566
500,217066
500,217566
500,218066
500,218566
500,219066
500,219566
500,220066
500,220566
500,221066
500,221566
500,222066
500,222566
500,223066
500,223566
500,224066
500,224566
500,225066
500,225566
500,226066
500,226566
500,227066
500,227566
500,228066
500,228566
500,229066
500,229566
500,230066
500,230566
500,231066
500,231566
500,232066
500,232566
500,233066
500,233566
500,234066
500,234566
500,235066
500,235566
500,236066
500,236566
500,237066
500,237566
500,238066
500,238566
500,239066
500,239566
500,240066
500,240566
500,241066
500,241566
500,242066
500,242566
500,243066
500,243566
500,244066
500,244566
500,245066
500,245566
500,246066
500,246566
500,247066
500,247566
500,248066
500,248566
500,249066
500,249566
500,250066
500,250566
500,251066
500,251566
500,252066
500,252566
500,253066
500,253566
500,254066
500,254566
500,255066
500,255566
500,256066
500,256566
500,257066
500,257566
500,258066
500,258566
500,259066
500,259566
500,260066
500,260566
500,261066
500,261566
500,262066
500,262566
500,263066
500,263566
500,264066
500,264566
500,265066
500,265566
500,266066
251,266317
500,266817
500,267317
500,267817
500,268317
500,268817
500,269317
500,269817
500,270317
500,270817
500,271317
500,271817
500,272317
500,272817
500,273317
500,273817
500,274317
500,274817
500,275317
500,275817
500,276317
500,276817
500,277317
500,277817
500,278317
500,278817
500,279317
500,279817
500,280317
500,280817
500,281317
500,281817
500,282317
500,282817
500,283317
500,283817
500,284317
500,284817
500,285317
500,285817
500,286317
500,286817
500,287317
500,287817
500,288317
500,288817
500,289317
500,289817
500,290317
500,290817
500,291317
500,291817
500,292317
500,292817
500,293317
500,293817
500,294317
500,294817
500,295317
500,295817
500,296317
500,296817
500,297317
500,297817
500,298317
500,298817
500,299317
500,299817
500,300317
500,300817
500,301317
500,301817
500,302317
500,302817
500,303317
500,303817
500,304317
500,304817
500,305317
500,305817
500,306317
500,306817
500,307317
500,307817
500,308317
500,308817
500,309317
500,309817
500,310317
500,310817
500,311317
500,311817
500,312317
500,312817
500,313317
500,313817
500,314317
500,314817
500,315317
500,315817
500,316317
500,316817
500,317317
500,317817
500,318317
277,318594
500,319094
500,319594
500,320094
500,320594
500,321094
500,321594
500,322094
500,322594
500,323094
500,323594
500,324094
500,324594
500,325094
500,325594
500,326094
500,326594
500,327094
500,327594
500,328094
500,328594
500,329094
52,329146
500,329646
152,329798
96,329894
77,329971
58,330029
439,330468
28,330496
190,330686
87,330773
500,331273
140,331413
500,331913
500,332413
500,332913
500,333413
500,333913
500,334413
500,334913
500,335413
500,335913
500,336413
500,336913
500,337413
500,337913
500,338413
500,338913
500,339413
500,339913
500,340413
500,340913
500,341413
500,341913
500,342413
500,342913
500,343413
500,343913
500,344413
500,344913
500,345413
500,345913
500,346413
500,346913
500,347413
500,347913
500,348413
500,348913
500,349413
500,349913
500,350413
500,350913
500,351413
500,351913
500,352413
500,352913
500,353413
500,353913
500,354413
500,354913
500,355413
500,355913
500,356413
500,356913
500,357413
500,357913
500,358413
500,358913
500,359413
500,359913
500,360413
500,360913
500,361413
500,361913
500,362413
500,362913
500,363413
500,363913
500,364413
500,364913
500,365413
500,365913
500,366413
500,366913
500,367413
500,367913
500,368413
500,368913
500,369413
500,369913
500,370413
500,370913
500,371413
500,371913
500,372413
500,372913
500,373413
500,373913
500,374413
500,374913
500,375413
500,375913
500,376413
500,376913
500,377413
500,377913
500,378413
500,378913
500,379413
500,379913
500,380413
500,380913
500,381413
500,381913
500,382413
500,382913
500,383413
500,383913
500,384413
500,384913
500,385413
500,385913
500,386413
500,386913
500,387413
500,387913
500,388413
500,388913
500,389413
500,389913
500,390413
500,390913
500,391413
500,391913
500,392413
500,392913
500,393413
500,393913
500,394413
500,394913
500,395413
500,395913
500,396413
500,396913
500,397413
500,397913
211,398124
500,398624
500,399124
500,399624
500,400124
500,400624
500,401124
500,401624
500,402124
500,402624
500,403124
500,403624
500,404124
500,404624
500,405124
500,405624
500,406124
500,406624
500,407124
500,407624
500,408124
480,408604
500,409104
500,409604
500,410104
500,410604
500,411104
477,411581
500,412081
500,412581
500,413081
500,413581
500,414081
500,414581
500,415081
500,415581
500,416081
500,416581
500,417081
500,417581
500,418081
500,418581
500,419081
500,419581
500,420081
500,420581
500,421081
500,421581
500,422081
500,422581
500,423081
500,423581
408,423989
500,424489
500,424989
500,425489
500,425989
500,426489
500,426989
500,427489
500,427989
500,428489
500,428989
458,429447
500,429947
500,430447
500,430947
500,431447
500,431947
500,432447
500,432947
500,433447
500,433947
500,434447
500,434947
500,435447
500,435947
500,436447
500,436947
500,437447
500,437947
500,438447
204,438651
500,439151
308,439459
500,439959
500,440459
500,440959
500,441459
500,441959
500,442459
500,442959
500,443459
500,443959
500,444459
500,444959
500,445459
500,445959
500,446459
500,446959
500,447459
500,447959
500,448459
500,448959
500,449459
500,449959
500,450459
500,450959
500,451459
500,451959
500,452459
500,452959
500,453459
500,453959
500,454459
500,454959
500,455459
500,455959
500,456459
500,456959
500,457459
500,457959
500,458459
500,458959
500,459459
500,459959
500,460459
500,460959
500,461459
500,461959
500,462459
500,462959
500,463459
500,463959
500,464459
500,464959
500,465459
500,465959
500,466459
500,466959
500,467459
500,467959
500,468459
500,468959
500,469459
500,469959
500,470459
500,470959
500,471459
500,471959
500,472459
500,472959
500,473459
500,473959
500,474459
500,474959
500,475459
500,475959
500,476459
500,476959
500,477459
500,477959
500,478459
500,478959
500,479459
500,479959
500,480459
500,480959
500,481459
500,481959
500,482459
500,482959
500,483459
500,483959
500,484459
500,484959
500,485459
500,485959
500,486459
500,486959
500,487459
500,487959
500,488459
500,488959
500,489459
500,489959
500,490459
500,490959
500,491459
500,491959
500,492459
500,492959
500,493459
500,493959
500,494459
500,494959
500,495459
500,495959
500,496459
500,496959
500,497459
500,497959
500,498459
500,498959
500,499459
500,499959
