charts/SPS,_step,_timestamp,losses/old_approx_kl,losses/policy_loss,losses/clipfrac,global_step,losses/entropy,losses/value_loss,losses/approx_kl,charts/learning_rate,charts/episodic_length,losses/explained_variance,charts/episodic_return,_runtime
1051.0,441,1763260141.7671192,0.0003415429964661598,7.378682494163513e-05,0.0,30464,0.5481473803520203,21.82581901550293,1.3438984751701355e-06,0.0002817972272168845,,-0.03214883804321289,,56.56694412231445
1054.0,450,1763260142.5462432,-0.003313407301902771,-0.0008990839123725891,0.0,31360,0.5428408980369568,9.918492317199707,0.0001268833875656128,0.00028125959215685725,,0.8557171821594238,,57.346068143844604
1057.0,471,1763260144.2885904,-0.0016964506357908249,-0.002208355814218521,0.0,33280,0.5663047432899475,31.131179809570312,0.00044205039739608765,0.00028010751702822745,,0.7914312481880188,,59.0884153842926
,481,1763260145.1160893,,,,34181,,,,,500.0,,500.0,59.91591429710388
,490,1763260145.980574,,,,35082,,,,,500.0,,500.0,60.78039884567261
1058.0,504,1763260147.026527,0.009583027102053165,-0.011698748916387558,0.001953125,36224,0.5394592881202698,214.92855834960938,0.0021017128601670265,0.0002783410018309951,,0.024897217750549316,,61.82635188102722
1060.0,515,1763260147.807089,-0.003506532870233059,-0.0003626793622970581,0.0,37120,0.5537640452384949,253.86325073242188,0.0005449717864394188,0.00027780336677096784,,0.00017458200454711914,,62.606914043426514
1061.0,530,1763260149.2127388,-0.00042499881237745285,-0.0022482983767986298,0.0,38656,0.5462571382522583,13.431562423706055,0.0002155853435397148,0.000276881706668064,,-1.6387486457824707,,64.01256370544434
1063.0,539,1763260149.9950798,-0.0025395043194293976,0.0013528019189834595,0.0,39552,0.49454548954963684,9.283137321472168,3.526918590068817e-05,0.00027634407160803676,,-0.046071410179138184,,64.7949047088623
1064.0,547,1763260150.696227,-0.011930900625884533,0.0011356361210346222,0.0,40320,0.48217064142227173,145.94644165039062,0.0003733718767762184,0.0002758832706604153,,0.014404654502868652,,65.49605202674866
1064.0,555,1763260151.4019892,-0.009086761623620987,-0.005255453288555145,0.0,41088,0.5023366808891296,285.495849609375,0.0005408916622400284,0.00027542244060896337,,0.02454662322998047,,66.2018141746521
,559,1763260151.7633016,,,,41555,,,,,500.0,,500.0,66.56312656402588
,568,1763260152.5751047,,,,42477,,,,,447.0,,447.0,67.37492966651917
,595,1763260154.744292,,,,44918,,,,,146.0,,146.0,69.54411697387695
1070.0,612,1763260155.974056,0.017490433529019356,0.02763691172003746,0.0,46208,0.5243582725524902,3.214412212371826,0.002492661587893963,0.00027235024026595056,,0.9813162684440613,,70.77388095855713
1070.0,614,1763260156.0865166,-0.005454380996525288,0.008475340902805328,0.0,46336,0.4595309793949127,12.260387420654297,0.00040100235491991043,0.00027227343525737524,,0.927710771560669,,70.88634157180786
,630,1763260157.1368728,,,,47531,,,,,189.0,,189.0,71.93669772148132
1071.0,636,1763260157.708901,0.002193800173699856,0.001846708357334137,0.048828125,48128,0.5441838502883911,5.705043792724609,0.009037462063133717,0.00027119816513732076,,0.993395209312439,,72.50872588157654
1072.0,640,1763260158.0400045,-0.009807278402149677,0.012643039226531982,0.0234375,48512,0.5596702694892883,5.513443946838379,0.004153711721301079,0.0002709677501115948,,0.7868613004684448,,72.83982944488525
1073.0,650,1763260158.9563756,0.007717069238424301,0.0027625123038887978,0.0,49536,0.5653051733970642,5.302028179168701,0.0008217431604862213,0.00027035331004299223,,-0.8411391973495483,,73.7562005519867
1074.0,664,1763260160.1997786,0.030895723029971123,-0.03402914106845856,0.0,50944,0.5147029161453247,2.2928853034973145,0.0027890168130397797,0.0002695084549486637,,0.29285532236099243,,74.99960350990295
,684,1763260161.6070743,,,,52484,,,,,196.0,,196.0,76.4068992137909
1074.0,689,1763260161.984116,0.013714524917304516,-0.01812044531106949,0.0,52864,0.5907607674598694,193.8795928955078,0.0018529398366808891,0.0002683563798200339,,0.5982142686843872,,76.78394103050232
1073.0,698,1763260162.761638,-0.0010384926572442055,-0.009594479575753212,0.0,53632,0.5792545080184937,1.0438055992126465,0.0012500332668423653,0.000267895549768582,,0.8962627649307251,,77.56146287918091
,702,1763260163.079456,,,,53919,,,,,145.0,,145.0,77.87928104400635
1070.0,707,1763260163.4854782,0.0007975352928042412,0.00019522756338119507,0.0,54272,0.553185760974884,155.26458740234375,0.00046347174793481827,0.0002675115247257054,,0.005890786647796631,,78.28530311584473
1069.0,729,1763260165.5775135,-0.00184597447514534,-0.0006743893027305603,0.0,56448,0.5430659651756287,1.027487874031067,1.1494383215904236e-05,0.00026620583957992494,,0.2304871678352356,,80.37733840942383
,757,1763260168.1297534,,,,59270,,,,,500.0,,500.0,82.92957830429077
1071.0,762,1763260168.5738344,-0.00990692526102066,-0.0059478022158145905,0.025390625,59776,0.5940107107162476,372.8221130371094,0.0030548665672540665,0.0002642089093569666,,-0.0024520158767700195,,83.37365937232971
,767,1763260168.9139729,,,,60177,,,,,195.0,,195.0,83.71379780769348
1072.0,775,1763260169.7218926,-0.006879071705043316,0.0008409172296524048,0.0,61056,0.5876612067222595,0.1430312693119049,0.00016374047845602036,0.0002634408592712134,,0.031291067600250244,,84.52171754837036
1073.0,788,1763260170.8752165,-0.005921507254242897,-0.008496277034282684,0.0,62336,0.5612492561340332,0.088160440325737,0.0007076933979988098,0.0002626728091854602,,-0.27803516387939453,,85.67504143714905
1073.0,789,1763260170.986378,0.05309511721134186,-0.014899492263793945,0.005859375,62464,0.5455472469329834,0.047609541565179825,0.004862439818680286,0.0002625960041768849,,-2.6633896827697754,,85.78620290756226
,797,1763260171.6025233,,,,63150,,,,,101.0,,101.0,86.402348279953
1073.0,806,1763260172.403628,-4.5493245124816895e-05,0.0025195367634296417,0.0,64000,0.5596764087677002,0.0645303800702095,4.021450877189636e-05,0.00026167434407398105,,-0.0017495155334472656,,87.20345306396484
1074.0,815,1763260173.221341,-0.0033409418538212776,0.00839318335056305,0.0,64896,0.556650698184967,500.829345703125,0.0002945801243185997,0.0002611367090139538,,-0.0004980564117431641,,88.02116584777832
,863,1763260177.6052327,,,,69802,,,,,500.0,,500.0,92.40505766868591
1077.0,872,1763260178.5141065,0.0004898635670542717,0.003166021779179573,0.0,70784,0.6021475195884705,7.139558874769136e-05,0.00011082086712121964,0.0002576036786194891,,-0.3416874408721924,,93.31393146514893
1077.0,876,1763260178.8464794,-0.0015363376587629318,-0.0008062086999416351,0.0,71168,0.5637959837913513,0.0006026154151186347,7.59325921535492e-05,0.0002573732635937631,,0.16910779476165771,,93.64630436897278
1079.0,916,1763260182.5251818,-0.014135683886706829,-0.0032603591680526733,0.0078125,75264,0.49584048986434937,0.00014013293548487127,0.0036600781604647636,0.00025491550331935287,,-0.5164220333099365,,97.32500672340393
,922,1763260183.0063133,,,,75802,,,,,500.0,,500.0,97.80613827705383
1079.0,930,1763260183.8124938,0.016881724819540977,0.024423107504844666,0.013671875,76672,0.5495216846466064,0.0008756231400184333,0.002401202917098999,0.00025407064822502434,,-0.12462401390075684,,98.61231875419617
1080.0,938,1763260184.482389,-0.002131478860974312,-0.004261508584022522,0.001953125,77440,0.4565220773220062,0.004321202635765076,0.0019235778599977493,0.0002536098181735724,,-0.6180620193481445,,99.28221392631531
,941,1763260184.7770915,,,,77802,,,,,500.0,,500.0,99.57691645622253
1080.0,942,1763260184.8522866,0.007492547854781151,-0.005122862756252289,0.0,77824,0.5703057050704956,659.6134643554688,0.00012565404176712036,0.00025337940314784646,,-9.942054748535156e-05,,99.65211153030396
1080.0,948,1763260185.4074411,0.005271708592772484,-0.007803007960319519,0.0,78464,0.5363616943359375,0.004586087539792061,0.0007723774760961533,0.00025299537810496986,,-0.19632422924041748,,100.20726609230042
1081.0,974,1763260187.6046143,0.0038910945877432823,-0.005820851773023605,0.001953125,80896,0.5026711821556091,0.0008256433065980673,0.0009746970608830452,0.00025153611204586923,,-0.20658254623413086,,102.40443921089172
,980,1763260188.1013095,,,,81442,,,,,319.0,,319.0,102.9011344909668
1081.0,985,1763260188.318043,-0.002060268074274063,-0.004531636834144592,0.0,81664,0.5481427907943726,612.3349609375,0.00028268806636333466,0.0002510752819944173,,0.0013840794563293457,,103.11786794662476
1081.0,995,1763260189.1458418,-0.0035248789936304092,-0.004342067986726761,0.00390625,82560,0.5604144930839539,0.0020187804475426674,0.002305237576365471,0.00025053764693439007,,-1.1138713359832764,,103.94566679000854
1081.0,997,1763260189.2580616,0.0027010925114154816,-0.006154224276542664,0.0,82688,0.5660762786865234,410.01861572265625,0.0005797129124403,0.00025046084192581475,,0.00047534704208374023,,104.05788660049438
1081.0,1015,1763260191.0382607,0.006929811090230942,-0.0025914162397384644,0.0,84608,0.5036652684211731,0.00030517298728227615,0.0001873169094324112,0.00024930876679718494,,-0.11082196235656738,,105.8380856513977
1081.0,1020,1763260191.4813194,-0.0031933197751641273,0.008274491876363754,0.0,85120,0.5615684986114502,0.00011873114272020757,0.0013148868456482887,0.00024900154676288366,,-0.28238892555236816,,106.28114438056946
,1031,1763260192.4244611,,,,86173,,,,,500.0,,500.0,107.22428607940674
,1050,1763260194.181717,,,,88173,,,,,500.0,,500.0,108.98154187202454
1082.0,1053,1763260194.4805613,0.014680405147373676,0.004407115280628204,0.0,88448,0.4991133213043213,0.0004909902927465737,0.002055077813565731,0.00024700461653992534,,-0.3007063865661621,,109.28038620948792
1083.0,1058,1763260194.9237256,0.007215889170765877,0.00034927576780319214,0.001953125,88960,0.5555450916290283,0.00047403352800756693,0.0022180862724781036,0.00024669739650562406,,0.1373181939125061,,109.72355055809021
1084.0,1082,1763260197.1045983,-0.0014475313946604729,-0.0005971677601337433,0.0,91392,0.5285694599151611,0.00615975446999073,0.0007792552933096886,0.00024523810134269297,,-0.2357163429260254,,111.90442323684692
1083.0,1083,1763260197.2469199,-0.0017815688624978065,-0.006777323782444,0.0,91520,0.5808472037315369,0.0005890843458473682,0.0011008521541953087,0.00024516129633411765,,-0.016611218452453613,,112.04674482345581
1084.0,1091,1763260197.9185228,-0.002052788622677326,-0.004361897706985474,0.0,92288,0.5685534477233887,145.6645965576172,0.00023030582815408707,0.00024470046628266573,,-9.85860824584961e-05,,112.71834778785706
1084.0,1106,1763260199.319095,-0.011153045110404491,-0.004516031593084335,0.0,93824,0.5209478735923767,0.005006351508200169,0.0022125663235783577,0.0002437788061797619,,0.12196242809295654,,114.11891984939575
1084.0,1118,1763260200.3620722,-0.00709810946136713,-0.004541944712400436,0.0,94976,0.5392640233039856,0.006042541936039925,0.00022080633789300919,0.000243087561102584,,-0.05599486827850342,,115.1618971824646
1085.0,1125,1763260201.027147,0.004916967824101448,-0.013130724430084229,0.0,95744,0.49421894550323486,0.0002478353271726519,0.0022169556468725204,0.00024262673105113208,,-0.1856168508529663,,115.82697200775146
1085.0,1133,1763260201.7275956,-0.002016647718846798,-0.009786240756511688,0.0,96512,0.5524109601974487,0.004232856445014477,0.00048354361206293106,0.00024216590099968016,,-0.11214661598205566,,116.52742052078247
,1145,1763260202.8041859,,,,97788,,,,,500.0,,500.0,117.6040108203888
1086.0,1164,1763260204.6105742,0.010715119540691376,-0.017313221469521523,0.0,99712,0.6187573671340942,0.00017867452697828412,0.001324756070971489,0.00024024577578529716,,-0.252338171005249,,119.4103991985321
,1165,1763260204.6382155,,,,99788,,,,,500.0,,500.0,119.43804049491882
1086.0,1172,1763260205.277156,-9.318627417087555e-05,0.0036691389977931976,0.0,100480,0.542220950126648,0.005513443145900965,0.0025794673711061478,0.00023978494573384523,,0.17161142826080322,,120.07698106765747
1086.0,1181,1763260206.0917969,-0.002660348080098629,0.013724960386753082,0.0,101376,0.589834988117218,543.84130859375,0.0008825352415442467,0.000239247310673818,,0.00012350082397460938,,120.89162182807922
1086.0,1186,1763260206.566073,0.008173526264727116,-0.004521224647760391,0.0,101888,0.5704253315925598,502.1685485839844,0.001009882427752018,0.0002389400906395167,,-1.8477439880371094e-05,,121.36589789390564
1086.0,1197,1763260207.6030388,0.017627498134970665,-0.0021832287311553955,0.0,103040,0.5531378388404846,0.0012467862106859684,0.0012066662311553955,0.00023824884556233883,,-0.15024316310882568,,122.40286374092102
1087.0,1213,1763260209.108153,0.0020621661096811295,-0.0010215267539024353,0.0,104704,0.5265127420425415,0.00020752669661305845,0.0004324149340391159,0.00023725038045085967,,-0.1850987672805786,,123.90797805786133
1087.0,1215,1763260209.2218735,-0.0012674303725361824,0.0017062872648239136,0.0,104832,0.5747206211090088,225.90985107421875,7.904041558504105e-05,0.00023717357544228435,,-6.23464584350586e-05,,124.02169847488403
1087.0,1226,1763260210.263535,0.007260730490088463,-0.008331023156642914,0.005859375,105984,0.4987758994102478,0.0076328907161951065,0.0028915414586663246,0.00023648233036510646,,0.037336647510528564,,125.06335997581482
1087.0,1230,1763260210.5997367,-0.0014654630795121193,-0.004783907905220985,0.0,106368,0.5461190342903137,397.0132751464844,0.0010380307212471962,0.0002362519153393805,,-0.000110626220703125,,125.39956164360046
,1234,1763260210.9843292,,,,106788,,,,,500.0,,500.0,125.78415417671204
1087.0,1245,1763260212.0658677,-0.005242696963250637,0.0015868693590164185,0.0,107904,0.5916329622268677,468.90631103515625,0.0001390865072607994,0.00023533025523647666,,-2.8133392333984375e-05,,126.86569261550903
1087.0,1254,1763260212.9901912,0.0010544145479798317,-0.0006255805492401123,0.0,108928,0.5441339015960693,0.0047383843921124935,1.8688850104808807e-05,0.0002347158151678741,,-0.09222042560577393,,127.7900161743164
1087.0,1271,1763260214.5778441,0.014016574248671532,0.008871175348758698,0.00390625,110720,0.5278732776641846,0.0005504709552042186,0.003624936565756798,0.00023364055959973484,,0.10606467723846436,,129.37766909599304
,1299,1763260217.0153143,,,,113479,,,,,500.0,,500.0,131.81513929367065
1089.0,1339,1763260220.690536,0.0014361590147018433,0.0008623376488685608,0.0,117504,0.5269730091094971,231.398193359375,4.863552749156952e-05,0.00022956989414524287,,1.704692840576172e-05,,135.4903609752655
1089.0,1340,1763260220.8006353,-0.001058085821568966,-0.0017042756080627441,0.0,117632,0.5072557926177979,0.004938875325024128,0.0007969075813889503,0.00022949308913666755,,0.03029400110244751,,135.6004602909088
1089.0,1349,1763260221.6155143,0.0013248296454548836,-0.003146052360534668,0.0,118528,0.5501910448074341,215.44631958007812,0.00017114076763391495,0.0002289554540766403,,-9.679794311523438e-05,,136.4153392314911
,1363,1763260222.9412787,,,,119979,,,,,500.0,,500.0,137.7411036491394
1089.0,1365,1763260223.149304,-0.003946240991353989,-0.003059469163417816,0.0,120192,0.5695724487304688,0.004570473916828632,0.0005380958318710327,0.00022795698896516114,,-0.20158445835113525,,137.94912886619568
1089.0,1370,1763260223.6315136,-0.008170242421329021,-0.017959967255592346,0.001953125,120704,0.5501872897148132,0.004201551433652639,0.0024618925526738167,0.00022764976893085986,,-0.10774219036102295,,138.43133854866028
1089.0,1380,1763260224.5605907,0.000546429306268692,-0.0006928145885467529,0.0,121728,0.5755616426467896,0.0009017243282869458,5.3431838750839233e-05,0.0002270353288622573,,-0.005002140998840332,,139.36041569709778
1089.0,1381,1763260224.6728725,-0.012325562536716461,-0.006359800696372986,0.0,121856,0.5866985321044922,0.00023793669242877513,0.00097665935754776,0.00022695852385368198,,0.036470770835876465,,139.47269749641418
1089.0,1388,1763260225.2288451,-0.0013541597872972488,0.006384238600730896,0.0,122496,0.5262807607650757,442.42266845703125,0.00041749514639377594,0.00022657449881080538,,-0.00012934207916259766,,140.02867007255554
1089.0,1395,1763260225.9280093,-0.0006658351048827171,-0.0037371590733528137,0.0,123264,0.537171483039856,0.000492395949549973,0.0021855952218174934,0.00022611366875935346,,-0.17971301078796387,,140.72783422470093
1089.0,1399,1763260226.2625585,-0.008251899853348732,0.005636777728796005,0.0,123648,0.5102142691612244,0.00414270767942071,0.00037327036261558533,0.0002258832537336275,,0.05652189254760742,,141.06238341331482
,1405,1763260226.7646718,,,,124212,,,,,295.0,,295.0,141.56449675559998
1090.0,1432,1763260229.2656333,0.01754673570394516,0.01309792697429657,0.0,126976,0.5094619989395142,0.000404643127694726,0.0018715355545282364,0.00022388632351066917,,0.0727418065071106,,144.0654582977295
1090.0,1433,1763260229.3760374,0.021755266934633255,-0.004491548985242844,0.005859375,127104,0.5166378021240234,0.00014624459436163306,0.0039507364854216576,0.00022380951850209385,,0.3721684217453003,,144.1758623123169
1090.0,1455,1763260231.3459635,-6.613042205572128e-05,-0.00073966383934021,0.0,129280,0.5547386407852173,291.1160888671875,0.00012703705579042435,0.0002225038333563134,,0.0001811981201171875,,146.1457884311676
1090.0,1456,1763260231.4557974,-0.01917906664311886,-0.014231674373149872,0.001953125,129408,0.5433542728424072,0.00458060996606946,0.002280915156006813,0.0002224270283477381,,-0.07669949531555176,,146.25562238693237
1090.0,1457,1763260231.566178,0.0029908744618296623,-0.013697199523448944,0.0,129536,0.516215443611145,0.00039859957178123295,0.0009930366650223732,0.00022235022333916277,,-0.022664666175842285,,146.36600303649902
,1514,1763260236.7648335,,,,135323,,,,,500.0,,500.0,151.5646584033966
1091.0,1521,1763260237.462156,-0.011170893907546997,-0.006472073495388031,0.0,136064,0.5791603922843933,0.009013802744448185,0.0016108807176351547,0.00021843318245373666,,-0.02775895595550537,,152.261981010437
1091.0,1525,1763260237.796893,0.003141152672469616,-0.0026766620576381683,0.001953125,136448,0.5809338688850403,0.008961847983300686,0.0012736329808831215,0.0002182027674280107,,-0.1555333137512207,,152.59671783447266
,1527,1763260237.9211407,,,,136613,,,,,295.0,,295.0,152.7209656238556
1091.0,1529,1763260238.1695652,-0.0009669549763202667,-0.004720717668533325,0.0,136832,0.589052677154541,0.010216901078820229,0.0005021002143621445,0.00021797235240228474,,0.19641399383544922,,152.9693901538849
1091.0,1534,1763260238.6132395,-0.0018360437825322151,0.007920503616333008,0.0,137344,0.571863055229187,0.006598326377570629,0.0003532851114869118,0.00021766513236798346,,0.025359034538269043,,153.41306447982788
,1536,1763260238.7678354,,,,137595,,,,,482.0,,482.0,153.56766033172607
1091.0,1543,1763260239.4298382,-0.0037716226652264595,0.0010373443365097046,0.0,138240,0.5902295708656311,0.006144177634268999,6.60168007016182e-05,0.00021712749730795622,,-0.5857721567153931,,154.22966313362122
1091.0,1545,1763260239.6500773,0.0007598111405968666,-0.003071427345275879,0.0,138496,0.5672140121459961,0.000967599218711257,9.381119161844254e-05,0.00021697388729080558,,-4.662288188934326,,154.44990229606628
,1546,1763260239.683855,,,,138595,,,,,500.0,,500.0,154.48368000984192
1092.0,1558,1763260240.804756,-0.0014010714367032051,-0.008021719753742218,0.0,139776,0.5462591648101807,0.0053774164989590645,0.0003076726570725441,0.00021620583720505238,,-0.3188142776489258,,155.60458087921143
1092.0,1559,1763260240.9149568,0.006225339137017727,-0.003513745963573456,0.0,139904,0.5827226638793945,0.000793864019215107,0.0008122669532895088,0.00021612903219647706,,-1.4073805809020996,,155.71478176116943
1091.0,1563,1763260241.2840865,-0.00026499107480049133,-0.015966128557920456,0.0,140288,0.5289936661720276,0.004626409616321325,0.0012886319309473038,0.0002158986171707511,,0.18421512842178345,,156.0839114189148
,1566,1763260241.5256958,,,,140595,,,,,500.0,,500.0,156.32552075386047
1092.0,1588,1763260243.581015,-0.0004961574450135231,-0.0027777310460805893,0.0,142848,0.5784879326820374,0.0007832262199372053,0.0002857046201825142,0.0002143625169992447,,-0.06453704833984375,,158.3808400630951
1092.0,1589,1763260243.689936,0.003199075348675251,-0.002678878605365753,0.0,142976,0.5443311929702759,0.0001810798712540418,0.0004834802821278572,0.00021428571199066937,,0.07593578100204468,,158.4897608757019
1092.0,1597,1763260244.3949606,0.0023452695459127426,-2.280808985233307e-06,0.0,143744,0.5126040577888489,0.005600906442850828,0.0001258552074432373,0.00021382488193921745,,-1.4737048149108887,,159.19478559494019
1092.0,1607,1763260245.314001,-0.006144294515252113,-0.005390111356973648,0.0,144768,0.5414775013923645,0.00742373475804925,0.0008430182933807373,0.00021321044187061489,,-0.0036835670471191406,,160.11382603645325
1092.0,1609,1763260245.539582,-0.008628277108073235,0.020807474851608276,0.00390625,145024,0.5504021048545837,0.00027379608945921063,0.0031172484159469604,0.00021305683185346425,,-0.06103169918060303,,160.3394069671631
,1610,1763260245.5639634,,,,145095,,,,,500.0,,500.0,160.36378836631775
1092.0,1612,1763260245.7641442,-0.003812558948993683,0.0011497847735881805,0.0,145280,0.5633907318115234,0.005677298177033663,0.0004353802651166916,0.0002129032218363136,,-0.21171557903289795,,160.56396913528442
1092.0,1626,1763260247.0222104,-0.000322672538459301,-0.0016333162784576416,0.0,146688,0.6086479425430298,587.4118041992188,0.00014813151210546494,0.00021205836674198508,,-0.00010716915130615234,,161.8220353126526
1093.0,1638,1763260248.163857,0.001126803457736969,0.0005364939570426941,0.0,147968,0.5119867324829102,0.00026695706765167415,2.0993873476982117e-05,0.00021129031665623188,,0.020328998565673828,,162.96368193626404
1093.0,1687,1763260252.7368677,0.003181937150657177,0.0040007084608078,0.0,152960,0.5588318109512329,0.00043657823698595166,0.000462961383163929,0.00020829493587370962,,-0.07929325103759766,,167.53669261932373
1093.0,1732,1763260256.8830311,0.0013248100876808167,0.0009208619594573975,0.0,157568,0.6293531060218811,8.828064892441034e-05,0.0002708081156015396,0.0002055299555649981,,0.03772854804992676,,171.68285608291626
1093.0,1745,1763260257.9208715,-0.000970711000263691,-0.0026155486702919006,0.0,158720,0.60948246717453,325.90087890625,0.0001917993649840355,0.0002048387104878202,,1.4126300811767578e-05,,172.72069644927979
1094.0,1753,1763260258.6982167,0.010260778479278088,0.001882702112197876,0.0,159616,0.5751833915710449,0.00015197807806544006,0.0027845920994877815,0.00020430107542779297,,-0.3373861312866211,,173.49804162979126
,1754,1763260258.7090127,,,,159645,,,,,500.0,,500.0,173.50883769989014
1094.0,1765,1763260259.731857,0.0027232766151428223,-0.0007355064153671265,0.0,160768,0.6095637679100037,289.4482116699219,9.183213114738464e-05,0.00020360983035061508,,-1.0967254638671875e-05,,174.53168201446533
,1768,1763260260.0317984,,,,161145,,,,,500.0,,500.0,174.83162331581116
1094.0,1777,1763260260.921703,0.0011273771524429321,-0.008788004517555237,0.0,162048,0.5699970126152039,0.00018992452532984316,0.00035371072590351105,0.00020284178026486188,,-0.1523299217224121,,175.7215280532837
,1818,1763260264.5476134,,,,166059,,,,,378.0,,378.0,179.3474383354187
