losses/old_approx_kl,charts/SPS,_timestamp,charts/learning_rate,global_step,losses/clipfrac,_step,losses/policy_loss,losses/value_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance
-1.5486031770706177e-05,1078.0,1763260384.1460073,0.00012450077338144183,292608,0.0,3143,-0.00120466947555542,0.00025626449496485293,298.8213572502136,0.5317821502685547,,,9.052641689777374e-05,-0.07867300510406494
0.0002295970916748047,1078.0,1763260384.4048,0.0001243471633642912,292864,0.0,3146,-0.002135269343852997,198.57803344726562,299.0801498889923,0.5114602446556091,,,0.00024268589913845062,-8.416175842285156e-05
0.002619232051074505,1078.0,1763260386.630852,0.0001228878682013601,295296,0.0,3170,0.00024206936359405518,269.03106689453125,301.30620193481445,0.5599650740623474,,,7.88392499089241e-05,-5.0187110900878906e-05
-0.007583972066640854,1078.0,1763260387.9544725,0.00012204301310703158,296704,0.0,3183,0.005581595003604889,0.0002374393807258457,302.6298224925995,0.5418850183486938,,,0.00035382434725761414,-0.03468430042266846
-0.0009156912565231323,1078.0,1763260388.4421642,0.0001217357930727303,297216,0.0,3188,-0.0016393959522247314,0.00023638314451090991,303.11751413345337,0.4944819509983063,,,0.0003662053495645523,0.028761327266693115
-0.0014879591763019562,1078.0,1763260391.214058,0.00011996927787549794,300160,0.0,3217,-0.0010717660188674927,0.00020082524861209095,305.8894078731537,0.5793337821960449,,,4.435330629348755e-05,0.32908159494400024
-0.0026948116719722748,1078.0,1763260391.8031685,0.00011958525283262134,300800,0.0,3224,0.00742688775062561,116.91598510742188,306.47851848602295,0.5279883742332458,,,0.0006151814013719559,3.355741500854492e-05
-0.002621137537062168,1078.0,1763260394.0291631,0.00011812595766969025,303232,0.0,3247,0.0017266301438212395,0.00022276434174273163,308.70451307296753,0.5674192309379578,,,0.0005480824038386345,-0.018558382987976074
0.011954241432249546,1078.0,1763260394.2529895,0.00011797234765253961,303488,0.0,3250,-0.001957133412361145,0.003917556721717119,308.92833948135376,0.5512676239013672,,,0.0008524181321263313,-0.23914873600006104
-0.0014626001939177513,1078.0,1763260394.4731586,0.00011781873763538897,303744,0.0,3252,-0.0030966997146606445,0.00016335895634256303,309.1485085487366,0.5425271391868591,,,0.00016027409583330154,-0.2405625581741333
0.004067062400281429,1078.0,1763260394.733495,0.00011766512761823833,304000,0.001953125,3255,-0.016928497701883316,0.00026569413603283465,309.40884494781494,0.5123061537742615,,,0.0016921022906899452,0.36123037338256836
0.005080807022750378,1078.0,1763260395.0715077,0.00011743471259251237,304384,0.0,3259,-0.007762948051095009,0.0032027973793447018,309.74685764312744,0.48087796568870544,,,0.0002890815958380699,0.05624985694885254
,,1763260396.2877293,,305745,,3272,,,310.96307921409607,,500.0,500.0,,
-0.008147221058607101,1078.0,1763260396.6115313,0.00011643625475699082,306048,0.0,3275,0.0009438078850507736,0.0002728315012063831,311.2868812084198,0.5843223333358765,,,0.0006438791751861572,-0.2459791898727417
0.006197843700647354,1078.0,1763260396.7614694,0.0001163594497484155,306176,0.0,3276,-0.0026071295142173767,0.00018502489547245204,311.43681931495667,0.5415576696395874,,,0.001159796491265297,-0.036058664321899414
-0.0018045604228973389,1078.0,1763260398.6187356,0.00011513056961121038,308224,0.0,3296,-0.003669150173664093,0.00020243137259967625,313.2940855026245,0.5430336594581604,,,0.0003646649420261383,-0.060932159423828125
-0.00023108720779418945,1078.0,1763260398.8820467,0.00011497695959405974,308480,0.0,3299,0.00025579333305358887,0.0032171064522117376,313.55739665031433,0.5859793424606323,,,1.7253682017326355e-05,-0.004103302955627441
-0.0011543650180101395,1078.0,1763260402.5728402,0.00011259600432822481,312448,0.0,3338,0.0001430753618478775,0.0003844796447083354,317.24819016456604,0.5899744033813477,,,0.00041713006794452667,-0.1477140188217163
-0.00013433676213026047,1078.0,1763260403.725374,0.0001118279542424716,313728,0.0,3351,0.004197955131530762,398.19189453125,318.4007239341736,0.5583782196044922,,,0.00021883193403482437,-0.00020182132720947266
0.0008936785161495209,1078.0,1763260404.3480568,0.000111443929199595,314368,0.0,3357,-0.0001218840479850769,0.003961348906159401,319.0234067440033,0.5449645519256592,,,0.00012908317148685455,0.14979761838912964
,,1763260404.5902822,,314675,,3360,,,319.2656321525574,,500.0,500.0,,
0.00551916379481554,1077.0,1763260408.3683088,0.00010890937119256705,318592,0.0,3398,0.0005614385008811951,0.00017547454626765102,323.0436587333679,0.5613821148872375,,,0.000517440028488636,-0.08838951587677002
-0.000263105146586895,1077.0,1763260408.6093001,0.00010875576117541641,318848,0.0,3401,-0.0019525662064552307,0.0034645202104002237,323.28465008735657,0.5648000836372375,,,0.0002530636265873909,-0.03663492202758789
-0.0022811368107795715,1077.0,1763260409.097021,0.00010844854114111513,319360,0.0,3406,-8.657574653625488e-05,0.003268966916948557,323.7723710536957,0.5276206731796265,,,6.124377250671387e-05,-0.12035501003265381
0.0008186185732483864,1077.0,1763260409.2390897,0.00010837173613253981,319488,0.0,3407,-0.0036417990922927856,0.00021362172265071422,323.91443967819214,0.5549945831298828,,,4.736240953207016e-05,0.014141857624053955
,,1763260410.290496,,320675,,3419,,,324.96584606170654,,500.0,500.0,,
-0.002013014629483223,1078.0,1763260410.9506605,0.00010721966100391,321408,0.0,3426,-0.008579231798648834,0.0037449169903993607,325.62601041793823,0.528801441192627,,,0.00029412657022476196,0.011994898319244385
0.004253004677593708,1078.0,1763260411.1734576,0.00010706605098675936,321664,0.0,3428,-0.008525077253580093,0.00021950741938780993,325.8488075733185,0.5338258743286133,,,0.00024532992392778397,0.02047640085220337
-0.00093852449208498,1078.0,1763260411.7749438,0.00010668202594388276,322304,0.0,3435,-0.001283690333366394,0.004103116225451231,326.45029377937317,0.5313490033149719,,,0.000307195819914341,-0.17189300060272217
