episodic_return,global_step
39,39
41,80
16,96
23,119
20,139
20,159
11,170
38,208
14,222
20,242
28,270
13,283
45,328
12,340
25,365
23,388
11,399
22,421
62,483
24,507
23,530
37,567
33,600
17,617
16,633
10,643
22,665
23,688
25,713
34,747
20,767
29,796
29,825
25,850
18,868
31,899
19,918
29,947
30,977
26,1003
53,1056
35,1091
49,1140
23,1163
18,1181
23,1204
28,1232
21,1253
22,1275
40,1315
52,1367
79,1446
53,1499
21,1520
83,1603
71,1674
55,1729
42,1771
62,1833
34,1867
41,1908
31,1939
58,1997
32,2029
69,2098
79,2177
21,2198
129,2327
91,2418
30,2448
50,2498
49,2547
113,2660
119,2779
34,2813
90,2903
83,2986
30,3016
50,3066
64,3130
63,3193
157,3350
112,3462
118,3580
82,3662
154,3816
109,3925
150,4075
232,4307
99,4406
138,4544
334,4878
146,5024
169,5193
261,5454
282,5736
285,6021
230,6251
322,6573
383,6956
342,7298
140,7438
309,7747
123,7870
210,8080
211,8291
317,8608
171,8779
215,8994
261,9255
253,9508
486,9994
156,10150
130,10280
96,10376
210,10586
389,10975
496,11471
72,11543
130,11673
369,12042
246,12288
175,12463
83,12546
339,12885
346,13231
500,13731
338,14069
96,14165
462,14627
210,14837
448,15285
448,15733
332,16065
181,16246
172,16418
271,16689
484,17173
270,17443
54,17497
198,17695
251,17946
189,18135
238,18373
198,18571
192,18763
199,18962
123,19085
214,19299
234,19533
71,19604
195,19799
98,19897
163,20060
80,20140
183,20323
164,20487
110,20597
214,20811
174,20985
286,21271
224,21495
57,21552
172,21724
168,21892
182,22074
164,22238
288,22526
188,22714
109,22823
183,23006
208,23214
195,23409
309,23718
292,24010
227,24237
217,24454
306,24760
254,25014
195,25209
226,25435
239,25674
255,25929
470,26399
104,26503
387,26890
358,27248
299,27547
325,27872
80,27952
191,28143
243,28386
182,28568
236,28804
332,29136
435,29571
221,29792
312,30104
231,30335
296,30631
251,30882
290,31172
145,31317
247,31564
99,31663
258,31921
175,32096
233,32329
245,32574
386,32960
158,33118
319,33437
297,33734
500,34234
92,34326
259,34585
144,34729
65,34794
51,34845
500,35345
319,35664
142,35806
172,35978
500,36478
259,36737
280,37017
117,37134
123,37257
199,37456
439,37895
219,38114
289,38403
129,38532
500,39032
92,39124
486,39610
188,39798
54,39852
117,39969
119,40088
328,40416
118,40534
209,40743
89,40832
131,40963
181,41144
134,41278
122,41400
500,41900
500,42400
500,42900
216,43116
500,43616
300,43916
169,44085
219,44304
257,44561
255,44816
500,45316
125,45441
500,45941
289,46230
377,46607
382,46989
207,47196
244,47440
344,47784
271,48055
258,48313
266,48579
255,48834
324,49158
500,49658
351,50009
287,50296
373,50669
435,51104
420,51524
500,52024
500,52524
493,53017
448,53465
500,53965
500,54465
281,54746
500,55246
500,55746
500,56246
500,56746
500,57246
500,57746
500,58246
500,58746
355,59101
500,59601
500,60101
364,60465
500,60965
500,61465
500,61965
500,62465
500,62965
500,63465
304,63769
500,64269
500,64769
500,65269
170,65439
500,65939
428,66367
500,66867
500,67367
500,67867
500,68367
465,68832
500,69332
500,69832
500,70332
500,70832
500,71332
500,71832
500,72332
500,72832
500,73332
500,73832
500,74332
500,74832
500,75332
500,75832
500,76332
500,76832
500,77332
500,77832
500,78332
500,78832
500,79332
500,79832
500,80332
500,80832
500,81332
500,81832
500,82332
500,82832
500,83332
500,83832
500,84332
500,84832
500,85332
500,85832
500,86332
500,86832
500,87332
500,87832
500,88332
500,88832
500,89332
500,89832
500,90332
500,90832
500,91332
500,91832
500,92332
500,92832
500,93332
500,93832
500,94332
500,94832
500,95332
500,95832
500,96332
500,96832
500,97332
500,97832
500,98332
500,98832
500,99332
500,99832
500,100332
500,100832
500,101332
500,101832
500,102332
500,102832
500,103332
500,103832
500,104332
500,104832
500,105332
500,105832
500,106332
500,106832
500,107332
500,107832
500,108332
500,108832
500,109332
500,109832
500,110332
500,110832
500,111332
500,111832
500,112332
500,112832
500,113332
500,113832
500,114332
500,114832
500,115332
500,115832
500,116332
500,116832
500,117332
500,117832
500,118332
500,118832
347,119179
500,119679
500,120179
500,120679
500,121179
500,121679
500,122179
500,122679
500,123179
500,123679
500,124179
500,124679
500,125179
500,125679
500,126179
500,126679
500,127179
500,127679
500,128179
500,128679
500,129179
500,129679
500,130179
500,130679
500,131179
500,131679
500,132179
500,132679
500,133179
500,133679
500,134179
500,134679
500,135179
500,135679
500,136179
500,136679
500,137179
500,137679
500,138179
500,138679
500,139179
500,139679
500,140179
500,140679
500,141179
500,141679
500,142179
500,142679
500,143179
500,143679
500,144179
500,144679
500,145179
500,145679
500,146179
500,146679
500,147179
500,147679
500,148179
500,148679
500,149179
500,149679
500,150179
500,150679
434,151113
500,151613
500,152113
500,152613
500,153113
500,153613
500,154113
500,154613
500,155113
500,155613
500,156113
500,156613
500,157113
500,157613
500,158113
500,158613
500,159113
500,159613
500,160113
500,160613
500,161113
500,161613
500,162113
500,162613
500,163113
500,163613
500,164113
500,164613
500,165113
500,165613
500,166113
500,166613
500,167113
500,167613
500,168113
500,168613
500,169113
500,169613
500,170113
500,170613
500,171113
500,171613
500,172113
500,172613
357,172970
500,173470
500,173970
500,174470
63,174533
500,175033
333,175366
500,175866
500,176366
500,176866
500,177366
500,177866
500,178366
500,178866
500,179366
500,179866
500,180366
34,180400
37,180437
500,180937
500,181437
500,181937
500,182437
500,182937
500,183437
500,183937
500,184437
500,184937
500,185437
500,185937
500,185937
500,186437
500,186937
500,187437
500,187937
500,188437
500,188937
500,189437
500,189937
500,190437
500,190937
500,191437
500,191937
500,192437
500,192937
500,193437
500,193937
500,194437
500,194937
500,195437
500,195937
500,196437
500,196937
500,197437
500,197937
500,198437
500,198937
500,199437
500,199937
500,200437
500,200937
500,201437
500,201937
500,202437
500,202937
500,203437
500,203937
500,204437
500,204937
500,205437
500,205937
500,206437
500,206937
500,207437
500,207937
500,208437
500,208937
500,209437
500,209937
500,210437
500,210937
500,211437
500,211937
500,212437
500,212937
500,213437
500,213937
500,214437
500,214937
500,215437
208,215645
500,216145
500,216645
500,217145
500,217645
500,218145
500,218645
500,219145
500,219645
197,219842
500,220342
500,220842
500,221342
500,221842
273,222115
500,222615
500,223115
500,223615
500,224115
500,224615
500,225115
500,225615
333,225948
500,226448
270,226718
18,226736
500,227236
500,227736
500,228236
500,228736
500,229236
500,229736
500,230236
91,230327
500,230827
500,231327
500,231827
500,232327
500,232827
500,233327
500,233827
500,234327
500,234827
500,235327
500,235827
500,236327
500,236827
500,237327
220,237547
500,238047
500,238547
151,238698
225,238923
15,238938
500,239438
500,239938
500,240438
500,240938
500,241438
500,241938
500,242438
500,242938
500,243438
500,243938
500,244438
500,244938
500,245438
500,245938
500,246438
500,246938
500,247438
500,247938
500,248438
500,248938
500,249438
500,249938
500,250438
500,250938
500,251438
500,251938
500,252438
500,252938
500,253438
500,253938
500,254438
