_timestamp,losses/policy_loss,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,losses/entropy,losses/clipfrac,_step,losses/explained_variance,global_step,charts/SPS,_runtime,charts/learning_rate,charts/episodic_return
1763260242.3483202,-0.0007488075643777847,6.991889953613281,9.031035006046295e-06,-0.0019127586856484413,,0.6194055676460266,0.0,788,0.12465184926986694,55168,448.0,151.41177415847778,0.00026697388966567814,
1763260243.8505425,-0.003731049597263336,593.2152709960938,0.000475575216114521,0.009145819582045078,,0.590527355670929,0.0,797,0.009661555290222168,55936,449.0,152.9139964580536,0.0002665130596142262,
1763260245.1432054,,,,,50.0,,,806,,56650,,154.2066593170166,,50.0
1763260246.8389266,,,,,500.0,,,815,,57583,,155.90238046646118,,500.0
1763260254.4056666,0.0014485269784927368,6.0168256759643555,3.130640834569931e-05,0.0006148116663098335,,0.6158761382102966,0.0,863,-0.5758365392684937,61312,454.0,163.46912050247192,0.00026328724925406277,
1763260255.7600188,-0.0021711736917495728,352.8848571777344,0.000385800376534462,0.003049096092581749,,0.5864432454109192,0.0,872,0.002901434898376465,61952,454.0,164.823472738266,0.00026290322421118617,
1763260256.3335888,,,,,103.0,,,876,,62317,,165.39704275131226,,103.0
1763260264.6665597,-0.0007380843162536621,2.4902729988098145,1.8339604139328003e-05,-0.0028363261371850967,,0.5499813556671143,0.0,922,0.010764122009277344,66560,458.0,173.7300136089325,0.00026013824390247464,
1763260266.0710323,-0.0031122080981731415,275.67474365234375,0.0006652167066931725,0.008462314493954182,,0.5903791189193726,0.0,930,0.0004924535751342773,67328,459.0,175.1344861984253,0.0002596774138510227,
1763260267.3535128,,,,,500.0,,,938,,68058,,176.41696667671204,,500.0
1763260268.0273752,0.0015211403369903564,1.717615008354187,1.9589439034461975e-05,0.0015291068702936172,,0.5161597728729248,0.0,941,0.01478111743927002,68352,459.0,177.09082913398743,0.00025906297378242016,
1763260268.0779264,,,,,368.0,,,942,,68426,,177.1413803100586,,368.0
1763260269.2453213,0.00023789331316947937,481.13458251953125,0.00030938535928726196,-0.0007507000118494034,,0.5443073511123657,0.0,948,-1.1682510375976562e-05,68992,460.0,178.3087751865387,0.00025867894873954356,
1763260274.2171686,-0.0004309453070163727,0.5951732993125916,1.8841587007045746e-05,-0.001159760169684887,,0.5743077993392944,0.0,974,-0.0457690954208374,71680,463.0,183.2806224822998,0.00025706604355946183,
1763260275.2086399,,,,,500.0,,,980,,72303,,184.27209377288818,,500.0
1763260276.1230845,,,,,500.0,,,985,,72803,,185.18653845787048,,500.0
1763260278.0641923,-0.0035466477274894714,350.73193359375,0.0016119647771120071,-0.0005454178899526596,,0.5720721483230591,0.0,995,-0.0001628398895263672,73728,464.0,187.12764620780945,0.0002558371634222567,
1763260278.5317214,0.002102907747030258,0.2149742990732193,0.0004611583426594734,-0.002489144913852215,,0.520271897315979,0.0,997,0.1806948184967041,73984,465.0,187.59517526626587,0.00025568355340510607,
1763260281.8024218,,,,,133.0,,,1015,,75747,,190.86587572097778,,133.0
1763260282.7741215,,,,,500.0,,,1020,,76247,,191.83757543563843,,500.0
1763260284.8778608,0.00844072550535202,616.0555419921875,0.002038084901869297,-0.014889021404087543,,0.565804123878479,0.0,1031,-8.320808410644531e-05,77312,467.0,193.94131469726562,0.00025368662318214774,
1763260288.418316,,,,,500.0,,,1050,,79247,,197.48176980018616,,500.0
1763260289.0015218,0.0033629722893238068,0.00036954559618607163,0.0008262405171990395,-0.0029115108773112297,,0.5493008494377136,0.0,1053,-0.08591663837432861,79616,469.0,198.0649757385254,0.000252304133027792,
1763260289.7670352,-0.0035137981176376343,0.00015298517246264964,0.000855395570397377,0.003495706245303154,,0.5719231963157654,0.0,1058,-0.5899461507797241,80128,470.0,198.83048915863037,0.00025199694209732115,
1763260293.4170911,-0.0005184262990951538,0.0001997431245399639,0.00018623284995555878,-0.00014697201550006866,,0.5375421643257141,0.0,1083,0.018321633338928223,82688,475.0,202.4805450439453,0.00025046084192581475,
1763260294.7337046,-0.0009590238332748413,0.0047645969316363335,0.00021486077457666397,0.006074040196835995,,0.5256333351135254,0.0,1091,-1.7540473937988281,83456,476.0,203.79715847969055,0.0002500000118743628,
1763260297.3513982,-0.0028751417994499207,0.004797985777258873,0.0005834084004163742,0.008328843861818314,,0.4609312117099762,0.0,1106,-0.1273268461227417,84992,477.0,206.41485214233398,0.000249078351771459,
1763260299.3636336,,,,,500.0,,,1118,,86247,,208.4270875453949,,500.0
1763260300.5919726,-0.01001538336277008,0.0054343207739293575,0.005917539820075035,0.028271861374378204,,0.5193080306053162,0.0078125,1125,-0.2091139554977417,86912,479.0,209.65542650222778,0.0002479262766428292,
1763260301.6142097,,,,,500.0,,,1133,,87747,,210.677663564682,,500.0
1763260303.1529272,-0.0016293730586767197,0.0053498512133955956,0.00012236274778842926,-0.0007338430732488632,,0.47481483221054077,0.0,1145,-0.027359843254089355,88960,484.0,212.21638107299805,0.00024669739650562406,
1763260306.3424609,0.0033453702926635742,0.006059887818992138,0.0014820611104369164,0.024018973112106323,,0.5172062516212463,0.005859375,1164,-0.191880464553833,90880,486.0,215.40591478347778,0.00024554532137699425,
1763260306.5628662,0.0005571432411670685,0.00045826772111468017,0.0008631888777017593,-0.003816133365035057,,0.4474095404148102,0.00390625,1165,0.02000248432159424,91008,486.0,215.62632012367249,0.00024546851636841893,
1763260307.673529,,,,,500.0,,,1172,,91747,,216.7369828224182,,500.0
1763260309.3182201,-0.0004379749298095703,0.0002831621968653053,0.0006433939561247826,0.00193838682025671,,0.4652253985404968,0.0,1181,-0.22061407566070557,92672,488.0,218.3816740512848,0.00024447005125693977,
1763260310.180471,0.003926567733287811,0.0002733760338742286,0.0005743755027651787,0.009020100347697735,,0.5084831714630127,0.0,1186,-0.17372000217437744,93184,488.0,219.2439248561859,0.0002441628312226385,
1763260311.6169279,,,,,500.0,,,1197,,94247,,220.68038177490234,,500.0
1763260313.9897716,-0.0024578124284744263,284.615966796875,0.0005423137918114662,-0.0024025356397032738,,0.4885942041873932,0.0,1213,0.00021028518676757812,95872,492.0,223.05322551727295,0.00024254992604255676,
1763260314.3270802,0.0034302445128560066,0.0002565933100413531,0.0002759937196969986,-0.002825247123837471,,0.4212527573108673,0.0,1215,-0.4388169050216675,96128,493.0,223.39053416252136,0.00024239631602540612,
1763260315.6515272,,,,,500.0,,,1226,,97247,,224.71498107910156,,500.0
1763260316.3156343,-0.00013537704944610596,0.00019419640011619776,0.0004190206527709961,-0.008272314444184303,,0.4963250756263733,0.0,1230,-0.4206603765487671,97664,496.0,225.37908816337585,0.00024147465592250228,
1763260316.8100133,-0.01874103583395481,0.00132566608954221,0.005088429898023605,0.013333097100257874,,0.42124444246292114,0.00390625,1234,-0.3462759256362915,98048,496.0,225.87346720695496,0.00024124424089677632,
1763260318.2359755,-0.005563255399465561,0.0001774300471879542,0.002285994589328766,0.010646440088748932,,0.4802291691303253,0.0,1245,-0.024187207221984863,99200,498.0,227.2994294166565,0.00024055299581959844,
1763260319.4378977,-0.0030208900570869446,0.0006546479417011142,0.0012715468183159828,-0.002191501669585705,,0.46232298016548157,0.0,1254,0.026847660541534424,100096,500.0,228.50135159492493,0.0002400153607595712,
1763260322.2588587,0.007937535643577576,553.4063720703125,0.001432672142982483,-0.004898495972156525,,0.46933165192604065,0.0,1271,-0.00020372867584228516,101760,501.0,231.32231259346008,0.00023901689564809203,
1763260327.246392,-0.008947515860199928,0.00012167626846348867,0.0008624149486422539,0.012933942489326,,0.4480474591255188,0.0,1299,-0.06794774532318115,104704,503.0,236.30984592437744,0.00023725038045085967,
1763260333.5088992,,,,,500.0,,,1339,,108747,,242.57235312461853,,500.0
1763260333.6441782,-0.0021797046065330505,951.97265625,0.0006270427256822586,0.005893882364034653,,0.43506455421447754,0.0,1340,7.939338684082031e-05,108800,507.0,242.70763206481934,0.00023479262017644942,
1763260334.8807528,,,,,500.0,,,1349,,109747,,243.94420671463013,,500.0
1763260336.936595,-0.0006676241755485535,0.00027304052491672337,9.312573820352554e-05,-0.00148062314838171,,0.4325352907180786,0.0,1363,-0.029327869415283203,111232,511.0,246.00004887580872,0.00023333333956543356,
1763260337.1311674,-0.0028303973376750946,363.17449951171875,3.48677858710289e-05,0.001579013653099537,,0.3766672611236572,0.0,1365,-6.854534149169922e-05,111360,511.0,246.19462132453918,0.00023325653455685824,
1763260337.8076735,0.005475977435708046,132.1059112548828,0.0008206916972994804,0.0015586642548441887,,0.4009961783885956,0.0,1370,6.896257400512695e-05,111872,512.0,246.87112736701965,0.00023294931452255696,
1763260339.1770744,-0.005269534885883331,0.005615603178739548,0.0009719571098685265,-0.014363651163876057,,0.39984509348869324,0.0,1380,-0.3020869493484497,112896,513.0,248.24052834510803,0.0002323348744539544,
1763260339.3185136,0.002124965190887451,0.0007072180742397904,0.00018206704407930374,0.0012251613661646843,,0.41558486223220825,0.0,1381,-0.33905255794525146,113024,514.0,248.38196754455566,0.00023225806944537908,
1763260340.2521567,,,,,500.0,,,1388,,113747,,249.31561064720154,,500.0
1763260341.325592,-0.013564299792051315,0.005189087707549334,0.0007001496851444244,0.0035077985376119614,,0.3936414420604706,0.0,1395,0.055038273334503174,114432,515.0,250.3890459537506,0.00023141321435105056,
1763260341.8157384,2.1532177925109863e-06,481.7500915527344,0.00019906088709831238,0.0036322791129350662,,0.4433392584323883,0.0,1399,0.00015270709991455078,114816,516.0,250.87919235229492,0.0002311827993253246,
1763260342.5404563,0.0028597116470336914,0.0066840071231126785,0.0006174417212605476,0.005688547156751156,,0.343257874250412,0.0,1405,-0.027045011520385742,115456,517.0,251.6039102077484,0.000230798774282448,
1763260345.6300542,,,,,500.0,,,1432,,118247,,254.69350814819336,,500.0
1763260345.7341473,0.006812088191509247,836.5603637695312,0.00019679684191942215,0.0033083120360970497,,0.3717401325702667,0.0,1433,0.0005391240119934082,118272,522.0,254.79760122299194,0.00022910906409379095,
1763260349.4617553,-0.015278443694114685,0.0007923846133053303,0.0027577485889196396,0.014818387106060982,,0.36859437823295593,0.001953125,1455,0.09071344137191772,120576,524.0,258.5252091884613,0.00022772657393943518,
1763260349.6631262,-0.018989918753504753,0.0002090077323373407,0.0015131374821066856,-0.004372754134237766,,0.3346315920352936,0.00390625,1456,0.37485605478286743,120704,524.0,258.72658014297485,0.00022764976893085986,
1763260349.7062404,,,,,500.0,,,1457,,120747,,258.7696943283081,,500.0
1763260358.9672513,-0.0028942301869392395,0.0003180961066391319,0.0015954673290252686,-0.0030037201941013336,,0.45320582389831543,0.0,1514,-0.008416533470153809,126592,528.0,268.03070521354675,0.00022411673853639513,
1763260360.0130816,,,,,500.0,,,1521,,127247,,269.07653546333313,,500.0
1763260360.7675965,-0.02107018232345581,0.00021195340377744287,0.000958549790084362,0.00955274049192667,,0.4509604871273041,0.0,1525,-0.024622678756713867,127744,529.0,269.8310503959656,0.00022342549345921725,
1763260361.009197,0.0022731423377990723,0.007533414289355278,0.0037527969107031822,-0.009226278401911259,,0.4659939408302307,0.005859375,1527,-1.1205673217773438e-05,127872,529.0,270.0726509094238,0.00022334868845064193,
1763260361.3899724,-0.00849672220647335,0.00023780460469424725,0.0010456647723913193,0.02246711403131485,,0.48137474060058594,0.017578125,1529,-0.028785228729248047,128128,529.0,270.453426361084,0.0002231950784334913,
1763260362.1004882,-0.009393870830535889,0.00022904769866727293,0.0016808351501822472,-0.015531224198639393,,0.4830896854400635,0.0,1534,-0.1680290699005127,128640,530.0,271.16394209861755,0.00022288785839919,
1763260362.2565851,0.01858976110816002,401.42388916015625,0.005072622559964657,0.0004459479823708534,,0.432129830121994,0.013671875,1536,-7.700920104980469e-05,128768,530.0,271.32003903388977,0.0002228110533906147,
1763260363.1999147,-0.015640847384929657,0.0003354391665197909,0.001507340930402279,0.022593295201659203,,0.4950031042098999,0.001953125,1543,0.06950849294662476,129536,531.0,272.2633686065674,0.00022235022333916277,
1763260363.4066043,,,,,500.0,,,1545,,129747,,272.47005820274353,,500.0
1763260363.5302103,0.00408574566245079,484.1787109375,0.0010505514219403267,0.008574261330068111,,0.5103311538696289,0.0,1546,-7.164478302001953e-05,129792,531.0,272.5936641693115,0.00022219661332201213,
1763260365.0741594,0.014068802818655968,0.0005871412577107549,0.0013981275260448456,0.0012928936630487442,,0.5513487458229065,0.0,1558,0.04825031757354736,131072,533.0,274.1376132965088,0.00022142857778817415,
1763260365.2353446,-0.0059714168310165405,0.0003249837027397007,0.0015485398471355438,0.001486966386437416,,0.5829444527626038,0.0,1559,0.034258902072906494,131200,533.0,274.2987985610962,0.00022135177277959883,
1763260365.6948528,-0.0077387988567352295,0.0007341316086240113,0.004218043759465218,0.020210416987538338,,0.5258370041847229,0.005859375,1563,-0.4140850305557251,131584,534.0,274.7583067417145,0.00022112135775387287,
1763260366.0359077,-0.005480203777551651,649.4515991210938,0.0009709931910037994,0.00034410692751407623,,0.523041844367981,0.0,1566,7.748603820800781e-06,131840,534.0,275.0993616580963,0.00022096774773672223,
1763260368.6783392,0.0006489939987659454,0.0005419869557954371,3.9954669773578644e-05,0.001385667361319065,,0.5808631777763367,0.0,1588,0.025825798511505127,134144,538.0,277.74179315567017,0.00021958525758236647,
1763260368.73537,,,,,500.0,,,1589,,134247,,277.7988238334656,,500.0
1763260370.1985,-0.0049653686583042145,0.0006502652540802956,0.0028302455320954323,0.016827285289764404,,0.4826100766658783,0.001953125,1597,0.08950966596603394,135040,538.0,279.261953830719,0.00021904762252233922,
1763260371.8969083,0.0013989433646202087,0.00045297964243218303,7.416680455207825e-05,0.00022404082119464874,,0.5141606330871582,0.0,1607,-0.02400672435760498,136064,538.0,280.9603621959686,0.00021843318245373666,
1763260372.1502388,,,,,500.0,,,1609,,136247,,281.2136926651001,,500.0
1763260372.3590398,0.0019817054271698,613.24072265625,4.6049244701862335e-05,-0.0018487805500626564,,0.49851834774017334,0.0,1610,0.00030916929244995117,136320,538.0,281.42249369621277,0.00021827957243658602,
1763260372.74092,0.010120511054992676,0.000540581182576716,0.0016091493889689445,-0.005911986343562603,,0.5161528587341309,0.005859375,1612,0.12634772062301636,136576,539.0,281.8043739795685,0.00021812596241943538,
1763260375.1285634,0.011448217555880547,0.008051970973610878,0.0045462725684046745,0.02546939253807068,,0.5023598670959473,0.009765625,1626,-0.3086353540420532,137984,539.0,284.19201731681824,0.00021728110732510686,
1763260376.9261386,,,,,500.0,,,1638,,139247,,285.98959255218506,,500.0
1763260383.9492357,,,,,500.0,,,1687,,144247,,293.0126895904541,,500.0
1763260389.796765,,,,,500.0,,,1732,,148747,,298.86021900177,,500.0
1763260391.3489506,-8.565187454223633e-05,0.00030605681240558624,0.0005408506840467453,0.012679869309067726,,0.6105794310569763,0.001953125,1745,-0.07236313819885254,150144,552.0,300.4124045372009,0.00020998464606236666,
1763260392.2192857,-0.00011132657527923584,0.00661043543368578,0.0005235066637396812,0.00409372802823782,,0.5434302091598511,0.0,1753,-0.03443098068237305,150912,553.0,301.2827396392822,0.00020952381601091474,
1763260392.3534462,-0.0016641803085803986,0.0007395310676656663,0.00041635241359472275,0.0040084077045321465,,0.5273113250732422,0.0,1754,-0.020273685455322266,151040,553.0,301.41690015792847,0.00020944701100233942,
1763260393.675648,0.0021337242797017097,0.00030066847102716565,0.0001453561708331108,0.0005743792280554771,,0.48856133222579956,0.0,1765,-0.2967708110809326,152192,554.0,302.73910188674927,0.00020875576592516154,
1763260393.9872296,0.003848135471343994,0.006944712717086077,0.0005601281300187111,0.008992304094135761,,0.5529714226722717,0.005859375,1768,-0.07108044624328613,152448,555.0,303.05068349838257,0.0002086021559080109,
1763260395.2713442,0.002997457981109619,360.2341613769531,0.00018975045531988144,-0.0015774788334965706,,0.5492090582847595,0.0,1777,4.482269287109375e-05,153344,555.0,304.3347980976105,0.00020806452084798366,
1763260400.8664138,0.014996891841292381,457.5235900878906,0.0010723825544118881,-0.007159477099776268,,0.5081711411476135,0.0,1818,0.0003066062927246094,157440,559.0,309.9298677444458,0.0002056067605735734,
1763260401.7860408,0.00454692542552948,152.06336975097656,7.964204996824265e-05,-0.0020658010616898537,,0.5590630769729614,0.0,1823,0.00011730194091796875,157952,559.0,310.84949469566345,0.00020529954053927213,
1763260406.5155144,0.0011849701404571533,0.00046832661610096693,8.254777640104294e-05,0.0008664308115839958,,0.6042799353599548,0.0,1851,-0.10426175594329834,160768,560.0,315.5789682865143,0.00020360983035061508,
1763260407.2848222,0.0064401887357234955,0.0005237343721091747,0.001978859305381775,0.01423499546945095,,0.5527052879333496,0.0,1856,-0.11443197727203369,161280,560.0,316.34827613830566,0.0002033026103163138,
1763260408.9467638,-0.0002597719430923462,770.4292602539062,1.865345984697342e-05,0.0003464212641119957,,0.5217953324317932,0.0,1868,-7.128715515136719e-05,162432,561.0,318.010217666626,0.00020261136523913592,
1763260409.6188738,-0.0038976147770881653,352.08135986328125,3.136042505502701e-05,0.003128242678940296,,0.5453552007675171,0.0,1873,-4.2438507080078125e-05,162944,561.0,318.68232774734497,0.00020230414520483464,
1763260410.102339,,,,,500.0,,,1877,,163428,,319.1657929420471,,500.0
1763260411.285727,-0.010085336863994598,0.00017992989160120487,0.0019495300948619843,0.002994868904352188,,0.5936298370361328,0.005859375,1886,-0.15263736248016357,164352,563.0,320.34918093681335,0.00020145929011050612,
1763260412.7201436,-0.018581368029117584,0.0003782727289944887,0.005352899432182312,0.0357745997607708,,0.47349464893341064,0.0078125,1895,-0.06144833564758301,165248,563.0,321.78359746932983,0.00020092165505047888,
1763260413.964435,0.002783834934234619,462.4645690917969,0.0004514632746577263,-0.008432934992015362,,0.594435453414917,0.0,1903,1.6927719116210938e-05,166016,563.0,323.0278890132904,0.00020046082499902695,
1763260414.6038487,-0.02623724564909935,0.000359586498234421,0.007104538381099701,0.058050934225320816,,0.49506676197052,0.01171875,1906,-0.13844561576843262,166400,563.0,323.66730260849,0.000200230409973301,
1763260416.0090582,0.0017851442098617554,0.006707482971251011,0.000619594007730484,-0.001838967204093933,,0.511188268661499,0.0,1918,-1.1444091796875e-05,167552,564.0,325.0725121498108,0.0001995391648961231,
1763260416.3124573,0.0019685328006744385,0.0002075121592497453,0.0004121633246541023,-0.006979725323617458,,0.5003190040588379,0.0,1920,-0.06472349166870117,167808,565.0,325.3759112358093,0.00019938555487897247,
1763260419.2968094,-0.000942528247833252,0.000154071967699565,1.3241544365882874e-05,-0.0010351259261369705,,0.5277755260467529,0.0,1945,-0.02197885513305664,170368,568.0,328.36026334762573,0.0001978494692593813,
1763260421.047263,0.0003989189863204956,0.000369846384273842,0.0006788792088627815,0.00509172398597002,,0.5644739866256714,0.0,1959,-0.024816274642944336,171776,569.0,330.1107168197632,0.00019700461416505277,
1763260422.6007369,0.0018949732184410095,480.06146240234375,1.173466444015503e-05,5.954131484031677e-05,,0.5073941349983215,0.0,1973,0.0010862350463867188,173056,570.0,331.66419076919556,0.00019623656407929957,
1763260424.026518,,,,,500.0,,,1985,,174212,,333.08997201919556,,500.0
1763260424.917145,-0.00370996817946434,0.006640950683504343,0.001084422692656517,-0.005325762555003166,,0.5096061825752258,0.0,1991,-0.044197797775268555,174848,572.0,333.9805989265442,0.00019516129395924509,
1763260426.8350897,-0.0027684131637215614,0.000357059296220541,0.0004951516166329384,-0.012498828582465649,,0.5509815216064453,0.001953125,2002,0.14169317483901978,176000,572.0,335.8985435962677,0.0001944700488820672,
1763260427.6507053,0.003925774246454239,0.0004733164678327739,0.0002449573948979378,0.00537645909935236,,0.5738162398338318,0.0,2007,-0.08811652660369873,176512,572.0,336.7141592502594,0.00019416282884776592,
1763260429.153132,-0.0052003394812345505,0.006425080820918083,0.0020406097173690796,0.020293956622481346,,0.5393261313438416,0.0,2016,-0.16463840007781982,177408,572.0,338.2165858745575,0.00019362519378773868,
1763260429.608932,,,,,500.0,,,2019,,177712,,338.672385931015,,500.0
1763260430.4619792,,,,,500.0,,,2024,,178212,,339.5254330635071,,500.0
1763260431.0924892,-0.0007576309144496918,0.0005351981963030994,0.0005898158997297287,0.00591639056801796,,0.5180584788322449,0.0,2027,-0.026193857192993164,178560,572.0,340.1559431552887,0.0001929339487105608,
1763260431.3331861,,,,,500.0,,,2029,,178712,,340.39664006233215,,500.0
1763260432.1528335,,,,,500.0,,,2034,,179212,,341.21628737449646,,500.0
1763260434.1703405,-0.002338409423828125,339.6129455566406,7.390789687633514e-05,-0.0007860232144594193,,0.5913094878196716,0.0,2045,-2.3365020751953125e-05,180352,573.0,343.2337944507599,0.00019185867859050632,
