losses/old_approx_kl,_runtime,losses/value_loss,_timestamp,losses/clipfrac,losses/explained_variance,_step,losses/entropy,losses/policy_loss,charts/episodic_return,charts/episodic_length,charts/SPS,global_step,losses/approx_kl,charts/learning_rate
-0.007416971959173679,212.41110348701477,0.00014465319691225886,1763260302.9053855,0.0,-0.2568356990814209,1031,0.32931458950042725,-0.0033775605261325836,,,455.0,83584,0.0003946395590901375,0.0002499232068657875
-0.0024958066642284393,215.78862047195435,0.0007052862201817334,1763260306.2829025,0.0,-0.42387986183166504,1050,0.40733301639556885,0.0078167375177145,,,457.0,85504,0.0004492495208978653,0.0002487711317371577
-0.00022448226809501648,216.34132528305054,780.4080200195312,1763260306.8356073,0.0,-1.5497207641601562e-05,1053,0.3880740702152252,-0.003593258559703827,,,457.0,85760,0.00029801204800605774,0.00024861752172000706
0.018844256177544594,217.34085273742676,714.6593017578125,1763260307.8351347,0.0,7.480382919311523e-05,1058,0.4355863034725189,-0.00687456876039505,,,457.0,86272,0.0007237913087010384,0.0002483103016857058
-0.01009589247405529,221.79711413383484,0.0037412727251648903,1763260312.2913961,0.0,-0.07053661346435547,1083,0.4985952377319336,-0.010218726471066475,,,460.0,88832,0.0008240416646003723,0.0002467742015141994
,222.89184498786926,,1763260313.386127,,,1091,,,500.0,500.0,,89669,,
,224.73320031166077,,1763260315.2274823,,,1106,,,500.0,500.0,,91169,,
-9.477976709604263e-05,226.25799942016602,0.0032418016344308853,1763260316.7522814,0.001953125,-0.10255110263824463,1118,0.5568112730979919,-0.004097983241081238,,,468.0,92416,0.0018897121772170067,0.0002446236612740904
,227.0470585823059,,1763260317.5413406,,,1125,,,500.0,500.0,,93169,,
0.0067253028973937035,228.07995748519897,0.0007239844999276102,1763260318.5742395,0.013671875,-0.035706520080566406,1133,0.4863499402999878,0.013046853244304657,,,471.0,93952,0.002397398464381695,0.00024370200117118657
,229.6031723022461,,1763260320.0974543,,,1145,,,500.0,500.0,,95169,,
0.008604951202869415,233.26805877685547,0.0030831696931272745,1763260323.7623408,0.0,0.37057632207870483,1164,0.5196151733398438,-0.0034988708794116974,,,474.0,97024,0.0005002971738576889,0.00024185868096537888
-0.0013992413878440857,233.49390697479248,0.0010250535560771823,1763260323.988189,0.0,-0.2786921262741089,1165,0.569049060344696,-0.0012923367321491241,,,474.0,97152,0.0001304391771554947,0.00024178187595680356
,234.7148084640503,,1763260325.2090905,,,1172,,,500.0,500.0,,97866,,
0.004309237934648991,236.55077648162842,0.0003189491108059883,1763260327.0450585,0.0,-0.41505134105682373,1181,0.552422046661377,0.0011236388236284256,,,475.0,98816,0.00022389646619558334,0.0002407834108453244
-0.011444931849837303,237.47335815429688,0.00027208359097130597,1763260327.9676402,0.03125,-0.3619610071182251,1186,0.5164678692817688,-0.015917669981718063,,,476.0,99328,0.004359301179647446,0.00024047619081102312
,239.4572150707245,,1763260329.951497,,,1197,,,500.0,500.0,,100366,,
0.0007217209786176682,242.10468435287476,0.0034003243781626225,1763260332.5989664,0.0,-0.029781341552734375,1213,0.5373429656028748,-0.000744163990020752,,,478.0,102016,0.00013475120067596436,0.0002388632856309414
-0.0014639915898442268,242.40519452095032,0.00019716874521691352,1763260332.8994765,0.0,-0.8770279884338379,1215,0.5120962858200073,-0.002510491758584976,,,479.0,102272,0.00021391641348600388,0.00023870967561379075
,243.74010610580444,,1763260334.234388,,,1226,,,500.0,500.0,,103366,,
-0.0008998624980449677,244.39298152923584,0.0001113375838031061,1763260334.8872635,0.0,-0.46672558784484863,1230,0.5572016835212708,0.007135726511478424,,,481.0,103808,9.108707308769226e-05,0.0002377880155108869
-0.027399754151701927,244.89005637168884,0.0005083340220153332,1763260335.3843384,0.037109375,-0.41553521156311035,1234,0.5111469626426697,-0.007467282935976982,,,482.0,104192,0.0055768899619579315,0.00023755760048516095
-0.002241778187453747,246.20337319374084,0.0025745623279362917,1763260336.6976552,0.0,-0.9247453212738037,1245,0.5805699825286865,-0.003996133804321289,,,484.0,105216,0.00037008803337812424,0.00023694316041655838
0.013314387761056423,247.3314232826233,602.1625366210938,1763260337.8257053,0.0,0.00013327598571777344,1254,0.5689220428466797,-0.00884857028722763,,,485.0,106112,0.0007602786645293236,0.00023640552535653114
0.010455628857016563,249.56449794769287,0.00021262791415210813,1763260340.05878,0.0,0.32203084230422974,1271,0.5807045698165894,-0.012434646487236023,,,489.0,107904,0.0004974938929080963,0.00023533025523647666
0.0041441116482019424,253.0033462047577,0.0031880291644483805,1763260343.4976282,0.0,-0.25326478481292725,1299,0.548584520816803,0.0007387753576040268,,,494.0,110720,0.00011500529944896698,0.00023364055959973484
0.0037465784698724747,259.0647346973419,0.0007747135241515934,1763260349.5590167,0.0,-0.030617237091064453,1339,0.5574806332588196,0.0024872440844774246,,,498.0,114816,0.002361394464969635,0.0002311827993253246
0.0016327789053320885,259.2915053367615,7.17333605280146e-05,1763260349.7857873,0.0,0.6939958333969116,1340,0.5729814767837524,-0.0020997188985347748,,,498.0,114944,0.00047706160694360733,0.00023110599431674927
0.03430888056755066,260.92991733551025,0.0009468328207731247,1763260351.4241993,0.0,-0.33827364444732666,1349,0.5488418340682983,-0.008883088827133179,,,499.0,115840,0.0030690841376781464,0.00023056835925672203
0.0012431293725967407,263.49923396110535,0.003613003995269537,1763260353.993516,0.0,0.10705983638763428,1363,0.5919139981269836,-0.0002662111073732376,,,499.0,117248,8.231773972511292e-05,0.0002297235041623935
-0.0007653823122382164,263.90736198425293,0.00024661794304847717,1763260354.401644,0.0,0.005614817142486572,1365,0.5607423782348633,-0.004810832440853119,,,500.0,117504,0.00018971506506204605,0.00022956989414524287
,264.66613125801086,,1763260355.1604133,,,1370,,,500.0,500.0,,118015,,
,266.14968276023865,,1763260356.6439648,,,1380,,,500.0,500.0,,119015,,
-0.009849384427070618,266.27036237716675,559.02392578125,1763260356.7646444,0.0,-0.00011932849884033203,1381,0.5316678285598755,0.010404638946056366,,,501.0,119040,0.0010566264390945435,0.00022864823404233903
0.014935940504074097,267.23163986206055,0.0007917921175248921,1763260357.7259219,0.00390625,0.016462326049804688,1388,0.519240140914917,-0.008303986862301826,,,502.0,119808,0.00224907323718071,0.0002281874039908871
,268.3849618434906,,1763260358.8792439,,,1395,,,500.0,500.0,,120515,,
-0.0010529793798923492,269.2002913951874,0.00023913852055557072,1763260359.6945734,0.0,-0.20977282524108887,1399,0.5690914988517761,-0.004848158918321133,,,503.0,120960,0.0003786850720643997,0.00022749615891370922
,270.06889247894287,,1763260360.5631745,,,1405,,,500.0,500.0,,121515,,
0.00020014308393001556,273.76542925834656,0.0009323509875684977,1763260364.2597113,0.0,-0.19518446922302246,1432,0.45279791951179504,0.00279785692691803,,,507.0,124288,0.0007271468639373779,0.0002254992286907509
0.015525756403803825,273.90764808654785,0.0003151305136270821,1763260364.40193,0.0,-0.14265835285186768,1433,0.49885112047195435,-0.004066530615091324,,,507.0,124416,0.0014519058167934418,0.00022542242368217558
0.0016396315768361092,276.4978482723236,549.189208984375,1763260366.9921303,0.0,-0.001271367073059082,1455,0.5555601119995117,0.0051328763365745544,,,511.0,126592,0.0005080150440335274,0.00022411673853639513
-0.00025760848075151443,276.6306948661804,0.005017610266804695,1763260367.1249769,0.0,-0.3264247179031372,1456,0.5413402318954468,0.00019819289445877075,,,511.0,126720,4.1340477764606476e-05,0.0002240399335278198
-0.003029339015483856,276.7582325935364,0.000979468459263444,1763260367.2525146,0.0,0.24178987741470337,1457,0.526030421257019,0.0024662818759679794,,,511.0,126848,0.0008760970085859299,0.0002239631285192445
0.000978671945631504,286.08808875083923,0.0007575610652565956,1763260376.5823708,0.0,-0.014604449272155762,1514,0.5389738082885742,-0.0016416385769844055,,,515.0,132608,0.000403636135160923,0.0002205069176852703
,286.8275923728943,,1763260377.3218744,,,1521,,,500.0,500.0,,133258,,
,287.3160471916199,,1763260377.8103292,,,1525,,,500.0,500.0,,133758,,
0.0055000800639390945,287.5758390426636,0.0035654804669320583,1763260378.070121,0.0,0.13935589790344238,1527,0.45981064438819885,-0.0005987547338008881,,,517.0,133888,0.00016838684678077698,0.0002197388675995171
0.001386767253279686,287.85999870300293,0.00015713628090452403,1763260378.3542807,0.0,-0.472548246383667,1529,0.39712512493133545,-0.000977933406829834,,,518.0,134144,0.00044834986329078674,0.00021958525758236647
0.005012729205191135,288.44779562950134,0.0002827600692398846,1763260378.9420776,0.0,-3.0377540588378906,1534,0.4202238917350769,-7.510185241699219e-05,,,518.0,134656,0.00024866219609975815,0.00021927803754806519
0.0012261616066098213,288.63697361946106,477.7716979980469,1763260379.1312556,0.0,0.002389967441558838,1536,0.4444117546081543,0.00219176709651947,,,519.0,134784,0.00023002643138170242,0.00021920123253948987
-0.004753970541059971,289.52220845222473,0.00047720721340738237,1763260380.0164905,0.0,0.4205002784729004,1543,0.4293353855609894,-0.00325775146484375,,,520.0,135552,0.0004664333537220955,0.00021874040248803794
,289.6997227668762,,1763260380.1940048,,,1545,,,500.0,500.0,,135758,,
-0.005550582893192768,289.8303859233856,471.23419189453125,1763260380.324668,0.0,0.0012693405151367188,1546,0.37745869159698486,0.0060774534940719604,,,520.0,135808,0.00042861979454755783,0.0002185867924708873
0.0234120711684227,292.1070456504822,0.0006930172094143927,1763260382.6013277,0.001953125,-0.21496665477752686,1558,0.4537370204925537,0.019050784409046173,,,520.0,137088,0.0016050655394792557,0.0002178187423851341
-0.005837118253111839,292.3209955692291,0.00024098376161418855,1763260382.8152776,0.005859375,-0.32843828201293945,1559,0.46274539828300476,-0.01219997275620699,,,520.0,137216,0.0031396131962537766,0.00021774193737655878
0.001546638086438179,293.02474331855774,0.00079368706792593,1763260383.5190253,0.0,0.013411760330200195,1563,0.48109737038612366,0.0023919548839330673,,,521.0,137600,0.00046881288290023804,0.00021751152235083282
0.007664465345442295,293.4878656864166,441.5960693359375,1763260383.9821477,0.0,6.324052810668945e-05,1566,0.4326285123825073,0.005222868174314499,,,521.0,137856,0.0004958296194672585,0.00021735791233368218
-0.006702300161123276,296.8730969429016,0.0001771541137713939,1763260387.367379,0.0,0.11222535371780396,1588,0.5426823496818542,-0.006139248609542847,,,523.0,140160,0.0007055457681417465,0.00021597542217932642
,296.92058420181274,,1763260387.4148662,,,1589,,,500.0,500.0,,140258,,
-0.006669899448752403,297.88811588287354,0.0005091772181913257,1763260388.382398,0.0,0.35933858156204224,1597,0.5238716006278992,-0.0012776851654052734,,,524.0,141056,0.000922931358218193,0.00021543778711929917
-0.003919884562492371,299.1240613460541,0.0008013851474970579,1763260389.6183434,0.0,0.14477723836898804,1607,0.5225470662117004,-0.007120275869965553,,,525.0,142080,0.0005428940057754517,0.0002148233470506966
,299.29306387901306,,1763260389.787346,,,1609,,,500.0,500.0,,142258,,
0.0005415268242359161,299.4306981563568,428.3627624511719,1763260389.9249802,0.0,0.0001875162124633789,1610,0.5223979353904724,-0.012149762362241745,,,526.0,142336,0.0015082713216543198,0.00021466973703354597
-0.00017755106091499329,299.7001166343689,0.0004955268232151866,1763260390.1943986,0.0,0.12807422876358032,1612,0.46075132489204407,-0.0027082981541752815,,,526.0,142592,0.00046573393046855927,0.00021451612701639533
-0.0014613205567002296,301.24390387535095,0.0018738301005214453,1763260391.738186,0.0,0.07877427339553833,1626,0.5344607830047607,0.0010789074003696442,,,528.0,144000,0.0005372921004891396,0.0002136712719220668
,302.6347219944,,1763260393.129004,,,1638,,,500.0,500.0,,145258,,
,309.507940530777,,1763260400.0022225,,,1687,,,500.0,500.0,,150258,,
,317.21405243873596,,1763260407.7083344,,,1732,,,500.0,500.0,,154758,,
-0.003122006542980671,318.8170714378357,290.72064208984375,1763260409.3113534,0.001953125,0.0001081228256225586,1745,0.550953209400177,-0.006178699433803558,,,538.0,156032,0.000680859200656414,0.00020645161566790193
,319.86909103393555,,1763260410.363373,,,1753,,,87.0,87.0,,156887,,
0.0022352812811732292,319.9992392063141,624.2988891601562,1763260410.4935212,0.0,-0.0004267692565917969,1754,0.4968319833278656,-0.00042857974767684937,,,539.0,156928,9.679887443780899e-05,0.0002059139806078747
0.0028773806989192963,321.3756091594696,0.002047303132712841,1763260411.8698912,0.0,0.2602959871292114,1765,0.514464259147644,0.004275217652320862,,,540.0,157952,0.0004687253385782242,0.00020529954053927213
-0.0004470068961381912,321.8801453113556,911.5067749023438,1763260412.3744273,0.0,-0.000232696533203125,1768,0.5514057278633118,-0.0004643574357032776,,,540.0,158208,2.084486186504364e-05,0.0002051459305221215
,323.4532277584076,,1763260413.9475098,,,1777,,,459.0,459.0,,159123,,
0.0034830980002880096,328.5406844615936,0.005213611759245396,1763260419.0349665,0.0,0.20846343040466309,1818,0.5381327867507935,-0.00869034230709076,,,545.0,163328,0.0011882148683071136,0.00020207373017910868
0.0015397630631923676,329.11928391456604,0.0004353593976702541,1763260419.613566,0.0,-0.1060340404510498,1823,0.5744879245758057,-0.0030873343348503113,,,545.0,163840,0.00011620298027992249,0.0002017665101448074
-0.001223420724272728,332.5122883319855,0.000457882386399433,1763260423.0065703,0.0,0.08775413036346436,1851,0.5515924096107483,0.006696537137031555,,,548.0,166656,0.000658942386507988,0.00020007679995615035
0.002663235180079937,333.14164113998413,0.000448551814770326,1763260423.6359231,0.0,-0.12666010856628418,1856,0.5506511926651001,-0.0016581863164901733,,,549.0,167168,0.0008802441880106926,0.00019976957992184907
,334.79178166389465,,1763260425.2860637,,,1868,,,500.0,500.0,,168344,,
,335.69479393959045,,1763260426.189076,,,1873,,,500.0,500.0,,168844,,
-0.0016910014674067497,336.59523606300354,694.0647583007812,1763260427.089518,0.0,0.00013679265975952148,1877,0.5550402402877808,-0.0019297748804092407,500.0,500.0,550.0,169344,3.0268914997577667e-05,0.00019846389477606863
,338.23332381248474,,1763260428.7276058,,,1886,,,500.0,500.0,,170344,,
0.01952230930328369,340.0406732559204,0.00022757895931135863,1763260430.5349553,0.005859375,-0.6495685577392578,1895,0.5419961810112,-0.014261871576309204,,,550.0,171264,0.004467545077204704,0.00019731183419935405
,341.26190519332886,,1763260431.7561872,,,1903,,,500.0,500.0,,171985,,
0.0034363213926553726,341.8939015865326,0.0005930844927206635,1763260432.3881836,0.0,0.03890722990036011,1906,0.5903425216674805,-0.00553102046251297,,,550.0,172288,0.00020840764045715332,0.0001966973941307515
,344.0841534137726,,1763260434.5784354,,,1918,,,500.0,500.0,,173485,,
