losses/value_loss,losses/old_approx_kl,charts/SPS,charts/episodic_length,losses/clipfrac,losses/entropy,_step,_runtime,charts/learning_rate,losses/explained_variance,_timestamp,global_step,losses/approx_kl,losses/policy_loss,charts/episodic_return
0.0008609852520748973,-0.0002473834902048111,567.0,,0.0,0.5580568909645081,1818,313.5724666118622,0.00020322580530773848,0.12883323431015015,1763260403.7833946,161408,0.0008509717881679535,-0.008216507732868195,
0.0005522137507796288,-0.012708663940429688,567.0,,0.001953125,0.4815904498100281,1823,314.3704319000244,0.0002029185852734372,0.03079831600189209,1763260404.5813599,161920,0.001572098582983017,-0.003029637038707733,
0.005533519200980663,-0.001089503988623619,569.0,,0.0,0.5020532608032227,1851,318.56480264663696,0.00020122887508478016,0.39726948738098145,1763260408.7757306,164736,0.0013228170573711395,-0.002890974283218384,
0.0063110836781561375,-0.010736031457781792,569.0,,0.0,0.5706013441085815,1856,319.18497824668884,0.00020092165505047888,0.06747835874557495,1763260409.3959062,165248,0.0007445085793733597,-0.0043324679136276245,
8.505469304509461e-05,0.005667920224368572,571.0,,0.01171875,0.5360037684440613,1868,320.764365196228,0.00020015360496472567,-0.1704707145690918,1763260410.9752932,166528,0.007180056534707546,-0.02753763645887375,
0.00018436489335726947,0.0035373372957110405,571.0,,0.0,0.49195775389671326,1873,321.42327213287354,0.0001998463849304244,0.007168173789978027,1763260411.6342,167040,0.0004594242200255394,0.0037418492138385773,
0.0005071963532827795,-0.0012643160298466682,571.0,,0.0,0.5095186233520508,1877,322.1269335746765,0.00019961596990469843,-0.10559999942779541,1763260412.3378615,167424,7.469672709703445e-05,-8.500367403030396e-05,
0.0005634697736240923,0.0048212818801403046,571.0,,0.0,0.5826389789581299,1886,323.59419322013855,0.0001990783348446712,0.11480367183685303,1763260413.8051212,168320,0.0009777750819921494,-0.003241904079914093,
0.004089769441634417,0.010037022642791271,572.0,,0.0,0.5210084915161133,1895,324.85229992866516,0.00019854069978464395,0.06786829233169556,1763260415.063228,169216,0.0004972359165549278,2.55657359957695e-05,
,,,500.0,,,1903,325.8125195503235,,,1763260416.0234475,170050,,,500.0
0.0005572916124947369,-4.564039409160614e-05,573.0,,0.0,0.5429989695549011,1906,326.2472541332245,0.0001978494692593813,-0.1305609941482544,1763260416.458182,170368,3.127381205558777e-05,0.0012283921241760254,
,,,500.0,,,1918,327.6358778476715,,,1763260417.8468058,171550,,,500.0
0.00527829909697175,-0.008856168016791344,575.0,,0.0,0.4944600760936737,1920,327.92151498794556,0.00019700461416505277,-0.11842203140258789,1763260418.132443,171776,0.000375920906662941,-0.0021516717970371246,
0.0006665027467533946,0.0025763092562556267,577.0,,0.0,0.5296920537948608,1945,330.97190380096436,0.00019546851399354637,-0.07873141765594482,1763260421.1828318,174336,0.0018229177221655846,-0.007320437580347061,
0.00315773393958807,0.0018944963812828064,579.0,,0.0,0.5664473176002502,1959,332.6473824977875,0.00019462365889921784,0.04218965768814087,1763260422.8583105,175744,5.232915282249451e-05,-0.00019148178398609161,
,,,500.0,,,1973,334.20936918258667,,,1763260424.4202971,177145,,,500.0
0.005613910965621471,0.0015799850225448608,580.0,,0.0,0.5700611472129822,1985,336.11474990844727,0.00019308755872771144,0.27859169244766235,1763260426.3256779,178304,0.0005495790392160416,-0.0014558210968971252,
0.0004749426734633744,0.00033779628574848175,581.0,,0.0,0.5577099323272705,1991,337.0713138580322,0.00019270353368483484,0.0009759068489074707,1763260427.2822418,178944,9.999796748161316e-05,0.002636820077896118,
0.0001634305517654866,0.00211882870644331,581.0,,0.0,0.5211159586906433,2002,338.8966863155365,0.00019201228860765696,-0.208044171333313,1763260429.1076143,180096,0.00031161587685346603,-0.0051627084612846375,
0.0010920921340584755,0.002866673283278942,581.0,,0.0,0.5092927813529968,2007,339.7919406890869,0.00019170506857335567,-7.155275344848633,1763260430.0028687,180608,0.0013682479038834572,0.009243916720151901,
0.0005553662194870412,-0.007834888063371181,581.0,,0.00390625,0.555872917175293,2016,341.224956035614,0.00019116743351332843,-0.3622703552246094,1763260431.435884,181504,0.0020011747255921364,-0.016271963715553284,
74.89683532714844,0.004692898131906986,581.0,,0.0,0.5173642039299011,2019,341.64514541625977,0.0001910138234961778,7.110834121704102e-05,1763260431.8560734,181760,0.0005837166681885719,-0.008202211931347847,
0.0006538565503433347,0.0019122445955872536,581.0,,0.0,0.504723846912384,2024,342.5122718811035,0.0001907066034618765,-6.270408630371094e-05,1763260432.7231998,182272,0.00029297079890966415,-0.004622533917427063,
,,,500.0,,,2027,342.9745030403137,,,1763260433.185431,182645,,,500.0
0.0032427029218524694,0.001581345684826374,581.0,,0.0,0.5669485926628113,2029,343.37061834335327,0.00019039938342757523,0.19716185331344604,1763260433.5815463,182784,0.0004368843510746956,0.0016469135880470276,
0.003871721448376775,-0.004484978504478931,581.0,,0.0,0.5148253440856934,2034,344.24063205718994,0.00019009216339327395,0.02484661340713501,1763260434.45156,183296,0.00010348577052354813,-0.0016045533120632172,
0.0005245652282610536,3.120396286249161e-05,582.0,,0.0,0.5562032461166382,2045,345.8104975223541,0.00018940091831609607,-0.3991553783416748,1763260436.0214255,184448,2.1253712475299835e-05,-0.0005138562992215157,
0.0002105618332279846,0.0004700636491179466,583.0,,0.0,0.516084611415863,2051,346.5853886604309,0.00018901689327321947,0.05356931686401367,1763260436.7963166,185088,0.0008506877347826958,0.004454255104064941,
,,,500.0,,,2052,346.6231334209442,,,1763260436.8340614,185145,,,500.0
0.00034200947266072035,0.008319061249494553,585.0,,0.0,0.5356600880622864,2070,348.81529426574707,0.00018786481814458966,-0.13692665100097656,1763260439.0262222,187008,0.0010957587510347366,-0.004392396658658981,
,,,500.0,,,2076,349.47846126556396,,,1763260439.6893892,187645,,,500.0
0.004003841895610094,0.0031720642000436783,586.0,,0.0,0.575931191444397,2093,352.11284852027893,0.0001864823279902339,0.2130334973335266,1763260442.3237765,189312,0.0001188330352306366,-0.0005434053018689156,
0.00044582277769222856,-0.0007599927484989166,586.0,,0.0,0.5323183536529541,2094,352.32919907569885,0.00018640552298165858,0.10313647985458374,1763260442.540127,189440,0.0005154386162757874,0.00020722486078739166,
915.5028076171875,-0.0007643504068255424,586.0,,0.0,0.5148220658302307,2117,356.19792914390564,0.00018502304737921804,0.00010663270950317383,1763260446.408857,191744,2.8702430427074432e-05,-0.00013683736324310303,
582.7972412109375,0.008765548467636108,586.0,,0.0,0.48822662234306335,2141,360.3850564956665,0.00018356375221628696,0.0002548694610595703,1763260450.5959845,194176,0.0016717547550797462,-0.01573784649372101,
342.6782531738281,-0.011952145956456661,586.0,,0.0,0.5123814344406128,2146,361.348167181015,0.00018325653218198568,3.516674041748047e-05,1763260451.5590951,194688,0.0008885003626346588,0.007644688710570335,
0.004389786161482334,-0.00184591393917799,586.0,,0.0,0.5800114274024963,2147,361.563592672348,0.00018317972717341036,0.29773712158203125,1763260451.7745206,194816,0.00034906063228845596,-0.0007283594459295273,
0.0003640815266408026,-0.004406661726534367,586.0,,0.0,0.5165374875068665,2148,361.77837586402893,0.00018310292216483504,-0.03775227069854736,1763260451.9893038,194944,0.0006996737793087959,-0.014898441731929779,
,,,500.0,,,2155,362.9041600227356,,,1763260453.115088,195645,,,500.0
0.0038460930809378624,-0.0035825874656438828,586.0,,0.0,0.5288540124893188,2172,365.9624876976013,0.00018164362700190395,0.1716451644897461,1763260456.1734157,197376,0.00017263926565647125,0.0013201460242271423,
293.02777099609375,0.0022119563072919846,586.0,,0.0,0.5315610766410828,2185,368.1714174747467,0.00018087557691615075,0.0024397969245910645,1763260458.3823454,198656,0.00028330273926258087,-0.002142351120710373,
0.0003473795368336141,0.0016517918556928635,586.0,,0.0,0.5076780319213867,2192,369.1722025871277,0.00018041474686469883,0.35733944177627563,1763260459.3831306,199424,0.00018262304365634918,-0.002212114632129669,
0.0004067601403221488,0.012086916714906693,587.0,,0.0,0.4879033863544464,2198,369.9282727241516,0.00018003072182182223,-0.6303497552871704,1763260460.1392007,200064,0.0017586704343557358,-0.020504850894212723,
,,,500.0,,,2199,369.9703779220581,,,1763260460.181306,200145,,,500.0
0.004391015507280827,-0.0030354605987668037,588.0,,0.0,0.5066672563552856,2211,371.46511220932007,0.00017926267173606902,-0.19882285594940186,1763260461.6760402,201344,0.000774105079472065,-0.00834929570555687,
,,,500.0,,,2214,371.7814345359802,,,1763260461.9923625,201645,,,500.0
302.350830078125,0.00028213299810886383,589.0,,0.0,0.5287373065948486,2220,372.53307819366455,0.00017872503667604178,-8.07046890258789e-05,1763260462.7440062,202240,5.497783422470093e-05,0.0024565644562244415,
0.00021707525593228638,0.0022822273895144463,589.0,,0.0,0.5423630475997925,2223,372.9721567630768,0.00017849462165031582,-0.2013716697692871,1763260463.1830847,202624,1.3272278010845184e-05,-0.0013795383274555206,
342.2474670410156,0.0011932384222745895,589.0,,0.0,0.4939241409301758,2225,373.1625304222107,0.0001784178166417405,1.6093254089355469e-06,1763260463.3734584,202752,8.255243301391602e-05,0.0068000368773937225,
0.004511944949626923,-0.00027674902230501175,589.0,,0.0,0.5468893051147461,2226,373.29416060447693,0.00017834101163316518,-0.3223322629928589,1763260463.5050886,202880,6.890576332807541e-05,-0.0004934743046760559,
0.0005790827563032508,0.001416780985891819,589.0,,0.0,0.5431578755378723,2227,373.4254412651062,0.00017826420662458986,0.031993985176086426,1763260463.6363692,203008,9.397976100444794e-06,7.638707756996155e-05,
0.004552537575364113,0.006988047622144222,590.0,,0.0,0.5358905792236328,2231,373.88212537765503,0.0001780337915988639,-0.05462968349456787,1763260464.0930533,203392,0.0012346142902970314,0.0010021105408668518,
0.004454286769032478,0.0011332212015986443,590.0,,0.0,0.5311876535415649,2235,374.39161133766174,0.00017780337657313794,0.29870373010635376,1763260464.6025393,203776,0.00014138873666524887,-0.00017136335372924805,
0.0003431357617955655,0.00533390324562788,590.0,,0.0,0.5071727633476257,2241,375.16519689559937,0.00017741935153026134,0.024584531784057617,1763260465.3761249,204416,0.00018723588436841965,-0.0008018147200345993,
,,,500.0,,,2248,375.96352767944336,,,1763260466.1744556,205145,,,500.0
0.003736486192792654,-0.0019621094688773155,591.0,,0.0,0.5318928956985474,2250,376.2433168888092,0.0001768817164702341,-0.171525239944458,1763260466.4542449,205312,0.00013885553926229477,0.00044567883014678955,
,,,500.0,,,2253,376.5578188896179,,,1763260466.7687469,205645,,,500.0
0.00012981663167010993,-0.0004955343902111053,593.0,,0.0,0.5269578695297241,2272,378.953161239624,0.00017549922631587833,0.40725481510162354,1763260469.1640892,207616,0.00017192400991916656,-0.002398645505309105,
0.0029682093299925327,-0.001717790961265564,594.0,,0.0,0.5282384753227234,2280,379.90097999572754,0.0001750383962644264,-1.3613173961639404,1763260470.111908,208384,0.0003790035843849182,-0.0032565556466579437,
0.00041284484905190766,-0.0009867092594504356,595.0,,0.0,0.5561819076538086,2295,381.538498878479,0.0001741167507134378,0.0770980715751648,1763260471.7494268,209920,0.00015691760927438736,-0.001118633896112442,
612.9802856445312,0.001711818389594555,596.0,,0.0,0.5222378969192505,2298,381.821236371994,0.00017396314069628716,0.00015234947204589844,1763260472.0321643,210176,0.0008272705599665642,-0.004175826907157898,
0.0003548178356140852,0.0001496458426117897,597.0,,0.0,0.5592403411865234,2310,383.26848435401917,0.00017319509061053395,0.03943103551864624,1763260473.4794123,211456,0.0005144225433468819,-0.002803308889269829,
,,,500.0,,,2312,383.4448435306549,,,1763260473.6557715,211645,,,500.0
501.3429260253906,-0.0030104834586381912,597.0,,0.0,0.560631513595581,2318,384.13528633117676,0.00017273426055908203,7.69495964050293e-05,1763260474.3462143,212224,0.00022268854081630707,0.00568784773349762,
,,,500.0,,,2322,384.5624816417694,,,1763260474.7734096,212645,,,500.0
0.0053416769951581955,0.0046382080763578415,598.0,,0.0,0.5031337738037109,2324,384.81125593185425,0.00017235023551620543,-0.0951763391494751,1763260475.022184,212864,0.0026349779218435287,-0.026648394763469696,
0.004868024494498968,-0.0014113681390881538,599.0,,0.0,0.5488401055335999,2329,385.33391976356506,0.00017204301548190415,-0.3451939821243286,1763260475.5448477,213376,0.00012480560690164566,-0.0034295935183763504,
0.0001702433219179511,0.005107654258608818,600.0,,0.0,0.5654088258743286,2339,386.4710578918457,0.0001714285754133016,0.03758293390274048,1763260476.6819859,214400,0.00046131759881973267,-0.0024765320122241974,
0.0034541727509349585,-0.0032296711578965187,600.0,,0.0,0.5633965730667114,2343,386.91289162635803,0.00017119816038757563,0.4344150424003601,1763260477.1238196,214784,0.0006210384890437126,-2.572685480117798e-05,
0.0036414838396012783,-0.00806801300495863,600.0,,0.0,0.4929450750350952,2348,387.5034484863281,0.00017089094035327435,0.36084645986557007,1763260477.7143764,215296,0.0008577099069952965,-0.008465422317385674,
0.0006416449905373156,-0.0011637061834335327,601.0,,0.0,0.49076831340789795,2354,388.19223833084106,0.00017050691531039774,-0.5811388492584229,1763260478.4031663,215936,0.00040062330663204193,-0.011079675517976284,
0.004703943617641926,0.00945103820413351,602.0,,0.0,0.5040163397789001,2363,389.19036507606506,0.0001699692802503705,0.3019642233848572,1763260479.401293,216832,0.002451936714351177,0.008459027856588364,
0.000379509583581239,0.007875838316977024,604.0,,0.0,0.5072585940361023,2389,392.17769503593445,0.00016835637507028878,0.06579852104187012,1763260482.388623,219520,0.00031514745205640793,-0.007908914238214493,
9.803445573197678e-05,0.004178018309175968,605.0,,0.0,0.5150280594825745,2394,392.76167011260986,0.0001680491550359875,0.010318100452423096,1763260482.972598,220032,0.0011991849169135094,-0.009095611982047558,
241.33006286621094,-0.0008188961073756218,607.0,,0.0,0.5486781001091003,2426,396.6576523780823,0.0001661290298216045,0.0002855062484741211,1763260486.8685803,223232,5.4012052714824677e-05,0.005290919914841652,
,,,500.0,,,2430,397.12228894233704,,,1763260487.333217,223645,,,500.0
,,,500.0,,,2449,399.32453298568726,,,1763260489.535461,225645,,,500.0
0.000240396213484928,0.00537815410643816,609.0,,0.0,0.5918264985084534,2465,401.73510575294495,0.00016374807455576956,-0.08388352394104004,1763260491.9460337,227200,0.0014759702607989311,-0.0001903921365737915,
0.0006319688400253654,0.03937041759490967,610.0,,0.005859375,0.5587809085845947,2491,405.2333641052246,0.00016228877939283848,0.01076054573059082,1763260495.444292,229632,0.0037261592224240303,-0.010228022933006287,
,,,10.0,,,2493,405.32051181793213,,,1763260495.5314398,229656,,,10.0
725.9827270507812,0.003836972638964653,610.0,,0.0,0.5125460624694824,2506,406.89367604255676,0.00016175115888472646,2.5391578674316406e-05,1763260497.104604,230528,0.0007705651223659515,-0.0165789145976305,
0.009569365531206131,0.009736035019159317,610.0,,0.0,0.6020244359970093,2514,408.18074131011963,0.00016129032883327454,-0.04759049415588379,1763260498.3916693,231296,0.0004687253385782242,0.005942266434431076,
0.0013668501051142812,0.00954269990324974,610.0,,0.0,0.5854506492614746,2515,408.390611410141,0.00016121352382469922,-0.014966368675231934,1763260498.6015394,231424,0.0011447742581367493,-0.004807069897651672,
,,,500.0,,,2520,408.9828357696533,,,1763260499.1937637,231931,,,500.0
,,,203.0,,,2533,410.4983139038086,,,1763260500.7092419,233134,,,203.0
0.0054544624872505665,0.00429849699139595,611.0,,0.0,0.550941526889801,2540,411.3606746196747,0.00015975422866176814,-1.6891729831695557,1763260501.5716026,233856,0.0005796179175376892,-0.0018535107374191284,
0.0002142695739166811,0.0008264780044555664,612.0,,0.0,0.5587849020957947,2547,412.24887585639954,0.00015929339861031622,-0.12334215641021729,1763260502.4598038,234624,0.0014591217041015625,-0.009019225835800171,
0.0005986337782815099,-0.00256503839045763,614.0,,0.0,0.5618690252304077,2570,414.7999927997589,0.00015791090845596045,-3.3564114570617676,1763260505.0109208,236928,0.0002377806231379509,0.0033999085426330566,
,,,500.0,,,2571,414.8445978164673,,,1763260505.0555258,237025,,,500.0
280.0245666503906,-0.0067479414865374565,614.0,,0.0,0.5075826048851013,2576,415.39344334602356,0.00015760368842165917,0.015159308910369873,1763260505.6043713,237440,0.0011984808370471,0.007657937705516815,
,,,126.0,,,2577,415.43584847450256,,,1763260505.6467764,237527,,,126.0
0.00026335130678489804,-0.035962559282779694,617.0,,0.0,0.5716536641120911,2608,418.74865198135376,0.00015576036821585149,-0.07336056232452393,1763260508.95958,240512,0.00360165536403656,-0.012411259114742279,
,,,500.0,,,2610,418.9287347793579,,,1763260509.1396627,240703,,,500.0
,,,500.0,,,2630,421.06836342811584,,,1763260511.2792914,242703,,,500.0
0.006037887651473284,-0.004925023764371872,619.0,,0.0,0.54822838306427,2636,421.75667905807495,0.00015407065802719444,-8.738040924072266e-05,1763260511.967607,243328,0.0014599375426769257,0.009241204708814621,
0.0040703327395021915,-0.008195224218070507,620.0,,0.0,0.5707099437713623,2646,422.85854959487915,0.00015345621795859188,0.134996235370636,1763260513.0694776,244352,0.0005705049261450768,-0.0045038629323244095,
0.000342863000696525,-0.004400852136313915,620.0,,0.0,0.5678133964538574,2647,422.98971939086914,0.00015337941295001656,-0.23289048671722412,1763260513.2006474,244480,0.00030807871371507645,-0.005575306713581085,
0.00011235869897063822,0.003440387547016144,620.0,,0.0,0.5722864270210266,2648,423.1225690841675,0.00015330260794144124,0.08191531896591187,1763260513.333497,244608,2.004951238632202e-05,0.0005141384899616241,
690.0093994140625,0.009841961786150932,622.0,,0.0,0.5123603940010071,2668,425.26898217201233,0.00015222733782138675,-0.0005074739456176758,1763260515.4799101,246400,0.002709195949137211,-0.005428381264209747,
0.013879599049687386,0.012260009534657001,622.0,,0.0,0.619777262210846,2673,425.73810029029846,0.0001519969227956608,0.0002535581588745117,1763260515.9490283,246784,0.0014542443677783012,-0.014356382191181183,
,,,500.0,,,2683,426.7250280380249,,,1763260516.935956,247711,,,500.0
735.4580078125,0.0007600653916597366,623.0,,0.0,0.5508022308349609,2687,427.1479980945587,0.0001512288727099076,-0.0010540485382080078,1763260517.358926,248064,0.000356404110789299,0.0015644431114196777,
,,,18.0,,,2689,427.20708656311035,,,1763260517.4180145,248173,,,18.0
,,,240.0,,,2692,427.5300405025482,,,1763260517.7409685,248413,,,240.0
1.1546285152435303,-7.59148970246315e-05,625.0,,0.0,0.5388747453689575,2732,431.4367187023163,0.00014907834702171385,-10.199654579162598,1763260521.6476467,251648,7.060449570417404e-05,-0.001401267945766449,
,,,240.0,,,2752,433.4021873474121,,,1763260523.6131153,253379,,,240.0
0.04194808006286621,0.0038265222683548927,627.0,,0.0,0.5660766363143921,2757,433.910936832428,0.0001477726618759334,0.22020065784454346,1763260524.1218648,253824,0.00020072516053915024,-0.00448385626077652,
368.1145324707031,-0.0013631721958518028,628.0,,0.0,0.5895856022834778,2772,435.49654269218445,0.00014692780678160489,0.002701103687286377,1763260525.7074707,255232,0.00020284485071897507,0.0050960928201675415,
0.03186279162764549,0.002092675305902958,629.0,,0.0,0.5482853651046753,2782,436.6008667945862,0.00014631336671300232,0.16324323415756226,1763260526.8117948,256256,0.0006058132275938988,-0.0033143796026706696,
,,,285.0,,,2783,436.6436743736267,,,1763260526.8546023,256345,,,285.0
,,,500.0,,,2793,437.7796700000763,,,1763260527.990598,257345,,,500.0
,,,500.0,,,2824,441.1118025779724,,,1763260531.3227305,260442,,,500.0
0.002666269429028034,0.003064231015741825,633.0,,0.0,0.4473961889743805,2843,443.4030992984772,0.00014262672630138695,-6.030794143676758,1763260533.6140273,262400,9.67150554060936e-05,-0.0038462281227111816,
0.0010420437902212143,-0.0012718550860881805,634.0,,0.0,0.5551747679710388,2857,445.02491569519043,0.00014178187120705843,-3.4318161010742188,1763260535.2358437,263808,0.00012424401938915253,0.0003453940153121948,
632.3887939453125,-0.0010252129286527634,636.0,,0.0,0.5500199794769287,2882,447.8599281311035,0.00014024577103555202,-6.580352783203125e-05,1763260538.070856,266368,7.970631122589111e-05,-0.0033757351338863373,
0.007415450178086758,-0.0006070723757147789,636.0,,0.0,0.5901579856872559,2890,448.7345128059387,0.0001397849409841001,0.07627749443054199,1763260538.9454408,267136,0.00021891389042139053,-0.0001432914286851883,
0.00014871664461679757,-0.0011061783879995346,638.0,,0.0,0.5320320725440979,2911,451.0663392543793,0.00013847925583831966,-0.15019714832305908,1763260541.2772672,269312,3.546290099620819e-05,0.0008027851581573486,
0.00024386831501033157,-0.0022172098979353905,640.0,,0.0,0.618428111076355,2935,453.71034836769104,0.0001370199752273038,-0.0787346363067627,1763260543.9212763,271744,0.0007952796295285225,-0.0010712295770645142,
0.003307526931166649,0.0051893871277570724,641.0,,0.0,0.5532817840576172,2949,455.2640221118927,0.00013617512013297528,0.2933366894721985,1763260545.47495,273152,0.0014479737728834152,-0.013070248067378998,
0.00034315866651013494,-0.005285867489874363,641.0,,0.0,0.5239033102989197,2960,456.50970554351807,0.0001354838750557974,0.09638702869415283,1763260546.7206335,274304,0.0008029239252209663,-0.005644306540489197,
0.001370364218018949,-0.004346455447375774,643.0,,0.0,0.6110934019088745,2975,458.13156819343567,0.00013456221495289356,0.21761339902877808,1763260548.3424962,275840,0.00021238531917333603,-0.0036289021372795105,
0.00041365448851138353,0.0018647033721208572,644.0,,0.0,0.5978176593780518,2989,459.6600661277771,0.00013371735985856503,0.11770236492156982,1763260549.870994,277248,0.0016323458403348923,-0.007560752332210541,
413.1995544433594,0.0062612509354949,644.0,,0.0,0.6129311323165894,2997,460.5326659679413,0.0001332565298071131,0.0002938508987426758,1763260550.743594,278016,0.0001381104812026024,-0.0035564731806516647,
,,,500.0,,,3011,462.06995248794556,,,1763260552.2808805,279442,,,500.0
528.513427734375,0.005925331264734268,648.0,,0.0,0.5747237205505371,3051,466.5873682498932,0.00012995391443837434,0.0001658797264099121,1763260556.7982962,283520,0.0005666427314281464,0.00032801926136016846,
0.00011747222015401348,-0.0003625703975558281,648.0,,0.0,0.5581400990486145,3053,466.8647708892822,0.0001298003044212237,0.006789445877075195,1763260557.0756989,283776,0.00019489694386720657,-0.0012810193002223969,
145.5915069580078,0.0006119552999734879,649.0,,0.0,0.6059690713882446,3066,468.25716495513916,0.0001290322543354705,1.0132789611816406e-05,1763260558.468093,285056,8.711591362953186e-06,-0.0005029663443565369,
,,,500.0,,,3070,468.6970660686493,,,1763260558.907994,285442,,,500.0
0.00023723601771052927,0.003540254198014736,650.0,,0.0,0.5589964389801025,3083,470.24781250953674,0.00012795698421541601,-0.16349363327026367,1763260560.4587405,286848,0.00012047495692968369,-0.006003601476550102,
0.00015235804312396795,-0.002410227432847023,651.0,,0.0,0.4656907021999359,3098,471.9416048526764,0.00012703532411251217,-0.01474761962890625,1763260562.1525328,288384,0.0021665915846824646,-0.0064979977905750275,
0.000236891457461752,-0.01751435548067093,651.0,,0.005859375,0.5538150072097778,3103,472.53297567367554,0.0001267281040782109,0.08888387680053711,1763260562.7439036,288896,0.0057135531678795815,-0.014539770781993866,
0.00027335010236129165,0.0006238315254449844,653.0,,0.0,0.5448763966560364,3127,475.18457674980164,0.00012526882346719503,-0.020987272262573242,1763260565.3955047,291328,0.0003541484475135803,0.008229710161685944,
491.5174865722656,0.00022420380264520645,653.0,,0.0,0.5425981283187866,3129,475.3496778011322,0.00012519201845861971,-0.0003750324249267578,1763260565.5606058,291456,2.063903957605362e-05,-0.0006738156080245972,
0.0002674281131476164,0.0007366994395852089,654.0,,0.0,0.4980134963989258,3141,476.7383074760437,0.0001244239683728665,-0.26272881031036377,1763260566.9492354,292736,0.0010754214599728584,-0.010861702263355255,
,,,500.0,,,3143,476.908988237381,,,1763260567.1199162,292942,,,500.0
0.00029699658625759184,0.000217486172914505,654.0,,0.0,0.5663996338844299,3146,477.3094570636749,0.00012411674833856523,0.11299538612365723,1763260567.520385,293248,4.887022078037262e-05,-0.00015185773372650146,
0.002918449928984046,-0.0002040015533566475,656.0,,0.0,0.53468918800354,3170,479.8987760543823,0.00012265745317563415,-0.004403114318847656,1763260570.109704,295680,1.4794059097766876e-05,-0.0004634484648704529,
915.1572875976562,0.0024597113952040672,656.0,,0.0,0.5308168530464172,3183,481.260222196579,0.00012188940308988094,0.00010037422180175781,1763260571.4711502,296960,0.00017561297863721848,0.002141810953617096,
667.7020263671875,0.0006793877109885216,657.0,,0.0,0.5617546439170837,3188,481.80621814727783,0.00012158218305557966,-0.0002295970916748047,1763260572.017146,297472,2.4364329874515533e-05,-0.0021021775901317596,
,,,500.0,,,3217,484.8710501194,,,1763260575.081978,300442,,,500.0
0.00402836175635457,0.013908355496823788,660.0,,0.0,0.5125827193260193,3224,485.52296447753906,0.00011935483780689538,-0.00036585330963134766,1763260575.7338924,301184,0.0017368299886584282,-0.0029655471444129944,
612.6563110351562,-0.000846588984131813,662.0,,0.0,0.48460498452186584,3247,487.61556100845337,0.00011797234765253961,-7.891654968261719e-05,1763260577.826489,303488,8.449703454971313e-05,0.004907781258225441,
0.00012133990094298497,-4.731118679046631e-06,662.0,,0.0,0.5576027631759644,3250,487.97961711883545,0.00011774193262681365,0.11569321155548096,1763260578.190545,303872,0.0001544952392578125,-0.008643187582492828,
635.9791259765625,0.00480679702013731,662.0,,0.0,0.4889407157897949,3252,488.0909867286682,0.00011766512761823833,-0.00014781951904296875,1763260578.3019147,304000,0.00011373776942491531,-0.004328958690166473,
0.00021663043298758566,0.00011365022510290146,662.0,,0.0,0.5968323349952698,3255,488.4208080768585,0.00011743471259251237,0.0008172988891601562,1763260578.631736,304384,0.00020515639334917068,0.001986876130104065,
0.0008023029658943415,-0.014158816076815128,663.0,,0.0,0.49066802859306335,3259,488.75287675857544,0.00011720429756678641,0.24917751550674438,1763260578.9638047,304768,0.002189542166888714,-0.0023059621453285217,
543.719482421875,-0.0002215653657913208,664.0,,0.0,0.5319328308105469,3272,489.9288578033447,0.00011643625475699082,-4.208087921142578e-05,1763260580.1397858,306048,3.131106495857239e-05,0.001412123441696167,
0.0077292826026678085,0.0001842901110649109,664.0,,0.0,0.6046329736709595,3275,490.15446877479553,0.00011628264473984018,-0.05293548107147217,1763260580.3653967,306304,0.0007729753851890564,0.008216865360736847,
0.001024019904434681,0.003031576983630657,664.0,,0.0,0.4976417124271393,3276,490.2652118206024,0.00011620583973126486,0.054443180561065674,1763260580.4761398,306432,8.87429341673851e-05,-0.005765519104897976,
0.0002466378500685096,0.004348700866103172,666.0,,0.0,0.5182957649230957,3296,492.10554456710815,0.00011497695959405974,-0.0036773681640625,1763260582.3164725,308480,0.00200033001601696,0.014907095581293106,
0.003625128883868456,-0.003035076893866062,666.0,,0.0,0.5173410773277283,3299,492.329918384552,0.0001148233495769091,0.03834104537963867,1763260582.5408463,308736,0.00023084785789251328,-0.004193499684333801,
0.0042155953124165535,0.002540010027587414,670.0,,0.0,0.5041853785514832,3338,495.8717427253723,0.00011244239431107417,-0.05463457107543945,1763260586.0826707,312704,0.0007134051993489265,-0.0019439533352851868,
0.010258443653583527,0.002329242415726185,671.0,,0.0,0.5796576142311096,3351,497.0187964439392,0.00011167434422532097,-4.928104400634766,1763260587.2297244,313984,5.9070996940135956e-05,0.0008871760219335556,
0.00022908994287718087,0.010020023211836815,671.0,,0.0,0.5294406414031982,3357,497.60771656036377,0.00011129031918244436,0.05859118700027466,1763260587.8186445,314624,0.0004811808466911316,-0.0014412887394428253,
,,,242.0,,,3360,497.86831545829773,,,1763260588.0792434,314994,,,242.0
0.0003828067274298519,0.0010807542130351067,675.0,,0.0,0.5530438423156738,3398,501.26427388191223,0.00010883256618399173,-0.3385976552963257,1763260591.4752018,318720,0.00018996093422174454,0.0003509595990180969,
605.88916015625,-0.0009413827210664749,675.0,,0.0,0.5001523494720459,3401,501.520872592926,0.00010867895616684109,0.0005345344543457031,1763260591.7318006,318976,2.0811334252357483e-05,-0.00011562556028366089,
694.3082275390625,-0.0017366381362080574,675.0,,0.0,0.464619517326355,3406,501.96119475364685,0.00010837173613253981,-0.0002491474151611328,1763260592.1721227,319488,9.321141988039017e-05,0.003613121807575226,
