losses/explained_variance,losses/entropy,global_step,losses/clipfrac,charts/learning_rate,losses/approx_kl,losses/value_loss,_timestamp,losses/policy_loss,charts/episodic_length,_runtime,_step,charts/episodic_return,charts/SPS,losses/old_approx_kl
-0.01170361042022705,0.5427547097206116,25600,0.0,0.00028471581754274666,0.0003896960988640785,66.99958038330078,1763260101.1647434,0.007083915174007416,,50.1052885055542,375,,1057.0,-0.002903188578784466
,,27341,,,,,1763260102.7502496,,122.0,51.690794706344604,396,122.0,,
0.08214825391769409,0.5953224301338196,29952,0.0,0.0002821044472511858,0.0034910673275589943,60.45399856567383,1763260105.22628,-0.015084784477949142,,54.16682505607605,425,,1059.0,0.023102961480617523
0.031134188175201416,0.5456470251083374,31360,0.0,0.00028125959215685725,0.00011676270514726639,53.02445983886719,1763260106.5120456,0.0035543926060199738,,55.45259070396423,441,,1061.0,0.0006195763126015663
-0.001140594482421875,0.566448450088501,32000,0.0,0.00028087556711398065,3.695860505104065e-05,63.1745491027832,1763260107.1155195,-0.0005011782050132751,,56.05606460571289,450,,1061.0,0.0009220950305461884
,,33608,,,,,1763260108.5515828,,98.0,57.492127895355225,471,98.0,,
0.44022136926651,0.5897789597511292,34560,0.0,0.00027933946694247425,0.0030679507181048393,42.14274215698242,1763260109.4717298,-0.0013042166829109192,,58.4122748374939,481,,1063.0,-0.021938297897577286
,,35152,,,,,1763260110.0030906,,143.0,58.94363570213318,490,143.0,,
-0.9525359869003296,0.5665534138679504,36352,0.0,0.00027826419682241976,0.00351871270686388,49.55418395996094,1763260111.15534,0.010745726525783539,,60.095885038375854,504,,1063.0,0.028431706130504608
,,37138,,,,,1763260111.8695948,,140.0,60.810139894485474,515,140.0,,
,,38117,,,,,1763260112.7221687,,112.0,61.66271376609802,530,112.0,,
0.7538299560546875,0.5718715190887451,38656,0.0,0.000276881706668064,8.880160748958588e-05,35.20429611206055,1763260113.3108773,-0.0027989596128463745,,62.25142240524292,539,,1063.0,-0.0006631948053836823
0.8341262340545654,0.5372563004493713,39168,0.0,0.0002765744866337627,0.0005563581362366676,38.09361267089844,1763260113.770405,0.0034677498042583466,,62.71095013618469,547,,1064.0,-0.005904202349483967
0.9413327574729919,0.5570346117019653,39680,0.0,0.00027626726659946144,5.1929615437984467e-05,16.466312408447266,1763260114.2762508,-0.0025363266468048096,,63.216795921325684,555,,1063.0,-0.00014739949256181717
0.9665584564208984,0.5709694027900696,39936,0.0,0.00027611368568614125,0.0013586664572358131,3.6183159351348877,1763260114.5082557,0.0013180002570152283,,63.448800802230835,559,,1063.0,0.00017408933490514755
0.9413608908653259,0.5063106417655945,40576,0.0,0.00027572966064326465,4.954729229211807e-05,12.66130256652832,1763260115.1154773,-0.000489063560962677,,64.05602240562439,568,,1063.0,0.001033077947795391
0.9121077060699463,0.5404722094535828,42752,0.0,0.0002744239754974842,2.293754369020462e-05,17.259437561035156,1763260117.1189048,-0.0007422324270009995,,66.05944991111755,595,,1064.0,0.0010071946308016777
0.007327616214752197,0.5671097040176392,44416,0.0,0.00027342551038600504,0.00020667724311351776,254.1862335205078,1763260118.6179543,-0.0037555620074272156,,67.55849933624268,612,,1066.0,-0.0005231630057096481
-0.07613861560821533,0.5910826921463013,44672,0.0,0.0002732719003688544,6.0277990996837616e-05,23.311054229736328,1763260118.8416686,0.0016732309013605118,,67.78221368789673,614,,1066.0,-0.001070224680006504
0.14726555347442627,0.5604865550994873,46080,0.0,0.0002724270452745259,0.0005210284143686295,176.99655151367188,1763260120.1117222,0.002485722303390503,,69.05226731300354,630,,1068.0,-6.74370676279068e-05
0.0057888031005859375,0.5274435877799988,46720,0.0,0.0002720430202316493,0.00045815296471118927,20.032949447631836,1763260120.6994903,0.001783512532711029,,69.64003539085388,636,,1068.0,-0.0011354703456163406
-0.9965380430221558,0.49567335844039917,47104,0.0,0.0002718126052059233,5.5623240768909454e-05,18.57069969177246,1763260121.036052,0.0013940483331680298,,69.97659707069397,640,,1068.0,-3.866385668516159e-05
,,48014,,,,,1763260121.8614695,,500.0,70.80201458930969,650,500.0,,
,,49514,,,,,1763260123.1521144,,500.0,72.09265947341919,664,500.0,,
0.2098824381828308,0.5325541496276855,51456,0.044921875,0.00026920123491436243,0.009419264271855354,244.31356811523438,1763260124.9903526,-0.021061018109321594,,73.93089771270752,684,,1071.0,-0.01825966313481331
0.4827156066894531,0.620812714099884,51968,0.001953125,0.00026889401488006115,0.0005445107817649841,73.48576354980469,1763260125.4608958,-0.005073383450508118,,74.40144085884094,689,,1071.0,0.0065205711871385574
,,52768,,,,,1763260126.2182205,,394.0,75.1587655544281,698,394.0,,
0.8930243253707886,0.6122618913650513,53120,0.0,0.00026820276980288327,0.001278867945075035,6.237462043762207,1763260126.5468256,-0.013969093561172485,,75.48737072944641,702,,1071.0,0.01082916371524334
0.011374413967132568,0.5726067423820496,53504,0.0,0.0002679723547771573,1.656264066696167e-05,362.8575439453125,1763260126.9449332,-0.0029750950634479523,,75.88547825813293,707,,1070.0,0.0005048532038927078
0.040816664695739746,0.5714543461799622,55552,0.0,0.0002667434746399522,2.845190465450287e-06,290.75396728515625,1763260128.9543812,0.00027146004140377045,,77.89492630958557,729,,1068.0,-0.0004893960431218147
0.03387486934661865,0.576007068157196,58368,0.0,0.00026505376445129514,1.0018236935138702e-05,5.937678337097168,1763260131.5139773,-0.0005036592483520508,,80.45452237129211,757,,1070.0,0.0016925474628806114
,,58774,,,,,1763260131.893628,,99.0,80.83417296409607,762,99.0,,
,,59274,,,,,1763260132.352448,,500.0,81.29299306869507,767,500.0,,
,,59964,,,,,1763260132.9748392,,363.0,81.91538429260254,775,363.0,,
0.0359002947807312,0.509000301361084,61184,0.0,0.0002633640542626381,1.0077841579914093e-05,3.7961490154266357,1763260134.1326933,-0.0008613765239715576,,83.07323837280273,788,,1070.0,-0.0016100937500596046
-0.054843902587890625,0.5483808517456055,61312,0.0,0.00026328724925406277,1.5879049897193909e-06,3.6898701190948486,1763260134.242218,0.0003977864980697632,,83.18276309967041,789,,1070.0,0.00020249467343091965
0.00025588274002075195,0.5850797295570374,62080,0.0,0.00026282641920261085,6.993301212787628e-06,439.5773620605469,1763260134.9188597,-0.0006791166961193085,,83.85940480232239,797,,1071.0,0.00042667146772146225
,,63042,,,,,1763260135.7724497,,500.0,84.71299481391907,806,500.0,,
,,63987,,,,,1763260136.6175058,,500.0,85.55805087089539,815,500.0,,
-1.0180723667144775,0.5666455030441284,68480,0.0,0.00025898616877384484,5.811452865600586e-07,1.039399266242981,1763260140.8102307,0.00019659101963043213,,89.7507758140564,863,,1072.0,-0.00042295269668102264
-0.05553901195526123,0.5981972217559814,69376,0.0,0.0002584485337138176,0.0003446405753493309,0.7958190441131592,1763260141.6431105,0.0033071786165237427,,90.58365559577942,872,,1072.0,0.004105445928871632
0.06915116310119629,0.5281375050544739,69760,0.0,0.00025821811868809164,0.0008227471262216568,285.8209228515625,1763260141.9867156,0.003990985453128815,,90.92726063728333,876,,1072.0,0.008627213537693024
-0.051854729652404785,0.5619178414344788,73856,0.0,0.0002557603584136814,0.0003661159425973892,0.15939728915691376,1763260145.7444987,-0.0029909685254096985,,94.6850438117981,916,,1073.0,0.001114705577492714
-1.737701654434204,0.5870182514190674,74496,0.00390625,0.0002553763333708048,0.0038096336647868156,0.0678674653172493,1763260146.305894,-0.02563883364200592,,95.24643898010254,922,,1074.0,-0.015917353332042694
0.02935117483139038,0.6444528102874756,75264,0.0,0.00025491550331935287,0.00029030535370111465,419.7901611328125,1763260147.0282698,-0.000790771096944809,,95.96881484985352,930,,1074.0,0.008911642245948315
-0.14191699028015137,0.5851020216941833,76160,0.0,0.0002543778682593256,0.0008802609518170357,0.0029603401198983192,1763260147.8528469,-0.01731177419424057,,96.7933919429779,938,,1074.0,0.0012403549626469612
0.0027533769607543945,0.579636812210083,76288,0.0,0.0002543010632507503,0.0007974188774824142,1080.1866455078125,1763260147.9713137,0.012978948652744293,,96.91185879707336,941,,1074.0,-0.0059297289699316025
-2.2258265018463135,0.6145339012145996,76416,0.0,0.000254224258242175,0.00024893786758184433,0.5299733281135559,1763260148.0845902,-0.005770891904830933,,97.02513527870178,942,,1074.0,-0.0011096866801381111
0.21238934993743896,0.598983645439148,76928,0.0,0.0002539170382078737,0.0019569210708141327,411.7657470703125,1763260148.5348992,-0.029955804347991943,,97.47544431686401,948,,1074.0,-0.002544822171330452
-0.4509851932525635,0.5033468008041382,79616,0.0,0.000252304133027792,0.0010813260450959206,0.00252155726775527,1763260151.0247042,-0.01577126234769821,,99.96524930000305,974,,1075.0,0.01079761702567339
-0.7354516983032227,0.5544486045837402,80256,0.1015625,0.00025192013708874583,0.01891551911830902,0.0012978877639397979,1763260151.591137,-0.013079376891255379,,100.53168201446533,980,,1075.0,0.03272249922156334
-0.887010931968689,0.5132179260253906,80768,0.2239583283662796,0.00025161291705444455,0.03242658078670502,0.01166930329054594,1763260152.068188,-0.013199657201766968,,101.00873303413391,985,,1075.0,0.0356757752597332
-0.0024732351303100586,0.5413392782211304,81664,0.0,0.0002510752819944173,0.0010190857574343681,0.9297840595245361,1763260152.9001696,-0.0020303837954998016,,101.84071469306946,995,,1075.0,0.008943875320255756
0.1684131622314453,0.49921637773513794,81792,0.0,0.000250998476985842,0.0004197079688310623,268.6790771484375,1763260153.0154984,-0.02102775126695633,,101.95604348182678,997,,1075.0,0.011071482673287392
0.2703772187232971,0.5580166578292847,83584,0.04296875,0.0002499232068657875,0.012909244745969772,406.72955322265625,1763260154.6353674,-0.03533215820789337,,103.57591247558594,1015,,1076.0,0.02413107454776764
0.0007377862930297852,0.5292520523071289,84096,0.0,0.0002496159868314862,0.0008119270205497742,720.98828125,1763260155.129795,-0.010568305850028992,,104.07034015655518,1020,,1075.0,0.011759700253605843
-1.8519396781921387,0.5474637746810913,85248,0.0,0.00024892474175430834,0.0005081286653876305,0.0007435070583596826,1763260156.1809752,-0.005637802183628082,,105.12152028083801,1031,,1076.0,0.00031822454184293747
3.165006637573242e-05,0.6141927242279053,87168,0.0,0.00024777266662567854,0.0001540146768093109,364.2518615722656,1763260157.9103549,0.004241876304149628,,106.85089993476868,1050,,1076.0,0.003782380372285843
-0.0006846189498901367,0.5715638399124146,87552,0.0,0.0002475422515999526,0.00039786845445632935,662.2749633789062,1763260158.2835445,0.008840441703796387,500.0,107.22408962249756,1053,500.0,1076.0,-0.0014767330139875412
0.00044995546340942383,0.6226465106010437,88064,0.0,0.0002472350315656513,0.00021981913596391678,360.8451843261719,1763260158.7349765,-0.005479997023940086,,107.67552161216736,1058,,1077.0,0.0007978631183505058
,,90372,,,,,1763260160.8494775,,500.0,109.79002261161804,1082,500.0,,
0.004154980182647705,0.5440826416015625,90496,0.0,0.0002457757364027202,5.6080520153045654e-05,0.01671525463461876,1763260160.9605129,-0.0033443905413150787,,109.9010579586029,1083,,1077.0,0.0009184610098600388
,,91372,,,,,1763260161.7096095,,500.0,110.65015459060669,1091,500.0,,
,,92872,,,,,1763260163.0943477,,500.0,112.03489279747009,1106,500.0,,
-0.31859755516052246,0.5435956716537476,94080,0.001953125,0.00024362519616261125,0.0011165924370288849,0.0032172673381865025,1763260164.2678177,-0.005164848640561104,,113.20836281776428,1118,,1077.0,0.003584163263440132
0.04349219799041748,0.5274903774261475,94848,0.0,0.00024316436611115932,0.0018789991736412048,0.00012139271711930633,1763260164.9498854,-0.014704784378409386,,113.89043045043945,1125,,1078.0,0.00299222394824028
-0.8217438459396362,0.558896005153656,95616,0.0,0.0002427035360597074,1.6334466636180878e-05,0.003495180979371071,1763260165.6636043,-0.0008311271667480469,,114.60414934158325,1133,,1078.0,-0.0003636302426457405
-0.0001024007797241211,0.4679639935493469,96896,0.0,0.0002419354859739542,2.5744549930095673e-05,451.0394592285156,1763260166.837355,-3.606453537940979e-05,,115.77789998054504,1145,,1078.0,-0.0007802257314324379
,,98872,,,,,1763260168.6283038,,500.0,117.5688488483429,1164,500.0,,
0.00029921531677246094,0.5259799361228943,98944,0.0,0.00024070660583674908,1.7220154404640198e-06,311.3061828613281,1763260168.7226956,-0.0003255978226661682,,117.66324067115784,1165,,1078.0,0.001069965772330761
-0.8768186569213867,0.5654913187026978,99712,0.0,0.00024024577578529716,0.0005312263965606689,0.0004881522327195853,1763260169.3997188,0.00247219018638134,,118.34026384353638,1172,,1078.0,-3.1171366572380066e-05
-0.016231775283813477,0.5797024965286255,100608,0.0,0.00023970814072526991,0.0004003280773758888,0.003714159596711397,1763260170.2299457,-0.008346948772668839,,119.17049074172974,1181,,1078.0,0.006623516790568829
0.2191419005393982,0.5311452150344849,101120,0.0,0.00023940092069096863,0.001583470031619072,0.0027949069626629353,1763260170.7136028,-0.011229537427425385,,119.65414786338806,1186,,1078.0,0.0012805983424186707
-5.398422718048096,0.529607355594635,102272,0.00390625,0.00023870967561379075,0.001100536435842514,0.0003914932021871209,1763260171.7699714,-0.007464863359928131,,120.7105164527893,1197,,1078.0,0.007942082360386848
,,103872,,,,,1763260173.1906922,,500.0,122.13123726844788,1213,500.0,,
0.1297895908355713,0.5571362376213074,104064,0.0,0.00023763440549373627,0.0001594536006450653,0.0036721061915159225,1763260173.3925276,-0.004690665751695633,,122.33307266235352,1215,,1079.0,-0.00606975331902504
-0.33609485626220703,0.4489668607711792,105216,0.0,0.00023694316041655838,0.0005355328321456909,0.000599467137362808,1763260174.4478989,-0.006247766315937042,,123.38844394683838,1226,,1079.0,0.004737457260489464
-0.04343152046203613,0.4297371506690979,105600,0.0,0.00023671274539083242,0.00017261598259210587,0.004097627941519022,1763260174.8242338,0.0033077774569392204,,123.76477885246277,1230,,1079.0,-0.001219707541167736
0.00040912628173828125,0.4787452816963196,105984,0.0,0.00023648233036510646,0.00011627562344074249,86.2032241821289,1763260175.1643622,0.0014180932193994522,,124.10490727424622,1234,,1079.0,0.0003455504775047302
0.004048764705657959,0.48151272535324097,107136,0.0,0.00023579108528792858,3.313552588224411e-05,0.0007124642725102603,1763260176.2165027,0.0020419806241989136,,125.15704774856567,1245,,1079.0,-0.0019185589626431465
0.21235448122024536,0.4639092683792114,108032,0.0,0.00023525345022790134,0.00012221839278936386,0.0035272228997200727,1763260177.0472627,0.0023596491664648056,,125.9878077507019,1254,,1079.0,-0.0034024836495518684
-0.43622028827667236,0.46036046743392944,109824,0.0,0.00023417819465976208,0.00026013143360614777,0.000275957107078284,1763260178.717274,0.002362798899412155,,127.65781903266907,1271,,1079.0,0.0010042022913694382
0.09589952230453491,0.5284938216209412,112768,0.00390625,0.00023241167946252972,0.0003054942935705185,0.0001920657086884603,1763260181.4167304,-0.005187764763832092,,130.35727548599243,1299,,1079.0,0.004874661564826965
-2.1363160610198975,0.5180974006652832,116864,0.0,0.00022995391918811947,0.0005772626027464867,0.0005974834784865379,1763260185.188197,0.0018031969666481018,,134.128741979599,1339,,1079.0,-0.0036213966086506844
,,116872,,,,,1763260185.192626,,500.0,134.13317108154297,1340,500.0,,
,,117872,,,,,1763260186.0204742,,500.0,134.96101927757263,1349,500.0,,
-0.1881241798400879,0.5118682384490967,119296,0.0,0.00022849462402518839,0.0008027851581573486,0.0003444718895480037,1763260187.41048,0.008440785109996796,,136.3510251045227,1363,,1080.0,0.000155692920088768
-0.00012993812561035156,0.5207822918891907,119424,0.0,0.00022841781901661307,0.00032781343907117844,477.2692565917969,1763260187.5251884,0.0031511150300502777,,136.4657335281372,1365,,1080.0,-0.0024712933227419853
3.8564205169677734e-05,0.54215008020401,119936,0.0,0.00022811059898231179,0.0008627036586403847,716.9764404296875,1763260187.9824657,-0.005244825035333633,,136.92301082611084,1370,,1080.0,0.0014933710917830467
0.00035381317138671875,0.5827849507331848,120960,0.0,0.00022749615891370922,0.0002703377977013588,484.2243347167969,1763260188.917859,0.0017603859305381775,,137.8584041595459,1380,,1080.0,0.006349525414407253
0.0011860132217407227,0.5349798798561096,121088,0.0,0.0002274193539051339,0.00020064692944288254,0.004649530630558729,1763260189.0319974,0.00030797719955444336,,137.97254252433777,1381,,1080.0,0.007074073888361454
-0.149164080619812,0.521742582321167,121856,0.0,0.00022695852385368198,0.0012700874358415604,0.0002664044441189617,1763260189.7439356,-0.015576019883155823,,138.68448066711426,1388,,1080.0,-0.011552777141332626
-2.09808349609375e-05,0.4842338562011719,122496,0.0,0.00022657449881080538,4.608184099197388e-05,0.009900330565869808,1763260190.346477,-0.003672134131193161,,139.28702211380005,1395,,1080.0,-0.0004966668784618378
0.00011992454528808594,0.48951923847198486,122880,0.0,0.00022634408378507942,0.0005555478855967522,628.1162719726562,1763260190.6919947,0.013062946498394012,,139.6325397491455,1399,,1080.0,-0.0020203227177262306
-0.09493756294250488,0.531546413898468,123520,0.0,0.00022596005874220282,0.00064901914447546,0.005271560046821833,1763260191.2554908,0.0007274448871612549,,140.196035861969,1405,,1080.0,0.0020836060866713524
0.0020062923431396484,0.52716064453125,126336,0.0,0.00022427034855354577,0.0003645671531558037,0.00023446488194167614,1763260193.8506014,0.0038100406527519226,,142.79114651679993,1432,,1080.0,0.0038033826276659966
,,126372,,,,,1763260193.8649826,,500.0,142.80552768707275,1433,500.0,,
0.17763948440551758,0.4573553502559662,128768,0.001953125,0.0002228110533906147,0.0021463241428136826,0.0002536236133892089,1763260196.078017,-0.01609448343515396,,145.01856207847595,1455,,1081.0,-0.012052755802869797
,,128872,,,,,1763260196.1141274,,500.0,145.05467247962952,1456,500.0,,
9.834766387939453e-05,0.5118052363395691,128896,0.0,0.00022273424838203937,0.00046143215149641037,741.3696899414062,1763260196.1933548,-0.002596542239189148,,145.13389992713928,1457,,1081.0,0.00444412138313055
-1.2019498348236084,0.6216360330581665,134784,0.0,0.00021920123253948987,0.001045743003487587,0.0007950568106025457,1763260201.5650392,-0.011849588714540005,,150.50558423995972,1514,,1081.0,0.00812767818570137
0.0009467601776123047,0.49589672684669495,135424,0.0,0.00021881720749661326,0.0004216339439153671,417.08758544921875,1763260202.1684415,-0.0032827630639076233,,151.10898661613464,1521,,1081.0,0.0005677994340658188
,,135872,,,,,1763260202.5276432,,500.0,151.46818828582764,1525,500.0,,
-0.5861301422119141,0.5366759896278381,136064,0.0,0.00021843318245373666,5.238596349954605e-05,0.005781824700534344,1763260202.739006,-0.0018569007515907288,,151.67955112457275,1527,,1081.0,-0.001659478060901165
-0.7536486387252808,0.5547562837600708,136320,0.0,0.00021827957243658602,0.00044765882194042206,0.0001674103841651231,1763260202.9927416,0.00035008788108825684,,151.93328666687012,1529,,1081.0,0.00021542981266975403
-0.7328163385391235,0.5247607827186584,136832,0.0,0.00021797235240228474,0.0006382474675774574,0.0005868442240171134,1763260203.4406693,-0.008994273841381073,,152.38121438026428,1534,,1081.0,-0.0021247854456305504
0.000755012035369873,0.5619053244590759,136960,0.0,0.00021789554739370942,0.0001450842246413231,582.367919921875,1763260203.5550535,0.0016404632478952408,,152.4955985546112,1536,,1081.0,0.00202880147844553
-1.86260986328125,0.46544408798217773,137728,0.005859375,0.0002174347173422575,0.003959969617426395,0.0005714892176911235,1763260204.2661371,-0.00209602527320385,,153.2066822052002,1543,,1081.0,0.0063450150191783905
,,137872,,,,,1763260204.3855245,,500.0,153.32606959342957,1545,500.0,,
7.170438766479492e-05,0.5256842970848083,137984,0.0,0.00021728110732510686,0.0006550950929522514,393.97607421875,1763260204.4941669,0.0023489296436309814,,153.434711933136,1546,,1081.0,0.007900635711848736
-0.2678401470184326,0.5241427421569824,139264,0.0,0.00021651305723935366,0.0011820727959275246,0.0002287472743773833,1763260205.6536133,-0.004171340726315975,,154.594158411026,1558,,1082.0,-0.0009019086137413979
,,139372,,,,,1763260205.690329,,500.0,154.6308741569519,1559,500.0,,
-0.21656394004821777,0.516221284866333,139776,0.0,0.00021620583720505238,0.0017641903832554817,0.00022574416652787477,1763260206.1415327,9.79490578174591e-05,,155.08207774162292,1563,,1082.0,0.008374919183552265
-0.1875373125076294,0.5748828053474426,140032,0.0,0.00021605222718790174,0.0009149881079792976,0.005797947756946087,1763260206.3681648,-0.006081949919462204,,155.30870985984802,1566,,1082.0,-0.01022681687027216
-0.05148768424987793,0.5175350904464722,142336,0.0,0.00021466973703354597,1.8256716430187225e-05,0.00018586247460916638,1763260208.4654403,-0.0008338093757629395,,157.4059853553772,1588,,1082.0,0.0003282567486166954
,,142372,,,,,1763260208.4795687,,500.0,157.42011380195618,1589,500.0,,
0.12187308073043823,0.5295498967170715,143232,0.0,0.00021413210197351873,0.00047427229583263397,0.00024802814004942775,1763260209.2916245,-0.006916649639606476,,158.2321696281433,1597,,1082.0,0.004760609939694405
,,144372,,,,,1763260210.263642,,500.0,159.2041871547699,1607,500.0,,
-0.21005845069885254,0.47445499897003174,144512,0.001953125,0.00021336405188776553,0.0010803723707795143,0.006518276873975992,1763260210.451266,0.00039330869913101196,,159.39181113243103,1609,,1082.0,-0.004198926500976086
0.12094920873641968,0.5405614376068115,144640,0.0,0.0002132872468791902,0.0015454227104783058,0.0004730467335321009,1763260210.5624163,-0.00908510759472847,,159.50296139717102,1610,,1082.0,0.006437982432544231
,,144872,,,,,1763260210.7093165,,500.0,159.64986157417297,1612,500.0,,
-0.07929396629333496,0.49055278301239014,146304,0.0,0.00021228878176771104,0.0001276843249797821,0.00017447018763050437,1763260212.0603085,-0.0034620389342308044,,161.00085353851318,1626,,1082.0,0.006527557969093323
0.00035125017166137695,0.4926294982433319,147456,0.0,0.00021159753669053316,0.0008342508226633072,468.12127685546875,1763260213.1115274,0.008265338838100433,,162.0520725250244,1638,,1083.0,0.002613198012113571
-0.00016117095947265625,0.5396465063095093,152448,0.0,0.0002086021559080109,0.00031520240008831024,504.380126953125,1763260217.6791656,0.004616931080818176,,166.61971068382263,1687,,1083.0,0.0017257370054721832
0.3619447946548462,0.48901665210723877,157056,0.0,0.00020583717559929937,0.0006149429827928543,0.0033792334143072367,1763260221.9404602,-0.008435871452093124,,170.8810052871704,1732,,1083.0,-0.00035356171429157257
,,158372,,,,,1763260223.120485,,500.0,172.06103014945984,1745,500.0,,
-0.0985642671585083,0.5166517496109009,159232,0.0,0.00020453149045351893,0.0007841018959879875,0.0003025677870027721,1763260223.9312415,-0.0012592896819114685,,172.87178659439087,1753,,1083.0,0.004207831807434559
