_timestamp,losses/old_approx_kl,losses/entropy,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/clipfrac,losses/approx_kl,losses/explained_variance,_step,charts/episodic_return,_runtime,global_step,losses/policy_loss,charts/SPS
1763260609.1390746,0.007200346328318119,0.5449379682540894,0.003167560324072838,,9.738863445818424e-05,0.0,0.00023230630904436111,0.01093214750289917,3525,,518.2012424468994,337792,-0.0031620189547538757,689.0
1763260610.3064759,,,,373.0,,,,,3537,373.0,519.3686437606812,338963,,
1763260612.0575056,-0.009028516709804535,0.5857111811637878,0.0003831135982181877,,9.562211926095188e-05,0.0,0.0002729184925556183,-0.01972818374633789,3554,,521.1196734905243,340736,-0.005112864077091217,691.0
1763260612.1672883,0.0005061887204647064,0.5985156297683716,0.0002604169421829283,,9.554531425237656e-05,0.0,1.936778426170349e-05,0.0705675482749939,3555,,521.2294561862946,340864,0.00015594065189361572,691.0
1763260614.1424675,,,,500.0,,,,,3576,500.0,523.2046353816986,342834,,
1763260614.3867788,0.00021981634199619293,0.631338357925415,0.0032569137401878834,,9.423962910659611e-05,0.0,9.981915354728699e-06,-0.003403902053833008,3578,,523.4489467144012,343040,-0.0006014034152030945,693.0
1763260614.6522686,,,,500.0,,,,,3581,500.0,523.7144365310669,343334,,
1763260615.5433977,0.0001587308943271637,0.5725290179252625,0.0003629308193922043,,9.354838402941823e-05,0.0,0.00011244416236877441,-0.03155171871185303,3589,,524.6055655479431,344192,-0.0033015012741088867,693.0
1763260617.8305957,-0.00021636858582496643,0.5324603319168091,1059.2423095703125,,9.22427061595954e-05,0.0,3.6135315895080566e-07,4.971027374267578e-05,3613,,526.8927636146545,346368,7.778406143188477e-05,694.0
1763260618.7557137,0.0023377928882837296,0.6110385656356812,0.00047321751480922103,,9.170507109956816e-05,0.0,9.555928409099579e-05,0.006322383880615234,3622,,527.8178815841675,347264,-0.007225662469863892,695.0
1763260620.6278694,0.000493491068482399,0.5728959441184998,0.00023802871874067932,,9.062980097951367e-05,0.0,2.72504985332489e-05,0.0006570219993591309,3640,,529.6900372505188,349056,-0.0008793696761131287,696.0
1763260622.2374184,-0.003103255294263363,0.4863484501838684,676.4163208007812,,8.970814087660983e-05,0.0,7.822643965482712e-05,7.450580596923828e-05,3656,,531.2995862960815,350592,0.0005881711840629578,697.0
1763260623.6349425,0.006180749274790287,0.6175692081451416,0.0009000119171105325,,8.894009079085663e-05,0.0,8.097570389509201e-05,-0.007015585899353027,3669,,532.697110414505,351872,-0.0004635751247406006,697.0
1763260624.6361248,0.0020438600331544876,0.6096633672714233,399.9707946777344,,8.840245573082939e-05,0.0,0.00012435391545295715,-0.00015556812286376953,3679,,533.6982927322388,352768,0.0017888844013214111,698.0
1763260625.0379727,,,,500.0,,,,,3683,500.0,534.1001405715942,353230,,
1763260625.1414657,0.0005280161276459694,0.5312919616699219,730.1771240234375,,8.809523569652811e-05,0.0,1.332070678472519e-05,6.258487701416016e-05,3684,,534.2036335468292,353280,0.0003607720136642456,698.0
1763260627.4983175,-0.00015438534319400787,0.5883969068527222,743.488525390625,,8.68663628352806e-05,0.0,2.345070242881775e-06,1.3172626495361328e-05,3711,,536.5604853630066,355328,0.00042750686407089233,699.0
1763260627.6865268,,,,253.0,,,,,3713,253.0,536.7486946582794,355562,,
1763260627.7902224,,,,74.0,,,,,3715,74.0,536.8523902893066,355636,,
1763260629.513012,0.0012654531747102737,0.5848630666732788,387.1251525878906,,8.57142877066508e-05,0.0,7.80932605266571e-05,9.202957153320312e-05,3731,,538.5751798152924,357248,4.041939973831177e-05,700.0
1763260629.9179058,-0.0033539077267050743,0.5845897197723389,0.0013511022552847862,,8.548387268092483e-05,0.0,0.00010487902909517288,-0.1339714527130127,3734,,538.9800736904144,357632,-0.0005673244595527649,700.0
1763260631.8412437,,,,214.0,,,,,3755,214.0,540.9034116268158,359766,,
1763260633.9110796,,,,500.0,,,,,3775,500.0,542.9732475280762,361766,,
1763260634.393772,-0.00030198879539966583,0.5927227139472961,0.000285756541416049,,8.27188923722133e-05,0.0,2.494826912879944e-05,-0.03704845905303955,3779,,543.4559397697449,362240,-0.0007143542170524597,703.0
1763260636.8602347,,,,500.0,,,,,3804,500.0,545.9224026203156,364766,,
1763260637.1987555,-0.0009749568998813629,0.5971255898475647,0.00036274633021093905,,8.102918945951387e-05,0.0,1.7259269952774048e-05,-0.10426414012908936,3807,,546.2609233856201,365056,-0.000722639262676239,705.0
1763260641.228271,-0.003350122831761837,0.569786787033081,0.002252211095765233,,7.864823419367895e-05,0.0,0.00010221358388662338,-0.05907893180847168,3847,,550.2904388904572,369024,-0.0013136211782693863,707.0
1763260644.496406,,,,500.0,,,,,3879,500.0,553.5585739612579,372349,,
1763260644.9733348,-0.0029428815469145775,0.5623341202735901,0.0003856130060739815,,7.642088894499466e-05,0.0,0.00016258377581834793,0.0562099814414978,3883,,554.0355026721954,372736,0.002845924347639084,709.0
1763260645.0193014,,,,500.0,,,,,3884,500.0,554.0814692974091,372849,,
1763260645.3780763,0.00307545717805624,0.5936414003372192,0.0003618256305344403,,7.61904739192687e-05,0.0,9.026844054460526e-05,0.19919496774673462,3887,,554.4402441978455,373120,0.0020382441580295563,709.0
