losses/old_approx_kl,charts/episodic_return,_timestamp,charts/episodic_length,losses/approx_kl,losses/value_loss,losses/clipfrac,charts/learning_rate,losses/explained_variance,_step,losses/policy_loss,global_step,losses/entropy,_runtime,charts/SPS
-0.0007435781881213188,,1763260410.456438,,2.3373402655124664e-05,0.0003470228984951973,0.0,0.00020545315055642277,-0.129097580909729,1777,-0.00038760900497436523,157696,0.5455574989318848,319.9520399570465,541.0
0.0026941541582345963,,1763260416.3871636,,0.0001773238182067871,0.000417499803006649,0.0,0.00020299539028201252,-0.2908334732055664,1818,-0.00188383087515831,161792,0.4670324921607971,325.8827655315399,544.0
0.014993032440543175,,1763260417.0254517,,0.0009868154302239418,0.0007662976277060807,0.0,0.00020268817024771124,-0.06473922729492188,1823,0.0056929029524326324,162304,0.5636433959007263,326.52105355262756,545.0
-0.004595720209181309,,1763260420.5968924,,0.0008920999243855476,1058.6317138671875,0.0,0.0002009984600590542,0.0003947019577026367,1851,0.004537157714366913,165120,0.5079360008239746,330.0924942493439,548.0
-0.002023627981543541,,1763260421.2339907,,3.6833807826042175e-05,485.58184814453125,0.0,0.00020069124002475291,9.715557098388672e-05,1856,1.831352710723877e-05,165632,0.5097599625587463,330.7295925617218,548.0
0.004896274767816067,,1763260422.749969,,0.004011453129351139,0.00025960750645026565,0.001953125,0.0001999231899389997,-0.32770562171936035,1868,-0.01158028095960617,166912,0.5620905756950378,332.24557089805603,550.0
0.019109167158603668,,1763260423.3817813,,0.00680657010525465,0.0003660085494630039,0.021484375,0.00019961596990469843,-0.7382795810699463,1873,-0.04217700660228729,167424,0.45326855778694153,332.8773832321167,550.0
-0.0009552501142024994,,1763260423.8800182,,2.892129123210907e-05,0.0006524933269247413,0.0,0.00019938555487897247,-0.22893476486206055,1877,-0.0018103048205375671,167808,0.43624386191368103,333.37562012672424,551.0
-0.00526130385696888,,1763260425.2494473,,0.001384139060974121,0.005685223266482353,0.001953125,0.00019884791981894523,-0.5852717161178589,1886,-0.009341269731521606,168704,0.5081914663314819,334.74504923820496,551.0
0.0010675378143787384,,1763260426.845271,,0.0003673117607831955,526.353759765625,0.0,0.000198310284758918,-0.00013554096221923828,1895,0.002338103950023651,169600,0.5475229620933533,336.340873003006,551.0
0.02478047087788582,,1763260428.401167,,0.004354129545390606,0.00020704057533293962,0.00390625,0.00019777266425080597,-0.010356545448303223,1903,2.3057684302330017e-05,170496,0.5421153903007507,337.89676880836487,551.0
0.002334175631403923,,1763260428.8747652,,0.00022386200726032257,0.004706644453108311,0.0,0.00019761905423365533,-0.07508218288421631,1906,0.007388368248939514,170752,0.5709405541419983,338.3703670501709,551.0
,500.0,1763260431.0485954,500.0,,,,,,1918,,172014,,340.5441973209381,
0.011300486512482166,,1763260431.4946144,,0.003108055330812931,0.006915186066180468,0.00390625,0.0001967741991393268,0.25886398553848267,1920,-0.01602035202085972,172160,0.5001267790794373,340.990216255188,551.0
-0.007143940776586533,,1763260435.8676121,,0.00037117861211299896,0.004634123761206865,0.0,0.0001952380989678204,-0.028904199600219727,1945,-0.009638488292694092,174720,0.48921874165534973,345.3632140159607,552.0
-0.0014829346910119057,,1763260437.6515005,,0.00011339690536260605,146.743408203125,0.0,0.00019439324387349188,-0.00010061264038085938,1959,-0.0002748444676399231,176128,0.5031628608703613,347.14710235595703,553.0
0.003206869587302208,,1763260439.3875191,,0.00033780187368392944,622.3564453125,0.0,0.00019354838877916336,-5.7220458984375e-06,1973,-0.00011830031871795654,177536,0.5391548871994019,348.88312101364136,554.0
-0.014118971303105354,,1763260441.0479856,,0.0010495791211724281,0.0004705905157607049,0.0,0.00019278033869341016,-0.06550085544586182,1985,-0.0014297664165496826,178816,0.49750977754592896,350.54358744621277,555.0
-0.003466367721557617,,1763260442.2984724,,5.4115429520606995e-05,0.0003378847031854093,0.0,0.00019239631365053356,0.05214869976043701,1991,0.0004763994365930557,179456,0.5206626653671265,351.7940742969513,555.0
,500.0,1763260444.22035,500.0,,,,,,2002,,180514,,353.71595191955566,
,500.0,1763260445.1520422,500.0,,,,,,2007,,181014,,354.64764404296875,
,500.0,1763260446.8413274,500.0,,,,,,2016,,182014,,356.33692932128906,
-0.004833952523767948,,1763260447.485871,,0.0007230276241898537,0.0005052364431321621,0.0,0.0001907066034618765,-0.11917579174041748,2019,-0.0048311203718185425,182272,0.5726993083953857,356.9814729690552,555.0
-0.013011437840759754,,1763260448.3922977,,0.0060514891520142555,0.00021900481078773737,0.009765625,0.00019039938342757523,0.1985856294631958,2024,-0.021920345723628998,182784,0.5209286212921143,357.8878996372223,555.0
-0.000601830892264843,,1763260448.871622,,4.2703934013843536e-05,637.9912109375,0.0,0.0001902457734104246,0.0001526474952697754,2027,0.0004631718620657921,183040,0.4763316512107849,358.3672239780426,555.0
0.0006096381694078445,,1763260449.3275416,,0.0009951628744602203,0.0008515050285495818,0.0,0.00019009216339327395,-0.637218713760376,2029,-0.0049252137541770935,183296,0.48780763149261475,358.82314348220825,555.0
0.006186951883137226,,1763260450.2882605,,0.0007174061611294746,0.0006002089940011501,0.0,0.00018978494335897267,-0.03130638599395752,2034,0.00035498104989528656,183808,0.519325852394104,359.7838623523712,555.0
