_step,losses/value_loss,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,_runtime,charts/episodic_length,global_step,losses/entropy,losses/clipfrac,charts/learning_rate,losses/explained_variance,_timestamp,charts/episodic_return,charts/SPS
441,32.89728927612305,0.00037073809653520584,-0.00578148290514946,-0.0012682722881436348,92.78253626823425,,27008,0.6361228227615356,0.0,0.00028387096244841814,0.8379119634628296,1763260183.6898253,,420.0
450,100.01465606689453,2.1741725504398346e-05,0.0006782636046409607,0.00018752086907625198,94.19389486312866,149.0,27648,0.6384972333908081,0.0,0.00028348693740554154,0.08716779947280884,1763260185.101184,149.0,421.0
471,,,,,97.06129765510559,172.0,29036,,,,,1763260187.9685867,172.0,
481,14.194242477416992,0.0022385437041521072,0.0010796263813972473,0.0017103850841522217,98.63506317138672,,29696,0.586739182472229,0.0,0.0002822580572683364,0.9142543077468872,1763260189.5423522,,423.0
490,,,,,99.84236764907837,161.0,30247,,,,,1763260190.7496567,161.0,
504,44.995635986328125,1.4078803360462189e-05,-0.0003793761134147644,-0.00027463678270578384,102.194504737854,,31360,0.6051493883132935,0.0,0.00028125959215685725,0.051895201206207275,1763260193.1017938,,425.0
515,3.118469715118408,0.0029366780072450638,-0.0012162551283836365,-0.007708607241511345,103.84140253067017,,32128,0.6315637826919556,0.0,0.00028079876210540533,0.9762181043624878,1763260194.7486916,,426.0
530,11.027939796447754,0.002235002815723419,-0.022296767681837082,0.005236988887190819,106.27541065216064,,33280,0.607329249382019,0.0,0.00028010751702822745,0.9703495502471924,1763260197.1826997,,428.0
539,,,,,107.43605017662048,145.0,33907,,,,,1763260198.3433392,145.0,
547,12.325681686401367,0.0006072074174880981,0.001955529674887657,-1.3666227459907532e-05,108.99170327186584,,34560,0.6229962706565857,0.0,0.00027933946694247425,0.947639524936676,1763260199.8989923,,429.0
555,29.70763397216797,1.1946074664592743e-05,-5.969405174255371e-05,-0.0007749302312731743,110.35204100608826,,35200,0.6118887662887573,0.0,0.00027895544189959764,0.12545710802078247,1763260201.25933,,430.0
559,,,,,110.92600703239441,132.0,35512,,,,,1763260201.833296,132.0,
568,27.234912872314453,2.7951784431934357e-05,0.002404075115919113,0.00014495942741632462,112.43493270874023,,36224,0.5893593430519104,0.0,0.0002783410018309951,0.07387900352478027,1763260203.3422217,,431.0
595,,,,,117.15784549713135,176.0,38598,,,,,1763260208.0651345,176.0,
612,197.0660400390625,0.0013359393924474716,0.0027799978852272034,-0.007575914263725281,120.17267942428589,,39936,0.5924447774887085,0.0,0.00027611368568614125,0.017367005348205566,1763260211.0799685,,435.0
614,107.33944702148438,4.308391362428665e-05,-0.0009537506848573685,0.002090604044497013,120.41763997077942,,40064,0.5905156135559082,0.0,0.00027603688067756593,0.06341344118118286,1763260211.324929,,435.0
630,26.868148803710938,9.4573013484478e-05,-0.003684327006340027,-0.0027260994538664818,122.68804502487183,,41088,0.6249158978462219,0.0,0.00027542244060896337,0.19856661558151245,1763260213.595334,,436.0
636,248.3713836669922,1.023896038532257e-05,0.0012473799288272858,0.00010170787572860718,123.5447793006897,,41472,0.6316895484924316,0.0,0.0002751920255832374,-0.011956095695495605,1763260214.4520683,,436.0
640,,,,,123.95399069786072,56.0,41693,,,,,1763260214.8612797,56.0,
650,248.45303344726562,0.0005396604537963867,-0.009451743215322495,-1.6421079635620117e-05,125.62239170074463,,42368,0.5901769399642944,0.0,0.00027465439052321017,0.06121516227722168,1763260216.5296807,,436.0
664,24.327041625976562,2.4260953068733215e-05,-0.0023019909858703613,0.00014491751790046692,128.0314919948578,,43520,0.6166675686836243,0.0,0.0002739631454460323,0.4177129864692688,1763260218.938781,,437.0
684,20.45010757446289,0.00016432162374258041,-0.0011469386518001556,-0.004088559187948704,131.7862024307251,,45312,0.5769540071487427,0.0,0.0002728878753259778,0.5439754724502563,1763260222.6934915,,438.0
689,,,,,132.6420841217041,400.0,45731,,,,,1763260223.5493731,400.0,
698,41.40517044067383,6.797816604375839e-05,0.0014860928058624268,0.00025430601090192795,134.37989830970764,,46592,0.624579906463623,0.0,0.0002721198252402246,-5.601647853851318,1763260225.2871873,,440.0
702,18.214855194091797,1.811329275369644e-05,0.0007423162460327148,0.00013517122715711594,135.17947554588318,,46976,0.5829492807388306,0.0,0.00027188941021449864,0.27527904510498047,1763260226.0867646,,440.0
707,,,,,135.78522038459778,186.0,47304,,,,,1763260226.6925094,186.0,
729,,,,,139.9423017501831,240.0,49371,,,,,1763260230.8495908,240.0,
757,223.15951538085938,0.00012481864541769028,0.004676336422562599,0.003900381736457348,145.35278296470642,,51968,0.6047912836074829,0.0,0.00026889401488006115,0.000845789909362793,1763260236.260072,,444.0
762,434.9974365234375,7.659755647182465e-05,0.0004242546856403351,-0.0025649815797805786,146.3628306388855,,52480,0.5951257944107056,0.0,0.00026858679484575987,-0.0013130903244018555,1763260237.2701197,,445.0
767,249.18955993652344,6.766058504581451e-06,0.0009496062994003296,0.0006514871492981911,147.21629166603088,,52864,0.5380898118019104,0.0,0.0002683563798200339,0.26936888694763184,1763260238.1235807,,445.0
775,,,,,148.77149319648743,423.0,53712,,,,,1763260239.6787822,423.0,
788,,,,,151.16474270820618,275.0,54894,,,,,1763260242.0720317,275.0,
797,,,,,152.8411316871643,500.0,55727,,,,,1763260243.7484207,500.0,
806,9.460556030273438,0.0005996339023113251,-0.0057218074798583984,-0.01062467135488987,154.71946835517883,,56704,0.559023916721344,0.0,0.0002660522295627743,-3.619162082672119,1763260245.6267574,,449.0
815,6.3374924659729,0.00011861324310302734,-0.0005292538553476334,0.005033520981669426,156.29259848594666,,57600,0.529930591583252,0.0,0.00026551459450274706,-0.024983882904052734,1763260247.1998875,,450.0
863,3.1037185192108154,9.61311161518097e-06,-0.00045854970812797546,-0.0007694046944379807,165.24282121658325,,62336,0.5781262516975403,0.0,0.0002626728091854602,0.10789501667022705,1763260256.1501102,,455.0
872,2.4200541973114014,0.0001816321164369583,0.005856506526470184,-0.00033715181052684784,166.93653964996338,,63232,0.5788565874099731,0.0,0.00026213517412543297,0.04136544466018677,1763260257.8438287,,456.0
876,308.9192199707031,6.56982883810997e-05,-0.0026092827320098877,0.00033385399729013443,167.671377658844,,63616,0.5558772087097168,0.0,0.000261904759099707,0.13575208187103271,1763260258.5786667,,457.0
922,460.2730407714844,0.0011951886117458344,-6.817281246185303e-06,0.0068426355719566345,176.66050124168396,,68352,0.5891414880752563,0.0,0.00025906297378242016,0.00023031234741210938,1763260267.5677903,,461.0
930,637.619873046875,0.00022060703486204147,-0.005903806537389755,-0.0002354951575398445,178.0103907585144,,68992,0.48234647512435913,0.0,0.00025867894873954356,0.0004292726516723633,1763260268.9176798,,461.0
938,0.439680278301239,0.0004983898252248764,-0.004207465797662735,0.004050649702548981,179.66186785697937,,69888,0.5432928800582886,0.0,0.0002581413136795163,0.05693686008453369,1763260270.569157,,462.0
941,,,,,180.01145601272583,187.0,70115,,,,,1763260270.918745,187.0,
942,229.75148010253906,5.00362366437912e-05,-0.000490870326757431,0.0011522546410560608,180.22885084152222,,70144,0.552603006362915,0.0,0.0002579877036623657,-0.0014945268630981445,1763260271.1361399,,462.0
948,0.405280202627182,0.00019230134785175323,-0.000719413161277771,0.00013943202793598175,181.4243049621582,,70784,0.5643408894538879,0.0,0.0002576036786194891,0.019992709159851074,1763260272.331594,,462.0
974,,,,,186.15905928611755,500.0,73225,,,,,1763260277.0663483,500.0,
980,0.03322969377040863,0.0019120974466204643,-0.02027975581586361,-0.021026991307735443,187.3474781513214,,73856,0.507901668548584,0.0,0.0002557603584136814,0.525794506072998,1763260278.2547672,,465.0
985,0.046008434146642685,0.00013006571680307388,-0.0004472881555557251,-0.0032516969367861748,188.36902165412903,,74368,0.4602436125278473,0.0,0.0002554531383793801,-0.6918704509735107,1763260279.2763107,,465.0
995,0.01052500493824482,0.0004908880218863487,-0.0013950951397418976,0.010818925686180592,190.3767638206482,,75392,0.46594783663749695,0.0,0.00025483869831077754,0.5060511827468872,1763260281.2840528,,465.0
997,0.0066056386567652225,0.00765585619956255,-0.017502233386039734,0.0037570400163531303,190.85344314575195,,75648,0.44132938981056213,0.015625,0.0002546850882936269,-5.242903709411621,1763260281.7607322,,466.0
1015,0.007610994391143322,0.0001035984605550766,0.000326305627822876,-0.0002825222909450531,194.3153715133667,,77440,0.41177791357040405,0.0,0.0002536098181735724,-0.0948716402053833,1763260285.2226605,,467.0
1020,0.004442036617547274,0.0017285021021962166,0.0039233192801475525,-0.005976102314889431,195.30494928359985,,77952,0.4377089738845825,0.0,0.00025330259813927114,-0.22229504585266113,1763260286.2122383,,467.0
1031,0.0001895167224574834,0.00012935791164636612,0.008027605712413788,-0.00024969596415758133,197.43133234977722,,79104,0.3930317759513855,0.0,0.00025261135306209326,-0.3889436721801758,1763260288.3386214,,468.0
1050,0.0006012145895510912,0.0010984484106302261,-0.006190747022628784,0.004830358549952507,200.08500957489014,,81024,0.29965507984161377,0.0,0.0002514593070372939,-1.4590551853179932,1763260290.9922986,,472.0
1053,796.60009765625,0.0002444423735141754,0.0023315157741308212,-0.0027384869754314423,200.45445799827576,,81280,0.3582307696342468,0.0,0.00025130569702014327,0.0007107257843017578,1763260291.361747,,472.0
1058,797.2989501953125,0.00012253131717443466,0.0026425905525684357,-0.0025653569027781487,201.1294069290161,,81792,0.39147356152534485,0.0,0.000250998476985842,0.005420863628387451,1763260292.036696,,473.0
1083,152.57623291015625,0.0008026901632547379,0.01186630129814148,-0.005155753344297409,205.51206493377686,,84352,0.4177749752998352,0.0,0.0002494623768143356,-0.00020229816436767578,1763260296.419354,,476.0
1091,,,,,206.83950901031494,500.0,85225,,,,,1763260297.746798,500.0,
1106,,,,,209.4117136001587,500.0,86725,,,,,1763260300.3190026,500.0,
1118,0.005647856742143631,1.0269694030284882e-05,-0.0016975253820419312,0.001160985790193081,211.0558602809906,,87936,0.3919169306755066,0.0,0.0002473118365742266,0.07054591178894043,1763260301.9631493,,481.0
1125,0.00017206701159011573,0.0011030565947294235,0.00651155412197113,-0.010323788970708847,211.9812204837799,,88704,0.37492769956588745,0.0,0.0002468510065227747,-0.07438433170318604,1763260302.8885095,,483.0
1133,0.0016617922810837626,0.0003035282716155052,-0.0010742992162704468,-0.007605674676597118,213.03205704689026,,89472,0.478866308927536,0.0,0.0002463901764713228,0.02085578441619873,1763260303.939346,,484.0
1145,,,,,215.0805733203888,500.0,90725,,,,,1763260305.9878623,500.0,
1164,0.0002490114129614085,0.0013898229226469994,-0.0052395593374967575,-0.004621288739144802,218.47764778137207,,92672,0.4183540344238281,0.001953125,0.00024447005125693977,-0.6824122667312622,1763260309.3849368,,487.0
1165,,,,,218.51996111869812,500.0,92725,,,,,1763260309.4272501,500.0,
1172,0.0035576168447732925,6.0616061091423035e-05,-0.00011566281318664551,0.0026841145008802414,219.64176273345947,,93440,0.4520520865917206,0.0,0.00024400922120548785,-0.037071824073791504,1763260310.5490518,,488.0
1181,214.75131225585938,1.1721625924110413e-05,-0.0001265406608581543,0.00039304420351982117,221.00878715515137,,94336,0.4502401351928711,0.0,0.0002434715861454606,8.761882781982422e-06,1763260311.9160762,,490.0
1186,123.10460662841797,0.0006172182038426399,-0.0009521301835775375,-0.008629377000033855,221.85715508460999,,94848,0.3744294345378876,0.0,0.00024316436611115932,-5.91278076171875e-05,1763260312.764444,,490.0
1197,0.0007660432602278888,4.732981324195862e-06,-0.0008604004979133606,-0.0003009457141160965,223.32929706573486,,96000,0.4285094141960144,0.0,0.00024247312103398144,-0.11392807960510254,1763260314.236586,,492.0
1213,0.00021502275194507092,0.0005838563665747643,-0.004021553322672844,-0.0009506000205874443,225.52019357681274,,97664,0.4235205054283142,0.0,0.00024147465592250228,-1.5073974132537842,1763260316.4274826,,495.0
1215,567.0574340820312,0.0003052344545722008,-0.005197353661060333,0.005684970878064632,225.71956133842468,,97792,0.3932855725288391,0.0,0.00024139785091392696,-0.00019037723541259766,1763260316.6268504,,495.0
1226,0.004556870087981224,0.0009122258052229881,0.008702285587787628,0.006792805157601833,227.15091109275818,,98944,0.3756515085697174,0.0,0.00024070660583674908,-0.033556222915649414,1763260318.0582001,,498.0
1230,574.2767333984375,0.0009978469461202621,0.004972930997610092,-0.004958193749189377,227.64673233032227,,99328,0.4711337685585022,0.0,0.00024047619081102312,6.252527236938477e-05,1763260318.5540214,,498.0
1234,,,,,228.12170481681824,500.0,99725,,,,,1763260319.0289938,500.0,
1245,0.002093093702569604,0.0007734587416052818,0.0037111490964889526,-0.006463007070124149,229.94103598594666,,100864,0.45152199268341064,0.0,0.00023955453070811927,0.3982338309288025,1763260320.848325,,500.0
1254,642.550048828125,0.00028194207698106766,-0.002222108654677868,-0.0056989556178450584,231.48585486412048,,101760,0.4394952356815338,0.0,0.00023901689564809203,0.0030527710914611816,1763260322.393144,,501.0
1271,0.0011162265436723828,0.0008562300354242325,-0.01060887984931469,0.0030264444649219513,234.59217357635498,,103552,0.4813692569732666,0.0,0.00023794162552803755,0.2158011794090271,1763260325.4994626,,502.0
1299,0.004111011512577534,0.00013996288180351257,-0.0006869211792945862,-0.00040510110557079315,239.40693926811218,,106368,0.5350388884544373,0.0,0.0002362519153393805,0.17423784732818604,1763260330.3142283,,504.0
1339,0.003484451910480857,0.001004994846880436,0.0030561164021492004,-0.002352801151573658,245.19908332824707,,110464,0.48287123441696167,0.0,0.00023379416961688548,0.039364755153656006,1763260336.1063724,,509.0
1340,0.0009324625716544688,0.00018073618412017822,0.0017306879162788391,-0.0006122961640357971,245.38115310668945,,110592,0.5030495524406433,0.0,0.00023371736460831016,0.28010427951812744,1763260336.2884421,,509.0
1349,0.000736878952011466,0.0003125881776213646,0.0029471665620803833,-0.0022122105583548546,246.56426429748535,,111488,0.5644822120666504,0.0,0.00023317972954828292,-0.012665390968322754,1763260337.4715533,,511.0
1363,0.004879292566329241,0.0001754164695739746,-0.0014341752976179123,-0.003979308530688286,248.38365650177002,,112896,0.5856858491897583,0.0,0.0002323348744539544,-0.00983893871307373,1763260339.2909455,,513.0
1365,0.00023422695812769234,0.004266848787665367,0.012563107535243034,-0.019875377416610718,248.73260188102722,,113152,0.5478818416595459,0.009765625,0.00023218126443680376,0.1274849772453308,1763260339.639891,,513.0
1370,0.00028079748153686523,0.008534619584679604,-0.0019778497517108917,0.0411594957113266,249.45246386528015,,113664,0.558516263961792,0.0234375,0.00023187404440250248,-0.0010113716125488281,1763260340.359753,,514.0
1380,0.00021870748605579138,0.0014585312455892563,-0.008457478135824203,0.013110831379890442,250.81419825553894,,114688,0.49501049518585205,0.0078125,0.00023125960433389992,-0.1260514259338379,1763260341.7214873,,515.0
1381,,,,,250.84785556793213,500.0,114725,,,,,1763260341.7551446,500.0,
1388,0.0034744772128760815,0.00019613932818174362,0.0022767670452594757,-0.005674096755683422,251.79675936698914,,115456,0.5587498545646667,0.0,0.000230798774282448,0.013411164283752441,1763260342.7040484,,517.0
1395,0.00021058847778476775,0.001143651083111763,-0.0029837973415851593,-0.0001295432448387146,252.6850266456604,,116224,0.5673723816871643,0.001953125,0.00023033794423099607,-0.03771936893463135,1763260343.5923157,,518.0
1399,7.56723529775627e-05,9.103771299123764e-05,-0.003417843021452427,-0.0010925857350230217,253.11760330200195,,116608,0.5374456644058228,0.0,0.0002301075292052701,0.022181987762451172,1763260344.0248923,,519.0
1405,,,,,253.75656580924988,500.0,117225,,,,,1763260344.6638548,500.0,
1432,0.00404238048940897,5.296152085065842e-05,0.002064206637442112,0.005398516543209553,257.7334945201874,,119936,0.5241202116012573,0.0,0.00022811059898231179,-0.1036306619644165,1763260348.6407835,,523.0
1433,0.0005641619209200144,0.00023686420172452927,0.007259875535964966,-0.0004935367032885551,257.9355146884918,,120064,0.5815836191177368,0.0,0.00022803379397373646,0.03731095790863037,1763260348.8428037,,523.0
1455,514.4373779296875,0.00014942605048418045,0.0016092993319034576,-0.0007521817460656166,261.49294805526733,,122240,0.5595226883888245,0.0,0.00022672810882795602,-5.257129669189453e-05,1763260352.400237,,524.0
1456,0.005199001636356115,0.001101076602935791,-0.002430768683552742,-0.010686282068490982,261.69641280174255,,122368,0.5202376842498779,0.0,0.0002266513038193807,-0.08481168746948242,1763260352.6037018,,524.0
1457,0.00126530765555799,0.0007844399660825729,-0.008636228740215302,0.004786258563399315,261.8873097896576,,122496,0.5600467324256897,0.0,0.00022657449881080538,-0.022911906242370605,1763260352.7945988,,524.0
1514,,,,,270.45056414604187,500.0,128221,,,,,1763260361.3578532,500.0,
1521,0.004104556981474161,0.0001232195645570755,-0.0019667819142341614,-0.0006920788437128067,271.44710421562195,,128896,0.4666152000427246,0.0,0.00022273424838203937,-0.45078110694885254,1763260362.3543932,,530.0
1525,763.8176879882812,0.0012205271050333977,-0.0025078970938920975,0.00391776580363512,271.92330288887024,,129280,0.5791933536529541,0.0,0.0002225038333563134,0.0005952715873718262,1763260362.830592,,531.0
1527,0.000903083651792258,0.002042120322585106,0.004295095801353455,-0.010170571506023407,272.23485231399536,,129536,0.5598677396774292,0.0,0.00022235022333916277,-0.091278076171875,1763260363.1421413,,531.0
1529,,,,,272.425662279129,500.0,129721,,,,,1763260363.3329513,500.0,
1534,,,,,273.03189992904663,500.0,130221,,,,,1763260363.939189,500.0,
1536,1187.279541015625,0.00024891365319490433,-0.01019759476184845,0.008335617370903492,273.19984769821167,,130304,0.5681931972503662,0.0,0.00022188940783962607,0.00037020444869995117,1763260364.1071367,,532.0
1543,397.83880615234375,0.00017353706061840057,0.002389281988143921,0.0003835149109363556,273.9516570568085,,130944,0.5405288934707642,0.0,0.00022150538279674947,-0.00015461444854736328,1763260364.858946,,533.0
1545,0.0006353542557917535,0.002688453532755375,-0.028633031994104385,0.023733068257570267,274.26011657714844,,131200,0.5597918033599854,0.0,0.00022135177277959883,0.1720784306526184,1763260365.1674056,,533.0
1546,0.00032901379745453596,0.001384509727358818,-0.0007556267082691193,-0.005490029230713844,274.4262149333954,,131328,0.561786413192749,0.0,0.0002212749677710235,-0.43562817573547363,1763260365.333504,,534.0
1558,625.2752075195312,0.00016443245112895966,-0.0014507770538330078,-0.00825316272675991,275.8194658756256,,132480,0.5828693509101868,0.0,0.00022058372269384563,-4.458427429199219e-05,1763260366.726755,,535.0
1559,0.006219832226634026,0.0010394034907221794,-0.00958181731402874,-0.0031562475487589836,275.9662444591522,,132608,0.5060960054397583,0.0,0.0002205069176852703,0.11448460817337036,1763260366.8735335,,535.0
1563,615.669677734375,0.00039857812225818634,-0.004888109862804413,-0.004221642389893532,276.3946747779846,,132992,0.548387348651886,0.0,0.00022027650265954435,-0.00035393238067626953,1763260367.3019638,,536.0
1566,0.0002210453967563808,0.0035103727132081985,-0.011295244097709656,0.0015273801982402802,276.7909691333771,,133376,0.5196959972381592,0.001953125,0.0002200460876338184,-0.49469518661499023,1763260367.6982582,,537.0
1588,788.8226318359375,0.00041074492037296295,0.0029774680733680725,-0.010765599086880684,280.02960872650146,,135552,0.4979822039604187,0.0,0.00021874040248803794,-6.270408630371094e-05,1763260370.9368978,,538.0
1589,0.0027629039250314236,0.0029864562675356865,-0.018275629729032516,0.012871154583990574,280.217050075531,,135680,0.4714345335960388,0.0,0.00021866359747946262,0.42259031534194946,1763260371.124339,,539.0
1597,388.77301025390625,0.0010749083012342453,-0.0025299713015556335,0.0009894110262393951,281.481409072876,,136448,0.46602797508239746,0.0,0.0002182027674280107,6.437301635742188e-05,1763260372.388698,,539.0
1607,335.4601745605469,0.0001728888601064682,0.0032859966158866882,-0.002827415242791176,283.08921241760254,,137472,0.43220198154449463,0.0,0.00021758832735940814,-0.00030362606048583984,1763260373.9965014,,540.0
1609,0.005610112566500902,0.0022136904299259186,-0.019751258194446564,0.007490208372473717,283.4578151702881,,137728,0.4193745255470276,0.0,0.0002174347173422575,0.4564250111579895,1763260374.3651042,,540.0
1610,0.0049499827437102795,0.005783151835203171,-0.005013890564441681,-0.01690458506345749,283.64052987098694,,137856,0.4392898380756378,0.01953125,0.00021735791233368218,-2.235189437866211,1763260374.547819,,540.0
1612,585.3545532226562,0.00012494251132011414,0.00031405966728925705,-0.0002906378358602524,283.89900636672974,,137984,0.45958569645881653,0.0,0.00021728110732510686,0.001330554485321045,1763260374.8062954,,540.0
1626,,,,,286.0731098651886,500.0,139435,,,,,1763260376.980399,500.0,
1638,0.005361467599868774,0.0007129311561584473,-0.008358221501111984,0.0017637461423873901,287.5901825428009,,140672,0.41247043013572693,0.0,0.00021566820214502513,-0.23151445388793945,1763260378.4974716,,543.0
1687,0.004331710748374462,0.00017898157238960266,-0.0023485608398914337,-0.0009978711605072021,295.0566017627716,,145664,0.5140043497085571,0.0,0.00021267280681058764,-0.11933231353759766,1763260385.9638908,,546.0
1732,0.0005041785771027207,0.00017706770449876785,-0.003624752163887024,-0.0009450977668166161,300.3367247581482,,150272,0.48506635427474976,0.0,0.00020990784105379134,0.019394636154174805,1763260391.2440138,,552.0
1745,364.3092956542969,0.001037420704960823,0.0003574751317501068,-0.010843664407730103,301.7772970199585,,151552,0.4821098744869232,0.0,0.00020913979096803814,-2.956390380859375e-05,1763260392.684586,,554.0
1753,,,,,302.7082064151764,500.0,152435,,,,,1763260393.6154954,500.0,
1754,636.3675537109375,0.00027639977633953094,0.000915229320526123,0.0026725102216005325,302.8258328437805,,152448,0.5424237251281738,0.0,0.0002086021559080109,2.0503997802734375e-05,1763260393.7331219,,555.0
1765,0.005163023713976145,0.0003088824450969696,-0.0005307644605636597,0.0017220042645931244,304.388671875,,153600,0.5070647597312927,0.0,0.00020791091083083302,-0.08391952514648438,1763260395.295961,,556.0
1768,,,,,304.8207697868347,500.0,153935,,,,,1763260395.7280588,500.0,
1777,0.00013747945195063949,0.0021417299285531044,-0.003959055989980698,-0.006248570047318935,306.31895685195923,,154880,0.46768617630004883,0.0,0.00020714286074507982,0.028853237628936768,1763260397.2262459,,557.0
1818,458.58367919921875,0.0003966307267546654,0.0016242191195487976,0.0011089229956269264,312.1180410385132,,158976,0.5120857954025269,0.0,0.00020468510047066957,4.655122756958008e-05,1763260403.02533,,560.0
1823,342.8846740722656,0.001870165579020977,0.012255901470780373,-0.007387901656329632,312.958172082901,,159488,0.44684016704559326,0.00390625,0.0002043778804363683,3.439188003540039e-05,1763260403.865461,,560.0
