losses/old_approx_kl,_timestamp,losses/entropy,losses/policy_loss,charts/episodic_return,losses/clipfrac,losses/explained_variance,losses/value_loss,charts/learning_rate,_runtime,charts/SPS,losses/approx_kl,_step,global_step,charts/episodic_length
-0.0071992455050349236,1763260508.6695368,0.46724581718444824,-0.005336208269000053,,0.0,-0.16668343544006348,0.016293108463287354,0.00015529953816439956,417.6963949203491,619.0,0.0015231901779770851,2608,241280,
0.0044356342405080795,1763260508.9404113,0.5620080232620239,-0.02059311233460903,,0.0078125,-0.015972375869750977,0.0017347023822367191,0.00015514592814724892,417.9672694206238,620.0,0.002790149301290512,2610,241536,
,1763260510.7173991,,,500.0,,,,,419.7442572116852,,,2630,243317,500.0
0.0022073742002248764,1763260511.317887,0.5824775695800781,0.0044085122644901276,,0.0,-0.000667572021484375,486.320556640625,0.00015376343799289316,420.34474515914917,622.0,0.00029094889760017395,2636,243840,
0.00425482913851738,1763260512.2598934,0.41413864493370056,0.0009932667016983032,,0.00390625,-9.172481536865234,0.0022023606579750776,0.00015322580293286592,421.28675150871277,623.0,0.0006284601986408234,2646,244736,
-0.003389773890376091,1763260512.378928,0.5261801481246948,0.0016662068665027618,,0.0,-1.6266670227050781,0.0016200451646000147,0.0001531489979242906,421.40578603744507,623.0,0.00035098008811473846,2647,244864,
,1763260512.4049451,,,500.0,,,,,421.43180322647095,,,2648,244896,500.0
0.004280826076865196,1763260514.471526,0.5308473706245422,-0.006522469222545624,,0.0,-0.0017927885055541992,463.9060974121094,0.00015192011778708547,423.49838399887085,625.0,0.002353476360440254,2668,246912,
0.009694980457425117,1763260515.1168706,0.43316781520843506,0.004492994397878647,,0.0,-0.004739284515380859,588.8234252929688,0.0001516128977527842,424.14372873306274,625.0,0.0031523052603006363,2673,247424,
,1763260516.135108,,,500.0,,,,,425.16196608543396,,,2683,248353,500.0
0.014684549532830715,1763260516.6393533,0.5366708040237427,0.002105794847011566,,0.0,-0.012879371643066406,0.0006053423276171088,0.00015076804265845567,425.66621136665344,626.0,0.002751520834863186,2687,248832,
-0.0021396931260824203,1763260516.7880392,0.559451699256897,0.0037490464746952057,,0.0,-0.0020738840103149414,428.7310485839844,0.00015069123764988035,425.81489729881287,626.0,0.0010085515677928925,2689,248960,
