_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,26.47141408920288,0,1763260060.1129541,,,,,,,,,,,
7,27.438573837280273,142,1763260061.080114,32.0,32.0,,,,,,,,,
33,28.069836139678955,742,1763260061.7113762,16.0,16.0,,,,,,,,,
41,28.33885931968689,896,1763260061.9803994,,,4.636310040950775e-05,-0.033362507820129395,-0.0005181524902582169,0.0,-0.0029566138982772827,0.6897634267807007,0.00029953918419778347,866.0,19.535451889038086
47,28.426926374435425,987,1763260062.0684664,18.0,18.0,,,,,,,,,
64,28.924030780792236,1408,1763260062.5655708,,,0.0014764759689569473,0.08755415678024292,-0.011241786181926727,0.001953125,0.001960285007953644,0.6715880036354065,0.0002992319641634822,869.0,33.13052749633789
74,29.165910005569458,1664,1763260062.80745,,,0.0029511433094739914,0.08502590656280518,0.009779557585716248,0.001953125,-0.012023217976093292,0.6152787208557129,0.00029907835414633155,894.0,26.935325622558594
77,29.288095474243164,1792,1763260062.9296355,,,9.922776371240616e-05,-0.09577071666717529,-0.004174578003585339,0.0,-0.0028325244784355164,0.6566227078437805,0.00029900154913775623,903.0,33.57358932495117
88,29.64083981513977,2176,1763260063.2823799,,,1.9997358322143555e-05,0.0762973427772522,0.0015852898359298706,0.0,-0.0019520223140716553,0.6258845925331116,0.00029877113411203027,931.0,20.505064010620117
102,30.148239612579346,2732,1763260063.7897797,17.0,17.0,,,,,,,,,
104,30.25186038017273,2826,1763260063.8934004,94.0,94.0,,,,,,,,,
133,31.460176944732666,4173,1763260065.101717,93.0,93.0,,,,,,,,,
147,32.24977445602417,4992,1763260065.8913145,,,0.00018932297825813293,-0.09851491451263428,-0.0008190739899873734,0.0,0.0044854022562503815,0.6197385191917419,0.0002970814239233732,1009.0,39.394996643066406
149,32.367454528808594,5120,1763260066.0089946,,,0.0021190382540225983,0.2770270109176636,0.00532081164419651,0.0,-0.020722083747386932,0.6404470205307007,0.0002970046189147979,1011.0,26.85306167602539
150,32.376598596572876,5141,1763260066.0181386,96.0,96.0,,,,,,,,,
155,32.59786343574524,5376,1763260066.2394035,,,5.171913653612137e-05,0.06025058031082153,0.0021417560055851936,0.0,-0.0025566555559635162,0.6054220795631409,0.00029685100889764726,1015.0,21.054182052612305
157,32.71007990837097,5504,1763260066.35162,,,5.7435594499111176e-05,0.09484308958053589,-6.0142017900943756e-05,0.0,-0.006518661975860596,0.6236615777015686,0.00029677420388907194,1018.0,30.15584373474121
172,33.533063888549805,6411,1763260067.174604,96.0,96.0,,,,,,,,,
195,35.0372850894928,7846,1763260068.6788251,47.0,47.0,,,,,,,,,
203,35.7144672870636,8247,1763260069.3560073,73.0,73.0,,,,,,,,,
213,36.948710203170776,8832,1763260070.5902503,,,0.00017193984240293503,0.6028558015823364,0.0017238212749361992,0.0,-0.0032513467594981194,0.6213434934616089,0.0002947772736661136,915.0,20.129192352294922
217,37.447582483291626,9106,1763260071.0891225,172.0,172.0,,,,,,,,,
228,39.22771430015564,9984,1763260072.8692544,,,0.0021338528022170067,0.5455621480941772,0.009801971726119518,0.03125,0.006730824708938599,0.5345687866210938,0.00029408602858893573,837.0,24.407512664794922
233,39.899402141571045,10368,1763260073.5409422,,,0.00013695470988750458,0.12721717357635498,0.0023390166461467743,0.0,-0.002985198050737381,0.61811763048172,0.00029385561356320977,823.0,24.151721954345703
251,42.10938358306885,11776,1763260075.7509236,,,8.771475404500961e-05,0.5376735329627991,-0.0005850261077284813,0.0,-0.0024633165448904037,0.6025400757789612,0.00029301075846888125,795.0,19.287599563598633
259,42.74400496482849,12416,1763260076.385545,,,0.0016043344512581825,0.0687606930732727,-0.004759081639349461,0.0,0.0077199190855026245,0.6126659512519836,0.00029262673342600465,804.0,34.253726959228516
265,43.090222120285034,12800,1763260076.7317622,,,5.04031777381897e-06,0.06499320268630981,0.0007518883794546127,0.0,-0.0006263302639126778,0.5605352520942688,0.0002923963184002787,810.0,32.312950134277344
