_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,26.077948093414307,0,1763260059.700963,,,,,,,,,,,
7,27.23516535758972,124,1763260060.8581803,13.0,13.0,,,,,,,,,
33,27.887265920639038,640,1763260061.5102808,,,0.0037789391353726387,-0.10311400890350342,0.009758825413882732,0.0,-0.03747420012950897,0.6628933548927307,0.0002996927942149341,871.0,21.666889190673828
41,28.08402109146118,880,1763260061.707036,59.0,59.0,,,,,,,,,
47,28.223648071289062,1011,1763260061.846663,25.0,25.0,,,,,,,,,
64,28.826297760009766,1588,1763260062.4493127,72.0,72.0,,,,,,,,,
74,29.201220512390137,2037,1763260062.8242354,74.0,74.0,,,,,,,,,
77,29.317776203155518,2172,1763260062.9407911,77.0,77.0,,,,,,,,,
88,30.089077711105347,2944,1763260063.7120926,,,0.0017026877030730247,0.022386014461517334,0.021709244698286057,0.0,-0.0038012955337762833,0.6028522849082947,0.00029831030406057835,1002.0,44.633216857910156
102,30.898576259613037,3840,1763260064.5215912,,,0.003109164535999298,0.4064716696739197,-0.013213958591222763,0.0,-0.01666843146085739,0.6122947931289673,0.0002977726690005511,1025.0,31.995784759521484
104,31.011414289474487,3968,1763260064.6344292,,,0.0016566542908549309,0.3238687515258789,0.010625842027366161,0.0,-0.022458167746663094,0.6204666495323181,0.0002976958639919758,1028.0,31.83603286743164
133,32.43808031082153,5616,1763260066.0610952,103.0,103.0,,,,,,,,,
147,33.23496627807617,6479,1763260066.8579812,129.0,129.0,,,,,,,,,
149,33.35026288032532,6616,1763260066.9732778,137.0,137.0,,,,,,,,,
150,33.433025598526,6656,1763260067.0560405,40.0,40.0,9.227916598320007e-05,0.30123960971832275,-0.0005186274647712708,0.0,-6.749480962753296e-05,0.5654067993164062,0.00029608295881189406,1059.0,26.081851959228516
155,33.71407222747803,7015,1763260067.3370872,88.0,88.0,,,,,,,,,
157,33.81288242340088,7096,1763260067.4358974,81.0,81.0,,,,,,,,,
172,34.965315103530884,8163,1763260068.58833,264.0,264.0,,,,,,,,,
195,37.73164200782776,9728,1763260071.354657,,,4.709232598543167e-05,-0.2608848810195923,-0.0023465892300009727,0.0,0.0030803382396698,0.5777096748352051,0.0002942396386060864,919.0,27.10055160522461
203,38.851545572280884,10240,1763260072.4745605,,,0.0006870962679386139,0.0018426775932312012,-0.0015874151140451431,0.0,-0.011059699580073357,0.5569422245025635,0.0002939324185717851,875.0,43.151634216308594
213,40.095004081726074,10880,1763260073.718019,,,8.999742567539215e-05,-0.01718759536743164,0.00019541382789611816,0.0,-0.0033449456095695496,0.5637152791023254,0.0002935483935289085,840.0,28.118343353271484
217,40.68929195404053,11264,1763260074.312307,,,0.0006357701495289803,-0.012577652931213379,0.0060550132766366005,0.0,-0.004396643489599228,0.6473549604415894,0.00029331797850318253,832.0,26.13665199279785
