losses/old_approx_kl,losses/value_loss,losses/explained_variance,losses/policy_loss,_step,losses/approx_kl,_runtime,_timestamp,charts/SPS,global_step,charts/episodic_return,losses/entropy,charts/learning_rate,charts/episodic_length,losses/clipfrac
-0.0014393460005521774,0.001394625287503004,0.5618577003479004,-0.01101028174161911,1873,0.0012987889349460602,304.13750171661377,1763260334.2138698,629.0,167680,,0.46717825531959534,0.0001994623598875478,,0.0
-0.009559673257172108,0.009204814210534096,0.44060683250427246,-0.008782654069364071,1877,0.00040925387293100357,304.639212846756,1763260334.715581,629.0,168064,,0.4659256339073181,0.00019923194486182183,,0.0
-0.005681455135345459,350.4457092285156,-0.0020133256912231445,0.005328163504600525,1886,0.0003097299486398697,305.98773217201233,1763260336.0641003,629.0,168960,,0.40866124629974365,0.0001986943098017946,,0.0
0.011632232926785946,84.53638458251953,-0.0016319751739501953,-0.0038184579461812973,1895,0.000780976377427578,307.34912276268005,1763260337.4254909,629.0,169856,,0.4554358720779419,0.00019815668929368258,,0.0
0.008093553595244884,0.00013812574616167694,0.2816771864891052,-0.0013019703328609467,1903,0.0006594797596335411,308.62045454978943,1763260338.6968226,630.0,170752,,0.3922123908996582,0.00019761905423365533,,0.001953125
-0.011173401959240437,0.004996891599148512,-0.36839330196380615,-0.012475010007619858,1906,0.0019007353112101555,308.99438667297363,1763260339.0707548,630.0,171008,,0.48170235753059387,0.0001974654442165047,,0.0
0.0042668962851166725,0.00019642424012999982,-0.1501328945159912,-0.04179060459136963,1918,0.004960290156304836,310.79231882095337,1763260340.868687,630.0,172288,,0.47325098514556885,0.0001966973941307515,,0.009765625
-0.010855227708816528,186.5872039794922,-0.00010657310485839844,0.011279020458459854,1920,0.0012312959879636765,310.97929883003235,1763260341.055667,630.0,172416,,0.44280150532722473,0.00019662058912217617,,0.0
0.004577029496431351,0.0002284701040480286,-0.011643052101135254,-0.00412788987159729,1945,0.00013186782598495483,315.27764439582825,1763260345.3540125,630.0,175104,,0.4946642518043518,0.00019500768394209445,,0.0
0.002330869436264038,0.0039505865424871445,0.011538803577423096,-0.0012620538473129272,1959,0.0003105383366346359,317.18125462532043,1763260347.2576227,631.0,176512,,0.5085886716842651,0.00019416282884776592,,0.0
0.0022047730162739754,1.8540987968444824,-7.987022399902344e-06,0.0031921416521072388,1973,0.00012400280684232712,319.3321964740753,1763260349.4085646,631.0,177920,,0.5275303721427917,0.0001933179737534374,,0.0
0.006392721086740494,0.00015030635404400527,-0.25510406494140625,-0.013119611889123917,1985,0.0008686650544404984,321.185097694397,1763260351.2614658,631.0,179200,,0.5103120803833008,0.0001925499236676842,,0.0
-0.002590256743133068,0.00013166532153263688,-0.03694736957550049,0.001023903489112854,1991,8.164439350366592e-05,322.04023027420044,1763260352.1165984,632.0,179840,,0.4539198577404022,0.0001921658986248076,,0.0
0.0006976844742894173,228.77772521972656,-0.00021123886108398438,0.005747735500335693,2002,0.000531327910721302,323.577654838562,1763260353.654023,632.0,180864,,0.5008119344711304,0.00019155145855620503,,0.0
-0.003621692769229412,199.77841186523438,-0.0006251335144042969,0.001889815554022789,2007,0.0001768777146935463,324.35767364501953,1763260354.4340417,632.0,181376,,0.48376137018203735,0.00019124423852190375,,0.0
,,,,2016,,325.6645772457123,1763260355.7409453,,182348,500.0,,,500.0,
0.0008408501744270325,0.0001421219640178606,0.07462078332901001,-0.0014917179942131042,2019,2.4760141968727112e-05,326.1833827495575,1763260356.2597508,632.0,182656,,0.4889140725135803,0.00019047618843615055,,0.0
-0.004732930101454258,0.00017906934954226017,0.0015146136283874512,-0.006539873778820038,2024,0.0006396370008587837,326.95907711982727,1763260357.0354452,633.0,183168,,0.5516892671585083,0.00019016896840184927,,0.0
-0.0038694608956575394,284.5315246582031,-2.7418136596679688e-05,0.0015625488013029099,2027,3.6796554923057556e-05,327.3521513938904,1763260357.4285195,633.0,183424,,0.4489281177520752,0.00019001535838469863,,0.0
-0.001988968811929226,0.0002425177226541564,0.32836711406707764,-0.0011381618678569794,2029,7.764529436826706e-05,327.7212405204773,1763260357.7976086,633.0,183680,,0.5215860605239868,0.000189861748367548,,0.0
-0.014013504609465599,7.471638673450798e-05,0.17756503820419312,-0.00439213402569294,2034,0.001889863982796669,328.55662655830383,1763260358.6329947,633.0,184192,,0.46818846464157104,0.0001895545283332467,,0.001953125
-0.00018623564392328262,0.0001184161810670048,-0.2294323444366455,0.0058042146265506744,2045,0.0008471356704831123,330.7696862220764,1763260360.8460543,632.0,185344,,0.5364915728569031,0.00018886328325606883,,0.0
-0.0043205441907048225,478.0594177246094,-8.33272933959961e-05,-0.001008160412311554,2051,0.0001725824549794197,331.7178170681,1763260361.7941852,631.0,185856,,0.5137884616851807,0.00018855606322176754,,0.0
0.009125004522502422,0.0043904585763812065,-0.010511636734008789,-0.0026490185409784317,2052,0.0004813568666577339,331.8982193470001,1763260361.9745874,631.0,185984,,0.5747835636138916,0.00018847925821319222,,0.0
,,,,2070,,334.5504870414734,1763260364.6268551,,187848,500.0,,,500.0,
0.0025417394936084747,279.239990234375,-3.6954879760742188e-06,-0.0020812787115573883,2076,0.00010551512241363525,335.4299695491791,1763260365.5063376,632.0,188416,,0.4871562719345093,0.00018701996305026114,,0.0
-0.0004181480035185814,0.00019593794422689825,0.040164172649383545,-0.019985876977443695,2093,0.0024596331641077995,338.00331377983093,1763260368.0796819,633.0,190208,,0.4224565029144287,0.00018594470748212188,,0.001953125
-0.0011171363294124603,9.266121924156323e-05,-0.1376255750656128,0.004835836589336395,2094,0.0010347943753004074,338.1956169605255,1763260368.271985,633.0,190336,,0.528039813041687,0.00018586790247354656,,0.0
0.012872484512627125,0.00011352993897162378,-0.1256638765335083,0.021863192319869995,2117,0.002398448996245861,341.69172191619873,1763260371.76809,633.0,192768,,0.5112277865409851,0.00018440860731061548,,0.0
0.0006386926397681236,0.00025477682356722653,0.06588107347488403,-0.003995735198259354,2141,0.00027132686227560043,345.2114281654358,1763260375.2877963,634.0,195200,,0.5392957925796509,0.0001829493121476844,,0.0
-0.001470734365284443,0.00021004487643949687,-0.057312607765197754,-0.00543212890625,2146,0.0002412283793091774,345.9867525100708,1763260376.0631206,634.0,195712,,0.5622266530990601,0.00018264209211338311,,0.0
-0.003262171521782875,0.0001578346564201638,0.03169304132461548,-0.019374854862689972,2147,0.0005764886736869812,346.155832529068,1763260376.2322006,634.0,195840,,0.5249708890914917,0.0001825652871048078,,0.0
,,,,2148,,346.1945950984955,1763260376.2709632,,195848,500.0,,,500.0,
-0.0021615149453282356,0.00023045911802910268,0.002721846103668213,0.0016635693609714508,2155,6.346683949232101e-05,347.30022644996643,1763260377.3765945,634.0,196608,,0.48403263092041016,0.00018210445705335587,,0.0
,,,,2172,,349.77537536621094,1763260379.8517435,,198348,500.0,,,500.0,
0.007685116492211819,4.044516390422359e-05,-0.05311620235443115,0.0031043067574501038,2185,0.00023772474378347397,351.96059012413025,1763260382.0369582,635.0,199680,,0.5578811168670654,0.0001802611368475482,,0.0
,,,,2192,,352.93601274490356,1763260383.0123808,,200348,500.0,,,500.0,
-0.005875268019735813,167.7388916015625,-2.2649765014648438e-05,0.00254058837890625,2198,0.0013125678524374962,353.8333594799042,1763260383.9097276,635.0,200960,,0.5287290811538696,0.00017949308676179498,,0.0
0.007419317029416561,0.0059797256253659725,-0.4710806608200073,-0.014312777668237686,2199,0.002622387371957302,353.9924051761627,1763260384.0687733,635.0,201088,,0.5789894461631775,0.00017941628175321966,,0.00390625
,,,,2211,,355.69024991989136,1763260385.766618,,202348,500.0,,,500.0,
-0.020588258281350136,9.507323557045311e-05,0.07969880104064941,-0.01210707426071167,2214,0.0023759836331009865,356.1769895553589,1763260386.2533576,636.0,202624,,0.5601012706756592,0.00017849462165031582,,0.001953125
-0.0013641025871038437,0.00014530288171954453,-0.13952350616455078,-0.0024620182812213898,2220,0.00016477331519126892,357.09110140800476,1763260387.1674695,636.0,203264,,0.6066274642944336,0.00017811059660743922,,0.0
-0.009455250576138496,0.0052274311892688274,0.04647880792617798,-0.0007250849157571793,2223,0.00031947530806064606,357.54011821746826,1763260387.6164863,636.0,203520,,0.5951618552207947,0.00017795698659028858,,0.0
-0.0033749807626008987,0.00016105825488921255,-0.08766543865203857,-0.007460847496986389,2225,0.00012604333460330963,357.9626877307892,1763260388.0390558,636.0,203776,,0.5935249328613281,0.00017780337657313794,,0.0
,,,,2226,,358.00685143470764,1763260388.0832195,,203848,500.0,,,500.0,
0.0004297615960240364,363.3810729980469,-0.0001360177993774414,0.00021174922585487366,2227,1.939665526151657e-05,358.1770181655884,1763260388.2533863,636.0,203904,,0.5008043050765991,0.00017772657156456262,,0.0
,,,,2231,,358.79211473464966,1763260388.8684828,,204348,500.0,,,500.0,
5.0135888159275055e-05,0.00015628812252543867,-0.06991970539093018,0.002370990812778473,2235,0.0006261439993977547,359.5657641887665,1763260389.6421323,636.0,204800,,0.5393382906913757,0.00017718893650453538,,0.0
,,,,2241,,360.3910644054413,1763260390.4674325,,205348,500.0,,,500.0,
-0.009188065305352211,0.004845650866627693,-0.2166280746459961,-0.0028461888432502747,2248,0.0005072709172964096,361.51886796951294,1763260391.595236,636.0,206080,,0.4782877564430237,0.00017642088641878217,,0.0
-0.013098343275487423,8.98224679986015e-05,-0.3444182872772217,0.0072798654437065125,2250,0.0013461420312523842,361.8696982860565,1763260391.9460664,636.0,206336,,0.5477081537246704,0.00017626727640163153,,0.001953125
-0.0017289184033870697,0.004463690333068371,-0.06925570964813232,-0.004539672285318375,2253,0.0008089188486337662,362.2582314014435,1763260392.3345995,636.0,206592,,0.5507298111915588,0.0001761136663844809,,0.0
0.022285595536231995,0.0002929494366981089,-0.19037699699401855,-0.012277388945221901,2272,0.0019578952342271805,365.3887257575989,1763260395.4650939,636.0,208640,,0.49780556559562683,0.00017488478624727577,,0.0
-0.000867355614900589,266.9989929199219,0.00022584199905395508,0.0012578889727592468,2280,0.00012261979281902313,366.5325746536255,1763260396.6089427,636.0,209408,,0.5613178610801697,0.00017442395619582385,,0.0
-0.0028144270181655884,265.8378601074219,-4.374980926513672e-05,-0.0015561431646347046,2295,0.00013302825391292572,368.676922082901,1763260398.7532902,637.0,210944,,0.5657376050949097,0.00017350231064483523,,0.0
0.0029683196917176247,0.00021954117983113974,0.07956850528717041,-0.004235699772834778,2298,0.003659048117697239,369.21649980545044,1763260399.292868,637.0,211328,,0.5393471717834473,0.00017327189561910927,,0.009765625
-0.002285492606461048,0.005628995597362518,-0.19217562675476074,-0.00184578076004982,2310,5.076359957456589e-05,370.85452938079834,1763260400.9308975,637.0,212480,,0.5360477566719055,0.0001725806505419314,,0.0
0.0016775121912360191,9.409690392203629e-05,-0.03790616989135742,-0.0008756713941693306,2312,1.721736043691635e-05,371.18187642097473,1763260401.2582445,637.0,212736,,0.5475655198097229,0.00017242704052478075,,0.0
,,,,2318,,371.96292066574097,1763260402.0392888,,213348,500.0,,,500.0,
-0.0034754006192088127,0.00013049579865764827,-0.030002832412719727,0.009676143527030945,2322,0.0014727776870131493,372.62466979026794,1763260402.701038,638.0,213760,,0.4844045341014862,0.0001718126004561782,,0.0
-0.0004180148243904114,115.399169921875,0.00024259090423583984,0.0030269883573055267,2324,0.0005240235477685928,372.843230009079,1763260402.919598,638.0,213888,,0.527974009513855,0.00017173579544760287,,0.0
0.002043253742158413,288.7427062988281,-1.9788742065429688e-05,0.005815315991640091,2329,0.0005872538313269615,373.58060002326965,1763260403.656968,638.0,214400,,0.5797916650772095,0.0001714285754133016,,0.0
-0.002354741096496582,302.63336181640625,1.6450881958007812e-05,-0.004851255565881729,2339,0.00016442500054836273,375.2231044769287,1763260405.2994726,638.0,215424,,0.5333257913589478,0.00017081413534469903,,0.0
,,,,2343,,375.8464570045471,1763260405.922825,,215848,500.0,,,500.0,
,,,,2348,,376.61403942108154,1763260406.6904075,,216348,500.0,,,500.0,
0.012120393104851246,124.53050231933594,0.0009267926216125488,0.002417333424091339,2354,0.002015816979110241,377.56715631484985,1763260407.6435244,638.0,216960,,0.48991328477859497,0.00016989247524179518,,0.0
0.0022597312927246094,109.5839614868164,-1.8477439880371094e-05,-0.00018829386681318283,2363,0.00038149207830429077,379.0209050178528,1763260409.097273,638.0,217856,,0.5671398639678955,0.00016935484018176794,,0.0
0.006178964860737324,0.005617933813482523,0.028015553951263428,-0.0059662386775016785,2389,0.0018503079190850258,383.0886228084564,1763260413.164991,638.0,220544,,0.56551194190979,0.00016774193500168622,,0.0
0.03374297916889191,0.005087388679385185,0.4328383207321167,-0.0014863032847642899,2394,0.002799021080136299,383.8238067626953,1763260413.9001749,638.0,221056,,0.4986167252063751,0.00016743471496738493,,0.001953125
0.011867265217006207,0.00534607470035553,-0.7397445440292358,0.010585550218820572,2409,0.0018459325656294823,386.09441661834717,1763260416.1707847,638.0,222592,,0.43516483902931213,0.0001665130548644811,,0.0
-0.0031761620193719864,134.45382690429688,0.00016689300537109375,0.0009348094463348389,2426,0.00037656351923942566,388.78076934814453,1763260418.8571374,638.0,224384,,0.49536699056625366,0.0001654377847444266,,0.0
,,,,2430,,389.3903605937958,1763260419.4667287,,224848,500.0,,,500.0,
0.009592502377927303,6.543525523738936e-05,-0.2769557237625122,-0.008804969489574432,2449,0.0009855637326836586,392.53269124031067,1763260422.6090593,639.0,226816,,0.5511106848716736,0.00016397848958149552,,0.0
0.0020126542076468468,179.1099090576172,-0.0004056692123413086,0.002286471426486969,2465,0.0005086315795779228,394.95092391967773,1763260425.027292,639.0,228352,,0.5425654649734497,0.00016305682947859168,,0.0
-0.00882376916706562,0.005413303151726723,-0.07527124881744385,-0.009170090779662132,2491,0.0010412037372589111,399.08527660369873,1763260429.1616447,639.0,231040,,0.5335747003555298,0.00016144393885042518,,0.0
0.0013376828283071518,6.709943409077823e-05,-0.4061238765716553,-0.0017773043364286423,2493,0.0009180475026369095,399.4888515472412,1763260429.5652196,639.0,231296,,0.5793176889419556,0.00016129032883327454,,0.0
0.009729287587106228,0.005439843516796827,-0.07379150390625,-0.003910612314939499,2506,0.00020791683346033096,401.4967155456543,1763260431.5730836,639.0,232576,,0.5331506729125977,0.00016052227874752134,,0.0
,,,,2514,,402.72401690483093,1763260432.800385,,233348,500.0,,,500.0,
-0.0003459332510828972,0.005453523248434067,0.0002485513687133789,-0.0019356608390808105,2515,0.0001350967213511467,402.93745946884155,1763260433.0138276,639.0,233472,,0.517353892326355,0.0001599846436874941,,0.0
-0.02055269107222557,0.004358566366136074,-0.13218820095062256,-0.011937305331230164,2520,0.0006359340623021126,403.6834897994995,1763260433.759858,639.0,233984,,0.53978031873703,0.00015967742365319282,,0.0
,,,,2533,,405.7710611820221,1763260435.8474293,,235348,500.0,,,500.0,
8.256733417510986e-05,0.004158308729529381,-0.09085261821746826,-0.002498909831047058,2540,0.0003564264625310898,406.8958361148834,1763260436.9722042,639.0,236032,,0.5213428735733032,0.0001584485435159877,,0.0
-0.0038596326485276222,0.00011217665451113135,-0.19429504871368408,-0.007003810256719589,2547,0.0011673932895064354,407.9906737804413,1763260438.0670419,639.0,236800,,0.5176056027412415,0.00015798771346453577,,0.0
0.0036789346486330032,9.783474524738267e-05,-0.11665534973144531,-0.007235262542963028,2570,0.0021951310336589813,411.8066735267639,1763260441.8830416,639.0,239232,,0.59291011095047,0.0001565284183016047,,0.0
,,,,2571,,411.8588695526123,1763260441.9352376,,239348,500.0,,,500.0,
,,,,2576,,412.60613465309143,1763260442.6825027,,239848,500.0,,,500.0,
-0.004827363416552544,412.70989990234375,3.147125244140625e-05,-0.004576485604047775,2577,0.00023870915174484253,412.7863612174988,1763260442.8627293,639.0,239872,,0.5635825395584106,0.0001561443932587281,,0.0
0.0049229832366108894,0.004280493129044771,-0.34392356872558594,-0.002274453639984131,2608,0.00029092561453580856,417.4315173625946,1763260447.5078855,639.0,243072,,0.5623274445533752,0.00015422426804434508,,0.0
0.013808734714984894,0.00019832307589240372,-0.4650207757949829,-0.014870699495077133,2610,0.0010442966595292091,417.7796597480774,1763260447.8560278,640.0,243328,,0.5245605111122131,0.00015407065802719444,,0.0
0.0025976328179240227,0.0003163710644003004,-1.1921560764312744,-0.01339990645647049,2630,0.000773218460381031,420.6629891395569,1763260450.7393572,640.0,245248,,0.4363788962364197,0.00015291858289856464,,0.0
-0.007316893897950649,0.0001919992355396971,-0.25692570209503174,-0.009741995483636856,2636,0.0019576428458094597,421.5450053215027,1763260451.6213734,640.0,245888,,0.5814487338066101,0.00015253455785568804,,0.0
,,,,2646,,422.9004738330841,1763260452.976842,,246908,500.0,,,500.0,
0.001678314059972763,241.73338317871094,-7.581710815429688e-05,0.0014820173382759094,2647,0.000232623890042305,423.0581521987915,1763260453.1345203,640.0,246912,,0.5779268741607666,0.00015192011778708547,,0.0
0.0007368642836809158,0.004441630095243454,0.1046682596206665,-0.006264589726924896,2648,0.0002882685512304306,423.2363085746765,1763260453.3126767,640.0,247040,,0.5718128085136414,0.00015184331277851015,,0.0
0.011083248071372509,0.004029870964586735,0.06910836696624756,-0.011700030416250229,2668,0.0014539221301674843,426.06012415885925,1763260456.1364923,641.0,249088,,0.5520915985107422,0.00015061443264130503,,0.0
-0.010952192358672619,0.004011070821434259,0.08145284652709961,0.0004966184496879578,2673,0.0003414889797568321,426.7747001647949,1763260456.8510683,641.0,249600,,0.5869122743606567,0.00015030721260700375,,0.0
0.0007150741294026375,0.00493535166606307,-0.19195806980133057,0.00013500452041625977,2683,2.556387335062027e-05,428.2442066669464,1763260458.3205748,641.0,250624,,0.5097211003303528,0.00014969278709031641,,0.0
-0.0025631720200181007,154.06565856933594,-2.4199485778808594e-05,0.0011285506188869476,2687,0.0002947049215435982,428.7791130542755,1763260458.8554811,641.0,251008,,0.4639965295791626,0.00014946237206459045,,0.0
-0.004085219465196133,0.00018633148283697665,0.002596914768218994,0.0064201802015304565,2689,0.0009835688397288322,429.13595724105835,1763260459.2123253,641.0,251264,,0.5069898962974548,0.00014930876204743981,,0.0
0.0008944645524024963,123.05268096923828,4.690885543823242e-05,-0.0007501058280467987,2692,3.4222379326820374e-05,429.54671907424927,1763260459.6230872,641.0,251520,,0.5164123177528381,0.00014915515203028917,,0.0
-0.014402052387595177,0.0005718771717511117,-0.6824905872344971,-0.004841208457946777,2732,0.0012092776596546173,435.43196988105774,1763260465.508338,642.0,255616,,0.40247291326522827,0.00014669739175587893,,0.0
0.004983718506991863,0.00015135572175495327,-0.5414100885391235,0.0025296956300735474,2752,0.0010502273216843605,438.42279720306396,1763260468.4991653,642.0,257664,,0.4830789566040039,0.0001454685116186738,,0.0
0.0038184793666005135,0.00015019372222013772,-0.759386420249939,-0.0021591298282146454,2757,0.00022075418382883072,439.1585862636566,1763260469.2349544,642.0,258176,,0.4863806962966919,0.00014516129158437252,,0.0
-0.002719370648264885,0.0001125455237342976,-1.1845741271972656,-0.003535650670528412,2772,0.0002867951989173889,441.5467929840088,1763260471.623161,642.0,259712,,0.47293299436569214,0.00014423963148146868,,0.0
-0.0010223006829619408,0.00011168906348757446,0.2938311696052551,-0.007386179640889168,2782,0.0009507657960057259,443.0728862285614,1763260473.1492543,643.0,260736,,0.47349050641059875,0.00014362519141286612,,0.0
,,,,2783,,443.11432576179504,1763260473.1906939,,260754,500.0,,,500.0,
-0.004061523824930191,302.8731689453125,-0.0002918243408203125,-0.0008459053933620453,2793,0.00012081488966941833,444.6025540828705,1763260474.6789222,643.0,261760,,0.4790075421333313,0.00014301075134426355,,0.0
0.0004541222006082535,0.0035850447602570057,0.3608591556549072,0.0005309600383043289,2824,6.118975579738617e-05,449.29586458206177,1763260479.3722327,643.0,264960,,0.48896247148513794,0.00014109062612988055,,0.0
-0.002789996564388275,0.002340102568268776,-3.612041473388672e-05,-0.0002844221889972687,2843,5.4564327001571655e-05,452.05292558670044,1763260482.1292937,643.0,266880,,0.5478360652923584,0.00013993855100125074,,0.0
-0.011328236199915409,379.9662780761719,-0.0005232095718383789,0.001698194071650505,2857,0.0009993435814976692,454.0797438621521,1763260484.156112,644.0,268288,,0.4693128168582916,0.00013909369590692222,,0.0
0.0004599587991833687,228.38560485839844,-0.0002912282943725586,-0.0036285482347011566,2882,9.067822247743607e-05,457.4949131011963,1763260487.5712812,645.0,270848,,0.4249904453754425,0.00013755761028733104,,0.0
0.0009323256090283394,0.00014775534509681165,0.6491413116455078,-0.0013512670993804932,2890,3.496464341878891e-05,458.6030762195587,1763260488.6794443,645.0,271744,,0.5416337251663208,0.0001370199752273038,,0.0
-0.0010066181421279907,185.72500610351562,-0.0001672506332397461,-0.0012034662067890167,2911,5.166791379451752e-05,461.24587774276733,1763260491.3222458,646.0,273792,,0.4840987026691437,0.00013579109509009868,,0.0
,,,,2935,,464.32691073417664,1763260494.4032788,,276254,500.0,,,500.0,
,,,,2949,,466.181519985199,1763260496.257888,,277754,500.0,,,500.0,
-0.0005699805915355682,359.6148681640625,3.0219554901123047e-05,0.005246389657258987,2960,0.00047291070222854614,467.56643533706665,1763260497.6428034,648.0,278784,,0.5284489393234253,0.0001327956997556612,,0.0
-0.002920594997704029,103.50143432617188,0.00010120868682861328,0.008665110915899277,2975,0.000563482753932476,469.5006654262543,1763260499.5770335,649.0,280320,,0.5398764610290527,0.00013187403965275735,,0.0
,,,,2989,,471.2859230041504,1763260501.362291,,281754,500.0,,,500.0,
-0.008111536502838135,7.969677972141653e-05,-0.06999993324279785,-0.008807383477687836,2997,0.0011783521622419357,472.4309432506561,1763260502.5073113,649.0,282624,,0.5347682237625122,0.00013049154949840158,,0.001953125
-0.008189064450562,9.66075313044712e-05,-0.25495290756225586,0.0032497234642505646,3011,0.0006252052262425423,474.27955317497253,1763260504.3559213,650.0,284032,,0.5764504671096802,0.00012964669440407306,,0.0
-0.0027346713468432426,9.326564031653106e-05,-0.14497971534729004,0.001580673735588789,3051,7.364805787801743e-05,479.4018850326538,1763260509.4782531,652.0,288128,,0.5086275935173035,0.0001271889341296628,,0.0
-0.0009382609277963638,345.1148376464844,-7.557868957519531e-05,-0.0007248204201459885,3053,1.2205913662910461e-05,479.5810182094574,1763260509.6573863,652.0,288256,,0.582966148853302,0.0001271121291210875,,0.0
0.0038262521848082542,9.149462130153552e-05,-0.005034208297729492,0.0016641989350318909,3066,0.00026678014546632767,481.46159958839417,1763260511.5379677,652.0,289664,,0.5954985618591309,0.00012626727402675897,,0.0
0.0017227744683623314,9.410519851371646e-05,-0.051891446113586426,0.00035268068313598633,3070,1.2177042663097382e-05,481.95867824554443,1763260512.0350463,652.0,290048,,0.5706191658973694,0.00012603687355294824,,0.0
-0.005114709958434105,259.45050048828125,-4.506111145019531e-05,-0.0027733519673347473,3083,0.00014899484813213348,483.56945514678955,1763260513.6458232,653.0,291328,,0.5294962525367737,0.00012526882346719503,,0.0
0.004078550264239311,0.00023919121304061264,0.008389472961425781,-0.020813757553696632,3098,0.0014529582113027573,485.48198795318604,1763260515.558356,653.0,292864,,0.570043683052063,0.0001243471633642912,,0.0
-0.002344690263271332,0.00029263709438964725,-0.015555977821350098,5.330890417098999e-05,3103,0.0004788637161254883,486.19550108909607,1763260516.2718692,653.0,293376,,0.5881975293159485,0.0001240399433299899,,0.0
-0.0035926131531596184,0.0037973530124872923,-0.1493164300918579,-0.0004902929067611694,3127,0.00013854075223207474,489.3646900653839,1763260519.4410582,654.0,295808,,0.5325117707252502,0.00012258064816705883,,0.0
-0.0028555169701576233,0.00015149297541938722,-0.17898523807525635,-0.007138755172491074,3129,0.00048331543803215027,489.66496872901917,1763260519.7413368,654.0,296064,,0.43992432951927185,0.00012242703814990819,,0.0
0.013934507966041565,0.0002378554199822247,0.033866822719573975,0.0005423873662948608,3141,0.00036276131868362427,491.30554008483887,1763260521.3819082,655.0,297344,,0.49793362617492676,0.00012165898806415498,,0.0
,,,,3143,,491.50564432144165,1763260521.5820124,,297588,500.0,,,500.0,
0.005366479977965355,0.00020693099941127002,0.008299469947814941,-6.38328492641449e-05,3146,0.0002877917140722275,491.9837830066681,1763260522.060151,655.0,297856,,0.4978029727935791,0.0001213517680298537,,0.0
0.0075974129140377045,0.00010660655971150845,-0.13805913925170898,-0.0010681599378585815,3161,0.00041209906339645386,494.0232946872711,1763260524.0996628,655.0,299392,,0.5882797241210938,0.00012043010792694986,,0.0
0.005515682511031628,0.0045759850181639194,0.13523733615875244,-0.015494860708713531,3170,0.0007649539038538933,495.18315505981445,1763260525.2595232,656.0,300288,,0.5356621146202087,0.00011989247286692262,,0.0
,,,,3183,,496.7594072818756,1763260526.8357754,,301588,500.0,,,500.0,
,,,,3188,,497.39905309677124,1763260527.4754212,,302088,500.0,,,500.0,
,,,,3217,,501.1560821533203,1763260531.2324502,,305088,500.0,,,500.0,
0.0005373433232307434,0.004199657589197159,0.06594294309616089,0.00034000910818576813,3224,4.2574480175971985e-05,502.09377813339233,1763260532.1701462,658.0,305792,,0.500199556350708,0.00011658986477414146,,0.0
0.005922074429690838,192.69888305664062,-3.075599670410156e-05,0.0005863718688488007,3247,0.0002264035865664482,505.004798412323,1763260535.0811665,659.0,308096,,0.5683341026306152,0.0001152073746197857,,0.0
-0.005727322772145271,0.00012653377780225128,-0.03461956977844238,0.009758245199918747,3250,0.00041353702545166016,505.48502707481384,1763260535.5613952,659.0,308480,,0.5737577080726624,0.00011497695959405974,,0.0
-1.6507692635059357e-05,72.63614654541016,-7.152557373046875e-07,0.0013345107436180115,3252,9.804032742977142e-06,505.67504692077637,1763260535.751415,659.0,308608,,0.5745532512664795,0.00011490015458548442,,0.0
0.012074428610503674,0.00022064382210373878,-0.011508822441101074,0.002643752843141556,3255,0.001022995449602604,506.12571477890015,1763260536.2020829,659.0,308992,,0.5409946441650391,0.00011466973955975845,,0.0
0.001855027861893177,228.53109741210938,0.0005263090133666992,-0.004996016621589661,3259,5.368608981370926e-05,506.50123476982117,1763260536.5776029,659.0,309248,,0.50608891248703,0.00011451612954260781,,0.0
,,,,3272,,508.1734974384308,1763260538.2498655,,310627,500.0,,,500.0,
-0.003059063106775284,0.0002841337991412729,-0.3472186326980591,-0.004070982336997986,3275,0.00023360922932624817,508.615850687027,1763260538.6922188,660.0,310912,,0.5965426564216614,0.00011351766443112865,,0.0
0.004803369753062725,0.00026149972109124064,-0.4764188528060913,0.004214473068714142,3276,0.0005115186795592308,508.77288484573364,1763260538.849253,660.0,311040,,0.5933459401130676,0.00011344085942255333,,0.0
,,,,3296,,511.14707827568054,1763260541.2234464,,312868,500.0,,,500.0,
-0.0031100763007998466,0.000654136820230633,-1.964296579360962,-5.1705166697502136e-05,3299,0.0001219743862748146,511.5945143699646,1763260541.6708825,660.0,313216,,0.5132458806037903,0.00011213517427677289,,0.0
0.003786497749388218,0.00026899584918282926,-0.2222965955734253,0.0032358448952436447,3338,0.00041950587183237076,516.539865732193,1763260546.6162338,662.0,317312,,0.4662252366542816,0.00010967742127832025,,0.0
0.0011286232620477676,0.003450344782322645,-0.03145730495452881,-0.0004197806119918823,3351,3.1111761927604675e-05,517.9611535072327,1763260548.0375216,663.0,318592,,0.5623742938041687,0.00010890937119256705,,0.0
0.0023542968556284904,0.00024501056759618223,-0.09492182731628418,-0.00080089271068573,3357,0.0001330571249127388,518.6326770782471,1763260548.7090452,663.0,319232,,0.530668318271637,0.00010852534614969045,,0.0
-0.0006555765867233276,358.59503173828125,-4.565715789794922e-05,-0.0007498003542423248,3360,5.0751492381095886e-05,518.9346928596497,1763260549.011061,663.0,319488,,0.5319700241088867,0.00010837173613253981,,0.0
,,,,3398,,523.0874774456024,1763260553.1638455,,323368,500.0,,,500.0,
-0.003233916126191616,0.00033166632056236267,-0.6562982797622681,-0.000988902524113655,3401,9.092222899198532e-05,523.4480373859406,1763260553.5244055,666.0,323712,,0.5484800338745117,0.00010583717084955424,,0.0
