_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,26.731964349746704,0,1763260060.4532354,,,,,,,,,,,
7,27.689790964126587,128,1763260061.411062,0.000632990151643753,-0.00719296932220459,0.007136179134249687,0.0,-0.015744758769869804,0.6924498081207275,0.0003000000142492354,1009.0,22.864795684814453,,
33,28.34114670753479,642,1763260062.0624177,,,,,,,,,,31.0,31.0
41,28.5104501247406,797,1763260062.2317212,,,,,,,,,,27.0,27.0
47,28.735732316970825,1024,1763260062.4570034,4.5155175030231476e-05,0.017380893230438232,0.0008985782042145729,0.0,0.0002859532833099365,0.6593577265739441,0.00029946237918920815,873.0,36.93682861328125,,
64,29.234205961227417,1537,1763260062.955477,,,,,,,,,,60.0,60.0
74,29.498359203338623,1855,1763260063.2196302,,,,,,,,,,32.0,32.0
77,29.606581926345825,1960,1763260063.327853,,,,,,,,,,67.0,67.0
88,29.971564769744873,2403,1763260063.6928358,,,,,,,,,,25.0,25.0
102,30.66060733795166,3106,1763260064.3818784,,,,,,,,,,187.0,187.0
104,30.881253480911255,3328,1763260064.6025245,9.079650044441223e-05,-0.2961547374725342,0.0011477787047624588,0.0,-0.0056103989481925964,0.6534984111785889,0.0002980798890348524,1002.0,43.93129348754883,,
133,32.85966420173645,5542,1763260066.5809352,,,,,,,,,,95.0,95.0
147,33.68005704879761,6485,1763260067.401328,,,,,,,,,,82.0,82.0
149,33.87700700759888,6656,1763260067.598278,0.0007760170847177505,0.025402307510375977,0.0023580435663461685,0.0,-0.0011558085680007935,0.5766420960426331,0.00029608295881189406,1054.0,33.474220275878906,,
150,33.986398220062256,6784,1763260067.7076693,0.0001790132373571396,-0.04176318645477295,-0.003952449187636375,0.0,0.009962759912014008,0.5818232297897339,0.00029600615380331874,1056.0,34.02589416503906,,
155,34.456806898117065,7296,1763260068.178078,0.00028877798467874527,0.13780897855758667,0.005721655674278736,0.0,-0.002312213182449341,0.5885670781135559,0.00029569893376901746,1058.0,32.209320068359375,,
157,34.57211422920227,7424,1763260068.2933853,0.0004253564402461052,0.2022085189819336,-0.005566206760704517,0.0,-0.0030857548117637634,0.5771566033363342,0.00029562212876044214,1059.0,25.100391387939453,,
172,36.03161573410034,8376,1763260069.7528868,,,,,,,,,,60.0,60.0
195,39.29128289222717,9984,1763260073.012554,0.0005854349583387375,0.7011961936950684,-0.004471424967050552,0.0,-0.005285158753395081,0.5849347710609436,0.00029408602858893573,851.0,23.32978057861328,,
203,40.262683391571045,10602,1763260073.9839544,,,,,,,,,,227.0,227.0
213,41.28884768486023,11213,1763260075.0101187,,,,,,,,,,61.0,61.0
217,41.77439522743225,11520,1763260075.4956663,0.00037301890552043915,0.5825977921485901,-0.003524545580148697,0.0,-0.005703028291463852,0.5928603410720825,0.0002931643684860319,810.0,25.454172134399414,,
228,42.56583333015442,12288,1763260076.2871044,0.0008075777441263199,0.2661038041114807,-0.005277905613183975,0.0,-0.02057831734418869,0.6047344207763672,0.00029270353843457997,819.0,25.3000431060791,,
233,42.90603446960449,12672,1763260076.6273055,7.620267570018768e-05,0.5962536334991455,0.0035411491990089417,0.0,-0.0037422627210617065,0.5881354808807373,0.000292473123408854,825.0,21.738746643066406,,
251,44.02649521827698,13824,1763260077.7477663,0.0005844319239258766,-0.03659248352050781,-0.004874699749052525,0.0,-0.004823125898838043,0.5727757215499878,0.0002917818783316761,839.0,23.03316307067871,,
259,44.66588258743286,14464,1763260078.3871536,0.0006849532946944237,0.14173763990402222,-0.00756507832556963,0.0,-0.0024641230702400208,0.5657102465629578,0.0002913978532887995,845.0,20.76625633239746,,
265,45.265658140182495,15104,1763260078.9869292,0.0007185935974121094,-0.08580553531646729,-1.1766329407691956e-05,0.0,0.016643665730953217,0.5464160442352295,0.0002910138282459229,853.0,19.629060745239258,,
273,45.93751120567322,15872,1763260079.6587822,8.665956556797028e-06,0.009916365146636963,-0.0007951753214001656,0.0,-9.533017873764038e-05,0.5534471869468689,0.000290552998194471,863.0,19.481433868408203,,
274,46.04852843284607,16000,1763260079.7697995,0.0004978170618414879,-0.17694509029388428,0.007693826220929623,0.0,-0.001770108938217163,0.49443691968917847,0.0002904761931858957,865.0,18.99344253540039,,
292,47.58474588394165,17664,1763260081.306017,3.181956708431244e-05,0.008170366287231445,0.002160787582397461,0.0,0.0009933225810527802,0.5487809777259827,0.0002894777280744165,882.0,45.126312255859375,,
321,50.02093482017517,20352,1763260083.7422059,0.0004515107721090317,0.0014123320579528809,0.0005807876586914062,0.0,-0.009142663329839706,0.5287985801696777,0.0002878648228943348,906.0,76.94747161865234,,
327,50.61952614784241,20992,1763260084.3407972,5.8786943554878235e-05,0.10462361574172974,-1.9706785678863525e-06,0.0,0.0023915059864521027,0.575245201587677,0.0002874807978514582,910.0,12.544746398925781,,
330,50.86378860473633,21313,1763260084.5850596,,,,,,,,,,462.0,462.0
332,51.06513237953186,21504,1763260084.7864034,2.3577362298965454e-05,0.03084796667098999,0.0023077502846717834,0.0,-0.0013474076986312866,0.5549653768539429,0.0002871735778171569,914.0,11.945427894592285,,
337,51.530113697052,22016,1763260085.2513847,7.025711238384247e-05,-0.01958155632019043,-0.0010598134249448776,0.0,-0.00035975873470306396,0.5214767456054688,0.00028686635778285563,918.0,11.701722145080566,,
340,51.77586030960083,22272,1763260085.4971313,0.002868024632334709,0.21135079860687256,-0.0035206805914640427,0.0,0.006219659000635147,0.5650336146354675,0.000286712747765705,919.0,69.14342498779297,,
370,54.49464464187622,25216,1763260088.2159157,6.943847984075546e-05,-0.003254413604736328,0.00047005806118249893,0.0,0.00010611675679683685,0.5580872893333435,0.0002849462325684726,936.0,9.169781684875488,,
375,54.99961304664612,25728,1763260088.720884,2.9345043003559113e-05,0.0347631573677063,0.0005174716934561729,0.0,-0.001109987497329712,0.5092639923095703,0.00028463901253417134,937.0,9.226264953613281,,
396,57.164347648620605,27776,1763260090.8856187,0.0006401948630809784,0.003416001796722412,0.006817664951086044,0.0,0.0003595910966396332,0.6008530259132385,0.0002834101323969662,938.0,7.424681663513184,,
425,59.90187191963196,30336,1763260093.623143,0.00019474979490041733,-0.009079337120056152,0.006979898549616337,0.0,-0.006827246397733688,0.5625830888748169,0.0002818740322254598,938.0,121.00496673583984,,
441,61.6288480758667,31855,1763260095.350119,,,,,,,,,,345.0,345.0
450,62.684253215789795,32640,1763260096.4055243,1.8415041267871857e-05,0.09375840425491333,-0.0007553556933999062,0.0,0.003752129152417183,0.5790117979049683,0.00028049154207110405,929.0,64.69098663330078,,
471,65.08403015136719,34688,1763260098.8053012,0.0004874821752309799,0.06730598211288452,0.00048314593732357025,0.0,-0.0006069950759410858,0.5563647747039795,0.0002792626619338989,924.0,52.02397918701172,,
481,66.6441445350647,35648,1763260100.3654156,,,,,,,,,,322.0,322.0
490,68.0466194152832,36352,1763260101.7678905,0.0045224884524941444,0.35189831256866455,-0.02289414405822754,0.04296875,0.01731351763010025,0.5201114416122437,0.00027826419682241976,897.0,121.86518859863281,,
504,70.01213932037354,37376,1763260103.7334104,0.007181072607636452,0.6851742267608643,0.032947100698947906,0.041015625,0.032735906541347504,0.5158630609512329,0.0002776497567538172,880.0,55.002323150634766,,
515,71.90388298034668,38400,1763260105.625154,0.0011975569650530815,0.9589515328407288,-0.004885776899755001,0.0,-0.0036989226937294006,0.529128909111023,0.00027703531668521464,866.0,1.7971323728561401,,
