losses/clipfrac,charts/episodic_return,charts/SPS,losses/policy_loss,losses/entropy,_timestamp,_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,global_step,losses/approx_kl,losses/old_approx_kl
0.0,,657.0,0.0036748386919498444,0.550422191619873,1763260379.4918423,2253,213.84718322753906,,0.00017442395619582385,0.00014734268188476562,345.9679443836212,209408,0.00010425131767988205,0.0021922430023550987
0.0,,658.0,-0.0015289783477783203,0.5416667461395264,1763260381.8057504,2272,230.46267700195312,,0.00017327189561910927,-8.881092071533203e-05,348.2818524837494,211328,9.403657168149948e-05,-0.0019410671666264534
0.0,,659.0,-0.0052780210971832275,0.5369241237640381,1763260382.6683953,2280,0.00013252765347715467,,0.00017273426055908203,-0.22361910343170166,349.14449739456177,212224,0.0007466133683919907,-0.01374761387705803
0.0,,660.0,0.0004310011863708496,0.5382556319236755,1763260384.6531281,2295,8.333932782988995e-05,,0.0001718126004561782,0.5893202424049377,351.129230260849,213760,0.001140817068517208,0.002789265476167202
0.0,,659.0,-0.0002184063196182251,0.555213451385498,1763260385.1121309,2298,0.004298175219446421,,0.00017165899043902755,0.0040073394775390625,351.5882329940796,214016,0.0002534491941332817,-0.001000051386654377
,500.0,,,,1763260386.933984,2310,,500.0,,,353.41008615493774,215203,,
,171.0,,,,1763260387.165425,2312,,171.0,,,353.6415271759033,215374,,
0.0,,659.0,-0.006479091942310333,0.5160314440727234,1763260388.113865,2318,158.3888702392578,,0.00017050691531039774,-0.00010704994201660156,354.5899670124054,215936,0.00046501029282808304,0.0013809176161885262
,500.0,,,,1763260388.671793,2322,,500.0,,,355.14789509773254,216374,,
0.0,,659.0,-0.008485153317451477,0.5105279088020325,1763260389.0104437,2324,0.004881768021732569,,0.00017012289026752114,0.4093139171600342,355.4865458011627,216576,0.0006119338795542717,0.002799469046294689
0.0,,659.0,-0.0002026781439781189,0.5302801132202148,1763260389.7475471,2329,0.00425082677975297,,0.00016981567023321986,-0.4244130849838257,356.22364926338196,217088,0.00031235162168741226,0.005552827380597591
0.0,,660.0,0.0008181631565093994,0.5397953391075134,1763260391.1829736,2339,0.004604232497513294,,0.0001692012301646173,-0.31680846214294434,357.6590757369995,218112,0.00025434326380491257,-0.0026388121768832207
0.0,,660.0,-0.014554951339960098,0.5025314688682556,1763260391.6151962,2343,0.004531101789325476,,0.00016897081513889134,-0.039436936378479004,358.0912983417511,218496,0.0012918030843138695,0.00502725038677454
0.0,,660.0,-0.002830175682902336,0.5381308794021606,1763260392.1174183,2348,0.0038756688591092825,,0.00016866359510459006,-0.58851158618927,358.5935204029083,219008,0.00013330020010471344,-0.008063901215791702
0.0,,661.0,0.0008881017565727234,0.46920621395111084,1763260392.7808595,2354,0.00018748888396658003,,0.00016827957006171346,-0.21248292922973633,359.2569615840912,219648,0.00012997351586818695,0.0005606971681118011
0.0,,662.0,-0.014679767191410065,0.4952833950519562,1763260393.6992867,2363,0.003843893064185977,,0.00016774193500168622,-0.24003350734710693,360.1753888130188,220544,0.0007193684577941895,0.0012170393019914627
0.001953125,,663.0,-0.013933083042502403,0.43214794993400574,1763260397.2870076,2389,8.04649680503644e-05,,0.0001661290298216045,0.46349000930786133,363.7631096839905,223232,0.00179976224899292,0.02340894564986229
0.0,,663.0,0.0006929226219654083,0.5196899771690369,1763260397.8102899,2394,0.08750027418136597,,0.0001658218097873032,0.33657532930374146,364.2863919734955,223744,0.0012187883257865906,5.414150655269623e-05
,500.0,,,,1763260399.297722,2409,,500.0,,,365.7738242149353,225276,,
0.0,,666.0,0.000674133189022541,0.3487991988658905,1763260401.0535727,2426,0.003534103976562619,,0.0001639016845729202,0.5969205498695374,367.5296747684479,226944,0.0002917936071753502,0.007367976941168308
0.0,,667.0,0.0008530113846063614,0.36240848898887634,1763260401.436602,2430,408.87957763671875,,0.00016367126954719424,-0.00011098384857177734,367.91270422935486,227328,9.296461939811707e-06,0.0007796622812747955
,500.0,,,,1763260403.410559,2449,,500.0,,,369.88666105270386,229276,,
0.0,,670.0,0.0006665531545877457,0.4313580393791199,1763260405.0864718,2465,0.004514327738434076,,0.0001615207438590005,0.48192423582077026,371.5625739097595,230912,2.894364297389984e-05,0.000704493373632431
0.0,,672.0,-0.005196958780288696,0.40540003776550293,1763260408.149662,2491,0.00013858165766578168,,0.00015990783867891878,-0.6077406406402588,374.625764131546,233600,0.0011813640594482422,-0.002130851149559021
,500.0,,,,1763260408.3960311,2493,,500.0,,,374.8721332550049,233776,,
0.0,,672.0,0.0015072226524353027,0.39794719219207764,1763260410.6106653,2506,5.771961878053844e-05,,0.00015898617857601494,-0.40467631816864014,377.08676743507385,235136,0.0001149103045463562,0.0014245528727769852
0.0,,671.0,-0.0026766955852508545,0.48262783885002136,1763260412.029151,2514,2.6062611141242087e-05,,0.0001584485435159877,0.3049963116645813,378.50525307655334,236032,6.927549839019775e-05,0.0010316185653209686
0.009765625,,671.0,-0.03009466454386711,0.42906031012535095,1763260412.2375863,2515,0.00013909870176576078,,0.00015837173850741237,-0.31045615673065186,378.7136883735657,236160,0.004704680293798447,0.00037970952689647675
0.009765625,,671.0,-0.027615634724497795,0.42650142312049866,1763260413.077267,2520,0.0004385366337373853,,0.0001580645184731111,-0.08890986442565918,379.55336904525757,236672,0.004186119884252548,-0.009996110573410988
0.0,,671.0,-0.004700779914855957,0.5026760697364807,1763260415.128253,2533,0.0034339658450335264,,0.0001572964683873579,0.6806161999702454,381.604355096817,237952,0.0004466930404305458,0.006550376303493977
0.0,,671.0,-0.002985861152410507,0.4775962829589844,1763260416.3943295,2540,0.0001036021567415446,,0.00015683563833590597,-0.3486618995666504,382.87043166160583,238720,0.0002487264573574066,0.006937619298696518
0.0,,670.0,-0.000579245388507843,0.45828187465667725,1763260417.5225787,2547,81.9774398803711,,0.00015645161329302937,0.0011318325996398926,383.99868083000183,239360,2.9262155294418335e-05,0.0005754530429840088
,500.0,,,,1763260420.11051,2570,,500.0,,,386.58661222457886,241776,,
0.0,,672.0,-0.0026578791439533234,0.3717670440673828,1763260420.2430542,2571,299.6380310058594,,0.00015499231813009828,-0.00015115737915039062,386.7191562652588,241792,0.00011764094233512878,0.00172337144613266
0.0,,673.0,-0.005112558603286743,0.42957544326782227,1763260420.755248,2576,150.88226318359375,,0.000154685098095797,0.002212047576904297,387.23135018348694,242304,0.0005495501682162285,0.00047651585191488266
0.0,,673.0,-0.008155196905136108,0.43932124972343445,1763260420.876782,2577,0.005194452591240406,,0.00015460829308722168,0.8522799015045166,387.35288405418396,242432,0.0010908199474215508,0.0024788575246930122
0.001953125,,675.0,-0.005803348496556282,0.4482521712779999,1763260424.2684877,2608,0.00011542350694071501,,0.00015268816787283868,-1.168520450592041,390.744589805603,245632,0.002286352217197418,0.015479110181331635
,500.0,,,,1763260424.5248923,2610,,500.0,,,391.00099444389343,245776,,
0.0,,675.0,-0.0024697445333003998,0.4793267846107483,1763260427.7790108,2630,79.59986114501953,,0.00015138248272705823,0.00042700767517089844,394.25511288642883,247808,0.0007472317665815353,-0.0007006190717220306
0.0,,675.0,-0.0007202886044979095,0.46537908911705017,1763260428.81101,2636,0.0034072836861014366,,0.00015099845768418163,-0.105171799659729,395.28711199760437,248448,3.346987068653107e-05,0.0005915183573961258
0.0,,674.0,-0.0011794976890087128,0.4373549818992615,1763260430.4579117,2646,0.004474657122045755,,0.00015038401761557907,0.26102906465530396,396.9340138435364,249472,4.112347960472107e-05,-0.0014064554125070572
0.0,,674.0,-0.0036317212507128716,0.4140391945838928,1763260430.6396384,2647,0.00010617794032441452,,0.00015030721260700375,0.20006847381591797,397.11574053764343,249600,0.00011072028428316116,-0.0027974536642432213
0.0,,674.0,-0.009324833750724792,0.42789244651794434,1763260430.820103,2648,0.00014232831017579883,,0.00015023040759842843,0.6505186557769775,397.2962050437927,249728,0.0009932154789566994,0.0021903710439801216
0.0,500.0,674.0,7.295608520507812e-05,0.4848445653915405,1763260434.279427,2668,340.30596923828125,500.0,0.00014900154201313853,-0.00014770030975341797,400.75552916526794,251776,6.258487701416016e-07,-0.000628788024187088
