_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,36.679625511169434,0,1763260066.7843394,,,,,,,,,,,
7,37.61233901977539,125,1763260067.717053,16.0,16.0,,,,,,,,,
33,39.00706958770752,578,1763260069.1117835,24.0,24.0,,,,,,,,,
41,39.460176944732666,763,1763260069.5648909,23.0,23.0,,,,,,,,,
47,39.76944041252136,881,1763260069.8741543,35.0,35.0,,,,,,,,,
64,41.06721329689026,1384,1763260071.1719272,21.0,21.0,,,,,,,,,
74,41.91862201690674,1750,1763260072.023336,44.0,44.0,,,,,,,,,
77,42.179840326309204,1909,1763260072.2845542,78.0,78.0,,,,,,,,,
88,43.353331565856934,2560,1763260073.4580455,,,0.00011250283569097519,0.009715735912322998,0.0005060741677880287,0.0,0.0013575311750173569,0.6068857908248901,0.0002985407190863043,441.0,32.01860427856445
102,44.360347270965576,3328,1763260074.4650612,,,0.0006797118112444878,0.07536047697067261,0.0014016376808285713,0.0,-0.0018784180283546448,0.5977963209152222,0.0002980798890348524,489.0,29.133644104003906
104,44.52235722541809,3456,1763260074.6270711,,,0.000350230373442173,-0.0554581880569458,0.0005808519199490547,0.0,-0.0023435354232788086,0.5934856534004211,0.00029800308402627707,496.0,41.738929748535156
133,47.171544313430786,5376,1763260077.2762582,,,0.0018579531461000443,-0.1746581792831421,-0.007938116788864136,0.0,-0.016352027654647827,0.5704071521759033,0.00029685100889764726,559.0,35.57548141479492
147,48.60317921638489,6346,1763260078.7078931,204.0,204.0,,,,,,,,,
149,48.755393505096436,6424,1763260078.8601074,78.0,78.0,,,,,,,,,
150,48.90653443336487,6528,1763260079.0112484,,,0.0001468053087592125,0.27017462253570557,0.002923683263361454,0.0,-0.005779607221484184,0.5860844850540161,0.0002961597638204694,575.0,28.289005279541016
