losses/clipfrac,_step,losses/value_loss,losses/entropy,losses/old_approx_kl,charts/episodic_length,global_step,_runtime,_timestamp,charts/learning_rate,charts/SPS,losses/approx_kl,losses/policy_loss,losses/explained_variance,charts/episodic_return
,370,,,,394.0,21866,49.451409101486206,1763260134.413485,,,,,,394.0
0.0,375,32.926876068115234,0.518152117729187,-0.00905628688633442,,22272,49.90678596496582,1763260134.868862,0.000286712747765705,1009.0,0.0005861036479473114,-0.005210421979427338,0.8589290380477905,
,396,,,,293.0,23929,51.35186815261841,1763260136.313944,,,,,,293.0
0.0,425,28.318927764892578,0.5334257483482361,-0.0005036555230617523,,26624,53.88344192504883,1763260138.8455179,0.0002841013774741441,1022.0,0.00010900571942329407,0.00227142870426178,0.42663347721099854,
0.0,441,159.41476440429688,0.5150012969970703,0.0003115590661764145,,27904,55.10027885437012,1763260140.0623548,0.0002833333273883909,1023.0,1.5873461961746216e-05,0.0001593083143234253,0.041516125202178955,
0.0,450,31.352266311645508,0.5332330465316772,0.004975263960659504,,28800,55.88421392440796,1763260140.8462899,0.00028279569232836366,1027.0,0.00043340306729078293,-0.012409468181431293,-0.13027727603912354,
0.0,471,24.260974884033203,0.6079878807067871,0.0036235135048627853,,30848,57.783666133880615,1763260142.745742,0.00028156681219115853,1030.0,0.00019984692335128784,3.93986701965332e-05,0.01876896619796753,
,481,,,,325.0,31640,58.506088733673096,1763260143.4681647,,,,,,325.0
0.0,490,23.628496170043945,0.5729284286499023,0.007062423042953014,,32384,59.20222306251526,1763260144.164299,0.0002806451520882547,1032.0,0.00024567078799009323,0.0043161408975720406,0.011841237545013428,
0.0,504,22.398195266723633,0.5769155621528625,0.0031037339940667152,,33792,60.475648403167725,1763260145.4377244,0.00027980029699392617,1035.0,9.083282202482224e-05,-0.0009388965554535389,-0.06806623935699463,
0.0,515,11.772963523864746,0.5486112833023071,-0.003991075791418552,,34816,61.40875816345215,1763260146.370834,0.0002791858569253236,1037.0,0.0004744017496705055,-0.01310507208108902,0.7638236880302429,
0.0,530,18.53200340270996,0.60422283411026,0.00018651504069566727,,36224,62.668455600738525,1763260147.6305315,0.0002783410018309951,1040.0,1.1427327990531921e-06,-2.5425106287002563e-07,-0.24471056461334229,
0.0,539,11.597583770751953,0.5529636144638062,-0.0019205212593078613,,37120,63.485230684280396,1763260148.4473066,0.00027780336677096784,1041.0,0.0002970285713672638,0.00017601251602172852,0.3326282501220703,
0.0,547,91.34980010986328,0.5908970832824707,-0.003750815987586975,,37632,63.93616580963135,1763260148.8982418,0.00027749614673666656,1042.0,0.0005123540759086609,-0.0005877148360013962,-0.005787253379821777,
,555,,,,495.0,38503,64.6795084476471,1763260149.6415844,,,,,,495.0
,559,,,,322.0,38825,64.99169969558716,1763260149.9537756,,,,,,322.0
0.0,568,10.952313423156738,0.5936022996902466,0.002596602775156498,,39680,65.79651308059692,1763260150.758589,0.00027626726659946144,1045.0,2.5649555027484894e-05,-0.0005456507205963135,-0.09565150737762451,
,595,,,,198.0,42050,67.88611841201782,1763260152.8481944,,,,,,198.0
0.0,612,7.385817527770996,0.6127607822418213,-0.0004141600802540779,,43520,69.23212242126465,1763260154.1941984,0.0002739631454460323,1051.0,1.0455958545207977e-05,-4.835054278373718e-05,-0.04457247257232666,
,614,,,,500.0,43697,69.36160349845886,1763260154.3236794,,,,,,500.0
,630,,,,442.0,45231,70.74867630004883,1763260155.7107522,,,,,,442.0
0.0,636,5.521660804748535,0.5115018486976624,0.00244989525526762,,45824,71.28975653648376,1763260156.2518325,0.0002725806552916765,1054.0,0.00012261886149644852,-0.0014443770051002502,-0.12646234035491943,
0.0,640,239.97422790527344,0.5488932728767395,-0.004551932215690613,,46208,71.65277290344238,1763260156.6148489,0.00027235024026595056,1054.0,0.000616149976849556,-0.0025524087250232697,0.007802903652191162,
0.0,650,105.35836029052734,0.5627116560935974,-0.0007102601230144501,,47104,72.43568205833435,1763260157.397758,0.0002718126052059233,1056.0,0.00020273588597774506,-0.006353460252285004,0.6662884950637817,
0.0,664,183.16766357421875,0.5644134283065796,-0.002733340486884117,,48384,73.57874584197998,1763260158.5408218,0.0002710445551201701,1057.0,0.00019629672169685364,-0.005892753601074219,0.6625741720199585,
0.0,684,1.4511902332305908,0.5906270742416382,0.0037943553179502487,,50432,75.40726017951965,1763260160.3693361,0.000269815674982965,1060.0,0.0005531869828701019,-0.0017261393368244171,0.2988291382789612,
0.0,689,9.70626449584961,0.5780848264694214,-0.013795674778521061,,50944,75.92052865028381,1763260160.8826046,0.0002695084549486637,1059.0,0.0008312994614243507,-0.0027720853686332703,0.9198688268661499,
0.037109375,698,2.8602983951568604,0.6019822359085083,-0.014730274677276611,,51840,76.79101872444153,1763260161.7530947,0.00026897081988863647,1059.0,0.013126980513334274,0.02147211879491806,-2.2765088081359863,
0.0,702,0.9842526912689209,0.5820882320404053,-0.00016091205179691315,,52224,77.1829445362091,1763260162.1450205,0.0002687404048629105,1058.0,4.547834396362305e-05,-0.0012659970670938492,-0.2182985544204712,
,707,,,,83.0,52530,77.47214126586914,1763260162.4342172,,,,,,83.0
0.0,729,391.817138671875,0.5490474104881287,-0.000502600334584713,,54656,79.77076387405396,1763260164.7328398,0.0002672811096999794,1052.0,3.4640543162822723e-05,-0.0006127208471298218,0.004973471164703369,
0.0,757,635.7377319335938,0.5289567112922668,-0.0023694587871432304,,57472,82.32526707649231,1763260167.287343,0.0002655913995113224,1054.0,7.590744644403458e-05,-0.0006000250577926636,0.0007146596908569336,
0.00390625,762,312.53460693359375,0.4604783356189728,0.007258146069943905,,57984,82.77640795707703,1763260167.738484,0.0002652841794770211,1055.0,0.00259979534894228,-0.015537742525339127,0.020066797733306885,
0.0,767,108.18595123291016,0.43705594539642334,0.004582139663398266,,58496,83.22162175178528,1763260168.1836977,0.0002649769594427198,1056.0,0.00040701497346162796,0.0010437499731779099,-0.0010714530944824219,
,775,,,,500.0,59372,83.95996642112732,1763260168.9220424,,,,,,500.0
0.005859375,788,0.018630659207701683,0.5055508017539978,-0.012071870267391205,,60672,85.18954467773438,1763260170.1516206,0.0002636712742969394,1057.0,0.0028303079307079315,-0.010580770671367645,-0.6380733251571655,
0.021484375,789,0.005959152709692717,0.5445435047149658,0.004022902809083462,,60800,85.30055499076843,1763260170.262631,0.00026359446928836405,1058.0,0.002213536761701107,-0.0049062371253967285,0.044569194316864014,
0.0,797,0.011814743280410767,0.5132359266281128,0.0149047477170825,,61568,86.01000547409058,1763260170.9720814,0.00026313363923691213,1058.0,0.0013439776375889778,-0.01563650369644165,0.4142231345176697,
0.02734375,806,230.04168701171875,0.5213510990142822,0.013046357780694962,,62464,86.82477164268494,1763260171.7868476,0.0002625960041768849,1059.0,0.006720010191202164,0.009025506675243378,0.011863768100738525,
0.0,815,0.0008643445326015353,0.4900219440460205,-0.02171456068754196,,63360,87.6431496143341,1763260172.6052256,0.00026205836911685765,1059.0,0.002103198319673538,0.012752208858728409,-0.3269144296646118,
0.009765625,863,0.0009170035482384264,0.4877571761608124,0.05701492726802826,,67968,91.81634449958801,1763260176.7784204,0.0002592933888081461,1062.0,0.0075325192883610725,-0.016480334103107452,0.4890472888946533,
0.001953125,872,0.0007503701490350068,0.540542483329773,0.003284289501607418,,68864,92.59831953048706,1763260177.5603955,0.0002587557537481189,1063.0,0.00167014729231596,-0.005170680582523346,0.23242008686065674,
0.0,876,0.0032639128621667624,0.4927596151828766,-0.003310839645564556,,69248,92.96678495407104,1763260177.928861,0.0002585253387223929,1063.0,4.888419061899185e-05,-0.002913661301136017,-0.07498776912689209,
0.005859375,916,0.0006325669237412512,0.47018423676490784,0.010701285675168037,,73344,96.6401743888855,1763260181.6022503,0.00025606757844798267,1066.0,0.003575356677174568,-0.01944795250892639,-2.0950090885162354,
0.0,922,7.256402022903785e-05,0.49209511280059814,0.001197737641632557,,73984,97.23744297027588,1763260182.199519,0.00025568355340510607,1066.0,0.00021860282868146896,-0.002158425748348236,0.5330593585968018,
0.0,930,0.0038704059552401304,0.5206896066665649,0.009074064902961254,,74752,97.93669295310974,1763260182.898769,0.00025522272335365415,1066.0,0.00025967974215745926,0.0055046603083610535,0.011538684368133545,
,938,,,,500.0,75577,98.62924671173096,1763260183.5913227,,,,,,500.0
0.0,941,0.00044153942144475877,0.49901658296585083,-0.0009640799835324287,,75904,98.97015833854675,1763260183.9322343,0.00025453147827647626,1067.0,0.00024204794317483902,-0.0024135932326316833,0.0077211856842041016,
0.0,942,0.00012191752466605976,0.5448313355445862,-0.00043083541095256805,,76032,99.08718848228455,1763260184.0492644,0.00025445467326790094,1067.0,0.000750737264752388,-0.008976489305496216,-0.2764933109283447,
,948,,,,500.0,76577,99.54784274101257,1763260184.5099187,,,,,,500.0
0.0,974,0.004517683759331703,0.47566860914230347,0.003369252197444439,,79232,101.94667625427246,1763260186.9087522,0.00025253454805351794,1069.0,0.0004655187949538231,-0.0006342381238937378,-0.03542029857635498,
0.0,980,0.0009882524609565735,0.5594055652618408,-0.0023190276697278023,,79872,102.54011917114258,1763260187.5021951,0.0002521505521144718,1069.0,0.0001291101798415184,-0.0014585386961698532,0.20350360870361328,
0.0,985,0.0007530271541327238,0.5622483491897583,0.0006048912182450294,,80384,102.98383450508118,1763260187.9459105,0.0002518433320801705,1069.0,0.0020429538562893867,-0.023895779624581337,0.21059954166412354,
0.0,995,0.0009184231166727841,0.4868305027484894,0.0052011143416166306,,81408,103.90708947181702,1763260188.8691654,0.00025122889201156795,1070.0,0.00020343996584415436,0.0003019571304321289,-0.9020482301712036,
,997,,,,500.0,81577,104.03383612632751,1763260188.995912,,,,,,500.0
0.009765625,1015,0.0005549732013605535,0.4746248126029968,-0.013139566406607628,,83456,105.7585506439209,1763260190.7206266,0.0002500000118743628,1071.0,0.0019140448421239853,-0.013471141457557678,-0.1640474796295166,
0.0,1020,0.00016120134387165308,0.48637402057647705,0.0007928265258669853,,83968,106.23539161682129,1763260191.1974676,0.00024969279184006155,1071.0,0.0006709424778819084,-0.0030997060239315033,-0.9274435043334961,
,1031,,,,500.0,85077,107.1582863330841,1763260192.1203623,,,,,,500.0
0.0,1050,0.00021791516337543726,0.5220491290092468,-0.0013710753992199898,,87040,108.98156213760376,1763260193.943638,0.00024784947163425386,1072.0,0.00022823642939329147,-0.00842788815498352,-1.340484857559204,
0.0,1053,0.0035116570070385933,0.408354789018631,0.010509511455893517,,87296,109.20553064346313,1763260194.1676066,0.0002476958616171032,1072.0,0.0009410269558429718,-0.00943715125322342,-0.1863713264465332,
0.0,1058,0.004385411273688078,0.5065076947212219,0.007255834527313709,,87808,109.69009399414062,1763260194.65217,0.00024738864158280194,1072.0,0.001516559161245823,0.004027500748634338,-0.11148524284362793,
0.0,1083,0.000924828287679702,0.4859716594219208,0.001107468269765377,,90368,111.98894619941711,1763260196.9510221,0.00024585254141129553,1073.0,0.0003050630912184715,-0.004351392388343811,-0.10013222694396973,
0.0,1091,393.8721923828125,0.5581845045089722,0.002492506057024002,,91136,112.69728636741638,1763260197.6593623,0.0002453917113598436,1074.0,2.429261803627014e-05,-0.0003511793911457062,-4.1961669921875e-05,
0.0,1106,198.65696716308594,0.5697162747383118,-0.003366321325302124,,92672,114.10182809829712,1763260199.063904,0.00024447005125693977,1074.0,8.188560605049133e-05,0.0008630640804767609,-9.763240814208984e-05,
0.0,1118,0.0005149109056219459,0.527357816696167,0.007593345828354359,,93952,115.26575207710266,1763260200.227828,0.00024370200117118657,1074.0,0.0015161437913775444,-0.0047087520360946655,-0.00010645389556884766,
0.0,1125,258.153076171875,0.6124163866043091,0.004100224934518337,,94592,115.86744427680969,1763260200.8295202,0.00024331797612830997,1074.0,6.663892418146133e-05,-0.0032595135271549225,6.74128532409668e-05,
0.0,1133,0.00017660048615653068,0.5619338750839233,0.002056325785815716,,95488,116.68293619155884,1763260201.6450121,0.00024278034106828272,1074.0,0.0012542633339762688,0.007067538797855377,-0.08342695236206055,
0.0,1145,148.60592651367188,0.4939073324203491,-0.0001976480707526207,,96640,117.72347068786621,1763260202.6855466,0.00024208909599110484,1075.0,0.00019649695605039597,-0.00340455025434494,0.0001519322395324707,
,1164,,,,500.0,98577,119.43459868431091,1763260204.3966746,,,,,,500.0
0.0,1165,412.91082763671875,0.5349705219268799,-0.010739807039499283,,98688,119.53993916511536,1763260204.502015,0.00024086021585389972,1076.0,0.00023399107158184052,0.0024550259113311768,4.45246696472168e-05,
0.0,1172,0.0004246416501700878,0.5138730406761169,0.0019858889281749725,,99456,120.24058675765991,1763260205.2026627,0.0002403993858024478,1076.0,9.503960609436035e-05,-0.006797283887863159,0.40097689628601074,
0.0,1181,0.0010219046380370855,0.531906008720398,-0.0004920316860079765,,100352,121.05906271934509,1763260206.0211387,0.00023986175074242055,1076.0,0.00038073863834142685,-0.0011445507407188416,-0.3134315013885498,
0.013671875,1186,0.00030761765083298087,0.4333631992340088,-0.012518116272985935,,100864,121.50645852088928,1763260206.4685345,0.00023955453070811927,1076.0,0.001438821665942669,-0.008464440703392029,0.22636526823043823,
0.0,1197,0.00013893880532123148,0.5446205139160156,0.009084511548280716,,102016,122.54540753364563,1763260207.5074835,0.0002388632856309414,1077.0,0.001543065533041954,-0.013703121803700924,0.5392463207244873,
,1213,,,,500.0,103577,123.96662259101868,1763260208.9286985,,,,,,500.0
0.0,1215,0.0037514467258006334,0.4723430573940277,-0.004522811621427536,,103808,124.18262267112732,1763260209.1446986,0.0002377880155108869,1077.0,0.0004009809345006943,-0.0019812509417533875,-0.02191472053527832,
0.0,1226,0.0001634184445720166,0.5112849473953247,0.00918739102780819,,104960,125.2890477180481,1763260210.2511237,0.00023709677043370903,1077.0,0.0002256985753774643,-0.003338336944580078,-0.14973926544189453,
0.001953125,1230,0.001087336102500558,0.4927997589111328,0.009486622177064419,,105344,125.6231119632721,1763260210.585188,0.00023686635540798306,1077.0,0.0007452694699168205,-0.00448989775031805,-1.520082950592041,
0.0,1234,0.0011320504127070308,0.5841065645217896,0.0007964251562952995,,105728,125.95410966873169,1763260210.9161856,0.0002366359403822571,1077.0,0.00024196039885282516,-0.0062271468341350555,0.16264969110488892,
0.0,1245,0.0005702449125237763,0.5540136694908142,0.0016668010503053665,,106880,126.99146366119385,1763260211.9535396,0.00023594469530507922,1077.0,0.0008271243423223495,-0.004802241921424866,0.17020249366760254,
0.0,1254,0.0009372742497362196,0.5874834656715393,-0.0014165230095386505,,107776,127.81110882759094,1763260212.7731848,0.00023540706024505198,1078.0,0.0003136768937110901,-0.001409308984875679,-1.2109289169311523,
0.0078125,1271,0.0011642827885225415,0.5114384293556213,-0.006074398756027222,,109440,129.33760452270508,1763260214.2996805,0.00023440859513357282,1078.0,0.004225362092256546,-0.0163034088909626,-4.459013938903809,
0.0,1299,349.5310974121094,0.47805726528167725,-0.0009787417948246002,,112256,131.85959434509277,1763260216.8216703,0.000232718899496831,1079.0,0.00015624985098838806,-0.001477859914302826,0.004007279872894287,
0.0,1339,0.0008255612920038402,0.44969603419303894,0.004855994135141373,,116480,135.67466831207275,1763260220.6367443,0.00023018433421384543,1080.0,0.0006368216127157211,-0.012461693957448006,-0.1546950340270996,
0.0,1340,0.0001794113195501268,0.5306721329689026,0.0006446121260523796,,116608,135.785329580307,1763260220.7474055,0.0002301075292052701,1080.0,9.411480277776718e-05,0.006327986717224121,-0.5423262119293213,
0.0,1349,0.0005384309915825725,0.544051468372345,0.00016781408339738846,,117504,136.60061407089233,1763260221.56269,0.00022956989414524287,1080.0,0.00039765890687704086,0.0019792169332504272,-0.2696303129196167,
0.0,1363,0.003429119009524584,0.5493497252464294,1.1553056538105011e-05,,118912,137.9219241142273,1763260222.884,0.00022872503905091435,1080.0,0.0009472230449318886,0.00508175790309906,-0.14578187465667725,
0.0,1365,0.00019680539844557643,0.4744933843612671,-0.005368840880692005,,119168,138.14566278457642,1763260223.1077387,0.0002285714290337637,1080.0,0.00046668853610754013,0.0013909563422203064,-0.29598045349121094,
0.0,1370,0.00013865105574950576,0.5550561547279358,-0.0021421220153570175,,119680,138.59315943717957,1763260223.5552354,0.00022826420899946243,1080.0,0.00042190589010715485,0.010093636810779572,-0.06963300704956055,
,1380,,,,500.0,120688,139.44637823104858,1763260224.4084542,,,,,,500.0
0.0,1381,466.2054443359375,0.5291737914085388,0.0007360558956861496,,120704,139.52022242546082,1763260224.4822984,0.00022764976893085986,1080.0,0.0004051532596349716,0.0026862677186727524,6.031990051269531e-05,
0.0,1388,0.000565200753044337,0.5795632600784302,-0.0005983719602227211,,121472,140.22216153144836,1763260225.1842375,0.00022718893887940794,1080.0,0.0006547505035996437,-0.0011598318815231323,-0.7121613025665283,
,1395,,,,500.0,122188,140.84017372131348,1763260225.8022497,,,,,,500.0
0.0,1399,0.00014299915346782655,0.5255326628684998,-0.01374022476375103,,122624,141.25883293151855,1763260226.2209089,0.00022649769380223006,1081.0,0.002190636470913887,-0.012192871421575546,-0.6614184379577637,
,1405,,,,500.0,123188,141.74350786209106,1763260226.7055838,,,,,,500.0
0.0,1432,0.0008264900534413755,0.5162487626075745,0.00244161207228899,,125952,144.26796984672546,1763260229.2300458,0.00022450076357927173,1081.0,0.0002585677430033684,-0.0015280023217201233,-0.451876163482666,
0.0,1433,0.00020416310871951282,0.5253397822380066,0.006691092625260353,,126080,144.3777289390564,1763260229.339805,0.0002244239585706964,1081.0,0.0008137114346027374,-0.005109269171953201,-1.104987621307373,
0.0,1455,348.93060302734375,0.4799550175666809,0.005614957772195339,,128256,146.3503749370575,1763260231.312451,0.00022311827342491597,1082.0,0.00021771062165498734,0.0008529722690582275,-0.0005412101745605469,
0.0,1456,0.0036489327903836966,0.4483177661895752,-0.0009287120774388313,,128384,146.45959424972534,1763260231.4216702,0.00022304146841634065,1082.0,0.00011653546243906021,-0.0019850991666316986,0.06978964805603027,
0.0,1457,0.0006606618408113718,0.5304825901985168,0.0020904894918203354,,128512,146.5713756084442,1763260231.5334516,0.00022296466340776533,1082.0,5.044415593147278e-05,-0.003421097993850708,-0.4825068712234497,
0.0,1514,0.0061914753168821335,0.47495442628860474,0.03140726685523987,,134400,151.87770652770996,1763260236.8397825,0.00021943164756521583,1083.0,0.004433859139680862,-0.03737036511301994,-0.4975181818008423,
0.0,1521,0.0002294860314577818,0.4903399646282196,1.3899058103561401e-05,,135168,152.5851616859436,1763260237.5472376,0.0002189708175137639,1083.0,0.0007313694804906845,0.009086161851882935,-0.42909467220306396,
0.001953125,1525,0.0003919808368664235,0.45542198419570923,0.003095177933573723,,135552,152.9171600341797,1763260237.879236,0.00021874040248803794,1083.0,0.0010821670293807983,-0.00391390360891819,0.08823710680007935,
,1527,,,,500.0,135688,153.0315296649933,1763260237.9936056,,,,,,500.0
0.0,1529,0.0015120343305170536,0.4302746057510376,0.00878810789436102,,135936,153.28599977493286,1763260238.2480757,0.00021850998746231198,1083.0,0.00032572168856859207,-0.011816658079624176,-0.002878546714782715,
0.0,1534,0.00042297501931898296,0.4417731761932373,-0.004142562858760357,,136448,153.73377537727356,1763260238.6958513,0.0002182027674280107,1083.0,0.0005163857713341713,-0.015792567282915115,-0.22455668449401855,
,1536,,,,500.0,136688,153.8817653656006,1763260238.8438413,,,,,,500.0
0.0,1543,0.004395334515720606,0.516482949256897,-0.0013345349580049515,,137344,154.55051636695862,1763260239.5125923,0.00021766513236798346,1083.0,0.0002534538507461548,-0.003622874617576599,-0.01096487045288086,
0.0,1545,0.00023876831983216107,0.5190439224243164,0.0010394677519798279,,137600,154.77058506011963,1763260239.732661,0.00021751152235083282,1084.0,0.0003090985119342804,-0.00804145634174347,-0.08220779895782471,
,1546,,,,500.0,137688,154.80235767364502,1763260239.7644336,,,,,,500.0
0.00390625,1558,0.004975839983671904,0.5600001215934753,-0.006830879487097263,,138880,155.92458391189575,1763260240.8866599,0.00021674347226507962,1084.0,0.0023276684805750847,0.005164881236851215,0.1553667187690735,
0.001953125,1559,0.0005983940209262073,0.5282101631164551,-0.00206933356821537,,139008,156.03664541244507,1763260240.9987214,0.0002166666672565043,1084.0,0.000768197700381279,-0.010306164622306824,0.20819634199142456,
0.0,1563,0.0038906941190361977,0.5782457590103149,0.0006156880408525467,,139392,156.40673112869263,1763260241.368807,0.00021643625223077834,1084.0,0.0017450209707021713,0.0023137927055358887,0.27060967683792114,
,1566,,,,500.0,139688,156.64756536483765,1763260241.6096413,,,,,,500.0
0.0,1588,0.0007482311921194196,0.5477157831192017,-0.00644703209400177,,141952,158.71400094032288,1763260243.676077,0.00021490015205927193,1084.0,0.0012860074639320374,-0.0020965971052646637,-0.03215968608856201,
0.0,1589,0.00021967811335343868,0.566339910030365,0.008722592145204544,,142080,158.8245391845703,1763260243.7866151,0.0002148233470506966,1084.0,0.00037897005677223206,-0.01050274632871151,0.001634359359741211,
0.0,1597,0.005725018214434385,0.5988937020301819,-0.0070082154124975204,,142848,159.52583289146423,1763260244.4879088,0.0002143625169992447,1084.0,0.001622658222913742,-0.010329049080610275,-0.034627437591552734,
0.0,1607,0.0039052669890224934,0.5373541712760925,0.004022303037345409,,143872,160.41926336288452,1763260245.3813393,0.00021374807693064213,1085.0,0.00045986007899045944,0.0011291801929473877,-0.0679241418838501,
0.0,1609,0.00015703533426858485,0.6231119632720947,0.004916451871395111,,144128,160.67641353607178,1763260245.6384895,0.0002135944669134915,1085.0,0.0009853970259428024,-0.009577378630638123,-0.08988463878631592,
,1610,,,,500.0,144188,160.6991627216339,1763260245.6612387,,,,,,500.0
0.0,1612,0.005050112958997488,0.577093243598938,-0.0018414463847875595,,144384,160.89878129959106,1763260245.8608572,0.00021344085689634085,1085.0,0.0011737775057554245,0.0006210077553987503,-0.08704864978790283,
0.0,1626,0.005250903312116861,0.5434439778327942,-0.0005309190601110458,,145792,162.1600410938263,1763260247.122117,0.00021259600180201232,1085.0,0.0005616433918476105,-5.815178155899048e-05,-0.006432890892028809,
0.0,1638,0.006659256760030985,0.5371297001838684,0.01577666960656643,,146944,163.20336413383484,1763260248.16544,0.00021190475672483444,1085.0,0.000849645584821701,-0.004730403423309326,-0.058577895164489746,
