losses/value_loss,_timestamp,losses/clipfrac,charts/episodic_length,losses/entropy,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,_step,losses/explained_variance,charts/learning_rate,global_step,_runtime,losses/approx_kl,charts/SPS
,1763260199.5512707,,500.0,,,,500.0,504,,,33988,108.57768273353577,,
22.68408966064453,1763260201.9124944,0.029296875,,0.5612262487411499,0.01894398219883442,-0.021584535017609596,,515,-0.07300829887390137,0.00027903224690817297,35072,110.93890643119812,0.006842372938990593,425.0
,1763260204.6579535,,500.0,,,,500.0,530,,,36474,113.68436551094055,,
,1763260206.4581285,,329.0,,,,329.0,539,,,37303,115.4845404624939,,
,1763260208.014887,,336.0,,,,336.0,547,,,38139,117.04129910469055,,
,1763260209.5823584,,500.0,,,,500.0,555,,,38864,118.6087703704834,,
,1763260210.3118389,,372.0,,,,372.0,559,,,39236,119.33825087547302,,
258.5946044921875,1763260212.095047,0.0,,0.5163648724555969,-0.004559867084026337,0.022171741351485252,,568,0.0026047825813293457,0.00027603688067756593,40064,121.12145900726318,0.0008301744237542152,432.0
11.428489685058594,1763260217.5216863,0.0,,0.5360442399978638,0.0005485229194164276,-0.0017959289252758026,,595,0.05193126201629639,0.0002744239754974842,42752,126.54809832572937,4.4250860810279846e-05,435.0
,1763260220.8154895,,500.0,,,,500.0,612,,,44388,129.84190154075623,,
9.752440452575684,1763260221.291327,0.0,,0.5536571741104126,0.0008184462785720825,0.001303151249885559,,614,0.05081832408905029,0.0002733487053774297,44544,130.31773900985718,5.891360342502594e-05,437.0
8.885234832763672,1763260224.6294155,0.0,,0.47439780831336975,-0.001840546727180481,-0.0002530273050069809,,630,-0.7858330011367798,0.00027235024026595056,46208,133.65582752227783,3.427080810070038e-05,439.0
7.415205001831055,1763260225.9576652,0.0,,0.5205851793289185,0.0018768012523651123,-0.0013863006606698036,,636,0.14912039041519165,0.00027196621522307396,46848,134.9840772151947,0.0003917356953024864,439.0
7.5840983390808105,1763260226.7617044,0.0,,0.5102273225784302,-0.0021275868639349937,-0.000616203062236309,,640,-0.02483987808227539,0.000271735800197348,47232,135.78811645507812,5.69438561797142e-05,440.0
177.1705780029297,1763260228.5163386,0.0,,0.533663272857666,-0.00022440217435359955,0.0003549288958311081,,650,0.0629732608795166,0.0002712749701458961,48000,137.54275059700012,8.046627044677734e-07,440.0
5.8985419273376465,1763260231.4199042,0.0,,0.5420630574226379,-0.0015270821750164032,0.003278229385614395,,664,-0.05677485466003418,0.00027043011505156755,49408,140.44631624221802,6.935000419616699e-05,441.0
4.12734317779541,1763260235.6407235,0.0,,0.5162062644958496,-0.00031741708517074585,0.001088830642402172,,684,0.026201903820037842,0.00026920123491436243,51456,144.66713547706604,3.513786941766739e-05,442.0
3.914851188659668,1763260236.6874337,0.0,,0.5482484102249146,0.0009257104247808456,0.0003926679491996765,,689,0.028754353523254395,0.00026889401488006115,51968,145.71384572982788,1.0268762707710266e-05,443.0
3.815533399581909,1763260238.5171697,0.0,,0.4667697548866272,0.001018306240439415,0.0005235448479652405,,698,-0.14847350120544434,0.0002683563798200339,52864,147.54358172416687,6.22868537902832e-06,443.0
260.424072265625,1763260239.3012757,0.0,,0.5021790266036987,-5.366280674934387e-05,-0.0005275765433907509,,702,-0.11749553680419922,0.00026812596479430795,53248,148.32768774032593,2.4479813873767853e-05,444.0
32.70457458496094,1763260240.300019,0.0,,0.4524097442626953,-0.007543034851551056,-0.004531401209533215,,707,0.5359029769897461,0.00026781874476000667,53760,149.32643103599548,0.00021380651742219925,444.0
1.5331733226776123,1763260244.9344428,0.0,,0.5248730182647705,0.003968201577663422,-0.0030881492421031,,729,0.9097235202789307,0.0002664362546056509,56064,153.96085476875305,0.0002508861944079399,446.0
1.1706562042236328,1763260250.3753974,0.0,,0.5710704326629639,-0.011441715061664581,0.001441480591893196,,757,0.07216942310333252,0.00026474654441699386,58880,159.40180945396423,0.0002576485276222229,449.0
0.950700044631958,1763260251.418306,0.0,,0.5285751819610596,7.832422852516174e-05,0.0009925346821546555,,762,-0.005917668342590332,0.0002644393243826926,59392,160.4447181224823,1.3986602425575256e-05,449.0
0.8455510139465332,1763260252.4430146,0.0,,0.5283884406089783,-0.0035066306591033936,0.002292172983288765,,767,-0.000681757926940918,0.0002641321043483913,59904,161.4694266319275,9.631365537643433e-05,450.0
,1763260253.9728198,,500.0,,,,500.0,775,,,60702,162.99923181533813,,
246.53509521484375,1763260256.622821,0.0,,0.48603206872940063,-0.004949502646923065,0.0071309227496385574,,788,-0.0021276473999023438,0.00026290322421118617,61952,165.64923310279846,0.00032227858901023865,451.0
0.567327618598938,1763260256.8721101,0.0,,0.5469906330108643,0.004572940059006214,0.004419507458806038,,789,0.0066967010498046875,0.00026282641920261085,62080,165.89852213859558,0.0001285858452320099,451.0
364.7320556640625,1763260258.4504752,0.017578125,,0.47964152693748474,0.010782863944768906,0.013494297862052917,,797,-0.014226794242858887,0.00026236558915115893,62848,167.47688722610474,0.004401268437504768,452.0
0.2992825508117676,1763260260.2418466,0.0,,0.5239275097846985,0.00370902381837368,0.0007455665618181229,,806,0.051614999771118164,0.0002618279540911317,63744,169.26825857162476,0.00017679855227470398,452.0
273.470458984375,1763260261.8715034,0.0,,0.500546932220459,0.001385481096804142,0.0015185559168457985,,815,0.004238605499267578,0.00026136712403967977,64512,170.89791536331177,0.0005365042015910149,452.0
614.5147705078125,1763260271.1577377,0.00390625,,0.5463744401931763,-0.0006815847009420395,-0.0064407829195261,,863,0.0008684396743774414,0.00025860214373096824,69120,180.18414974212646,0.0007541701197624207,455.0
,1763260272.9457886,,500.0,,,,500.0,872,,,70111,181.97220063209534,,
0.15997396409511566,1763260273.9383621,0.0546875,,0.4243769645690918,-0.01635989546775818,0.0026216674596071243,,876,-0.9897667169570923,0.0002577572886366397,70528,182.9647741317749,0.01002041157335043,456.0
,1763260281.9887726,,500.0,,,,500.0,916,,,74611,191.0151846408844,,
0.3690001368522644,1763260283.1917424,0.0078125,,0.4257989525794983,-0.015371378511190414,0.015483650378882885,,922,-1.4976532459259033,0.0002549923083279282,75136,192.2181544303894,0.005379420705139637,458.0
0.00120537169277668,1763260284.773563,0.00390625,,0.4361114501953125,-0.009758498519659042,0.0032030530273914337,,930,-0.18683266639709473,0.00025453147827647626,75904,193.79997491836548,0.0007999520748853683,459.0
0.000994108384475112,1763260286.306535,0.0,,0.4005700349807739,-0.000654829666018486,0.000702911987900734,,938,0.059459805488586426,0.00025407064822502434,76672,195.33294701576233,5.4424628615379333e-05,459.0
381.31884765625,1763260286.8133526,0.0078125,,0.4536547064781189,0.003079332411289215,0.008565821684896946,,941,-0.0024083852767944336,0.0002539170382078737,76928,195.83976459503174,0.0014909980818629265,459.0
0.05595842003822327,1763260287.0690382,0.0390625,,0.4167187809944153,-0.04264257103204727,0.06558302789926529,,942,0.373590886592865,0.0002538402331992984,77056,196.09545016288757,0.010032656602561474,459.0
0.37088659405708313,1763260288.2750316,0.0,,0.4156292676925659,-0.0062179602682590485,0.010545584373176098,,948,-0.34979963302612305,0.0002534562081564218,77696,197.30144357681274,0.0009399717673659325,460.0
,1763260291.6962333,,500.0,,,,500.0,974,,,80362,200.72264528274536,,
531.4227905273438,1763260292.6206574,0.0,,0.5095138549804688,3.4302473068237305e-05,0.001168530434370041,,980,-0.0005391836166381836,0.00025153611204586923,80896,201.64706945419312,8.294358849525452e-06,467.0
447.2060852050781,1763260293.6091979,0.0,,0.5250852704048157,0.0023243315517902374,-0.0031177354976534843,,985,-0.00034868717193603516,0.00025122889201156795,81408,202.6356098651886,0.0003436068072915077,467.0
449.93829345703125,1763260295.4003174,0.0,,0.5643577575683594,0.009037495590746403,-0.006500770337879658,,995,0.0010832548141479492,0.0002506144519429654,82432,204.4267294406891,0.00012433063238859177,468.0
0.0009046531631611288,1763260295.8192983,0.001953125,,0.5046210289001465,-0.00976986438035965,0.00661577470600605,,997,-0.14412450790405273,0.00025046084192581475,82688,204.84571027755737,0.0013421233743429184,468.0
151.94798278808594,1763260299.0846877,0.0,,0.4867144823074341,-0.0029570721089839935,0.004076836630702019,,1015,-3.612041473388672e-05,0.00024938557180576026,84480,208.11109972000122,0.0002447124570608139,470.0
0.005145513918250799,1763260300.0244107,0.0,,0.5113144516944885,-0.0019358471035957336,-0.014591993764042854,,1020,-0.15568006038665771,0.000249078351771459,84992,209.05082273483276,0.0009722709655761719,470.0
0.0009028309723362327,1763260301.584027,0.0,,0.5241216421127319,-0.008261804468929768,0.0020104795694351196,,1031,-0.14555394649505615,0.0002483871066942811,86144,210.61043906211853,0.00033052824437618256,472.0
0.0071885972283780575,1763260303.8483136,0.0,,0.4712434709072113,-0.015076342970132828,0.00548764131963253,,1050,-4.60666036605835,0.0002472350315656513,88064,212.87472558021545,0.0017843525856733322,477.0
,1763260304.378025,,500.0,,,,500.0,1053,,,88362,213.4044370651245,,
,1763260305.3377595,,500.0,,,,500.0,1058,,,88862,214.36417150497437,,
,1763260309.7459378,,500.0,,,,500.0,1082,,,91362,218.77234983444214,,
592.5386352539062,1763260309.9587154,0.0,,0.45688918232917786,-0.0077994391322135925,0.010687334463000298,,1083,0.00010877847671508789,0.00024523810134269297,91392,218.98512744903564,0.0007411856204271317,479.0
0.00013221513654571027,1763260311.263655,0.0,,0.43753257393836975,-0.007351085543632507,-0.0110393101349473,,1091,-0.28141772747039795,0.00024470046628266573,92288,220.29006695747375,0.0005778493359684944,481.0
0.00018340942915529013,1763260313.5714092,0.0,,0.5547745823860168,0.0017084404826164246,-0.0040117474272847176,,1106,-0.21847689151763916,0.0002437788061797619,93824,222.59782123565674,0.00045211147516965866,483.0
349.7479248046875,1763260314.9290867,0.0,,0.5004398226737976,-0.0037246346473693848,0.0015872521325945854,,1118,0.0007582902908325195,0.000243087561102584,94976,223.95549869537354,2.212170511484146e-05,485.0
0.0017829859862104058,1763260315.8299658,0.0,,0.5740059614181519,-0.00032326579093933105,0.011281952261924744,,1125,-4.400875568389893,0.00024262673105113208,95744,224.85637784004211,0.0007270798087120056,487.0
0.00020299061725381762,1763260316.7572508,0.0,,0.5207760334014893,0.0005694981664419174,-0.001804879866540432,,1133,-0.03725004196166992,0.00024216590099968016,96512,225.7836627960205,3.747176378965378e-05,489.0
0.000303844572044909,1763260318.1725826,0.0,,0.5459917783737183,7.510185241699219e-05,-0.0024571912363171577,,1145,-4.369246006011963,0.00024139785091392696,97792,227.19899463653564,0.0003987317904829979,492.0
0.0007882018689997494,1763260320.7699914,0.0,,0.43092823028564453,-0.0012290403246879578,0.002371516078710556,,1164,0.612410306930542,0.00024024577578529716,99712,229.79640340805054,0.000323660671710968,495.0
0.000318860518746078,1763260320.9922702,0.0,,0.4262640178203583,-0.008004765957593918,0.001939220353960991,,1165,-0.4740753173828125,0.00024016897077672184,99840,230.01868224143982,0.0014557912945747375,495.0
480.4830627441406,1763260322.1882782,0.0,,0.46746209263801575,0.0011649802327156067,0.006943265907466412,,1172,-0.00011169910430908203,0.00023978494573384523,100480,231.21469020843506,0.00031635258346796036,495.0
636.858154296875,1763260323.8975594,0.0,,0.4970609247684479,-0.002143746241927147,0.0015668375417590141,,1181,-0.00026428699493408203,0.000239247310673818,101376,232.92397141456604,0.0002376837655901909,495.0
342.06695556640625,1763260324.8174312,0.0,,0.5216524600982666,-0.004484020173549652,-0.005884101614356041,,1186,-5.1975250244140625e-05,0.0002389400906395167,101888,233.84384322166443,0.0010169968008995056,496.0
0.005588524509221315,1763260326.9189758,0.0,,0.45617911219596863,0.005664899945259094,-0.002039496786892414,,1197,-0.0322188138961792,0.00023824884556233883,103040,235.945387840271,0.0009572627022862434,496.0
0.0003231590671930462,1763260329.9239657,0.0,,0.4635471999645233,-0.015486173331737518,-0.0011393697932362556,,1213,-0.0051233768463134766,0.00023725038045085967,104704,238.950377702713,0.0020216116681694984,497.0
,1763260330.1836782,,500.0,,,,500.0,1215,,,104862,239.21009016036987,,
374.3247985839844,1763260332.031083,0.0,,0.4465262293815613,-0.0013193301856517792,0.00484689325094223,,1226,0.00010687112808227539,0.00023648233036510646,105984,241.0574951171875,0.00026806071400642395,498.0
244.94033813476562,1763260332.470018,0.0,,0.471671998500824,-8.235685527324677e-05,8.748658001422882e-05,,1230,-0.00024008750915527344,0.0002362519153393805,106368,241.49642992019653,0.0004980172961950302,499.0
,1763260332.971433,,500.0,,,,500.0,1234,,,106862,241.9978449344635,,
340.3768005371094,1763260334.335432,0.0,,0.5210923552513123,0.004170477390289307,-0.007240126840770245,,1245,5.316734313964844e-05,0.00023533025523647666,107904,243.36184406280518,0.0002865968272089958,502.0
,1763260335.448754,,500.0,,,,500.0,1254,,,108862,244.4751660823822,,
0.004631511867046356,1763260337.6315064,0.0,,0.5641130805015564,-0.01374654471874237,0.010636486113071442,,1271,-0.0345994234085083,0.00023371736460831016,110592,246.65791845321655,0.0017859889194369316,506.0
629.2702026367188,1763260341.1008077,0.001953125,,0.570248007774353,-0.012930288910865784,-0.006721830926835537,,1299,9.906291961669922e-05,0.00023202765441965312,113408,250.12721967697144,0.0010784463956952095,511.0
0.005274968687444925,1763260345.6794262,0.0,,0.46540531516075134,0.00358012318611145,-0.00020632240921258926,,1339,0.06848585605621338,0.00022956989414524287,117504,254.70583820343018,0.0003282995894551277,519.0
0.0003958230372518301,1763260345.81435,0.0,,0.4651253819465637,-0.00336417555809021,0.0010734638199210167,,1340,-0.2154994010925293,0.00022949308913666755,117632,254.84076189994812,0.0004009539261460304,519.0
0.0035321293398737907,1763260347.3512633,0.0,,0.5003210306167603,-0.0003403276205062866,-4.755426198244095e-05,,1349,0.09563642740249634,0.0002289554540766403,118528,256.3776752948761,0.00014367233961820602,520.0
493.718017578125,1763260349.7605863,0.0,,0.48468658328056335,0.0007973425090312958,-0.006277631968259811,,1363,0.0003236532211303711,0.00022811059898231179,119936,258.78699827194214,0.0010647028684616089,520.0
0.0004731425433419645,1763260350.1717124,0.0,,0.55324786901474,-0.013066977262496948,0.004259479232132435,,1365,-0.420396089553833,0.00022795698896516114,120192,259.1981244087219,0.0012272493913769722,520.0
0.0006738567026332021,1763260351.040698,0.0,,0.5279842615127563,-0.008991172537207603,0.015999142080545425,,1370,-0.22176766395568848,0.00022764976893085986,120704,260.0671100616455,0.0008945362642407417,521.0
0.001032372354529798,1763260352.8344064,0.0,,0.5445321798324585,-0.018892750144004822,0.009472405537962914,,1380,-0.32716619968414307,0.0002270353288622573,121728,261.8608183860779,0.0015422087162733078,521.0
0.0001908482809085399,1763260353.075389,0.005859375,,0.4923759996891022,-0.005659878253936768,0.02722281590104103,,1381,-0.5800485610961914,0.00022695852385368198,121856,262.1018009185791,0.001764003187417984,521.0
0.004125768318772316,1763260354.224657,0.0,,0.5169384479522705,-0.0010848082602024078,-0.00010076537728309631,,1388,-0.4492795467376709,0.00022657449881080538,122496,263.2510690689087,2.7222558856010437e-05,521.0
0.00012227815750520676,1763260355.5227885,0.0,,0.5063632130622864,-0.0010300278663635254,0.01618327386677265,,1395,-0.5418539047241211,0.00022611366875935346,123264,264.54920053482056,0.00109856016933918,522.0
0.0006685809348709881,1763260356.083539,0.009765625,,0.5774623155593872,-0.008267758414149284,0.004993578419089317,,1399,-0.041254281997680664,0.0002258832537336275,123648,265.1099510192871,0.0011608023196458817,522.0
0.00018258397176396102,1763260356.8577874,0.0,,0.5636264085769653,0.0007910989224910736,0.009531228803098202,,1405,-0.4511336088180542,0.0002254992286907509,124288,265.88419938087463,0.0005908412858843803,523.0
0.0003980735782533884,1763260361.0397081,0.015625,,0.5273881554603577,0.005228064954280853,0.005968454293906689,,1432,-0.34073877334594727,0.00022388632351066917,126976,270.0661201477051,0.0030010053887963295,525.0
0.00013448481331579387,1763260361.247832,0.009765625,,0.5468701124191284,-0.003345876932144165,0.001368698664009571,,1433,-1.160536766052246,0.00022380951850209385,127104,270.2742440700531,0.0039748577401041985,525.0
0.0065049054101109505,1763260363.9253018,0.005859375,,0.5030040740966797,-0.02567574381828308,0.016024358570575714,,1455,-0.058991074562072754,0.0002225038333563134,129280,272.9517138004303,0.003541475161910057,528.0
0.0005773644661530852,1763260364.0780628,0.001953125,,0.46848994493484497,0.01580604910850525,0.010500405915081501,,1456,0.327692449092865,0.0002224270283477381,129408,273.1044747829437,0.003585563041269779,528.0
0.00017262899200432003,1763260364.2188914,0.0,,0.4707795977592468,-0.034191276878118515,-0.009195756167173386,,1457,0.3369808793067932,0.00022235022333916277,129536,273.2453033924103,0.0032458435744047165,529.0
0.005410924553871155,1763260371.5867734,0.0,,0.40716275572776794,-4.639476537704468e-05,0.0010554613545536995,,1514,-0.35111045837402344,0.00021889401250518858,135296,280.6131854057312,0.00021056737750768661,536.0
0.00013084406964480877,1763260372.8788898,0.0,,0.389380544424057,-0.0023187771439552307,0.004967421293258667,,1521,0.1583438515663147,0.00021843318245373666,136064,281.9053018093109,0.0009674467146396637,536.0
0.0005018750089220703,1763260373.5443528,0.005859375,,0.48414114117622375,-0.013155244290828705,-0.0005136942490935326,,1525,0.0415462851524353,0.0002182027674280107,136448,282.57076478004456,0.004548299126327038,536.0
,1763260373.7921555,,500.0,,,,500.0,1527,,,136648,282.81856751441956,,
0.005324569530785084,1763260374.1850662,0.0,,0.4663018584251404,-0.005227005109190941,0.00023628119379281998,,1529,0.029219746589660645,0.00021797235240228474,136832,283.2114782333374,0.0009839637205004692,537.0
0.004774907603859901,1763260375.1007347,0.0,,0.4408707022666931,-0.020093116909265518,0.009333607740700245,,1534,-0.20961809158325195,0.00021766513236798346,137344,284.12714672088623,0.0032127490267157555,537.0
9.917704301187769e-05,1763260375.515681,0.0,,0.4650053381919861,-0.003987297415733337,-0.012008865363895893,,1536,0.06847620010375977,0.00021751152235083282,137600,284.54209303855896,0.0012294193729758263,537.0
366.5489196777344,1763260376.6181726,0.0,,0.4731653034687042,0.0034501738846302032,0.003327019512653351,,1543,-0.00011444091796875,0.00021712749730795622,138240,285.6445846557617,0.0002749599516391754,537.0
0.0006329325842671096,1763260376.8919983,0.0,,0.3995254635810852,0.0007622875273227692,0.004032229073345661,,1545,0.019794046878814697,0.00021697388729080558,138496,285.9184103012085,0.00046878959983587265,537.0
0.00014895132335368544,1763260377.0404627,0.0,,0.466228723526001,-0.022691451013088226,-0.025248933583498,,1546,-0.14247965812683105,0.00021689708228223026,138624,286.06687474250793,0.00328848697245121,538.0
0.0002914216020144522,1763260378.4669497,0.0,,0.49074921011924744,-0.0029808003455400467,0.00383143313229084,,1558,0.05772048234939575,0.00021612903219647706,139904,287.4933617115021,0.0011051986366510391,540.0
0.00016828760271891952,1763260378.600806,0.00390625,,0.40702134370803833,0.007353171706199646,-0.0021675005555152893,,1559,-0.07043206691741943,0.00021605222718790174,140032,287.6272180080414,0.001000571995973587,540.0
0.00012574114953167737,1763260379.0538404,0.025390625,,0.45101431012153625,0.007867738604545593,-0.014632418751716614,,1563,0.18263471126556396,0.00021582181216217577,140416,288.0802524089813,0.004090558737516403,540.0
669.6993408203125,1763260379.333387,0.0,,0.5190646648406982,-0.0014570970088243484,0.0017324816435575485,,1566,5.3942203521728516e-05,0.00021566820214502513,140672,288.35979890823364,0.00016798079013824463,541.0
0.00045159176806919277,1763260382.7509282,0.0,,0.4925697445869446,-0.004073746502399445,-0.0014361022040247917,,1588,-0.021875858306884766,0.00021428571199066937,142976,291.7773401737213,0.0008376156911253929,542.0
0.00023845455143600702,1763260382.9951968,0.0,,0.5232888460159302,-0.004807382822036743,-0.011524682864546776,,1589,-0.1471942663192749,0.00021420890698209405,143104,292.0216088294983,0.0010613761842250824,542.0
0.005130795296281576,1763260384.3072064,0.001953125,,0.5636758804321289,-0.021128907799720764,0.02102373167872429,,1597,0.04994678497314453,0.00021374807693064213,143872,293.3336184024811,0.002116967923939228,543.0
0.004379756283015013,1763260386.0188127,0.015625,,0.5239899754524231,-0.009085170924663544,-0.023843999952077866,,1607,-0.0857551097869873,0.00021313363686203957,144896,295.04522466659546,0.009268968366086483,543.0
,1763260386.2366548,,500.0,,,,500.0,1609,,,145148,295.26306676864624,,
408.01434326171875,1763260386.3395414,0.0,,0.5086448788642883,-0.0035982560366392136,0.0001701870933175087,,1610,3.826618194580078e-05,0.00021298002684488893,145152,295.36595344543457,0.00013134349137544632,543.0
0.0008625892805866897,1763260386.597158,0.0,,0.6017121076583862,-0.007379766553640366,0.004377220757305622,,1612,-0.11103427410125732,0.00021282641682773829,145408,295.62356996536255,0.0008375896140933037,544.0
,1763260388.0408118,,88.0,,,,88.0,1626,,,146736,297.06722378730774,,
0.007522867061197758,1763260389.4856222,0.0,,0.5897057056427002,-0.025985851883888245,0.03710322454571724,,1638,0.06228262186050415,0.00021129031665623188,147968,298.51203417778015,0.002534385770559311,547.0
0.00042099127313122153,1763260395.0998144,0.0,,0.5066592693328857,-0.004628397524356842,0.006117464974522591,,1687,0.024600446224212646,0.0002082181308651343,153088,304.1262264251709,0.001034049317240715,555.0
0.00016063782095443457,1763260401.4139957,0.001953125,,0.5396628975868225,0.0058801062405109406,0.0031082313507795334,,1732,-0.0009953975677490234,0.00020545315055642277,157696,310.4404077529907,0.0029454119503498077,559.0
