_step,losses/entropy,losses/clipfrac,_runtime,losses/approx_kl,_timestamp,losses/value_loss,charts/learning_rate,charts/SPS,losses/old_approx_kl,charts/episodic_length,global_step,losses/explained_variance,losses/policy_loss,charts/episodic_return
1895,0.519591212272644,0.001953125,177.40262699127197,0.00225786492228508,1763260262.756085,0.00026745375362224877,0.00020238095021340996,1085.0,-0.004838986322283745,,162816,0.07278770208358765,-0.005780860781669617,
1903,0.5121066570281982,0.0,178.10756969451904,0.0004733521491289139,1763260263.4610276,471.8690490722656,0.00020192012016195804,1085.0,0.002835538238286972,,163584,4.7147274017333984e-05,-0.008448969572782516,
1906,0.5297767519950867,0.001953125,178.4391233921051,0.00152692012488842,1763260263.7925813,6.162084901006892e-05,0.00020168970513623208,1085.0,-0.011705445125699043,,163968,-0.1157832145690918,0.010897217318415642,
1918,0.5112716555595398,0.0,179.47086477279663,0.0002531735226511955,1763260264.8243227,242.35528564453125,0.0002009984600590542,1086.0,-0.0036732619628310204,,165120,-2.765655517578125e-05,0.008746378123760223,
1920,0.5196697115898132,0.0,179.6922905445099,0.00021577812731266022,1763260265.0457485,0.0001830137480283156,0.00020084485004190356,1086.0,0.004020044580101967,,165376,0.2951207160949707,-0.0074137672781944275,
1945,0.518865704536438,0.0,182.0250105857849,0.0009530000388622284,1763260267.3784685,0.00013125089753884822,0.00019930874987039715,1086.0,0.00038811005651950836,,167936,-0.18332862854003906,-0.002822842448949814,
1959,0.5771369338035583,0.017578125,183.2868354320526,0.002749434672296047,1763260268.6402934,0.00044657985563389957,0.00019846389477606863,1086.0,-0.007476014085114002,,169344,-0.22651851177215576,-0.009459231048822403,
1973,0.5398892760276794,0.0,184.53922295570374,4.325713962316513e-05,1763260269.892681,0.00013538741040974855,0.00019761905423365533,1086.0,-3.721844404935837e-05,,170752,0.15041828155517578,-0.002601407468318939,
1985,,,185.6000988483429,,1763260270.9535568,,,,,500.0,171997,,,500.0
1991,0.49294424057006836,0.0,186.14988803863525,0.0003629690036177635,1763260271.503346,479.42333984375,0.00019654378411360085,1087.0,0.00631976593285799,,172544,0.00022149085998535156,-0.004350041039288044,
2002,0.5592639446258545,0.0,187.18294382095337,0.00023211725056171417,1763260272.5364017,0.002938420046120882,0.00019585253903642297,1087.0,0.005096349865198135,,173696,-0.0648343563079834,-0.0025400370359420776,
2007,0.5516682267189026,0.0,187.6337914466858,0.0011979909613728523,1763260272.9872494,0.005067134276032448,0.0001955453190021217,1087.0,0.000990227796137333,,174208,-0.4350724220275879,-0.019025631248950958,
2016,0.5208439826965332,0.0,188.44261765480042,4.968978464603424e-05,1763260273.7960756,426.8394775390625,0.00019500768394209445,1087.0,-0.0034522414207458496,,175104,-6.723403930664062e-05,-0.00012740865349769592,
2019,0.4559290111064911,0.0,188.77339100837708,0.000382780097424984,1763260274.126849,0.00018022196309175342,0.00019477726891636848,1087.0,-0.0015425579622387886,,175488,-0.18812084197998047,-0.012258259579539299,
2024,,,189.14451432228088,,1763260274.4979722,,,,,500.0,175997,,,500.0
2027,0.5580101013183594,0.0,189.4777443408966,0.0004997076466679573,1763260274.8312023,0.00032591616036370397,0.00019431643886491656,1087.0,0.0054240478202700615,,176256,-0.01687479019165039,-0.0005921702831983566,
2029,,,189.62715029716492,,1763260274.9806082,,,,,500.0,176497,,,500.0
2034,,,190.06483721733093,,1763260275.4182951,,,,,500.0,176997,,,500.0
2045,0.5500848293304443,0.0,191.12088346481323,0.0012696906924247742,1763260276.4743414,650.6409301757812,0.00019324116874486208,1087.0,0.0018222611397504807,,178048,-5.6624412536621094e-05,0.003092549741268158,
2051,0.4546421766281128,0.0,191.710844039917,0.00014129094779491425,1763260277.064302,0.003919829614460468,0.00019285714370198548,1087.0,0.006219325587153435,,178688,-0.058754801750183105,-0.001137062907218933,
2052,0.4914233684539795,0.0078125,191.82089185714722,0.0012963218614459038,1763260277.1743498,0.00057184137403965,0.00019278033869341016,1087.0,0.004064205102622509,,178816,-0.08223152160644531,-0.005384564399719238,
2070,0.5458723306655884,0.0,193.40291285514832,2.6732683181762695e-05,1763260278.7563708,340.1967468261719,0.00019170506857335567,1088.0,0.0006477255374193192,,180608,-5.4836273193359375e-06,0.0009925849735736847,
2076,0.5706470012664795,0.0,193.99244046211243,0.00015754066407680511,1763260279.3458984,0.0011157842818647623,0.00019132104353047907,1088.0,0.00731547549366951,,181248,-0.14990663528442383,0.0016358066350221634,
2093,,,195.49307513237,,1763260280.846533,,,,,500.0,182997,,,500.0
2094,0.5174570083618164,0.0,195.57675409317017,0.0004118243232369423,1763260280.930212,536.2030029296875,0.0001902457734104246,1088.0,-0.0056772539392113686,,183040,-1.7523765563964844e-05,0.013084322214126587,
2117,0.5444363355636597,0.0,197.79237461090088,0.0002506133168935776,1763260283.1458325,0.00013094164023641497,0.0001887864782474935,1088.0,-0.0028463732451200485,,185472,0.24598157405853271,-0.0004187449812889099,
2141,0.6178492307662964,0.0,200.00122690200806,0.0011937757954001427,1763260285.3546848,0.00011121761053800583,0.00018732718308456242,1088.0,0.01203483808785677,,187904,-0.16238856315612793,-0.010859571397304535,
2146,,,200.23034358024597,,1763260285.5838015,,,,,76.0,188164,,,76.0
2147,0.5885870456695557,0.0,200.33965492248535,1.6106292605400085e-05,1763260285.6931129,0.03155282512307167,0.00018709676805883646,1089.0,-0.000911099836230278,,188288,0.0001709461212158203,0.00029281526803970337,
2148,0.5473346710205078,0.0,200.44931554794312,0.0018503116443753242,1763260285.8027735,0.003681404050439596,0.00018701996305026114,1089.0,-0.0033739423379302025,,188416,-0.27292048931121826,-0.002262542024254799,
2155,0.5124722123146057,0.0,201.04390263557434,0.0008884351700544357,1763260286.3973606,0.0008735780138522387,0.00018663593800738454,1089.0,-0.007747123017907143,,189056,-21.766117095947266,-0.015122950077056885,
2172,0.5275082588195801,0.0,202.5269160270691,0.0017870040610432625,1763260287.880374,0.0037380598951131105,0.0001856374874478206,1089.0,-0.004962983541190624,,190720,-0.37340617179870605,-0.019147424027323723,
2185,,,203.69483137130737,,1763260289.0482893,,,,,500.0,192070,,,500.0
2192,0.4860877990722656,0.0,204.3749635219574,9.059719741344452e-05,1763260289.7284214,0.0037336519453674555,0.00018440860731061548,1089.0,-0.00031050480902194977,,192768,-1.102337121963501,-0.0052839480340480804,
2198,0.48305684328079224,0.0,204.9248912334442,0.00017381925135850906,1763260290.2783492,0.00044908252311870456,0.00018402458226773888,1089.0,-0.0005372008308768272,,193408,-1.2575500011444092,-0.006027281284332275,
2199,0.5435687303543091,0.0,205.06040930747986,0.0003459397703409195,1763260290.4138672,0.000110536755528301,0.00018394777725916356,1089.0,0.007382914423942566,,193536,-0.03852701187133789,0.006348053924739361,
2211,0.5016731023788452,0.0,206.09117794036865,0.0002630269154906273,1763260291.4446359,443.71826171875,0.00018325653218198568,1089.0,0.007265268824994564,,194688,0.00047260522842407227,0.0033469684422016144,
2214,,,206.36280941963196,,1763260291.7162673,,,,,500.0,195070,,,500.0
2220,0.4948659837245941,0.0,206.87502598762512,0.0008389726281166077,1763260292.228484,604.9660034179688,0.00018271889712195843,1090.0,0.011289121583104134,,195584,-7.331371307373047e-05,0.0044406503438949585,
2223,0.45969393849372864,0.009765625,207.2463300228119,0.0018074475228786469,1763260292.599788,0.00018001641728915274,0.00018248848209623247,1089.0,-0.005085304379463196,,195968,-0.2339693307876587,-0.012112468481063843,
2225,0.5256292819976807,0.0,207.3584213256836,0.00011597480624914169,1763260292.7118793,415.3909912109375,0.00018241167708765715,1089.0,0.000653470866382122,,196096,-0.00041162967681884766,-0.004461158066987991,
2226,0.4874580204486847,0.0,207.46905827522278,0.0004033418372273445,1763260292.8225162,0.003385965246707201,0.00018233487207908183,1090.0,-0.00194521714001894,,196224,0.2092609405517578,-0.0062460824847221375,
2227,0.5409636497497559,0.0,207.58138346672058,0.00037846527993679047,1763260292.9348414,0.0003236675984226167,0.0001822580670705065,1090.0,0.0032669994980096817,,196352,0.0009170174598693848,-0.01174190267920494,
2231,0.505716860294342,0.0,207.91489815711975,7.775891572237015e-05,1763260293.268356,0.004527884069830179,0.00018202765204478055,1090.0,-0.0016728946939110756,,196736,0.080005943775177,4.548206925392151e-05,
2235,0.48197296261787415,0.0,208.28640031814575,5.456618964672089e-06,1763260293.6398582,297.7889099121094,0.0001817972370190546,1090.0,-0.0016826437786221504,,197120,5.227327346801758e-05,0.00021538883447647095,
2241,0.5162989497184753,0.0,208.84161520004272,0.00020561926066875458,1763260294.1950731,0.004148166626691818,0.000181413211976178,1090.0,-0.002062978222966194,,197760,-0.220115065574646,-0.0005100369453430176,
2248,0.5263597369194031,0.0,209.5450403690338,0.0002882871776819229,1763260294.8984983,0.00015020486898720264,0.00018095238192472607,1090.0,0.006054440513253212,,198528,-0.02467024326324463,-0.005673721432685852,
2250,0.48443716764450073,0.0,209.65783429145813,2.2853724658489227e-05,1763260295.0112922,486.9165954589844,0.00018087557691615075,1090.0,-0.0011265473440289497,,198656,-5.626678466796875e-05,-0.0017500445246696472,
2253,0.47683489322662354,0.0,209.99037885665894,0.00034759193658828735,1763260295.3438368,9.365104779135436e-05,0.0001806451618904248,1090.0,0.0014177486300468445,,199040,-0.11473274230957031,-0.005136694759130478,
2272,0.3769567012786865,0.0,211.74106550216675,0.0008877618238329887,1763260297.0945234,0.00018688454292714596,0.00017949308676179498,1090.0,0.008270482532680035,,200960,0.07454627752304077,-0.005300834774971008,
2280,0.43193677067756653,0.0,212.44550800323486,0.0001917397603392601,1763260297.798966,0.004287337884306908,0.00017903225671034306,1090.0,0.0006428109481930733,,201728,0.22133755683898926,-0.004760868847370148,
2295,0.43943753838539124,0.0,213.7090241909027,0.0003389259800314903,1763260299.062482,0.04053591936826706,0.00017818740161601454,1090.0,0.00753690954297781,,203136,0.7164826393127441,-0.0033385828137397766,
2298,,,213.94025039672852,,1763260299.2937083,,,,,500.0,203413,,,500.0
2310,0.4632502496242523,0.0,215.07750964164734,0.0002560466527938843,1763260300.4309676,0.0013727357145398855,0.0001772657415131107,1090.0,-0.0031689219176769257,,204672,-4.604246616363525,0.0009548906236886978,
2312,,,215.22988295555115,,1763260300.583341,,,,,500.0,204913,,,500.0
2318,0.45251429080963135,0.0,215.79181957244873,1.1817552149295807e-05,1763260301.1452775,471.35333251953125,0.00017680491146165878,1090.0,-0.0012682797387242317,,205440,1.4722347259521484e-05,-0.0013218224048614502,
2322,,,216.15403509140015,,1763260301.507493,,,,,500.0,205913,,,500.0
2324,0.4994101822376251,0.0,216.34556341171265,0.0001984778791666031,1763260301.6990213,0.0031896198634058237,0.00017642088641878217,1090.0,0.0012297704815864563,,206080,0.08588224649429321,-0.002978183329105377,
2329,0.4737253189086914,0.0,216.82494354248047,0.0002236710861325264,1763260302.1784015,0.0036882683634757996,0.0001761136663844809,1090.0,0.0019290568307042122,,206592,-0.17274761199951172,-0.004367358982563019,
2339,0.4956551790237427,0.0,217.74380230903625,0.0006089517846703529,1763260303.0972602,0.003899569157510996,0.00017549922631587833,1091.0,0.0042913807556033134,,207616,-0.0333327054977417,-0.0011522173881530762,
2343,0.4217544198036194,0.0,218.07469630241394,0.00010486505925655365,1763260303.4281542,244.95941162109375,0.00017526881129015237,1091.0,6.0753896832466125e-05,,208000,-2.0503997802734375e-05,-0.0036646127700805664,
2348,0.45509153604507446,0.0,218.51490592956543,0.00022047199308872223,1763260303.8683639,140.5160369873047,0.0001749615912558511,1091.0,0.0008393041789531708,,208512,0.00037413835525512695,0.00027981027960777283,
2354,0.44420474767684937,0.0,219.10219430923462,0.0001848079264163971,1763260304.4556522,0.0037707332521677017,0.0001745775662129745,1091.0,0.007936708629131317,,209152,-0.8045792579650879,-0.0008761510252952576,
2363,0.5293702483177185,0.0,219.92088723182678,3.210827708244324e-05,1763260305.2743452,0.0031382155138999224,0.00017403994570486248,1091.0,-0.0018203333020210266,,210048,0.05189037322998047,0.000310651957988739,
2389,0.44432899355888367,0.0,222.3271520137787,5.034357309341431e-05,1763260307.68061,0.00030912854708731174,0.00017242704052478075,1091.0,0.0012755077332258224,,212736,-0.593093752861023,-0.003731749951839447,
2394,0.5189445614814758,0.0,222.7925808429718,0.0003344183787703514,1763260308.1460388,0.0002918429672718048,0.00017211982049047947,1091.0,-0.0010765483602881432,,213248,-0.017807960510253906,-0.00022939592599868774,
2426,0.5251803398132324,0.0,225.72153687477112,0.00014097243547439575,1763260311.0749948,248.73707580566406,0.00017019969527609646,1091.0,-0.0008723363280296326,,216448,0.0005733966827392578,-0.004062524065375328,
2430,,,226.115727186203,,1763260311.469185,,,,,500.0,216913,,,500.0
2449,0.5435888767242432,0.0,227.8992214202881,0.0007997695356607437,1763260313.2526793,0.0001344636402791366,0.00016874040011316538,1091.0,-0.00746929831802845,,218880,-0.01141500473022461,-0.000475861132144928,
2465,0.43389418721199036,0.0,229.30312061309814,8.752383291721344e-05,1763260314.6565785,504.9290466308594,0.00016781874001026154,1091.0,0.002116093412041664,,220416,-0.0005652904510498047,0.0019045192748308182,
2491,0.4980200529098511,0.0,231.6864743232727,0.001046900637447834,1763260317.0399323,0.00529932277277112,0.0001662058348301798,1092.0,-0.007687621749937534,,223104,0.1413615345954895,0.0003684014081954956,
2493,0.5556279420852661,0.0,231.90608644485474,0.0003985464572906494,1763260317.2595444,0.0001704060414340347,0.00016605222481302917,1092.0,-0.00486406683921814,,223360,-0.04188978672027588,0.006651334464550018,
2506,0.5111076235771179,0.0,233.06471753120422,2.703443169593811e-05,1763260318.4181755,0.003169803414493799,0.00016528417472727597,1092.0,0.00372316874563694,,224640,0.12516528367996216,0.0003922171890735626,
2514,,,233.76850271224976,,1763260319.1219606,,,,,500.0,225413,,,500.0
2515,0.4334328770637512,0.0,233.87877011299133,5.056709051132202e-05,1763260319.232228,278.8629150390625,0.00016474653966724873,1092.0,-0.00037918612360954285,,225536,-0.0001264810562133789,0.0017962157726287842,
2520,0.5288221836090088,0.0,234.3531312942505,0.0007068300619721413,1763260319.7065892,0.0043682511895895,0.00016443931963294744,1092.0,0.01044852938503027,,226048,-0.06470263004302979,0.0008183484897017479,
2533,,,235.53000688552856,,1763260320.8834648,,,,,500.0,227413,,,500.0
2540,0.531805157661438,0.0,236.1654007434845,0.0007403949275612831,1763260321.5188587,0.0035363654606044292,0.00016321043949574232,1092.0,0.0018109669908881187,,228096,-0.12205672264099121,-0.00875561311841011,
2547,0.5657934546470642,0.0,236.8635938167572,0.0011321809142827988,1763260322.2170517,0.00017703682533465326,0.0001627496094442904,1092.0,0.00036640651524066925,,228864,0.038260459899902344,-0.005025267601013184,
2570,0.5321084856987,0.0078125,238.97993445396423,0.005065955221652985,1763260324.3333924,0.0002897654485423118,0.00016136713384184986,1092.0,0.0001572631299495697,,231168,-0.42998969554901123,-0.007053270936012268,
2571,0.5577632784843445,0.0,239.0934021472931,0.0001130271703004837,1763260324.44686,4.054332384839654e-05,0.00016129032883327454,1092.0,-0.0023157410323619843,,231296,-0.30497193336486816,0.002018805593252182,
2576,0.5351325273513794,0.0,239.58429312705994,0.000305933877825737,1763260324.937751,0.000133528359583579,0.00016098310879897326,1092.0,-0.001415848731994629,,231808,-0.0719066858291626,-0.004014218226075172,
2577,,,239.62297677993774,,1763260324.9764347,,,,,500.0,231913,,,500.0
2608,0.5898503661155701,0.0,242.49080443382263,0.0002302965149283409,1763260327.8442624,355.1451721191406,0.00015906298358459026,1092.0,0.0034808171913027763,,235008,0.0001372694969177246,-0.006288766860961914,
2610,0.5952553749084473,0.0,242.71225094795227,0.00014527980238199234,1763260328.0657089,0.00028272505733184516,0.00015890937356743962,1092.0,0.000635937787592411,,235264,-0.011604905128479004,-0.0009758127853274345,
2630,0.5331999063491821,0.0,244.5620334148407,0.0004523247480392456,1763260329.9154913,0.00014696030120830983,0.0001576804934302345,1093.0,0.004483358934521675,,237312,-0.07744312286376953,0.001218033954501152,
2636,,,245.07297825813293,,1763260330.4264362,,,,,500.0,237913,,,500.0
2646,,,245.98558378219604,,1763260331.3390417,,,,,500.0,238913,,,500.0
2647,0.5313993096351624,0.0,246.07385158538818,4.9768947064876556e-05,1763260331.4273095,597.994140625,0.00015668202831875533,1093.0,0.0005287537351250648,,238976,4.035234451293945e-05,-0.0013952329754829407,
2648,0.552360475063324,0.0,246.18395614624023,0.00020349211990833282,1763260331.537414,0.003904513316228986,0.00015660522331018,1093.0,0.002789800986647606,,239104,-0.010503292083740234,-0.008400488644838333,
2668,0.43947935104370117,0.0,248.01651048660278,0.0010903766378760338,1763260333.3699684,0.0048783915117383,0.00015537634317297488,1093.0,0.009171570651233196,,241152,0.39825165271759033,0.013133667409420013,
2673,0.5034323930740356,0.0,248.4593529701233,0.0002538822591304779,1763260333.812811,0.002609452698379755,0.0001550691231386736,1093.0,-0.0030543431639671326,,241664,0.028587758541107178,-0.0017869025468826294,
2683,0.483826220035553,0.0,249.37532019615173,0.0016914987936615944,1763260334.7287781,0.0004362793988548219,0.00015445468307007104,1093.0,0.006871386431157589,,242688,-0.2447906732559204,-0.02385994791984558,
2687,0.5017514228820801,0.0,249.70940947532654,0.00020905304700136185,1763260335.0628674,0.0035227469634264708,0.00015422426804434508,1093.0,0.0007921857759356499,,243072,0.07932835817337036,-0.0026703737676143646,
2689,0.5024542808532715,0.0,249.92749977111816,0.001570199616253376,1763260335.2809577,0.00017978629330173135,0.00015407065802719444,1093.0,-0.007513628341257572,,243328,-0.32894349098205566,-0.01696091890335083,
2692,0.5084275007247925,0.0,250.19252848625183,0.00018238089978694916,1763260335.5459864,0.003486985806375742,0.0001539170480100438,1093.0,-0.000390397384762764,,243584,0.2334449291229248,-0.0039527527987957,
2732,0.5614383220672607,0.001953125,253.8359031677246,0.002867317758500576,1763260339.189361,0.00013519219646696,0.00015145928773563355,1094.0,0.008585087023675442,,247680,-0.001151442527770996,-0.016545318067073822,
2752,0.5452700853347778,0.0,255.66978549957275,0.0007175952196121216,1763260341.0232434,0.00021097867283970118,0.00015023040759842843,1094.0,0.004465427249670029,,249728,0.030443251132965088,-0.0035388991236686707,
2757,0.5249260663986206,0.0,256.1140413284302,3.223400563001633e-05,1763260341.4674993,0.00010780989396153018,0.00014992320211604238,1094.0,-0.00017526093870401382,,250240,-0.06115424633026123,-0.0007078871130943298,
2772,0.5112578272819519,0.0,257.51352095603943,0.0004786793142557144,1763260342.866979,0.00028627811116166413,0.00014900154201313853,1094.0,0.00867629237473011,,251776,-0.004671692848205566,-0.009747922420501709,
2782,0.566874086856842,0.0,258.4619722366333,0.00023509468883275986,1763260343.8154302,0.00027236936148256063,0.00014838710194453597,1094.0,0.0064842114225029945,,252800,0.03438490629196167,-0.0034113265573978424,
2783,,,258.49966979026794,,1763260343.8531277,,,,,500.0,252913,,,500.0
2793,0.5210000872612,0.0,259.34986639022827,0.0006880918517708778,1763260344.7033243,0.005540269892662764,0.0001477726618759334,1094.0,0.009894314222037792,,253824,-0.5033280849456787,-0.012585483491420746,
2824,0.6239454746246338,0.0,262.2294092178345,0.00011554080992937088,1763260347.5828671,0.000287502771243453,0.0001458525366615504,1094.0,0.0021553775295615196,,257024,-0.04909062385559082,-4.3839216232299805e-05,
2843,0.5811126828193665,0.0,263.96862959861755,0.001359383575618267,1763260349.3220875,0.00023611728101968765,0.0001447004615329206,1094.0,0.010799410752952099,,258944,0.041911423206329346,-0.006817854940891266,
2857,0.5320183038711548,0.0,265.2256829738617,0.002054513432085514,1763260350.579141,0.0035252852831035852,0.00014385560643859208,1094.0,0.017271529883146286,,260352,0.13189995288848877,-0.012411408126354218,
2882,0.49865493178367615,0.0,267.52738547325134,0.0002769613638520241,1763260352.8808434,0.0037736129015684128,0.00014231950626708567,1095.0,0.005995490588247776,,262912,-0.025685787200927734,0.002090349793434143,
2890,0.548516571521759,0.0,268.22941517829895,3.764033317565918e-05,1763260353.582873,511.3224792480469,0.00014185867621563375,1095.0,0.0008468944579362869,,263680,-2.205371856689453e-05,-0.00027273595333099365,
2911,0.5932332873344421,0.0,270.1931574344635,0.000155511312186718,1763260355.5466154,0.00358651764690876,0.0001405529910698533,1095.0,0.0007418366149067879,,265856,0.000848233699798584,-0.003561721183359623,
2935,0.5730822682380676,0.0,272.36733388900757,0.00017274357378482819,1763260357.7207918,211.85812377929688,0.00013909369590692222,1095.0,0.005969131365418434,,268288,5.364418029785156e-06,0.0005750581622123718,
2949,0.5943185687065125,0.0,273.62210845947266,0.00015635043382644653,1763260358.9755664,327.361328125,0.0001382488408125937,1095.0,0.004702024161815643,,269696,-7.867813110351562e-06,0.0008017001673579216,
2960,0.571689248085022,0.0,274.65478897094727,7.935892790555954e-05,1763260360.008247,0.003590504638850689,0.00013755761028733104,1095.0,-0.0005982378497719765,,270848,0.011715412139892578,-0.0030523575842380524,
2975,0.5656431317329407,0.0,276.0162127017975,0.0008469317108392715,1763260361.3696706,0.00031984964152798057,0.0001366359501844272,1095.0,0.012951908633112907,,272384,-0.25244641304016113,-0.009014993906021118,
2989,0.5781137943267822,0.0,277.3047022819519,0.0015583531931042671,1763260362.6581602,0.0002412056492175907,0.00013579109509009868,1095.0,-0.014268130995333195,,273792,-0.12315404415130615,-0.014336004853248596,
2997,0.5778306722640991,0.0,277.96982288360596,0.00019250530749559402,1763260363.3232808,0.0044092717580497265,0.00013533026503864676,1095.0,0.00564501341432333,,274560,-0.21630120277404785,-1.8919818103313446e-05,
3011,0.5632447004318237,0.0,279.2460198402405,9.204261004924774e-05,1763260364.5994778,466.3224182128906,0.00013448540994431823,1096.0,-0.0037022512406110764,,275968,-2.1338462829589844e-05,-0.004418238997459412,
3051,0.5231736302375793,0.0,282.90492057800293,7.95312225818634e-05,1763260368.2583785,0.003335505025461316,0.000132027649669908,1096.0,-0.002432463690638542,,280064,-0.052585721015930176,-0.0037726908922195435,
3053,0.5540713667869568,0.0,283.1245732307434,0.000446452759206295,1763260368.4780312,0.0002138633863069117,0.00013187403965275735,1096.0,-0.008917354978621006,,280320,-0.00874173641204834,-0.00310671329498291,
3066,0.5541297793388367,0.0,284.27355790138245,0.0006577735766768456,1763260369.6270158,0.0035057389177381992,0.00013110598956700414,1096.0,-0.012645884416997433,,281600,-1.4131879806518555,-0.012198536656796932,
3070,0.4873693287372589,0.0,284.64148807525635,3.1497329473495483e-05,1763260369.994946,345.75921630859375,0.00013087557454127818,1096.0,-0.001296941190958023,,281984,0.00016039609909057617,-0.0005461461842060089,
3083,0.519744873046875,0.001953125,285.8995678424835,0.001409890130162239,1763260371.2530258,0.0009610365959815681,0.00013003071944694966,1096.0,-0.008860476315021515,,283392,-6.053858757019043,-0.021964747458696365,
3098,,,287.19791531562805,,1763260372.5513732,,,,,500.0,284919,,,500.0
3103,,,287.6742720603943,,1763260373.02773,,,,,500.0,285419,,,500.0
3127,0.5956262350082397,0.0,289.93383049964905,0.00010245945304632187,1763260375.2872884,0.00018730117881204933,0.00012734254414681345,1096.0,0.0003124913200736046,,287872,-0.07301747798919678,-0.0013233982026576996,
3129,0.49403804540634155,0.0,290.0477113723755,0.0002300012856721878,1763260375.4011693,140.4839324951172,0.00012726573913823813,1096.0,-0.0025803614407777786,,288000,-9.489059448242188e-05,-0.0028806403279304504,
3141,,,291.0942163467407,,1763260376.4476743,,,,,295.0,289192,,,295.0
3143,0.5339502692222595,0.0,291.3000967502594,0.0003924015909433365,1763260376.6535547,0.004013415891677141,0.0001264208840439096,1096.0,0.007402652874588966,,289408,-0.45474565029144287,-0.004186619073152542,
3146,,,291.5299196243286,,1763260376.8833776,,,,,491.0,289683,,,491.0
3170,0.5686897039413452,0.0,293.7553198337555,0.00033774133771657944,1763260379.1087778,312.8965148925781,0.0001248079934157431,1096.0,0.01206748653203249,,292096,-0.00014925003051757812,0.0018900511786341667,
3183,0.6279452443122864,0.0,295.03974890708923,0.00011135265231132507,1763260380.3932068,0.00013233619392849505,0.0001239631383214146,1096.0,0.003507424145936966,,293504,-0.04389345645904541,0.002130545675754547,
3188,0.5405822992324829,0.0,295.48713207244873,0.0006897402927279472,1763260380.84059,0.00021748844301328063,0.0001236559182871133,1096.0,-0.002210947684943676,,294016,-0.36579811573028564,-0.0017529428005218506,
3217,,,298.03340005874634,,1763260383.386858,,,,,500.0,296882,,,500.0
3224,0.59300696849823,0.0,298.7191882133484,1.8856488168239594e-05,1763260384.0726461,0.003852661931887269,0.00012150537804700434,1097.0,0.000665995292365551,,297600,-0.07441520690917969,-0.0018217526376247406,
3247,0.5733015537261963,0.0,300.78954243659973,0.00020270608365535736,1763260386.1430004,665.2422485351562,0.00012012288789264858,1097.0,-0.00585392490029335,,299904,-2.1338462829589844e-05,-0.002212798222899437,
3250,0.5614097118377686,0.0,301.12878918647766,0.0001742122694849968,1763260386.482247,0.00018239505880046636,0.00011989247286692262,1097.0,-0.0020513618364930153,,300288,-0.30376577377319336,-0.004514828324317932,
3252,0.5491039752960205,0.0,301.24739146232605,3.0065886676311493e-05,1763260386.6008494,459.6306457519531,0.0001198156678583473,1097.0,0.00045073311775922775,,300416,0.0001684427261352539,0.0027818381786346436,
3255,0.5304689407348633,0.0,301.6331145763397,0.00020745862275362015,1763260386.9865725,0.00017234275583177805,0.00011958525283262134,1097.0,0.003316798247396946,,300800,-0.030330896377563477,-0.010141193866729736,
3259,0.5267667770385742,0.0,301.97128224372864,0.0008371016010642052,1763260387.3247402,0.00016921824135351926,0.00011935483780689538,1097.0,-0.003342083655297756,,301184,-0.06309270858764648,0.00024446845054626465,
3272,0.5237093567848206,0.0,303.1147232055664,7.572397589683533e-05,1763260388.4681811,367.47100830078125,0.00011858678772114217,1097.0,-0.0004717409610748291,,302464,0.00034439563751220703,0.001076865941286087,
3275,0.5735048055648804,0.0,303.48005509376526,4.285946488380432e-06,1763260388.833513,0.00014875459601171315,0.00011835637269541621,1097.0,-0.00010133534669876099,,302848,-0.06209290027618408,-0.0003287605941295624,
3276,,,303.4940311908722,,1763260388.847489,,,,,500.0,302882,,,500.0
3296,0.5886148810386658,0.0,305.40593123435974,0.00019393395632505417,1763260390.7593892,0.00018441963766235858,0.00011705069482559338,1097.0,0.010238260962069035,,305024,0.025482118129730225,0.003115229308605194,
3299,0.5811561942100525,0.0,305.6679871082306,0.00013308972120285034,1763260391.021445,0.003318505361676216,0.00011689708480844274,1097.0,-0.0021278299391269684,,305280,-0.17352962493896484,-0.00046168267726898193,
3338,0.555595874786377,0.0,309.22076177597046,2.5039538741111755e-05,1763260394.5742197,334.54150390625,0.00011451612954260781,1097.0,-0.0004062578082084656,,309248,3.6954879760742188e-06,0.00040338560938835144,
3351,,,310.40764355659485,,1763260395.7611015,,,,,500.0,310640,,,500.0
3357,0.6103973984718323,0.0,310.95718359947205,3.563240170478821e-06,1763260396.3106415,529.0698852539062,0.00011336405441397801,1097.0,-0.000257737934589386,,311168,1.2755393981933594e-05,-0.00027899444103240967,
3360,0.5449902415275574,0.0,311.181489944458,0.00013517122715711594,1763260396.5349479,374.5054931640625,0.00011321044439682737,1097.0,0.0009008841589093208,,311424,0.0001901388168334961,0.0015720464289188385,
3398,,,314.52038168907166,,1763260399.8738396,,,,,500.0,315149,,,500.0
3401,0.5861058831214905,0.0,314.84636187553406,3.5643577575683594e-05,1763260400.1998198,0.0002117397089023143,0.00011075269139837474,1097.0,0.001947697252035141,,315520,0.3888500928878784,-0.0006228964775800705,
3406,0.5882612466812134,0.0,315.3239061832428,0.0001730332151055336,1763260400.677364,9.70349065028131e-05,0.00011044547136407346,1097.0,-0.0008777538314461708,,316032,-0.2365812063217163,-0.00020571798086166382,
3407,,,315.36454153060913,,1763260400.7179995,,,,,500.0,316149,,,500.0
3419,0.5184142589569092,0.0,316.47438955307007,0.00034146755933761597,1763260401.8278475,0.0029396936297416687,0.00010967742127832025,1097.0,0.007424717769026756,,317312,0.22132492065429688,-0.006985701620578766,
