losses/policy_loss,charts/SPS,charts/episodic_length,losses/clipfrac,charts/episodic_return,_step,_timestamp,losses/old_approx_kl,losses/value_loss,charts/learning_rate,losses/entropy,losses/approx_kl,_runtime,losses/explained_variance,global_step
-0.0015871562063694,1025.0,,0.0,,441,1763260139.022437,0.0007417863234877586,26.97130012512207,0.00028394776745699346,0.5544233918190002,1.2432225048542023e-05,53.71175718307495,0.7197498083114624,26880
,,254.0,,254.0,450,1763260139.5095775,,,,,,54.19889760017395,,27475
,,95.0,,95.0,471,1763260140.8847163,,,,,,55.57403635978699,,28883
,,197.0,,197.0,481,1763260141.4536235,,,,,,56.14294362068176,,29530
-0.0008013341575860977,1029.0,,0.0,,490,1763260142.0330265,0.0012115295976400375,18.22686195373535,0.00028202764224261045,0.49627208709716797,0.00011646561324596405,56.72234654426575,0.9140440821647644,30080
-0.0034218262881040573,1031.0,,0.0078125,,504,1763260143.083312,-0.002247593365609646,122.68206787109375,0.00028133639716543257,0.4477064907550812,0.0024279477074742317,57.772632122039795,-0.043424129486083984,31232
-0.009545855224132538,1033.0,,0.0,,515,1763260143.9032955,0.01901335082948208,46.05728530883789,0.00028079876210540533,0.4612543284893036,0.0013217777013778687,58.592615604400635,0.7307345867156982,32128
,,164.0,,164.0,530,1763260144.991533,,,,,,59.68085312843323,,33390
-0.0016938373446464539,1037.0,,0.0,,539,1763260145.7376318,0.0012754546478390694,35.20083999633789,0.0002795698819682002,0.5079821348190308,0.0003516441211104393,60.42695188522339,0.7675584554672241,34176
,,222.0,,222.0,547,1763260146.2669313,,,,,,60.95625138282776,,34804
,,122.0,,122.0,555,1763260146.7034867,,,,,,61.39280676841736,,35265
,,112.0,,112.0,559,1763260146.9324903,,,,,,61.62181043624878,,35526
,,157.0,,157.0,568,1763260147.5329537,,,,,,62.22227382659912,,36143
-0.0017695724964141846,1043.0,,0.0,,595,1763260149.4962518,-0.000983583740890026,14.529476165771484,0.00027711212169378996,0.5694531202316284,7.26534053683281e-05,64.1855719089508,0.973865270614624,38272
,,173.0,,173.0,612,1763260150.7836368,,,,,,65.47295689582825,,39747
,,68.0,,68.0,614,1763260150.8758569,,,,,,65.56517696380615,,39815
-0.014720991253852844,1047.0,,0.0,,630,1763260152.2791972,-0.0006723431870341301,51.10940170288086,0.00027526883059181273,0.559630274772644,0.0010016290470957756,66.9685173034668,0.7025644183158875,41344
0.00250408798456192,1048.0,,0.0,,636,1763260152.8340487,2.5471672415733337e-06,29.04452133178711,0.00027488480554893613,0.5762789845466614,0.00017202924937009811,67.52336883544922,0.6755803823471069,41984
,,163.0,,163.0,640,1763260153.0710344,,,,,,67.76035451889038,,42280
,,500.0,,500.0,650,1763260153.900414,,,,,,68.58973407745361,,43263
0.002251148223876953,1053.0,,0.0,,664,1763260155.105233,-0.005637919530272484,8.505603790283203,0.0002733487053774297,0.5448268055915833,0.000209074467420578,69.79455304145813,0.344136118888855,44544
0.001750398427248001,1055.0,,0.0,,684,1763260156.8240433,0.0019040023908019066,7.608242034912109,0.0002721966302487999,0.5465158224105835,7.182452827692032e-05,71.51336336135864,-0.21120166778564453,46464
-0.007491357624530792,1056.0,,0.0,,689,1763260157.1603422,0.005056432448327541,164.85836791992188,0.00027196621522307396,0.5298790335655212,0.0001474851742386818,71.84966230392456,0.2683446407318115,46848
-0.002291891723871231,1057.0,,0.0,,698,1763260157.963759,0.005732128396630287,19.620361328125,0.0002714285801630467,0.554929792881012,0.00036217086017131805,72.65307903289795,-2.3439199924468994,47744
-0.0003841221332550049,1057.0,,0.0,,702,1763260158.2966564,-0.00021512340754270554,124.06692504882812,0.00027119816513732076,0.49078211188316345,9.088777005672455e-06,72.98597645759583,0.4133145213127136,48128
-0.007236860692501068,1058.0,,0.0,,707,1763260158.7705824,0.003121156245470047,132.34231567382812,0.0002708909451030195,0.5115740895271301,0.0003695748746395111,73.45990252494812,-0.0014472007751464844,48640
-0.007970761507749557,1059.0,,0.0,,729,1763260160.8660984,0.003161165863275528,2.4707717895507812,0.0002695084549486637,0.5596736669540405,0.00061848945915699,75.55541849136353,0.7011200189590454,50944
3.8255006074905396e-05,1057.0,,0.0,,757,1763260163.6354551,-8.808542042970657e-05,3.3271541595458984,0.00026781874476000667,0.5807046294212341,1.7768703401088715e-05,78.32477521896362,-0.11481618881225586,53760
0.004064314067363739,1056.0,,0.0,,762,1763260164.156769,-0.00035507604479789734,3.552445650100708,0.0002675115247257054,0.5708718299865723,3.913789987564087e-05,78.84608912467957,-0.13000822067260742,54272
0.0028811427764594555,1057.0,,0.0,,767,1763260164.6328897,-0.002067915163934231,2.3091211318969727,0.0002672043046914041,0.5762706995010376,1.653563231229782e-05,79.32220983505249,-0.09390532970428467,54784
-0.011919841170310974,1057.0,,0.0,,775,1763260165.339435,0.005055934190750122,344.80804443359375,0.0002667434746399522,0.4962257444858551,0.00036600232124328613,80.02875518798828,-0.0007513761520385742,55552
-0.0025846250355243683,1058.0,,0.0,,788,1763260166.387494,-0.003907771781086922,1.7448920011520386,0.0002660522295627743,0.530724287033081,8.01626592874527e-05,81.0768141746521,-0.10013067722320557,56704
,,500.0,,500.0,797,1763260167.1155457,,,,,,81.80486583709717,,57526
,,398.0,,398.0,806,1763260167.8929532,,,,,,82.58227324485779,,58424
0.0005659386515617371,1060.0,,0.0,,815,1763260168.7961633,0.0020730653777718544,0.9853516817092896,0.0002644393243826926,0.5858966708183289,0.0011273911222815514,83.48548340797424,-1.5234827995300293,59392
,,500.0,,500.0,863,1763260173.0814269,,,,,,87.77074694633484,,64196
-0.0055643245577812195,1064.0,,0.0,,872,1763260173.8764505,-0.0012292154133319855,0.1009378582239151,0.0002610599040053785,0.5413216352462769,0.00019332394003868103,88.56577062606812,0.7695722579956055,65024
0.00143485888838768,1064.0,,0.0,,876,1763260174.241127,-0.00011907797306776047,281.29095458984375,0.0002608294889796525,0.49660778045654297,1.4594756066799164e-05,88.93044710159302,-0.0020426511764526367,65408
,,326.0,,326.0,922,1763260178.071485,,,,,,92.76080513000488,,69734
0.0008559226989746094,1067.0,,0.0,,930,1763260178.7405598,-0.0019452841952443123,571.6715698242188,0.00025783409364521503,0.556037187576294,1.7010606825351715e-05,93.42987990379333,0.00045549869537353516,70400
-0.017038770020008087,1067.0,,0.0,,938,1763260179.44329,0.011558032594621181,0.036265626549720764,0.0002573732635937631,0.5655947327613831,0.0029402198269963264,94.13261008262634,-1.9155046939849854,71168
-0.002048548310995102,1068.0,,0.001953125,,941,1763260179.668418,0.0022612884640693665,344.55340576171875,0.00025721965357661247,0.5339877605438232,0.0017553213983774185,94.35773801803589,0.010619103908538818,71424
0.005234871059656143,1068.0,,0.0,,942,1763260179.779658,0.005154125392436981,0.012810483574867249,0.00025714284856803715,0.5188549757003784,0.0005360152572393417,94.4689781665802,-2.3109090328216553,71552
0.014039069414138794,1069.0,,0.015625,,948,1763260180.3334756,-0.013447354547679424,0.001242108060978353,0.00025675882352516055,0.5322501063346863,0.0033960705623030663,95.02279567718506,-2.4623544216156006,72192
0.008205480873584747,1070.0,,0.046875,,974,1763260182.7737305,0.005892380140721798,0.006228156387805939,0.0002551459183450788,0.5405827760696411,0.009644229896366596,97.46305060386658,0.592835545539856,74880
-0.0026404093950986862,1070.0,,0.0,,980,1763260183.2182176,0.021986983716487885,592.0467529296875,0.00025483869831077754,0.5387315154075623,0.0012482963502407074,97.90753769874573,0.0016322135925292969,75392
0.0015151239931583405,1070.0,,0.0,,985,1763260183.6991665,-0.004172880202531815,270.32257080078125,0.00025453147827647626,0.5198816061019897,0.0003284849226474762,98.38848662376404,6.55055046081543e-05,75904
-0.0010252222418785095,1071.0,,0.0,,995,1763260184.6173146,0.00045574549585580826,416.9303894042969,0.0002539170382078737,0.46924135088920593,5.2121467888355255e-05,99.30663466453552,0.00018554925918579102,76928
-0.004105463624000549,1071.0,,0.001953125,,997,1763260184.8462272,0.0043932003900408745,0.0008619066793471575,0.00025376342819072306,0.43049344420433044,0.001214294694364071,99.53554725646973,-4.3473734855651855,77184
0.006594739854335785,1072.0,,0.0,,1015,1763260186.43661,-0.003898044116795063,575.7249755859375,0.0002526881580706686,0.475843608379364,0.0008590584620833397,101.12593007087708,0.0007375478744506836,78976
-0.0003462061285972595,1072.0,,0.0,,1020,1763260186.9208407,-0.0011916561052203178,414.53778076171875,0.0002523809380363673,0.552230179309845,1.4507211744785309e-05,101.61016082763672,0.0008525848388671875,79488
-0.0053322892636060715,1073.0,,0.0,,1031,1763260187.9575186,0.02783873677253723,0.0008971105562523007,0.00025168972206301987,0.4931204915046692,0.0021900562569499016,102.64683866500854,-0.4100513458251953,80640
0.00031384825706481934,1074.0,,0.0,,1050,1763260189.6588576,-0.0025288239121437073,0.003953564912080765,0.00025053764693439007,0.47030186653137207,0.00020930543541908264,104.3481776714325,-0.35610008239746094,82560
,,500.0,,500.0,1053,1763260189.9375536,,,,,,104.62687373161316,,82883
,,500.0,,500.0,1058,1763260190.376173,,,,,,105.06549310684204,,83383
0.008752413094043732,1075.0,,0.0,,1083,1763260192.652476,0.008072610944509506,460.9288635253906,0.00024854071671143174,0.4011838436126709,0.0008761398494243622,107.34179615974426,-0.00048148632049560547,85888
-0.011771008372306824,1075.0,,0.0,,1091,1763260193.465697,0.007494688034057617,0.000275483907898888,0.0002480030816514045,0.4042755961418152,0.002340981736779213,108.15501713752747,0.6436469554901123,86784
0.010913752019405365,1076.0,,0.0078125,,1106,1763260194.8348958,0.029176943004131317,0.00016669192700646818,0.00024708142154850066,0.3983146548271179,0.0027934331446886063,109.52421593666077,-0.0364232063293457,88320
-0.0017743781208992004,1077.0,,0.0,,1118,1763260195.869286,0.0024013156071305275,791.0504760742188,0.0002463901764713228,0.490018367767334,0.00014306139200925827,110.55860614776611,0.0001327991485595703,89472
-0.010218754410743713,1077.0,,0.005859375,,1125,1763260196.56543,0.01638026535511017,0.0007246496388688684,0.00024592934641987085,0.4724665880203247,0.003930004313588142,111.25475001335144,-0.39672017097473145,90240
0.00026059895753860474,1077.0,,0.0,,1133,1763260197.2628675,0.0003051562234759331,278.9132385253906,0.00024546851636841893,0.4473794102668762,0.00015106145292520523,111.95218753814697,-8.71419906616211e-05,91008
0.00018473714590072632,1078.0,,0.0,,1145,1763260198.4080498,-0.00034620705991983414,9.855239477474242e-05,0.00024470046628266573,0.46125006675720215,1.7770566046237946e-05,113.0973699092865,0.12613922357559204,92288
0.014336690306663513,1079.0,,0.03125,,1164,1763260200.1140413,0.016866277903318405,0.0009229967836290598,0.00024354839115403593,0.45674118399620056,0.009137777611613274,114.80336141586304,-0.04632890224456787,94208
0.0012871026992797852,1078.0,,0.0,,1165,1763260200.2579076,0.006860404275357723,0.00017563311848789454,0.0002434715861454606,0.4444923400878906,0.0021798061206936836,114.94722771644592,-0.1988980770111084,94336
0.004768263548612595,1079.0,,0.0,,1172,1763260200.8224385,0.005128487013280392,392.1391296386719,0.000243087561102584,0.42953190207481384,0.000688464380800724,115.51175856590271,-2.777576446533203e-05,94976
,,500.0,,500.0,1181,1763260201.6349204,,,,,,116.3242404460907,,95883
-0.001597655937075615,1079.0,,0.0,,1186,1763260202.0733519,-0.0014730263501405716,216.94198608398438,0.00024224270600825548,0.5312778949737549,0.00013969838619232178,116.76267194747925,-0.0001423358917236328,96384
0.015800949186086655,1080.0,,0.005859375,,1197,1763260203.1065454,0.004584456793963909,0.006129872985184193,0.0002415514609310776,0.5372552871704102,0.003955169580876827,117.79586553573608,-0.6011959314346313,97536
-0.01346365362405777,1080.0,,0.001953125,,1213,1763260204.6238902,0.007003636099398136,0.0014095826772972941,0.00024055299581959844,0.47638747096061707,0.002896915189921856,119.31321024894714,0.1262393593788147,99200
,,500.0,,500.0,1215,1763260204.7567484,,,,,,119.44606852531433,,99383
0.002011265605688095,1080.0,,0.0,,1226,1763260205.7729316,-0.007573314011096954,710.4337158203125,0.00023978494573384523,0.5018099546432495,0.00013468042016029358,120.46225166320801,0.00019240379333496094,100480
,,500.0,,500.0,1230,1763260206.111786,,,,,,120.80110597610474,,100883
0.01036137342453003,1081.0,,0.03515625,,1234,1763260206.583613,-0.015833724290132523,0.00015731579333078116,0.000239247310673818,0.5268680453300476,0.005497927777469158,121.27293300628662,-0.22078204154968262,101376
-0.0016228929162025452,1081.0,,0.0,,1245,1763260207.5035436,-0.0025409888476133347,460.7880554199219,0.00023863287060521543,0.5143933892250061,7.764063775539398e-05,122.19286370277405,5.894899368286133e-05,102400
,,500.0,,500.0,1254,1763260208.3146741,,,,,,123.00399422645569,,103383
-0.0006850510835647583,1081.0,,0.0,,1271,1763260209.988286,0.000570676289498806,0.0069094072096049786,0.0002370199654251337,0.5425000786781311,0.00017618481069803238,124.67760610580444,-0.028612494468688965,105088
0.006772145628929138,1082.0,,0.0,,1299,1763260212.4951227,-0.002553701400756836,425.3465576171875,0.00023533025523647666,0.5067822337150574,0.0007258150726556778,127.18444275856018,-0.0001087188720703125,107904
-0.018269207328557968,1083.0,,0.001953125,,1339,1763260216.187755,-0.00047089066356420517,265.7375793457031,0.00023287250951398164,0.41868817806243896,0.0014297785237431526,130.8770751953125,-0.00028228759765625,112000
-0.004935465753078461,1083.0,,0.0,,1340,1763260216.296895,-0.002666856162250042,0.0046992115676403046,0.00023279570450540632,0.5048366785049438,0.0004360238090157509,130.9862151145935,-0.08110153675079346,112128
-0.0068805646151304245,1083.0,,0.0,,1349,1763260217.1087446,0.00218888558447361,0.006576723884791136,0.00023225806944537908,0.47806477546691895,0.00028714723885059357,131.79806470870972,-0.09144282341003418,113024
-0.009036973118782043,1084.0,,0.0,,1363,1763260218.359057,-0.0038106469437479973,318.3333435058594,0.00023141321435105056,0.5121239423751831,0.0007408494129776955,133.04837703704834,0.00031560659408569336,114432
0.0012440457940101624,1084.0,,0.0078125,,1365,1763260218.579119,0.005369393154978752,0.0005923619610257447,0.00023125960433389992,0.5626043081283569,0.0029869917780160904,133.26843905448914,-1.1609232425689697,114688
-0.0025435760617256165,1084.0,,0.0,,1370,1763260219.0531309,0.003559679724276066,0.0007131521124392748,0.00023095238429959863,0.48369330167770386,0.00011993851512670517,133.7424509525299,0.37494128942489624,115200
-0.013558022677898407,1084.0,,0.00390625,,1380,1763260219.947599,-0.0004730029031634331,0.0005458585219457746,0.00023033794423099607,0.5487914085388184,0.00247823353856802,134.63691902160645,-0.017765045166015625,116224
0.010883219540119171,1084.0,,0.00390625,,1381,1763260220.0858192,0.0013026846572756767,0.0001856445596786216,0.00023026113922242075,0.5027832388877869,0.0010747434571385384,134.77513933181763,-0.18187308311462402,116352
-0.0015550553798675537,1084.0,,0.0,,1388,1763260220.6510122,0.00010207947343587875,298.865478515625,0.00022987711417954415,0.49991363286972046,2.550613135099411e-05,135.34033226966858,0.0001506805419921875,116992
0.028095655143260956,1084.0,,0.015625,,1395,1763260221.3552957,0.034190334379673004,0.00047875562449917197,0.00022941628412809223,0.4992348849773407,0.007581260055303574,136.04461574554443,0.15634238719940186,117760
-0.0028544217348098755,1085.0,,0.0,,1399,1763260221.6888597,-0.001560545526444912,0.0004146175051573664,0.00022918586910236627,0.47700607776641846,0.0001518065109848976,136.37817978858948,0.0367891788482666,118144
0.004449218511581421,1085.0,,0.017578125,,1405,1763260222.2796183,0.043893057852983475,8.417527715209872e-05,0.00022880184405948967,0.4712866544723511,0.007466843351721764,136.9689383506775,0.20238500833511353,118784
-0.0005929470062255859,1085.0,,0.0,,1432,1763260224.7119875,-0.0006476258859038353,557.0072021484375,0.00022718893887940794,0.45038554072380066,1.9511207938194275e-06,139.40130758285522,-2.0503997802734375e-05,121472
-0.003702811896800995,1085.0,,0.0,,1433,1763260224.8254523,-0.008000485599040985,0.003633313812315464,0.00022711213387083262,0.42582806944847107,0.0008620694279670715,139.51477241516113,-0.05416536331176758,121600
,,500.0,,500.0,1455,1763260226.81815,,,,,,141.5074701309204,,123883
-0.0014771558344364166,1086.0,,0.0,,1456,1763260226.8952534,0.00033823493868112564,342.14447021484375,0.00022572964371647686,0.490530401468277,0.00045725610107183456,141.58457350730896,-1.6927719116210938e-05,123904
-0.0017857253551483154,1086.0,,0.0,,1457,1763260227.0044513,0.0025153029710054398,0.004130406305193901,0.00022565283870790154,0.4548734426498413,0.0005007889121770859,141.6937713623047,-0.19217205047607422,124032
,,500.0,,500.0,1514,1763260232.2106924,,,,,,146.90001249313354,,129883
-0.002309681847691536,1087.0,,0.009765625,,1521,1763260232.8820326,0.0035790689289569855,0.006876402534544468,0.00022173579782247543,0.4220271706581116,0.0015139952301979065,147.57135272026062,-0.08799433708190918,130560
1.566857099533081e-05,1087.0,,0.0,,1525,1763260233.2152143,0.00021649524569511414,368.2781066894531,0.00022150538279674947,0.5209900736808777,0.0007757209241390228,147.90453433990479,0.00016689300537109375,130944
0.0012993477284908295,1087.0,,0.001953125,,1527,1763260233.4344583,-0.008644216693937778,0.00040058462764136493,0.00022135177277959883,0.48955315351486206,0.001114298589527607,148.12377834320068,-0.028667569160461426,131200
,,500.0,,500.0,1529,1763260233.5645728,,,,,,148.25389289855957,,131383
,,500.0,,500.0,1534,1763260234.0422626,,,,,,148.73158264160156,,131883
-0.03061392903327942,1087.0,,0.0,,1536,1763260234.2480175,0.0007355948910117149,0.006949774455279112,0.0002208141377195716,0.5413721799850464,0.004307861439883709,148.93733763694763,-0.07804334163665771,132096
0.00915110856294632,1087.0,,0.001953125,,1543,1763260234.9484577,-0.01196350995451212,0.00015290685405489057,0.00022035330766811967,0.5462162494659424,0.0012828996405005455,149.63777780532837,-0.001683354377746582,132864
0.005235739052295685,1087.0,,0.0,,1545,1763260235.060319,0.014716006815433502,396.3928527832031,0.00022027650265954435,0.548626184463501,0.0007314011454582214,149.74963903427124,3.2782554626464844e-05,132992
-0.023397251963615417,1087.0,,0.009765625,,1546,1763260235.1698158,0.03642679750919342,0.004693264607340097,0.00022019969765096903,0.5069767832756042,0.004682736471295357,149.85913586616516,0.037380874156951904,133120
,,500.0,,500.0,1558,1763260236.2429726,,,,,,150.93229269981384,,134383
0.012049056589603424,1088.0,,0.005859375,,1559,1763260236.3168917,0.013485214672982693,506.8848571777344,0.00021943164756521583,0.5020289421081543,0.0023317374289035797,151.0062117576599,-2.5510787963867188e-05,134400
,,500.0,,500.0,1563,1763260236.6810563,,,,,,151.37037634849548,,134883
-0.003121696412563324,1088.0,,0.0,,1566,1763260237.033862,-0.002795327454805374,0.0007448704564012587,0.0002189708175137639,0.503394365310669,0.001270633190870285,151.7231822013855,-0.039374351501464844,135168
,,500.0,,500.0,1588,1763260239.0329325,,,,,,153.72225260734558,,137383
0.0007474794983863831,1088.0,,0.0,,1589,1763260239.1304257,0.002073962241411209,443.9691162109375,0.00021758832735940814,0.564862847328186,2.3495405912399292e-05,153.81974577903748,-2.002716064453125e-05,137472
0.0026862286031246185,1088.0,,0.001953125,,1597,1763260239.9337313,-0.010460728779435158,0.000347154273185879,0.0002170506922993809,0.5490846037864685,0.0022085029631853104,154.623051404953,-0.038803815841674805,138368
,,500.0,,500.0,1607,1763260240.7587461,,,,,,155.44806623458862,,139383
-0.00972544401884079,1088.0,,0.00390625,,1609,1763260240.967793,-0.0014140801504254341,0.005176323000341654,0.00021635944722220302,0.5431739091873169,0.0024190666154026985,155.65711307525635,0.017153441905975342,139520
0.002909276634454727,1088.0,,0.0,,1610,1763260241.0886052,0.0026447242125868797,0.0005705833900719881,0.0002162826422136277,0.5368592143058777,0.0007200418040156364,155.77792525291443,-0.01696598529815674,139648
,,500.0,,500.0,1612,1763260241.2356071,,,,,,155.92492723464966,,139883
0.006833309307694435,1089.0,,0.00390625,,1626,1763260242.567186,0.0014641471207141876,0.00012268548016436398,0.00021528417710214853,0.5530975461006165,0.0010815877467393875,157.2565062046051,-0.03542900085449219,141312
-0.002700362354516983,1089.0,,0.0,,1638,1763260243.5020063,-0.006045406684279442,0.010899786837399006,0.00021466973703354597,0.5491319894790649,0.00016807019710540771,158.191326379776,-1.3804376125335693,142336
-0.007148467004299164,1089.0,,0.0,,1687,1763260247.9759488,-0.007794463075697422,0.000166191573953256,0.00021167434169910848,0.595238208770752,0.0006883470341563225,162.66526889801025,-0.09682142734527588,147328
,,500.0,,500.0,1732,1763260252.086849,,,,,,166.77616906166077,,151886
0.017336908727884293,1090.0,,0.00390625,,1745,1763260253.3167608,0.004511462524533272,0.0003614121815189719,0.00020814132585655898,0.49781909584999084,0.002898784354329109,168.00608086585999,-0.2561326026916504,153216
-0.0045984722673892975,1090.0,,0.0,,1753,1763260254.022836,-0.007022516801953316,489.1484375,0.00020768049580510706,0.4489806890487671,0.0004191305488348007,168.7121560573578,-2.181529998779297e-05,153984
-0.000909777358174324,1090.0,,0.0,,1754,1763260254.1332777,-0.0011009806767106056,0.0054254354909062386,0.00020760369079653174,0.48323073983192444,9.605381637811661e-05,168.8225977420807,-0.007583141326904297,154112
0.00041546672582626343,1090.0,,0.0,,1765,1763260255.1715603,-0.0007293988019227982,0.00023377093020826578,0.00020691244571935385,0.47859421372413635,1.6752630472183228e-05,169.86088037490845,0.0804939866065979,155264
-0.0032276958227157593,1090.0,,0.00390625,,1768,1763260255.3940132,0.0012449836358428001,0.0058825658634305,0.00020675883570220321,0.4323907494544983,0.002043173648416996,170.08333325386047,-0.46746504306793213,155520
-0.0002338513731956482,1090.0,,0.0,,1777,1763260256.2088027,0.0020665833726525307,349.7034912109375,0.00020622120064217597,0.42458575963974,0.0007413653656840324,170.8981227874756,2.1576881408691406e-05,156416
-0.02057141810655594,1091.0,,0.005859375,,1818,1763260260.0068705,-0.0034491438418626785,0.0003929117228835821,0.0002036866353591904,0.5028344988822937,0.003735572099685669,174.69619059562683,-0.11826980113983154,160640
0.0027120187878608704,1091.0,,0.0,,1823,1763260260.4497094,-0.001426643691956997,0.00036170019302517176,0.00020337941532488912,0.42769694328308105,0.0001813964918255806,175.13902950286865,-0.04010307788848877,161152
-0.0009421557188034058,1091.0,,0.0,,1851,1763260262.99448,0.003288387320935726,481.1830139160156,0.00020168970513623208,0.47308048605918884,0.00025288667529821396,177.68379998207092,-6.103515625e-05,163968
-0.0014018621295690536,1091.0,,0.0,,1856,1763260263.4582274,-0.012097910977900028,632.5022583007812,0.0002013824851019308,0.4986737072467804,0.0009924350306391716,178.1475474834442,5.7697296142578125e-05,164480
