episodic_return,global_step
15,15
16,31
14,45
11,56
18,74
51,125
38,163
42,205
14,219
28,247
33,280
17,297
13,310
19,329
76,405
53,458
21,479
12,491
17,508
14,522
36,558
19,577
28,605
23,628
15,643
23,666
18,684
31,715
27,742
22,764
23,787
16,803
29,832
22,854
17,871
15,886
52,938
21,959
15,974
16,990
42,1032
14,1046
38,1084
17,1101
20,1121
22,1143
31,1174
59,1233
18,1251
32,1283
69,1352
31,1383
30,1413
17,1430
25,1455
124,1579
69,1648
18,1666
24,1690
36,1726
84,1810
46,1856
27,1883
15,1898
55,1953
57,2010
20,2030
24,2054
54,2108
86,2194
56,2250
127,2377
38,2415
18,2433
73,2506
98,2604
82,2686
28,2714
105,2819
37,2856
72,2928
20,2948
43,2991
38,3029
86,3115
95,3210
29,3239
107,3346
59,3405
98,3503
84,3587
66,3653
47,3700
92,3792
102,3894
71,3965
101,4066
189,4255
89,4344
199,4543
122,4665
178,4843
232,5075
130,5205
122,5327
77,5404
113,5517
157,5674
15,5689
88,5777
124,5901
453,6354
206,6560
118,6678
102,6780
92,6872
78,6950
68,7018
86,7104
120,7224
96,7320
163,7483
103,7586
48,7634
128,7762
147,7909
227,8136
165,8301
391,8692
500,9192
342,9534
272,9806
203,10009
356,10365
27,10392
109,10501
189,10690
170,10860
446,11306
256,11562
323,11885
134,12019
114,12133
112,12245
157,12402
165,12567
107,12674
193,12867
79,12946
47,12993
78,13071
87,13158
204,13362
162,13524
63,13587
276,13863
345,14208
253,14461
114,14575
222,14797
154,14951
364,15315
92,15407
113,15520
168,15688
416,16104
176,16280
60,16340
361,16701
252,16953
240,17193
187,17380
424,17804
198,18002
441,18443
278,18721
163,18884
241,19125
293,19418
320,19738
221,19959
301,20260
100,20360
500,20860
231,21091
106,21197
159,21356
19,21375
369,21744
20,21764
81,21845
188,22033
125,22158
319,22477
500,22977
333,23310
164,23474
218,23692
183,23875
62,23937
174,24111
143,24254
408,24662
262,24924
174,25098
186,25284
120,25404
303,25707
192,25899
261,26160
125,26285
157,26442
203,26645
253,26898
141,27039
271,27310
176,27486
203,27689
210,27899
97,27996
134,28130
124,28254
162,28416
212,28628
99,28727
239,28966
125,29091
69,29160
221,29381
162,29543
50,29593
156,29749
154,29903
138,30041
159,30200
248,30448
130,30578
174,30752
395,31147
102,31249
132,31381
199,31580
177,31757
187,31944
500,32444
422,32866
348,33214
316,33530
206,33736
164,33900
199,34099
380,34479
193,34672
390,35062
283,35345
99,35444
187,35631
204,35835
287,36122
160,36282
128,36410
111,36521
185,36706
228,36934
348,37282
367,37649
82,37731
91,37822
46,37868
479,38347
277,38624
212,38836
269,39105
78,39183
107,39290
133,39423
91,39514
146,39660
128,39788
120,39908
280,40188
28,40216
111,40327
153,40480
80,40560
134,40694
190,40884
161,41045
142,41187
135,41322
371,41693
324,42017
500,42517
177,42694
500,43194
80,43274
156,43430
500,43930
188,44118
189,44307
72,44379
222,44601
483,45084
500,45584
243,45827
176,46003
462,46465
497,46962
105,47067
159,47226
341,47567
500,48067
500,48567
158,48725
183,48908
78,48986
500,49486
251,49737
500,50237
500,50737
321,51058
500,51558
492,52050
243,52293
500,52793
500,53293
500,53793
170,53963
500,54463
500,54963
200,55163
500,55663
313,55976
500,56476
500,56976
336,57312
500,57812
500,58312
360,58672
433,59105
500,59605
430,60035
500,60535
500,61035
500,61535
500,62035
500,62535
500,63035
261,63296
303,63599
495,64094
500,64594
500,65094
500,65594
500,66094
500,66594
500,67094
500,67594
500,68094
500,68594
500,69094
500,69594
500,70094
500,70594
500,71094
500,71594
500,72094
500,72594
500,73094
500,73594
500,74094
500,74594
500,75094
500,75594
500,76094
500,76594
500,77094
500,77594
500,78094
500,78594
500,79094
500,79594
500,80094
500,80594
500,81094
500,81594
500,82094
500,82594
500,83094
500,83594
500,84094
500,84594
500,85094
500,85594
500,86094
500,86594
500,87094
500,87594
500,88094
500,88594
500,89094
500,89594
500,90094
500,90594
500,91094
500,91594
500,92094
500,92594
500,93094
500,93594
500,94094
500,94594
500,95094
500,95594
500,96094
500,96594
402,96996
500,97496
288,97784
500,98284
500,98784
425,99209
467,99676
500,100176
500,100676
199,100875
115,100990
500,101490
500,101990
500,102490
500,102990
297,103287
104,103391
127,103518
500,104018
500,104518
500,105018
500,105518
500,106018
500,106518
500,107018
500,107518
500,108018
500,108518
439,108957
500,109457
500,109957
500,110457
500,110957
500,111457
500,111957
435,112392
500,112892
500,113392
500,113892
500,114392
500,114892
500,115392
500,115892
500,116392
500,116892
500,117392
500,117892
245,118137
500,118637
500,119137
500,119637
500,120137
500,120637
500,121137
500,121637
500,122137
500,122637
500,123137
500,123637
500,124137
500,124637
500,125137
500,125637
500,126137
500,126637
500,127137
500,127637
500,128137
500,128637
500,129137
500,129637
500,130137
500,130637
500,131137
500,131637
500,132137
500,132637
500,133137
500,133637
500,134137
500,134637
500,135137
500,135637
500,136137
500,136637
500,137137
500,137637
500,138137
500,138637
500,139137
500,139637
500,140137
500,140637
500,141137
500,141637
344,141981
500,142481
500,142981
500,143481
500,143981
500,144481
500,144981
500,145481
500,145981
500,146481
500,146981
500,147481
500,147981
500,148481
500,148981
500,149481
500,149981
500,150481
500,150981
500,151481
500,151981
500,152481
500,152981
500,153481
500,153981
500,154481
500,154981
500,155481
500,155981
500,156481
500,156981
500,157481
500,157981
500,158481
500,158981
500,159481
500,159981
500,160481
500,160981
361,161342
141,161483
209,161692
400,162092
500,162592
500,163092
500,163592
500,164092
500,164592
500,165092
500,165592
500,166092
500,166592
500,167092
500,167592
500,168092
500,168592
500,169092
500,169592
500,170092
500,170592
500,171092
500,171592
500,172092
500,172592
500,173092
500,173592
500,174092
500,174592
500,175092
500,175592
500,176092
500,176592
500,177092
500,177592
500,178092
500,178592
500,179092
500,179592
500,180092
500,180592
500,181092
100,181192
500,181692
266,181958
500,182458
500,182958
500,183458
500,183958
500,184458
500,184958
500,185458
500,185958
500,186458
9,186467
290,186757
500,187257
500,187757
500,188257
500,188757
500,189257
500,189757
500,190257
500,190757
500,191257
500,191757
500,192257
500,192757
500,193257
500,193757
321,194078
500,194578
500,195078
500,195578
500,196078
500,196578
500,197078
366,197444
500,197944
500,198444
500,198944
500,199444
500,199944
500,200444
500,200944
500,201444
500,201944
500,202444
500,202944
500,203444
