losses/approx_kl,losses/policy_loss,losses/old_approx_kl,_timestamp,losses/value_loss,charts/episodic_return,_step,losses/clipfrac,losses/explained_variance,_runtime,losses/entropy,charts/learning_rate,global_step,charts/SPS,charts/episodic_length
0.0001101810485124588,-0.00480850413441658,-0.0035956241190433502,1763260403.0669117,0.004929329734295607,,1823,0.0,-0.40406227111816406,312.0132267475128,0.4527846574783325,0.0002025345602305606,162560,573.0,
0.00038134772330522537,-0.007660754024982452,0.005521365441381931,1763260407.5424118,279.2328186035156,,1851,0.0,-1.9073486328125e-06,316.48872685432434,0.5512146949768066,0.00020084485004190356,165376,574.0,
2.1774321794509888e-06,-8.130073547363281e-05,0.00018225237727165222,1763260408.3240516,870.2225952148438,,1856,0.0,2.491474151611328e-05,317.2703666687012,0.5331113934516907,0.00020053763000760227,165888,574.0,
0.001684628427028656,-0.004361458122730255,0.021466033533215523,1763260409.8594368,0.0006186200771480799,,1868,0.0,0.20023930072784424,318.8057518005371,0.535254955291748,0.00019976957992184907,167168,575.0,
0.00021038390696048737,-0.0060507506132125854,-0.004297660663723946,1763260410.442535,0.0003107946249656379,,1873,0.0,0.03285592794418335,319.3888499736786,0.48763418197631836,0.0001994623598875478,167680,576.0,
0.0005391975864768028,0.00015145540237426758,-0.000278412364423275,1763260410.8878298,0.002454094123095274,,1877,0.0,0.016822099685668945,319.83414483070374,0.5098234415054321,0.00019923194486182183,168064,576.0,
0.0004103220999240875,-0.003539077937602997,-0.007239779457449913,1763260412.1231415,0.003983794245868921,,1886,0.0,0.009658575057983398,321.069456577301,0.5408869981765747,0.0001986943098017946,168960,577.0,
0.0004487214609980583,-0.0015768036246299744,0.0014427127316594124,1763260413.5946102,419.841064453125,,1895,0.0,0.0003178715705871582,322.5409252643585,0.5657607316970825,0.00019815668929368258,169856,577.0,
0.001769237220287323,-0.009798254817724228,0.006252467632293701,1763260414.8436449,0.00010413828567834571,,1903,0.0,0.1103852391242981,323.78995990753174,0.5040251016616821,0.00019761905423365533,170752,578.0,
0.00027189962565898895,0.0011293776333332062,-0.0016653668135404587,1763260415.13183,0.005449545104056597,,1906,0.0,0.1636054515838623,324.07814502716064,0.5658771991729736,0.0001974654442165047,171008,578.0,
3.7569552659988403e-06,-0.00039032846689224243,-0.000546332448720932,1763260416.5708196,0.0002134648966602981,,1918,0.0,0.003086864948272705,325.51713466644287,0.54051673412323,0.0001966973941307515,172288,579.0,
0.00016782246530056,-0.0016837939620018005,0.0011963583528995514,1763260416.7394693,384.62347412109375,,1920,0.0,-6.210803985595703e-05,325.6857843399048,0.5273637175559998,0.00019662058912217617,172416,579.0,
0.0009572021663188934,-0.009571947157382965,-0.0035248789936304092,1763260419.58211,0.005179307423532009,,1945,0.0,0.07329773902893066,328.5284249782562,0.5685373544692993,0.00019508448895066977,174976,582.0,
0.001071268692612648,-0.002565711736679077,-0.003184625878930092,1763260421.1796849,405.478759765625,,1959,0.005859375,-4.291534423828125e-06,330.12599992752075,0.5204606652259827,0.00019423963385634124,176384,584.0,
,,,1763260422.5935464,,134.0,1973,,,331.53986144065857,,,177647,,134.0
0.00014238432049751282,0.0007306449115276337,-0.0013105757534503937,1763260423.892176,515.138427734375,,1985,0.0,0.0001558065414428711,332.8384909629822,0.5767642855644226,0.00019285714370198548,178688,586.0,
6.141141057014465e-06,-0.00025635212659835815,-0.0003701448440551758,1763260424.6520169,0.010258148424327374,,1991,0.0,-0.5159636735916138,333.5983319282532,0.5130472779273987,0.00019247311865910888,179328,587.0,
0.00031981058418750763,0.00415438786149025,0.0011570509523153305,1763260426.4912958,0.0004880097694694996,,2002,0.0,-0.09750401973724365,335.4376108646393,0.6009047627449036,0.000191781873581931,180480,587.0,
0.006072567775845528,-0.01099018007516861,-0.018556084483861923,1763260427.2883127,0.0002887415757868439,,2007,0.01171875,0.08045119047164917,336.23462772369385,0.5126279592514038,0.00019147465354762971,180992,587.0,
0.00043539609760046005,0.0012394003570079803,-0.006917000748217106,1763260428.7718704,0.00028763781301677227,,2016,0.0,-0.06989932060241699,337.7181854248047,0.6171045899391174,0.00019093701848760247,181888,587.0,
1.817755401134491e-05,-0.001216324046254158,-1.1067837476730347e-05,1763260429.2115004,374.4100036621094,,2019,0.0,0.00030285120010375977,338.1578154563904,0.5245241522789001,0.00019078340847045183,182144,587.0,
0.0009474614635109901,-0.0006388798356056213,0.0016899323090910912,1763260430.098116,560.8601684570312,,2024,0.0,-0.0005344152450561523,339.04443097114563,0.5386614203453064,0.00019047618843615055,182656,587.0,
4.892237484455109e-06,-0.0006383731961250305,-0.00045695435255765915,1763260430.692022,0.00023002238594926894,,2027,0.0,0.13996583223342896,339.63833713531494,0.5922724604606628,0.0001902457734104246,183040,588.0,
3.7867575883865356e-06,0.00022103078663349152,0.00013075768947601318,1763260430.9162273,366.74853515625,,2029,0.0,5.781650543212891e-06,339.86254239082336,0.5772518515586853,0.00019016896840184927,183168,588.0,
0.00013836007565259933,0.005490610376000404,0.0029678726568818092,1763260431.768476,570.4749755859375,,2034,0.0,-0.00020623207092285156,340.714791059494,0.5493921041488647,0.000189861748367548,183680,588.0,
0.0012074820697307587,0.001681201159954071,0.004915352910757065,1763260433.683912,0.007131453603506088,,2045,0.0,-0.32562124729156494,342.6302270889282,0.5255391597747803,0.0001891705032903701,184832,588.0,
0.002152739092707634,-0.018222253769636154,0.010531695559620857,1763260434.7612493,0.0008019260130822659,,2051,0.005859375,0.22721415758132935,343.70756435394287,0.49955037236213684,0.0001887864782474935,185472,588.0,
0.0003306921571493149,-0.0013805069029331207,0.0018826909363269806,1763260434.9180481,0.00034682179102674127,,2052,0.0,-0.2635469436645508,343.86436319351196,0.5536723732948303,0.00018870967323891819,185600,588.0,
0.0011743921786546707,-0.0037103667855262756,-0.0010578073561191559,1763260437.1446784,0.00038311624666675925,,2070,0.0,-0.07155108451843262,346.0909934043884,0.48468509316444397,0.0001876344031188637,187392,589.0,
0.0008592652156949043,-0.007720537483692169,-0.008536198176443577,1763260437.8746486,0.0003375076048541814,,2076,0.0,-0.19303500652313232,346.8209636211395,0.5266346335411072,0.0001872503780759871,188032,590.0,
0.0001675030216574669,0.002357371151447296,0.0064056431874632835,1763260439.771894,180.4019775390625,,2093,0.0,-2.2649765014648438e-06,348.718209028244,0.5336111187934875,0.00018625191296450794,189696,592.0,
0.0004924964159727097,0.0010976642370224,-0.004194522276520729,1763260439.939055,0.004783809185028076,,2094,0.0,-0.018124938011169434,348.885370016098,0.5779714584350586,0.00018617510795593262,189824,592.0,
,,,1763260443.6472914,,500.0,2117,,,352.5936064720154,,,192130,,500.0
,,,1763260447.76784,,500.0,2141,,,356.714154958725,,,194630,,500.0
,,,1763260448.6035717,,500.0,2146,,,357.5498867034912,,,195130,,500.0
0.0005063731223344803,-0.0037230271846055984,-0.008451700210571289,1763260448.8040473,537.5140991210938,,2147,0.0,-1.8358230590820312e-05,357.75036239624023,0.5225180983543396,0.0001829493121476844,195200,592.0,
0.0002099284902215004,0.0036984384059906006,0.002103806473314762,1763260449.0230255,0.006362295709550381,,2148,0.0,-0.06556785106658936,357.96934056282043,0.4387224316596985,0.00018287250713910908,195328,592.0,
0.0010292865335941315,0.002432391047477722,-6.84838742017746e-05,1763260450.2646766,0.00015282157983165234,,2155,0.0,0.03099721670150757,359.21099162101746,0.49059194326400757,0.00018241167708765715,196096,592.0,
0.0004811994731426239,-0.005504220724105835,-0.004956789314746857,1763260453.1568687,0.004979535937309265,,2172,0.0,-0.049027085304260254,362.1031837463379,0.48260217905044556,0.000181413211976178,197760,592.0,
,,,1763260455.456904,,500.0,2185,,,364.4032189846039,,,199130,,500.0
0.00039434246718883514,-0.0009465701878070831,0.006255980581045151,1763260456.815711,0.004152368754148483,,2192,0.0,0.07380902767181396,365.76202607154846,0.5412579774856567,0.00018018433183897287,199808,592.0,
0.00012993160635232925,-0.001765865832567215,-0.001329493708908558,1763260457.9378564,0.0003099949681200087,,2198,0.0,0.06343257427215576,366.8841714859009,0.5118706226348877,0.00017980030679609627,200448,592.0,
5.111750215291977e-05,-0.0006852149963378906,0.003672349266707897,1763260458.114676,0.00017190985090564936,,2199,0.0,-0.6596678495407104,367.06099104881287,0.521476686000824,0.00017972350178752095,200576,592.0,
0.00023553241044282913,-0.003678634762763977,0.0038215508684515953,1763260459.7908762,197.89862060546875,,2211,0.0,6.341934204101562e-05,368.73719120025635,0.5744441747665405,0.00017903225671034306,201728,592.0,
0.0016954373568296432,-0.0037731006741523743,-0.017744846642017365,1763260460.2076035,0.00016105995746329427,,2214,0.0,-0.001518845558166504,369.15391850471497,0.5596753358840942,0.0001788018416846171,202112,593.0,
,,,1763260460.8269134,,500.0,2220,,,369.7732284069061,,,202630,,500.0
0.005032866261899471,-0.029259569942951202,0.006595027633011341,1763260461.2870255,0.0002697927411645651,,2223,0.00390625,0.05268067121505737,370.2333405017853,0.45696306228637695,0.00017826420662458986,203008,593.0,
0.001157083548605442,0.0019369572401046753,-0.0020865751430392265,1763260461.458575,182.87600708007812,,2225,0.0,-6.270408630371094e-05,370.4048900604248,0.5022286772727966,0.00017818740161601454,203136,593.0,
0.0019039977341890335,-0.004038780927658081,0.005836755037307739,1763260461.6033099,0.006318303290754557,,2226,0.0,-0.1363593339920044,370.54962491989136,0.5440428256988525,0.00017811059660743922,203264,594.0,
0.0055239032953977585,-0.00414590910077095,0.004841523244976997,1763260461.7322834,0.0001270604261662811,,2227,0.0078125,0.06930714845657349,370.67859840393066,0.5110056400299072,0.0001780337915988639,203392,594.0,
0.00021554436534643173,-0.005915331654250622,-0.0011151721701025963,1763260462.1520813,0.004660106264054775,,2231,0.0,0.08226752281188965,371.09839630126953,0.576439380645752,0.00017780337657313794,203776,594.0,
6.069522351026535e-05,-0.00034215301275253296,0.003019033931195736,1763260462.6007576,507.28155517578125,,2235,0.0,-4.2319297790527344e-05,371.5470726490021,0.5701971054077148,0.00017757296154741198,204160,594.0,
0.00107478816062212,0.0024791862815618515,0.001261611469089985,1763260463.328465,0.003642470110207796,,2241,0.0,0.41317319869995117,372.2747800350189,0.5366547107696533,0.00017718893650453538,204800,595.0,
0.008402956649661064,0.008631114847958088,0.0024959687143564224,1763260464.1605856,0.0002461233816575259,,2248,0.017578125,-0.018161654472351074,373.1069006919861,0.5301082134246826,0.00017672810645308346,205568,596.0,
0.0006053466349840164,0.01054547168314457,-0.0004414170980453491,1763260464.3376553,584.30517578125,,2250,0.0,4.6312808990478516e-05,373.28397035598755,0.5481276512145996,0.00017665130144450814,205696,596.0,
0.0001500733196735382,-0.004287499934434891,0.0005958080291748047,1763260464.7335527,0.00021947592904325575,,2253,0.0,-0.07765758037567139,373.6798677444458,0.541979193687439,0.00017642088641878217,206080,596.0,
0.00011368468403816223,0.001921728253364563,0.0007501058280467987,1763260466.9216666,0.00034130658605135977,,2272,0.0,0.18192249536514282,375.867981672287,0.54892897605896,0.00017526881129015237,208000,598.0,
0.0005769440904259682,-0.007665202021598816,-0.0017872387543320656,1763260467.802772,0.004657425452023745,,2280,0.0,0.14054805040359497,376.7490870952606,0.5767936706542969,0.00017480798123870045,208768,599.0,
0.0015620430931448936,0.0017356202006340027,0.019135743379592896,1763260469.5097156,0.004969112575054169,,2295,0.0,0.03248852491378784,378.4560306072235,0.5495036840438843,0.00017388633568771183,210304,600.0,
,,,1763260469.8203392,,500.0,2298,,,378.766654253006,,,210630,,500.0
0.002453478053212166,-0.011925245635211468,-0.016623398289084435,1763260471.2239118,0.004307081922888756,,2310,0.001953125,-0.14086377620697021,380.17022681236267,0.507512092590332,0.000172964675584808,211840,602.0,
0.0007566157728433609,-0.015512131154537201,0.0017334632575511932,1763260471.4919047,0.0001527089043520391,,2312,0.0,-0.030614614486694336,380.4382197856903,0.529934287071228,0.00017281106556765735,212096,602.0,
,,,1763260472.087708,,500.0,2318,,,381.03402304649353,,,212630,,500.0
0.0012585977092385292,0.010103598237037659,-0.00309696514159441,1763260472.6262012,0.00015677331248298287,,2322,0.0,-0.11590445041656494,381.57251620292664,0.5298985242843628,0.0001721966254990548,213120,603.0,
0.00039131753146648407,-0.0032721757888793945,-0.002727830782532692,1763260472.7888649,146.69210815429688,,2324,0.0,-1.5020370483398438e-05,381.73517990112305,0.5364400148391724,0.00017211982049047947,213248,603.0,
0.0006516445428133011,-0.007361207157373428,-0.002014530822634697,1763260473.351931,0.005544666200876236,,2329,0.0,-0.027337193489074707,382.2982461452484,0.5368761420249939,0.0001718126004561782,213760,603.0,
0.0005165934562683105,0.0016222111880779266,0.00478508323431015,1763260474.470406,0.004723390564322472,,2339,0.0,-0.004653811454772949,383.41672110557556,0.5434379577636719,0.00017119816038757563,214784,604.0,
2.2144056856632233e-05,-0.0007623061537742615,-0.0008204011246562004,1763260474.9050453,789.2592163085938,,2343,0.0,5.060434341430664e-05,383.8513603210449,0.5046456456184387,0.00017096774536184967,215168,605.0,
0.0002464447170495987,-0.0031621530652046204,0.006888033822178841,1763260475.4538949,0.004531432408839464,,2348,0.0,0.23076152801513672,384.40020990371704,0.5835873484611511,0.00017066052532754838,215680,605.0,
0.00875614583492279,-0.020755838602781296,0.009047741070389748,1763260476.138276,0.0006497587892226875,,2354,0.02734375,-2.2150096893310547,385.0845911502838,0.5311505794525146,0.00017027650028467178,216320,606.0,
0.0022271759808063507,-0.0002773851156234741,-0.00313497893512249,1763260477.1243427,0.0004599110397975892,,2363,0.005859375,0.0741351842880249,386.07065773010254,0.5152843594551086,0.00016973886522464454,217216,607.0,
0.0006558401510119438,-0.0023343246430158615,-0.0010509537532925606,1763260479.9940171,0.0002166783669963479,,2389,0.0,-0.05056405067443848,388.94033217430115,0.5667312741279602,0.00016820276505313814,219776,609.0,
0.0008343886584043503,-0.016705043613910675,0.009512657299637794,1763260480.5508275,0.00020534488430712372,,2394,0.0,-0.16370713710784912,389.49714255332947,0.5048040151596069,0.00016789554501883686,220288,610.0,
0.0006822366267442703,0.0002005249261856079,0.0037208981812000275,1763260484.2120674,0.0002236503642052412,,2426,0.0,-0.06621110439300537,393.1583824157715,0.5971091389656067,0.00016597541980445385,223488,612.0,
0.0013866527006030083,-0.00601736456155777,0.006089325062930584,1763260484.6662037,0.0003465397749096155,,2430,0.0,0.004997551441192627,393.61251878738403,0.5729982852935791,0.0001657450047787279,223872,612.0,
0.0002755774185061455,-0.002608019858598709,-0.0010251859202980995,1763260486.9888148,0.0001861367782112211,,2449,0.0,0.06113016605377197,395.93512988090515,0.532771646976471,0.00016459292965009809,225792,614.0,
0.0005879402160644531,0.0034314095973968506,0.0074546318501234055,1763260488.8405373,0.0001909462152980268,,2465,0.0,0.049800336360931396,397.78685235977173,0.5600098371505737,0.00016359446453861892,227456,615.0,
0.0004838714376091957,-0.0010543614625930786,0.007122005335986614,1763260492.3822021,446.1744384765625,,2491,0.0,-0.0002657175064086914,401.3285171985626,0.5121151208877563,0.00016205837891902775,230016,616.0,
3.5441480576992035e-05,0.0006586313247680664,0.0010202350094914436,1763260492.787334,0.000169612088939175,,2493,0.0,-0.1003807783126831,401.73364901542664,0.4567488431930542,0.0001619047689018771,230272,616.0,
0.0008276263251900673,-0.003573901951313019,0.005316787399351597,1763260494.366044,779.5155029296875,,2506,0.0,0.0004932284355163574,403.31235909461975,0.4672236144542694,0.0001611367188161239,231552,617.0,
0.0005156686529517174,0.0015226155519485474,-0.007372821681201458,1763260495.6747975,0.00010683472646633163,,2514,0.0,-0.20792078971862793,404.62111258506775,0.4592287540435791,0.00016059908375609666,232448,617.0,
,,,1763260495.7190297,,500.0,2515,,,404.6653447151184,,,232505,,500.0
,,,1763260496.5694132,,500.0,2520,,,405.51572823524475,,,233005,,500.0
0.00047711562365293503,-0.005436494946479797,-0.00788766611367464,1763260498.7793002,0.0002494021027814597,,2533,0.0,-0.021935105323791504,407.72561526298523,0.4953070282936096,0.00015944700862746686,234368,617.0,
0.0006843581795692444,0.0032021179795265198,-0.006981028243899345,1763260499.5457754,649.1063232421875,,2540,0.0,9.5367431640625e-07,408.4920904636383,0.4973568320274353,0.00015906298358459026,235008,618.0,
0.0008352193981409073,-0.005913078784942627,0.00045305490493774414,1763260500.4070368,0.00011469067248981446,,2547,0.0,0.13950663805007935,409.35335183143616,0.4446237087249756,0.00015860215353313833,235776,618.0,
0.0004802616313099861,0.0028075911104679108,0.0037499917671084404,1763260503.0491943,171.66043090820312,,2570,0.0,-4.410743713378906e-06,411.9955093860626,0.5242234468460083,0.00015721966337878257,238080,620.0,
1.0617077350616455e-05,-0.001297827810049057,-0.001598978415131569,1763260503.1771607,0.003739825915545225,,2571,0.0,0.01338726282119751,412.1234757900238,0.5984252691268921,0.00015714285837020725,238208,620.0,
0.0003285529091954231,-0.000729091465473175,0.007490837015211582,1763260503.725234,0.0035239995922893286,,2576,0.0,0.00154954195022583,412.67154908180237,0.5600509643554688,0.00015683563833590597,238720,621.0,
4.3433159589767456e-05,0.0007390379905700684,-0.0006916634738445282,1763260503.859537,0.0002465419820509851,,2577,0.0,0.027430415153503418,412.80585193634033,0.5317402482032776,0.00015675883332733065,238848,621.0,
,,,1763260507.1199493,,500.0,2608,,,416.06626439094543,,,242005,,500.0
0.0007721856236457825,-0.008836783468723297,0.013093343004584312,1763260507.3451066,0.004059414844959974,,2610,0.0,-0.03521251678466797,416.2914216518402,0.550216019153595,0.00015476190310437232,242176,624.0,
0.0008472967892885208,-0.004957154393196106,-0.007945306599140167,1763260509.4748626,0.003927839454263449,,2630,0.0,0.03298574686050415,418.4211776256561,0.5336911678314209,0.0001535330229671672,244224,626.0,
0.0002886699512600899,0.003332972526550293,0.003670855425298214,1763260510.1267266,0.00018254949827678502,,2636,0.0,0.01770806312561035,419.073041677475,0.5131346583366394,0.0001531489979242906,244864,626.0,
0.00027819350361824036,-0.003010738641023636,0.001883355900645256,1763260511.1903634,8.508483006153256e-05,,2646,0.0,0.07642865180969238,420.13667845726013,0.530012845993042,0.00015253455785568804,245888,627.0,
,,,1763260511.2419093,,500.0,2647,,,420.1882243156433,,,246005,,500.0
6.747525185346603e-05,-0.00045079272240400314,-0.000743507407605648,1763260511.346376,634.1502685546875,,2648,0.0,-7.534027099609375e-05,420.29269099235535,0.5833662748336792,0.00015245775284711272,246016,627.0,
0.0002964343875646591,0.0010703802108764648,-0.0020233523100614548,1763260513.4746768,429.90191650390625,,2668,0.0,-0.00016021728515625,422.420991897583,0.5198765993118286,0.0001512288727099076,248064,629.0,
6.041582673788071e-05,0.0015331581234931946,0.0004853522405028343,1763260514.0153782,392.7470397949219,,2673,0.0,7.539987564086914e-05,422.96169328689575,0.5337464213371277,0.0001509216526756063,248576,629.0,
0.00044911447912454605,0.003345279023051262,-0.012860675342381,1763260515.1941082,508.9654541015625,,2683,0.0,-1.621246337890625e-05,424.1404232978821,0.5128906965255737,0.00015030721260700375,249600,630.0,
,,,1763260515.6403437,,500.0,2687,,,424.5866587162018,,,250005,,500.0
2.9935501515865326e-05,-9.840726852416992e-05,-0.0006428612396121025,1763260515.902832,0.003252497874200344,,2689,0.0,0.02778482437133789,424.8491470813751,0.5431722402572632,0.00014992320211604238,250240,631.0,
,,,1763260516.1873524,,500.0,2692,,,425.13366746902466,,,250505,,500.0
0.0001690862700343132,-0.0007450133562088013,-0.0008879443630576134,1763260520.4638875,492.6937561035156,,2732,0.0,5.429983139038086e-05,429.41020250320435,0.5107070803642273,0.0001473118318244815,254592,634.0,
0.003533892333507538,-0.010188590735197067,0.013122272677719593,1763260522.612384,0.0002843643887899816,,2752,0.00390625,-0.00021851062774658203,431.55869913101196,0.5548986792564392,0.00014608295168727636,256640,636.0,
0.00019527506083250046,-0.005485307425260544,-0.006559937261044979,1763260523.1392026,0.00023315180442295969,,2757,0.0,-0.10295116901397705,432.0855176448822,0.5420200228691101,0.00014577573165297508,257152,636.0,
0.0012712515890598297,-0.011723063886165619,-0.007638996466994286,1763260524.7557673,0.0001619539107196033,,2772,0.0,0.11869418621063232,433.7020823955536,0.5338393449783325,0.00014485407155007124,258688,638.0,
0.0007032966241240501,-0.015065988525748253,0.01089570578187704,1763260525.8778977,0.0001511812733951956,,2782,0.0,-0.07521510124206543,434.8242127895355,0.504329264163971,0.00014423963148146868,259712,638.0,
0.0010860050097107887,-0.002928871661424637,0.0037334030494093895,1763260525.9905167,0.0001434908335795626,,2783,0.0,0.13356953859329224,434.9368317127228,0.534124493598938,0.00014416282647289336,259840,639.0,
,,,1763260527.0291808,,500.0,2793,,,435.9754958152771,,,260853,,500.0
0.0006997929885983467,0.004430890083312988,0.0008782362565398216,1763260530.3609521,535.8134765625,,2824,0.0,0.0001035928726196289,439.3072671890259,0.553839385509491,0.0001417050661984831,263936,642.0,
0.00147173460572958,-0.002129722386598587,0.016158781945705414,1763260532.4739172,654.4193115234375,,2843,0.0,6.377696990966797e-06,441.42023229599,0.5555920600891113,0.0001405529910698533,265856,643.0,
,,,1763260534.091692,,500.0,2857,,,443.0380070209503,,,267353,,500.0
0.0003842432051897049,0.002581227570772171,0.00422050803899765,1763260536.8699105,0.00014382490189746022,,2882,0.0,-0.08681464195251465,445.81622552871704,0.5918107032775879,0.00013817203580401838,269824,646.0,
0.0005917632952332497,-0.005030214786529541,0.0017189206555485725,1763260537.6366146,0.0043403711169958115,,2890,0.0,0.06736612319946289,446.58292961120605,0.528744101524353,0.00013771122030448169,270592,647.0,
0.00023064296692609787,-0.00348084419965744,0.0018949536606669426,1763260539.9312208,0.00011735560838133097,,2911,0.0,-0.044678568840026855,448.8775358200073,0.48506197333335876,0.00013640553515870124,272768,648.0,
0.0008998187258839607,-0.004356462508440018,-0.0022045159712433815,1763260542.4423382,0.0002442263066768646,,2935,0.0,-0.006029248237609863,451.38865327835083,0.5188817977905273,0.00013494623999577016,275200,650.0,
,,,1763260543.735223,,500.0,2949,,,452.681538105011,,,276427,,500.0
7.353536784648895e-05,-0.00046930648386478424,-0.004321873188018799,1763260544.9502468,697.8011474609375,,2960,0.0,-4.3511390686035156e-05,453.8965618610382,0.5663681626319885,0.0001335637498414144,277504,652.0,
0.00036141183227300644,-0.0002656318247318268,-0.003822178579866886,1763260546.563975,339.2630310058594,,2975,0.0,-4.208087921142578e-05,455.510290145874,0.5471016764640808,0.00013264208973851055,279040,653.0,
0.0001870580017566681,-0.0018931683152914047,0.002422323450446129,1763260548.0512836,622.9589233398438,,2989,0.0,-0.00011456012725830078,456.9975986480713,0.5422384738922119,0.00013179723464418203,280448,654.0,
0.0006714314222335815,0.0013443157076835632,0.004765912890434265,1763260548.9750848,0.00014235351409297436,,2997,0.0,-0.050890445709228516,457.92139983177185,0.6085538268089294,0.00013125959958415478,281344,654.0,
0.0001794295385479927,0.0020827315747737885,-0.002504589967429638,1763260550.5351608,0.00021847990865353495,,3011,0.0,-0.021761417388916016,459.4814758300781,0.5703619718551636,0.00013041474448982626,282752,655.0,
0.0004551643505692482,-0.0017463676631450653,0.003973557613790035,1763260554.7635293,0.0001698158448562026,,3051,0.0,-0.025167346000671387,463.7098443508148,0.5417544841766357,0.00012803378922399133,286720,658.0,
,,,1763260554.938415,,500.0,3053,,,463.8847301006317,,,286942,,500.0
1.870281994342804e-05,-0.00039718300104141235,-0.0021835248917341232,1763260556.435514,0.0002322394138900563,,3066,0.0,-0.05554783344268799,465.3818290233612,0.550096869468689,0.0001271121291210875,288256,659.0,
0.0003863684833049774,-0.004509884864091873,-0.0026203300803899765,1763260556.8767033,0.003773772157728672,,3070,0.0,-0.1342146396636963,465.8230183124542,0.5530814528465271,0.00012688171409536153,288640,659.0,
,,,1763260558.2644947,,500.0,3083,,,467.2108097076416,,,289942,,500.0
5.046837031841278e-05,-0.0016971006989479065,0.0004262290894985199,1763260559.925919,497.82861328125,,3098,0.0,-2.0265579223632812e-06,468.87223410606384,0.5790806412696838,0.00012519201845861971,291456,661.0,
4.7110021114349365e-05,-0.0006899628788232803,0.0002613794058561325,1763260560.514139,331.9810791015625,,3103,0.0,-7.3909759521484375e-06,469.4604539871216,0.5645985007286072,0.00012488479842431843,291968,661.0,
,,,1763260563.2060585,,500.0,3127,,,472.1523735523224,,,294410,,500.0
7.191486656665802e-05,-0.002330740913748741,-0.0015172101557254791,1763260563.4788322,0.002747927326709032,,3129,0.0,-0.0572810173034668,472.42514729499817,0.5816597938537598,0.0001232718932442367,294656,663.0,
,,,1763260564.7045875,,500.0,3141,,,473.65090250968933,,,295910,,500.0
1.8979422748088837e-05,0.0003090202808380127,0.0003862762823700905,1763260564.908685,0.0035376339219510555,,3143,0.0,-0.021831631660461426,473.8550000190735,0.5582848191261292,0.00012242703814990819,296064,664.0,
,,,1763260565.159059,,446.0,3146,,,474.1053740978241,,,296356,,446.0
0.00014099851250648499,0.001789923757314682,0.0011511258780956268,1763260567.856499,529.466552734375,,3170,0.0,1.3887882232666016e-05,476.8028140068054,0.618198812007904,0.00012073732796125114,298880,666.0,
3.780890256166458e-05,0.0022032447159290314,-4.778709262609482e-05,1763260569.2311428,246.4751739501953,,3183,0.0,0.0002747774124145508,478.17745780944824,0.5611625909805298,0.00011996927787549794,300160,667.0,
1.109205186367035e-06,7.592141628265381e-06,-0.00016740616410970688,1763260569.769472,235.95591735839844,,3188,0.0,-6.29425048828125e-05,478.7157869338989,0.5669007897377014,0.00011966205784119666,300672,667.0,
0.00032364949584007263,-0.0018124841153621674,0.003492962568998337,1763260572.6194024,0.0004863600479438901,,3217,0.0,-0.03976166248321533,481.565717458725,0.5496503114700317,0.00011789554264396429,303616,669.0,
7.203593850135803e-05,-0.0037024617195129395,0.0029681697487831116,1763260573.2868273,403.9310302734375,,3224,0.0,-0.0001207590103149414,482.23314237594604,0.5883998274803162,0.00011751151760108769,304256,670.0,
9.215902537107468e-05,0.00016075745224952698,-0.0013173678889870644,1763260575.4415958,115.2296371459961,,3247,0.0,-0.0002281665802001953,484.3879108428955,0.5825160145759583,0.00011620583973126486,306432,671.0,
,,,1763260575.713641,,500.0,3250,,,484.65995597839355,,,306809,,500.0
0.0010214932262897491,-0.013765882700681686,0.017651567235589027,1763260575.901328,0.004877944476902485,,3252,0.0,0.14208143949508667,484.84764313697815,0.5947293043136597,0.00011589861969696358,306944,672.0,
,,,1763260576.1956487,,500.0,3255,,,485.14196372032166,,,307309,,500.0
0.00024298764765262604,0.0018094107508659363,0.010384989902377129,1763260576.6234708,0.000320542516419664,,3259,0.0,-0.02328801155090332,485.56978583335876,0.5920342803001404,0.00011543778964551166,307712,673.0,
3.144890069961548e-05,-0.0013185404241085052,0.0007094424217939377,1763260577.6981957,0.0015227030962705612,,3272,0.0,0.026942312717437744,486.6445107460022,0.5807878971099854,0.00011474654456833377,308864,673.0,
1.4180317521095276e-05,-0.000851709395647049,-0.0006468482315540314,1763260577.929617,373.03375244140625,,3275,0.0,-7.343292236328125e-05,486.8759319782257,0.6213092803955078,0.00011459293455118313,309120,674.0,
8.534640073776245e-06,7.845088839530945e-05,-0.00039095431566238403,1763260578.0441434,0.005183568224310875,,3276,0.0,0.027309179306030273,486.99045848846436,0.5652862191200256,0.00011451612954260781,309248,674.0,
0.0004820302128791809,-0.004217790439724922,-0.0045243967324495316,1763260579.845464,0.004791725892573595,,3296,0.0,-0.1067497730255127,488.7917790412903,0.6076545119285583,0.00011336405441397801,311168,675.0,
0.0003670221194624901,0.00026551447808742523,-0.0029728999361395836,1763260580.0746064,378.1180725097656,,3299,0.0,-2.944469451904297e-05,489.02092146873474,0.6225253343582153,0.00011321044439682737,311424,676.0,
,,,1763260583.34442,,347.0,3338,,,492.2907350063324,,,314916,,347.0
6.46449625492096e-05,-0.001007184386253357,0.0006504319608211517,1763260584.667706,0.0005504542496055365,,3351,0.0,-0.1524571180343628,493.61402106285095,0.5601111650466919,0.00011029186134692281,316288,679.0,
