charts/episodic_return,global_step
14,14
18,32
15,47
24,71
38,109
14,123
23,146
54,200
21,221
24,245
14,259
13,272
19,291
19,310
18,328
13,341
10,351
31,382
9,391
10,401
69,470
14,484
32,516
12,528
19,547
30,577
80,657
24,681
21,702
22,724
40,764
19,783
11,794
85,879
23,902
31,933
22,955
22,977
23,1000
18,1018
58,1076
34,1110
44,1154
22,1176
15,1191
13,1204
13,1217
22,1239
13,1252
28,1280
23,1303
22,1325
20,1345
27,1372
43,1415
16,1431
14,1445
12,1457
24,1481
42,1523
14,1537
24,1561
11,1572
23,1595
12,1607
12,1619
18,1637
13,1650
21,1671
11,1682
23,1705
13,1718
13,1731
15,1746
16,1762
14,1776
12,1788
15,1803
10,1813
17,1830
13,1843
16,1859
13,1872
10,1882
10,1892
10,1902
14,1916
18,1934
9,1943
11,1954
13,1967
11,1978
8,1986
12,1998
12,2010
13,2023
9,2032
10,2042
11,2053
13,2066
10,2076
20,2096
9,2105
9,2114
11,2125
12,2137
14,2151
11,2162
11,2173
10,2183
11,2194
14,2208
9,2217
10,2227
8,2235
10,2245
8,2253
17,2270
10,2280
9,2289
10,2299
8,2307
13,2320
9,2329
15,2344
11,2355
11,2366
11,2377
10,2387
11,2398
10,2408
12,2420
12,2432
12,2444
10,2454
13,2467
11,2478
10,2488
14,2502
10,2512
9,2521
12,2533
15,2548
10,2558
10,2568
11,2579
16,2595
10,2605
9,2614
10,2624
11,2635
16,2651
11,2662
9,2671
11,2682
10,2692
11,2703
12,2715
19,2734
12,2746
13,2759
11,2770
11,2781
12,2793
17,2810
11,2821
16,2837
12,2849
10,2859
16,2875
12,2887
12,2899
14,2913
12,2925
14,2939
14,2953
14,2967
14,2981
14,2995
11,3006
15,3021
11,3032
14,3046
15,3061
11,3072
11,3083
10,3093
19,3112
11,3123
11,3134
10,3144
9,3153
14,3167
11,3178
12,3190
10,3200
20,3220
16,3236
13,3249
15,3264
13,3277
13,3290
15,3305
21,3326
14,3340
12,3352
17,3369
16,3385
20,3405
19,3424
20,3444
12,3456
10,3466
24,3490
24,3514
13,3527
18,3545
15,3560
18,3578
29,3607
25,3632
14,3646
22,3668
22,3690
16,3706
18,3724
31,3755
23,3778
20,3798
26,3824
23,3847
15,3862
22,3884
24,3908
14,3922
17,3939
28,3967
23,3990
25,4015
13,4028
15,4043
27,4070
28,4098
29,4127
26,4153
20,4173
27,4200
24,4224
46,4270
38,4308
28,4336
58,4394
36,4430
36,4466
33,4499
45,4544
72,4616
119,4735
86,4821
68,4889
91,4980
78,5058
104,5162
249,5411
63,5474
49,5523
35,5558
40,5598
85,5683
95,5778
62,5840
138,5978
54,6032
48,6080
53,6133
55,6188
56,6244
61,6305
34,6339
48,6387
49,6436
65,6501
39,6540
36,6576
46,6622
48,6670
29,6699
31,6730
43,6773
47,6820
37,6857
40,6897
33,6930
40,6970
37,7007
41,7048
21,7069
39,7108
27,7135
30,7165
53,7218
45,7263
35,7298
37,7335
28,7363
34,7397
41,7438
33,7471
41,7512
22,7534
26,7560
39,7599
39,7638
41,7679
37,7716
31,7747
46,7793
30,7823
28,7851
45,7896
26,7922
33,7955
34,7989
21,8010
35,8045
37,8082
35,8117
29,8146
29,8175
41,8216
40,8256
41,8297
26,8323
29,8352
22,8374
39,8413
23,8436
28,8464
33,8497
25,8522
40,8562
31,8593
28,8621
41,8662
38,8700
34,8734
47,8781
35,8816
34,8850
32,8882
42,8924
37,8961
43,9004
28,9032
33,9065
47,9112
57,9169
30,9199
49,9248
34,9282
54,9336
32,9368
48,9416
37,9453
27,9480
35,9515
42,9557
27,9584
43,9627
36,9663
35,9698
43,9741
43,9784
55,9839
41,9880
24,9904
47,9951
45,9996
27,10023
53,10076
29,10105
24,10129
38,10167
32,10199
35,10234
45,10279
28,10307
29,10336
34,10370
33,10403
40,10443
28,10471
36,10507
62,10569
26,10595
37,10632
27,10659
38,10697
44,10741
20,10761
36,10797
30,10827
38,10865
37,10902
42,10944
32,10976
47,11023
39,11062
59,11121
40,11161
26,11187
32,11219
26,11245
33,11278
53,11331
38,11369
26,11395
50,11445
42,11487
44,11531
37,11568
27,11595
32,11627
26,11653
42,11695
50,11745
30,11775
42,11817
69,11886
36,11922
41,11963
44,12007
30,12037
45,12082
54,12136
43,12179
42,12221
70,12291
46,12337
53,12390
59,12449
30,12479
49,12528
37,12565
33,12598
36,12634
40,12674
48,12722
32,12754
35,12789
31,12820
29,12849
35,12884
43,12927
38,12965
47,13012
49,13061
38,13099
37,13136
36,13172
46,13218
53,13271
38,13309
33,13342
43,13385
39,13424
52,13476
54,13530
41,13571
52,13623
45,13668
40,13708
48,13756
66,13822
28,13850
28,13878
44,13922
43,13965
43,14008
56,14064
46,14110
56,14166
42,14208
61,14269
35,14304
65,14369
55,14424
44,14468
42,14510
46,14556
67,14623
41,14664
49,14713
37,14750
45,14795
46,14841
73,14914
40,14954
60,15014
29,15043
39,15082
58,15140
38,15178
58,15236
50,15286
39,15325
42,15367
54,15421
44,15465
46,15511
41,15552
33,15585
46,15631
35,15666
55,15721
56,15777
60,15837
61,15898
79,15977
55,16032
41,16073
62,16135
56,16191
43,16234
58,16292
49,16341
43,16384
62,16446
46,16492
50,16542
46,16588
48,16636
114,16750
86,16836
49,16885
40,16925
52,16977
80,17057
62,17119
62,17181
77,17258
112,17370
101,17471
63,17534
84,17618
78,17696
133,17829
68,17897
53,17950
53,18003
77,18080
45,18125
73,18198
83,18281
63,18344
112,18456
79,18535
98,18633
151,18784
50,18834
59,18893
66,18959
101,19060
89,19149
68,19217
64,19281
103,19384
66,19450
120,19570
95,19665
91,19756
76,19832
142,19974
126,20100
99,20199
111,20310
100,20410
151,20561
153,20714
126,20840
165,21005
139,21144
156,21300
149,21449
116,21565
112,21677
136,21813
138,21951
122,22073
115,22188
143,22331
141,22472
141,22613
128,22741
157,22898
183,23081
130,23211
114,23325
127,23452
146,23598
134,23732
103,23835
106,23941
124,24065
119,24184
115,24299
55,24354
85,24439
105,24544
119,24663
57,24720
99,24819
115,24934
86,25020
103,25123
85,25208
62,25270
47,25317
90,25407
117,25524
100,25624
111,25735
96,25831
103,25934
117,26051
106,26157
118,26275
114,26389
135,26524
105,26629
109,26738
111,26849
106,26955
68,27023
56,27079
120,27199
115,27314
111,27425
43,27468
74,27542
105,27647
105,27752
99,27851
114,27965
125,28090
101,28191
86,28277
105,28382
120,28502
78,28580
53,28633
115,28748
99,28847
102,28949
94,29043
102,29145
76,29221
94,29315
62,29377
49,29426
47,29473
39,29512
63,29575
54,29629
44,29673
99,29772
117,29889
115,30004
104,30108
85,30193
64,30257
52,30309
59,30368
51,30419
41,30460
80,30540
64,30604
84,30688
82,30770
108,30878
78,30956
101,31057
114,31171
106,31277
81,31358
125,31483
93,31576
92,31668
75,31743
94,31837
98,31935
101,32036
98,32134
109,32243
59,32302
84,32386
109,32495
86,32581
84,32665
94,32759
83,32842
84,32926
73,32999
33,33032
66,33098
58,33156
42,33198
48,33246
29,33275
66,33341
50,33391
64,33455
68,33523
33,33556
75,33631
92,33723
75,33798
81,33879
82,33961
74,34035
57,34092
54,34146
40,34186
18,34204
27,34231
34,34265
43,34308
15,34323
19,34342
50,34392
54,34446
63,34509
33,34542
82,34624
32,34656
79,34735
68,34803
68,34803
70,34873
77,34950
88,35038
94,35132
108,35240
134,35374
28,35402
147,35549
185,35734
123,35857
157,36014
50,36064
97,36161
137,36298
68,36366
182,36548
166,36714
33,36747
364,37111
207,37318
263,37581
271,37852
232,38084
474,38558
461,39019
392,39411
425,39836
135,39971
500,40471
500,40971
348,41319
135,41454
437,41891
377,42268
131,42399
308,42707
500,43207
500,43707
500,44207
500,44707
500,45207
500,45707
500,46207
500,46707
500,47207
500,47707
500,48207
500,48707
500,49207
500,49707
500,50207
500,50707
500,51207
500,51707
500,52207
500,52707
500,53207
500,53707
500,54207
500,54707
500,55207
500,55707
500,56207
500,56707
500,57207
500,57707
500,58207
500,58707
500,59207
500,59707
500,60207
500,60707
500,61207
500,61707
500,62207
500,62707
500,63207
500,63707
500,64207
500,64707
500,65207
500,65707
500,66207
500,66707
500,67207
500,67707
500,68207
500,68707
500,69207
500,69707
500,70207
500,70707
500,71207
500,71707
500,72207
500,72707
500,73207
500,73707
500,74207
500,74707
500,75207
500,75707
500,76207
500,76707
500,77207
500,77707
500,78207
500,78707
500,79207
500,79707
500,80207
500,80707
500,81207
500,81707
500,82207
500,82707
500,83207
500,83707
500,84207
500,84707
500,85207
500,85707
500,86207
500,86707
500,87207
500,87707
500,88207
500,88707
500,89207
500,89707
500,90207
500,90707
500,91207
500,91707
500,92207
500,92707
500,93207
500,93707
500,94207
500,94707
500,95207
500,95707
500,96207
500,96707
500,97207
500,97707
500,98207
500,98707
500,99207
500,99707
500,100207
500,100707
500,101207
500,101707
500,102207
500,102707
500,103207
500,103707
500,104207
500,104707
500,105207
500,105707
500,106207
500,106707
500,107207
500,107707
500,108207
500,108707
500,109207
500,109707
500,110207
500,110707
500,111207
500,111707
500,112207
500,112707
500,113207
500,113707
500,114207
500,114707
500,115207
500,115707
500,116207
500,116707
500,117207
500,117707
500,118207
500,118707
500,119207
500,119707
500,120207
500,120707
500,121207
500,121707
500,122207
500,122707
500,123207
500,123707
500,124207
500,124707
500,125207
500,125707
500,126207
500,126707
500,127207
500,127707
500,128207
500,128707
500,129207
500,129707
500,130207
500,130707
500,131207
500,131707
500,132207
500,132707
500,133207
500,133707
500,134207
500,134707
500,135207
500,135707
500,136207
500,136707
500,137207
500,137707
500,138207
500,138707
500,139207
500,139707
500,140207
500,140707
500,141207
500,141707
500,142207
500,142707
500,143207
500,143707
500,144207
500,144707
500,145207
500,145707
500,146207
500,146707
500,147207
500,147707
500,148207
500,148707
500,149207
500,149707
500,150207
500,150707
500,151207
500,151707
500,152207
500,152707
500,153207
500,153707
500,154207
500,154707
500,155207
500,155707
500,156207
500,156707
500,157207
500,157707
500,158207
500,158707
500,159207
500,159707
500,160207
500,160707
500,161207
500,161707
500,162207
500,162707
500,163207
500,163707
500,164207
500,164707
500,165207
500,165707
500,166207
500,166707
500,167207
