_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,8.542497873306274,0,1763260068.825954,,,,,,,,,,,
7,9.492552518844604,128,1763260069.7760086,0.0001293923705816269,0.483531653881073,0.0005543380975723267,0.0,-0.004920013248920441,0.6930288672447205,0.0003000000142492354,1017.0,1.108515739440918,,
33,9.935420513153076,635,1763260070.2188766,,,,,,,,,,8.0,8.0
41,10.139443635940552,788,1763260070.4228997,,,,,,,,,,28.0,28.0
47,10.269656896591187,934,1763260070.553113,,,,,,,,,,47.0,47.0
64,10.663964748382568,1401,1763260070.9474208,,,,,,,,,,25.0,25.0
74,10.91498351097107,1593,1763260071.1984396,,,,,,,,,,21.0,21.0
77,11.018615245819092,1678,1763260071.3020713,,,,,,,,,,34.0,34.0
88,11.265983819961548,1948,1763260071.54944,,,,,,,,,,35.0,35.0
102,11.546233415603638,2299,1763260071.8296895,,,,,,,,,,17.0,17.0
104,11.62474536895752,2317,1763260071.9082015,,,,,,,,,,18.0,18.0
133,12.26301097869873,2952,1763260072.546467,,,,,,,,,,19.0,19.0
147,12.54487419128418,3304,1763260072.8283303,,,,,,,,,,30.0,30.0
149,12.630473852157593,3349,1763260072.91393,,,,,,,,,,45.0,45.0
150,12.640181064605713,3371,1763260072.9236372,,,,,,,,,,22.0,22.0
155,12.77588438987732,3544,1763260073.0593405,,,,,,,,,,30.0,30.0
157,12.862874031066895,3591,1763260073.14633,,,,,,,,,,47.0,47.0
172,13.398996829986572,4192,1763260073.682453,,,,,,,,,,52.0,52.0
195,14.442498922348022,5291,1763260074.725955,,,,,,,,,,34.0,34.0
203,14.663535833358765,5504,1763260074.946992,0.0005530286580324173,0.050855398178100586,0.0029094647616147995,0.0,-0.0010990556329488754,0.47532954812049866,0.00029677420388907194,1039.0,2.9190261363983154,,
213,15.01183557510376,5888,1763260075.2952917,4.868954420089722e-05,0.09802359342575073,-0.00040638819336891174,0.0,0.00037732720375061035,0.46704980731010437,0.000296543788863346,1043.0,3.450519323348999,,
217,15.050866603851318,5980,1763260075.3343227,,,,,,,,,,31.0,31.0
228,15.419108867645264,6338,1763260075.702565,,,,,,,,,,37.0,37.0
233,15.539782285690308,6470,1763260075.8232384,,,,,,,,,,24.0,24.0
251,16.006955862045288,6947,1763260076.290412,,,,,,,,,,32.0,32.0
259,16.325189352035522,7184,1763260076.6086454,,,,,,,,,,26.0,26.0
265,16.47056245803833,7373,1763260076.7540185,,,,,,,,,,42.0,42.0
273,16.703147649765015,7617,1763260076.9866037,,,,,,,,,,28.0,28.0
