charts/episodic_return,global_step
25,25
55,80
14,94
26,120
14,134
37,171
15,186
21,207
16,223
16,239
12,251
33,284
16,300
16,316
14,330
16,346
31,377
26,403
17,420
18,438
13,451
15,466
18,484
25,509
40,549
9,558
40,598
19,617
48,665
27,692
32,724
37,761
19,780
18,798
16,814
40,854
52,906
36,942
15,957
57,1014
75,1089
23,1112
18,1130
22,1152
11,1163
16,1179
64,1243
20,1263
83,1346
12,1358
44,1402
21,1423
17,1440
56,1496
22,1518
28,1546
38,1584
17,1601
41,1642
50,1692
16,1708
35,1743
19,1762
48,1810
13,1823
35,1858
16,1874
52,1926
22,1948
24,1972
27,1999
31,2030
52,2082
40,2122
24,2146
27,2173
20,2193
32,2225
75,2300
43,2343
23,2366
33,2399
11,2410
18,2428
37,2465
25,2490
37,2527
18,2545
33,2578
40,2618
27,2645
36,2681
36,2717
21,2738
27,2765
21,2786
35,2821
39,2860
17,2877
20,2897
38,2935
31,2966
20,2986
15,3001
25,3026
17,3043
24,3067
23,3090
33,3123
28,3151
25,3176
19,3195
18,3213
18,3231
42,3273
23,3296
21,3317
29,3346
24,3370
19,3389
18,3407
26,3433
29,3462
32,3494
26,3520
29,3549
35,3584
16,3600
25,3625
20,3645
23,3668
16,3684
18,3702
36,3738
23,3761
19,3780
27,3807
18,3825
32,3857
19,3876
32,3908
27,3935
23,3958
26,3984
29,4013
23,4036
21,4057
28,4085
19,4104
17,4121
21,4142
30,4172
18,4190
25,4215
34,4249
38,4287
16,4303
24,4327
22,4349
28,4377
34,4411
28,4439
33,4472
19,4491
27,4518
17,4535
25,4560
19,4579
26,4605
23,4628
17,4645
26,4671
36,4707
27,4734
18,4752
33,4785
22,4807
31,4838
20,4858
30,4888
69,4957
31,4988
26,5014
20,5034
56,5090
30,5120
35,5155
44,5199
37,5236
26,5262
26,5288
50,5338
44,5382
42,5424
71,5495
37,5532
29,5561
31,5592
37,5629
40,5669
61,5730
74,5804
63,5867
103,5970
51,6021
77,6098
87,6185
73,6258
117,6375
168,6543
55,6598
139,6737
61,6798
102,6900
144,7044
89,7133
75,7208
88,7296
67,7363
76,7439
93,7532
83,7615
61,7676
77,7753
71,7824
65,7889
117,8006
79,8085
117,8202
103,8305
105,8410
72,8482
54,8536
55,8591
53,8644
67,8711
68,8779
125,8904
112,9016
125,9141
65,9206
51,9257
56,9313
114,9427
94,9521
68,9589
50,9639
112,9751
107,9858
111,9969
107,10076
101,10177
95,10272
97,10369
49,10418
96,10514
85,10599
100,10699
92,10791
115,10906
92,10998
51,11049
54,11103
102,11205
98,11303
109,11412
122,11534
84,11618
117,11735
63,11798
67,11865
65,11930
103,12033
34,12067
57,12124
56,12180
37,12217
44,12261
38,12299
21,12320
73,12393
95,12488
51,12539
60,12599
43,12642
48,12690
91,12781
54,12835
43,12878
76,12954
34,12988
124,13112
100,13212
110,13322
108,13430
126,13556
123,13679
109,13788
135,13923
99,14022
100,14122
133,14255
94,14349
87,14436
110,14546
34,14580
95,14675
93,14768
92,14860
59,14919
90,15009
73,15082
83,15165
62,15227
103,15330
83,15413
59,15472
52,15524
56,15580
85,15665
85,15750
84,15834
90,15924
69,15993
109,16102
87,16189
35,16224
74,16298
98,16396
99,16495
81,16576
86,16662
81,16743
78,16821
92,16913
63,16976
101,17077
87,17164
71,17235
107,17342
84,17426
136,17562
79,17641
85,17726
121,17847
65,17912
54,17966
111,18077
88,18165
83,18248
83,18331
88,18419
52,18471
87,18558
100,18658
110,18768
68,18836
62,18898
65,18963
99,19062
84,19146
72,19218
77,19295
78,19373
70,19443
79,19522
32,19554
39,19593
56,19649
53,19702
34,19736
46,19782
68,19850
60,19910
84,19994
39,20033
58,20091
76,20167
69,20236
91,20327
68,20395
61,20456
106,20562
91,20653
71,20724
127,20851
88,20939
66,21005
83,21088
79,21167
86,21253
112,21365
166,21531
74,21605
64,21669
76,21745
86,21831
97,21928
97,22025
82,22107
75,22182
98,22280
98,22378
79,22457
72,22529
49,22578
60,22638
66,22704
62,22766
45,22811
44,22855
55,22910
67,22977
55,23032
91,23123
40,23163
63,23226
66,23292
59,23351
32,23383
47,23430
46,23476
66,23542
50,23592
71,23663
43,23706
47,23753
22,23775
56,23831
58,23889
70,23959
48,24007
51,24058
31,24089
39,24128
29,24157
47,24204
57,24261
53,24314
36,24350
54,24404
62,24466
53,24519
45,24564
48,24612
58,24670
50,24720
55,24775
51,24826
65,24891
53,24944
47,24991
53,25044
61,25105
66,25171
73,25244
67,25311
58,25369
47,25416
59,25475
67,25542
32,25574
65,25639
53,25692
87,25779
62,25841
66,25907
64,25971
80,26051
104,26155
72,26227
63,26290
89,26379
56,26435
64,26499
77,26576
97,26673
91,26764
87,26851
79,26930
78,27008
80,27088
100,27188
103,27291
95,27386
88,27474
71,27545
87,27632
32,27664
73,27737
81,27818
23,27841
105,27946
115,28061
87,28148
96,28244
99,28343
103,28446
104,28550
100,28650
124,28774
121,28895
122,29017
117,29134
135,29269
120,29389
121,29510
116,29626
121,29747
104,29851
116,29967
102,30069
99,30168
114,30282
105,30387
104,30491
99,30590
111,30701
124,30825
105,30930
102,31032
101,31133
124,31257
121,31378
132,31510
132,31642
119,31761
152,31913
158,32071
155,32226
209,32435
229,32664
187,32851
141,32992
148,33140
160,33300
163,33463
142,33605
158,33763
111,33874
125,33999
156,34155
149,34304
162,34466
164,34630
198,34828
216,35044
254,35298
240,35538
325,35863
368,36231
76,36307
134,36441
244,36685
16,36701
49,36750
48,36798
36,36834
66,36900
43,36943
115,37058
166,37224
104,37328
491,37819
145,37964
72,38036
209,38245
141,38386
233,38619
392,39011
142,39153
137,39290
107,39397
196,39593
500,40093
144,40237
143,40380
44,40424
175,40599
82,40681
49,40730
280,41010
293,41303
156,41459
238,41697
500,42197
500,42697
500,43197
139,43336
406,43742
500,44242
206,44448
500,44948
59,45007
454,45461
500,45961
500,46461
500,46961
500,47461
500,47961
500,48461
500,48961
319,49280
500,49780
500,50280
500,50780
500,51280
500,51280
500,51780
500,52280
500,52780
500,53280
500,53780
500,54280
500,54780
500,55280
500,55780
500,56280
500,56780
500,57280
500,57780
500,58280
500,58780
500,59280
500,59780
500,60280
500,60780
500,61280
500,61780
500,62280
500,62780
500,63280
500,63780
500,64280
500,64780
500,65280
500,65780
500,66280
500,66780
500,67280
500,67780
500,68280
500,68780
500,69280
500,69780
500,70280
500,70780
500,71280
500,71780
500,72280
500,72780
500,73280
500,73780
500,74280
500,74780
500,75280
500,75780
500,76280
500,76780
500,77280
500,77780
500,78280
500,78780
500,79280
500,79780
500,80280
500,80780
500,81280
500,81780
500,82280
500,82780
500,83280
500,83780
500,84280
500,84780
500,85280
500,85780
500,86280
500,86780
500,87280
500,87780
500,88280
500,88780
500,89280
500,89780
500,90280
500,90780
500,91280
500,91780
500,92280
500,92780
500,93280
500,93780
500,94280
500,94780
500,95280
500,95780
500,96280
500,96780
500,97280
500,97780
500,98280
500,98780
500,99280
500,99780
500,100280
500,100780
500,101280
500,101780
500,102280
500,102780
500,103280
500,103780
500,104280
500,104780
500,105280
500,105780
500,106280
500,106780
500,107280
500,107780
500,108280
500,108780
500,109280
500,109780
500,110280
500,110780
500,111280
500,111780
500,112280
500,112780
500,113280
500,113780
500,114280
500,114780
500,115280
500,115780
500,116280
500,116780
500,117280
500,117780
489,118269
500,118769
500,119269
500,119769
500,120269
500,120769
500,121269
500,121769
500,122269
500,122769
500,123269
500,123769
500,124269
500,124769
500,125269
500,125769
500,126269
500,126769
500,127269
500,127769
500,128269
500,128769
500,129269
500,129769
500,130269
500,130769
500,131269
500,131769
500,132269
500,132769
500,133269
500,133769
500,134269
500,134769
500,135269
500,135769
500,136269
500,136769
500,137269
500,137769
500,138269
500,138769
500,139269
500,139769
500,140269
500,140769
500,141269
500,141769
500,142269
500,142769
500,143269
500,143769
500,144269
500,144769
500,145269
500,145769
500,146269
500,146769
500,147269
500,147769
500,148269
500,148769
500,149269
500,149769
500,150269
