charts/episodic_return,global_step
19,19
15,34
17,51
25,76
10,86
13,99
29,128
10,138
43,181
12,193
22,215
28,243
25,268
36,304
22,326
12,338
42,380
17,397
13,410
11,421
19,440
11,451
58,509
15,524
18,542
12,554
20,574
19,593
49,642
37,679
19,698
20,718
26,744
25,769
24,793
35,828
28,856
44,900
14,914
31,945
35,980
22,1002
31,1033
19,1052
11,1063
15,1078
16,1094
10,1104
17,1121
33,1154
29,1183
35,1218
21,1239
14,1253
29,1282
22,1304
26,1330
60,1390
36,1426
44,1470
41,1511
37,1548
20,1568
18,1586
20,1606
15,1621
17,1638
24,1662
30,1692
29,1721
16,1737
18,1755
22,1777
21,1798
18,1816
11,1827
16,1843
23,1866
11,1877
22,1899
23,1922
15,1937
14,1951
10,1961
19,1980
13,1993
15,2008
38,2046
18,2064
17,2081
9,2090
10,2100
21,2121
13,2134
14,2148
10,2158
10,2168
12,2180
13,2193
9,2202
10,2212
12,2224
13,2237
13,2250
18,2268
10,2278
14,2292
10,2302
13,2315
10,2325
9,2334
13,2347
11,2358
15,2373
11,2384
12,2396
9,2405
9,2414
11,2425
12,2437
9,2446
11,2457
10,2467
10,2477
17,2494
16,2510
26,2536
15,2551
16,2567
13,2580
13,2593
11,2604
17,2621
11,2632
13,2645
16,2661
11,2672
19,2691
15,2706
14,2720
12,2732
12,2744
15,2759
16,2775
11,2786
15,2801
11,2812
14,2826
14,2840
13,2853
15,2868
10,2878
13,2891
15,2906
15,2921
15,2936
12,2948
21,2969
16,2985
13,2998
20,3018
15,3033
17,3050
15,3065
22,3087
25,3112
12,3124
20,3144
13,3157
11,3168
15,3183
17,3200
12,3212
13,3225
21,3246
10,3256
15,3271
14,3285
21,3306
16,3322
14,3336
10,3346
16,3362
20,3382
11,3393
22,3415
15,3430
17,3447
11,3458
14,3472
18,3490
18,3508
21,3529
29,3558
22,3580
11,3591
34,3625
15,3640
22,3662
27,3689
15,3704
17,3721
19,3740
30,3770
12,3782
19,3801
16,3817
24,3841
19,3860
23,3883
16,3899
20,3919
17,3936
23,3959
14,3973
27,4000
23,4023
19,4042
26,4068
29,4097
33,4130
34,4164
47,4211
32,4243
34,4277
18,4295
23,4318
29,4347
28,4375
25,4400
31,4431
28,4459
29,4488
46,4534
27,4561
25,4586
28,4614
25,4639
38,4677
26,4703
41,4744
42,4786
30,4816
24,4840
30,4870
43,4913
29,4942
58,5000
62,5062
35,5097
92,5189
80,5269
30,5299
44,5343
48,5391
85,5476
85,5561
131,5692
73,5765
52,5817
88,5905
63,5968
66,6034
116,6150
53,6203
66,6269
77,6346
83,6429
95,6524
96,6620
68,6688
78,6766
63,6829
71,6900
109,7009
118,7127
69,7196
135,7331
102,7433
51,7484
47,7531
61,7592
81,7673
82,7755
37,7792
56,7848
68,7916
52,7968
46,8014
71,8085
40,8125
140,8265
47,8312
71,8383
45,8428
54,8482
37,8519
41,8560
30,8590
68,8658
39,8697
48,8745
34,8779
34,8813
87,8900
80,8980
69,9049
100,9149
34,9183
37,9220
86,9306
46,9352
44,9396
67,9463
61,9524
98,9622
67,9689
