charts/episodic_return,global_step
39,39
41,80
16,96
23,119
26,145
22,167
26,193
11,204
15,219
27,246
24,270
13,283
45,328
12,340
18,358
31,389
13,402
21,423
51,474
21,495
11,506
16,522
8,530
30,560
36,596
19,615
20,635
15,650
35,685
22,707
65,772
32,804
16,820
17,837
31,868
31,899
13,912
13,925
28,953
33,986
14,1000
25,1025
9,1034
15,1049
21,1070
52,1122
48,1170
64,1234
10,1244
35,1279
15,1294
30,1324
36,1360
31,1391
43,1434
13,1447
16,1463
14,1477
9,1486
31,1517
30,1547
38,1585
15,1600
20,1620
17,1637
16,1653
42,1695
28,1723
25,1748
12,1760
17,1777
19,1796
15,1811
12,1823
11,1834
16,1850
13,1863
16,1879
31,1910
22,1932
27,1959
17,1976
16,1992
19,2011
17,2028
12,2040
15,2055
37,2092
27,2119
21,2140
16,2156
13,2169
17,2186
31,2217
12,2229
18,2247
16,2263
17,2280
11,2291
24,2315
14,2329
27,2356
12,2368
25,2393
15,2408
23,2431
12,2443
12,2455
12,2467
19,2486
17,2503
12,2515
11,2526
16,2542
23,2565
17,2582
10,2592
27,2619
16,2635
20,2655
11,2666
18,2684
15,2699
19,2718
19,2737
12,2749
21,2770
29,2799
13,2812
12,2824
13,2837
15,2852
10,2862
15,2877
18,2895
13,2908
21,2929
8,2937
15,2952
15,2967
18,2985
15,3000
14,3014
12,3026
16,3042
19,3061
15,3076
32,3108
16,3124
13,3137
11,3148
23,3171
10,3181
24,3205
13,3218
17,3235
28,3263
37,3300
19,3319
27,3346
15,3361
23,3384
30,3414
17,3431
18,3449
58,3507
17,3524
10,3534
21,3555
14,3569
29,3598
22,3620
17,3637
11,3648
16,3664
25,3689
11,3700
30,3730
25,3755
20,3775
26,3801
23,3824
44,3868
25,3893
15,3908
15,3923
55,3978
27,4005
31,4036
58,4094
51,4145
79,4224
27,4251
31,4282
23,4305
29,4334
55,4389
46,4435
33,4468
47,4515
40,4555
74,4629
56,4685
30,4715
48,4763
91,4854
54,4908
112,5020
71,5091
49,5140
55,5195
93,5288
44,5332
49,5381
100,5481
92,5573
34,5607
204,5811
42,5853
55,5908
70,5978
67,6045
44,6089
76,6165
34,6199
65,6264
38,6302
55,6357
26,6383
35,6418
39,6457
43,6500
58,6558
58,6616
52,6668
39,6707
37,6744
36,6780
41,6821
61,6882
54,6936
29,6965
42,7007
35,7042
38,7080
62,7142
40,7182
48,7230
28,7258
50,7308
32,7340
46,7386
37,7423
44,7467
28,7495
48,7543
54,7597
55,7652
40,7692
42,7734
60,7794
51,7845
20,7865
54,7919
33,7952
43,7995
39,8034
42,8076
38,8114
32,8146
30,8176
24,8200
53,8253
25,8278
45,8323
34,8357
33,8390
37,8427
51,8478
59,8537
50,8587
44,8631
32,8663
49,8712
49,8761
39,8800
52,8852
34,8886
61,8947
38,8985
17,9002
48,9050
57,9107
55,9162
37,9199
44,9243
30,9273
31,9304
48,9352
25,9377
30,9407
58,9465
35,9500
39,9539
40,9579
36,9615
71,9686
31,9717
36,9753
31,9784
37,9821
45,9866
47,9913
41,9954
56,10010
49,10059
35,10094
50,10144
40,10184
29,10213
63,10276
58,10334
36,10370
35,10405
60,10465
42,10507
36,10543
46,10589
45,10634
52,10686
33,10719
54,10773
61,10834
34,10868
39,10907
32,10939
37,10976
41,11017
32,11049
25,11074
38,11112
29,11141
31,11172
38,11210
62,11272
42,11314
51,11365
33,11398
92,11490
46,11536
61,11597
36,11633
44,11677
48,11725
45,11770
49,11819
34,11853
50,11903
46,11949
52,12001
42,12043
41,12084
49,12133
36,12169
46,12215
38,12253
58,12311
46,12357
37,12394
47,12441
48,12489
26,12515
46,12561
37,12598
36,12634
53,12687
46,12733
47,12780
34,12814
20,12834
37,12871
50,12921
41,12962
49,13011
37,13048
38,13086
32,13118
39,13157
24,13181
27,13208
40,13248
33,13281
36,13317
37,13354
28,13382
38,13420
42,13462
47,13509
40,13549
34,13583
56,13639
45,13684
52,13736
30,13766
43,13809
21,13830
39,13869
45,13914
38,13952
46,13998
38,14036
33,14069
39,14108
30,14138
52,14190
49,14239
36,14275
35,14310
37,14347
45,14392
53,14445
43,14488
46,14534
32,14566
28,14594
36,14630
43,14673
20,14693
45,14738
45,14783
32,14815
30,14845
37,14882
25,14907
31,14938
33,14971
30,15001
24,15025
27,15052
29,15081
21,15102
46,15148
42,15190
31,15221
34,15255
32,15287
36,15323
29,15352
57,15409
41,15450
38,15488
42,15530
31,15561
42,15603
32,15635
29,15664
29,15693
27,15720
48,15768
46,15814
36,15850
32,15882
28,15910
47,15957
43,16000
35,16035
38,16073
26,16099
30,16129
39,16168
33,16201
33,16234
27,16261
32,16293
28,16321
39,16360
31,16391
33,16424
27,16451
20,16471
34,16505
22,16527
33,16560
42,16602
51,16653
28,16681
30,16711
44,16755
26,16781
22,16803
33,16836
33,16869
32,16901
27,16928
34,16962
36,16998
24,17022
54,17076
46,17122
50,17172
43,17215
50,17265
32,17297
32,17329
47,17376
54,17430
26,17456
30,17486
45,17531
36,17567
61,17628
39,17667
44,17711
35,17746
31,17777
56,17833
44,17877
40,17917
35,17952
54,18006
76,18082
38,18120
40,18160
75,18235
57,18292
44,18336
43,18379
77,18456
46,18502
56,18558
57,18615
53,18668
61,18729
34,18763
49,18812
51,18863
35,18898
33,18931
68,18999
59,19058
44,19102
42,19144
39,19183
75,19258
54,19312
64,19376
40,19416
52,19468
55,19523
60,19583
77,19660
97,19757
85,19842
103,19945
62,20007
64,20071
76,20147
81,20228
66,20294
270,20564
98,20662
43,20705
67,20772
48,20820
112,20932
116,21048
51,21099
62,21161
35,21196
80,21276
43,21319
90,21409
84,21493
71,21564
47,21611
43,21654
55,21709
46,21755
63,21818
51,21869
42,21911
47,21958
59,22017
73,22090
61,22151
96,22247
45,22292
104,22396
52,22448
77,22525
82,22607
53,22660
69,22729
51,22780
49,22829
45,22874
59,22933
53,22986
67,23053
62,23115
85,23200
94,23294
69,23363
83,23446
56,23502
56,23558
50,23608
40,23648
51,23699
57,23756
41,23797
60,23857
40,23897
67,23964
84,24048
55,24103
57,24160
42,24202
59,24261
46,24307
53,24360
108,24468
96,24564
52,24616
62,24678
71,24749
61,24810
90,24900
69,24969
77,25046
77,25123
67,25190
74,25264
137,25401
84,25485
140,25625
150,25775
279,26054
500,26554
268,26822
239,27061
79,27140
157,27297
330,27627
101,27728
45,27773
119,27892
225,28117
201,28318
498,28816
500,29316
500,29816
500,30316
275,30591
500,31091
500,31591
500,32091
500,32591
500,33091
500,33591
500,34091
500,34591
500,35091
500,35591
500,36091
500,36591
500,37091
500,37591
500,38091
500,38591
500,39091
500,39591
500,40091
500,40591
500,41091
500,41591
500,42091
500,42591
500,43091
500,43591
500,44091
500,44591
500,45091
500,45591
500,46091
500,46591
500,47091
500,47591
500,48091
500,48591
500,49091
500,49591
500,50091
500,50591
500,51091
500,51591
500,52091
500,52591
