_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,6.24201774597168,0,1763260066.3575928,,,,,,,,,,,
7,7.463623762130737,124,1763260067.5791988,13.0,13.0,,,,,,,,,
33,7.940353870391846,553,1763260068.055929,11.0,11.0,,,,,,,,,
41,8.073900938034058,706,1763260068.189476,17.0,17.0,,,,,,,,,
47,8.180578470230103,788,1763260068.2961535,14.0,14.0,,,,,,,,,
64,8.443339824676514,1066,1763260068.558915,13.0,13.0,,,,,,,,,
74,8.632915496826172,1269,1763260068.7484906,19.0,19.0,,,,,,,,,
77,8.718471050262451,1300,1763260068.8340461,17.0,17.0,,,,,,,,,
88,8.857486963272095,1445,1763260068.973062,16.0,16.0,,,,,,,,,
102,9.016722917556763,1633,1763260069.132298,14.0,14.0,,,,,,,,,
104,9.030324697494507,1663,1763260069.1458998,14.0,14.0,,,,,,,,,
133,9.490966320037842,2048,1763260069.6065414,18.0,18.0,0.0010335100814700127,-0.07061338424682617,0.009220453910529613,0.0,-0.006436839699745178,0.6203089356422424,0.0002988479391206056,974.0,1.404845952987671
147,9.69237494468689,2244,1763260069.80795,19.0,19.0,,,,,,,,,
149,9.710949659347534,2286,1763260069.8265247,26.0,26.0,,,,,,,,,
150,9.785868167877197,2304,1763260069.9014432,,,0.006419333629310131,-0.1475464105606079,0.032203659415245056,0.005859375,-0.042830925434827805,0.5536410212516785,0.00029869432910345495,961.0,1.089339017868042
155,9.810215950012207,2350,1763260069.925791,11.0,11.0,,,,,,,,,
157,9.823936939239502,2380,1763260069.939512,15.0,15.0,,,,,,,,,
195,10.243645429611206,2807,1763260070.3592205,9.0,9.0,,,,,,,,,
203,10.350260972976685,2881,1763260070.465836,10.0,10.0,,,,,,,,,
213,10.482511043548584,3010,1763260070.598086,19.0,19.0,,,,,,,,,
217,10.509413003921509,3068,1763260070.624988,15.0,15.0,,,,,,,,,
228,10.753896713256836,3200,1763260070.8694718,,,0.013162339106202126,0.41666001081466675,0.06583959609270096,0.087890625,-0.06387956440448761,0.6286152601242065,0.0002981566940434277,951.0,1.0593845844268799
233,10.788817644119263,3276,1763260070.9043927,21.0,21.0,,,,,,,,,
251,11.1338632106781,3584,1763260071.2494383,,,0.006003851071000099,0.3874751329421997,0.018421102315187454,0.001953125,-0.00808078795671463,0.6169129014015198,0.00029792627901770175,957.0,1.7156975269317627
259,11.266275405883789,3725,1763260071.3818505,23.0,23.0,,,,,,,,,
265,11.386035203933716,3849,1763260071.5016103,39.0,39.0,,,,,,,,,
273,11.63450574874878,4144,1763260071.7500808,40.0,40.0,,,,,,,,,
274,11.64864706993103,4176,1763260071.7642221,32.0,32.0,,,,,,,,,
292,12.368407249450684,4926,1763260072.4839823,100.0,100.0,,,,,,,,,
327,13.596238851547241,6161,1763260073.711814,55.0,55.0,,,,,,,,,
330,13.704967021942139,6274,1763260073.820542,53.0,53.0,,,,,,,,,
332,13.744051218032837,6381,1763260073.8596263,60.0,60.0,,,,,,,,,
337,13.937300682067871,6528,1763260074.0528758,,,0.0004389248788356781,0.07819575071334839,0.0011809412389993668,0.0,0.006635800004005432,0.49406489729881287,0.0002961597638204694,996.0,6.890439033508301
340,14.079761266708374,6656,1763260074.1953363,,,0.00012232549488544464,0.07826036214828491,0.0019080284982919693,0.0,-0.0005574952811002731,0.47402888536453247,0.00029608295881189406,994.0,3.9629740715026855
370,15.168373107910156,7858,1763260075.2839482,49.0,49.0,,,,,,,,,
396,16.218250513076782,8990,1763260076.3338256,41.0,41.0,,,,,,,,,
425,18.204259395599365,10368,1763260078.3198345,,,0.006033018231391907,0.9832956790924072,0.005503624677658081,0.015625,0.0005991458892822266,0.43135765194892883,0.00029385561356320977,958.0,0.4509836733341217
441,19.026769161224365,11185,1763260079.1423442,105.0,105.0,,,,,,,,,
450,19.55067729949951,11648,1763260079.6662524,,,0.00367859099060297,0.5577967166900635,-0.017290998250246048,0.01171875,0.014241363853216171,0.45969218015670776,0.00029308756347745657,957.0,0.43628764152526855
471,20.314696311950684,12522,1763260080.4302714,80.0,80.0,,,,,,,,,
481,20.804787397384644,12928,1763260080.9203625,,,0.000292239710688591,0.7655873894691467,-0.009245073422789574,0.0,0.004378959536552429,0.3972732722759247,0.00029231951339170337,963.0,5.444478988647461
490,21.074663639068604,13282,1763260081.1902387,61.0,61.0,,,,,,,,,
504,21.688642024993896,13824,1763260081.804217,,,0.0006271339952945709,0.8556810617446899,0.008997641503810883,0.0,0.0023193657398223877,0.4044395685195923,0.0002917818783316761,966.0,1.7855224609375
515,22.042548894882202,14208,1763260082.158124,,,0.0010782545432448387,0.9205988645553589,-0.008259355090558529,0.0,0.005281046032905579,0.35862743854522705,0.00029155146330595016,969.0,1.2982457876205444
530,22.691545009613037,14853,1763260082.80712,45.0,45.0,,,,,,,,,
539,23.04015326499939,15232,1763260083.1557283,,,0.00012431014329195023,0.9582151174545288,0.005778484977781773,0.0,-0.002337206155061722,0.41757577657699585,0.0002909370232373476,973.0,0.44844502210617065
547,23.29769778251648,15538,1763260083.4132729,50.0,50.0,,,,,,,,,
555,23.68686056137085,15883,1763260083.8024356,97.0,97.0,,,,,,,,,
559,23.81380820274353,16036,1763260083.9293833,50.0,50.0,,,,,,,,,
568,24.151129722595215,16384,1763260084.2667048,,,0.0007644165307283401,0.9873536825180054,0.003764769062399864,0.0,-0.0035123080015182495,0.3556494116783142,0.0002902457781601697,977.0,1.3600271940231323
595,25.274142503738403,17605,1763260085.3897176,46.0,46.0,,,,,,,,,
614,26.00769305229187,18304,1763260086.1232681,,,3.72203066945076e-05,0.9886416792869568,-0.00044409092515707016,0.0,0.0005638450384140015,0.4243314266204834,0.0002890937030315399,983.0,0.52228844165802
630,26.50552248954773,18888,1763260086.6210976,48.0,48.0,,,,,,,,,
636,26.713368892669678,19072,1763260086.828944,,,0.0005565164610743523,0.9857643246650696,0.006235702894628048,0.0,-0.005040036514401436,0.3983897566795349,0.000288632872980088,986.0,2.053116798400879
640,26.89808940887451,19200,1763260087.0136645,,,0.0040550194680690765,0.9908474087715149,0.026094229891896248,0.005859375,-0.026919789612293243,0.3432773947715759,0.0002885560679715127,984.0,0.8478631377220154
664,27.606515884399414,19968,1763260087.722091,,,0.00025225989520549774,0.992423415184021,0.005211720243096352,0.0,-0.002979489043354988,0.4109889566898346,0.00028809523792006075,987.0,0.9229646325111389
684,28.19229292869568,20571,1763260088.307868,37.0,37.0,,,,,,,,,
689,28.394450902938843,20747,1763260088.510026,47.0,47.0,,,,,,,,,
698,28.649507999420166,21048,1763260088.765083,36.0,36.0,,,,,,,,,
707,29.045610666275024,21376,1763260089.1611857,,,7.629767060279846e-05,0.9936763644218445,0.003231015056371689,0.0,-0.00029250606894493103,0.324063777923584,0.00028725038282573223,987.0,0.9044033288955688
729,29.854509115219116,22272,1763260089.9700842,,,0.0010839039459824562,0.9957708120346069,-0.011259381659328938,0.0,-0.008399075828492641,0.3863988518714905,0.000286712747765705,991.0,0.34086450934410095
757,31.120811700820923,23552,1763260091.2363868,,,0.0006168372929096222,0.99725341796875,-0.0013940446078777313,0.0,0.001468650996685028,0.34465503692626953,0.0002859446976799518,992.0,0.49369576573371887
767,31.49858283996582,24016,1763260091.614158,61.0,61.0,,,,,,,,,
