_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,25.733475923538208,0,1763260078.569155,,,,,,,,,,,
7,26.68610191345215,128,1763260079.521781,0.00022484175860881805,0.0163193941116333,0.0007736515253782272,0.0,-0.0006790086627006531,0.6929355263710022,0.0003000000142492354,967.0,35.18907928466797,,
33,27.258427381515503,744,1763260080.0941064,,,,,,,,,,16.0,16.0
41,27.48188090324402,931,1763260080.31756,,,,,,,,,,57.0,57.0
47,27.713290452957153,1152,1763260080.5489695,0.0009473655372858047,0.0585823655128479,-0.002212692052125931,0.0,0.010252270847558975,0.6673449277877808,0.00029938557418063283,993.0,60.336830139160156,,
64,28.159690618515015,1643,1763260080.9953697,,,,,,,,,,31.0,31.0
74,28.635249853134155,2137,1763260081.470929,,,,,,,,,,94.0,94.0
77,28.747050046920776,2234,1763260081.582729,,,,,,,,,,76.0,76.0
88,29.267427921295166,2800,1763260082.103107,,,,,,,,,,143.0,143.0
102,29.953873872756958,3478,1763260082.789553,,,,,,,,,,43.0,43.0
104,30.085190534591675,3640,1763260082.9208696,,,,,,,,,,162.0,162.0
133,31.77816414833069,5376,1763260084.6138432,0.0002352530136704445,0.13298368453979492,-0.003587176091969013,0.0,-0.00463547557592392,0.516402542591095,0.00029685100889764726,1029.0,35.046165466308594,,
147,32.742878913879395,6400,1763260085.578558,2.9399991035461426e-05,0.1529529094696045,-6.866268813610077e-05,0.0,-0.0009263530373573303,0.573291003704071,0.0002962365688290447,1034.0,54.193016052246094,,
149,32.86064076423645,6528,1763260085.6963198,0.000207449309527874,0.11735546588897705,-0.0016215676441788673,0.0,0.002533428370952606,0.6093272566795349,0.0002961597638204694,1035.0,52.62799835205078,,
150,32.87388491630554,6558,1763260085.709564,,,,,,,,,,94.0,94.0
155,33.24664282798767,6952,1763260086.082322,,,,,,,,,,160.0,160.0
157,33.36151933670044,7074,1763260086.1971984,,,,,,,,,,122.0,122.0
172,34.32137966156006,8070,1763260087.1570587,,,,,,,,,,103.0,103.0
195,35.906980752944946,9600,1763260088.7426598,1.3003125786781311e-05,-0.08873891830444336,-0.0009615905582904816,0.0,0.0013084709644317627,0.5670254826545715,0.0002943164436146617,1026.0,49.03239440917969,,
203,36.74696063995361,10112,1763260089.5826397,0.0004069767892360687,0.0056806206703186035,-0.0008086096495389938,0.0,0.008306663483381271,0.5955175161361694,0.0002940092235803604,992.0,49.10936737060547,,
213,37.81277322769165,10758,1763260090.6484523,,,,,,,,,,110.0,110.0
217,38.25356411933899,11059,1763260091.0892432,,,,,,,,,,119.0,119.0
228,39.55249619483948,11776,1763260092.3881752,1.61072239279747e-05,0.22557514905929565,0.0008230870589613914,0.0,0.00046490132808685303,0.5593545436859131,0.00029301075846888125,905.0,26.414806365966797,,
233,40.200485706329346,12160,1763260093.0361648,7.856637239456177e-06,0.09103578329086304,-0.00023079663515090942,0.0,-0.0018125306814908981,0.6306368112564087,0.0002927803434431553,891.0,45.157798767089844,,
251,42.19804668426514,13440,1763260095.0337257,8.645467460155487e-06,0.02243584394454956,-0.00021547731012105942,0.0,-0.001519329845905304,0.5718448758125305,0.0002920122933574021,859.0,35.44536590576172,,
259,42.74142909049988,13888,1763260095.5771081,,,,,,,,,,106.0,106.0
265,43.31694579124451,14336,1763260096.1526248,0.0005452865734696388,0.30078619718551636,-0.012288407422602177,0.0,-0.000638231635093689,0.6221354007720947,0.00029147465829737484,855.0,44.145469665527344,,
273,44.07421278953552,15008,1763260096.9098918,,,,,,,,,,128.0,128.0
274,44.208019495010376,15104,1763260097.0436985,0.0002241889014840126,0.5217305421829224,-0.0008522486314177513,0.0,0.00030975788831710815,0.6409392952919006,0.0002910138282459229,855.0,28.809415817260742,,
292,45.75247526168823,16460,1763260098.5881543,,,,,,,,,,128.0,128.0
321,48.26356768608093,18560,1763260101.0992467,0.0007766885682940483,0.06531161069869995,-0.005080723203718662,0.0,0.011167555116117,0.5503629446029663,0.0002889400930143893,854.0,29.77064323425293,,
327,48.828014850616455,19072,1763260101.663694,0.000851278193295002,0.44200944900512695,-0.004389560781419277,0.0,-0.0013436861336231232,0.5916999578475952,0.000288632872980088,856.0,54.77476119995117,319.0,319.0
330,49.026520013809204,19293,1763260101.862199,,,,,,,,,,104.0,104.0
332,49.182374000549316,19405,1763260102.018053,,,,,,,,,,112.0,112.0
337,49.69132614135742,19840,1763260102.5270052,0.00020432937890291214,0.005697786808013916,0.002389744855463505,0.0,-0.0077495276927948,0.5722019076347351,0.0002881720429286361,857.0,73.01502990722656,,
340,49.92732381820679,20096,1763260102.7630029,0.00012889131903648376,0.7757855653762817,0.004146518185734749,0.0,-0.005591452121734619,0.578740656375885,0.00028801843291148543,859.0,18.665382385253906,,
370,52.49167823791504,22528,1763260105.3273573,0.011670832522213459,0.882607102394104,-0.016812920570373535,0.078125,0.03482336923480034,0.5154197216033936,0.00028655913774855435,868.0,17.420368194580078,,
375,52.91636943817139,22969,1763260105.7520485,,,,,,,,,,341.0,341.0
396,54.61979579925537,24576,1763260107.4554749,2.2662803530693054e-05,0.9272258877754211,0.0006543789058923721,0.0,-0.0007516518235206604,0.499259889125824,0.0002853302576113492,875.0,14.7107572555542,,
425,57.09275031089783,27087,1763260109.9284294,,,,,,,,,,500.0,500.0
441,58.40968132019043,28416,1763260111.2453604,0.00038955267518758774,0.877569317817688,0.007281751371920109,0.0,-0.004948105663061142,0.566824734210968,0.0002830261073540896,892.0,8.754240989685059,,
450,59.153273582458496,29184,1763260111.9889526,6.391946226358414e-05,0.19566911458969116,0.001026245765388012,0.0,0.0021688826382160187,0.5637770295143127,0.0002825652773026377,895.0,11.060135841369629,,
471,60.86801791191101,30976,1763260113.703697,0.0008845347911119461,0.9808593392372131,-0.003357069566845894,0.0,0.00400349497795105,0.5860760807991028,0.0002814900071825832,902.0,4.883147716522217,,
481,61.64456343650818,31804,1763260114.4802425,,,,,,,,,,260.0,260.0
490,62.481998920440674,32640,1763260115.317678,0.0024318592622876167,-1.0526130199432373,-0.013832331635057926,0.001953125,-0.009063133969902992,0.5804081559181213,0.00028049154207110405,908.0,10.055241584777832,,
504,63.70177602767944,33920,1763260116.537455,1.177377998828888e-05,-0.07322752475738525,0.0008731074631214142,0.0,0.00012588314712047577,0.556751549243927,0.00027972349198535085,913.0,8.01525592803955,,
515,64.68302178382874,34944,1763260117.5187008,0.008566983044147491,0.3437327742576599,0.0578802153468132,0.029296875,-0.04253869503736496,0.48323822021484375,0.0002791090519167483,916.0,61.041622161865234,,
530,66.03184723854065,36405,1763260118.8675263,,,,,,,,,,437.0,437.0
539,66.74825549125671,37120,1763260119.5839345,0.0037883836776018143,0.6074025630950928,0.03063879907131195,0.00390625,-0.02668800577521324,0.5494474172592163,0.00027780336677096784,923.0,32.01729965209961,,
547,67.33506417274475,37760,1763260120.1707432,0.00014662090688943863,0.7927432656288147,-0.003344734199345112,0.0,-0.0023292582482099533,0.6015629172325134,0.00027741934172809124,925.0,3.174755096435547,,
555,67.95863771438599,38416,1763260120.7943168,,,,,,,,,,253.0,253.0
559,68.22680449485779,38766,1763260121.0624835,,,,,,,,,,272.0,272.0
568,68.92065787315369,39424,1763260121.756337,0.0004014261066913605,0.7326350808143616,0.0016862116754055023,0.0,0.0015532299876213074,0.5467917919158936,0.0002764208766166121,930.0,7.424962043762207,,
595,70.99047708511353,41639,1763260123.8261561,,,,,,,,,,166.0,166.0
612,72.18106389045715,42880,1763260125.016743,0.000908280722796917,0.9326013922691345,-0.0004947790876030922,0.005859375,0.012624196708202362,0.5797528624534607,0.0002743471704889089,939.0,25.32818603515625,,
614,72.29959297180176,43008,1763260125.135272,0.0001424737274646759,0.8046191930770874,0.0013525914400815964,0.0,-0.0009111389517784119,0.5763241648674011,0.00027427036548033357,940.0,70.16057586669922,,
630,73.64046788215637,44496,1763260126.476147,,,,,,,,,,164.0,164.0
636,74.1190414428711,44941,1763260126.9547205,,,,,,,,,,288.0,288.0
640,74.35305666923523,45184,1763260127.1887357,5.61494380235672e-05,0.64208984375,-0.002297317609190941,0.0,-0.0014978274703025818,0.5965616106987,0.0002729646803345531,945.0,105.48027038574219,,
650,75.09397077560425,45978,1763260127.9296498,,,,,,,,,,137.0,137.0
664,76.03910803794861,46988,1763260128.874787,,,,,,,,,,17.0,17.0
684,78.2609474658966,48588,1763260131.0966265,,,,,,,,,,281.0,281.0
689,78.97041630744934,49024,1763260131.8060954,0.0004198625683784485,0.9465740919113159,0.007780313491821289,0.0,-0.007659323513507843,0.6081934571266174,0.0002706605300772935,935.0,18.41299057006836,,
698,79.98512315750122,49853,1763260132.8208022,,,,,,,,,,185.0,185.0
702,80.43071556091309,50176,1763260133.2663946,0.00023698899894952774,0.909554660320282,0.00010208506137132645,0.0,0.0013700611889362335,0.618310272693634,0.00026996928500011563,931.0,2.49202823638916,,
707,80.8692798614502,50560,1763260133.704959,0.003733496181666851,0.6321981549263,0.017147935926914215,0.001953125,-0.012920618057250977,0.5438193678855896,0.00026973886997438967,930.0,154.74801635742188,,
729,83.01845502853394,52608,1763260135.854134,0.0006941994652152061,-0.18653333187103271,0.0038523776456713676,0.0,-0.010708814486861229,0.5835089683532715,0.00026850998983718455,931.0,3.6688826084136963,,
757,85.49227809906006,55168,1763260138.3279572,0.00021222606301307678,-0.34661054611206055,-0.006776880472898483,0.0,-0.0013611242175102234,0.6262114644050598,0.00026697388966567814,936.0,0.49250614643096924,,
762,85.96527361869812,55680,1763260138.8009527,0.005212943069636822,-0.07875585556030273,-0.0039477599784731865,0.01171875,0.010941825807094574,0.573297381401062,0.00026666666963137686,937.0,1.2192127704620361,,
767,86.47270178794861,56192,1763260139.3083808,0.00021012872457504272,-0.877673864364624,0.006890375167131424,0.0,0.0008120648562908173,0.5616843700408936,0.0002663594495970756,937.0,0.27738773822784424,,
775,87.0651388168335,56832,1763260139.9008179,1.7569400370121002e-05,0.00194472074508667,0.0010934239253401756,0.0,-0.0002774437889456749,0.5222298502922058,0.000265975424554199,939.0,222.7285614013672,,
788,88.3121886253357,58112,1763260141.1478677,0.0004019644111394882,-0.17606687545776367,-0.0010035429149866104,0.0,0.00021795928478240967,0.5882142782211304,0.0002652073744684458,940.0,0.19486771523952484,,
797,89.13298296928406,59008,1763260141.968662,0.002282283268868923,0.04905867576599121,0.0039974721148610115,0.0,-0.006341518834233284,0.6091907620429993,0.00026466973940841854,942.0,1.6249924898147583,,
806,89.87928032875061,59776,1763260142.7149594,0.0001140320673584938,-0.010425806045532227,-0.0029175681993365288,0.0,-0.005125783383846283,0.5619359016418457,0.0002642089093569666,943.0,171.52784729003906,,
815,90.5072569847107,60416,1763260143.342936,0.000489269383251667,0.09112554788589478,0.0003614826127886772,0.0,0.0007964204996824265,0.5468884110450745,0.00026382488431409,944.0,215.75634765625,,
863,95.00398850440979,65188,1763260147.8396676,,,,,,,,,,500.0,500.0
872,95.96489787101746,66176,1763260148.800577,0.0013406090438365936,0.3158115744590759,-0.02234000712633133,0.0,-0.005817286670207977,0.577961802482605,0.0002603686589282006,953.0,0.0016510779969394207,,
876,96.31545925140381,66560,1763260149.1511383,0.017640486359596252,-0.11557650566101074,0.021790962666273117,0.099609375,-0.02494013123214245,0.47605761885643005,0.00026013824390247464,954.0,0.014231942594051361,,
916,100.21817183494568,70688,1763260153.053851,,,,,,,,,,500.0,500.0
922,100.79138731956482,71296,1763260153.6270664,0.0029296884313225746,-3.731250762939453e-05,0.004856067709624767,0.0,0.008517809212207794,0.49932268261909485,0.0002572964585851878,960.0,552.099365234375,,
930,101.57386326789856,72188,1763260154.4095423,,,,,,,,,,500.0,500.0
938,102.41387343406677,72960,1763260155.2495525,3.859587013721466e-05,-0.3104454278945923,-0.0004459526389837265,0.0,-0.001749357208609581,0.3885956406593323,0.00025629799347370863,961.0,0.0003532605478540063,,
941,102.64989686012268,73216,1763260155.485576,0.0004500634968280792,-0.0009993314743041992,0.010866887867450714,0.0,-0.010035499930381775,0.3773236870765686,0.000256144383456558,962.0,261.9795227050781,,
942,102.76533007621765,73344,1763260155.6010091,0.0006540985777974129,0.0449790358543396,-0.0026369960978627205,0.0,-0.0022826790809631348,0.4241138696670532,0.00025606757844798267,962.0,0.003436845960095525,,
948,103.38634324073792,73984,1763260156.2220223,0.00013254303485155106,-0.24583327770233154,-0.0014377692714333534,0.0,-0.0015998110175132751,0.3932962715625763,0.00025568355340510607,962.0,0.0008845002157613635,,
974,105.92539072036743,76672,1763260158.7610698,0.00040920358151197433,0.30175119638442993,-0.005620270036160946,0.0,-0.005721798166632652,0.4340396523475647,0.00025407064822502434,965.0,2.521116766729392e-05,,
980,106.43471503257751,77188,1763260159.270394,,,,,,,,,,500.0,500.0
985,106.9013237953186,77696,1763260159.7370028,0.00066374521702528,-5.7220458984375e-05,-0.00436647143214941,0.0,-0.001812472939491272,0.46472978591918945,0.0002534562081564218,966.0,217.3709259033203,,
995,107.87838578224182,78720,1763260160.7140648,0.0010810140520334244,-0.0007549524307250977,0.016658615320920944,0.0,0.007215874269604683,0.4009307324886322,0.0002528417680878192,967.0,294.7062683105469,,
997,108.11238718032837,78976,1763260160.9480662,0.003131350502371788,0.2028132677078247,-0.02406545914709568,0.0,0.010255515575408936,0.4286516308784485,0.0002526881580706686,968.0,0.0006530898390337825,,
1015,109.8277599811554,80768,1763260162.663439,0.0007518697530031204,0.0003631114959716797,0.0006701070815324783,0.0078125,0.0002958923578262329,0.4595033824443817,0.00025161291705444455,969.0,217.42413330078125,,
1020,110.2960147857666,81280,1763260163.1316938,0.00045695528388023376,-7.033348083496094e-05,-6.049312651157379e-05,0.0,0.003820117563009262,0.4428021311759949,0.00025130569702014327,970.0,85.59420013427734,,
1031,111.3783028125763,82432,1763260164.2139819,0.0017907209694385529,-0.5634644031524658,0.007454311475157738,0.00390625,-0.0030614384450018406,0.4393942356109619,0.0002506144519429654,971.0,0.004576791077852249,,
1050,113.33154010772705,84480,1763260166.1672192,0.0014381539076566696,0.14639610052108765,0.009994637221097946,0.0,-0.00811215490102768,0.47456660866737366,0.00024938557180576026,973.0,0.0008941972628235817,,
1053,113.59310865402222,84736,1763260166.4287877,5.5652111768722534e-05,-2.0265579223632812e-06,-0.0026441700756549835,0.0,0.0007057487964630127,0.4705588221549988,0.0002492319617886096,973.0,357.22607421875,,
1058,114.07249808311462,85248,1763260166.9081771,0.0009027160704135895,-8.45193862915039e-05,0.005015727132558823,0.0,0.0037446394562721252,0.5414133071899414,0.00024892474175430834,974.0,354.9671936035156,,
1083,116.49529337882996,87808,1763260169.3309724,8.579716086387634e-05,-0.00024306774139404297,0.000723816454410553,0.0,0.0009042471647262573,0.4980255663394928,0.00024738864158280194,976.0,194.12429809570312,,
1091,117.27365469932556,88688,1763260170.1093338,,,,,,,,,,500.0,500.0
1106,118.7048807144165,90188,1763260171.5405598,,,,,,,,,,500.0,500.0
1118,119.91210794448853,91392,1763260172.747787,0.01188594475388527,0.1536116600036621,0.016430778428912163,0.044921875,-0.02083960548043251,0.5625674724578857,0.00024523810134269297,978.0,0.009699967689812183,,
