episodic_return,global_step
15,15
23,38
17,55
20,75
19,94
18,112
11,123
32,155
28,183
37,220
42,262
35,297
15,312
31,343
49,392
54,446
43,489
21,510
34,544
29,573
43,616
25,641
14,655
14,669
41,710
22,732
57,789
21,810
38,848
34,882
73,955
25,980
23,1003
29,1032
26,1058
13,1071
36,1107
34,1141
19,1160
47,1207
16,1223
43,1266
27,1293
82,1375
52,1427
18,1445
49,1494
21,1515
24,1539
21,1560
74,1634
49,1683
76,1759
52,1811
32,1843
35,1878
44,1922
57,1979
50,2029
22,2051
42,2093
42,2135
88,2223
30,2253
56,2309
33,2342
46,2388
102,2490
65,2555
41,2596
59,2655
46,2701
84,2785
78,2863
131,2994
86,3080
70,3150
66,3216
110,3326
68,3394
134,3528
82,3610
48,3658
50,3708
29,3737
160,3897
39,3936
328,4264
103,4367
23,4390
85,4475
80,4555
55,4610
92,4702
109,4811
78,4889
71,4960
82,5042
123,5165
106,5271
17,5288
161,5449
76,5525
110,5635
43,5678
99,5777
68,5845
54,5899
88,5987
117,6104
168,6272
80,6352
203,6555
106,6661
151,6812
63,6875
112,6987
122,7109
55,7164
40,7204
132,7336
118,7454
102,7556
154,7710
64,7774
245,8019
111,8130
163,8293
91,8384
70,8454
116,8570
106,8676
94,8770
85,8855
124,8979
107,9086
143,9229
156,9385
108,9493
61,9554
58,9612
188,9800
180,9980
200,10180
131,10311
209,10520
126,10646
35,10681
149,10830
119,10949
72,11021
103,11124
150,11274
118,11392
156,11548
208,11756
151,11907
65,11972
153,12125
139,12264
279,12543
219,12762
182,12944
205,13149
224,13373
238,13611
114,13725
147,13872
234,14106
99,14205
197,14402
49,14451
66,14517
171,14688
99,14787
187,14974
81,15055
120,15175
169,15344
92,15436
61,15497
89,15586
136,15722
117,15839
176,16015
117,16132
121,16253
106,16359
149,16508
183,16691
294,16985
132,17117
87,17204
270,17474
124,17598
168,17766
159,17925
269,18194
108,18302
206,18508
133,18641
146,18787
176,18963
144,19107
143,19250
252,19502
145,19647
161,19808
267,20075
101,20176
208,20384
148,20532
207,20739
301,21040
165,21205
189,21394
115,21509
121,21630
230,21860
299,22159
310,22469
424,22893
99,22992
207,23199
151,23350
332,23682
286,23968
152,24120
185,24305
94,24399
102,24501
107,24608
125,24733
137,24870
170,25040
89,25129
250,25379
145,25524
151,25675
44,25719
200,25919
228,26147
118,26265
146,26411
46,26457
182,26639
294,26933
228,27161
219,27380
273,27653
310,27963
337,28300
327,28627
500,29127
455,29582
377,29959
269,30228
331,30559
165,30724
156,30880
379,31259
368,31627
500,32127
392,32519
232,32751
500,33251
201,33452
500,33952
354,34306
401,34707
263,34970
160,35130
253,35383
217,35600
500,36100
500,36600
500,37100
354,37454
500,37954
444,38398
500,38898
500,39398
338,39736
500,40236
500,40736
500,41236
500,41736
467,42203
251,42454
341,42795
402,43197
254,43451
252,43703
237,43940
258,44198
237,44435
218,44653
200,44853
163,45016
172,45188
136,45324
191,45515
227,45742
187,45929
136,46065
225,46290
184,46474
113,46587
116,46703
164,46867
120,46987
130,47117
131,47248
197,47445
195,47640
234,47874
142,48016
78,48094
218,48312
219,48531
258,48789
313,49102
267,49369
123,49492
415,49907
143,50050
398,50448
500,50948
500,51448
500,51948
500,52448
341,52789
202,52991
287,53278
500,53778
293,54071
199,54270
136,54406
500,54906
187,55093
180,55273
