_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.617531538009644,0,1763260077.1625504,,,,,,,,,,,
7,26.116057872772217,142,1763260078.6610768,32.0,32.0,,,,,,,,,
33,26.65161657333374,742,1763260079.1966355,16.0,16.0,,,,,,,,,
41,26.791852235794067,884,1763260079.3368711,15.0,15.0,,,,,,,,,
47,26.936395168304443,996,1763260079.481414,25.0,25.0,,,,,,,,,
64,27.384785890579224,1408,1763260079.9298048,,,0.002733202651143074,-0.017044782638549805,-0.008327598683536053,0.009765625,-0.01714511588215828,0.6622868776321411,0.0002992319641634822,979.0,44.45411682128906
74,27.739943981170654,1792,1763260080.284963,,,6.478652358055115e-05,0.08315342664718628,0.0015375427901744843,0.0,-0.005061328411102295,0.6491485238075256,0.00029900154913775623,999.0,65.70724487304688
77,27.879855394363403,1920,1763260080.4248743,,,9.243376553058624e-05,-0.030861854553222656,-0.0008317753672599792,0.0,-0.003270421177148819,0.6436132192611694,0.0002989247441291809,993.0,48.6494255065918
88,28.237223386764526,2304,1763260080.7822423,,,0.0006321119144558907,-0.07490956783294678,0.0040100133046507835,0.0,0.008696220815181732,0.612922728061676,0.00029869432910345495,1006.0,52.552574157714844
102,28.713282823562622,2816,1763260081.2583017,,,0.0003203330561518669,0.05721437931060791,0.0035543320700526237,0.0,-0.011518731713294983,0.5916311740875244,0.00029838710906915367,1018.0,36.189247131347656
104,28.75014591217041,2914,1763260081.2951648,42.0,42.0,,,,,,,,,
133,30.412837028503418,4696,1763260082.957856,216.0,216.0,,,,,,,,,
147,31.327364683151245,5632,1763260083.8723836,,,0.0001407107338309288,0.09187525510787964,-0.006422483362257481,0.0,0.0024710707366466522,0.5922558307647705,0.0002966973988804966,1046.0,31.801898956298828
149,31.443193197250366,5760,1763260083.988212,,,0.0002795513719320297,0.17023199796676636,0.0021374113857746124,0.0,-0.008982744067907333,0.6352301836013794,0.0002966205938719213,1048.0,37.93516540527344
150,31.4667227268219,5820,1763260084.0117416,98.0,98.0,,,,,,,,,
155,31.708799123764038,6108,1763260084.253818,165.0,165.0,,,,,,,,,
157,31.90692114830017,6272,1763260084.45194,,,0.0003101201727986336,0.30583083629608154,0.00017286185175180435,0.0,-0.008405826985836029,0.6041797995567322,0.00029631337383762,1052.0,56.75550079345703
172,32.73991250991821,7168,1763260085.2849314,,,0.0003922944888472557,0.09019392728805542,0.004374074749648571,0.0,0.0010555125772953033,0.6083241701126099,0.0002957757387775928,1055.0,46.141090393066406
195,33.836501359939575,8398,1763260086.3815203,42.0,42.0,,,,,,,,,
203,34.322776079177856,8910,1763260086.867795,162.0,162.0,,,,,,,,,
213,35.38669776916504,9600,1763260087.9317167,,,0.0047081634402275085,0.6302653551101685,-0.01673724502325058,0.025390625,0.004994751885533333,0.5771039724349976,0.0002943164436146617,1017.0,34.23624801635742
217,35.55556344985962,9828,1763260088.1005824,67.0,67.0,,,,,,,,,
228,36.53202700614929,10624,1763260089.077046,,,0.0007065599784255028,0.5984636545181274,0.00631056260317564,0.0,-0.01290663331747055,0.5917895436286926,0.00029370200354605913,1003.0,37.37255096435547
233,36.98667001724243,10979,1763260089.531689,177.0,177.0,,,,,,,,,
251,39.085405349731445,12160,1763260091.6304243,,,6.354600191116333e-05,0.0594063401222229,0.0015914011746644974,0.0,-0.008499756455421448,0.5907801389694214,0.0002927803434431553,925.0,49.78932189941406
259,40.14877891540527,12840,1763260092.6937978,338.0,338.0,,,,,,,,,
265,40.97786068916321,13312,1763260093.5228796,,,5.49880787730217e-05,0.021275818347930908,-0.006004600785672665,0.0,-0.0008949451148509979,0.6053459644317627,0.0002920890983659774,885.0,35.54156494140625
273,41.942548513412476,13952,1763260094.4875674,,,1.0551884770393372e-06,0.10221081972122192,0.00047104712575674057,0.0,0.0001894235610961914,0.5825666785240173,0.0002917050733231008,872.0,37.3521614074707
274,42.08710694313049,14080,1763260094.6321259,,,0.00014335662126541138,-0.004171490669250488,0.00041763298213481903,0.0,-0.00043683499097824097,0.6063985824584961,0.0002916282683145255,872.0,40.53605270385742
292,43.78755712509155,15488,1763260096.332576,,,0.0006351051852107048,0.006627261638641357,0.004505353979766369,0.0,-0.0156693235039711,0.5244067907333374,0.00029078341322019696,868.0,52.3079833984375
321,46.588752031326294,17945,1763260099.133771,233.0,233.0,,,,,,,,,
327,47.160404920578,18432,1763260099.7054238,,,0.00010445527732372284,0.01983356475830078,-0.0022719409316778183,0.0,0.0007437318563461304,0.5775497555732727,0.0002890168980229646,868.0,27.019210815429688
