losses/policy_loss,charts/learning_rate,_timestamp,charts/episodic_return,losses/approx_kl,charts/episodic_length,_runtime,_step,losses/clipfrac,losses/explained_variance,global_step,losses/entropy,charts/SPS,losses/value_loss,losses/old_approx_kl
0.0032376423478126526,0.00028041473706252873,1763260115.4733584,,0.0005786232650279999,,62.59042835235596,504,0.0,0.25724124908447266,32768,0.5503743886947632,907.0,146.35458374023438,0.006081463769078255
-0.0009606555104255676,0.0002798771020025015,1763260116.3387449,,3.2320618629455566e-05,,63.455814838409424,515,0.0,0.2964341640472412,33664,0.598211407661438,910.0,7.1044087409973145,-0.0008331071585416794
,,1763260117.3594878,157.0,,157.0,64.47655773162842,530,,,34776,,,,
-0.008621979504823685,0.0002788786368910223,1763260117.9591782,,0.00013321731239557266,,65.07624816894531,539,0.0,0.7399899959564209,35328,0.6169494390487671,915.0,40.938758850097656,0.002578924410045147
,,1763260118.5138936,218.0,,218.0,65.63096356391907,547,,,35934,,,,
,,1763260118.9731998,112.0,,112.0,66.09026980400085,555,,,36398,,,,
-0.030305124819278717,0.0002781105868052691,1763260119.2333975,,0.004926619119942188,,66.35046744346619,559,0.009765625,0.5758798122406006,36608,0.5589276552200317,918.0,267.1018371582031,0.03724011033773422
0.0032814685255289078,0.00027780336677096784,1763260119.7145827,,0.006908372975885868,,66.83165264129639,568,0.013671875,0.9276152849197388,37120,0.5946859121322632,920.0,15.632185935974121,0.0023053856566548347
,,1763260121.792437,357.0,,357.0,68.9095070362091,595,,,39393,,,,
-0.0024628862738609314,0.0002754992456175387,1763260123.2932436,,4.8969872295856476e-05,,70.4103136062622,612,0.0,0.1349278688430786,40960,0.5546257495880127,932.0,3.6254138946533203,-0.0012833913788199425
,,1763260123.4387856,500.0,,500.0,70.55585551261902,614,,,41090,,,,
-0.0014697536826133728,0.0002744239754974842,1763260124.9762447,,0.00012048240751028061,,72.09331464767456,630,0.0,-0.06915616989135742,42752,0.5903218984603882,937.0,3.0621485710144043,0.0015870975330471992
-0.0017270594835281372,0.0002741167554631829,1763260125.4687717,,1.7055310308933258e-05,,72.5858416557312,636,0.0,-0.1791292428970337,43264,0.5293187499046326,938.0,3.282371997833252,0.0007125129923224449
,,1763260125.7158437,125.0,,125.0,72.83291363716125,640,,,43539,,,,
,,1763260126.4529974,288.0,,288.0,73.57006740570068,650,,,44409,,,,
-0.0020105168223381042,0.00027265746030025184,1763260127.746379,,0.0002362588420510292,,74.86344885826111,664,0.0,0.011071443557739258,45696,0.5778200626373291,944.0,287.4495849609375,0.0018766848370432854
-0.00898800604045391,0.00027150538517162204,1763260129.775215,,0.0019964082166552544,,76.8922848701477,684,0.0,0.18400532007217407,47616,0.5448072552680969,944.0,1.6933610439300537,-0.007271588779985905
-0.012091442942619324,0.00027119816513732076,1763260130.4771094,,0.001378190703690052,,77.59417939186096,689,0.0,0.010354936122894287,48128,0.552008867263794,941.0,1.4232981204986572,-0.005526403896510601
0.005657952278852463,0.00027073733508586884,1763260131.6364906,,0.0014072675257921219,,78.7535605430603,698,0.0,-0.6984919309616089,48896,0.5534588098526001,935.0,2.083791732788086,0.010930558666586876
0.0006014406681060791,0.0002705069200601429,1763260132.1830645,,2.8231181204319e-05,,79.3001344203949,702,0.0,0.32666534185409546,49280,0.5905656814575195,933.0,1.3122626543045044,0.0018530124798417091
-0.00017867237329483032,0.0002701997000258416,1763260132.7814505,,1.1912547051906586e-05,,79.89852046966553,707,0.0,-0.025368690490722656,49792,0.570144772529602,932.0,1.1711907386779785,0.0002655060961842537
,,1763260135.0319433,500.0,,500.0,82.14901328086853,729,,,52079,,,,
0.000659942626953125,0.0002672811096999794,1763260137.6070497,,9.66070219874382e-05,,84.72411966323853,757,0.0,0.003784000873565674,54656,0.5447947978973389,938.0,435.1225891113281,0.0036056330427527428
-0.00020771101117134094,0.00026697388966567814,1763260138.0702865,,0.00012772530317306519,,85.18735647201538,762,0.0,0.04815107583999634,55168,0.5557752847671509,939.0,0.27410778403282166,-0.002723909914493561
-0.003921076655387878,0.00026666666963137686,1763260138.577873,,9.412690997123718e-05,,85.69494295120239,767,0.0,-0.10938370227813721,55680,0.631485641002655,940.0,0.21431465446949005,0.007887007668614388
,,1763260139.1747303,500.0,,500.0,86.29180026054382,775,,,56350,,,,
-0.003073878586292267,0.00026543778949417174,1763260140.4797428,,0.00023067742586135864,,87.59681272506714,788,0.0,-0.20722508430480957,57728,0.5517966747283936,944.0,0.10034138709306717,-0.00026141852140426636
-0.0008458681404590607,0.0002649001544341445,1763260141.3351634,,3.5999342799186707e-05,,88.45223331451416,797,0.0,0.012183964252471924,58624,0.5525625944137573,946.0,0.05669739097356796,-1.331232488155365e-05
-0.019002337008714676,0.00026436251937411726,1763260142.1817403,,0.0006939694285392761,,89.29881024360657,806,0.0,-0.788954496383667,59520,0.5127951502799988,947.0,0.06924747675657272,0.0034291334450244904
0.0011306479573249817,0.00026382488431409,1763260143.0411136,,7.777195423841476e-05,,90.15818357467651,815,0.0,0.5006536245346069,60416,0.5276621580123901,948.0,0.009323693811893463,-0.0018368801102042198
0.0005840621888637543,0.00026090629398822784,1763260147.611448,,0.0039060069248080254,,94.72851800918579,863,0.052734375,0.08140373229980469,65280,0.49193036556243896,956.0,0.00014760954945813864,0.0028225211426615715
-0.004895761609077454,0.0002603686589282006,1763260148.4669743,,0.0005834139883518219,,95.58404421806335,872,0.0,0.41900765895843506,66176,0.4530490040779114,957.0,0.0001414820580976084,0.008859146386384964
0.0010362640023231506,0.00026013824390247464,1763260148.8136985,,0.001569409854710102,,95.93076848983765,876,0.001953125,-1.156087875366211,66560,0.5375049710273743,958.0,0.0006768396124243736,0.01177384052425623
-0.010423906147480011,0.0002576804836280644,1763260152.6944463,,0.001231921836733818,,99.81151628494263,916,0.005859375,0.18795305490493774,70656,0.5052789449691772,963.0,0.0005709242541342974,0.021520067006349564
,,1763260153.2326636,500.0,,500.0,100.34973359107971,922,,,71285,,,,
-0.002497725188732147,0.00025683562853373587,1763260154.0153303,,0.0004230355843901634,,101.13240027427673,930,0.0,0.12147265672683716,72064,0.4826524555683136,965.0,0.0003901307936757803,0.004301086999475956
0.015400819480419159,0.00025637479848228395,1763260154.7588692,,0.0013085659593343735,,101.87593913078308,938,0.0,0.00025653839111328125,72832,0.49917495250701904,966.0,505.6673278808594,-0.008394045755267143
-0.0037255603820085526,0.000256144383456558,1763260155.104719,,0.0005048299208283424,,102.22178888320923,941,0.0,-0.11473071575164795,73216,0.507244348526001,966.0,7.660573464818299e-05,-0.003108804114162922
,,1763260155.1311746,500.0,,500.0,102.24824452400208,942,,,73285,,,,
-0.0024109017103910446,0.0002557603584136814,1763260155.73867,,0.00023469701409339905,,102.85574007034302,948,0.0,0.0005726814270019531,73856,0.5038896799087524,967.0,439.7781982421875,0.00017415359616279602
-0.006468024104833603,0.00025414745323359966,1763260158.258662,,0.0013705575838685036,,105.37573194503784,974,0.001953125,-0.0020246505737304688,76544,0.48391562700271606,970.0,0.0006476349662989378,0.008715326897799969
-0.0011832714080810547,0.00025376342819072306,1763260158.886515,,0.0007991613820195198,,106.00358486175537,980,0.0,0.4691349267959595,77184,0.4999391734600067,970.0,0.00028313533402979374,0.009603037498891354
-0.0008805468678474426,0.0002534562081564218,1763260159.3525083,,0.00041013769805431366,,106.4695782661438,985,0.0,-0.20180237293243408,77696,0.5514957904815674,971.0,0.00019542218069545925,0.008301189169287682
-0.035463809967041016,0.0002528417680878192,1763260160.3231416,,0.011181863956153393,,107.44021153450012,995,0.05078125,0.5262345671653748,78720,0.4771762490272522,972.0,0.00012099096056772396,0.007720328867435455
0.006020456552505493,0.0002527649630792439,1763260160.4430225,,0.00038343388587236404,,107.56009244918823,997,0.0,0.0006680488586425781,78848,0.5359572172164917,972.0,134.4686279296875,-0.007709669880568981
-0.0204516239464283,0.00025161291705444455,1763260162.2673397,,0.0017319926992058754,,109.3844096660614,1015,0.005859375,-0.3308136463165283,80768,0.469988077878952,974.0,0.00015243144298437983,0.00473890732973814
-0.0023323185741901398,0.00025130569702014327,1763260162.7374048,,0.0003319317474961281,,109.85447478294373,1020,0.0,-0.25395095348358154,81280,0.5193776488304138,974.0,0.00025460816686972976,0.0013708239421248436
0.0018644332885742188,0.0002506912569515407,1763260163.72558,,5.365349352359772e-05,,110.84264993667603,1031,0.0,-0.000102996826171875,82304,0.43249180912971497,975.0,326.7200012207031,-0.002343691885471344
,,1763260165.5757818,500.0,,500.0,112.69285178184509,1050,,,84285,,,,
-0.011900685727596283,0.00024930876679718494,1763260165.9026039,,0.003092699684202671,,113.0196738243103,1053,0.001953125,-0.02204453945159912,84608,0.5302273035049438,977.0,0.0005455976934172213,0.001614646054804325
-0.018088962882757187,0.00024900154676288366,1763260166.4038103,,0.0012509506195783615,,113.52088022232056,1058,0.0,-0.2039470672607422,85120,0.5059649348258972,977.0,0.0006859450950287282,0.00910092331469059
0.006252706050872803,0.00024746544659137726,1763260168.8098168,,0.002253752201795578,,115.9268867969513,1083,0.0,0.08884644508361816,87680,0.58076411485672,980.0,8.207210339605808e-05,-0.006203312426805496
-0.0010996833443641663,0.00024700461653992534,1763260169.5473676,,8.031725883483887e-05,,116.66443753242493,1091,0.0,-0.08306348323822021,88448,0.5380417108535767,980.0,0.005652126856148243,-0.0034647025167942047
0.00416933000087738,0.0002460829564370215,1763260170.9831743,,0.0014168871566653252,,118.10024428367615,1106,0.00390625,0.08226072788238525,89984,0.560411274433136,982.0,0.005801937077194452,0.01259646937251091
-0.004222653806209564,0.0002453149063512683,1763260172.1862373,,0.004943365231156349,,119.30330729484558,1118,0.021484375,-0.5338404178619385,91264,0.505765438079834,983.0,0.00016711677017156035,0.025066256523132324
-0.01607288420200348,0.0002449308813083917,1763260172.8049297,,0.002494615502655506,,119.92199969291687,1125,0.0,-0.00011014938354492188,91904,0.4703191816806793,983.0,55.052223205566406,0.013954571448266506
,,1763260173.5770063,500.0,,500.0,120.69407629966736,1133,,,92785,,,,
-0.0004147179424762726,0.00024370200117118657,1763260174.7439432,,7.394049316644669e-05,,121.861013174057,1145,0.0,-0.07066142559051514,93952,0.5338649749755859,985.0,0.004694621544331312,0.0016568368300795555
-0.005659213289618492,0.00024254992604255676,1763260176.6007798,,0.0003800485283136368,,123.71784973144531,1164,0.0,-0.2270413637161255,95872,0.5209970474243164,985.0,0.00707604642957449,0.008677367120981216
0.004471400752663612,0.00024247312103398144,1763260176.7366862,,0.002670399844646454,,123.85375618934631,1165,0.0,-0.44823169708251953,96000,0.5729553699493408,985.0,0.0009218128398060799,0.006905721500515938
,,1763260177.3355813,500.0,,500.0,124.45265126228333,1172,,,96690,,,,
-0.015706896781921387,0.00024147465592250228,1763260178.2807667,,0.0045759836211800575,,125.39783668518066,1181,0.0,0.1434779167175293,97664,0.5461681485176086,987.0,0.00022020793403498828,-0.015512978658080101
-0.037896499037742615,0.000241167435888201,1763260178.777966,,0.003925103694200516,,125.89503598213196,1186,0.001953125,0.06821244955062866,98176,0.5383710265159607,987.0,0.00024178114836104214,-0.002901904284954071
-0.016468670219182968,0.00024055299581959844,1763260179.7157958,,0.0008915318176150322,,126.83286571502686,1197,0.0,-0.00019824504852294922,99200,0.5927330255508423,988.0,448.9388427734375,-0.0046949731186032295
-0.008545049466192722,0.00023955453070811927,1763260181.3036644,,0.0007277876138687134,,128.42073440551758,1213,0.0,-1.287369728088379,100864,0.5065391063690186,989.0,0.0038908233400434256,0.0030143074691295624
,,1763260181.4607794,500.0,,500.0,128.57784938812256,1215,,,101116,,,,
-0.0006711557507514954,0.00023878648062236607,1763260182.5035803,,0.0001030871644616127,,129.62065029144287,1226,0.0,0.00011080503463745117,102144,0.5109516382217407,990.0,326.52197265625,0.003167259506881237
,,1763260182.8814006,500.0,,500.0,129.99847054481506,1230,,,102616,,,,
-0.0009475424885749817,0.00023824884556233883,1763260183.356991,,0.0003308625891804695,,130.47406101226807,1234,0.001953125,-0.0018395185470581055,103040,0.49692901968955994,990.0,0.00016044040967244655,0.0031297029927372932
,,1763260184.3427403,500.0,,500.0,131.459810256958,1245,,,104116,,,,
-0.014189120382070541,0.0002370199654251337,1763260185.3065915,,0.0003766436129808426,,132.4236614704132,1254,0.001953125,-0.7446229457855225,105088,0.4282183051109314,991.0,0.0002655374992173165,0.003595462068915367
-0.001773238182067871,0.00023602150031365454,1763260186.8555927,,0.00018416903913021088,,133.97266268730164,1271,0.0,-0.33223843574523926,106752,0.5112515687942505,993.0,0.0050925142131745815,0.005931073799729347
,,1763260189.5478342,500.0,,500.0,136.66490411758423,1299,,,109616,,,,
-9.003281593322754e-05,0.00023179723939392716,1763260193.491141,,1.3297423720359802e-05,,140.60821104049683,1339,0.0,0.29952841997146606,113792,0.3768671154975891,997.0,0.004665405489504337,0.0006480887532234192
0.002726815640926361,0.00023172043438535184,1763260193.6067786,,0.0005795219913125038,,140.7238485813141,1340,0.0,0.22217047214508057,113920,0.40260547399520874,997.0,0.0006606003153137863,0.004375624470412731
-0.0031143538653850555,0.0002311827993253246,1763260194.458667,,0.0009897099807858467,,141.57573699951172,1349,0.0,0.09663182497024536,114816,0.3831094205379486,997.0,0.004401181824505329,0.009964694269001484
-0.007617756724357605,0.00023033794423099607,1763260195.7761488,,0.000611419789493084,,142.89321875572205,1363,0.0,-4.6253204345703125e-05,116224,0.3844894766807556,998.0,60.62379837036133,-0.005061284638941288
0.00406627357006073,0.00023018433421384543,1763260196.0466201,,0.0005470989271998405,,143.16369009017944,1365,0.0,0.2113351821899414,116480,0.37981054186820984,998.0,0.000594688521232456,0.0016181143000721931
-0.008224692195653915,0.00022987711417954415,1763260196.512684,,0.0006111115217208862,,143.62975406646729,1370,0.005859375,0.07190483808517456,116992,0.3748047351837158,998.0,0.0001756262790877372,-0.010669590905308723
-0.008900213986635208,0.0002292626741109416,1763260197.4786305,,0.003199240192770958,,144.59570050239563,1380,0.001953125,-0.2731943130493164,118016,0.43812593817710876,999.0,0.00032146781450137496,-0.0007292628288269043
,,1763260197.5143452,500.0,,500.0,144.63141512870789,1381,,,118116,,,,
0.002428542822599411,0.00022880184405948967,1763260198.2178473,,0.00040091294795274734,,145.33491730690002,1388,0.0,0.22008246183395386,118784,0.48496806621551514,999.0,0.005113563500344753,0.005386003293097019
-0.014503128826618195,0.00022834101400803775,1763260198.9386966,,0.00679000373929739,,146.055766582489,1395,0.015625,-0.3950310945510864,119552,0.4251483678817749,999.0,0.0002735612797550857,0.029656635597348213
0.003711855039000511,0.00022811059898231179,1763260199.3005059,,0.0003145365044474602,,146.41757583618164,1399,0.0,-0.8671913146972656,119936,0.4602927565574646,1000.0,0.0006382319843396544,0.006836197338998318
-0.010710470378398895,0.00022772657393943518,1763260199.8815336,,0.002140064723789692,,146.9986035823822,1405,0.0,0.35961705446243286,120576,0.4977272152900696,1000.0,0.0003039392177015543,0.019387299194931984
-0.00154142826795578,0.00022611366875935346,1763260202.448665,,0.0015852134674787521,,149.56573486328125,1432,0.001953125,0.10132426023483276,123264,0.4551337957382202,1001.0,0.0061667198315262794,-0.004720527678728104
-0.008161449804902077,0.00022603686375077814,1763260202.5658667,,0.005917245522141457,,149.682936668396,1433,0.005859375,-0.15073788166046143,123392,0.5220533609390259,1001.0,0.00014370596909429878,-0.009438172914087772
,,1763260204.6411915,500.0,,500.0,151.75826144218445,1455,,,125616,,,,
-0.0006105341017246246,0.00022465437359642237,1763260204.741546,,1.2019649147987366e-05,,151.85861587524414,1456,0.0,0.0003361701965332031,125696,0.495693176984787,1002.0,134.60035705566406,0.0013679713010787964
-0.017738286405801773,0.00022457756858784705,1763260204.857696,,0.0007812418043613434,,151.97476601600647,1457,0.001953125,0.024560511112213135,125824,0.44871464371681213,1002.0,0.006430973764508963,-0.006612423807382584
-0.0026141609996557236,0.00022104455274529755,1763260210.4127164,,0.0012447992339730263,,157.5297863483429,1514,0.0,-0.6315866708755493,131712,0.5242184400558472,1005.0,0.0005331076681613922,-0.00560761708766222
,,1763260211.0480053,500.0,,500.0,158.16507530212402,1521,,,132376,,,,
-0.01530454307794571,0.00022035330766811967,1763260211.5058975,,0.001367819495499134,,158.62296748161316,1525,0.0,-1.554732084274292,132864,0.49112746119499207,1005.0,0.00024398593814112246,0.018375273793935776
-0.0013194270431995392,0.00022027650265954435,1763260211.6223564,,0.0008609462529420853,,158.73942637443542,1527,0.0,0.0003654956817626953,132992,0.5301548838615417,1005.0,623.324951171875,0.008131202310323715
0.024901852011680603,0.0002201228926423937,1763260211.88432,,0.0031731892377138138,,159.00138998031616,1529,0.017578125,-0.2465120553970337,133248,0.5052474141120911,1005.0,0.0003207378904335201,0.02643405646085739
,,1763260212.3961926,500.0,,500.0,159.51326251029968,1534,,,133876,,,,
-0.002486884593963623,0.0002196620625909418,1763260212.5922747,,0.0002250494435429573,,159.70934462547302,1536,0.0,0.7520461678504944,134016,0.5024200677871704,1005.0,0.004558266140520573,0.0041334787383675575
-0.0002358369529247284,0.00021920123253948987,1763260213.3242488,,0.0012502418830990791,,160.44131875038147,1543,0.001953125,0.3683456778526306,134784,0.5567144155502319,1006.0,0.0001262673904420808,0.024867981672286987
-0.005475685000419617,0.00021912442753091455,1763260213.4447172,,0.0008460143581032753,,160.5617871284485,1545,0.001953125,0.000504612922668457,134912,0.5764768123626709,1006.0,181.73162841796875,0.016046233475208282
0.002608576789498329,0.00021904762252233922,1763260213.5605626,,0.00020131655037403107,,160.67763257026672,1546,0.0,0.2312171459197998,135040,0.5424445867538452,1006.0,0.004142899997532368,0.009401034563779831
0.005931586027145386,0.00021827957243658602,1763260214.769438,,0.0017047878354787827,,161.88650798797607,1558,0.0,0.007490873336791992,136320,0.5426696538925171,1006.0,0.00012962227629031986,-0.007107159122824669
,,1763260214.7897472,500.0,,500.0,161.90681719779968,1559,,,136376,,,,
-0.002106640487909317,0.00021797235240228474,1763260215.2726731,,0.0022465065121650696,,162.3897430896759,1563,0.0078125,-0.5784183740615845,136832,0.6265159249305725,1006.0,0.00025575191830284894,0.009084852412343025
-0.043551526963710785,0.0002178187423851341,1763260215.5081015,,0.006149837747216225,,162.62517142295837,1566,0.017578125,0.42077064514160156,137088,0.5358363389968872,1006.0,0.0051059662364423275,-0.025325044989585876
,,1763260217.6025417,500.0,,500.0,164.71961164474487,1588,,,139376,,,,
0.0032298248261213303,0.00021643625223077834,1763260217.6824644,,0.001525983214378357,,164.7995343208313,1589,0.0,0.00015616416931152344,139392,0.47966378927230835,1007.0,184.8422393798828,0.0065968818962574005
-0.02879108488559723,0.0002158986171707511,1763260218.539016,,0.006279380060732365,,165.65608596801758,1597,0.0078125,0.059081315994262695,140288,0.551838755607605,1008.0,0.0001075758773367852,0.02457934059202671
-0.010290175676345825,0.00021528417710214853,1763260219.5128052,,0.0064878277480602264,,166.62987518310547,1607,0.01171875,-0.6760631799697876,141312,0.5467213988304138,1008.0,6.270290032261983e-05,-0.006417581811547279
-0.00798172876238823,0.0002152073720935732,1763260219.6316226,,0.0006682295352220535,,166.7486925125122,1609,0.0,0.00042891502380371094,141440,0.5578408241271973,1008.0,501.4903564453125,-0.005739100277423859
-0.0001779012382030487,0.0002151305670849979,1763260219.7471051,,0.0003623664379119873,,166.86417508125305,1610,0.0,-0.19314336776733398,141568,0.5533497929573059,1008.0,0.008487297222018242,-0.0032799337059259415
0.006555609405040741,0.00021497695706784725,1763260219.9774551,,0.0034321900457143784,,167.09452509880066,1612,0.0078125,0.006711483001708984,141824,0.5718687176704407,1008.0,0.00013942546502221376,0.01004350371658802
-0.0027385898865759373,0.00021413210197351873,1763260221.299364,,0.00016106292605400085,,168.41643404960632,1626,0.0,0.1399214267730713,143232,0.5389836430549622,1009.0,0.0005843645194545388,-0.0012208279222249985
0.000880703330039978,0.00021344085689634085,1763260222.3851879,,0.00012680981308221817,,169.5022578239441,1638,0.0,4.476308822631836e-05,144384,0.5491562485694885,1009.0,382.51397705078125,0.006149751134216785
0.00012570060789585114,0.00021044546156190336,1763260227.1789942,,6.67273998260498e-05,,174.29606413841248,1687,0.0,-0.8671941757202148,149376,0.5367467999458313,1010.0,0.00020951511396560818,0.002783574163913727
,,1763260231.4380457,500.0,,500.0,178.55511569976807,1732,,,153947,,,,
-0.001115351915359497,0.00020691244571935385,1763260232.7250113,,0.0005530063062906265,,179.84208130836487,1745,0.0,-0.0802154541015625,155264,0.5714710354804993,1012.0,0.000495192245580256,0.0017603673040866852
0.004868093878030777,0.00020645161566790193,1763260233.464928,,0.0007618190720677376,,180.58199787139893,1753,0.0,1.049041748046875e-05,156032,0.587931752204895,1012.0,221.4039306640625,-0.00042885448783636093
-0.0024697985500097275,0.0002063748106593266,1763260233.581619,,7.561594247817993e-05,,180.69868898391724,1754,0.0,0.02027648687362671,156160,0.5535445809364319,1012.0,0.003809453686699271,0.0018021725118160248
,,1763260234.4625854,51.0,,51.0,181.57965540885925,1765,,,157133,,,,
,,1763260234.700406,260.0,,260.0,181.81747603416443,1768,,,157393,,,,
0.012609247118234634,0.00020506912551354617,1763260235.6472266,,0.0009623365476727486,,182.76429653167725,1777,0.0,-1.8299732208251953,158336,0.5288295745849609,1013.0,0.0004953136667609215,0.01044424343854189
0.00030614808201789856,0.00020261136523913592,1763260239.4896178,,0.00012786965817213058,,186.60668778419495,1818,0.0,1.1205673217773438e-05,162432,0.5104854702949524,1014.0,258.34808349609375,0.0014366386458277702
