_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,25.29829168319702,0,1763260078.1262267,,,,,,,,,,,
7,26.237159252166748,165,1763260079.0650942,37.0,37.0,,,,,,,,,
33,26.757482051849365,724,1763260079.585417,17.0,17.0,,,,,,,,,
41,26.974016427993774,926,1763260079.8019514,52.0,52.0,,,,,,,,,
47,27.12340497970581,1140,1763260079.95134,48.0,48.0,,,,,,,,,
64,27.593709468841553,1635,1763260080.4216444,35.0,35.0,,,,,,,,,
74,27.96581196784973,2011,1763260080.793747,42.0,42.0,,,,,,,,,
77,28.15829062461853,2176,1763260080.9862256,,,0.00018835626542568207,0.007762432098388672,-0.002822592854499817,0.0,-0.002277747727930546,0.6244193315505981,0.00029877113411203027,1053.0,64.99297332763672
88,28.626358032226562,2719,1763260081.454293,93.0,93.0,,,,,,,,,
102,29.21897554397583,3328,1763260082.0469105,,,0.0003808317705988884,0.20040374994277954,0.007900389842689037,0.0,-0.00498746894299984,0.58865886926651,0.0002980798890348524,1064.0,44.218177795410156
104,29.262102127075195,3449,1763260082.090037,92.0,92.0,,,,,,,,,
133,31.169204235076904,5504,1763260083.9971392,,,0.004168150946497917,0.44265276193618774,0.006086790934205055,0.009765625,-0.01849173754453659,0.579142689704895,0.00029677420388907194,1084.0,46.943504333496094
147,32.0887565612793,6528,1763260084.9166915,,,0.00010732095688581467,0.17507141828536987,0.0016335034742951393,0.0,0.0025365501642227173,0.5948059558868408,0.0002961597638204694,1088.0,51.31450653076172
149,32.20266127586365,6656,1763260085.0305963,,,0.0003871014341711998,0.2897164821624756,-0.00401939544826746,0.0,0.006752497516572475,0.6076098680496216,0.00029608295881189406,1089.0,44.162200927734375
150,32.22112584114075,6701,1763260085.0490608,91.0,91.0,,,,,,,,,
155,32.65058374404907,7168,1763260085.4785187,,,0.0008515790104866028,0.5060224533081055,-0.015176631510257721,0.0,0.021900981664657593,0.5832899808883667,0.0002957757387775928,1092.0,57.763343811035156
157,32.76342153549194,7296,1763260085.5913565,,,0.0013593919575214386,0.4182111620903015,0.007774297147989273,0.0,-0.013940468430519104,0.5901397466659546,0.00029569893376901746,1093.0,41.17843246459961
172,33.580509662628174,8192,1763260086.4084446,,,2.2700056433677673e-05,0.1668769121170044,-0.001095898449420929,0.0,0.00041629374027252197,0.5771137475967407,0.0002951612987089902,1093.0,56.313899993896484
195,34.86108064651489,9630,1763260087.6890156,181.0,181.0,,,,,,,,,
203,35.75681972503662,10240,1763260088.5847547,,,8.901581168174744e-05,0.4276508688926697,-0.0026831645518541336,0.0,-0.0008973032236099243,0.6121774315834045,0.0002939324185717851,1059.0,33.06558609008789
213,36.80230140686035,11008,1763260089.6302364,,,0.00046857353299856186,0.0769692063331604,0.0018472159281373024,0.001953125,0.007510274648666382,0.5740481615066528,0.00029347158852033317,1027.0,39.94804000854492
217,37.211841344833374,11264,1763260090.0397763,,,5.9021636843681335e-05,0.46356964111328125,-0.0031357817351818085,0.0,0.0012679845094680786,0.5865322351455688,0.00029331797850318253,1012.0,30.154699325561523
228,38.49506330490112,12032,1763260091.3229983,,,0.0008397586643695831,0.10164475440979004,-0.0057374257594347,0.0,-0.0031906310468912125,0.5744637846946716,0.0002928571484517306,970.0,43.82101821899414
233,39.131967306137085,12416,1763260091.9599023,,,3.544054925441742e-05,0.15104365348815918,-0.0008231271058320999,0.0,0.001710798591375351,0.6029700636863708,0.00029262673342600465,952.0,37.88817596435547
251,41.25341320037842,13766,1763260094.0813482,129.0,129.0,,,,,,,,,
259,42.13305401802063,14365,1763260094.960989,291.0,291.0,,,,,,,,,
265,42.70013880729675,14918,1763260095.5280738,322.0,322.0,,,,,,,,,
273,43.32236671447754,15414,1763260096.1503017,177.0,177.0,,,,,,,,,
274,43.435688495635986,15488,1763260096.2636235,,,0.00024781469255685806,0.006437122821807861,-0.003337266854941845,0.0,7.830560207366943e-05,0.5809239149093628,0.00029078341322019696,893.0,61.84772872924805
292,45.151790380477905,17024,1763260097.9797254,,,0.0025030532851815224,0.08805590867996216,-0.013272820971906185,0.0,-0.011811800301074982,0.59493088722229,0.0002898617531172931,893.0,27.739295959472656
