_runtime,losses/entropy,losses/old_approx_kl,global_step,losses/policy_loss,charts/episodic_length,losses/value_loss,_timestamp,losses/approx_kl,charts/learning_rate,charts/SPS,losses/clipfrac,charts/episodic_return,losses/explained_variance,_step
31.2200665473938,,,5419,,94.0,,1763260084.0671716,,,,,94.0,,150
31.558917999267578,,,5803,,270.0,,1763260084.406023,,,,,270.0,,155
31.657572031021118,0.5725868940353394,0.009448760189116001,5888,-0.031942106783390045,,37.20991897583008,1763260084.504677,0.001748676411807537,0.000296543788863346,1072.0,0.0,,0.024227261543273926,157
32.58728837966919,0.5784029960632324,-0.00956419762223959,6912,0.008149053901433945,,52.60333251953125,1763260085.4343934,0.0006773220375180244,0.0002959293487947434,1076.0,0.0,,0.11114788055419922,172
34.20562958717346,0.600994348526001,0.004319031722843647,8704,-0.00507315993309021,,54.62708282470703,1763260087.0527346,7.359031587839127e-05,0.00029485407867468894,1082.0,0.0,,0.013763725757598877,195
34.78131127357483,,,9385,,266.0,,1763260087.6284163,,,,,266.0,,203
35.90633940696716,0.5409145355224609,0.010848130099475384,10240,0.019470512866973877,,54.151981353759766,1763260088.7534444,0.001287219114601612,0.0002939324185717851,1051.0,0.0,,0.1469823122024536,213
36.25571298599243,0.5559626221656799,0.000587080605328083,10496,-0.0026478171348571777,,47.70722198486328,1763260089.102818,2.2652558982372284e-05,0.00029377880855463445,1040.0,0.0,,0.0698804259300232,217
37.48576521873474,0.5823525786399841,-0.003786826506257057,11264,0.007241055369377136,,50.26231384277344,1763260090.3328702,0.0003253314644098282,0.00029331797850318253,995.0,0.0,,0.29509592056274414,228
38.11234450340271,0.5780194401741028,0.0008674226701259613,11648,0.00022226572036743164,,48.82892608642578,1763260090.9594495,1.9323080778121948e-05,0.00029308756347745657,975.0,0.0,,-0.017207026481628418,233
40.31706881523132,,,12951,,124.0,,1763260093.1641738,,,,,124.0,,251
41.33321785926819,0.5478341579437256,0.00246226042509079,13568,-0.0034969672560691833,,46.780059814453125,1763260094.180323,0.0001180991530418396,0.00029193548834882677,894.0,0.0,,0.26414817571640015,259
42.018203020095825,,,14090,,182.0,,1763260094.865308,,,,,182.0,,265
42.9190468788147,0.5887705087661743,0.004705357365310192,14848,0.007747471332550049,,35.338722229003906,1763260095.766152,0.0001704758033156395,0.00029116743826307356,886.0,0.0,,0.11224764585494995,273
43.04950833320618,0.6086080074310303,-0.004518636502325535,14976,0.0013211406767368317,,35.438907623291016,1763260095.8966134,0.0005803322419524193,0.00029109063325449824,887.0,0.0,,0.4004083275794983,274
44.599210023880005,,,16326,,400.0,,1763260097.446315,,,,,400.0,,292
47.44275712966919,0.5994157791137695,0.002368397079408169,18816,0.0038337334990501404,,20.640172958374023,1763260100.2898622,0.000774177722632885,0.00028878648299723864,884.0,0.0,,0.7519921064376831,321
48.0157208442688,0.587921142578125,0.0021296879276633263,19328,0.004120692610740662,,28.36810302734375,1763260100.8628259,7.613655179738998e-05,0.00028847926296293736,884.0,0.0,,0.011962592601776123,327
48.18892526626587,,,19550,,124.0,,1763260101.0360303,,,,,124.0,,330
48.416019916534424,0.5644484162330627,0.0008852332830429077,19712,0.0010987110435962677,,25.517061233520508,1763260101.263125,0.0002005118876695633,0.0002882488479372114,885.0,0.0,,0.06965357065200806,332
48.82062029838562,0.6336449384689331,0.0006964122876524925,20096,-0.0006450526416301727,,36.104373931884766,1763260101.6677253,8.937902748584747e-06,0.00028801843291148543,887.0,0.0,,0.39233559370040894,337
49.016393184661865,,,20302,,193.0,,1763260101.8634982,,,,,193.0,,340
51.45186805725098,0.5743974447250366,-0.007049589417874813,22528,0.007576011121273041,,43.405303955078125,1763260104.298973,0.0006205858662724495,0.00028655913774855435,890.0,0.0,,0.057356953620910645,370
51.967329025268555,0.6203986406326294,-0.002008953131735325,23040,0.0033313222229480743,,21.65215301513672,1763260104.814434,0.0001127803698182106,0.00028625191771425307,893.0,0.0,,-0.00975656509399414,375
53.62511897087097,0.5545029044151306,-0.002570684067904949,24576,-0.0042849332094192505,,75.55835723876953,1763260106.472224,8.59992578625679e-05,0.0002853302576113492,895.0,0.0,,0.1340656876564026,396
55.820266246795654,,,26638,,191.0,,1763260108.6673713,,,,,191.0,,425
56.965230226516724,,,27868,,152.0,,1763260109.8123353,,,,,152.0,,441
57.52179265022278,,,28469,,140.0,,1763260110.3688977,,,,,140.0,,450
59.08152532577515,,,29999,,139.0,,1763260111.9286304,,,,,139.0,,471
59.80200386047363,,,30773,,145.0,,1763260112.649109,,,,,145.0,,481
60.56662845611572,,,31505,,411.0,,1763260113.4137335,,,,,411.0,,490
61.785802125930786,0.5460274815559387,0.00037283170968294144,32768,-0.0005866140127182007,267.0,83.10016632080078,1763260114.6329072,0.00011472683399915695,0.00028041473706252873,919.0,0.0,267.0,0.2780781388282776,504
62.740808963775635,0.5231988430023193,0.00020068511366844177,33792,-0.00011650845408439636,,30.823272705078125,1763260115.587914,0.00010189227759838104,0.00027980029699392617,923.0,0.0,,0.70578932762146,515
63.97609901428223,,,35195,,281.0,,1763260116.823204,,,,,281.0,,530
64.71020340919495,,,35893,,398.0,,1763260117.5573084,,,,,398.0,,539
65.41070199012756,0.5835790634155273,0.0058188410475850105,36608,-0.026192061603069305,,112.49203491210938,1763260118.257807,0.0006576227024197578,0.0002781105868052691,932.0,0.0,,0.051064252853393555,547
66.0883252620697,0.4871702492237091,0.005011286586523056,37376,0.0035246610641479492,,28.571605682373047,1763260118.9354303,0.0016913264989852905,0.0002776497567538172,936.0,0.0,,0.9271891117095947,555
66.45685577392578,,,37778,,440.0,,1763260119.3039608,,,,,440.0,,559
67.13302636146545,,,38570,,289.0,,1763260119.9801314,,,,,289.0,,568
69.53964424133301,0.5106658935546875,0.003524884581565857,41216,-0.0034508444368839264,,121.66905212402344,1763260122.3867493,0.00017758086323738098,0.00027534563560038805,950.0,0.0,,0.3196902275085449,595
71.1169023513794,0.48929059505462646,0.004243019036948681,43008,-0.013843446969985962,,2.6319544315338135,1763260123.9640074,0.0007441742345690727,0.00027427036548033357,956.0,0.0,,0.010455489158630371,612
71.22913002967834,0.5343004465103149,-0.01663941517472267,43136,0.0039491355419158936,,190.58633422851562,1763260124.076235,0.0008110683411359787,0.00027419356047175825,957.0,0.0,,0.34880709648132324,614
72.73255586624146,0.5371871590614319,0.0036029908806085587,44800,-0.002001408487558365,,1.9903745651245117,1763260125.579661,0.0005692709237337112,0.0002731950953602791,962.0,0.0,,-0.4372272491455078,630
73.28804183006287,0.5597553253173828,0.013074036687612534,45440,-0.012257358059287071,,1.6085947751998901,1763260126.1351469,0.0006700754165649414,0.0002728110703174025,964.0,0.0,,0.5007972717285156,636
73.52228021621704,,,45717,,183.0,,1763260126.3693852,,,,,183.0,,640
74.33038878440857,,,46616,,140.0,,1763260127.1774938,,,,,140.0,,650
75.31126260757446,0.5670050978660583,-0.0023344717919826508,47616,0.002894412726163864,,109.67890167236328,1763260128.1583676,3.33636999130249e-05,0.00027150538517162204,968.0,0.0,,0.019031763076782227,664
77.30609178543091,0.5733645558357239,0.0003874627873301506,49408,-0.005348239094018936,,1.1491200923919678,1763260130.1531968,0.00018648523837327957,0.00027043011505156755,966.0,0.0,,-0.4136817455291748,684
78.03268265724182,0.4826156497001648,-0.0004902537912130356,49920,-0.0015845447778701782,,1.414430856704712,1763260130.8797877,3.23224812746048e-05,0.0002701228950172663,962.0,0.0,,-0.9606753587722778,689
79.31625747680664,0.5232760906219482,0.0006123939529061317,50816,-0.0005678944289684296,,1.1320470571517944,1763260132.1633625,2.1236948668956757e-05,0.00026958525995723903,956.0,0.0,,0.33988529443740845,698
79.78124594688416,0.47831612825393677,0.0027738790959119797,51200,0.0023753661662340164,,196.2943878173828,1763260132.628351,0.00027913786470890045,0.00026935484493151307,954.0,0.0,,0.012608766555786133,702
80.38529372215271,0.5080088973045349,0.004280085675418377,51712,0.0029362463392317295,,0.9526042938232422,1763260133.2323987,0.00021242257207632065,0.0002690476248972118,953.0,0.0,,-0.23078370094299316,707
82.54960131645203,,,53877,,500.0,,1763260135.3967063,,,,,500.0,,729
85.18686556816101,0.5041093230247498,-0.001237279735505581,56576,-0.0030472949147224426,,0.19127137959003448,1763260138.0339706,0.0007707113400101662,0.0002661290345713496,958.0,0.0,,-0.18994224071502686,757
85.54376649856567,,,57015,,419.0,,1763260138.3908715,,,,,419.0,,762
86.0164406299591,0.484274297952652,0.0006414717063307762,57472,-0.0010258406400680542,,0.23853135108947754,1763260138.8635457,5.1363371312618256e-05,0.0002655913995113224,960.0,0.0,,-0.34131622314453125,767
86.73855924606323,,,58333,,500.0,,1763260139.5856643,,,,,500.0,,775
87.8699402809143,0.5507512092590332,-0.004634861834347248,59520,0.0005745328962802887,,0.12399935722351074,1763260140.7170453,0.00023795012384653091,0.00026436251937411726,964.0,0.0,,0.14136803150177002,788
87.98749208450317,0.48919060826301575,0.003645273856818676,59648,0.0030115023255348206,,0.05939389765262604,1763260140.834597,0.0008524013683199883,0.00026428571436554193,964.0,0.0,,0.07467079162597656,789
88.65678024291992,0.5002507567405701,0.0010150456801056862,60416,-0.0009814053773880005,,373.8684387207031,1763260141.5038853,0.0008024545386433601,0.00026382488431409,966.0,0.0,,-0.0028928518295288086,797
89.47205305099487,0.4950218200683594,0.0037951841950416565,61312,0.00013655424118041992,,157.84222412109375,1763260142.319158,0.00017742812633514404,0.00026328724925406277,968.0,0.0,,0.00136488676071167,806
90.29065346717834,0.44205427169799805,-0.00023642834275960922,62208,-0.004740320146083832,,0.0716705322265625,1763260143.1377585,0.0013918587937951088,0.00026274961419403553,970.0,0.001953125,,-0.6645671129226685,815
94.66858053207397,0.46751683950424194,0.0071016643196344376,67072,0.031070314347743988,,0.0008913964265957475,1763260147.5156856,0.006222378462553024,0.00025983102386817336,979.0,0.015625,,0.49994146823883057,863
95.48228120803833,0.442892849445343,0.04054243490099907,67968,0.002703886479139328,,0.004765158519148827,1763260148.3293862,0.010400597006082535,0.0002592933888081461,980.0,0.013671875,,0.7424960136413574,872
95.81650471687317,0.3932397663593292,-0.01312761940062046,68352,-0.006528928875923157,,218.49427795410156,1763260148.6636097,0.0008590333163738251,0.00025906297378242016,981.0,0.0,,0.0003361701965332031,876
99.52774500846863,0.5230228900909424,0.009999994188547134,72448,-0.002202168107032776,,0.003002827987074852,1763260152.37485,0.0006013046950101852,0.0002566052135080099,987.0,0.0,,0.09076488018035889,916
100.08866167068481,0.4605945944786072,-0.009748458862304688,73088,0.0179729200899601,,0.00038860432687215507,1763260152.9357667,0.002131626009941101,0.0002562211884651333,988.0,0.0,,-0.7793490886688232,922
100.79842758178711,0.5134806036949158,-0.015185844153165817,73856,0.0010582730174064636,,376.2416076660156,1763260153.6455326,0.0004898011684417725,0.0002557603584136814,989.0,0.00390625,,-7.021427154541016e-05,930
101.6248893737793,0.5229285955429077,-0.0261235348880291,74752,0.0007144510746002197,,0.00013499674969352782,1763260154.4719944,0.0013960888609290123,0.00025522272335365415,990.0,0.0,,-0.18131256103515625,938
101.85841202735901,0.45467376708984375,0.007517618127167225,75008,-0.00165659561753273,,0.005736334249377251,1763260154.705517,0.0008341139182448387,0.0002550691133365035,990.0,0.0,,0.26752060651779175,941
101.96942162513733,0.5511889457702637,-0.000808115117251873,75136,0.00015129335224628448,,0.000564263726118952,1763260154.8165267,5.411915481090546e-06,0.0002549923083279282,991.0,0.0,,-0.016570448875427246,942
102.55748772621155,0.49746978282928467,-0.005662145093083382,75776,-0.0004983916878700256,,0.0002114065136993304,1763260155.4045928,0.0010785479098558426,0.0002546082832850516,991.0,0.00390625,,-0.09003782272338867,948
105.0371663570404,0.47346311807632446,0.003695153631269932,78464,-0.005388900637626648,,0.004710376728326082,1763260157.8842714,8.030328899621964e-05,0.00025299537810496986,994.0,0.0,,-0.10589456558227539,974
105.59315133094788,0.5062689185142517,0.03871370479464531,79104,0.010190270841121674,,0.0003093338164035231,1763260158.4402564,0.005307796411216259,0.00025261135306209326,995.0,0.009765625,,0.19756358861923218,980
106.09249782562256,0.5108519196510315,0.001793406903743744,79616,-0.0017635952681303024,,0.0005737062310799956,1763260158.9396029,0.00014923885464668274,0.000252304133027792,996.0,0.0,,-0.49597203731536865,985
107.01690196990967,0.5221396684646606,0.009731139987707138,80640,-0.004883572459220886,,0.00045074039371684194,1763260159.864007,0.0024904347956180573,0.00025168972206301987,997.0,0.0,,0.20164191722869873,995
107.14238739013672,,,80788,,500.0,,1763260159.9894924,,,,,500.0,,997
108.89773321151733,0.5075191259384155,0.002067827619612217,82688,-0.008348200470209122,,0.00018349660967942327,1763260161.7448382,0.0018307967111468315,0.00025046084192581475,999.0,0.0,,0.0708274245262146,1015
109.41625308990479,0.5633788704872131,0.036632850766181946,83200,0.0005718180909752846,,0.0001705829199636355,1763260162.263358,0.0028790459036827087,0.00025015362189151347,999.0,0.005859375,,0.17564082145690918,1020
110.39972019195557,,,84288,,500.0,,1763260163.2468252,,,,,500.0,,1031
112.20510411262512,0.3793971538543701,0.018287114799022675,86272,-0.006374184042215347,,0.00011253164120716974,1763260165.0522091,0.001886783167719841,0.0002483103016857058,1002.0,0.001953125,,-0.13601410388946533,1050
112.46728181838989,0.4805298447608948,0.00027583353221416473,86528,-0.016647592186927795,,0.005977214779704809,1763260165.3143868,0.004843123257160187,0.00024815669166855514,1002.0,0.00390625,,-0.24544823169708252,1053
112.91163158416748,0.3568158745765686,0.021846730262041092,87040,-0.009214982390403748,,0.0020720637403428555,1763260165.7587366,0.001246809959411621,0.00024784947163425386,1003.0,0.00390625,,0.23460179567337036,1058
115.20224952697754,0.5033494234085083,0.007313132286071777,89600,-0.002060454338788986,,0.0008568952325731516,1763260168.0493546,0.0005039200186729431,0.00024631337146274745,1006.0,0.0,,-0.11464893817901611,1083
115.91454529762268,0.4804474413394928,-0.00266353040933609,90368,0.003139972686767578,,266.1000061035156,1763260168.7616503,0.0011500492691993713,0.00024585254141129553,1006.0,0.0,,6.520748138427734e-05,1091
117.28037333488464,0.4423280954360962,0.004460832104086876,91904,0.002167046070098877,,47.60625076293945,1763260170.1274784,0.000353395938873291,0.0002449308813083917,1008.0,0.0,,0.00013703107833862305,1106
118.4647114276886,,,93288,,500.0,,1763260171.3118165,,,,,500.0,,1118
119.19105863571167,0.4123428165912628,-0.00037928204983472824,93952,-7.651746273040771e-06,,0.0057851714082062244,1763260172.0381637,6.748642772436142e-05,0.00024370200117118657,1009.0,0.0,,0.0965738296508789,1125
119.91871547698975,,,94788,,500.0,,1763260172.7658205,,,,,500.0,,1133
121.0479748249054,0.4814426004886627,-0.0015164278447628021,96000,-0.018144022673368454,,0.010605189949274063,1763260173.8950799,0.0054759252816438675,0.00024247312103398144,1011.0,0.015625,,0.0774032473564148,1145
122.75500822067261,0.5321917533874512,0.004371734336018562,97920,-0.013394549489021301,,0.005533865187317133,1763260175.6021132,0.0010835826396942139,0.00024132104590535164,1013.0,0.0,,-0.07675981521606445,1164
122.89286279678345,0.5284062623977661,-0.00781313143670559,98048,0.0017045512795448303,,0.0002909134782385081,1763260175.7399678,0.0018722787499427795,0.00024124424089677632,1013.0,0.0,,-0.23333287239074707,1165
123.4889919757843,,,98788,,500.0,,1763260176.336097,,,,,500.0,,1172
124.3836145401001,0.4917060434818268,-0.010018855333328247,99712,-0.009788021445274353,,0.00014619425928685814,1763260177.2307196,0.002525005489587784,0.00024024577578529716,1015.0,0.001953125,,-0.18739163875579834,1181
124.8268506526947,0.5451109409332275,0.001971576362848282,100224,-0.0012914463877677917,,9.814003715291619e-05,1763260177.6739557,0.00038045644760131836,0.00023993855575099587,1015.0,0.0,,-0.28289496898651123,1186
125.77132177352905,,,101288,,500.0,,1763260178.6184268,,,,,500.0,,1197
127.27433824539185,0.5024247169494629,-0.0023520076647400856,102912,0.007138069719076157,,0.014936565421521664,1763260180.1214433,0.00061048474162817,0.00023832565057091415,1017.0,0.0,,-2.6941299438476562e-05,1213
127.49703311920166,0.5723732113838196,-0.017242269590497017,103168,0.0011209268122911453,,0.0003902998869307339,1763260180.3441381,0.0027994615957140923,0.0002381720405537635,1018.0,0.001953125,,0.1847597360610962,1215
128.45731258392334,,,104288,,500.0,,1763260181.3044176,,,,,500.0,,1226
128.86977529525757,0.5505713224411011,-0.0018171146512031555,104704,-0.0048013292253017426,,0.00030305638210847974,1763260181.7168803,0.0014958102256059647,0.00023725038045085967,1019.0,0.00390625,,-0.3138841390609741,1230
129.24587535858154,0.5648065805435181,-0.006009508855640888,105088,-0.006675984710454941,,0.00020750370458699763,1763260182.0929804,0.001058337278664112,0.0002370199654251337,1019.0,0.0,,0.08937650918960571,1234
130.2846519947052,0.4527270793914795,0.0010010767728090286,106240,-0.0007054153829813004,,0.0001609599421499297,1763260183.131757,0.00024321489036083221,0.00023632872034795582,1020.0,0.0,,-0.9772980213165283,1245
131.06963849067688,0.4990622401237488,-0.009011914022266865,107136,-0.006321858614683151,,0.00048665827489458025,1763260183.9167435,0.002457062713801861,0.00023579108528792858,1021.0,0.0,,0.01825571060180664,1254
132.7566637992859,0.5637281537055969,0.00915885716676712,108928,0.006912621669471264,,0.005399735644459724,1763260185.6037688,0.001157393679022789,0.0002347158151678741,1021.0,0.0,,-0.19481658935546875,1271
135.33065366744995,0.5496147871017456,0.01924316957592964,111744,0.005819015204906464,,119.46747589111328,1763260188.1777587,0.0021335771307349205,0.00023302611953113228,1023.0,0.009765625,,0.00018322467803955078,1299
139.22042989730835,0.5885320901870728,0.01154274120926857,115840,0.006199292838573456,,0.00017214145918842405,1763260192.067535,0.002583380788564682,0.00023056835925672203,1024.0,0.005859375,,0.027177095413208008,1339
139.23370504379272,,,115877,,500.0,,1763260192.08081,,,,,500.0,,1340
140.1539011001587,0.531002402305603,0.0012413160875439644,116864,0.009333506226539612,,9.528067312203348e-05,1763260193.0010061,0.00044525694102048874,0.00022995391918811947,1025.0,0.0,,-0.20606815814971924,1349
141.41262412071228,0.44391173124313354,0.030910205096006393,118272,-0.034492745995521545,,0.00015804465510882437,1763260194.2597291,0.006827380508184433,0.00022910906409379095,1026.0,0.013671875,,-0.19550466537475586,1363
141.52491211891174,0.5284219980239868,0.013570548966526985,118400,-0.005010150372982025,,324.1252136230469,1763260194.3720171,0.0017040185630321503,0.00022903225908521563,1026.0,0.0,,0.0002894401550292969,1365
141.99992561340332,0.5263764262199402,-0.0013230210170149803,118912,3.641843795776367e-05,,226.82406616210938,1763260194.8470306,7.374119013547897e-05,0.00022872503905091435,1026.0,0.0,,0.0001119375228881836,1370
142.96758651733398,0.5281296372413635,-0.005098914727568626,119936,0.010481875389814377,,194.49081420898438,1763260195.8146915,0.0012411568313837051,0.00022811059898231179,1026.0,0.0,,0.0008875131607055664,1380
143.12667107582092,0.5439688563346863,-0.0047094449400901794,120064,-0.0017638355493545532,,0.004859524313360453,1763260195.973776,0.0010635517537593842,0.00022803379397373646,1026.0,0.0,,-0.09605515003204346,1381
143.8410918712616,0.5515866875648499,0.0011060750111937523,120832,-0.000580458203330636,,0.00011630392691586167,1763260196.688197,0.0021592499688267708,0.00022757296392228454,1026.0,0.0,,-0.4041377305984497,1388
144.5206434726715,0.4961119592189789,0.005260664038360119,121472,0.0043758824467659,,353.79864501953125,1763260197.3677485,0.0004998734220862389,0.00022718893887940794,1026.0,0.0,,0.00027108192443847656,1395
144.90817499160767,,,121877,,500.0,,1763260197.75528,,,,,500.0,,1399
145.5112326145172,0.5551956295967102,0.0010867360979318619,122496,0.010334983468055725,,178.63182067871094,1763260198.3583376,0.0015049688518047333,0.00022657449881080538,1026.0,0.0,,6.41942024230957e-05,1405
148.23554372787476,0.4947015941143036,0.013025488704442978,125312,-0.0095130056142807,,0.0002067138411803171,1763260201.0826488,0.0013715140521526337,0.00022488478862214833,1026.0,0.0,,-0.3421136140823364,1432
148.2656285762787,,,125377,,500.0,,1763260201.1127336,,,,,500.0,,1433
150.66094136238098,0.49757522344589233,-0.00024404376745224,127616,0.0009974688291549683,,0.008918961510062218,1763260203.5080464,0.0017134398221969604,0.00022350229846779257,1025.0,0.0,,-0.4552648067474365,1455
150.77633118629456,0.51138836145401,0.010207115672528744,127744,-0.004725320264697075,,0.0007342403405345976,1763260203.6234362,0.001423458568751812,0.00022342549345921725,1025.0,0.0,,-2.7063450813293457,1456
150.89810395240784,0.5257387757301331,0.013829600065946579,127872,-0.039848096668720245,,0.0004954814212396741,1763260203.745209,0.005869416519999504,0.00022334868845064193,1025.0,0.0078125,,-0.24408364295959473,1457
156.81269073486328,0.49928054213523865,0.00134284608066082,133632,-0.0008630529046058655,,0.0002638078876771033,1763260209.6597958,9.049661457538605e-05,0.00021989247761666775,1022.0,0.0,,0.025562524795532227,1514
157.51739692687988,,,134377,,500.0,,1763260210.364502,,,,,500.0,,1521
158.010192155838,0.5361515283584595,0.007246540859341621,134784,-0.005320489406585693,,6.068184302421287e-05,1763260210.8572972,0.0005405116826295853,0.00021920123253948987,1022.0,0.0,,-0.15338027477264404,1525
158.16192865371704,0.4702308177947998,-0.0025857770815491676,134912,-0.0007486110553145409,,312.2779541015625,1763260211.0090337,0.00029236171394586563,0.00021912442753091455,1022.0,0.0,,0.00023567676544189453,1527
158.4128279685974,0.478711873292923,-0.005200687795877457,135168,0.000650942325592041,,0.0004681900900322944,1763260211.259933,0.000531420111656189,0.0002189708175137639,1022.0,0.0,,0.3886723518371582,1529
158.94967007637024,0.3946213722229004,0.0176662877202034,135680,-0.011119632050395012,,0.0005085138836875558,1763260211.796775,0.002551814541220665,0.00021866359747946262,1021.0,0.00390625,,-0.11505317687988281,1534
159.10754990577698,,,135877,,500.0,,1763260211.954655,,,,,500.0,,1536
159.91537761688232,0.4507816433906555,0.0007386375218629837,136576,-0.001429615542292595,,0.006128095090389252,1763260212.7624826,5.9526413679122925e-05,0.00021812596241943538,1021.0,0.0,,-0.21326839923858643,1543
160.16482210159302,0.49227187037467957,9.637698531150818e-05,136832,-0.0005787145346403122,,0.00010854489664779976,1763260213.0119271,0.00028983503580093384,0.00021797235240228474,1021.0,0.0,,0.08835035562515259,1545
160.19312930107117,,,136877,,500.0,,1763260213.0402343,,,,,500.0,,1546
161.53739953041077,0.4446185827255249,0.005024523474276066,138112,-0.0022021420300006866,,0.0035624857991933823,1763260214.3845046,7.665064185857773e-05,0.00021720430231653154,1020.0,0.0,,0.020325660705566406,1558
161.65903496742249,0.46424221992492676,0.0017068944871425629,138240,0.003802364692091942,,0.00035958949592895806,1763260214.50614,0.0006817057728767395,0.00021712749730795622,1020.0,0.0,,-0.08760857582092285,1559
162.0687153339386,0.4628058969974518,-0.0030113868415355682,138624,-0.0018793530762195587,,0.005675721913576126,1763260214.9158204,0.00022284314036369324,0.00021689708228223026,1020.0,0.0,,-0.1593996286392212,1563
162.38148045539856,0.45671698451042175,6.292946636676788e-06,138880,-0.0011391229927539825,,340.70361328125,1763260215.2285855,0.00019630137830972672,0.00021674347226507962,1019.0,0.0,,3.272294998168945e-05,1566
164.80886816978455,0.5096616148948669,0.0036070626229047775,141184,-0.002028379589319229,,8.311784768011421e-05,1763260217.6559732,0.00018120184540748596,0.00021536098211072385,1018.0,0.0,,0.04040515422821045,1588
164.9325933456421,0.5304650068283081,0.008568448945879936,141312,-0.006850600242614746,,7.78307585278526e-05,1763260217.7796984,0.0017407406121492386,0.00021528417710214853,1018.0,0.009765625,,0.07296055555343628,1589
165.793390750885,0.5266375541687012,-0.00013146363198757172,142080,-0.0013948353007435799,,0.006526273209601641,1763260218.6404958,0.00023945234715938568,0.0002148233470506966,1017.0,0.0,,0.09668248891830444,1597
166.83987402915955,0.47841745615005493,0.003832518123090267,143104,0.008173602633178234,,0.006533355452120304,1763260219.686979,0.0009641973301768303,0.00021420890698209405,1017.0,0.00390625,,0.0383380651473999,1607
167.1140546798706,0.5032433271408081,0.013521277345716953,143360,-0.01028350368142128,,0.00011066574370488524,1763260219.9611597,0.0019020242616534233,0.0002140552969649434,1017.0,0.009765625,,-0.06186044216156006,1609
167.12175226211548,,,143377,,500.0,,1763260219.9688573,,,,,500.0,,1610
167.35592675209045,0.5904222726821899,-0.003743790090084076,143616,-0.0025146156549453735,,0.005983339622616768,1763260220.2030318,8.691847324371338e-05,0.00021390168694779277,1017.0,0.0,,-0.058652400970458984,1612
168.6188702583313,0.5786759257316589,-0.002532588317990303,145024,-0.007090233266353607,,0.004380708560347557,1763260221.4659753,0.000623561441898346,0.00021305683185346425,1018.0,0.0,,0.008152425289154053,1626
169.66581869125366,,,146206,,500.0,,1763260222.5129237,,,,,500.0,,1638
174.28705072402954,,,151206,,500.0,,1763260227.1341558,,,,,500.0,,1687
178.53849959373474,0.45423704385757446,0.001794314943253994,155776,-0.0015400834381580353,,297.28570556640625,1763260231.3856046,0.00017492566257715225,0.00020660522568505257,1022.0,0.0,,1.0132789611816406e-06,1732
179.81057214736938,0.422643780708313,-0.012911621481180191,157184,-0.004868753254413605,,9.266251436201856e-05,1763260232.6576772,0.0014285743236541748,0.00020576037059072405,1023.0,0.00390625,,-0.10154390335083008,1745
180.6007936000824,0.4350895583629608,0.003543495200574398,157952,-0.0002906695008277893,,0.004373182542622089,1763260233.4478986,0.0004285471513867378,0.00020529954053927213,1022.0,0.0,,-0.02191162109375,1753
180.7224304676056,0.38924121856689453,0.0007727975025773048,158080,-0.000624537467956543,,0.00024480553111061454,1763260233.5695355,0.00010225456207990646,0.0002052227355306968,1022.0,0.0,,0.17796361446380615,1754
181.79043626785278,,,159206,,500.0,,1763260234.6375413,,,,,500.0,,1765
182.1704752445221,0.45102137327194214,-0.014590923674404621,159488,0.0001523718237876892,,0.00031635709456168115,1763260235.0175803,0.0014009671285748482,0.0002043778804363683,1022.0,0.005859375,,0.1069069504737854,1768
