episodic_return,global_step
14,14
18,32
15,47
24,71
38,109
14,123
23,146
54,200
21,221
24,245
14,259
13,272
19,291
19,310
18,328
18,346
29,375
15,390
14,404
13,417
47,464
9,473
32,505
28,533
19,552
20,572
39,611
30,641
17,658
44,702
22,724
42,766
28,794
43,837
25,862
65,927
62,989
46,1035
42,1077
21,1098
39,1137
36,1173
43,1216
63,1279
93,1372
33,1405
68,1473
31,1504
71,1575
60,1635
63,1698
71,1769
109,1878
37,1915
71,1986
46,2032
104,2136
44,2180
37,2217
59,2276
93,2369
20,2389
72,2461
137,2598
31,2629
86,2715
24,2739
99,2838
146,2984
135,3119
22,3141
82,3223
78,3301
35,3336
100,3436
31,3467
124,3591
161,3752
248,4000
132,4132
35,4167
114,4281
283,4564
119,4683
137,4820
134,4954
196,5150
143,5293
172,5465
154,5619
42,5661
137,5798
29,5827
44,5871
56,5927
86,6013
117,6130
103,6233
24,6257
143,6400
90,6490
134,6624
225,6849
252,7101
94,7195
101,7296
47,7343
294,7637
192,7829
47,7876
52,7928
68,7996
31,8027
107,8134
153,8287
91,8378
58,8436
169,8605
95,8700
97,8797
50,8847
101,8948
21,8969
191,9160
122,9282
253,9535
150,9685
129,9814
75,9889
121,10010
115,10125
254,10379
205,10584
89,10673
251,10924
80,11004
272,11276
322,11598
40,11638
72,11710
98,11808
150,11958
248,12206
138,12344
70,12414
179,12593
114,12707
226,12933
136,13069
101,13170
193,13363
127,13490
183,13673
252,13925
141,14066
201,14267
198,14465
162,14627
240,14867
79,14946
51,14997
126,15123
68,15191
174,15365
132,15497
112,15609
456,16065
153,16218
103,16321
185,16506
203,16709
205,16914
168,17082
22,17104
225,17329
43,17372
174,17546
247,17793
253,18046
111,18157
328,18485
68,18553
199,18752
223,18975
167,19142
142,19284
18,19302
143,19445
133,19578
209,19787
166,19953
31,19984
140,20124
190,20314
224,20538
217,20755
215,20970
152,21122
170,21292
217,21509
132,21641
165,21806
196,22002
204,22206
284,22490
163,22653
251,22904
252,23156
192,23348
407,23755
447,24202
153,24355
350,24705
274,24979
85,25064
73,25137
239,25376
241,25617
500,26117
131,26248
150,26398
326,26724
422,27146
124,27270
130,27400
500,27900
405,28305
93,28398
182,28580
161,28741
82,28823
124,28947
500,29447
91,29538
233,29771
164,29935
190,30125
235,30360
293,30653
500,31153
500,31653
366,32019
227,32246
360,32606
107,32713
143,32856
181,33037
357,33394
158,33552
183,33735
119,33854
177,34031
433,34464
120,34584
304,34888
133,35021
186,35207
129,35336
148,35484
171,35655
71,35726
102,35828
184,36012
153,36165
132,36297
219,36516
413,36929
368,37297
409,37706
277,37983
500,38483
226,38709
432,39141
129,39270
276,39546
303,39849
121,39970
147,40117
225,40342
47,40389
135,40524
133,40657
279,40936
195,41131
195,41326
182,41508
418,41926
485,42411
375,42786
500,43286
500,43786
210,43996
200,44196
169,44365
188,44553
349,44902
130,45032
172,45204
256,45460
500,45960
197,46157
201,46358
256,46614
192,46806
134,46940
182,47122
118,47240
172,47412
107,47519
181,47700
197,47897
138,48035
240,48275
187,48462
193,48655
500,49155
500,49655
475,50130
500,50630
155,50785
500,51285
281,51566
500,52066
368,52434
500,52934
500,53434
500,53934
318,54252
500,54752
500,55252
500,55752
500,56252
500,56752
500,57252
114,57366
500,57866
435,58301
500,58801
500,59301
109,59410
500,59910
500,60410
500,60910
500,61410
500,61910
500,62410
500,62910
500,63410
500,63910
500,64410
500,64910
500,65410
500,65910
500,66410
500,66910
500,67410
500,67910
500,68410
500,68910
500,69410
500,69910
500,70410
500,70910
500,71410
500,71910
500,72410
500,72910
500,73410
500,73910
500,74410
500,74910
500,75410
500,75910
500,76410
500,76910
500,77410
500,77910
500,78410
500,78910
500,79410
500,79910
500,80410
500,80910
500,81410
500,81910
500,82410
500,82910
500,83410
500,83910
500,84410
500,84910
500,85410
500,85910
500,86410
500,86910
500,87410
500,87910
500,88410
500,88910
500,89410
500,89910
500,90410
500,90910
500,91410
500,91910
500,92410
492,92902
271,93173
500,93673
500,94173
500,94673
500,95173
500,95673
500,96173
500,96673
500,97173
500,97673
500,98173
500,98673
500,99173
500,99673
500,100173
500,100673
500,101173
500,101673
500,102173
500,102673
500,103173
500,103673
500,104173
500,104673
500,105173
500,105673
500,106173
500,106673
500,107173
500,107673
500,108173
500,108673
500,109173
500,109673
500,110173
500,110673
500,111173
500,111673
500,112173
500,112673
500,113173
500,113673
500,114173
500,114673
500,115173
500,115673
500,116173
500,116673
500,117173
500,117673
500,118173
500,118673
500,119173
500,119673
500,120173
500,120673
500,121173
500,121673
500,122173
500,122673
500,123173
500,123673
500,124173
500,124673
500,125173
500,125673
500,126173
500,126673
500,127173
500,127673
500,128173
500,128673
500,129173
490,129663
500,130163
500,130663
500,131163
500,131663
500,132163
500,132663
234,132897
500,133397
500,133897
500,134397
500,134897
500,135397
500,135897
500,136397
500,136897
500,137397
500,137897
500,138397
500,138897
500,139397
500,139897
500,140397
500,140897
500,141397
500,141897
500,142397
500,142897
500,143397
500,143897
500,144397
500,144897
462,145359
45,145404
186,145590
81,145671
500,146171
500,146671
500,147171
500,147671
500,148171
500,148671
500,149171
500,149671
500,150171
500,150671
500,151171
500,151671
500,152171
500,152671
500,153171
500,153671
500,154171
500,154671
500,155171
500,155671
500,156171
500,156671
500,157171
500,157671
500,158171
500,158671
500,159171
245,159416
500,159916
500,160416
500,160916
500,161416
500,161916
500,162416
500,162916
500,163416
500,163916
500,164416
500,164916
500,165416
500,165916
500,166416
500,166916
500,167416
500,167916
500,168416
500,168916
500,169416
500,169916
500,170416
500,170916
500,171416
500,171916
500,172416
500,172916
500,173416
500,173916
500,174416
500,174916
500,175416
500,175916
500,176416
500,176916
455,177371
500,177871
500,178371
500,178871
500,179371
500,179871
500,180371
500,180871
500,181371
500,181871
500,182371
275,182646
491,183137
500,183637
500,184137
211,184348
500,184848
500,185348
500,185848
500,186348
65,186413
500,186913
21,186934
26,186960
311,187271
374,187645
500,188145
13,188158
77,188235
65,188300
53,188353
500,188853
382,189235
317,189552
500,190052
500,190552
498,191050
500,191550
500,192050
157,192207
500,192707
500,193207
500,193707
500,194207
500,194707
500,195207
500,195707
500,196207
500,196707
500,197207
500,197707
500,198207
500,198707
500,199207
500,199707
500,200207
54,200261
500,200761
500,201261
500,201761
500,202261
500,202761
195,202956
500,203456
500,203956
500,204456
500,204956
500,205456
500,205956
500,206456
500,206956
500,207456
500,207956
500,208456
500,208956
500,209456
500,209956
500,210456
500,210956
500,211456
500,211956
500,212456
500,212956
500,213456
500,213956
500,214456
500,214956
500,215456
500,215956
500,216456
500,216956
500,217456
500,217956
122,218078
500,218578
500,219078
471,219549
500,220049
500,220549
500,221049
500,221549
500,222049
500,222549
500,223049
500,223549
500,224049
500,224549
500,225049
500,225549
500,226049
500,226549
500,227049
500,227549
500,228049
500,228549
500,229049
500,229549
500,230049
500,230549
500,231049
500,231549
500,232049
500,232549
500,233049
500,233549
500,234049
500,234549
500,235049
500,235549
500,236049
64,236113
500,236613
484,237097
500,237597
260,237857
500,238357
500,238857
500,239357
500,239857
500,240357
500,240857
500,241357
500,241857
219,242076
500,242576
500,243076
500,243576
500,244076
339,244415
500,244915
500,245415
500,245915
500,246415
500,246915
500,247415
87,247502
94,247596
75,247671
68,247739
499,248238
22,248260
500,248760
500,249260
500,249760
500,250260
500,250760
500,251260
101,251361
500,251861
500,252361
500,252861
500,253361
500,253861
500,254361
500,254861
500,255361
192,255553
500,256053
500,256553
254,256807
500,257307
500,257807
380,258187
500,258687
18,258705
500,259205
500,259705
500,260205
500,260705
13,260718
500,261218
500,261718
23,261741
393,262134
92,262226
64,262290
190,262480
500,262980
500,263480
500,263980
500,264480
87,264567
500,265067
500,265567
25,265592
500,266092
22,266114
500,266614
500,267114
500,267614
500,268114
191,268305
500,268805
500,269305
500,269805
127,269932
500,270432
500,270932
113,271045
500,271545
500,272045
16,272061
500,272561
500,273061
278,273339
11,273350
500,273850
500,274350
500,274850
432,275282
500,275782
53,275835
500,276335
54,276389
500,276889
154,277043
500,277543
16,277559
500,278059
500,278559
500,279059
500,279559
500,280059
500,280559
500,281059
500,281559
500,282059
500,282559
500,283059
500,283559
500,284059
500,284559
500,285059
500,285559
500,286059
500,286559
500,287059
500,287559
500,288059
500,288559
500,289059
500,289559
500,290059
500,290559
500,291059
500,291559
500,292059
500,292559
500,293059
500,293559
500,294059
500,294559
500,295059
500,295559
500,296059
500,296559
500,297059
500,297559
500,298059
500,298559
500,299059
500,299559
500,300059
500,300559
500,301059
500,301559
500,302059
500,302559
26,302585
500,303085
500,303585
500,304085
500,304585
500,305085
500,305585
500,306085
500,306585
17,306602
500,307102
500,307602
500,308102
30,308132
500,308632
500,309132
500,309632
500,310132
382,310514
500,311014
106,311120
18,311138
500,311638
500,312138
500,312638
25,312663
24,312687
500,313187
21,313208
500,313708
16,313724
24,313748
500,314248
500,314748
500,315248
42,315290
18,315308
500,315808
27,315835
500,316335
500,316835
21,316856
20,316876
500,317376
500,317876
500,318376
73,318449
500,318949
500,319449
500,319949
500,320449
24,320473
20,320493
500,320993
374,321367
500,321867
500,322367
500,322867
500,323367
500,323867
500,324367
23,324390
12,324402
18,324420
17,324437
21,324458
15,324473
99,324572
500,325072
15,325087
500,325587
17,325604
500,326104
21,326125
15,326140
500,326640
14,326654
16,326670
15,326685
500,327185
177,327362
500,327862
18,327880
500,328380
15,328395
17,328412
500,328912
94,329006
37,329043
21,329064
500,329564
30,329594
500,330094
500,330594
500,331094
500,331594
500,332094
500,332594
18,332612
500,333112
500,333612
26,333638
500,334138
100,334238
500,334738
227,334965
500,335465
100,335565
500,336065
97,336162
99,336261
114,336375
22,336397
115,336512
125,336637
144,336781
51,336832
117,336949
133,337082
127,337209
111,337320
117,337437
112,337549
116,337665
143,337808
29,337837
104,337941
128,338069
257,338326
129,338455
500,338955
29,338984
126,339110
123,339233
135,339368
105,339473
117,339590
126,339716
244,339960
96,340056
110,340166
119,340285
106,340391
135,340526
171,340697
109,340806
144,340950
36,340986
117,341103
32,341135
233,341368
112,341480
122,341602
19,341621
237,341858
140,341998
137,342135
