losses/clipfrac,losses/old_approx_kl,charts/episodic_return,losses/explained_variance,losses/entropy,global_step,_step,charts/episodic_length,_runtime,charts/learning_rate,charts/SPS,_timestamp,losses/policy_loss,losses/approx_kl,losses/value_loss
0.0,0.006353616714477539,,0.953705370426178,0.5390729904174805,25216,396,,53.46849489212036,0.0002849462325684726,916.0,1763260106.013507,-0.00024577975273132324,0.0006420016288757324,6.757092475891113
0.0,0.0005303071811795235,,0.9837536811828613,0.5532004833221436,27264,425,,55.58055758476257,0.0002837173524312675,920.0,1763260108.1255696,0.0004009576514363289,0.00010328646749258041,3.914146661758423
,,158.0,,,28372,441,158.0,56.57415318489075,,,1763260109.1191652,,,
,,135.0,,,29037,450,135.0,57.14868927001953,,,1763260109.6937013,,,
0.0,0.006470192223787308,,0.08516585826873779,0.5528286695480347,30464,471,,58.63233304023743,0.0002817972272168845,932.0,1763260111.177345,-0.010373145341873169,0.00032610073685646057,63.95895004272461
0.0,-0.00140339694917202,,0.09340929985046387,0.5602346062660217,31488,481,,59.52867817878723,0.00028118278714828193,937.0,1763260112.0736902,-0.0002825949341058731,0.0011372771114110947,22.320035934448242
0.0,0.009073043242096901,,0.025546789169311523,0.544273853302002,32384,490,,60.34275221824646,0.0002806451520882547,941.0,1763260112.8877642,-0.012810551561415195,0.0009121261537075043,10.209023475646973
0.0,0.0010669790208339691,,0.02682960033416748,0.5174630880355835,33792,504,,61.60989785194397,0.00027980029699392617,947.0,1763260114.1549098,0.0006932616233825684,1.1244788765907288e-05,10.028635025024414
,,500.0,,,34833,515,500.0,62.541685819625854,,,1763260115.0866978,,,
0.0,0.003183070570230484,,0.20305174589157104,0.5232241153717041,36352,530,,63.9465970993042,0.00027826419682241976,956.0,1763260116.491609,-0.0049926359206438065,0.0003859326243400574,7.0484538078308105
0.0,0.004335860721766949,,-0.36387312412261963,0.5686944127082825,37248,539,,64.72701215744019,0.0002777265617623925,960.0,1763260117.2720242,-0.006127635017037392,0.00046589504927396774,7.1535773277282715
0.0,-0.0075700413435697556,,-0.1035834550857544,0.5457375645637512,38144,547,,65.55752277374268,0.0002771889267023653,962.0,1763260118.1025348,-0.008126650005578995,0.001245100051164627,6.312001705169678
0.0,-0.0008292151615023613,,-0.19232988357543945,0.5084408521652222,38912,555,,66.25301885604858,0.00027672809665091336,965.0,1763260118.7980309,0.00014256685972213745,8.951220661401749e-05,6.036682605743408
0.0,0.0005112811923027039,,0.05876028537750244,0.5268923044204712,39296,559,,66.58396077156067,0.0002764976816251874,967.0,1763260119.1289728,0.00036625564098358154,6.427988409996033e-06,6.0162177085876465
0.0,-0.0024955281987786293,,0.013277769088745117,0.5872448682785034,40192,568,,67.38805603981018,0.0002759600756689906,969.0,1763260119.933068,0.007252931594848633,0.0003246096894145012,115.90046691894531
0.0,-0.004878108389675617,,0.13173425197601318,0.5853198766708374,42752,595,,69.67865681648254,0.0002744239754974842,977.0,1763260122.2236688,-0.0032297465950250626,0.00030898023396730423,144.6128692626953
,,500.0,,,44503,612,500.0,71.17896771430969,,,1763260123.7239797,,,
0.0,-5.5612996220588684e-05,,0.07625424861907959,0.5249703526496887,44672,614,,71.39951419830322,0.0002732719003688544,982.0,1763260123.9445262,0.001528427004814148,3.091245889663696e-05,3.0014612674713135
,,333.0,,,46133,630,333.0,72.66408491134644,,,1763260125.209097,,,
0.0,0.0004466865211725235,,0.01587700843811035,0.48728683590888977,46720,636,,73.20096564292908,0.0002720430202316493,988.0,1763260125.7459776,-9.042024612426758e-05,2.378597855567932e-06,2.237921953201294
0.0,-0.00036192871630191803,,0.11861306428909302,0.5037021040916443,47104,640,,73.5610249042511,0.0002718126052059233,989.0,1763260126.106037,-9.924173355102539e-06,1.1058524250984192e-05,1.911997675895691
,,217.0,,,47913,650,217.0,74.2464509010315,,,1763260126.791463,,,
,,264.0,,,49100,664,264.0,75.35326194763184,,,1763260127.898274,,,
0.0,-0.00313000101596117,,-0.23105084896087646,0.5532950162887573,50816,684,,77.19427442550659,0.00026958525995723903,991.0,1763260129.7392864,-0.006872057914733887,0.0012840023264288902,13.136954307556152
0.013671875,0.011871560476720333,,-0.6105443239212036,0.5599124431610107,51328,689,,77.86961650848389,0.00026927803992293775,988.0,1763260130.4146285,-0.02861124649643898,0.006066718138754368,0.8697693943977356
0.0,-0.0011140070855617523,,0.3636355996131897,0.5275041460990906,52096,698,,79.00258922576904,0.00026881720987148583,981.0,1763260131.5476012,-0.002908669412136078,9.088963270187378e-05,2.6987359523773193
0.0,-0.001020975410938263,,0.3412501811981201,0.5336633324623108,52480,702,,79.52846336364746,0.00026858679484575987,979.0,1763260132.0734754,-0.002406477928161621,0.00020707957446575165,1.9246225357055664
0.0,-0.0007500601932406425,,-0.2678384780883789,0.5205884575843811,52992,707,,80.13834595680237,0.0002682795748114586,977.0,1763260132.683358,-0.0006330674514174461,9.619630873203278e-06,0.6403037309646606
,,500.0,,,55209,729,500.0,82.34226274490356,,,1763260134.8872747,,,
,,90.0,,,57426,757,90.0,84.47272801399231,,,1763260137.01774,,,
0.0,-0.002190767787396908,,-0.8494497537612915,0.630497932434082,57856,762,,84.89097476005554,0.0002653609844855964,981.0,1763260137.4359868,0.0011167749762535095,6.672833114862442e-05,0.34500524401664734
0.0,-0.0013595540076494217,,-0.005701780319213867,0.5945415496826172,58240,767,,85.25099301338196,0.00026513056945987046,982.0,1763260137.796005,0.003951852209866047,3.187917172908783e-05,120.70897674560547
0.0,-0.002825755625963211,,0.02644580602645874,0.5840784311294556,59008,775,,85.94077253341675,0.00026466973940841854,983.0,1763260138.4857845,0.0013560540974140167,0.00018630735576152802,265.1346130371094
0.0,0.0017467746511101723,,0.8139269948005676,0.5616868138313293,60416,788,,87.20446252822876,0.00026382488431409,986.0,1763260139.7494745,-0.007197681814432144,0.00020743254572153091,0.07049749791622162
0.0,0.0011322302743792534,,0.541774570941925,0.5551698207855225,61312,797,,88.02320909500122,0.00026328724925406277,987.0,1763260140.568221,0.010767005383968353,0.0008455635979771614,0.03151769936084747
0.0,-0.0004584724083542824,,-0.21865856647491455,0.5607506036758423,62208,806,,88.83478808403015,0.00026274961419403553,989.0,1763260141.3798,0.0010478124022483826,0.00015621166676282883,0.03809121251106262
0.0,-0.00408732146024704,,-0.0006773471832275391,0.536920428276062,63104,815,,89.6496274471283,0.0002622119791340083,990.0,1763260142.1946394,0.013394154608249664,0.0005663074553012848,186.638916015625
0.0,0.005280577577650547,,-0.0003801584243774414,0.523849606513977,67840,863,,93.92352104187012,0.00025937019381672144,997.0,1763260146.468533,-0.0008430145680904388,0.0021044304594397545,288.830078125
,,500.0,,,68813,872,500.0,94.72317886352539,,,1763260147.2681909,,,
0.025390625,0.037076640874147415,,-1.7624642848968506,0.45882347226142883,69248,876,,95.18231058120728,0.0002585253387223929,1000.0,1763260147.7273226,-0.019726600497961044,0.010790087282657623,0.0009515482815913856
0.005859375,-0.004988284781575203,,-0.00016236305236816406,0.4774731397628784,73856,922,,99.3232364654541,0.0002557603584136814,1006.0,1763260151.8682485,-0.0076184459030628204,0.003225347027182579,159.8987274169922
0.005859375,0.0025777434930205345,,0.32343125343322754,0.5775271058082581,74752,930,,100.14212679862976,0.00025522272335365415,1007.0,1763260152.6871388,-0.03180889040231705,0.0030680662021040916,0.00016210650210268795
0.005859375,0.030491618439555168,,-0.33469724655151367,0.5224078297615051,75520,938,,100.80900597572327,0.0002547618933022022,1008.0,1763260153.354018,-0.025264184921979904,0.004369029775261879,0.005887055769562721
,,500.0,,,75813,941,500.0,101.04534864425659,,,1763260153.5903606,,,
0.0,0.007297619245946407,,0.0005031824111938477,0.49232423305511475,75904,942,,101.17784976959229,0.00025453147827647626,1008.0,1763260153.7228618,-0.0019547566771507263,0.0005071433261036873,538.8953857421875
0.0,-0.003413340076804161,,-0.5119446516036987,0.5089409947395325,76544,948,,101.73844742774963,0.00025414745323359966,1009.0,1763260154.2834594,-0.0018349215388298035,0.00010589323937892914,0.003921618219465017
0.0,0.0011344468221068382,,0.1969926953315735,0.5224055051803589,79232,974,,104.18990802764893,0.00025253454805351794,1012.0,1763260156.73492,-0.0012122541666030884,0.0005661724135279655,0.00016535440227016807
,,500.0,,,79813,980,500.0,104.69984555244446,,,1763260157.2448575,,,
,,500.0,,,80313,985,500.0,105.13973832130432,,,1763260157.6847503,,,
,,500.0,,,81313,995,500.0,106.05632042884827,,,1763260158.6013324,,,
0.001953125,0.000941157341003418,,-0.10550832748413086,0.4645029306411743,81536,997,,106.26776504516602,0.00025115208700299263,1015.0,1763260158.812777,-0.015403011813759804,0.002290850505232811,0.006792415864765644
0.005859375,0.024246929213404655,,0.0005085468292236328,0.36810845136642456,83328,1015,,107.89429259300232,0.00025007681688293815,1016.0,1763260160.4393046,-0.002266591414809227,0.003343544900417328,428.3882141113281
0.0,-0.0075714075937867165,,-0.00028526782989501953,0.4028279781341553,83840,1020,,108.33694314956665,0.00024976959684863687,1017.0,1763260160.8819551,-0.000376332551240921,0.0004549780860543251,405.5445251464844
0.0,-0.00347910076379776,,0.024125337600708008,0.5007915496826172,84992,1031,,109.38343048095703,0.000249078351771459,1018.0,1763260161.9284425,-0.008690863847732544,0.0008003208786249161,0.0033558288123458624
0.0,0.005488361231982708,,-0.0001653432846069336,0.4569677710533142,86912,1050,,111.14937543869019,0.0002479262766428292,1020.0,1763260163.6943874,0.00012125447392463684,0.0009597102180123329,208.98655700683594
0.0,0.0012392820790410042,,0.23608523607254028,0.41898101568222046,87296,1053,,111.47940349578857,0.0002476958616171032,1020.0,1763260164.0244155,-0.00026700459420681,1.8701888620853424e-05,0.0003650675353128463
0.015625,0.04620411992073059,,-0.5826029777526855,0.47833532094955444,87808,1058,,111.96790266036987,0.00024738864158280194,1020.0,1763260164.5129147,-0.020581435412168503,0.006675302051007748,0.00013571567251347005
,,500.0,,,90313,1083,500.0,114.1780595779419,,,1763260166.7230716,,,
0.0,-0.0009703999385237694,,0.12800073623657227,0.5014296770095825,91136,1091,,114.96338605880737,0.0002453917113598436,1023.0,1763260167.508398,0.0022866204380989075,0.00014272797852754593,0.0005615566624328494
0.0,0.003795345313847065,,-0.07790839672088623,0.43675222992897034,92672,1106,,116.33609628677368,0.00024447005125693977,1025.0,1763260168.8811083,0.00010940432548522949,0.0003594132140278816,0.0003123795031569898
0.0,-0.007818776182830334,,-0.00011622905731201172,0.4008326530456543,93824,1118,,117.37379240989685,0.0002437788061797619,1026.0,1763260169.9188044,-0.002959565259516239,0.0004029674455523491,578.5891723632812
0.00390625,-0.0020185941830277443,,-0.18020546436309814,0.5591088533401489,94592,1125,,118.07509422302246,0.00024331797612830997,1026.0,1763260170.6201062,-0.0165165513753891,0.0029316311702132225,0.0002047936723101884
0.0,0.0014709532260894775,,-6.663799285888672e-05,0.5577292442321777,95360,1133,,118.7466094493866,0.00024285714607685804,1027.0,1763260171.2916214,0.0014324113726615906,0.00024398230016231537,121.37754821777344
0.0,0.0054735057055950165,,-0.24491894245147705,0.4466230869293213,96640,1145,,119.89442539215088,0.00024208909599110484,1028.0,1763260172.4394374,-0.004458975046873093,0.0001387074589729309,0.0005078837857581675
0.005859375,0.0034930305555462837,,0.12657886743545532,0.5350422859191895,98560,1164,,121.69410753250122,0.00024093702086247504,1029.0,1763260174.2391195,-0.0025993846356868744,0.007307133637368679,0.007678951136767864
0.033203125,-0.01302929688245058,,-0.04340231418609619,0.4788611829280853,98688,1165,,121.80502700805664,0.00024086021585389972,1029.0,1763260174.350039,-0.025353044271469116,0.005438376218080521,0.0006376079982146621
0.0,-0.0036659054458141327,,-8.273124694824219e-05,0.5525953769683838,99328,1172,,122.39441752433777,0.00024047619081102312,1029.0,1763260174.9394295,-0.0006651114672422409,0.00022123195230960846,248.75596618652344
,,500.0,,,100313,1181,500.0,123.2070243358612,,,1763260175.7520363,,,
,,500.0,,,100813,1186,500.0,123.68869733810425,,,1763260176.2337093,,,
0.0,-0.0012610126286745071,,0.00017583370208740234,0.4576292634010315,101888,1197,,124.71363353729248,0.0002389400906395167,1031.0,1763260177.2586455,0.0013985149562358856,0.00013564154505729675,406.7419738769531
0.0,-0.012672307901084423,,0.22395509481430054,0.550364077091217,103552,1213,,126.19281363487244,0.00023794162552803755,1032.0,1763260178.7378256,-0.010258227586746216,0.0005292417481541634,0.005478415172547102
0.009765625,-0.003725382499396801,,-0.14500319957733154,0.5976861715316772,103808,1215,,126.41256594657898,0.0002377880155108869,1033.0,1763260178.957578,-0.006345055997371674,0.006146474741399288,0.00022229828755371273
0.0,0.010831085965037346,,-7.796287536621094e-05,0.5322136878967285,104832,1226,,127.34178924560547,0.00023717357544228435,1033.0,1763260179.8868012,0.000502273440361023,0.00035587139427661896,57.00003433227539
,,500.0,,,105313,1230,500.0,127.7451434135437,,,1763260180.2901554,,,
0.0,0.006685671396553516,,-0.060921549797058105,0.5382049679756165,105728,1234,,128.1539647579193,0.0002366359403822571,1034.0,1763260180.6989768,-0.0010498445481061935,0.0010815272107720375,8.566620090277866e-05
,,500.0,,,106813,1245,500.0,129.1019639968872,,,1763260181.646976,,,
0.0,0.008497350849211216,,-0.4375302791595459,0.5357774496078491,107776,1254,,130.00718235969543,0.00023540706024505198,1035.0,1763260182.5521944,-0.007122568786144257,0.0011455109342932701,0.00020127944299019873
0.0,-0.008269606158137321,,-4.1961669921875e-05,0.49689963459968567,109440,1271,,131.48688769340515,0.00023440859513357282,1036.0,1763260184.0318997,-0.004313074052333832,0.0004281122237443924,0.0006897702114656568
,,500.0,,,112313,1299,500.0,134.10232949256897,,,1763260186.6473415,,,
0.0,-0.004231671802699566,,0.00012814998626708984,0.5051295757293701,116352,1339,,137.82121443748474,0.00023026113922242075,1040.0,1763260190.3662264,0.006070196628570557,0.0013146819546818733,248.29483032226562
0.0,0.010626339353621006,,0.23310917615890503,0.5066915154457092,116480,1340,,137.93911027908325,0.00023018433421384543,1040.0,1763260190.4841223,-0.017790205776691437,0.0010015284642577171,0.0046275462955236435
0.0,0.002930563874542713,,6.848573684692383e-05,0.5664295554161072,117376,1349,,138.7777750492096,0.0002296466991538182,1040.0,1763260191.322787,-0.00744985044002533,0.0003974931314587593,296.6419677734375
,,500.0,,,118813,1363,500.0,140.0564980506897,,,1763260192.60151,,,
0.0,0.007630539126694202,,0.09120011329650879,0.537990391254425,119040,1365,,140.26800847053528,0.00022864823404233903,1041.0,1763260192.8130205,-0.0029258206486701965,0.0003534024581313133,0.005762260407209396
0.0,-0.004879817366600037,,-0.09355902671813965,0.5148478150367737,119552,1370,,140.74699449539185,0.00022834101400803775,1041.0,1763260193.2920065,-0.0007960982620716095,0.0002861637622117996,0.0042560771107673645
0.0,-0.004157243296504021,,0.2304704785346985,0.48544663190841675,120576,1380,,141.67346739768982,0.00022772657393943518,1041.0,1763260194.2184794,-0.006774581968784332,0.0008075553923845291,0.000599940714892
0.0,0.00564301572740078,,-0.20914065837860107,0.4804754853248596,120704,1381,,141.78374671936035,0.00022764976893085986,1042.0,1763260194.3287587,0.00040374696254730225,0.00022626668214797974,9.662998490966856e-05
0.0,0.0037681832909584045,,-4.57763671875e-05,0.5017834901809692,121344,1388,,142.34209275245667,0.00022726574388798326,1042.0,1763260194.8871047,-0.0017980504781007767,0.00022897683084011078,145.11087036132812
0.0,0.00047105085104703903,,0.047451138496398926,0.4666714072227478,122112,1395,,143.04764676094055,0.00022680491383653134,1042.0,1763260195.5926588,-0.00031541287899017334,0.0001306263729929924,0.0005652123945765197
0.0,-0.0014143604785203934,,-0.09395790100097656,0.450031042098999,122496,1399,,143.38003039360046,0.00022657449881080538,1043.0,1763260195.9250424,5.535781383514404e-06,5.3822994232177734e-05,0.005375457461923361
0.0,0.0037478702142834663,,0.029686272144317627,0.4436701536178589,123136,1405,,143.96887922286987,0.00022619047376792878,1043.0,1763260196.5138912,-0.001414857804775238,9.90135595202446e-05,0.0006608609110116959
0.0,0.004159536212682724,,-3.635883331298828e-05,0.5132873058319092,125824,1432,,146.37715888023376,0.00022457756858784705,1044.0,1763260198.9221709,0.002652302384376526,0.0005048699676990509,97.90235137939453
0.0,-0.008044683374464512,,-0.2640562057495117,0.545427143573761,125952,1433,,146.4869692325592,0.00022450076357927173,1044.0,1763260199.0319812,-0.013903860002756119,0.0018750978633761406,0.004756507463753223
0.017578125,-0.005102874711155891,,-0.012296676635742188,0.5082206726074219,128256,1455,,148.55983781814575,0.00022311827342491597,1046.0,1763260201.1048498,-0.012347616255283356,0.004954895004630089,0.00010567106073722243
,,500.0,,,128313,1456,500.0,148.58025407791138,,,1763260201.125266,,,
0.0,-0.003870221786201,,5.46574592590332e-05,0.5011283159255981,128384,1457,,148.67157983779907,0.00022304146841634065,1046.0,1763260201.2165918,-0.0016366103664040565,0.001020793803036213,184.09730529785156
0.0,0.004613724537193775,,0.19978809356689453,0.55465167760849,134272,1514,,153.9652442932129,0.00021950845257379115,1048.0,1763260206.5102563,-0.008050084114074707,0.00208249781280756,0.00018522501341067255
0.0,-0.004265986382961273,,0.00029277801513671875,0.5470380783081055,134912,1521,,154.56319761276245,0.00021912442753091455,1048.0,1763260207.1082096,-0.010543815791606903,0.0006527137011289597,179.4977569580078
,,500.0,,,135313,1525,500.0,154.90480136871338,,,1763260207.4498134,,,
0.005859375,0.033353034406900406,,0.43215423822402954,0.560108482837677,135552,1527,,155.14842295646667,0.00021874040248803794,1049.0,1763260207.693435,-0.00875609926879406,0.003605409525334835,0.005875605624169111
0.0,0.008632257580757141,,-0.11759603023529053,0.5018771886825562,135808,1529,,155.38017964363098,0.0002185867924708873,1049.0,1763260207.9251916,-0.00254165381193161,0.0007109213620424271,0.00025384273612871766
,,500.0,,,136313,1534,500.0,155.7528431415558,,,1763260208.2978551,,,
0.0,-0.01212560199201107,,-0.9671539068222046,0.5141733884811401,136448,1536,,155.9354875087738,0.0002182027674280107,1049.0,1763260208.4804995,-0.0176666509360075,0.0009850803762674332,0.007164084352552891
0.001953125,0.008896798826754093,,0.13628077507019043,0.543641209602356,137216,1543,,156.6385853290558,0.00021774193737655878,1049.0,1763260209.1835973,-0.030347097665071487,0.005080054514110088,0.00014212419046089053
0.0,0.008638032712042332,,0.00012600421905517578,0.6119128465652466,137344,1545,,156.75189352035522,0.00021766513236798346,1049.0,1763260209.2969055,-0.0009222971275448799,0.0009609749540686607,215.7853240966797
0.0,-0.005285431630909443,,-0.07253468036651611,0.5834372043609619,137472,1546,,156.86243200302124,0.00021758832735940814,1050.0,1763260209.407444,-0.003506610170006752,0.000575757585465908,0.005019495263695717
0.0,-0.0006601391360163689,,-0.09077823162078857,0.5693110823631287,138752,1558,,158.01285099983215,0.00021682027727365494,1050.0,1763260210.557863,-0.0021423548460006714,0.0006690351292490959,0.00019113524467684329
,,500.0,,,138813,1559,500.0,158.0348916053772,,,1763260210.5799036,,,
0.013671875,0.0007913466542959213,,-0.2175285816192627,0.532699465751648,139264,1563,,158.49259996414185,0.00021651305723935366,1050.0,1763260211.037612,-0.012811291962862015,0.0027246028184890747,0.00030925270402804017
0.0078125,-0.007528260350227356,,0.00041604042053222656,0.5353514552116394,139392,1566,,158.61276984214783,0.00021643625223077834,1050.0,1763260211.1577818,0.004375375807285309,0.002341311424970627,448.4476318359375
0.0078125,0.0002490459010004997,,-0.21780824661254883,0.552470326423645,141568,1588,,160.59882140159607,0.0002151305670849979,1051.0,1763260213.1438334,0.010414320975542068,0.004102067090570927,0.00041400664485991
0.0,0.0014371173456311226,,-0.8808165788650513,0.46675610542297363,141696,1589,,160.71260261535645,0.00021505376207642257,1051.0,1763260213.2576146,-0.002949133515357971,0.00033039506524801254,0.0002456140355207026
0.001953125,-0.004984134808182716,,-0.1040877103805542,0.5446759462356567,142464,1597,,161.38531136512756,0.00021459293202497065,1051.0,1763260213.9303234,-0.007438458502292633,0.0020178016275167465,0.005088517442345619
0.0,0.001308133825659752,,0.1742466688156128,0.5219569802284241,143488,1607,,162.31111097335815,0.0002139784919563681,1052.0,1763260214.856123,2.746284008026123e-05,3.1249597668647766e-05,0.004284834489226341
0.001953125,-0.012887362390756607,,-0.12417197227478027,0.5376659035682678,143744,1609,,162.5407989025116,0.00021382488193921745,1052.0,1763260215.085811,-0.03810424357652664,0.003200521692633629,8.72668024385348e-05
,,500.0,,,143770,1610,500.0,162.55111360549927,,,1763260215.0961256,,,
0.0,0.0026076864451169968,,0.07224559783935547,0.520537257194519,144000,1612,,162.81543350219727,0.0002136712719220668,1052.0,1763260215.3604455,-0.014148345217108727,0.001392001286149025,0.005377139430493116
0.0,-0.002974485047161579,,0.10370910167694092,0.576865017414093,145408,1626,,164.07597088813782,0.00021282641682773829,1052.0,1763260216.620983,0.001490183174610138,0.000619291327893734,0.0037033413536846638
0.0,-0.005404813215136528,,-0.0013828277587890625,0.4373103380203247,146560,1638,,165.14449906349182,0.0002121351717505604,1052.0,1763260217.689511,-0.005067221820354462,0.0006978772580623627,303.3515930175781
0.0,0.005976519547402859,,4.786252975463867e-05,0.5176832675933838,151424,1687,,169.62103080749512,0.00020921659597661346,1053.0,1763260222.1660428,-0.0019919387996196747,0.00012201908975839615,266.64495849609375
0.0,0.0032863961532711983,,0.09464061260223389,0.5180637836456299,156032,1732,,173.7886245250702,0.00020645161566790193,1055.0,1763260226.3336365,0.009832631796598434,0.0017206063494086266,0.004578770603984594
0.0,0.0041757384315133095,,-5.733966827392578e-05,0.555030107498169,157312,1745,,174.93588280677795,0.00020568356558214873,1055.0,1763260227.4808948,0.005027417093515396,0.00067113246768713,257.5129699707031
0.001953125,-0.016221769154071808,,0.0014017820358276367,0.4839983582496643,158208,1753,,175.75078773498535,0.0002051459305221215,1056.0,1763260228.2957997,-0.007356145419180393,0.0011833012104034424,0.0001694143284112215
,,500.0,,,158307,1754,500.0,175.7838318347931,,,1763260228.3288438,,,
0.0,0.0037830062210559845,,6.210803985595703e-05,0.555303156375885,159360,1765,,176.78800415992737,0.0002044546854449436,1056.0,1763260229.3330162,-0.0003726556897163391,0.0004362240433692932,173.61410522460938
0.0,0.011162307113409042,,-0.16755664348602295,0.5646811127662659,159744,1768,,177.12279319763184,0.00020422427041921765,1056.0,1763260229.6678052,0.0007716305553913116,0.0010880045592784882,0.00019978018826805055
0.0,0.0060759130865335464,,-0.35572338104248047,0.504379153251648,160640,1777,,177.9385883808136,0.0002036866353591904,1056.0,1763260230.4836004,-0.013494446873664856,0.0009326431900262833,0.00018294138135388494
