losses/explained_variance,charts/episodic_return,_timestamp,losses/clipfrac,losses/value_loss,_step,losses/approx_kl,charts/learning_rate,losses/old_approx_kl,global_step,losses/policy_loss,charts/episodic_length,charts/SPS,losses/entropy,_runtime
0.00014650821685791016,,1763260175.2155075,0.0,171.79153442382812,1245,4.9670226871967316e-05,0.0002415514609310776,-0.0018490469083189964,97536,0.0019160918891429901,,1008.0,0.5573254823684692,122.67055749893188
0.08894270658493042,,1763260176.1437335,0.00390625,0.006729172542691231,1254,0.002902568317949772,0.00024093702086247504,-0.001582997851073742,98560,-0.015772655606269836,,1009.0,0.5480232238769531,123.59878349304199
0.00195389986038208,,1763260177.669587,0.001953125,359.64593505859375,1271,0.0023255636915564537,0.00023993855575099587,-0.007490663789212704,100224,0.016736067831516266,,1010.0,0.5230072140693665,125.12463688850403
-0.20769095420837402,,1763260180.3161175,0.005859375,0.0003333284112159163,1299,0.0027680592611432076,0.0002381720405537635,0.004752005450427532,103168,-0.0016095442697405815,,1013.0,0.5436859130859375,127.77116751670837
,500.0,1763260183.956945,,,1339,,,,107220,,500.0,,,131.41199493408203
-0.0003057718276977539,,1763260184.0473995,0.001953125,444.72479248046875,1340,0.0005797287449240685,0.00023571428027935326,-0.013915888033807278,107264,-0.0011398307979106903,,1016.0,0.44938838481903076,131.5024495124817
,500.0,1763260184.8572028,,,1349,,,,108220,,500.0,,,132.31225275993347
-0.0627436637878418,,1763260186.2827332,0.00390625,0.00018219294724985957,1363,0.001997247338294983,0.00023425498511642218,-0.008065786212682724,109696,-0.015050698071718216,,1017.0,0.4813965857028961,133.73778319358826
-2.956390380859375e-05,,1763260186.3952808,0.02734375,186.8780059814453,1365,0.006628726609051228,0.00023417819465976208,0.02060568705201149,109824,-0.0034764818847179413,,1017.0,0.4679130017757416,133.85033082962036
1.7285346984863281e-06,,1763260186.869212,0.0,67.71749877929688,1370,0.0008296174928545952,0.0002338709746254608,0.0021752724424004555,110336,-0.005265707150101662,,1018.0,0.534726083278656,134.32426190376282
0.17884141206741333,,1763260187.9216895,0.0078125,0.00025799256400205195,1380,0.004543849267065525,0.00023317972954828292,0.02420133166015148,111488,-0.011697715148329735,,1018.0,0.42480212450027466,135.37673950195312
-0.12942075729370117,,1763260188.0316536,0.0,0.00038869932177476585,1381,0.0029815994203090668,0.0002331029245397076,0.025877006351947784,111616,0.00016446784138679504,,1018.0,0.46544602513313293,135.48670363426208
-1.3828277587890625e-05,,1763260188.626443,0.0,402.192626953125,1388,5.153194069862366e-05,0.000232718899496831,-0.0004557166248559952,112256,-0.0018094852566719055,,1019.0,0.4618578553199768,136.0814929008484
-0.047492146492004395,,1763260189.3479457,0.0078125,0.00040489775710739195,1395,0.0013241609558463097,0.00023225806944537908,0.019912224262952805,113024,-0.002190239727497101,,1019.0,0.457732617855072,136.8029956817627
0.2166585922241211,,1763260189.6846554,0.0,0.007023538928478956,1399,0.003047737292945385,0.00023202765441965312,0.023920893669128418,113408,-0.0017586275935173035,,1019.0,0.4340707063674927,137.1397054195404
0.0511929988861084,,1763260190.31244,0.01171875,0.00043774847290478647,1405,0.002983548678457737,0.00023164362937677652,0.009373723529279232,114048,-0.01226590946316719,,1019.0,0.4481600522994995,137.76748991012573
4.971027374267578e-05,,1763260192.7311776,0.0,353.1402587890625,1432,0.0004191594198346138,0.0002300307241966948,0.014641371555626392,116736,0.002344943583011627,,1021.0,0.5333345532417297,140.18622756004333
-0.5252535343170166,,1763260192.8420944,0.0,0.007927080616354942,1433,0.0011686887592077255,0.00022995391918811947,0.00975978933274746,116864,0.005963511765003204,,1021.0,0.48393714427948,140.29714441299438
0.09173423051834106,,1763260194.9214568,0.01953125,0.00016498027252964675,1455,0.004077248275279999,0.0002285714290337637,-0.006356231868267059,119168,0.006768442690372467,,1023.0,0.46095356345176697,142.37650680541992
,500.0,1763260194.9400394,,,1456,,,,119220,,500.0,,,142.39508938789368
-0.00025522708892822266,,1763260195.035007,0.001953125,233.1052703857422,1457,0.002054723910987377,0.00022849462402518839,0.010878616012632847,119296,-0.021671917289495468,,1023.0,0.5029157400131226,142.49005699157715
-0.059322357177734375,,1763260200.3489525,0.0,8.136798714986071e-05,1514,0.001461992971599102,0.00022496159363072366,0.009587873704731464,125184,0.004600323736667633,,1027.0,0.5043532848358154,147.80400252342224
-0.0001016855239868164,,1763260200.9534018,0.0,150.51669311523438,1521,0.00025596749037504196,0.00022457756858784705,0.002151128835976124,125824,0.0022105108946561813,,1027.0,0.46454253792762756,148.408451795578
,500.0,1763260201.2928119,,,1525,,,,126220,,500.0,,,148.74786186218262
-0.14232218265533447,,1763260201.5107796,0.0,0.00582173140719533,1527,0.00014431308954954147,0.00022419354354497045,-0.00739071611315012,126464,-0.0004024803638458252,,1028.0,0.42260435223579407,148.96582961082458
-5.6862831115722656e-05,500.0,1763260201.7334557,0.0,329.279296875,1529,0.00030568335205316544,0.0002240399335278198,-0.008436261676251888,126720,0.004502680152654648,500.0,1028.0,0.5010098814964294,149.18850564956665
0.00032150745391845703,,1763260202.2141705,0.0,530.7902221679688,1534,0.00016100052744150162,0.00022373271349351853,-0.005759629420936108,127232,-0.0006371922791004181,,1028.0,0.44423845410346985,149.66922044754028
0.3483056426048279,,1763260202.438481,0.021484375,0.0001869197585619986,1536,0.008065779693424702,0.0002235791034763679,-6.339792162179947e-05,127488,-0.028206802904605865,,1028.0,0.5108319520950317,149.89353108406067
,500.0,1763260203.0588179,,,1543,,,,128220,,500.0,,,150.51386785507202
-0.4182192087173462,,1763260203.253819,0.001953125,0.007176991552114487,1545,0.0027762483805418015,0.00022304146841634065,0.0015808679163455963,128384,-0.0016453564167022705,,1029.0,0.48737940192222595,150.70886898040771
0.30937182903289795,,1763260203.365617,0.005859375,0.0004685966414399445,1546,0.002541065216064453,0.00022296466340776533,0.013520464301109314,128512,0.007077768445014954,,1029.0,0.5184884071350098,150.82066702842712
,500.0,1763260204.42517,,,1558,,,,129720,,500.0,,,151.88021993637085
-4.172325134277344e-05,,1763260204.5183403,0.0,275.7503356933594,1559,0.0007142890244722366,0.00022219661332201213,-0.0064315348863601685,129792,-0.006521586328744888,,1029.0,0.5545393228530884,151.97339034080505
,500.0,1763260204.8657706,,,1563,,,,130220,,500.0,,,152.32082056999207
0.04355281591415405,,1763260205.2233052,0.0,0.0001829553657444194,1566,0.0012646391987800598,0.00022173579782247543,-0.004672566428780556,130560,-0.010613948106765747,,1030.0,0.5277559757232666,152.67835521697998
1.3113021850585938e-05,,1763260207.1885173,0.0,596.3690185546875,1588,0.0017611784860491753,0.000220430112676695,0.014303318224847317,132736,-0.017093297094106674,,1031.0,0.44998225569725037,154.6435673236847
-0.1471930742263794,,1763260207.307308,0.0,0.0062528639100492,1589,0.0013050474226474762,0.00022035330766811967,-0.022349383682012558,132864,-0.0037942789494991302,,1031.0,0.478898823261261,154.76235795021057
,500.0,1763260208.002823,,,1597,,,,133720,,500.0,,,155.4578731060028
,500.0,1763260208.9278083,,,1607,,,,134720,,500.0,,,156.3828582763672
0.03472822904586792,,1763260209.1321878,0.0,0.008907576091587543,1609,8.634012192487717e-05,0.00021912442753091455,-0.0042204344645142555,134912,-0.002337329089641571,,1032.0,0.5489362478256226,156.58723783493042
-0.14418137073516846,,1763260209.2454143,0.037109375,7.316879782592878e-05,1610,0.008777948096394539,0.00021904762252233922,-0.02012740448117256,135040,0.008877366781234741,,1032.0,0.5124155282974243,156.70046424865723
,500.0,1763260209.4117792,,,1612,,,,135220,,500.0,,,156.8668291568756
-0.021983027458190918,,1763260210.7714064,0.00390625,0.0001352744729956612,1626,0.0047592539340257645,0.00021804915741086006,0.022256258875131607,136704,-0.0053304024040699005,,1033.0,0.5988181829452515,158.2264564037323
0.09017139673233032,,1763260211.8676207,0.0,0.006540399976074696,1638,0.003615317866206169,0.00021735791233368218,0.02429169975221157,137856,-0.00666944682598114,,1033.0,0.5882003307342529,159.3226706981659
0.05499368906021118,,1763260216.323703,0.001953125,0.0001535195769974962,1687,0.002799644134938717,0.00021443932200782,-0.003734349273145199,142720,0.007036019116640091,,1035.0,0.5039024353027344,163.77875304222107
0.1199108362197876,,1763260220.4954832,0.0,0.0002473742642905563,1732,0.0024250224232673645,0.00021167434169910848,-0.0035733990371227264,147328,-0.013487560674548149,,1037.0,0.4997030198574066,167.9505331516266
-0.007566213607788086,,1763260221.6512306,0.0,0.007258597295731306,1745,0.0015660040080547333,0.00021090629161335528,-0.007799448445439339,148608,-0.0010471753776073456,,1038.0,0.519523561000824,169.10628056526184
,500.0,1763260222.3704662,,,1753,,,,149406,,500.0,,,169.82551622390747
0.00031757354736328125,,1763260222.4710813,0.0,356.8150634765625,1754,3.063119947910309e-05,0.00021036865655332804,-0.0012167897075414658,149504,0.0011219605803489685,,1038.0,0.45119836926460266,169.92613124847412
-0.13685154914855957,,1763260223.5157363,0.013671875,0.005574479699134827,1765,0.00588061660528183,0.00020967742602806538,0.014023768715560436,150656,-0.020315296947956085,,1038.0,0.5155051946640015,170.9707863330841
0.0001576542854309082,,1763260223.7486892,0.0,355.8990478515625,1768,0.00030019693076610565,0.00020952381601091474,0.0011576320976018906,150912,0.0033782050013542175,,1038.0,0.5377599596977234,171.20373916625977
,500.0,1763260224.6054313,,,1777,,,,151906,,500.0,,,172.06048130989075
-0.21956396102905273,,1763260228.4045663,0.046875,0.00011790938151534647,1818,0.016284238547086716,0.00020645161566790193,0.02355397865176201,156032,-0.03131218999624252,,1040.0,0.5474592447280884,175.85961627960205
-0.06033980846405029,,1763260228.8828022,0.0,0.00029608269687741995,1823,0.0003954358398914337,0.00020614439563360065,0.0014951936900615692,156544,-0.00042508915066719055,,1040.0,0.546518087387085,176.33785223960876
-0.3381141424179077,,1763260231.411355,0.0,0.007108122110366821,1851,0.0004173237830400467,0.0002044546854449436,0.0039644986391067505,159360,-0.00539620965719223,,1042.0,0.5552726984024048,178.8664050102234
-0.07229912281036377,,1763260231.8911443,0.0,0.006730272434651852,1856,0.00025829020887613297,0.00020414746541064233,0.004951744340360165,159872,0.0009032785892486572,,1042.0,0.507628858089447,179.34619426727295
-0.07584130764007568,,1763260233.0424964,0.017578125,0.00020042850519530475,1868,0.004800790920853615,0.00020337941532488912,-0.0027732113376259804,161152,-0.025904878973960876,,1042.0,0.48386162519454956,180.49754643440247
0.045318663120269775,,1763260233.4898148,0.0,0.0002043574640993029,1873,0.00017926935106515884,0.00020307219529058784,0.005145217292010784,161664,-0.0003495849668979645,,1043.0,0.5253156423568726,180.94486474990845
0.13001912832260132,,1763260233.8612788,0.01171875,8.520441770087928e-05,1877,0.005962952971458435,0.00020284178026486188,-0.013997886329889297,162048,-0.012371443212032318,,1042.0,0.4382691979408264,181.3163287639618
0.05214369297027588,,1763260234.6481018,0.005859375,0.00032192550133913755,1886,0.003744472749531269,0.00020230414520483464,0.03352358937263489,162944,-0.015649184584617615,,1043.0,0.47471413016319275,182.1031517982483
-0.017309904098510742,,1763260235.465987,0.0,0.0068125114776194096,1895,5.071517080068588e-05,0.0002017665101448074,0.0009629903361201286,163840,0.0014849752187728882,,1043.0,0.45293453335762024,182.92103695869446
,500.0,1763260236.194556,,,1903,,,,164665,,500.0,,,183.64960598945618
0.027561426162719727,,1763260236.510122,0.0,0.0003780884435400367,1906,3.9857812225818634e-05,0.00020107526506762952,-0.0015128860250115395,164992,0.0006278082728385925,,1044.0,0.42300963401794434,183.96517205238342
,500.0,1763260237.5610664,,,1918,,,,166165,,500.0,,,185.01611638069153
-0.09887301921844482,,1763260237.77579,0.0,0.006992715876549482,1920,0.002168872393667698,0.000200230409973301,0.019260579720139503,166400,-0.011615250259637833,,1044.0,0.4362304210662842,185.23083996772766
0.024582326412200928,,1763260240.109111,0.0,0.00028152804588899016,1945,0.0013143112882971764,0.0001986943098017946,0.006894889287650585,168960,-0.005169697105884552,,1045.0,0.41367241740226746,187.5641610622406
-0.07116389274597168,,1763260241.3831046,0.0,0.006302674300968647,1959,0.0012584272772073746,0.0001978494692593813,0.00501592643558979,170368,-0.013929024338722229,,1045.0,0.45830070972442627,188.83815455436707
-2.9802322387695312e-06,,1763260242.6462471,0.0,163.99569702148438,1973,3.197789192199707e-05,0.00019700461416505277,0.00029390864074230194,171776,-0.0010555461049079895,,1046.0,0.4845733940601349,190.10129714012146
-0.03632462024688721,,1763260243.79886,0.0,0.00015177122259046882,1985,0.00045127514749765396,0.00019623656407929957,0.01022269856184721,173056,0.000591617077589035,,1046.0,0.4302276074886322,191.25391006469727
,500.0,1763260244.284016,,,1991,,,,173665,,500.0,,,191.73906588554382
-1.0371208190917969e-05,,1763260245.3128777,0.0,288.32916259765625,2002,1.3756565749645233e-05,0.0001952380989678204,5.701277405023575e-05,174720,-0.0008844174444675446,,1047.0,0.41262832283973694,192.76792764663696
5.841255187988281e-06,,1763260245.7974992,0.0,292.6756896972656,2007,0.0007301727309823036,0.00019493087893351912,-0.010948817245662212,175232,-0.002690255641937256,,1047.0,0.5382639169692993,193.25254917144775
,500.0,1763260246.6277664,,,2016,,,,176165,,500.0,,,194.08281636238098
-0.017542243003845215,,1763260246.9501066,0.0,9.899194992613047e-05,2019,0.0006751827895641327,0.00019416282884776592,-0.003150174394249916,176512,-0.016451824456453323,,1047.0,0.5659290552139282,194.40515661239624
0.03823649883270264,,1763260247.3961022,0.0,0.00022981566144153476,2024,6.197020411491394e-06,0.00019385560881346464,4.851631820201874e-05,177024,-0.00017101503908634186,,1048.0,0.5409059524536133,194.85115218162537
-1.4185905456542969e-05,,1763260247.6586542,0.0,256.0133361816406,2027,0.0003597233444452286,0.000193701998796314,-0.0015420392155647278,177280,-0.0012261047959327698,,1047.0,0.5308573842048645,195.11370420455933
-0.008829474449157715,,1763260247.8839066,0.00390625,0.0001789551170077175,2029,0.00321133341640234,0.00019354838877916336,-0.0016518710181117058,177536,0.018433697521686554,,1048.0,0.5031440258026123,195.33895659446716
-0.14699172973632812,,1763260248.3283885,0.0,8.664886991027743e-05,2034,0.0024690330028533936,0.00019324116874486208,0.010811850428581238,178048,-0.03794007748365402,,1048.0,0.5018044114112854,195.78343844413757
,500.0,1763260249.2900095,,,2045,,,,179165,,500.0,,,196.74505949020386
3.3736228942871094e-05,,1763260249.8551767,0.0,401.1426086425781,2051,0.0012942077592015266,0.00019224270363338292,0.009538666345179081,179712,-0.014361493289470673,,1048.0,0.5503522753715515,197.31022667884827
-0.1259019374847412,,1763260249.9664676,0.015625,0.005360314156860113,2052,0.003789549693465233,0.0001921658986248076,0.009416650980710983,179840,0.005701169371604919,,1048.0,0.5750531554222107,197.42151761054993
7.152557373046875e-06,,1763260251.2283251,0.0,141.72525024414062,2070,0.0008784802630543709,0.0001913978485390544,0.006144965998828411,181120,-0.0009911954402923584,,1048.0,0.5750148296356201,198.68337512016296
-1.3002140522003174,,1763260251.8533523,0.009765625,0.0023568226024508476,2076,0.002934535965323448,0.0001910138234961778,0.0024255085736513138,181760,0.0030711740255355835,,1048.0,0.539401650428772,199.30840229988098
-5.555152893066406e-05,,1763260253.3546302,0.0,139.35971069335938,2093,2.4839304387569427e-05,0.00019001535838469863,0.0005597779527306557,183424,0.0013879723846912384,,1048.0,0.5822516679763794,200.80968022346497
-0.9445865154266357,,1763260253.4648328,0.0,0.007356648333370686,2094,0.0010935012251138687,0.0001899385533761233,-0.00961381196975708,183552,-0.013632731512188911,,1049.0,0.4928746223449707,200.91988277435303
