losses/policy_loss,charts/SPS,losses/approx_kl,losses/old_approx_kl,losses/clipfrac,charts/episodic_return,charts/learning_rate,_runtime,losses/entropy,losses/explained_variance,_timestamp,losses/value_loss,_step,charts/episodic_length,global_step
6.446242332458496e-05,1058.0,1.3917684555053711e-05,-0.001424664631485939,0.0,,0.00018755759811028838,203.2179536819458,0.45085734128952026,-6.771087646484375e-05,1763260256.0919528,327.57177734375,2016,,187520
-0.01897856593132019,1058.0,0.0030012894421815872,-0.007824786007404327,0.0,,0.00018732718308456242,203.55130529403687,0.48120030760765076,-0.26824629306793213,1763260256.4253044,0.00017015740741044283,2019,,187904
-0.0028986856341362,1058.0,0.00034606270492076874,-0.003395611420273781,0.0,,0.00018701996305026114,204.0240330696106,0.48413997888565063,-0.42912113666534424,1763260256.8980322,0.00026129884645342827,2024,,188416
-0.010142818093299866,1058.0,0.0015799347311258316,0.005737556144595146,0.0,,0.0001868663530331105,204.2560694217682,0.46373438835144043,-0.095603346824646,1763260257.1300685,0.004496189299970865,2027,,188672
0.00796281173825264,1058.0,0.003032570704817772,0.0233653225004673,0.001953125,,0.00018671274301595986,204.47741436958313,0.3879566490650177,-0.09359455108642578,1763260257.3514135,0.0001537062635179609,2029,,188928
-0.00015016645193099976,1059.0,0.0006266655400395393,-0.011062472127377987,0.0,,0.00018640552298165858,204.92194414138794,0.42311933636665344,0.29450154304504395,1763260257.7959433,0.00019585189875215292,2034,,189440
,,,,,500.0,,205.8699073791504,,,1763260258.7439065,,2045,500.0,190495
0.0028441213071346283,1059.0,0.00014168024063110352,0.0003756564110517502,0.0,,0.00018540707242209464,206.4511799812317,0.31988325715065,-5.543231964111328e-05,1763260259.325179,217.27139282226562,2051,,191104
0.005790375173091888,1059.0,0.0006946120411157608,-0.0017147567123174667,0.0,,0.00018533026741351932,206.5625913143158,0.4338102340698242,0.41395533084869385,1763260259.4365904,0.006238740403205156,2052,,191232
0.0014907047152519226,1060.0,0.0017479844391345978,0.012745855376124382,0.00390625,,0.00018425499729346484,208.16577553749084,0.3978658616542816,-3.2901763916015625e-05,1763260261.0397747,381.2197570800781,2070,,193024
-0.0019161626696586609,1060.0,0.00012724194675683975,0.007855755276978016,0.0,,0.00018387097225058824,208.76233100891113,0.40044084191322327,0.2564786672592163,1763260261.6363301,0.005259794648736715,2076,,193664
-0.005292441695928574,1060.0,0.000379687175154686,-0.0035963300615549088,0.0,,0.00018279570213053375,210.3892080783844,0.4224574863910675,-0.7329150438308716,1763260263.2632072,0.00017485624994151294,2093,,195456
,,,,,500.0,,210.40539526939392,,,1763260263.2793944,,2094,500.0,195495
-0.00024741701781749725,1060.0,0.003219760023057461,-0.008649809285998344,0.0,,0.00018133640696760267,212.58121609687805,0.46330735087394714,0.36946535110473633,1763260265.4552152,0.00013285590102896094,2117,,197888
0.005844242870807648,1061.0,0.011720112524926662,-0.005272219888865948,0.041015625,,0.00017987711180467159,214.77384448051453,0.4231751561164856,-0.311468243598938,1763260267.6478436,0.00037672187318094075,2141,,200320
-0.0021168552339076996,1061.0,0.0005888734012842178,0.003770582377910614,0.0,,0.0001795698917703703,215.216215133667,0.4280668795108795,-0.655886173248291,1763260268.0902143,0.00012586830416694283,2146,,200832
-0.01582362875342369,1061.0,0.001247587613761425,0.006699183024466038,0.0,,0.00017949308676179498,215.32955527305603,0.5217965841293335,-0.27597177028656006,1763260268.2035544,0.0001852456625783816,2147,,200960
,,,,,500.0,,215.3421733379364,,,1763260268.2161725,,2148,500.0,200995
-0.0013378001749515533,1061.0,0.0002759099006652832,0.0055936407297849655,0.0,,0.00017903225671034306,216.03710293769836,0.4902365207672119,0.5736658573150635,1763260268.911102,0.005590576212853193,2155,,201728
,,,,,500.0,,217.55190634727478,,,1763260270.4259055,,2172,500.0,203495
-6.963685154914856e-05,1062.0,0.00012573041021823883,0.0002536699175834656,0.0,,0.00017718893650453538,218.87199068069458,0.5013304352760315,-0.6603771448135376,1763260271.7459898,0.00034032718394882977,2185,,204800
,,,,,500.0,,219.44972109794617,,,1763260272.3237202,,2192,500.0,205495
0.009414754807949066,1062.0,0.0024593817070126534,0.013769849203526974,0.001953125,,0.00017642088641878217,220.02791595458984,0.3717390298843384,3.629922866821289e-05,1763260272.901915,223.0132598876953,2198,,206080
-0.007494013756513596,1062.0,0.0023691020905971527,-0.005224041640758514,0.0,,0.00017634408141020685,220.13766264915466,0.4679277837276459,-0.05757462978363037,1763260273.0116618,0.006016574800014496,2199,,206208
0.0017299223691225052,1062.0,3.0496157705783844e-05,0.001139734871685505,0.0,,0.00017557603132445365,221.28564643859863,0.4513764977455139,-0.5619825124740601,1763260274.1596456,0.00016175735800061375,2211,,207488
-0.003139059990644455,1062.0,4.673004150390625e-05,0.0013466496020555496,0.0,,0.000175422421307303,221.50994157791138,0.4690091907978058,-0.32089972496032715,1763260274.3839407,0.004317964892834425,2214,,207744
-0.0022582821547985077,1063.0,0.00023453496396541595,-0.0004341527819633484,0.0,,0.0001750383962644264,222.10229229927063,0.4707540273666382,-0.19763720035552979,1763260274.9762914,0.00014126661699265242,2220,,208384
0.0004703253507614136,1062.0,0.0012645935639739037,-0.015712104737758636,0.0,,0.00017488478624727577,222.35704445838928,0.4547311067581177,0.04549980163574219,1763260275.2310436,0.004852109123021364,2223,,208640
0.005590315908193588,1063.0,0.0027291951701045036,0.018706828355789185,0.0,,0.00017473117623012513,222.5793058872223,0.37607261538505554,-0.051462650299072266,1763260275.453305,0.00033230878761969507,2225,,208896
,,,,,500.0,,222.61163449287415,,,1763260275.4856336,,2226,500.0,208995
-0.0048362817615270615,1063.0,0.0007899580523371696,0.00564985815435648,0.0,,0.0001746543712215498,222.69153785705566,0.4293043911457062,0.000520169734954834,1763260275.565537,183.53355407714844,2227,,209024
,,,,,500.0,,223.10200929641724,,,1763260275.9760084,,2231,500.0,209495
0.005889520049095154,1063.0,0.002295825630426407,0.011814629659056664,0.0,,0.0001741167507134378,223.51786041259766,0.45603302121162415,0.004637002944946289,1763260276.3918595,0.0003220937214791775,2235,,209920
,,,,,500.0,,224.01269125938416,,,1763260276.8866904,,2241,500.0,210495
0.00018831156194210052,1063.0,0.0004825647920370102,0.003142930567264557,0.0,,0.0001733487006276846,224.6683373451233,0.4902110695838928,-0.01362621784210205,1763260277.5423365,0.004813822917640209,2248,,211200
0.000332467257976532,1063.0,0.0001414567232131958,-0.0007715411484241486,0.0,,0.00017319509061053395,224.8896679878235,0.5326155424118042,0.06438732147216797,1763260277.763667,0.0001809298264561221,2250,,211456
-0.0017166435718536377,1063.0,0.0005498481914401054,0.003140716813504696,0.0,,0.0001730414805933833,225.1540322303772,0.5109469294548035,0.5755225419998169,1763260278.0280313,0.005496916361153126,2253,,211712
-0.0004830658435821533,1063.0,0.000687713734805584,-0.003951224498450756,0.0,,0.0001718894054647535,226.86699843406677,0.5828877091407776,0.5900299549102783,1763260279.7409976,0.0035936194472014904,2272,,213632
,,,,,500.0,,227.61543083190918,,,1763260280.48943,,2280,500.0,214495
,,,,,500.0,,228.9807631969452,,,1763260281.8547623,,2295,500.0,215995
-0.0027484633028507233,1064.0,0.0003273226320743561,-8.188188076019287e-05,0.0,,0.00017027650028467178,229.33939623832703,0.4767833948135376,0.3716962933540344,1763260282.2133954,0.000212693092180416,2298,,216320
,,,,,500.0,,230.4006199836731,,,1763260283.274619,,2310,500.0,217495
