episodic_return,global_step
10,10
9,19
25,44
11,55
46,101
22,123
12,135
32,167
31,198
14,212
35,247
28,275
35,310
38,348
25,373
28,401
26,427
63,490
20,510
14,524
15,539
30,569
10,579
56,635
45,680
29,709
16,725
12,737
16,753
51,804
39,843
37,880
35,915
46,961
17,978
135,1113
107,1220
49,1269
30,1299
28,1327
27,1354
31,1385
128,1513
51,1564
48,1612
28,1640
83,1723
109,1832
24,1856
46,1902
84,1986
132,2118
35,2153
85,2238
120,2358
117,2475
63,2538
67,2605
41,2646
88,2734
145,2879
146,3025
118,3143
114,3257
53,3310
47,3357
102,3459
36,3495
198,3693
190,3883
91,3974
113,4087
159,4246
184,4430
75,4505
213,4718
177,4895
181,5076
328,5404
165,5569
279,5848
174,6022
123,6145
142,6287
170,6457
234,6691
157,6848
63,6911
146,7057
151,7208
154,7362
172,7534
128,7662
149,7811
151,7962
128,8090
131,8221
83,8304
202,8506
196,8702
220,8922
219,9141
500,9641
102,9743
90,9833
246,10079
188,10267
158,10425
432,10857
206,11063
164,11227
113,11340
310,11650
340,11990
180,12170
156,12326
180,12506
98,12604
141,12745
230,12975
104,13079
207,13286
168,13454
136,13590
177,13767
185,13952
178,14130
85,14215
135,14350
78,14428
129,14557
349,14906
42,14948
156,15104
200,15304
290,15594
232,15826
145,15971
138,16109
181,16290
153,16443
247,16690
220,16910
298,17208
203,17411
65,17476
255,17731
219,17950
195,18145
129,18274
130,18404
130,18534
119,18653
172,18825
129,18954
209,19163
164,19327
263,19590
300,19890
239,20129
210,20339
205,20544
500,21044
500,21544
418,21962
170,22132
500,22632
390,23022
500,23522
408,23930
488,24418
458,24876
448,25324
500,25824
500,26324
228,26552
500,27052
315,27367
500,27867
489,28356
216,28572
199,28771
268,29039
174,29213
144,29357
193,29550
194,29744
235,29979
159,30138
158,30296
174,30470
130,30600
109,30709
104,30813
172,30985
146,31131
111,31242
76,31318
90,31408
67,31475
107,31582
135,31717
157,31874
241,32115
155,32270
140,32410
175,32585
92,32677
116,32793
150,32943
138,33081
155,33236
136,33372
161,33533
130,33663
131,33794
105,33899
140,34039
148,34187
128,34315
138,34453
168,34621
137,34758
168,34926
190,35116
112,35228
56,35284
161,35445
167,35612
137,35749
127,35876
124,36000
163,36163
101,36264
112,36376
112,36488
170,36658
164,36822
124,36946
181,37127
186,37313
275,37588
248,37836
141,37977
169,38146
192,38338
217,38555
216,38771
194,38965
312,39277
402,39679
245,39924
242,40166
236,40402
172,40574
229,40803
133,40936
171,41107
154,41261
272,41533
129,41662
213,41875
125,42000
120,42120
147,42267
125,42392
145,42537
175,42712
136,42848
180,43028
178,43206
205,43411
194,43605
214,43819
165,43984
171,44155
148,44303
219,44522
194,44716
151,44867
165,45032
160,45192
171,45363
153,45516
225,45741
255,45996
253,46249
268,46517
382,46899
500,47399
273,47672
417,48089
500,48589
500,49089
500,49589
237,49826
150,49976
487,50463
500,50963
500,51463
224,51687
142,51829
211,52040
257,52297
301,52598
425,53023
99,53122
495,53617
500,54117
103,54220
271,54491
142,54633
183,54816
112,54928
500,55428
500,55928
409,56337
500,56837
306,57143
422,57565
207,57772
90,57862
465,58327
284,58611
500,59111
500,59611
500,60111
176,60287
500,60787
500,61287
500,61787
500,62287
500,62787
500,63287
500,63787
500,64287
500,64787
500,65287
500,65787
500,66287
500,66787
500,67287
500,67787
500,68287
500,68787
500,69287
500,69787
500,70287
500,70787
500,71287
316,71603
500,72103
500,72603
500,73103
500,73603
500,74103
500,74603
500,75103
500,75603
500,76103
500,76603
500,77103
500,77603
500,78103
500,78603
500,79103
500,79603
500,80103
500,80603
500,81103
500,81603
500,82103
500,82603
500,83103
500,83603
500,84103
500,84603
500,85103
500,85603
500,86103
500,86603
500,87103
500,87603
500,88103
500,88603
500,89103
500,89603
500,90103
500,90603
500,91103
500,91603
500,92103
500,92603
478,93081
500,93581
500,94081
500,94581
500,95081
500,95581
500,96081
500,96581
500,97081
500,97581
500,98081
500,98581
500,99081
500,99581
500,100081
500,100581
500,101081
500,101581
500,102081
500,102581
500,103081
500,103581
500,104081
500,104581
500,105081
500,105581
500,106081
500,106581
500,107081
500,107581
500,108081
500,108581
500,109081
500,109581
500,110081
500,110581
500,111081
500,111581
500,112081
