_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,25.22247576713562,0,1763260077.9462678,,,,,,,,,,,
7,26.139147996902466,134,1763260078.86294,38.0,38.0,,,,,,,,,
33,26.66619873046875,671,1763260079.3899908,19.0,19.0,,,,,,,,,
41,26.819761991500854,862,1763260079.543554,31.0,31.0,,,,,,,,,
47,26.94796323776245,1010,1763260079.6717553,19.0,19.0,,,,,,,,,
64,27.384108543395996,1408,1763260080.1079006,,,3.810133785009384e-05,0.03534144163131714,-0.002093580551445484,0.0,0.0028443150222301483,0.6406651735305786,0.0002992319641634822,1026.0,52.04180908203125
74,27.764175415039062,1792,1763260080.4879675,,,5.679205060005188e-05,-0.06263387203216553,-0.0015780609101057053,0.0,-0.0010191872715950012,0.6366094350814819,0.00029900154913775623,1022.0,59.63578796386719
77,27.801842212677002,1886,1763260080.5256343,25.0,25.0,,,,,,,,,
88,28.234654664993286,2304,1763260080.9584467,,,0.00037567876279354095,0.0012123584747314453,0.00617527961730957,0.0,0.006912901997566223,0.6241655945777893,0.00029869432910345495,1036.0,51.19600296020508
102,28.83141851425171,2944,1763260081.5552106,,,0.00033750105649232864,-0.05467116832733154,0.0009596450254321098,0.0,-0.009086154401302338,0.5957682728767395,0.00029831030406057835,1044.0,50.51111602783203
104,28.944352388381958,3072,1763260081.6681445,,,0.0025650206953287125,0.04874002933502197,0.012735210359096527,0.001953125,-0.02461184561252594,0.5852998495101929,0.000298233499052003,1047.0,71.8665771484375
133,30.583470106124878,4956,1763260083.3072622,41.0,41.0,,,,,,,,,
147,31.367643356323242,5760,1763260084.0914354,,,1.605413854122162e-05,-0.014101505279541016,-0.0022634174674749374,0.0,0.0027399808168411255,0.6043394804000854,0.0002966205938719213,1075.0,46.3415641784668
149,31.38393497467041,5795,1763260084.107727,23.0,23.0,,,,,,,,,
150,31.397207021713257,5827,1763260084.120999,32.0,32.0,,,,,,,,,
155,31.734020709991455,6144,1763260084.4578128,,,0.0005789995193481445,0.1072961688041687,-0.003491545096039772,0.0,0.004763830453157425,0.5980880260467529,0.00029639017884619534,1073.0,52.90144348144531
157,31.848795175552368,6272,1763260084.5725873,18.0,18.0,0.0001342659816145897,-0.03868699073791504,0.004802609793841839,0.0,-0.0032989513128995895,0.642434298992157,0.00029631337383762,1074.0,62.20374298095703
172,32.6456413269043,7168,1763260085.3694334,,,2.9958784580230713e-05,-0.03358054161071777,-0.0011480189859867096,0.0,-0.001867201179265976,0.6384651064872742,0.0002957757387775928,1080.0,69.88629150390625
195,33.99272632598877,8649,1763260086.7165184,78.0,78.0,,,,,,,,,
203,34.56158804893494,9216,1763260087.2853801,,,0.00040296558290719986,0.033284783363342285,0.003646259196102619,0.0,0.004811625927686691,0.6014534831047058,0.00029454685864038765,1077.0,55.2629280090332
213,35.3358850479126,9976,1763260088.0596771,145.0,145.0,,,,,,,,,
217,35.72335124015808,10181,1763260088.4471433,44.0,44.0,,,,,,,,,
228,37.017009258270264,11136,1763260089.7408013,,,0.001134561374783516,0.09570342302322388,0.005696143954992294,0.0,-0.013962611556053162,0.5890776515007019,0.00029339478351175785,1011.0,53.21820068359375
233,37.49622821807861,11392,1763260090.2200203,,,2.4335458874702454e-05,-0.029843926429748535,-0.0007630828768014908,0.0,0.002245664596557617,0.5978519320487976,0.0002932411734946072,991.0,58.23918151855469
251,39.5917181968689,12672,1763260092.3155103,,,1.0679475963115692e-05,0.44745516777038574,-0.00023934338241815567,0.0,-8.002854883670807e-05,0.5723933577537537,0.000292473123408854,933.0,32.39234924316406
259,40.510418176651,13226,1763260093.2342103,82.0,82.0,,,,,,,,,
265,41.17653489112854,13632,1763260093.900327,210.0,210.0,,,,,,,,,
273,41.96073913574219,14143,1763260094.6845312,157.0,157.0,,,,,,,,,
274,42.09529161453247,14208,1763260094.8190837,,,7.517635822296143e-05,0.34555894136428833,0.0037769153714179993,0.0,-0.0037087425589561462,0.5694663524627686,0.00029155146330595016,883.0,43.36699295043945
292,43.83190035820007,15744,1763260096.5556924,,,0.00027475226670503616,0.005869388580322266,-0.0010160906240344048,0.0,-0.0012781992554664612,0.5863791704177856,0.0002906298032030463,883.0,40.41217041015625
321,46.4547176361084,18048,1763260099.1785097,,,0.00021503958851099014,0.02765125036239624,-0.0011814692988991737,0.0,0.0050331540405750275,0.5897508859634399,0.00028924731304869056,882.0,34.86658477783203
327,47.0184645652771,18560,1763260099.7422566,,,0.0003191838040947914,0.11110430955886841,-0.005929145030677319,0.0,-0.0018814466893672943,0.5458438396453857,0.0002889400930143893,883.0,87.25627899169922
330,47.303566217422485,18816,1763260100.0273583,,,0.0004334859549999237,0.07169979810714722,0.0014752894639968872,0.0,0.001467432826757431,0.5541236996650696,0.00028878648299723864,883.0,29.871749877929688
332,47.458118200302124,18945,1763260100.1819103,266.0,266.0,,,,,,,,,
337,47.992337226867676,19456,1763260100.7161293,,,0.0026720967143774033,0.48783111572265625,0.010834181681275368,0.0,0.010154880583286285,0.5531740188598633,0.00028840245795436203,885.0,30.11294174194336
340,48.13938355445862,19585,1763260100.8631756,124.0,124.0,,,,,,,,,
370,50.77032685279846,22144,1763260103.494119,,,3.251992166042328e-05,0.12382209300994873,-0.0001385509967803955,0.0,-0.0031377486884593964,0.5674508810043335,0.0002867895527742803,894.0,98.94876098632812
375,51.29397487640381,22656,1763260104.017767,,,1.640431582927704e-05,0.0781102180480957,-0.0025961995124816895,0.0,-0.0008363500237464905,0.5332852602005005,0.00028648233273997903,896.0,24.75295066833496
396,53.06965923309326,24448,1763260105.7934513,,,0.0041061267256736755,0.14448028802871704,-0.00435490719974041,0.00390625,0.007393619045615196,0.5490440130233765,0.00028540706261992455,903.0,27.359342575073242
425,55.63908576965332,27008,1763260108.3628778,,,3.903638571500778e-05,0.000410616397857666,0.0008631991222500801,0.0,0.0001253969967365265,0.5300660729408264,0.00028387096244841814,911.0,19.7829647064209
441,56.92636299133301,28416,1763260109.650155,,,9.052455425262451e-06,-0.251850962638855,0.00021415017545223236,0.0,-0.000712960958480835,0.519603967666626,0.0002830261073540896,919.0,18.954822540283203
450,57.616753816604614,29211,1763260110.340546,234.0,234.0,,,,,,,,,
471,59.48667240142822,31247,1763260112.2104645,500.0,500.0,,,,,,,,,
481,60.42432475090027,32256,1763260113.1481168,,,0.000174044631421566,0.036407291889190674,0.001140751875936985,0.0,-0.0016093812882900238,0.48445141315460205,0.00028072195709683,937.0,13.513710021972656
490,61.196141719818115,33111,1763260113.9199338,454.0,454.0,,,,,,,,,
504,62.37963032722473,34427,1763260115.1034224,246.0,246.0,,,,,,,,,
515,63.321112871170044,35328,1763260116.044905,,,0.004173164255917072,0.009358108043670654,-0.007409536279737949,0.0078125,0.055606745183467865,0.5038574934005737,0.0002788786368910223,946.0,69.77661895751953
530,64.2964198589325,36239,1763260117.020212,157.0,157.0,,,,,,,,,
539,64.92254638671875,36864,1763260117.6463385,,,0.0013967864215373993,0.9414455890655518,0.019896110519766808,0.0,-0.01721770316362381,0.5493085384368896,0.0002779569767881185,947.0,12.743356704711914
547,65.46119976043701,37426,1763260118.1849918,114.0,114.0,,,,,,,,,
555,65.89965033531189,37888,1763260118.6234424,,,0.0011346517130732536,0.8355014324188232,0.003967958502471447,0.0,-0.0016040932387113571,0.4982447624206543,0.0002773425367195159,949.0,53.02463912963867
559,66.14397668838501,38144,1763260118.8677688,,,0.0023534270003437996,0.931369423866272,-0.022800302132964134,0.0078125,-0.018415741622447968,0.5102294683456421,0.0002771889267023653,950.0,18.422513961791992
568,66.74228000640869,38784,1763260119.466072,,,0.0005542030557990074,0.9859472513198853,-0.0027082981541752815,0.0,0.002999909222126007,0.5322037935256958,0.0002768049016594887,952.0,2.7392497062683105
595,68.60353255271912,40832,1763260121.3273246,,,0.00205825362354517,0.9529223442077637,-0.009946768172085285,0.001953125,-0.012311598286032677,0.5322500467300415,0.000275576050626114,958.0,12.917808532714844
