losses/old_approx_kl,losses/explained_variance,global_step,losses/value_loss,charts/learning_rate,_runtime,losses/entropy,losses/clipfrac,charts/SPS,charts/episodic_return,_step,_timestamp,losses/approx_kl,charts/episodic_length,losses/policy_loss
0.0023086518049240112,-0.4110908508300781,159744,0.0002675135328900069,0.00020422427041921765,310.2779519557953,0.5472471714019775,0.001953125,562.0,,1823,1763260368.746851,0.002624867483973503,,-0.020150121301412582
-0.0015013385564088821,-3.0040740966796875e-05,162560,477.27008056640625,0.0002025345602305606,314.03459191322327,0.4393468499183655,0.0,565.0,,1851,1763260372.503491,0.0011838190257549286,,-0.006015792489051819
0.004734453745186329,0.0009112954139709473,163072,333.15582275390625,0.00020222734019625932,314.97324872016907,0.4046739339828491,0.0,564.0,,1856,1763260373.4421477,0.00044212210923433304,,-0.001406654715538025
-0.00021469593048095703,-0.46495747566223145,164352,0.00025403316249139607,0.00020145929011050612,317.09293699264526,0.48220357298851013,0.0,565.0,,1868,1763260375.561836,1.1913478374481201e-05,,-0.0006965212523937225
-0.004024923779070377,-0.40819013118743896,164864,0.00023839899222366512,0.00020115207007620484,317.95488142967224,0.44493675231933594,0.001953125,565.0,,1873,1763260376.4237804,0.0021075503900647163,,-0.009479112923145294
-0.0078101009130477905,-1.9008829593658447,165248,0.0006504773045890033,0.00020092165505047888,318.5906698703766,0.4045373499393463,0.0,565.0,,1877,1763260377.059569,0.0010206550359725952,,-0.009842194616794586
0.016301443800330162,0.34317004680633545,166144,0.004993387497961521,0.00020038401999045163,320.03667402267456,0.442691832780838,0.0,565.0,,1886,1763260378.505573,0.0017042970284819603,,0.002332167699933052
-0.005305248312652111,0.0013111233711242676,167040,427.65191650390625,0.0001998463849304244,321.16002130508423,0.43970489501953125,0.0,566.0,,1895,1763260379.6289203,0.0010070530697703362,,-0.014007683843374252
-0.004450448788702488,-2.5301644802093506,167936,0.0002503372961655259,0.00019930874987039715,322.173766374588,0.44694942235946655,0.0,567.0,,1903,1763260380.6426654,0.00026552844792604446,,-0.0005184262990951538
0.00012101884931325912,-1.5470781326293945,168192,0.006211784202605486,0.0001991551398532465,322.49884033203125,0.4498937726020813,0.001953125,567.0,,1906,1763260380.9677393,0.0016581369563937187,,-0.026147279888391495
,,169465,,,323.9853181838989,,,,500.0,1918,1763260382.4542172,,500.0,
-0.00443629827350378,0.48789989948272705,169600,0.007680912036448717,0.000198310284758918,324.38995122909546,0.4928498864173889,0.0,569.0,,1920,1763260382.8588502,7.529277354478836e-05,,0.00039310287684202194
-0.001611829735338688,-0.05020499229431152,172160,0.009695746935904026,0.0001967741991393268,327.9970808029175,0.5265598297119141,0.0,570.0,,1945,1763260386.4659798,0.0016258927062153816,,-0.008838646113872528
-0.0023477422073483467,0.27767372131347656,173568,0.005446284078061581,0.0001959293440449983,329.6098608970642,0.5488645434379578,0.0,572.0,,1959,1763260388.07876,5.21661713719368e-05,,0.000713687390089035
-0.012012285180389881,0.0010984539985656738,174976,233.26754760742188,0.00019508448895066977,331.17385172843933,0.5356929302215576,0.009765625,573.0,,1973,1763260389.6427507,0.0033912276849150658,,0.0008924528956413269
0.0015939399600028992,0.4692225456237793,176256,0.00022397047723643482,0.00019431643886491656,332.61356472969055,0.4318540692329407,0.0,575.0,,1985,1763260391.0824637,3.1771138310432434e-05,,-0.0005712360143661499
,,176861,,,333.26742148399353,,,,500.0,1991,1763260391.7363205,,500.0,
-0.00025789905339479446,0.00041222572326660156,177920,281.1895751953125,0.0001933179737534374,334.46789741516113,0.4678686559200287,0.0,577.0,,2002,1763260392.9367964,3.1610019505023956e-05,,-1.1004507541656494e-05
-0.0015067458152770996,0.0006950497627258301,178432,376.12158203125,0.00019301075371913612,335.0348696708679,0.5169381499290466,0.0,578.0,,2007,1763260393.5037687,4.4345855712890625e-05,,0.004667755216360092
,,179361,,,336.0274107456207,,,,500.0,2016,1763260394.4963098,,500.0,
-0.005828093737363815,0.08684158325195312,179712,0.00029863606323488057,0.00019224270363338292,336.43091559410095,0.521582841873169,0.0,579.0,,2019,1763260394.8998146,0.00028179027140140533,,-0.010664105415344238
0.01307776477187872,-0.15832769870758057,180224,0.00027740269433707,0.00019193548359908164,337.21382904052734,0.542625904083252,0.00390625,579.0,,2024,1763260395.682728,0.0031795362010598183,,-0.021426979452371597
-0.020915459841489792,-7.617473602294922e-05,180480,59.40294647216797,0.000191781873581931,337.66340494155884,0.4890030324459076,0.0,579.0,,2027,1763260396.132304,0.0015639634802937508,,0.0022924598306417465
0.0014208974316716194,0.010297298431396484,180736,0.00017224627663381398,0.00019162826356478035,338.05881094932556,0.45320600271224976,0.0,579.0,,2029,1763260396.52771,3.106798976659775e-05,,3.603100776672363e-05
0.0012987637892365456,-0.2756521701812744,181248,0.0002702516212593764,0.00019132104353047907,338.9253339767456,0.43543577194213867,0.0,579.0,,2034,1763260397.394233,0.00029199104756116867,,-0.0004958584904670715
,,182361,,,340.7368984222412,,,,500.0,2045,1763260399.2057974,,500.0,
0.0003875996917486191,0.00023984909057617188,182912,344.4539794921875,0.0001903225784189999,341.82037377357483,0.5583856701850891,0.0,579.0,,2051,1763260400.2892728,0.0002392902970314026,,0.0040886178612709045
-0.003967451862990856,-0.5373983383178711,183040,0.007310968823730946,0.0001902457734104246,342.04478907585144,0.5438981652259827,0.0,579.0,,2052,1763260400.513688,0.0002526426687836647,,-0.00581216998398304
,,184861,,,345.174542427063,,,,500.0,2070,1763260403.6434414,,500.0,
0.0024937018752098083,0.000402987003326416,185472,212.42486572265625,0.0001887864782474935,346.2930326461792,0.47017794847488403,0.0,579.0,,2076,1763260404.7619317,0.0006896350532770157,,-0.00041182711720466614
-0.0025849835947155952,-0.5689364671707153,187264,0.00013818767911288887,0.00018771120812743902,348.6582019329071,0.45796093344688416,0.001953125,580.0,,2093,1763260407.127101,0.002973371185362339,,0.008095107972621918
,,187361,,,348.708370923996,,,,500.0,2094,1763260407.17727,,500.0,
-0.00230412557721138,0.5955935120582581,189696,0.0010826432844623923,0.00018625191296450794,351.4852981567383,0.4908329248428345,0.001953125,583.0,,2117,1763260409.9541972,0.0015125870704650879,,-0.007897108793258667
-0.0013461792841553688,0.2201000452041626,192128,6.199505151016638e-05,0.00018479263235349208,355.34177327156067,0.4256122410297394,0.0,583.0,,2141,1763260413.8106723,0.0009143790230154991,,-0.01337338238954544
0.007069584913551807,0.24473035335540771,192640,0.0002210216480307281,0.0001844854123191908,356.1661729812622,0.46644115447998047,0.005859375,584.0,,2146,1763260414.635072,0.0024944329634308815,,-0.009505107998847961
-0.002864767797291279,-0.10302734375,192768,0.00028751601348631084,0.00018440860731061548,356.39879322052,0.38998347520828247,0.0078125,584.0,,2147,1763260414.8676922,0.00047377031296491623,,0.001212429255247116
,,192861,,,356.45057797431946,,,,500.0,2148,1763260414.919477,,500.0,
-0.013947105035185814,0.32948899269104004,193536,0.007506249938160181,0.00018394777725916356,357.79391956329346,0.4120144844055176,0.009765625,583.0,,2155,1763260416.2628186,0.003475935198366642,,-0.012239277362823486
0.006524999625980854,-0.3068505525588989,195328,0.00045808186405338347,0.00018287250713910908,360.8877844810486,0.39366233348846436,0.00390625,583.0,,2172,1763260419.3566835,0.002331019379198551,,-0.009839851409196854
-0.0023989975452423096,0.17376315593719482,196608,0.004703822545707226,0.00018210445705335587,363.3315074443817,0.3780345320701599,0.0,583.0,,2185,1763260421.8004065,0.0007220041006803513,,-0.0019273534417152405
,,197361,,,364.5857207775116,,,,500.0,2192,1763260423.0546198,,500.0,
-0.004092954099178314,0.00032079219818115234,197888,177.6929473876953,0.00018133640696760267,365.704220533371,0.42932644486427307,0.0,583.0,,2198,1763260424.1731195,0.00018964894115924835,,-0.00594518706202507
-0.017069794237613678,-0.1252201795578003,198016,0.0053197406232357025,0.00018125960195902735,365.91697430610657,0.4382435381412506,0.0,583.0,,2199,1763260424.3858733,0.0017829472199082375,,-0.01183350756764412
0.001336236484348774,-1.6822903156280518,199296,0.0002318333717994392,0.00018049155187327415,368.23989510536194,0.5060642957687378,0.0,582.0,,2211,1763260426.708794,0.00024796370416879654,,0.0029852204024791718
-0.005586445331573486,0.017563223838806152,199552,0.0053772893734276295,0.0001803379418561235,368.7613151073456,0.4566667079925537,0.0,582.0,,2214,1763260427.230214,0.00020326487720012665,,-0.0029531442560255527
0.0031007593497633934,0.21875381469726562,200192,0.00034473565756343305,0.0001799539168132469,369.94493865966797,0.44074779748916626,0.0,582.0,,2220,1763260428.4138377,0.00193807203322649,,-0.020806370303034782
-0.0017333459109067917,0.000324249267578125,200448,324.1126708984375,0.00017980030679609627,370.392911195755,0.5003458857536316,0.0,582.0,,2223,1763260428.8618102,1.0261312127113342e-05,,0.0004059635102748871
-0.01308923214673996,-0.5219093561172485,200704,0.00024817525991238654,0.00017964669677894562,370.80468702316284,0.4829791188240051,0.017578125,582.0,,2225,1763260429.273586,0.002282211557030678,,0.0063015371561050415
-0.0054218461737036705,-0.12394380569458008,200832,0.0005281828343868256,0.0001795698917703703,370.9885082244873,0.4594024419784546,0.0,582.0,,2226,1763260429.4574072,0.0004634009674191475,,-0.0012927763164043427
,,200861,,,371.024533033371,,,,500.0,2227,1763260429.493432,,500.0,
0.008977995254099369,0.391742467880249,201344,0.0002668404777068645,0.00017926267173606902,371.6699185371399,0.45578911900520325,0.0,583.0,,2231,1763260430.1388175,0.0009035049006342888,,-0.009574316442012787
0.0037812115624547005,-0.24905407428741455,201728,0.0003837707918137312,0.00017903225671034306,372.1430912017822,0.4552677571773529,0.0,583.0,,2235,1763260430.6119902,0.0009784931316971779,,0.001284826546907425
,,202361,,,372.7905550003052,,,,500.0,2241,1763260431.259454,,500.0,
-0.0009882403537631035,0.3037723898887634,203008,0.007059301249682903,0.00017826420662458986,373.6851804256439,0.4902177155017853,0.0,584.0,,2248,1763260432.1540794,7.959175854921341e-05,,-6.063282489776611e-05
-0.0049680378288030624,0.23617011308670044,203264,0.00036298204213380814,0.00017811059660743922,373.97607231140137,0.5046133399009705,0.0,584.0,,2250,1763260432.4449713,0.0005198158323764801,,-0.010752633213996887
0.030549921095371246,0.010276496410369873,203520,0.008590001612901688,0.00017795698659028858,374.2790696620941,0.4337666928768158,0.001953125,584.0,,2253,1763260432.7479687,0.0027348650619387627,,-0.021792521700263023
0.0058312006294727325,0.0008350014686584473,205440,221.53485107421875,0.00017680491146165878,376.57779240608215,0.47394639253616333,0.0,586.0,,2272,1763260435.0466914,0.0005060285329818726,,0.0015882998704910278
0.0035988595336675644,0.054179489612579346,206336,0.00021249408018775284,0.00017626727640163153,377.6247601509094,0.42308509349823,0.001953125,587.0,,2280,1763260436.0936592,0.0005178824067115784,,0.0025347471237182617
,,207861,,,379.3160226345062,,,,500.0,2295,1763260437.7849216,,500.0,
-0.0025548450648784637,0.046463847160339355,208128,5.602138480753638e-05,0.00017519200628157705,379.6818788051605,0.4324544668197632,0.0,589.0,,2298,1763260438.1507778,0.0005307905375957489,,-0.0006651077419519424
,,209361,,,380.94995188713074,,,,500.0,2310,1763260439.418851,,500.0,
0.0015305355191230774,0.03207886219024658,209536,0.006353693548589945,0.00017434715118724853,381.2584161758423,0.39371258020401,0.00390625,590.0,,2312,1763260439.7273152,0.001740759238600731,,0.006598323583602905
-0.0010092472657561302,0.4912489652633667,210176,0.00027018936816602945,0.00017396314069628716,381.9138705730438,0.4404606819152832,0.0,591.0,,2318,1763260440.3827696,3.116484731435776e-05,,-0.0003901869058609009
-0.013411012478172779,0.018823444843292236,210560,0.004542566370218992,0.0001737327256705612,382.37543654441833,0.44911760091781616,0.0,591.0,,2322,1763260440.8443356,0.0015885056927800179,,0.016911758109927177
0.003675355575978756,-0.16583585739135742,210816,0.00020215901895426214,0.00017357911565341055,382.65623593330383,0.5264947414398193,0.0,591.0,,2324,1763260441.125135,0.0004726080223917961,,-0.00026339292526245117
0.004924289882183075,0.19817322492599487,211328,0.00021161882614251226,0.00017327189561910927,383.20338463783264,0.49094706773757935,0.0,592.0,,2329,1763260441.6722836,0.0006106942892074585,,0.007923804223537445
-0.006626797839999199,-0.9707778692245483,212352,0.0005491269403137267,0.0001726574555505067,384.339724779129,0.44870850443840027,0.0234375,593.0,,2339,1763260442.8086238,0.0045812539756298065,,-0.02044600248336792
0.0060215601697564125,-0.8637268543243408,212736,0.0001839472388383001,0.00017242704052478075,384.7882113456726,0.44522008299827576,0.0,593.0,,2343,1763260443.2571104,0.000313648022711277,,2.1785497665405273e-05
-0.0034644752740859985,-0.5293252468109131,213248,0.00018496000848244876,0.00017211982049047947,385.33116936683655,0.40878748893737793,0.0,594.0,,2348,1763260443.8000684,0.00013879500329494476,,0.0030708611011505127
,,213861,,,385.9646842479706,,,,500.0,2354,1763260444.4335833,,500.0,
-0.005599289201200008,0.025514543056488037,214784,0.0002016113285208121,0.00017119816038757563,387.04245710372925,0.419625461101532,0.001953125,595.0,,2363,1763260445.511356,0.0006533293053507805,,-0.0075986385345458984
,,217361,,,389.86926221847534,,,,500.0,2389,1763260448.3381612,,500.0,
,,217861,,,390.4071009159088,,,,500.0,2394,1763260448.876,,500.0,
-0.005582636222243309,-0.0008026361465454102,219392,281.989990234375,0.0001684331800788641,392.1312139034271,0.3636414110660553,0.0,599.0,,2409,1763260450.600113,0.0006113667041063309,,-0.005621887743473053
-0.009348379448056221,-0.1450427770614624,221184,0.00038948364090174437,0.00016735790995880961,394.13917446136475,0.3433035612106323,0.005859375,601.0,,2426,1763260452.6080735,0.0031248917803168297,,-0.00927700288593769
-0.0016482891514897346,-0.473685622215271,221568,0.006316450424492359,0.00016712749493308365,394.5760521888733,0.49084416031837463,0.0,601.0,,2430,1763260453.0449512,0.00021805334836244583,,-0.005037449300289154
-0.0012542009353637695,0.000432431697845459,223488,0.0008510209154337645,0.00016597541980445385,396.8205633163452,0.5371726155281067,0.0,603.0,,2449,1763260455.2894623,0.00020067952573299408,,0.000498548150062561
0.00475437194108963,-0.30301547050476074,225152,0.00021479041606653482,0.0001649769546929747,398.8331229686737,0.47690021991729736,0.001953125,604.0,,2465,1763260457.302022,0.002108849585056305,,-0.010684221982955933
-0.0019917618483304977,-1.6451787948608398,227840,0.0003973972052335739,0.00016336404951289296,401.9189772605896,0.4829912781715393,0.00390625,606.0,,2491,1763260460.3878763,0.0021610185503959656,,-0.0049573518335819244
0.004142645746469498,-0.00014138221740722656,227968,228.9130859375,0.00016328724450431764,402.09451627731323,0.5233486294746399,0.0,606.0,,2493,1763260460.5634153,0.0005623400211334229,,0.009031254798173904
,,229361,,,404.22469758987427,,,,500.0,2506,1763260462.6935966,,500.0,
-0.002482360228896141,0.13711881637573242,230144,0.0004419249016791582,0.00016198157391045243,405.5826463699341,0.523561418056488,0.0,606.0,,2514,1763260464.0515454,0.0012216158211231232,,-0.0019586049020290375
0.002439298667013645,-0.25729215145111084,230272,0.00035833532456308603,0.0001619047689018771,405.7249538898468,0.43974927067756653,0.0,606.0,,2515,1763260464.193853,0.0001125456765294075,,0.0025748945772647858
0.007147996686398983,0.05017918348312378,230784,0.00020609442435670644,0.00016159754886757582,406.3024196624756,0.5241408944129944,0.0,607.0,,2520,1763260464.7713187,0.00028663966804742813,,0.0029848217964172363
0.001878185197710991,-0.14026367664337158,232064,0.009233875200152397,0.00016082949878182262,408.24847626686096,0.4739130735397339,0.0078125,607.0,,2533,1763260466.7173753,0.003781912848353386,,0.00514627993106842
-0.004285377450287342,0.2117047905921936,232832,0.0002282019122503698,0.0001603686687303707,409.4774525165558,0.4661860764026642,0.0,607.0,,2540,1763260467.9463515,0.0010705022141337395,,-0.005614735186100006
-0.002722194418311119,2.390146255493164e-05,233472,149.66368103027344,0.0001599846436874941,410.57398319244385,0.46292316913604736,0.0,607.0,,2547,1763260469.0428822,0.00023476965725421906,,0.0025566555559635162
,,235861,,,413.3780119419098,,,,500.0,2570,1763260471.846911,,500.0,
-0.0005620839074254036,0.0006009936332702637,235904,319.7193908691406,0.00015852534852456301,413.5112783908844,0.4991442859172821,0.0,609.0,,2571,1763260471.9801774,7.18114897608757e-05,,0.0032993853092193604
-0.0047085341066122055,0.00034683942794799805,236416,187.7273712158203,0.00015821812849026173,414.0898962020874,0.4581252634525299,0.0,609.0,,2576,1763260472.5587952,0.00033350102603435516,,-0.002324063330888748
-0.0006982330232858658,-0.12498795986175537,236544,0.005735383834689856,0.0001581413234816864,414.222718000412,0.5146512985229492,0.0,609.0,,2577,1763260472.691617,0.00022922828793525696,,-0.002331189811229706
0.00023906491696834564,-0.49317383766174316,239744,8.800491923466325e-05,0.0001562211982673034,417.6769206523895,0.5218979120254517,0.0,612.0,,2608,1763260476.1458197,0.00019106827676296234,,0.0003610560670495033
-0.0003861617296934128,-3.314018249511719e-05,239872,545.6720581054688,0.0001561443932587281,417.83267402648926,0.536315381526947,0.0,612.0,,2610,1763260476.301573,0.000393453985452652,,-0.007493838667869568
0.004938127472996712,6.705522537231445e-05,241920,358.03155517578125,0.00015491551312152296,420.00443029403687,0.5316922068595886,0.0,614.0,,2630,1763260478.4733293,0.0003075152635574341,,0.003617051988840103
0.0026979120448231697,-0.3071402311325073,242560,0.006494964938610792,0.00015453148807864636,420.6596565246582,0.5219926834106445,0.0,615.0,,2636,1763260479.1285555,0.000829317606985569,,-0.0015183165669441223
-0.001388775184750557,-0.6095952987670898,243584,0.004151879344135523,0.0001539170480100438,421.7543201446533,0.48741239309310913,0.0,616.0,,2646,1763260480.2232192,0.00012032687664031982,,-0.001164175570011139
-0.002820732071995735,-2.584019899368286,243712,0.00019926694221794605,0.00015384024300146848,421.8841943740845,0.4989506006240845,0.0,616.0,,2647,1763260480.3530934,0.0014935396611690521,,-0.007708221673965454
0.000922015868127346,-0.3235318660736084,243840,0.00029764961800538003,0.00015376343799289316,422.0339229106903,0.4766816794872284,0.0,616.0,,2648,1763260480.502822,7.845927029848099e-05,,-0.0036955848336219788
,,245861,,,424.04990458488464,,,,500.0,2668,1763260482.5188036,,500.0,
,,246361,,,424.59061789512634,,,,500.0,2673,1763260483.059517,,500.0,
,,247361,,,425.6718728542328,,,,500.0,2683,1763260484.1407719,,500.0,
-0.0018139127641916275,0.29889166355133057,247808,0.00018852778885047883,0.00015138248272705823,426.16894030570984,0.4454790949821472,0.0,619.0,,2687,1763260484.6378393,5.8514997363090515e-05,,-0.0019591450691223145
-0.00128830224275589,0.0004353523254394531,247936,368.64019775390625,0.0001513056777184829,426.33817291259766,0.5035861730575562,0.0,619.0,,2689,1763260484.807072,0.00021369382739067078,,-0.0036197490990161896
-0.017308739945292473,-0.2882516384124756,248320,0.00021994647977408022,0.00015107526269275695,426.73186469078064,0.4232996106147766,0.001953125,620.0,,2692,1763260485.2007637,0.0013006776571273804,,-0.00436730682849884
,,252361,,,431.1151351928711,,,,500.0,2732,1763260489.5840342,,500.0,
,,254361,,,433.3182601928711,,,,500.0,2752,1763260491.7871592,,500.0,
,,254861,,,433.86517333984375,,,,500.0,2757,1763260492.3340724,,500.0,
-0.001206246204674244,1.7762184143066406e-05,256384,456.0494384765625,0.000146236561704427,435.5097255706787,0.5374988317489624,0.0,626.0,,2772,1763260493.9786246,3.8494355976581573e-05,,0.0005584768950939178
-0.01266783382743597,0.0002327561378479004,257408,179.73135375976562,0.00014562212163582444,436.62448477745056,0.5120548009872437,0.0,627.0,,2782,1763260495.0933838,0.0007756864652037621,,-0.004524199292063713
0.00609670951962471,-0.11859166622161865,257536,0.008516514673829079,0.00014554531662724912,436.76333022117615,0.4507271945476532,0.072265625,627.0,,2783,1763260495.2322292,0.016360154375433922,,-0.02326345443725586
0.00027711503207683563,-0.17407619953155518,258560,0.005247472319751978,0.00014493087655864656,437.88126945495605,0.5608758926391602,0.0,628.0,,2793,1763260496.3501685,5.180761218070984e-05,,-0.00102146714925766
-0.006815897300839424,-0.6656805276870728,261760,0.00023085507564246655,0.00014301075134426355,441.5675666332245,0.5466455221176147,0.0,630.0,,2824,1763260500.0364656,0.0012157894670963287,,-0.01616240106523037
0.016115842387080193,0.03884655237197876,263680,0.0005063199205324054,0.00014185867621563375,443.8101007938385,0.4709833860397339,0.00390625,631.0,,2843,1763260502.2789998,0.0011953730136156082,,-0.009905297309160233
0.01388733834028244,0.16628575325012207,265088,0.004888040013611317,0.00014101382112130523,445.4102408885956,0.4446566104888916,0.0,632.0,,2857,1763260503.87914,0.0011202506721019745,,-0.013397373259067535
-0.006914122961461544,-0.0873645544052124,267648,0.0003870199725497514,0.00013947772094979882,448.24222445487976,0.5513489246368408,0.0,634.0,,2882,1763260506.7111235,0.0004749307408928871,,-0.00580412894487381
-0.0025701913982629776,2.866983413696289e-05,268416,156.64437866210938,0.0001390168908983469,449.07861590385437,0.5612658262252808,0.0,634.0,,2890,1763260507.547515,0.0006350595504045486,,-0.005692079663276672
0.0007811067625880241,-0.0001227855682373047,270464,309.6921081542969,0.000137788025313057,451.21397733688354,0.5280513763427734,0.0,636.0,,2911,1763260509.6828763,0.00011363159865140915,,0.0018546991050243378
,,272904,,,453.70496702194214,,,,500.0,2935,1763260512.173866,,500.0,
0.0011914530768990517,-0.12430870532989502,274304,0.0002460888645146042,0.0001354838750557974,455.2606267929077,0.5308171510696411,0.0,639.0,,2949,1763260513.7295258,0.00020931754261255264,,-0.00704590231180191
0.0038517070934176445,-0.03950965404510498,275456,0.0001807371445465833,0.00013479262997861952,456.4677782058716,0.544826090335846,0.0,640.0,,2960,1763260514.9366772,0.0003656754270195961,,-0.005744330585002899
0.005732810124754906,-0.020502090454101562,276992,0.00017215665138792247,0.00013387096987571567,458.0942199230194,0.5411665439605713,0.0,641.0,,2975,1763260516.563119,0.0009836815297603607,,-0.011990010738372803
0.005570673383772373,-0.2870979309082031,278400,0.0002247192314825952,0.00013302611478138715,459.60159492492676,0.5488303899765015,0.0,642.0,,2989,1763260518.070494,0.0002960534766316414,,0.00711340457201004
3.790855407714844e-05,-0.1417480707168579,279168,0.003977854736149311,0.00013256528472993523,460.4436695575714,0.5545809268951416,0.0,643.0,,2997,1763260518.9125686,9.126216173171997e-05,,-0.003057539463043213
0.001560424454510212,-0.00023818016052246094,280576,220.50633239746094,0.0001317204296356067,461.98108530044556,0.49636340141296387,0.0,644.0,,3011,1763260520.4499843,0.000601387582719326,,-0.018215429037809372
0.0007723607122898102,-0.036495327949523926,284672,0.005506605841219425,0.00012926266936119646,466.46250557899475,0.5163117051124573,0.0,646.0,,3051,1763260524.9314046,0.0006125941872596741,,-0.005043569952249527
-0.00838417373597622,0.015117228031158447,284928,0.0001774363627191633,0.00012910905934404582,466.7315676212311,0.4473426342010498,0.0,646.0,,3053,1763260525.2004666,0.0003906991332769394,,-0.003653421998023987
0.00011915154755115509,-0.006246089935302734,286208,0.00441972678527236,0.00012834100925829262,468.14701557159424,0.5081671476364136,0.0,647.0,,3066,1763260526.6159146,0.00010314211249351501,,-0.00223798886872828
0.0010283729061484337,7.94529914855957e-05,286592,291.27227783203125,0.00012811059423256665,468.56227803230286,0.4847198724746704,0.0,648.0,,3070,1763260527.031177,0.00014102552086114883,,-0.0002708137035369873
-0.003963143564760685,0.03720349073410034,288000,0.00025344156892970204,0.00012726573913823813,470.08071970939636,0.4273829758167267,0.0,649.0,,3083,1763260528.5496187,0.00044912006705999374,,-0.0005303733050823212
,,289511,,,471.68165349960327,,,,500.0,3098,1763260530.1505525,,500.0,
,,290011,,,472.24795150756836,,,,500.0,3103,1763260530.7168505,,500.0,
-0.0012172339484095573,-0.688092827796936,292480,0.0002847428841050714,0.00012457757839001715,475.0874807834625,0.4775938391685486,0.0,651.0,,3127,1763260533.5563798,0.0005037290975451469,,-0.016828324645757675
0.004313139244914055,-2.086162567138672e-05,292608,245.37149047851562,0.00012450077338144183,475.2539448738098,0.4509619474411011,0.0,651.0,,3129,1763260533.722844,0.00046324171125888824,,-0.0034697651863098145
0.005509126931428909,-0.07847356796264648,293888,0.00021173281129449606,0.00012373272329568863,476.634224653244,0.5335787534713745,0.0,652.0,,3141,1763260535.1031237,0.00021721050143241882,,0.0014360174536705017
0.0017334548756480217,0.0001774430274963379,294016,269.3000183105469,0.0001236559182871133,476.80578112602234,0.5154305696487427,0.0,652.0,,3143,1763260535.2746801,7.543247193098068e-05,,-0.0015728771686553955
0.00018742401152849197,-0.3866764307022095,294400,0.00025831430684775114,0.00012342550326138735,477.19559812545776,0.549964189529419,0.0,652.0,,3146,1763260535.6644971,0.00032359082251787186,,0.00863749347627163
,,296780,,,479.6942811012268,,,,500.0,3170,1763260538.16318,,500.0,
-5.916226655244827e-05,-0.9391818046569824,298112,0.00038167083403095603,0.00012119815801270306,481.17322278022766,0.5167010426521301,0.0,655.0,,3183,1763260539.6421218,0.00029055867344141006,,-0.00895489752292633
0.008004364557564259,-0.29267656803131104,298624,0.0002712728164624423,0.00012089093797840178,481.7116320133209,0.5332085490226746,0.0,655.0,,3188,1763260540.180531,0.0007727956399321556,,-0.013589117676019669
0.002225586213171482,-0.9344800710678101,301568,0.0003213672316633165,0.00011912442278116941,484.64900183677673,0.4896863102912903,0.0,657.0,,3217,1763260543.1179008,0.00042338762432336807,,-0.0010003447532653809
,,302280,,,485.3363583087921,,,,500.0,3224,1763260543.8052573,,500.0,
,,304525,,,487.5699803829193,,,,500.0,3247,1763260546.0388794,,500.0,
0.013231241144239902,-0.3341243267059326,304896,0.0002838309737853706,0.00011712749255821109,487.90135860443115,0.505614161491394,0.0,660.0,,3250,1763260546.3702576,0.001579047180712223,,0.0022394079715013504
,,305025,,,488.01433634757996,,,,500.0,3252,1763260546.4832354,,500.0,
-0.010435196571052074,-0.12716388702392578,305408,0.00010986218694597483,0.00011682027979986742,488.34696102142334,0.5227257013320923,0.0,661.0,,3255,1763260546.81586,0.0003591896966099739,,-0.004164200276136398
0.002527696080505848,-0.2349100112915039,305792,0.00011869936133734882,0.00011658986477414146,488.7230508327484,0.5524271726608276,0.0,661.0,,3259,1763260547.1919498,7.435772567987442e-05,,0.00030298158526420593
0.003011363558471203,-0.00017464160919189453,307072,323.6342468261719,0.00011582181468838826,489.8859963417053,0.4780999422073364,0.0,662.0,,3272,1763260548.3548954,0.00017130281776189804,,0.00953686237335205
0.004144465550780296,-0.0058776140213012695,307456,0.00018202964565716684,0.0001155913996626623,490.2198922634125,0.5353608131408691,0.0,662.0,,3275,1763260548.6887913,0.00012262165546417236,,0.0009820833802223206
,,307525,,,490.24365758895874,,,,500.0,3276,1763260548.7125566,,500.0,
,,309525,,,492.097373008728,,,,500.0,3296,1763260550.566272,,500.0,
0.0023147230967879295,0.18715423345565796,309888,0.0001355695421807468,0.00011413210449973121,492.42394948005676,0.4631194770336151,0.0,664.0,,3299,1763260550.8928485,0.00025938544422388077,,-0.0004636049270629883
-0.0096534239128232,0.0882958173751831,313856,0.0002949511108454317,0.00011175114923389629,496.0497899055481,0.5749150514602661,0.0,668.0,,3338,1763260554.518689,0.0008489629253745079,,-0.00819304957985878
0.002217068336904049,-6.556510925292969e-06,315136,352.0055847167969,0.0001109831064241007,497.2014648914337,0.5489408373832703,0.0,669.0,,3351,1763260555.670364,7.764343172311783e-05,,-0.0012826360762119293
-0.003992519341409206,-0.003786802291870117,315776,0.0023408555425703526,0.0001105990813812241,497.76160168647766,0.5393492579460144,0.0,669.0,,3357,1763260556.2305007,0.00029680971056222916,,-0.0011793002486228943
0.0003232071176171303,-1.4424324035644531e-05,316032,87.85618591308594,0.00011044547136407346,498.02110385894775,0.5396571755409241,0.0,670.0,,3360,1763260556.4900029,6.691552698612213e-06,,-0.00020404532551765442
0.0009074313566088676,-0.5875945091247559,320000,0.0002618001017253846,0.00010806451609823853,501.6039707660675,0.5078219771385193,0.0,673.0,,3398,1763260560.0728698,0.0007615694776177406,,-0.01064974069595337
