losses/clipfrac,losses/value_loss,charts/episodic_length,charts/episodic_return,losses/entropy,losses/explained_variance,_step,_timestamp,losses/approx_kl,charts/learning_rate,charts/SPS,losses/old_approx_kl,losses/policy_loss,_runtime,global_step
0.005859375,0.00023585211602039635,,,0.4985041916370392,0.28187984228134155,1886,1763260368.1386023,0.002292823977768421,0.00020046082499902695,585.0,-0.0038919830694794655,-0.013900211080908775,309.70464634895325,166016
0.01953125,0.0002456934016663581,,,0.5067816376686096,0.05567443370819092,1895,1763260369.3969865,0.007116960361599922,0.0001999231899389997,586.0,-0.027786534279584885,-0.0005661193281412125,310.96303057670593,166912
0.001953125,0.01016321312636137,,,0.47192442417144775,0.14530491828918457,1903,1763260370.2233565,0.002912227064371109,0.0001994623598875478,587.0,0.044583797454833984,-0.01650160551071167,311.78940057754517,167680
,,500.0,500.0,,,1906,1763260370.5609698,,,,,,312.12701392173767,168027
0.0,0.003967127297073603,,,0.5322784781455994,-0.014210104942321777,1918,1763260372.4102674,0.00017285626381635666,0.00019854069978464395,588.0,0.010974288918077946,0.0014880523085594177,313.9763114452362,169216
0.0,0.00018887459009420127,,,0.5564398765563965,-0.30527186393737793,1920,1763260372.859951,2.5250017642974854e-05,0.0001983870897674933,588.0,-0.0017806272953748703,0.0015128599479794502,314.42599511146545,169472
,,500.0,500.0,,,1945,1763260376.9437072,,,,,,318.50975131988525,172027
0.001953125,0.00019730838539544493,,,0.44593149423599243,-2.160294532775879,1959,1763260379.1476626,0.0023855911567807198,0.0001960061490535736,589.0,-0.021419793367385864,-0.005272090435028076,320.71370673179626,173440
0.009765625,0.00032173225190490484,,,0.49055373668670654,-0.7802516222000122,1973,1763260380.7558606,0.004923944361507893,0.00019516129395924509,590.0,0.0006286473944783211,-0.01837770827114582,322.32190465927124,174848
,,500.0,500.0,,,1985,1763260382.0831888,,,,,,323.6492328643799,176027
0.0,402.97442626953125,,,0.44600898027420044,0.00029391050338745117,1991,1763260383.148968,0.0003761341795325279,0.0001940860238391906,592.0,0.0003783581778407097,0.0012612268328666687,324.71501207351685,176640
0.001953125,0.00018967952928505838,,,0.5061600208282471,0.7837526798248291,2002,1763260384.9220088,0.004196017049252987,0.00019339477876201272,592.0,0.020502084866166115,-0.012873105704784393,326.4880528450012,177792
0.0,0.0003388665500096977,,,0.4468700885772705,-0.9560543298721313,2007,1763260385.5241487,6.242003291845322e-05,0.00019308755872771144,592.0,-0.0006527295336127281,-0.0016340464353561401,327.0901927947998,178304
0.0,0.005959047004580498,,,0.4671902060508728,0.3680199384689331,2016,1763260386.5264094,0.001354898326098919,0.0001925499236676842,593.0,0.0009139394387602806,-0.024227667599916458,328.09245347976685,179200
,,500.0,500.0,,,2019,1763260386.8247433,,,,,,328.39078736305237,179527
,,500.0,500.0,,,2024,1763260387.379494,,,,,,328.94553804397583,180027
0.0078125,0.00029047849238850176,,,0.5353459119796753,-0.5415334701538086,2027,1763260387.79661,0.003743438981473446,0.00019185867859050632,595.0,-0.012989452108740807,-0.03472632169723511,329.36265420913696,180352
,,500.0,500.0,,,2029,1763260387.9791,,,,,,329.5451440811157,180527
,,500.0,500.0,,,2034,1763260388.5040545,,,,,,330.07009863853455,181027
0.0,187.8993682861328,,,0.44991353154182434,0.0006386041641235352,2045,1763260389.7480855,0.0003932258114218712,0.00019078340847045183,597.0,0.001451008953154087,-0.00437689945101738,331.31412959098816,182144
0.0,0.000146778897033073,,,0.510938823223114,0.17960453033447266,2051,1763260390.4516714,0.0008071400225162506,0.00019039938342757523,598.0,-0.0027335621416568756,-0.011487074196338654,332.01771545410156,182784
0.0,0.00016918627079576254,,,0.43101683259010315,0.29339730739593506,2052,1763260390.5902143,0.0016620783135294914,0.0001903225784189999,598.0,0.0007185628637671471,-0.02087811380624771,332.15625834465027,182912
0.005859375,0.0038637418765574694,,,0.5027450323104858,0.23137962818145752,2070,1763260392.5654633,0.0005480702966451645,0.00018924730829894543,600.0,-0.0020676981657743454,-0.006092727184295654,334.131507396698,184704
0.0,0.00041959696682170033,,,0.5040565729141235,0.047899723052978516,2076,1763260393.238601,0.002756798639893532,0.00018886328325606883,600.0,0.00578496977686882,-0.004621773958206177,334.8046450614929,185344
,,500.0,500.0,,,2093,1763260395.1251752,,,,,,336.691219329834,187027
0.0,413.5558166503906,,,0.47368213534355164,0.00028020143508911133,2094,1763260395.3327928,0.00046190712600946426,0.00018778801313601434,602.0,-0.010937853716313839,-0.0039210934191942215,336.89883685112,187136
,,500.0,500.0,,,2117,1763260399.1255255,,,,,,340.6915695667267,189527
0.0,0.00016366342606488615,,,0.5268468260765076,-0.3050488233566284,2141,1763260403.2756894,0.001440919004380703,0.0001848694373620674,602.0,-0.00014578085392713547,-0.00842231884598732,344.84173345565796,192000
0.0,0.00021610863041132689,,,0.4686816334724426,-0.046915411949157715,2146,1763260404.1047897,0.002168053761124611,0.00018456221732776612,602.0,0.014077873900532722,-0.01693231239914894,345.67083382606506,192512
,,500.0,500.0,,,2147,1763260404.149771,,,,,,345.71581506729126,192527
0.0,145.6678924560547,,,0.5427992343902588,0.0001583099365234375,2148,1763260404.3417037,0.0007270118221640587,0.0001844854123191908,602.0,-0.014190356247127056,-0.0016119778156280518,345.9077477455139,192640
0.0,0.00018845545127987862,,,0.5185606479644775,0.03061091899871826,2155,1763260405.5521476,0.00021931249648332596,0.00018402458226773888,602.0,-0.00505272950977087,-0.002034459263086319,347.1181917190552,193408
0.0,277.60577392578125,,,0.5185540318489075,0.00032770633697509766,2172,1763260407.5562057,0.0004042014479637146,0.00018302611715625972,604.0,-0.004568565636873245,-0.0061141811311244965,349.12224984169006,195072
0.0,7.540571095887572e-05,,,0.4770786464214325,-0.3755422830581665,2185,1763260409.095472,0.0007819142192602158,0.0001821812620619312,605.0,0.00858275592327118,0.011905469000339508,350.6615161895752,196480
0.0,355.21856689453125,,,0.45831412076950073,0.0004131793975830078,2192,1763260409.8626413,0.0009464286267757416,0.0001817972370190546,606.0,0.008076103404164314,-0.004760696552693844,351.42868542671204,197120
0.0,0.0056074317544698715,,,0.4401228129863739,0.4732254147529602,2198,1763260410.585179,0.000616464763879776,0.000181413211976178,607.0,-0.003775849938392639,0.005911156535148621,352.1512231826782,197760
0.0,0.00013375446724239737,,,0.5183073282241821,0.3230556845664978,2199,1763260410.7182345,0.0012950757518410683,0.00018133640696760267,607.0,-0.0018997536972165108,0.00560373067855835,352.2842786312103,197888
0.0,393.3874206542969,,,0.3987777829170227,-0.00015866756439208984,2211,1763260412.55824,0.00027006492018699646,0.0001806451618904248,607.0,0.005726642906665802,-0.003082621842622757,354.12428402900696,199040
0.029296875,0.0002918447135016322,,,0.5243521928787231,-0.029889702796936035,2214,1763260413.194136,0.012745301239192486,0.00018041474686469883,607.0,0.033169858157634735,-0.04530319198966026,354.7601799964905,199424
,,500.0,500.0,,,2220,1763260414.1499074,,,,,,355.7159514427185,200027
0.0,0.0004089608264621347,,,0.4936105012893677,-0.20080602169036865,2223,1763260414.7458122,8.016079664230347e-05,0.00017987711180467159,607.0,0.0014718901365995407,0.002423180267214775,356.3118562698364,200320
,,500.0,500.0,,,2225,1763260415.0127265,,,,,,356.5787706375122,200527
0.0,352.6803894042969,,,0.5259838700294495,1.0073184967041016e-05,2226,1763260415.2149158,0.0012948308140039444,0.00017972350178752095,607.0,0.002888612449169159,-0.012623496353626251,356.78095984458923,200576
0.0,0.005397014785557985,,,0.4820784628391266,0.24260640144348145,2227,1763260415.4068694,0.0008589979261159897,0.00017964669677894562,607.0,0.004367019981145859,-0.009894043207168579,356.97291350364685,200704
0.0,243.8060302734375,,,0.48327532410621643,0.00034922361373901367,2231,1763260416.1187344,0.0003925217315554619,0.00017941628175321966,606.0,-0.00878202449530363,0.002319689840078354,357.68477845191956,201088
,,500.0,500.0,,,2235,1763260416.8049216,,,,,,358.370965719223,201527
0.0,464.012451171875,,,0.4662332534790039,0.0008645057678222656,2241,1763260417.8840153,1.1228956282138824e-05,0.0001788018416846171,606.0,-0.0003100493922829628,-0.0009109750390052795,359.4500594139099,202112
0.0,0.00018572401313576847,,,0.4367712438106537,-1.6379802227020264,2248,1763260419.1452632,0.0020745815709233284,0.00017834101163316518,606.0,-0.005633394233882427,0.001779826357960701,360.7113072872162,202880
,,500.0,500.0,,,2250,1763260419.3755183,,,,,,360.9415624141693,203027
0.0,0.0001870485721156001,,,0.5102323889732361,-0.19711077213287354,2253,1763260420.029808,0.00012616626918315887,0.0001780337915988639,606.0,-0.00299859419465065,0.00015339627861976624,361.59585213661194,203392
0.0,0.00017724624194670469,,,0.46568694710731506,-0.9213576316833496,2272,1763260423.444432,0.000249999575316906,0.0001768817164702341,606.0,0.00833567138761282,0.0003860369324684143,365.0104761123657,205312
0.0,203.54129028320312,,,0.42321211099624634,0.00014716386795043945,2280,1763260424.8267343,0.0004177149385213852,0.00017642088641878217,606.0,-0.00972173921763897,-2.9344111680984497e-05,366.39277839660645,206080
0.0,199.16323852539062,,,0.43544480204582214,0.00030368566513061523,2295,1763260427.5319653,8.623022586107254e-05,0.00017549922631587833,605.0,-0.0008706850931048393,-0.001172620803117752,369.09800934791565,207616
0.0,0.00020483467960730195,,,0.4294931888580322,0.1673181653022766,2298,1763260428.1664615,0.0024733934551477432,0.00017526881129015237,605.0,0.00937776081264019,-0.006897216662764549,369.73250555992126,208000
0.0,0.005068543367087841,,,0.42509254813194275,0.0009433627128601074,2310,1763260429.9170249,0.00022607948631048203,0.0001745775662129745,606.0,-0.0013429773971438408,-0.0034434348344802856,371.4830689430237,209152
0.009765625,0.00010148415458388627,,,0.4869818091392517,-2.0812876224517822,2312,1763260430.1657264,0.003000756725668907,0.00017442395619582385,606.0,-0.00013259798288345337,-0.0007610898464918137,371.7317705154419,209408
,,500.0,500.0,,,2318,1763260430.7818267,,,,,,372.3478708267212,210027
0.001953125,0.0003179745399393141,,,0.403647243976593,-1.2122788429260254,2322,1763260431.306719,0.0008428217843174934,0.00017380953067913651,607.0,0.0031897379085421562,0.008102824911475182,372.87276315689087,210432
0.0,304.7890625,,,0.46581795811653137,0.0006157755851745605,2324,1763260431.4797688,0.0002643503248691559,0.0001737327256705612,607.0,-0.002734292298555374,-0.0008849352598190308,373.0458128452301,210560
0.0,93.89047241210938,,,0.4709275960922241,0.0010710954666137695,2329,1763260432.0591636,0.001423289068043232,0.0001734255056362599,607.0,-0.013078708201646805,0.01742151752114296,373.6252076625824,211072
0.0,133.73318481445312,,,0.49451565742492676,0.0004380941390991211,2339,1763260433.1736042,4.651118069887161e-05,0.00017281106556765735,608.0,0.003715106286108494,-0.0022966451942920685,374.73964834213257,212096
,,500.0,500.0,,,2343,1763260433.6285145,,,,,,375.1945586204529,212527
,,500.0,500.0,,,2348,1763260434.1807494,,,,,,375.74679350852966,213027
0.001953125,220.14315795898438,,,0.45072829723358154,0.00018197298049926758,2354,1763260434.8930552,0.002042945474386215,0.0001718894054647535,610.0,0.00998486578464508,-0.02614595741033554,376.4590992927551,213632
0.0,294.63958740234375,,,0.41295576095581055,0.0004998445510864258,2363,1763260435.8851373,0.00026385392993688583,0.00017135177040472627,611.0,-0.003608868457376957,-0.001302577555179596,377.45118141174316,214528
0.0,0.0037242802791297436,,,0.4674239158630371,0.4196479320526123,2389,1763260438.8461668,8.730683475732803e-05,0.00016973886522464454,613.0,-0.0010974565520882607,0.0006486400961875916,380.4122109413147,217216
0.0,0.004952044691890478,,,0.45730865001678467,-0.7063319683074951,2394,1763260439.3906674,0.00011209119111299515,0.00016943164519034326,614.0,0.0019366061314940453,-0.0008209254592657089,380.9567115306854,217728
,,500.0,500.0,,,2426,1763260442.8960657,,,,,,384.46210980415344,221027
0.0078125,0.00015127398364711553,,,0.5543434619903564,-0.24342966079711914,2430,1763260443.4268029,0.004881924018263817,0.00016720429994165897,617.0,-0.01947036385536194,-0.013964224606752396,384.9928469657898,221440
0.0,0.00021368259331211448,,,0.5239570140838623,-0.9139968156814575,2449,1763260445.506956,0.0008436199277639389,0.00016605222481302917,619.0,-0.009680675342679024,-0.0007706135511398315,387.0730001926422,223360
0.0,0.00019888592942152172,,,0.5086721777915955,-0.1981419324874878,2465,1763260447.269814,0.0011944267898797989,0.00016505375970155,620.0,0.005380244925618172,0.0005466938018798828,388.83585810661316,225024
0.0,322.45416259765625,,,0.5694323182106018,0.0005668997764587402,2491,1763260450.1659954,7.54036009311676e-05,0.0001635176595300436,622.0,0.00042889267206192017,0.00016611814498901367,391.7320394515991,227584
0.00390625,0.0003330919425934553,,,0.49946266412734985,-0.5528005361557007,2493,1763260450.4069192,0.0036361608654260635,0.00016336404951289296,623.0,0.01181686483323574,0.00881260633468628,391.9729633331299,227840
0.0,389.89691162109375,,,0.4361334443092346,0.0005019903182983398,2506,1763260451.8339324,0.0007844995707273483,0.00016259599942713976,624.0,0.012253113090991974,-0.010617859661579132,393.3999764919281,229120
0.0,0.00011355548485880718,,,0.518470823764801,-0.3054347038269043,2514,1763260452.8297915,0.0011114096269011497,0.00016205837891902775,624.0,0.0003305235877633095,0.0023630037903785706,394.39583563804626,230016
,,500.0,500.0,,,2515,1763260452.8586903,,,,,,394.42473435401917,230027
0.0,253.5933074951172,,,0.5491001009941101,0.00039201974868774414,2520,1763260453.4224656,0.00014853011816740036,0.00016175115888472646,625.0,0.004490840248763561,0.0019043833017349243,394.9885096549988,230528
0.0,0.00019244181748945266,,,0.4644415080547333,-1.3522562980651855,2533,1763260455.017308,0.0009750314056873322,0.00016090630379039794,626.0,0.006037548184394836,-0.011558149009943008,396.5833520889282,231936
0.0,230.3195343017578,,,0.48575982451438904,0.0007665753364562988,2540,1763260455.9333088,0.00031167175620794296,0.00016052227874752134,626.0,-0.004587569274008274,-0.0030523743480443954,397.4993529319763,232576
0.0,6.170127016957849e-05,,,0.5211164951324463,0.31000226736068726,2547,1763260456.800543,0.000776275061070919,0.00016006144869606942,627.0,-0.014644972048699856,-0.011788429692387581,398.3665871620178,233344
0.0,311.84735107421875,,,0.486683189868927,0.00035136938095092773,2570,1763260459.4219823,0.00018097832798957825,0.00015867895854171365,629.0,-0.00047677382826805115,0.0026424825191497803,400.98802638053894,235648
0.001953125,0.004087146371603012,,,0.4795081317424774,-0.7465333938598633,2571,1763260459.5600376,0.0017499309033155441,0.00015860215353313833,629.0,-0.00940045714378357,-0.009018169716000557,401.1260817050934,235776
0.0,0.00015104273916222155,,,0.5566110610961914,-0.32486021518707275,2576,1763260460.1175973,0.0006200438365340233,0.00015829493349883705,629.0,0.002235022373497486,-0.009387249127030373,401.6836414337158,236288
0.0,0.00014689327508676797,,,0.5414471626281738,0.092815101146698,2577,1763260460.2539256,0.00040907692164182663,0.00015821812849026173,629.0,0.0028489893302321434,-0.008737783879041672,401.81996965408325,236416
,,500.0,500.0,,,2608,1763260464.6055088,,,,,,406.17155289649963,239527
0.0,0.0039226640947163105,,,0.6056240200996399,0.2625303268432617,2610,1763260464.8775554,0.0006700092926621437,0.0001562211982673034,630.0,0.0106557821854949,0.006109289824962616,406.44359946250916,239744
0.0,0.00021209364058449864,,,0.5180395245552063,0.39782726764678955,2630,1763260467.9646242,0.0014766892418265343,0.00015499231813009828,631.0,0.024410715326666832,-0.01250554621219635,409.530668258667,241792
0.0,0.0001462533400626853,,,0.5163915753364563,-0.8095182180404663,2636,1763260469.0261571,0.00031662359833717346,0.00015460829308722168,630.0,0.0009294077754020691,-0.007792659103870392,410.59220123291016,242432
0.0,0.00015386840095743537,,,0.5108616352081299,0.41443848609924316,2646,1763260470.2634563,8.822884410619736e-05,0.00015399385301861912,631.0,0.006243010051548481,-5.6337565183639526e-05,411.82950043678284,243456
,,500.0,500.0,,,2647,1763260470.2870479,,,,,,411.85309195518494,243527
0.0,273.65875244140625,,,0.542182981967926,0.0016443729400634766,2648,1763260470.413107,5.3338706493377686e-05,0.0001539170480100438,631.0,0.0011012479662895203,-0.003912951797246933,411.9791510105133,243584
0.0,187.24844360351562,,,0.5355430841445923,0.002360999584197998,2668,1763260472.6276705,0.0010022688657045364,0.00015268816787283868,633.0,0.0033667106181383133,0.0036235935986042023,414.19371461868286,245632
0.0,325.8593444824219,,,0.5665241479873657,0.0015598535537719727,2673,1763260473.1271303,0.00017046555876731873,0.0001523809478385374,633.0,0.0045590829104185104,-0.0022013485431671143,414.6931743621826,246144
0.0,0.007060900330543518,,,0.5488708019256592,0.23468708992004395,2683,1763260474.1668823,0.0013009663671255112,0.00015176650776993483,634.0,0.007577095180749893,0.0010383352637290955,415.7329263687134,247168
0.0,327.32568359375,,,0.5245508551597595,0.00017315149307250977,2687,1763260474.551361,2.5534071028232574e-05,0.00015153609274420887,635.0,0.0001680096611380577,0.0001726001501083374,416.1174051761627,247552
,,165.0,165.0,,,2689,1763260474.713308,,,,,,416.27935218811035,247692
0.0,0.0005325548117980361,,,0.5335994362831116,-0.24696600437164307,2692,1763260475.0853107,0.0013353517279028893,0.0001512288727099076,635.0,-0.013554238714277744,0.002535168081521988,416.6513547897339,248064
,,500.0,500.0,,,2732,1763260479.3682854,,,,,,420.9343295097351,252192
0.0,355.81256103515625,,,0.5231906175613403,0.00029408931732177734,2752,1763260481.521805,0.0006997622549533844,0.00014754224685020745,640.0,0.0018814392387866974,0.01185443252325058,423.08784914016724,254208
0.0,199.60098266601562,,,0.5211501121520996,0.0008414983749389648,2757,1763260482.0523705,0.0001390613615512848,0.00014723502681590617,641.0,-0.00026757828891277313,0.001439407467842102,423.61841464042664,254720
0.0,150.17330932617188,,,0.504551112651825,0.0011647343635559082,2772,1763260483.6636322,0.00022960640490055084,0.00014631336671300232,642.0,0.0035365764051675797,0.0018186867237091064,425.22967624664307,256256
0.0,243.7134246826172,,,0.4662696123123169,0.0024910569190979004,2782,1763260484.7376428,1.4172866940498352e-05,0.00014569892664439976,643.0,0.0004307478666305542,-0.0001635439693927765,426.3036868572235,257280
0.0,0.005703071132302284,,,0.5024208426475525,0.4720247983932495,2783,1763260484.8652143,0.000365440733730793,0.00014562212163582444,643.0,-0.0017553111538290977,0.004228562116622925,426.4312584400177,257408
0.0,0.0057011740282177925,,,0.5269976258277893,0.2968188524246216,2793,1763260486.0896218,0.0003557475283741951,0.00014500768156722188,644.0,0.002066594548523426,0.0014118552207946777,427.6556658744812,258432
0.0,0.0002220378228230402,,,0.47214868664741516,-1.9005053043365479,2824,1763260489.4943016,0.0003909328952431679,0.00014308755635283887,646.0,0.0024557681754231453,0.0038400478661060333,431.06034564971924,261632
0.0,0.0002950706984847784,,,0.4913542866706848,-0.2789345979690552,2843,1763260491.518712,0.003831104375422001,0.00014193548122420907,648.0,0.02854253351688385,-0.005472690798342228,433.08475613594055,263552
0.0,0.00027496585971675813,,,0.45675206184387207,0.13117456436157227,2857,1763260493.2040257,0.0006085401400923729,0.00014101382112130523,649.0,-0.001913529820740223,0.009264778345823288,434.7700698375702,265088
0.0,0.00034046173095703125,,,0.49680423736572266,-0.5580412149429321,2882,1763260495.8933628,3.8907863199710846e-05,0.00013947772094979882,651.0,-0.0009873872622847557,-0.0005540996789932251,437.45940685272217,267648
0.0,0.004242692608386278,,,0.4689735770225525,-0.20393860340118408,2890,1763260496.7846677,0.0007794024422764778,0.0001390168908983469,651.0,0.0025503700599074364,-0.011555328965187073,438.35071182250977,268416
0.0078125,0.00027477688854560256,,,0.4951014816761017,0.23157477378845215,2911,1763260499.0783126,0.005789744667708874,0.00013771122030448169,653.0,-0.03764837235212326,0.0010300949215888977,440.6443567276001,270592
0.0,0.00035977776860818267,,,0.45168519020080566,0.05597400665283203,2935,1763260502.0014021,0.0006407126784324646,0.0001362519251415506,654.0,8.146651089191437e-05,-0.004261672496795654,443.56744623184204,273024
0.0,0.005290092434734106,,,0.46387267112731934,-0.9196715354919434,2949,1763260503.5456378,0.0006901361048221588,0.00013540707004722208,655.0,0.001905936747789383,1.057283952832222e-05,445.1116819381714,274432
0.0,0.0005137224798090756,,,0.49652501940727234,-1.3399691581726074,2960,1763260504.7526503,0.0002994360402226448,0.0001347158249700442,656.0,-0.00880203302949667,-0.0032581835985183716,446.31869435310364,275584
0.0,0.0004999730153940618,,,0.5410223007202148,-1.3038325309753418,2975,1763260506.3959334,0.0009234603494405746,0.00013379416486714035,657.0,-0.0017666313797235489,-0.016432665288448334,447.96197748184204,277120
0.0,0.000334875046974048,,,0.5103954672813416,-0.35391080379486084,2989,1763260507.8855195,5.2170827984809875e-05,0.00013294930977281183,658.0,0.0015965495258569717,6.0978345572948456e-05,449.45156359672546,278528
0.0,355.3955993652344,,,0.47894906997680664,0.0012458562850952148,2997,1763260508.6799743,4.434678703546524e-05,0.0001324884797213599,658.0,0.002195575274527073,-0.001742534339427948,450.246018409729,279296
0.0,0.005348642356693745,,,0.49184906482696533,0.6902037858963013,3011,1763260510.3361666,3.6211684346199036e-05,0.00013156681961845607,659.0,0.0008078943938016891,-0.0005273595452308655,451.90221071243286,280832
0.0,0.005266502499580383,,,0.4127349257469177,-0.16060805320739746,3051,1763260514.6366193,8.150003850460052e-05,0.00012910905934404582,662.0,-0.0035980772227048874,-0.0014657340943813324,456.20266342163086,284928
0.0,0.00018839968834072351,,,0.4547114968299866,-0.0013148784637451172,3053,1763260514.8813355,0.00022391323000192642,0.00012895544932689518,663.0,-0.0017222175374627113,-0.001339760608971119,456.4473795890808,285184
0.0,0.0003599768679123372,,,0.4487445652484894,-0.2464355230331421,3066,1763260516.2947495,0.0004097623750567436,0.00012818739924114197,663.0,0.007443376816809177,0.0027980655431747437,457.86079359054565,286464
0.0,0.004242599010467529,,,0.4918699562549591,0.5628060102462769,3070,1763260516.7119021,0.00037770718336105347,0.00012795698421541601,664.0,0.010349707677960396,-0.0014735497534275055,458.2779462337494,286848
,,500.0,500.0,,,3083,1763260518.123583,,,,,,459.68962717056274,288192
,,500.0,500.0,,,3098,1763260519.773232,,,,,,461.33927607536316,289692
,,500.0,500.0,,,3103,1763260520.3222198,,,,,,461.88826394081116,290192
,,500.0,500.0,,,3127,1763260522.9521334,,,,,,464.51817750930786,292692
0.0,0.005475740414112806,,,0.3825216591358185,-1.371530532836914,3129,1763260523.2112923,0.0013414397835731506,0.0001243471633642912,668.0,-0.0005050580948591232,-0.003798477351665497,464.77733635902405,292864
0.0,0.00034616547054611146,,,0.44287732243537903,-0.29131758213043213,3141,1763260524.5887141,0.0010169986635446548,0.000123579113278538,668.0,0.008062805980443954,-0.005561169236898422,466.15475821495056,294144
0.0,198.6988983154297,,,0.4510055482387543,0.0017868876457214355,3143,1763260524.746961,0.0005149161443114281,0.00012350230826996267,668.0,0.0005773352459073067,0.00510035827755928,466.3130052089691,294272
0.0,0.0002409723529126495,,,0.44695645570755005,0.18926489353179932,3146,1763260525.1382768,0.00041888467967510223,0.0001232718932442367,669.0,0.00774935819208622,-0.0007368624210357666,466.7043209075928,294656
,,500.0,500.0,,,3170,1763260527.829318,,,,,,469.39536213874817,297192
0.0,0.000576854101382196,,,0.4921506941318512,-0.31503260135650635,3183,1763260529.2979977,0.00035888608545064926,0.0001209677429869771,671.0,0.004458499141037464,-0.008243691176176071,470.86404180526733,298496
0.0,0.00040650521987117827,,,0.5168002247810364,-0.012094378471374512,3188,1763260529.8578773,0.0003376593813300133,0.00012066052295267582,671.0,0.0016460614278912544,-0.0031185075640678406,471.42392134666443,299008
0.0,0.0005942624411545694,,,0.4283350706100464,-0.5232619047164917,3217,1763260533.0765092,3.4119002521038055e-05,0.00011889400775544345,673.0,-0.0003032451495528221,-0.0023022815585136414,474.6425533294678,301952
,,500.0,500.0,,,3224,1763260533.8436677,,,,,,475.40971183776855,302692
0.0,0.0004045797395519912,,,0.45167770981788635,0.31705689430236816,3247,1763260536.4691975,0.0011130459606647491,0.00011705069482559338,675.0,-0.0011820122599601746,-0.012563057243824005,478.0352416038513,305024
0.0,251.03237915039062,,,0.3920475244522095,0.00022941827774047852,3250,1763260536.7706623,0.0006996328011155128,0.00011689708480844274,675.0,0.001477445475757122,-0.004212561994791031,478.3367063999176,305280
0.0,0.0004359739541541785,,,0.4608916938304901,-0.09495353698730469,3252,1763260537.0255158,3.881193697452545e-05,0.0001167434747912921,675.0,0.0015793424099683762,-0.001483466476202011,478.5915598869324,305536
0.0,379.05609130859375,,,0.45985326170921326,0.0006962418556213379,3255,1763260537.3331382,0.0005599511787295341,0.00011658986477414146,675.0,0.00441222358494997,-0.011561363935470581,478.8991823196411,305792
,,500.0,500.0,,,3259,1763260537.756282,,,,,,479.3223261833191,306192
0.0,0.0005896667134948075,,,0.378876268863678,-0.06608295440673828,3272,1763260539.2323232,0.002563813701272011,0.00011551459465408698,676.0,0.021011753007769585,-0.007465211674571037,480.7983672618866,307584
0.0,0.00554616516456008,,,0.4852413535118103,0.5473470687866211,3275,1763260539.5110788,0.00040874630212783813,0.00011536098463693634,677.0,0.0064460039138793945,-0.0016410499811172485,481.07712292671204,307840
0.0,0.0003138628962915391,,,0.48201626539230347,0.06002563238143921,3276,1763260539.645298,5.602836608886719e-05,0.00011528417962836102,677.0,2.8293579816818237e-06,0.0005592368543148041,481.21134209632874,307968
0.0,0.0005337876500561833,,,0.44021856784820557,0.26793646812438965,3296,1763260541.7893758,8.092261850833893e-06,0.00011405529949115589,678.0,-0.0012247422710061073,0.001356266438961029,483.3554198741913,310016
0.0,400.2359924316406,,,0.5138242840766907,0.0011402368545532227,3299,1763260542.06628,0.0006613852456212044,0.00011390168947400525,678.0,-0.004085917957127094,0.003781784325838089,483.6323239803314,310272
0.0,0.004935517907142639,,,0.4639820158481598,0.3909188508987427,3338,1763260546.2458234,9.105075150728226e-05,0.000111443929199595,681.0,0.0005774898454546928,0.001073002815246582,487.81186747550964,314368
,,500.0,500.0,,,3351,1763260547.418794,,,,,,488.9848380088806,315692
0.0,345.4507141113281,,,0.42434924840927124,2.3543834686279297e-05,3357,1763260548.000237,0.000558631494641304,0.00011029186134692281,682.0,-0.002905234694480896,-0.005646910518407822,489.566281080246,316288
0.0,0.0008073165081441402,,,0.40628474950790405,0.0487712025642395,3360,1763260548.3347788,0.0008073598146438599,0.00011006144632119685,683.0,-0.0026560910046100616,-0.014858216047286987,489.9008228778839,316672
0.0,0.0007273767841979861,,,0.41252297163009644,-0.26807260513305664,3398,1763260551.8122118,0.0003022626042366028,0.00010775729606393725,686.0,-0.003937685862183571,-0.004818588495254517,493.3782558441162,320512
0.0,152.4807586669922,,,0.37170490622520447,0.0008216500282287598,3401,1763260552.072136,0.0001421729102730751,0.0001076036860467866,686.0,-0.00326716061681509,-0.0020234696567058563,493.6381800174713,320768
0.0,204.63900756835938,,,0.4360632300376892,0.0011038780212402344,3406,1763260552.52408,3.598444163799286e-05,0.00010729646601248533,686.0,0.0039895642548799515,-0.0009192973375320435,494.090124130249,321280
0.0,0.00508614769205451,,,0.4074188768863678,0.015482187271118164,3407,1763260552.634753,0.00012446753680706024,0.00010721966100391,687.0,-0.0023214705288410187,-0.005198758095502853,494.20079708099365,321408
0.0,0.00048247925587929785,,,0.4580814242362976,-1.023871898651123,3419,1763260553.7873096,0.00022378750145435333,0.0001064516109181568,688.0,0.001327119767665863,-0.007330946624279022,495.3533537387848,322688
0.0,0.00490226224064827,,,0.46266239881515503,0.3139995336532593,3426,1763260554.3906724,1.589301973581314e-05,0.0001060675858752802,688.0,-0.003929927013814449,-0.0010979361832141876,495.9567165374756,323328
0.0,0.0010295470710843801,,,0.37891077995300293,-0.2647057771682739,3428,1763260554.612267,0.0012363428249955177,0.00010591397585812956,688.0,-0.0010316604748368263,-0.012030228972434998,496.17831110954285,323584
0.0,212.13128662109375,,,0.41466936469078064,0.00090789794921875,3435,1763260555.2568653,0.0005283793434500694,0.00010552995081525296,689.0,0.008467414416372776,-0.004155591130256653,496.8229093551636,324224
