_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.868781805038452,0,1763260055.6069448,,,,,,,,,,,
7,26.1662380695343,108,1763260056.904401,13.0,13.0,,,,,,,,,
33,26.747641563415527,640,1763260057.4858046,,,0.0012051071971654892,0.006919205188751221,0.002295171841979027,0.0,0.0009446963667869568,0.6765885353088379,0.0002996927942149341,963.0,28.267044067382812
41,26.89975070953369,816,1763260057.6379137,31.0,31.0,,,,,,,,,
47,27.03153896331787,975,1763260057.769702,57.0,57.0,,,,,,,,,
64,27.550906896591187,1531,1763260058.28907,112.0,112.0,,,,,,,,,
74,27.889771223068237,1883,1763260058.6279342,97.0,97.0,,,,,,,,,
77,28.012506246566772,2032,1763260058.7506692,86.0,86.0,,,,,,,,,
88,28.599272966384888,2568,1763260059.337436,107.0,107.0,,,,,,,,,
102,29.446666479110718,3521,1763260060.1848295,123.0,123.0,,,,,,,,,
104,29.545945405960083,3602,1763260060.2841084,81.0,81.0,,,,,,,,,
133,31.082762479782104,5259,1763260061.8209255,106.0,106.0,,,,,,,,,
147,32.10993266105652,6400,1763260062.8480957,,,3.394670784473419e-05,0.06460410356521606,-0.0027849003672599792,0.0,-0.0005763322114944458,0.5845322012901306,0.0002962365688290447,1061.0,39.66636657714844
149,32.24504041671753,6593,1763260062.9832034,313.0,313.0,,,,,,,,,
150,32.333542585372925,6656,1763260063.0717056,,,0.00026315730065107346,-0.0373227596282959,-0.0011335210874676704,0.0,-0.002532767131924629,0.587019145488739,0.00029608295881189406,1064.0,30.240955352783203
155,32.68975067138672,7040,1763260063.4279137,,,0.0010827621445059776,0.0704612135887146,0.0036600595340132713,0.0,0.004132766276597977,0.5338519215583801,0.0002958525437861681,1065.0,42.5233268737793
157,32.804261207580566,7168,1763260063.5424242,,,0.00014076847583055496,-0.027901768684387207,-0.00303810928016901,0.0,0.0004428103566169739,0.5826258063316345,0.0002957757387775928,1066.0,37.22181701660156
172,33.729151487350464,8192,1763260064.4673145,,,0.003081049770116806,0.09158742427825928,0.026206444948911667,0.00390625,-0.04094656929373741,0.5660984516143799,0.0002951612987089902,1071.0,28.91429901123047
195,35.000499963760376,9472,1763260065.738663,,,9.71183180809021e-06,-0.02873814105987549,-0.0009033810347318649,0.0,-0.0005020890384912491,0.4882218837738037,0.000294393248623237,1062.0,32.80607986450195
203,35.64403414726257,9910,1763260066.3821971,127.0,127.0,,,,,,,,,
213,36.59246015548706,10624,1763260067.3306231,,,1.8794089555740356e-05,0.2615547180175781,-0.00024092569947242737,0.0,-0.00039608776569366455,0.5719733834266663,0.00029370200354605913,1010.0,29.00452995300293
217,37.16116642951965,11008,1763260067.8993294,,,0.0002695312723517418,0.5475536584854126,0.0018294444307684898,0.0,0.0011923480778932571,0.5758515000343323,0.00029347158852033317,993.0,30.34273338317871
228,38.45863890647888,11776,1763260069.196802,,,1.935753971338272e-05,0.002928495407104492,0.0004936615005135536,0.0,-0.0004004575312137604,0.5755958557128906,0.00029301075846888125,951.0,32.61595153808594
233,39.0424907207489,12055,1763260069.7806537,113.0,113.0,,,,,,,,,
251,41.25529718399048,13153,1763260071.9934602,111.0,111.0,,,,,,,,,
259,42.17584466934204,13568,1763260072.9140077,,,0.00015766918659210205,0.408716082572937,-0.0002026967704296112,0.0,-0.005222782492637634,0.5299156308174133,0.00029193548834882677,843.0,32.26626968383789
265,42.790706634521484,13981,1763260073.5288696,168.0,168.0,,,,,,,,,
273,43.60276126861572,14592,1763260074.3409243,,,5.753803998231888e-05,0.463897705078125,-0.000966033898293972,0.0,-0.001355491578578949,0.6133377552032471,0.0002913210482802242,832.0,24.283939361572266
